Importer,Year,Value,Ad val. duties,Number of lines,"Korea, Republic of"
,(US$),Simple average,MFN duties,Pref. duties,"Korea, Republic of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Korea, Republic of"
950661 - - Lawn-tennis balls,,25.00,25.00,1,,,,"Korea, Republic of"
950662 - - Inflatable,,25.00,25.00,1,,,,"Korea, Republic of"
950669 - - Other,,25.00,25.00,1,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",67,25.00,25.00,1,,,,"Korea, Republic of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","63,742",25.00,25.00,1,,,,"Korea, Republic of"
950699 - - Other,"32,976",25.00,25.00,1,,,,"Korea, Republic of"
950710 - Fishing rods,,25.00,25.00,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","33,078",25.00,25.00,1,,,,"Korea, Republic of"
950730 - Fishing reels,,25.00,25.00,1,,,,"Korea, Republic of"
950790 - Other,"4,710",25.00,25.00,1,,,,"Korea, Republic of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,25.00,25.00,1,,,,"Korea, Republic of"
,2000,"356,249",33.13,33.13,43,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","14,918",38.50,38.50,1,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed","14,599",38.50,38.50,1,,,,"Korea, Republic of"
"950291 - - Garments and accessories therefor, footwear and headgear",,38.50,38.50,1,,,,"Korea, Republic of"
950299 - - Other,314,38.50,38.50,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,38.50,38.50,1,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","87,737",38.50,38.50,1,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,"59,716",38.50,38.50,1,,,,"Korea, Republic of"
950341 - - Stuffed,,38.50,38.50,1,,,,"Korea, Republic of"
950349 - - Other,"2,424",38.50,38.50,1,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,76,38.50,38.50,1,,,,"Korea, Republic of"
950360 - Puzzles,"1,265",38.50,38.50,1,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits",,38.50,38.50,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor","2,985",38.50,38.50,1,,,,"Korea, Republic of"
950390 - Other,"29,269",38.50,38.50,1,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,,38.50,38.50,1,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,,38.50,38.50,1,,,,"Korea, Republic of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","14,220",38.50,38.50,1,,,,"Korea, Republic of"
950440 - Playing cards,,38.50,38.50,1,,,,"Korea, Republic of"
950490 - Other,323,38.50,38.50,1,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,,38.50,38.50,1,,,,"Korea, Republic of"
950590 - Other,"11,692",38.50,38.50,1,,,,"Korea, Republic of"
950611 - - Skis,,27.50,27.50,1,,,,"Korea, Republic of"
950612 - - Ski-fastenings (ski-bindings),,27.50,27.50,1,,,,"Korea, Republic of"
950619 - - Other,,27.50,27.50,1,,,,"Korea, Republic of"
950621 - - Sailboards,,27.50,27.50,1,,,,"Korea, Republic of"
950629 - - Other,"35,691",27.50,27.50,1,,,,"Korea, Republic of"
"950631 - - Clubs, complete",94,27.50,27.50,1,,,,"Korea, Republic of"
950632 - - Balls,280,27.50,27.50,1,,,,"Korea, Republic of"
950639 - - Other,80,27.50,27.50,1,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,,27.50,27.50,1,,,,"Korea, Republic of"
"950651 - - Lawn-tennis rackets, whether or not strung",,27.50,27.50,1,,,,"Korea, Republic of"
950659 - - Other,,27.50,27.50,1,,,,"Korea, Republic of"
950661 - - Lawn-tennis balls,,27.50,27.50,1,,,,"Korea, Republic of"
950662 - - Inflatable,,27.50,27.50,1,,,,"Korea, Republic of"
950669 - - Other,568,27.50,27.50,1,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,27.50,27.50,1,,,,"Korea, Republic of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","30,871",27.50,27.50,1,,,,"Korea, Republic of"
950699 - - Other,"3,357",27.50,27.50,1,,,,"Korea, Republic of"
950710 - Fishing rods,,27.50,27.50,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","16,408",27.50,27.50,1,,,,"Korea, Republic of"
950730 - Fishing reels,,27.50,27.50,1,,,,"Korea, Republic of"
950790 - Other,"15,384",27.50,27.50,1,,,,"Korea, Republic of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","13,976",38.50,38.50,1,,,,"Korea, Republic of"
,1999,"598,768",27.50,27.50,43,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","52,960",27.50,27.50,1,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed","10,981",27.50,27.50,1,,,,"Korea, Republic of"
"950291 - - Garments and accessories therefor, footwear and headgear",,27.50,27.50,1,,,,"Korea, Republic of"
950299 - - Other,974,27.50,27.50,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,27.50,27.50,1,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","19,879",27.50,27.50,1,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,"71,249",27.50,27.50,1,,,,"Korea, Republic of"
950341 - - Stuffed,,27.50,27.50,1,,,,"Korea, Republic of"
950349 - - Other,"1,121",27.50,27.50,1,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,286,27.50,27.50,1,,,,"Korea, Republic of"
950360 - Puzzles,"227,372",27.50,27.50,1,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits",,27.50,27.50,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor",,27.50,27.50,1,,,,"Korea, Republic of"
950390 - Other,"37,121",27.50,27.50,1,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,435,27.50,27.50,1,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,"1,209",27.50,27.50,1,,,,"Korea, Republic of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,27.50,27.50,1,,,,"Korea, Republic of"
950440 - Playing cards,,27.50,27.50,1,,,,"Korea, Republic of"
950490 - Other,,27.50,27.50,1,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,,27.50,27.50,1,,,,"Korea, Republic of"
950590 - Other,"33,854",27.50,27.50,1,,,,"Korea, Republic of"
950611 - - Skis,,27.50,27.50,1,,,,"Korea, Republic of"
950612 - - Ski-fastenings (ski-bindings),,27.50,27.50,1,,,,"Korea, Republic of"
950619 - - Other,"1,224",27.50,27.50,1,,,,"Korea, Republic of"
950621 - - Sailboards,,27.50,27.50,1,,,,"Korea, Republic of"
950629 - - Other,"12,363",27.50,27.50,1,,,,"Korea, Republic of"
"950631 - - Clubs, complete",,27.50,27.50,1,,,,"Korea, Republic of"
950632 - - Balls,293,27.50,27.50,1,,,,"Korea, Republic of"
950639 - - Other,"1,764",27.50,27.50,1,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,,27.50,27.50,1,,,,"Korea, Republic of"
"950651 - - Lawn-tennis rackets, whether or not strung",,27.50,27.50,1,,,,"Korea, Republic of"
950659 - - Other,"40,252",27.50,27.50,1,,,,"Korea, Republic of"
950661 - - Lawn-tennis balls,"9,342",27.50,27.50,1,,,,"Korea, Republic of"
950662 - - Inflatable,,27.50,27.50,1,,,,"Korea, Republic of"
950669 - - Other,"1,231",27.50,27.50,1,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,27.50,27.50,1,,,,"Korea, Republic of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","4,336",27.50,27.50,1,,,,"Korea, Republic of"
950699 - - Other,,27.50,27.50,1,,,,"Korea, Republic of"
950710 - Fishing rods,,27.50,27.50,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","46,418",27.50,27.50,1,,,,"Korea, Republic of"
950730 - Fishing reels,,27.50,27.50,1,,,,"Korea, Republic of"
950790 - Other,"20,699",27.50,27.50,1,,,,"Korea, Republic of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","3,404",27.50,27.50,1,,,,"Korea, Republic of"
,1998,"197,376",30.00,30.00,43,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","8,072",30.00,30.00,1,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed","6,022",30.00,30.00,1,,,,"Korea, Republic of"
"950291 - - Garments and accessories therefor, footwear and headgear",,30.00,30.00,1,,,,"Korea, Republic of"
950299 - - Other,"1,141",30.00,30.00,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor","5,280",30.00,30.00,1,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10",,30.00,30.00,1,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,518,30.00,30.00,1,,,,"Korea, Republic of"
950341 - - Stuffed,,30.00,30.00,1,,,,"Korea, Republic of"
950349 - - Other,,30.00,30.00,1,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,,30.00,30.00,1,,,,"Korea, Republic of"
950360 - Puzzles,"6,155",30.00,30.00,1,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits",,30.00,30.00,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor",269,30.00,30.00,1,,,,"Korea, Republic of"
950390 - Other,"25,552",30.00,30.00,1,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,,30.00,30.00,1,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,,30.00,30.00,1,,,,"Korea, Republic of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,30.00,30.00,1,,,,"Korea, Republic of"
950440 - Playing cards,,30.00,30.00,1,,,,"Korea, Republic of"
950490 - Other,"1,588",30.00,30.00,1,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,,30.00,30.00,1,,,,"Korea, Republic of"
950590 - Other,"18,745",30.00,30.00,1,,,,"Korea, Republic of"
950611 - - Skis,,30.00,30.00,1,,,,"Korea, Republic of"
950612 - - Ski-fastenings (ski-bindings),,30.00,30.00,1,,,,"Korea, Republic of"
950619 - - Other,,30.00,30.00,1,,,,"Korea, Republic of"
950621 - - Sailboards,,30.00,30.00,1,,,,"Korea, Republic of"
950629 - - Other,"4,939",30.00,30.00,1,,,,"Korea, Republic of"
"950631 - - Clubs, complete",,30.00,30.00,1,,,,"Korea, Republic of"
950632 - - Balls,,30.00,30.00,1,,,,"Korea, Republic of"
950639 - - Other,,30.00,30.00,1,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,,30.00,30.00,1,,,,"Korea, Republic of"
"950651 - - Lawn-tennis rackets, whether or not strung","9,583",30.00,30.00,1,,,,"Korea, Republic of"
950659 - - Other,"14,518",30.00,30.00,1,,,,"Korea, Republic of"
950661 - - Lawn-tennis balls,,30.00,30.00,1,,,,"Korea, Republic of"
950662 - - Inflatable,,30.00,30.00,1,,,,"Korea, Republic of"
950669 - - Other,,30.00,30.00,1,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,30.00,30.00,1,,,,"Korea, Republic of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics",170,30.00,30.00,1,,,,"Korea, Republic of"
950699 - - Other,,30.00,30.00,1,,,,"Korea, Republic of"
950710 - Fishing rods,,30.00,30.00,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","25,104",30.00,30.00,1,,,,"Korea, Republic of"
950730 - Fishing reels,,30.00,30.00,1,,,,"Korea, Republic of"
950790 - Other,"41,702",30.00,30.00,1,,,,"Korea, Republic of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","28,017",30.00,30.00,1,,,,"Korea, Republic of"
,1997,"151,261",30.00,30.00,43,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,30.00,30.00,1,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed",,30.00,30.00,1,,,,"Korea, Republic of"
"950291 - - Garments and accessories therefor, footwear and headgear","3,004",30.00,30.00,1,,,,"Korea, Republic of"
950299 - - Other,,30.00,30.00,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,30.00,30.00,1,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10",,30.00,30.00,1,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,"13,764",30.00,30.00,1,,,,"Korea, Republic of"
950341 - - Stuffed,,30.00,30.00,1,,,,"Korea, Republic of"
950349 - - Other,126,30.00,30.00,1,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,"19,497",30.00,30.00,1,,,,"Korea, Republic of"
950360 - Puzzles,,30.00,30.00,1,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits",,30.00,30.00,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor",,30.00,30.00,1,,,,"Korea, Republic of"
950390 - Other,303,30.00,30.00,1,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,,30.00,30.00,1,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,,30.00,30.00,1,,,,"Korea, Republic of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,30.00,30.00,1,,,,"Korea, Republic of"
950440 - Playing cards,,30.00,30.00,1,,,,"Korea, Republic of"
950490 - Other,"1,052",30.00,30.00,1,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,,30.00,30.00,1,,,,"Korea, Republic of"
950590 - Other,,30.00,30.00,1,,,,"Korea, Republic of"
950611 - - Skis,,30.00,30.00,1,,,,"Korea, Republic of"
950612 - - Ski-fastenings (ski-bindings),,30.00,30.00,1,,,,"Korea, Republic of"
950619 - - Other,,30.00,30.00,1,,,,"Korea, Republic of"
950621 - - Sailboards,,30.00,30.00,1,,,,"Korea, Republic of"
950629 - - Other,,30.00,30.00,1,,,,"Korea, Republic of"
"950631 - - Clubs, complete",,30.00,30.00,1,,,,"Korea, Republic of"
950632 - - Balls,613,30.00,30.00,1,,,,"Korea, Republic of"
950639 - - Other,"9,779",30.00,30.00,1,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,,30.00,30.00,1,,,,"Korea, Republic of"
"950651 - - Lawn-tennis rackets, whether or not strung",,30.00,30.00,1,,,,"Korea, Republic of"
950659 - - Other,,30.00,30.00,1,,,,"Korea, Republic of"
950661 - - Lawn-tennis balls,,30.00,30.00,1,,,,"Korea, Republic of"
950662 - - Inflatable,,30.00,30.00,1,,,,"Korea, Republic of"
950669 - - Other,,30.00,30.00,1,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,30.00,30.00,1,,,,"Korea, Republic of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","7,239",30.00,30.00,1,,,,"Korea, Republic of"
950699 - - Other,,30.00,30.00,1,,,,"Korea, Republic of"
950710 - Fishing rods,,30.00,30.00,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","16,552",30.00,30.00,1,,,,"Korea, Republic of"
950730 - Fishing reels,,30.00,30.00,1,,,,"Korea, Republic of"
950790 - Other,"79,331",30.00,30.00,1,,,,"Korea, Republic of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,30.00,30.00,1,,,,"Korea, Republic of"
,1996,"189,897",32.00,32.00,43,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",361,32.00,32.00,1,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed",,32.00,32.00,1,,,,"Korea, Republic of"
"950291 - - Garments and accessories therefor, footwear and headgear",,32.00,32.00,1,,,,"Korea, Republic of"
950299 - - Other,"1,833",32.00,32.00,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,32.00,32.00,1,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10",,32.00,32.00,1,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,"2,885",32.00,32.00,1,,,,"Korea, Republic of"
950341 - - Stuffed,"1,716",32.00,32.00,1,,,,"Korea, Republic of"
950349 - - Other,,32.00,32.00,1,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,,32.00,32.00,1,,,,"Korea, Republic of"
950360 - Puzzles,,32.00,32.00,1,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits",,32.00,32.00,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor",694,32.00,32.00,1,,,,"Korea, Republic of"
950390 - Other,"4,719",32.00,32.00,1,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,,32.00,32.00,1,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,,32.00,32.00,1,,,,"Korea, Republic of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,32.00,32.00,1,,,,"Korea, Republic of"
950440 - Playing cards,,32.00,32.00,1,,,,"Korea, Republic of"
950490 - Other,,32.00,32.00,1,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,,32.00,32.00,1,,,,"Korea, Republic of"
950590 - Other,239,32.00,32.00,1,,,,"Korea, Republic of"
950611 - - Skis,,32.00,32.00,1,,,,"Korea, Republic of"
950612 - - Ski-fastenings (ski-bindings),,32.00,32.00,1,,,,"Korea, Republic of"
950619 - - Other,"4,567",32.00,32.00,1,,,,"Korea, Republic of"
950621 - - Sailboards,,32.00,32.00,1,,,,"Korea, Republic of"
950629 - - Other,"4,460",32.00,32.00,1,,,,"Korea, Republic of"
"950631 - - Clubs, complete",,32.00,32.00,1,,,,"Korea, Republic of"
950632 - - Balls,"2,040",32.00,32.00,1,,,,"Korea, Republic of"
950639 - - Other,,32.00,32.00,1,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,,32.00,32.00,1,,,,"Korea, Republic of"
"950651 - - Lawn-tennis rackets, whether or not strung",939,32.00,32.00,1,,,,"Korea, Republic of"
950659 - - Other,208,32.00,32.00,1,,,,"Korea, Republic of"
950661 - - Lawn-tennis balls,,32.00,32.00,1,,,,"Korea, Republic of"
950662 - - Inflatable,,32.00,32.00,1,,,,"Korea, Republic of"
950669 - - Other,,32.00,32.00,1,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,32.00,32.00,1,,,,"Korea, Republic of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics",,32.00,32.00,1,,,,"Korea, Republic of"
950699 - - Other,"4,217",32.00,32.00,1,,,,"Korea, Republic of"
950710 - Fishing rods,"2,148",32.00,32.00,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","151,977",32.00,32.00,1,,,,"Korea, Republic of"
950730 - Fishing reels,"2,126",32.00,32.00,1,,,,"Korea, Republic of"
950790 - Other,"4,769",32.00,32.00,1,,,,"Korea, Republic of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,32.00,32.00,1,,,,"Korea, Republic of"
