Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
081050 - Kiwifruit,"261,759",8.53,8.53,1,,,,China
081060 - Durians,,8.80,8.80,1,,,,China
081090 - Other,"869,837",2.93,2.93,3,,,,China
081110 - Strawberries,"23,578,541",17.60,17.60,3,1,,,China
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","876,493",14.67,14.67,7,1,,,China
081190 - Other,"25,468,565",12.65,12.65,10,2,,,China
081210 - Cherries,"343,882",8.80,8.80,1,,,,China
081290 - Other,"240,522",8.10,8.10,6,,,,China
081310 - Apricots,"1,441,638",5.60,5.60,1,,,,China
081320 - Prunes,"214,968",9.60,9.60,1,,,,China
081330 - Apples,"7,709,525",3.20,3.20,1,,,,China
081340 - Other fruit,"7,938,265",2.73,2.73,6,,,,China
081350 - Mixtures of nuts or dried fruits of this Chapter,"4,249,721",6.86,6.86,7,,,,China
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","47,189",1.60,1.60,1,,,,China
,2004,"189,963,342",6.82,6.82,128,28,,,China
080111 -- Dessicated,"42,131",0.00,0.00,1,,,,China
080119 -- Other,"1,294",0.00,0.00,1,,,,China
080121 -- In shell,,0.00,0.00,1,,,,China
080122 -- Shelled,75,0.00,0.00,1,,,,China
080131 -- In shell,"3,781",0.00,0.00,1,,,,China
080132 -- Shelled,"182,816",0.00,0.00,1,,,,China
080211 -- In shell,,2.80,2.80,2,,,,China
080212 -- Shelled,"2,093,534",1.75,1.75,2,,,,China
080221 -- In shell,"1,630",3.20,3.20,1,,,,China
080222 -- Shelled,"120,982",3.20,3.20,1,,,,China
080231 -- In shell,"107,112",4.00,4.00,1,,,,China
080232 -- Shelled,"10,942,553",5.10,5.10,1,,,,China
080240 - Chestnuts (Castanea spp.),"1,392,248",5.60,5.60,1,,,,China
080250 - Pistachios,"167,068",1.60,1.60,1,,,,China
080290 - Other,"45,148,851",1.50,1.50,4,,,,China
"080300 Bananas, including plantains, fresh or dried.","8,807",16.00,16.00,3,1,,,China
080410 - Dates,"290,612",7.70,7.70,1,,,,China
080420 - Figs,"1,779",6.80,6.80,2,,,,China
080430 - Pineapples,"268,857",5.80,5.80,1,,,,China
080440 - Avocados,,4.37,4.37,1,,,,China
"080450 - Guavas, mangoes and mangosteens","61,237",0.00,0.00,1,,,,China
080510 - Oranges,"6,680",14.67,14.67,4,3,,,China
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","41,148",,,5,5,,,China
080540 - Grapefruit,"980,952",1.80,1.80,1,,,,China
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","1,518",12.80,12.80,2,1,,,China
080590 - Other,"204,025",12.80,12.80,1,,,,China
080610 - Fresh,"91,165",15.47,15.47,2,1,,,China
080620 - Dried,"638,531",2.40,2.40,6,,,,China
080711 -- Watermelons,"1,082",8.80,8.80,1,,,,China
080719 -- Other,75,8.80,8.80,1,,,,China
080720 - Papaws (papayas),"30,687",0.00,0.00,1,,,,China
080810 - Apples,"53,725,829",,,4,4,,,China
080820 - Pears and quinces,"9,977,237",7.20,7.20,3,2,,,China
080910 - Apricots,,,,1,1,,,China
080920 - Cherries,,,,2,2,,,China
"080930 - Peaches, including nectarines","8,284",,,2,2,,,China
080940 - Plums and sloes,,12.00,12.00,2,1,,,China
081010 - Strawberries,"5,884",,,1,1,,,China
"081020 - Raspberries, blackberries, mulberries and loganberries","2,052",9.20,9.20,2,,,,China
"081030 - Black, white or red currants and gooseberries","2,401",9.07,9.07,3,,,,China
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,China
081050 - Kiwifruit,"279,741",8.53,8.53,1,,,,China
081060 - Durians,,8.80,8.80,1,,,,China
081090 - Other,"734,100",2.93,2.93,3,,,,China
081110 - Strawberries,"21,812,450",17.60,17.60,3,1,,,China
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","1,073,473",14.67,14.67,7,1,,,China
081190 - Other,"18,593,845",12.65,12.65,10,2,,,China
081210 - Cherries,,8.80,8.80,1,,,,China
081290 - Other,"253,457",8.28,8.28,8,,,,China
081310 - Apricots,"1,444,566",5.60,5.60,1,,,,China
081320 - Prunes,"206,189",9.60,9.60,1,,,,China
081330 - Apples,"5,009,522",3.20,3.20,1,,,,China
081340 - Other fruit,"7,750,755",2.73,2.73,6,,,,China
081350 - Mixtures of nuts or dried fruits of this Chapter,"6,228,930",6.86,6.86,7,,,,China
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","23,398",1.60,1.60,1,,,,China
,2003,"136,741,341",6.82,6.82,128,28,,,China
080111 -- Dessicated,"12,036",0.00,0.00,1,,,,China
080119 -- Other,"1,821",0.00,0.00,1,,,,China
080121 -- In shell,,0.00,0.00,1,,,,China
080122 -- Shelled,"37,601",0.00,0.00,1,,,,China
080131 -- In shell,,0.00,0.00,1,,,,China
080132 -- Shelled,"225,776",0.00,0.00,1,,,,China
080211 -- In shell,11,2.80,2.80,2,,,,China
080212 -- Shelled,"332,822",1.75,1.75,2,,,,China
080221 -- In shell,,3.20,3.20,1,,,,China
080222 -- Shelled,,3.20,3.20,1,,,,China
080231 -- In shell,"32,465",4.00,4.00,1,,,,China
080232 -- Shelled,"8,740,748",5.10,5.10,1,,,,China
080240 - Chestnuts (Castanea spp.),"226,681",5.60,5.60,1,,,,China
080250 - Pistachios,"343,817",1.60,1.60,1,,,,China
080290 - Other,"30,416,791",1.50,1.50,4,,,,China
"080300 Bananas, including plantains, fresh or dried.","28,020",16.00,16.00,3,1,,,China
080410 - Dates,"241,217",7.70,7.70,1,,,,China
080420 - Figs,"2,511",6.80,6.80,2,,,,China
080430 - Pineapples,"176,479",5.80,5.80,1,,,,China
080440 - Avocados,,4.37,4.37,1,,,,China
"080450 - Guavas, mangoes and mangosteens","31,843",0.00,0.00,1,,,,China
080510 - Oranges,"57,386",14.67,14.67,4,3,,,China
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","10,124",,,5,5,,,China
080540 - Grapefruit,"155,144",1.80,1.80,1,,,,China
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","1,041",12.80,12.80,2,1,,,China
080590 - Other,,12.80,12.80,1,,,,China
080610 - Fresh,"198,345",15.47,15.47,2,1,,,China
080620 - Dried,"621,809",2.40,2.40,6,,,,China
080711 -- Watermelons,"8,088",8.80,8.80,1,,,,China
080719 -- Other,"40,554",8.80,8.80,1,,,,China
080720 - Papaws (papayas),"293,569",0.00,0.00,1,,,,China
080810 - Apples,"26,878,261",,,4,4,,,China
080820 - Pears and quinces,"9,025,392",7.20,7.20,3,2,,,China
080910 - Apricots,,,,1,1,,,China
080920 - Cherries,,,,2,2,,,China
"080930 - Peaches, including nectarines","3,903",,,2,2,,,China
080940 - Plums and sloes,,12.00,12.00,2,1,,,China
081010 - Strawberries,"6,222",,,1,1,,,China
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,China
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,China
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,China
081050 - Kiwifruit,"80,677",8.53,8.53,1,,,,China
081060 - Durians,,8.80,8.80,1,,,,China
081090 - Other,"246,172",2.93,2.93,3,,,,China
081110 - Strawberries,"28,899,716",17.60,17.60,3,1,,,China
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","1,000,739",14.67,14.67,7,1,,,China
081190 - Other,"14,688,745",12.65,12.65,10,2,,,China
081210 - Cherries,,8.80,8.80,1,,,,China
081290 - Other,"71,616",8.28,8.28,8,,,,China
081310 - Apricots,"263,456",5.60,5.60,1,,,,China
081320 - Prunes,"110,812",9.60,9.60,1,,,,China
081330 - Apples,"4,935,527",3.20,3.20,1,,,,China
081340 - Other fruit,"6,520,157",2.73,2.73,6,,,,China
081350 - Mixtures of nuts or dried fruits of this Chapter,"1,742,727",6.86,6.86,7,,,,China
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","30,520",1.60,1.60,1,,,,China
,2002,"79,181,434",6.82,6.82,128,28,,,China
080111 -- Dessicated,"154,804",0.00,0.00,1,,,,China
080119 -- Other,"29,082",0.00,0.00,1,,,,China
080121 -- In shell,,0.00,0.00,1,,,,China
080122 -- Shelled,,0.00,0.00,1,,,,China
080131 -- In shell,,0.00,0.00,1,,,,China
080132 -- Shelled,"294,192",0.00,0.00,1,,,,China
080211 -- In shell,"10,886",2.80,2.80,2,,,,China
080212 -- Shelled,"235,318",1.75,1.75,2,,,,China
080221 -- In shell,,3.20,3.20,1,,,,China
080222 -- Shelled,"46,494",3.20,3.20,1,,,,China
080231 -- In shell,"112,575",4.00,4.00,1,,,,China
080232 -- Shelled,"7,230,684",5.10,5.10,1,,,,China
080240 - Chestnuts (Castanea spp.),"155,996",5.60,5.60,1,,,,China
080250 - Pistachios,"784,092",1.60,1.60,1,,,,China
080290 - Other,"24,891,137",1.50,1.50,4,,,,China
"080300 Bananas, including plantains, fresh or dried.","8,134",16.00,16.00,3,1,,,China
080410 - Dates,"227,468",7.70,7.70,1,,,,China
080420 - Figs,"3,963",6.80,6.80,2,,,,China
080430 - Pineapples,"62,563",5.80,5.80,1,,,,China
080440 - Avocados,,4.37,4.37,1,,,,China
"080450 - Guavas, mangoes and mangosteens","13,789",0.00,0.00,1,,,,China
080510 - Oranges,"3,310",14.67,14.67,4,3,,,China
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","5,987",,,5,5,,,China
080540 - Grapefruit,"28,893",1.80,1.80,1,,,,China
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,12.80,12.80,2,1,,,China
080590 - Other,,12.80,12.80,1,,,,China
080610 - Fresh,"1,390",15.47,15.47,2,1,,,China
080620 - Dried,"688,626",2.40,2.40,6,,,,China
080711 -- Watermelons,,8.80,8.80,1,,,,China
080719 -- Other,,8.80,8.80,1,,,,China
080720 - Papaws (papayas),,0.00,0.00,1,,,,China
080810 - Apples,"15,382,503",,,4,4,,,China
080820 - Pears and quinces,"6,114,361",7.20,7.20,3,2,,,China
080910 - Apricots,,,,1,1,,,China
080920 - Cherries,,,,2,2,,,China
"080930 - Peaches, including nectarines","3,632",,,2,2,,,China
080940 - Plums and sloes,"1,040",12.00,12.00,2,1,,,China
081010 - Strawberries,,,,1,1,,,China
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,China
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,China
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","41,633",4.00,4.00,4,,,,China
081050 - Kiwifruit,"207,606",8.53,8.53,1,,,,China
081060 - Durians,,8.80,8.80,1,,,,China
081090 - Other,"306,591",2.93,2.93,3,,,,China
081110 - Strawberries,"6,019,018",17.60,17.60,3,1,,,China
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","600,556",14.67,14.67,7,1,,,China
081190 - Other,"4,486,167",12.65,12.65,10,2,,,China
081210 - Cherries,,8.80,8.80,1,,,,China
081290 - Other,"38,446",8.28,8.28,8,,,,China
081310 - Apricots,"73,260",5.60,5.60,1,,,,China
081320 - Prunes,"129,013",9.60,9.60,1,,,,China
081330 - Apples,"5,041,742",3.20,3.20,1,,,,China
081340 - Other fruit,"5,530,602",2.73,2.73,6,,,,China
081350 - Mixtures of nuts or dried fruits of this Chapter,"177,427",6.86,6.86,7,,,,China
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","38,455",1.60,1.60,1,,,,China
,2001,"56,010,656",6.82,6.82,128,28,,,China
080111 - - Desiccated,869,0.00,0.00,1,,,,China
080119 - - Other,"4,997",0.00,0.00,1,,,,China
080121 - - In shell,"23,910",0.00,0.00,1,,,,China
080122 - - Shelled,"64,897",0.00,0.00,1,,,,China
080131 - - In shell,"9,313",0.00,0.00,1,,,,China
080132 - - Shelled,"154,760",0.00,0.00,1,,,,China
080211 - - In shell,"2,095",2.80,2.80,2,,,,China
080212 - - Shelled,"174,595",1.75,1.75,2,,,,China
080221 - - In shell,,3.20,3.20,1,,,,China
080222 - - Shelled,537,3.20,3.20,1,,,,China
080231 - - In shell,"66,052",4.00,4.00,1,,,,China
080232 - - Shelled,"10,808,659",5.10,5.10,1,,,,China
080240 - Chestnuts (Castanea spp.),"108,588",5.60,5.60,1,,,,China
080250 - Pistachios,"1,371,720",1.60,1.60,1,,,,China
080290 - Other,"14,751,455",1.50,1.50,4,,,,China
"080300 Bananas, including plantains, fresh or dried","1,791",16.00,16.00,3,1,,,China
080410 - Dates,"248,016",7.70,7.70,1,,,,China
080420 - Figs,"2,678",6.80,6.80,2,,,,China
080430 - Pineapples,"16,397",5.80,5.80,1,,,,China
080440 - Avocados,,4.36,4.36,1,,,,China
"080450 - Guavas, mangoes and mangosteens","9,018",0.00,0.00,1,,,,China
080510 - Oranges,,14.66,14.66,4,3,,,China
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","3,931",,,5,5,,,China
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,12.80,12.80,2,1,,,China
080540 - Grapefruit,"47,649",1.80,1.80,1,,,,China
080590 - Other,"2,373",12.80,12.80,1,,,,China
080610 - Fresh,"21,232",15.46,15.46,2,1,,,China
080620 - Dried,"451,178",2.40,2.40,6,,,,China
080711 - - Watermelons,"5,427",8.80,8.80,1,,,,China
080719 - - Other,"11,265",8.80,8.80,1,,,,China
080720 - Papaws (papayas),,0.00,0.00,1,,,,China
080810 - Apples,"7,408,194",,,4,4,,,China
080820 - Pears and quinces,"3,270,565",7.20,7.20,3,2,,,China
080910 - Apricots,125,,,1,1,,,China
080920 - Cherries,,,,2,2,,,China
"080930 - Peaches, including nectarines",,,,2,2,,,China
080940 - Plums and sloes,"2,713",12.00,12.00,2,1,,,China
081010 - Strawberries,"4,880",,,1,1,,,China
"081020 - Raspberries, blackberries, mulberries and loganberries","6,457",9.20,9.20,2,,,,China
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,China
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","10,531",4.00,4.00,4,,,,China
081050 - Kiwifruit,,8.53,8.53,1,,,,China
081090 - Other,"211,427",2.93,2.93,3,,,,China
081110 - Strawberries,"3,753,148",17.60,17.60,3,1,,,China
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","605,060",14.67,14.67,7,1,,,China
081190 - Other,"3,410,531",12.65,12.65,10,2,,,China
081210 - Cherries,,8.80,8.80,1,,,,China
081220 - Strawberries,,8.80,8.80,1,,,,China
081290 - Other,"131,190",8.28,8.28,8,,,,China
081310 - Apricots,152,5.60,5.60,1,,,,China
081320 - Prunes,"123,131",9.60,9.60,1,,,,China
081330 - Apples,"3,529,748",3.20,3.20,1,,,,China
081340 - Other fruit,"4,989,559",2.73,2.73,6,,,,China
081350 - Mixtures of nuts or dried fruits of this Chapter,"151,939",6.86,6.86,7,,,,China
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","37,906",1.60,1.60,1,,,,China
,2000,"42,176,905",6.93,6.93,129,29,,,China
080111 - - Desiccated,,0.00,0.00,1,,,,China
080119 - - Other,"1,116",0.00,0.00,1,,,,China
080121 - - In shell,,0.00,0.00,1,,,,China
080122 - - Shelled,,0.00,0.00,1,,,,China
080131 - - In shell,,0.00,0.00,1,,,,China
080132 - - Shelled,"181,502",0.00,0.00,1,,,,China
080211 - - In shell,,2.85,2.85,2,,,,China
080212 - - Shelled,"49,637",1.90,1.90,2,,,,China
080221 - - In shell,,3.25,3.25,1,,,,China
080222 - - Shelled,"1,152",3.25,3.25,1,,,,China
080231 - - In shell,"15,968",4.35,4.35,1,,,,China
080232 - - Shelled,"9,788,462",5.35,5.35,1,,,,China
080240 - Chestnuts (Castanea spp.),"189,633",5.70,5.70,1,,,,China
080250 - Pistachios,"142,006",1.65,1.65,1,,,,China
080290 - Other,"10,931,009",1.20,1.20,5,,,,China
"080300 Bananas, including plantains, fresh or dried","1,042",16.35,16.35,3,1,,,China
080410 - Dates,"199,314",8.05,8.05,1,,,,China
080420 - Figs,"18,116",6.93,6.93,2,,,,China
080430 - Pineapples,"19,186",6.05,6.05,1,,,,China
080440 - Avocados,,3.92,3.92,1,,,,China
"080450 - Guavas, mangoes and mangosteens","1,199",0.50,0.50,1,,,,China
080510 - Oranges,968,14.30,14.30,4,3,,,China
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","2,876",,,5,5,,,China
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,13.05,13.05,2,1,,,China
080540 - Grapefruit,"13,792",1.98,1.98,1,,,,China
080590 - Other,"12,926",13.05,13.05,1,,,,China
080610 - Fresh,"19,296",15.35,15.35,2,1,,,China
080620 - Dried,"437,459",2.45,2.45,6,,,,China
080711 - - Watermelons,,9.00,9.00,1,,,,China
080719 - - Other,,9.00,9.00,1,,,,China
080720 - Papaws (papayas),,0.50,0.50,1,,,,China
080810 - Apples,"2,808,321",,,4,4,,,China
080820 - Pears and quinces,"1,983,326",7.35,7.35,3,2,,,China
080910 - Apricots,,,,1,1,,,China
080920 - Cherries,,,,2,2,,,China
"080930 - Peaches, including nectarines",,,,2,2,,,China
080940 - Plums and sloes,"14,557",12.25,12.25,2,1,,,China
081010 - Strawberries,"26,589",,,1,1,,,China
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.40,9.40,2,,,,China
"081030 - Black, white or red currants and gooseberries",,9.27,9.27,3,,,,China
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.08,4.08,4,,,,China
081050 - Kiwifruit,"61,023",,,1,1,,,China
081090 - Other,"178,754",3.60,3.60,3,,,,China
081110 - Strawberries,"4,257,514",17.98,17.98,3,1,,,China
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","673,456",14.98,14.98,7,1,,,China
081190 - Other,"3,852,857",13.09,13.09,10,2,,,China
081210 - Cherries,,9.00,9.00,1,,,,China
081220 - Strawberries,,9.00,9.00,1,,,,China
081290 - Other,"61,032",8.52,8.52,8,,,,China
081310 - Apricots,,5.70,5.70,1,,,,China
081320 - Prunes,"54,616",9.80,9.80,1,,,,China
081330 - Apples,"2,807,113",3.60,3.60,1,,,,China
081340 - Other fruit,"3,237,566",2.91,2.91,6,,,,China
081350 - Mixtures of nuts or dried fruits of this Chapter,"80,669",7.08,7.08,7,,,,China
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","52,855",1.65,1.65,1,,,,China
,1999,"52,438,110",7.65,7.65,141,28,,,China
080111 - - Desiccated,75,0.00,0.00,1,,,,China
080119 - - Other,213,0.00,0.00,1,,,,China
080121 - - In shell,,0.00,0.00,1,,,,China
080122 - - Shelled,,0.00,0.00,1,,,,China
080131 - - In shell,"4,178",0.00,0.00,1,,,,China
080132 - - Shelled,"100,716",0.00,0.00,1,,,,China
080211 - - In shell,"1,759",2.98,2.98,2,,,,China
080212 - - Shelled,"98,819",2.20,2.20,2,,,,China
080221 - - In shell,,3.40,3.40,1,,,,China
080222 - - Shelled,"13,237",3.40,3.40,1,,,,China
080231 - - In shell,"548,770",5.00,5.00,1,,,,China
080232 - - Shelled,"9,171,313",5.85,5.85,1,,,,China
080240 - Chestnuts (Castanea spp.),"36,812",5.95,5.95,1,,,,China
080250 - Pistachios,"435,051",1.70,1.70,1,,,,China
080290 - Other,"18,410,688",1.20,1.20,5,,,,China
"080300 Bananas, including plantains, fresh or dried",,17.00,17.00,3,1,,,China
080410 - Dates,"170,525",8.75,8.75,1,,,,China
080420 - Figs,"10,764",7.23,7.23,2,,,,China
080430 - Pineapples,"7,535",6.60,6.60,1,,,,China
080440 - Avocados,,4.62,4.62,3,,,,China
"080450 - Guavas, mangoes and mangosteens","4,412",1.50,1.50,1,,,,China
080510 - Oranges,,15.58,15.58,6,3,,,China
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,China
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,13.60,13.60,2,1,,,China
080540 - Grapefruit,"44,230",1.85,1.85,3,,,,China
080590 - Other,"1,908",13.60,13.60,1,,,,China
080610 - Fresh,"2,803",16.43,16.43,4,1,,,China
080620 - Dried,"423,850",2.55,2.55,6,,,,China
080711 - - Watermelons,,9.35,9.35,1,,,,China
080719 - - Other,53,9.35,9.35,1,,,,China
080720 - Papaws (papayas),"2,632",1.50,1.50,1,,,,China
080810 - Apples,"1,630,537",,,4,4,,,China
080820 - Pears and quinces,"1,800,582",7.65,7.65,3,2,,,China
080910 - Apricots,"17,212",,,1,1,,,China
080920 - Cherries,,,,2,2,,,China
"080930 - Peaches, including nectarines",,,,2,2,,,China
080940 - Plums and sloes,"5,073",12.75,12.75,2,1,,,China
081010 - Strawberries,"2,355",11.90,11.90,3,1,,,China
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.78,9.78,2,,,,China
"081030 - Black, white or red currants and gooseberries",,9.63,9.63,3,,,,China
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","59,247",4.25,4.25,4,,,,China
081050 - Kiwifruit,"11,223",9.08,9.08,3,,,,China
081090 - Other,"461,707",4.95,4.95,3,,,,China
081110 - Strawberries,"7,817,197",18.70,18.70,3,1,,,China
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","594,833",15.58,15.58,7,1,,,China
081190 - Other,"4,316,121",13.96,13.96,10,2,,,China
081210 - Cherries,,9.35,9.35,1,,,,China
081220 - Strawberries,,9.35,9.35,1,,,,China
081290 - Other,"41,065",8.98,8.98,8,,,,China
081310 - Apricots,,5.95,5.95,1,,,,China
081320 - Prunes,"38,027",10.20,10.20,1,,,,China
081330 - Apples,"2,351,409",4.40,4.40,1,,,,China
081340 - Other fruit,"3,728,844",3.26,3.26,6,,,,China
081350 - Mixtures of nuts or dried fruits of this Chapter,"27,753",7.50,7.50,7,,,,China
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","44,582",1.70,1.70,1,,,,China
,1998,"60,898,437",7.85,7.85,141,28,,,China
080111 - - Desiccated,,0.00,0.00,1,,,,China
080119 - - Other,,0.00,0.00,1,,,,China
080121 - - In shell,,0.00,0.00,1,,,,China
080122 - - Shelled,"13,344",0.00,0.00,1,,,,China
080131 - - In shell,"19,738",0.00,0.00,1,,,,China
080132 - - Shelled,"441,712",0.00,0.00,1,,,,China
080211 - - In shell,"17,619",3.05,3.05,2,,,,China
080212 - - Shelled,"17,546",2.35,2.35,2,,,,China
080221 - - In shell,,3.50,3.50,1,,,,China
080222 - - Shelled,,3.50,3.50,1,,,,China
080231 - - In shell,"238,390",5.30,5.30,1,,,,China
080232 - - Shelled,"15,531,936",6.10,6.10,1,,,,China
080240 - Chestnuts (Castanea spp.),"117,748",6.10,6.10,1,,,,China
080250 - Pistachios,"83,855",1.70,1.70,1,,,,China
080290 - Other,"18,171,020",1.20,1.20,5,,,,China
"080300 Bananas, including plantains, fresh or dried","5,812",17.30,17.30,3,1,,,China
080410 - Dates,"233,801",9.10,9.10,1,,,,China
080420 - Figs,"7,096",7.40,7.40,2,,,,China
080430 - Pineapples,"2,458",6.90,6.90,1,,,,China
080440 - Avocados,,4.70,4.70,3,,,,China
"080450 - Guavas, mangoes and mangosteens","4,916",2.00,2.00,1,,,,China
080510 - Oranges,,15.87,15.87,6,3,,,China
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,China
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)","4,904",13.90,13.90,2,1,,,China
080540 - Grapefruit,"18,394",1.87,1.87,3,,,,China
080590 - Other,"2,422",13.90,13.90,1,,,,China
080610 - Fresh,,16.77,16.77,4,1,,,China
080620 - Dried,"418,511",2.60,2.60,6,,,,China
080711 - - Watermelons,,9.50,9.50,1,,,,China
080719 - - Other,"1,707",9.50,9.50,1,,,,China
080720 - Papaws (papayas),"4,698",2.00,2.00,1,,,,China
080810 - Apples,"1,047,731",,,4,4,,,China
080820 - Pears and quinces,"1,738,683",7.80,7.80,3,2,,,China
080910 - Apricots,,,,1,1,,,China
080920 - Cherries,,,,2,2,,,China
"080930 - Peaches, including nectarines",36,,,2,2,,,China
080940 - Plums and sloes,,13.00,13.00,2,1,,,China
081010 - Strawberries,"46,474",12.10,12.10,3,1,,,China
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.95,9.95,2,,,,China
"081030 - Black, white or red currants and gooseberries",,9.80,9.80,3,,,,China
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","222,079",4.35,4.35,4,,,,China
081050 - Kiwifruit,,9.23,9.23,3,,,,China
081090 - Other,"80,004",5.63,5.63,3,,,,China
081110 - Strawberries,"9,595,910",19.05,19.05,3,1,,,China
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","476,756",15.88,15.88,7,1,,,China
081190 - Other,"2,871,274",14.39,14.39,10,2,,,China
081210 - Cherries,,9.50,9.50,1,,,,China
081220 - Strawberries,,9.50,9.50,1,,,,China
081290 - Other,"4,129",9.19,9.19,8,,,,China
081310 - Apricots,"44,028",6.10,6.10,1,,,,China
081320 - Prunes,"28,166",10.40,10.40,1,,,,China
081330 - Apples,"3,239,715",4.80,4.80,1,,,,China
081340 - Other fruit,"6,072,494",3.43,3.43,6,,,,China
081350 - Mixtures of nuts or dried fruits of this Chapter,"27,052",7.70,7.70,7,,,,China
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","46,281",1.70,1.70,1,,,,China
,1997,"33,139,370",8.32,8.32,222,109,,,China
080111 - - Desiccated,"52,495",0.00,0.00,1,,,,China
080119 - - Other,"1,758",0.00,0.00,1,,,,China
080121 - - In shell,,0.00,0.00,1,,,,China
080122 - - Shelled,,0.00,0.00,1,,,,China
080131 - - In shell,,0.00,0.00,1,,,,China
080132 - - Shelled,"399,239",0.00,0.00,1,,,,China
080211 - - In shell,"3,017",3.15,3.15,2,,,,China
080212 - - Shelled,"24,779",2.65,2.65,2,,,,China
080221 - - In shell,"5,579",3.60,3.60,1,,,,China
080222 - - Shelled,,3.60,3.60,1,,,,China
080231 - - In shell,"755,395",6.00,6.00,1,,,,China
080232 - - Shelled,"16,328,872",6.60,6.60,1,,,,China
080240 - Chestnuts (Castanea spp.),"61,499",6.30,6.30,1,,,,China
080250 - Pistachios,,1.80,1.80,1,,,,China
080290 - Other,"3,822,509",1.20,1.20,5,,,,China
"080300 Bananas, including plantains, fresh or dried",,18.00,18.00,3,1,,,China
080410 - Dates,"178,657",9.80,9.80,1,,,,China
080420 - Figs,"6,294",7.65,7.65,2,,,,China
080430 - Pineapples,"11,182",7.40,7.40,1,,,,China
080440 - Avocados,,4.87,4.87,3,,,,China
"080450 - Guavas, mangoes and mangosteens","6,407",3.00,3.00,1,,,,China
