Importer,Year,Value,Ad val. duties,Number of lines,"Saudi Arabia, Kingdom of"
,(US$),Simple average,MFN duties,Pref. duties,"Saudi Arabia, Kingdom of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Saudi Arabia, Kingdom of"
950661 -- Lawn-tennis balls,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950662 -- Inflatable,,2.70,2.70,2,,,,"Saudi Arabia, Kingdom of"
950669 -- Other,,1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,1.80,1.80,3,,,,"Saudi Arabia, Kingdom of"
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","3,314",2.70,2.70,2,,,,"Saudi Arabia, Kingdom of"
950699 -- Other,,1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
950710 - Fishing rods,,3.70,3.70,1,,,,"Saudi Arabia, Kingdom of"
"950720 - Fish-hooks, whether or not snelled",,2.70,2.70,2,,,,"Saudi Arabia, Kingdom of"
950730 - Fishing reels,,3.70,3.70,1,,,,"Saudi Arabia, Kingdom of"
950790 - Other,,3.70,3.70,1,,,,"Saudi Arabia, Kingdom of"
950810 - Travelling circuses and travelling menageries,,1.70,1.70,1,,,,"Saudi Arabia, Kingdom of"
950890 - Other,"8,190",1.70,1.70,1,,,,"Saudi Arabia, Kingdom of"
,2002,"65,202",2.48,2.48,79,,,,"Saudi Arabia, Kingdom of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",,2.10,2.10,2,,,,"Saudi Arabia, Kingdom of"
"950210 - Dolls, whether or not dressed",19,4.70,4.70,2,,,,"Saudi Arabia, Kingdom of"
"950291 -- Garments and accessories therefor, footwear and headgear",,1.40,1.40,1,,,,"Saudi Arabia, Kingdom of"
950299 -- Other,,1.40,1.40,1,,,,"Saudi Arabia, Kingdom of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,1.60,1.60,2,,,,"Saudi Arabia, Kingdom of"
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","4,284",1.60,1.60,2,,,,"Saudi Arabia, Kingdom of"
950330 - Other construction sets and constructional toys,,2.73,2.73,3,,,,"Saudi Arabia, Kingdom of"
950341 -- Stuffed,,4.70,4.70,1,,,,"Saudi Arabia, Kingdom of"
950349 -- Other,,1.70,1.70,3,,,,"Saudi Arabia, Kingdom of"
950350 - Toy musical instruments and apparatus,,1.60,1.60,1,,,,"Saudi Arabia, Kingdom of"
950360 - Puzzles,993,3.30,3.30,2,,,,"Saudi Arabia, Kingdom of"
"950370 - Other toys, put up in sets or outfits","11,964",4.70,4.70,1,,,,"Saudi Arabia, Kingdom of"
"950380 - Other toys and models, incorporating a motor",,3.15,3.15,2,,,,"Saudi Arabia, Kingdom of"
950390 - Other,"2,601",2.76,2.76,8,,,,"Saudi Arabia, Kingdom of"
950410 - Video games of a kind used with a television receiver,132,1.10,1.10,1,,,,"Saudi Arabia, Kingdom of"
950420 - Articles and accessories for billiards,,1.10,1.10,2,,,,"Saudi Arabia, Kingdom of"
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment",,1.10,1.10,4,,,,"Saudi Arabia, Kingdom of"
950440 - Playing cards,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950490 - Other,889,1.10,1.10,2,,,,"Saudi Arabia, Kingdom of"
950510 - Articles for Christmas festivities,,1.95,1.95,2,,,,"Saudi Arabia, Kingdom of"
950590 - Other,"9,439",2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950611 -- Skis,,3.70,3.70,4,,,,"Saudi Arabia, Kingdom of"
950612 -- Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,"Saudi Arabia, Kingdom of"
950619 -- Other,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950621 -- Sailboards,"1,816",2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950629 -- Other,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
"950631 -- Clubs, complete",,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950632 -- Balls,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950639 -- Other,,2.70,2.70,2,,,,"Saudi Arabia, Kingdom of"
950640 - Articles and equipment for table-tennis,,2.70,2.70,2,,,,"Saudi Arabia, Kingdom of"
"950651 -- Lawn-tennis rackets, whether or not strung",,4.70,4.70,1,,,,"Saudi Arabia, Kingdom of"
950659 -- Other,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950661 -- Lawn-tennis balls,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950662 -- Inflatable,"12,219",2.70,2.70,2,,,,"Saudi Arabia, Kingdom of"
950669 -- Other,,1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,1.80,1.80,3,,,,"Saudi Arabia, Kingdom of"
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics",,2.70,2.70,2,,,,"Saudi Arabia, Kingdom of"
950699 -- Other,359,1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
950710 - Fishing rods,,3.70,3.70,1,,,,"Saudi Arabia, Kingdom of"
"950720 - Fish-hooks, whether or not snelled",,2.70,2.70,2,,,,"Saudi Arabia, Kingdom of"
950730 - Fishing reels,,3.70,3.70,1,,,,"Saudi Arabia, Kingdom of"
950790 - Other,,3.70,3.70,1,,,,"Saudi Arabia, Kingdom of"
950810 - Travelling circuses and travelling menageries,"8,266",1.70,1.70,1,,,,"Saudi Arabia, Kingdom of"
950890 - Other,"12,219",1.70,1.70,1,,,,"Saudi Arabia, Kingdom of"
,2001,"171,989",2.79,2.79,78,,,,"Saudi Arabia, Kingdom of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,3.20,3.20,2,,,,"Saudi Arabia, Kingdom of"
"950210 - Dolls, whether or not dressed","7,818",4.70,4.70,2,,,,"Saudi Arabia, Kingdom of"
"950291 - - Garments and accessories therefor, footwear and headgear",,2.10,2.10,1,,,,"Saudi Arabia, Kingdom of"
950299 - - Other,,2.10,2.10,1,,,,"Saudi Arabia, Kingdom of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,2.40,2.40,2,,,,"Saudi Arabia, Kingdom of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10",63,2.40,2.40,2,,,,"Saudi Arabia, Kingdom of"
950330 - Other construction sets and constructional toys,,3.30,3.30,3,,,,"Saudi Arabia, Kingdom of"
950341 - - Stuffed,,4.70,4.70,1,,,,"Saudi Arabia, Kingdom of"
950349 - - Other,"17,865",2.53,2.53,3,,,,"Saudi Arabia, Kingdom of"
950350 - Toy musical instruments and apparatus,,2.40,2.40,1,,,,"Saudi Arabia, Kingdom of"
950360 - Puzzles,"1,594",3.75,3.75,2,,,,"Saudi Arabia, Kingdom of"
"950370 - Other toys, put up in sets or outfits","23,704",4.70,4.70,1,,,,"Saudi Arabia, Kingdom of"
"950380 - Other toys and models, incorporating a motor",,3.55,3.55,2,,,,"Saudi Arabia, Kingdom of"
950390 - Other,"26,668",3.26,3.26,8,,,,"Saudi Arabia, Kingdom of"
950410 - Video games of a kind used with a television receiver,,1.70,1.70,1,,,,"Saudi Arabia, Kingdom of"
950420 - Articles and accessories for billiards,,1.70,1.70,2,,,,"Saudi Arabia, Kingdom of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","9,027",1.70,1.70,4,,,,"Saudi Arabia, Kingdom of"
950440 - Playing cards,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950490 - Other,,1.70,1.70,2,,,,"Saudi Arabia, Kingdom of"
950510 - Articles for Christmas festivities,367,2.30,2.30,2,,,,"Saudi Arabia, Kingdom of"
950590 - Other,"42,420",2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950611 - - Skis,233,3.70,3.70,4,,,,"Saudi Arabia, Kingdom of"
950612 - - Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,"Saudi Arabia, Kingdom of"
950619 - - Other,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950621 - - Sailboards,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950629 - - Other,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
"950631 - - Clubs, complete",,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950632 - - Balls,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950639 - - Other,,2.70,2.70,2,,,,"Saudi Arabia, Kingdom of"
950640 - Articles and equipment for table-tennis,,2.70,2.70,2,,,,"Saudi Arabia, Kingdom of"
"950651 - - Lawn-tennis rackets, whether or not strung",,4.70,4.70,1,,,,"Saudi Arabia, Kingdom of"
950659 - - Other,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950661 - - Lawn-tennis balls,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950662 - - Inflatable,"15,268",2.70,2.70,2,,,,"Saudi Arabia, Kingdom of"
950669 - - Other,,1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,1.80,1.80,3,,,,"Saudi Arabia, Kingdom of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","2,946",2.70,2.70,2,,,,"Saudi Arabia, Kingdom of"
950699 - - Other,,1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
950710 - Fishing rods,,3.70,3.70,1,,,,"Saudi Arabia, Kingdom of"
"950720 - Fish-hooks, whether or not snelled",36,2.70,2.70,2,,,,"Saudi Arabia, Kingdom of"
950730 - Fishing reels,,3.70,3.70,1,,,,"Saudi Arabia, Kingdom of"
950790 - Other,,3.70,3.70,1,,,,"Saudi Arabia, Kingdom of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","23,981",1.70,1.70,1,,,,"Saudi Arabia, Kingdom of"
,2000,"110,964",3.07,3.07,76,,,,"Saudi Arabia, Kingdom of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",55,4.20,4.20,2,,,,"Saudi Arabia, Kingdom of"
"950210 - Dolls, whether or not dressed",,4.70,4.70,2,,,,"Saudi Arabia, Kingdom of"
"950291 - - Garments and accessories therefor, footwear and headgear",,2.80,2.80,1,,,,"Saudi Arabia, Kingdom of"
950299 - - Other,,2.80,2.80,1,,,,"Saudi Arabia, Kingdom of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,3.20,3.20,2,,,,"Saudi Arabia, Kingdom of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","2,028",3.20,3.20,2,,,,"Saudi Arabia, Kingdom of"
950330 - Other construction sets and constructional toys,,3.87,3.87,3,,,,"Saudi Arabia, Kingdom of"
950341 - - Stuffed,,4.70,4.70,1,,,,"Saudi Arabia, Kingdom of"
950349 - - Other,,3.37,3.37,3,,,,"Saudi Arabia, Kingdom of"
950350 - Toy musical instruments and apparatus,148,3.20,3.20,1,,,,"Saudi Arabia, Kingdom of"
950360 - Puzzles,,4.20,4.20,2,,,,"Saudi Arabia, Kingdom of"
"950370 - Other toys, put up in sets or outfits",,4.70,4.70,1,,,,"Saudi Arabia, Kingdom of"
"950380 - Other toys and models, incorporating a motor",,3.95,3.95,2,,,,"Saudi Arabia, Kingdom of"
950390 - Other,848,3.76,3.76,8,,,,"Saudi Arabia, Kingdom of"
950410 - Video games of a kind used with a television receiver,"1,005",2.20,2.20,1,,,,"Saudi Arabia, Kingdom of"
950420 - Articles and accessories for billiards,,2.20,2.20,2,,,,"Saudi Arabia, Kingdom of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","26,478",2.20,2.20,4,,,,"Saudi Arabia, Kingdom of"
950440 - Playing cards,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950490 - Other,"25,639",2.20,2.20,2,,,,"Saudi Arabia, Kingdom of"
950510 - Articles for Christmas festivities,"2,674",2.60,2.60,2,,,,"Saudi Arabia, Kingdom of"
950590 - Other,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950611 - - Skis,,3.70,3.70,3,,,,"Saudi Arabia, Kingdom of"
950612 - - Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,"Saudi Arabia, Kingdom of"
950619 - - Other,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950621 - - Sailboards,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950629 - - Other,"3,430",2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
"950631 - - Clubs, complete",,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950632 - - Balls,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950639 - - Other,,2.70,2.70,2,,,,"Saudi Arabia, Kingdom of"
950640 - Articles and equipment for table-tennis,,2.70,2.70,2,,,,"Saudi Arabia, Kingdom of"
"950651 - - Lawn-tennis rackets, whether or not strung",,4.70,4.70,1,,,,"Saudi Arabia, Kingdom of"
950659 - - Other,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950661 - - Lawn-tennis balls,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950662 - - Inflatable,286,2.70,2.70,2,,,,"Saudi Arabia, Kingdom of"
950669 - - Other,,1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,1.80,1.80,3,,,,"Saudi Arabia, Kingdom of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","1,955",2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950699 - - Other,"1,973",1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
950710 - Fishing rods,,3.70,3.70,1,,,,"Saudi Arabia, Kingdom of"
"950720 - Fish-hooks, whether or not snelled",,2.70,2.70,2,,,,"Saudi Arabia, Kingdom of"
950730 - Fishing reels,,3.70,3.70,1,,,,"Saudi Arabia, Kingdom of"
950790 - Other,,3.70,3.70,1,,,,"Saudi Arabia, Kingdom of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","44,447",1.70,1.70,1,,,,"Saudi Arabia, Kingdom of"
,1999,"779,160",3.38,3.38,76,,,,"Saudi Arabia, Kingdom of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,5.30,5.30,2,,,,"Saudi Arabia, Kingdom of"
"950210 - Dolls, whether or not dressed",,4.70,4.70,2,,,,"Saudi Arabia, Kingdom of"
"950291 - - Garments and accessories therefor, footwear and headgear",,3.50,3.50,1,,,,"Saudi Arabia, Kingdom of"
950299 - - Other,,3.50,3.50,1,,,,"Saudi Arabia, Kingdom of"
"950310 - Electric trains, including tracks, signals and other accessories therefor","1,087",4.00,4.00,2,,,,"Saudi Arabia, Kingdom of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","2,142",4.00,4.00,2,,,,"Saudi Arabia, Kingdom of"
950330 - Other construction sets and constructional toys,,4.40,4.40,3,,,,"Saudi Arabia, Kingdom of"
950341 - - Stuffed,298,4.70,4.70,1,,,,"Saudi Arabia, Kingdom of"
950349 - - Other,"2,728",4.17,4.17,3,,,,"Saudi Arabia, Kingdom of"
950350 - Toy musical instruments and apparatus,,4.00,4.00,1,,,,"Saudi Arabia, Kingdom of"
950360 - Puzzles,,4.60,4.60,2,,,,"Saudi Arabia, Kingdom of"
"950370 - Other toys, put up in sets or outfits",,4.70,4.70,1,,,,"Saudi Arabia, Kingdom of"
"950380 - Other toys and models, incorporating a motor",,4.35,4.35,2,,,,"Saudi Arabia, Kingdom of"
950390 - Other,703,4.26,4.26,8,,,,"Saudi Arabia, Kingdom of"
950410 - Video games of a kind used with a television receiver,,2.80,2.80,1,,,,"Saudi Arabia, Kingdom of"
950420 - Articles and accessories for billiards,,2.80,2.80,2,,,,"Saudi Arabia, Kingdom of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","1,524",2.80,2.80,4,,,,"Saudi Arabia, Kingdom of"
950440 - Playing cards,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950490 - Other,"13,418",2.80,2.80,2,,,,"Saudi Arabia, Kingdom of"
950510 - Articles for Christmas festivities,,2.90,2.90,2,,,,"Saudi Arabia, Kingdom of"
950590 - Other,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950611 - - Skis,,3.70,3.70,3,,,,"Saudi Arabia, Kingdom of"
950612 - - Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,"Saudi Arabia, Kingdom of"
950619 - - Other,"6,693",2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950621 - - Sailboards,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950629 - - Other,"7,226",2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
"950631 - - Clubs, complete",,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950632 - - Balls,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950639 - - Other,"3,197",2.70,2.70,2,,,,"Saudi Arabia, Kingdom of"
950640 - Articles and equipment for table-tennis,,2.70,2.70,2,,,,"Saudi Arabia, Kingdom of"
"950651 - - Lawn-tennis rackets, whether or not strung",,4.70,4.70,1,,,,"Saudi Arabia, Kingdom of"
950659 - - Other,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950661 - - Lawn-tennis balls,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950662 - - Inflatable,"13,535",2.70,2.70,2,,,,"Saudi Arabia, Kingdom of"
950669 - - Other,,1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,1.80,1.80,3,,,,"Saudi Arabia, Kingdom of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics",554,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
950699 - - Other,"17,074",1.35,1.35,2,,,,"Saudi Arabia, Kingdom of"
950710 - Fishing rods,,3.70,3.70,1,,,,"Saudi Arabia, Kingdom of"
"950720 - Fish-hooks, whether or not snelled",,2.70,2.70,2,,,,"Saudi Arabia, Kingdom of"
950730 - Fishing reels,,3.70,3.70,1,,,,"Saudi Arabia, Kingdom of"
950790 - Other,,3.70,3.70,1,,,,"Saudi Arabia, Kingdom of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","708,978",1.70,1.70,1,,,,"Saudi Arabia, Kingdom of"
,1998,"79,980",4.04,4.04,75,,,,"Saudi Arabia, Kingdom of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,6.30,6.30,2,,,,"Saudi Arabia, Kingdom of"
"950210 - Dolls, whether or not dressed",,5.40,5.40,2,,,,"Saudi Arabia, Kingdom of"
"950291 - - Garments and accessories therefor, footwear and headgear",,4.10,4.10,1,,,,"Saudi Arabia, Kingdom of"
950299 - - Other,,4.10,4.10,1,,,,"Saudi Arabia, Kingdom of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,4.80,4.80,2,,,,"Saudi Arabia, Kingdom of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","1,296",4.80,4.80,2,,,,"Saudi Arabia, Kingdom of"
950330 - Other construction sets and constructional toys,,5.20,5.20,3,,,,"Saudi Arabia, Kingdom of"
950341 - - Stuffed,,5.40,5.40,1,,,,"Saudi Arabia, Kingdom of"
950349 - - Other,,5.00,5.00,3,,,,"Saudi Arabia, Kingdom of"
950350 - Toy musical instruments and apparatus,,4.80,4.80,1,,,,"Saudi Arabia, Kingdom of"
950360 - Puzzles,,5.40,5.40,2,,,,"Saudi Arabia, Kingdom of"
"950370 - Other toys, put up in sets or outfits","1,187",5.40,5.40,1,,,,"Saudi Arabia, Kingdom of"
"950380 - Other toys and models, incorporating a motor",,5.10,5.10,2,,,,"Saudi Arabia, Kingdom of"
950390 - Other,"2,591",5.03,5.03,8,,,,"Saudi Arabia, Kingdom of"
950410 - Video games of a kind used with a television receiver,,3.40,3.40,1,,,,"Saudi Arabia, Kingdom of"
950420 - Articles and accessories for billiards,,3.40,3.40,2,,,,"Saudi Arabia, Kingdom of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","1,489",3.40,3.40,4,,,,"Saudi Arabia, Kingdom of"
950440 - Playing cards,,3.20,3.20,1,,,,"Saudi Arabia, Kingdom of"
950490 - Other,"1,005",3.40,3.40,2,,,,"Saudi Arabia, Kingdom of"
950510 - Articles for Christmas festivities,,3.55,3.55,2,,,,"Saudi Arabia, Kingdom of"
950590 - Other,,3.40,3.40,1,,,,"Saudi Arabia, Kingdom of"
950611 - - Skis,,4.20,4.20,2,,,,"Saudi Arabia, Kingdom of"
950612 - - Ski-fastenings (ski-bindings),,4.20,4.20,1,,,,"Saudi Arabia, Kingdom of"
950619 - - Other,"13,925",3.40,3.40,1,,,,"Saudi Arabia, Kingdom of"
950621 - - Sailboards,"1,235",3.40,3.40,1,,,,"Saudi Arabia, Kingdom of"
950629 - - Other,"17,594",3.40,3.40,1,,,,"Saudi Arabia, Kingdom of"
"950631 - - Clubs, complete",400,3.40,3.40,1,,,,"Saudi Arabia, Kingdom of"
950632 - - Balls,,3.40,3.40,1,,,,"Saudi Arabia, Kingdom of"
950639 - - Other,,3.40,3.40,2,,,,"Saudi Arabia, Kingdom of"
950640 - Articles and equipment for table-tennis,,3.25,3.25,2,,,,"Saudi Arabia, Kingdom of"
"950651 - - Lawn-tennis rackets, whether or not strung",,5.20,5.20,1,,,,"Saudi Arabia, Kingdom of"
950659 - - Other,,3.40,3.40,1,,,,"Saudi Arabia, Kingdom of"
950661 - - Lawn-tennis balls,,3.40,3.40,1,,,,"Saudi Arabia, Kingdom of"
950662 - - Inflatable,"5,728",3.40,3.40,2,,,,"Saudi Arabia, Kingdom of"
950669 - - Other,"1,574",1.70,1.70,2,,,,"Saudi Arabia, Kingdom of"
"950670 - Ice skates and roller skates, including skating boots with skates attached","7,169",2.27,2.27,3,,,,"Saudi Arabia, Kingdom of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics",581,3.40,3.40,1,,,,"Saudi Arabia, Kingdom of"
950699 - - Other,"24,206",1.70,1.70,2,,,,"Saudi Arabia, Kingdom of"
950710 - Fishing rods,,4.30,4.30,1,,,,"Saudi Arabia, Kingdom of"
"950720 - Fish-hooks, whether or not snelled",,3.20,3.20,2,,,,"Saudi Arabia, Kingdom of"
950730 - Fishing reels,,4.30,4.30,1,,,,"Saudi Arabia, Kingdom of"
950790 - Other,,4.30,4.30,1,,,,"Saudi Arabia, Kingdom of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,2.20,2.20,1,,,,"Saudi Arabia, Kingdom of"
,1997,"186,538",4.65,4.65,75,,,,"Saudi Arabia, Kingdom of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,7.40,7.40,2,,,,"Saudi Arabia, Kingdom of"
"950210 - Dolls, whether or not dressed",,6.00,6.00,2,,,,"Saudi Arabia, Kingdom of"
"950291 - - Garments and accessories therefor, footwear and headgear",,4.80,4.80,1,,,,"Saudi Arabia, Kingdom of"
950299 - - Other,,4.80,4.80,1,,,,"Saudi Arabia, Kingdom of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,5.60,5.60,2,,,,"Saudi Arabia, Kingdom of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","1,792",5.60,5.60,2,,,,"Saudi Arabia, Kingdom of"
950330 - Other construction sets and constructional toys,,5.97,5.97,3,,,,"Saudi Arabia, Kingdom of"
950341 - - Stuffed,,6.00,6.00,1,,,,"Saudi Arabia, Kingdom of"
950349 - - Other,,5.83,5.83,3,,,,"Saudi Arabia, Kingdom of"
950350 - Toy musical instruments and apparatus,,5.60,5.60,1,,,,"Saudi Arabia, Kingdom of"
950360 - Puzzles,,6.15,6.15,2,,,,"Saudi Arabia, Kingdom of"
"950370 - Other toys, put up in sets or outfits",,6.00,6.00,1,,,,"Saudi Arabia, Kingdom of"
"950380 - Other toys and models, incorporating a motor",,5.80,5.80,2,,,,"Saudi Arabia, Kingdom of"
950390 - Other,"2,631",5.75,5.75,8,,,,"Saudi Arabia, Kingdom of"
950410 - Video games of a kind used with a television receiver,,3.90,3.90,1,,,,"Saudi Arabia, Kingdom of"
950420 - Articles and accessories for billiards,,3.90,3.90,2,,,,"Saudi Arabia, Kingdom of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,3.90,3.90,4,,,,"Saudi Arabia, Kingdom of"
950440 - Playing cards,"19,143",3.60,3.60,1,,,,"Saudi Arabia, Kingdom of"
950490 - Other,,3.90,3.90,2,,,,"Saudi Arabia, Kingdom of"
950510 - Articles for Christmas festivities,,4.20,4.20,2,,,,"Saudi Arabia, Kingdom of"
950590 - Other,"3,391",4.10,4.10,1,,,,"Saudi Arabia, Kingdom of"
950611 - - Skis,,4.60,4.60,2,,,,"Saudi Arabia, Kingdom of"
950612 - - Ski-fastenings (ski-bindings),,4.60,4.60,1,,,,"Saudi Arabia, Kingdom of"
950619 - - Other,,4.00,4.00,1,,,,"Saudi Arabia, Kingdom of"
950621 - - Sailboards,,4.00,4.00,1,,,,"Saudi Arabia, Kingdom of"
950629 - - Other,,4.00,4.00,1,,,,"Saudi Arabia, Kingdom of"
"950631 - - Clubs, complete",,4.00,4.00,1,,,,"Saudi Arabia, Kingdom of"
950632 - - Balls,,4.00,4.00,1,,,,"Saudi Arabia, Kingdom of"
950639 - - Other,,4.00,4.00,2,,,,"Saudi Arabia, Kingdom of"
950640 - Articles and equipment for table-tennis,,3.75,3.75,2,,,,"Saudi Arabia, Kingdom of"
"950651 - - Lawn-tennis rackets, whether or not strung",,5.70,5.70,1,,,,"Saudi Arabia, Kingdom of"
950659 - - Other,,4.00,4.00,1,,,,"Saudi Arabia, Kingdom of"
950661 - - Lawn-tennis balls,,4.00,4.00,1,,,,"Saudi Arabia, Kingdom of"
950662 - - Inflatable,,4.00,4.00,2,,,,"Saudi Arabia, Kingdom of"
950669 - - Other,,2.00,2.00,2,,,,"Saudi Arabia, Kingdom of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,2.67,2.67,3,,,,"Saudi Arabia, Kingdom of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","112,905",4.00,4.00,1,,,,"Saudi Arabia, Kingdom of"
950699 - - Other,"2,597",2.00,2.00,2,,,,"Saudi Arabia, Kingdom of"
950710 - Fishing rods,,5.00,5.00,1,,,,"Saudi Arabia, Kingdom of"
"950720 - Fish-hooks, whether or not snelled",,3.75,3.75,2,,,,"Saudi Arabia, Kingdom of"
950730 - Fishing reels,,5.00,5.00,1,,,,"Saudi Arabia, Kingdom of"
950790 - Other,"11,193",5.00,5.00,1,,,,"Saudi Arabia, Kingdom of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","32,887",2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
,1996,"280,857",4.65,4.65,75,,,,"Saudi Arabia, Kingdom of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,7.40,7.40,2,,,,"Saudi Arabia, Kingdom of"
"950210 - Dolls, whether or not dressed",,6.00,6.00,2,,,,"Saudi Arabia, Kingdom of"
