Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
870840 - Gear boxes and parts thereof,"6,177,000",10.67,10.67,3,,,,China
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","21,901,000",13.00,13.00,6,,,,China
870870 - Road wheels and parts and accessories thereof,"32,323,000",16.00,16.00,2,,,,China
870880 - Suspension systems and parts thereof (including shock-absorbers),"9,464,000",18.00,18.00,1,,,,China
870891 -- Radiators and parts thereof,"3,211,000",18.00,18.00,1,,,,China
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"807,000",18.00,18.00,1,,,,China
870893 -- Clutches and parts thereof,"5,891,000",18.00,18.00,1,,,,China
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","6,167,000",16.29,16.29,7,,,,China
870895 -- Safety airbags with inflater system; parts thereof,"1,781,000",10.00,10.00,4,,,,China
870899 -- Other,"57,081,000",9.00,9.00,2,,,,China
870911 -- Electrical,"471,000",14.00,14.00,1,,,,China
870919 -- Other,"9,000",14.00,14.00,1,,,,China
870990 - Parts,"25,000",14.00,14.00,1,,,,China
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,China
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"21,542,000",20.00,20.00,1,,,,China
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"9,909,000",20.00,20.00,3,,,,China
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"123,000",20.00,20.00,1,,,,China
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"14,000",20.00,20.00,1,,,,China
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,20.00,20.00,1,,,,China
871190 - Other,"1,962,000",20.00,20.00,1,,,,China
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","10,030,000",20.00,20.00,2,,,,China
871310 - Not mechanically propelled,"180,000",12.00,12.00,1,,,,China
871390 - Other,"6,000",2.00,2.00,1,,,,China
871411 -- Saddles,"917,000",16.00,16.00,1,,,,China
871419 -- Other,"117,995,000",16.00,16.00,1,,,,China
871420 - Of carriages for disabled persons,"72,000",10.00,10.00,1,,,,China
"871491 -- Frames and forks, and parts thereof","10,543,000",16.00,16.00,1,,,,China
871492 -- Wheel rims and spokes,"6,741,000",16.00,16.00,1,,,,China
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","7,789,000",16.00,16.00,2,,,,China
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","13,032,000",16.00,16.00,2,,,,China
871495 -- Saddles,"2,346,000",16.00,16.00,1,,,,China
"871496 -- Pedals and crank-gear, and parts thereof","2,808,000",16.00,16.00,1,,,,China
871499 -- Other,"33,806,000",16.00,16.00,2,,,,China
871500 Baby carriages and parts thereof.,"13,659,000",20.00,20.00,1,,,,China
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,China
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"42,000",14.00,14.00,1,,,,China
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,China
871639 -- Other,"552,000",35.00,35.00,1,,,,China
871640 - Other trailers and semi-trailers,"1,419,000",35.00,35.00,1,,,,China
871680 - Other vehicles,"1,861,000",35.00,35.00,1,,,,China
871690 - Parts,"17,412,000",16.00,16.00,2,,,,China
,2009,"395,908,000",22.12,22.12,141,,,,China
870110 - Pedestrian controlled tractors,"591,000",14.00,14.00,1,,,,China
870120 - Road tractors for semi-trailers,"71,000",35.00,35.00,1,,,,China
870130 - Track-laying tractors,,14.00,14.00,1,,,,China
870190 - Other,"6,022,000",7.00,7.00,2,,,,China
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,China
870290 - Other,"1,427,000",35.00,35.00,2,,,,China
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"87,000",35.00,35.00,1,,,,China
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","4,969,000",35.00,35.00,1,,,,China
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","48,000",35.00,35.00,2,,,,China
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","31,000",35.00,35.00,2,,,,China
"870324 -- Of a cylinder capacity exceeding 3,000 cc","42,000",35.00,35.00,2,,,,China
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,China
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,35.00,35.00,2,,,,China
"870333 -- Of a cylinder capacity exceeding 2,500 cc","89,000",35.00,35.00,2,,,,China
870390 - Other,,35.00,35.00,1,,,,China
870410 - Dumpers designed for off-highway use,,7.00,7.00,2,,,,China
870421 -- g.v.w. not exceeding 5 tonnes,"50,000",35.00,35.00,4,,,,China
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,35.00,35.00,4,,,,China
870423 -- g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,China
870431 -- g.v.w. not exceeding 5 tonnes,"6,815,000",35.00,35.00,4,,,,China
870432 -- g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,China
870490 - Other,,35.00,35.00,1,,,,China
870510 - Crane lorries,"71,413,000",17.50,17.50,2,,,,China
870520 - Mobile drilling derricks,,35.00,35.00,1,,,,China
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,China
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,China
870590 - Other,"350,000",18.50,18.50,2,,,,China
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,28.00,28.00,3,,,,China
870710 - For the vehicles of heading 87.03,,35.00,35.00,1,,,,China
870790 - Other,"115,000",24.50,24.50,2,,,,China
870810 - Bumpers and parts thereof,"476,000",18.00,18.00,1,,,,China
870821 -- Safety seat belts,"519,000",18.00,18.00,1,,,,China
870829 -- Other,"14,486,000",14.73,14.73,11,,,,China
870830 - Brakes and servo-brakes; parts thereof,"5,508,000",16.67,16.67,3,,,,China
870840 - Gear boxes and parts thereof,"3,818,000",10.67,10.67,3,,,,China
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","19,056,000",13.00,13.00,6,,,,China
870870 - Road wheels and parts and accessories thereof,"14,812,000",16.00,16.00,2,,,,China
870880 - Suspension systems and parts thereof (including shock-absorbers),"5,538,000",18.00,18.00,1,,,,China
870891 -- Radiators and parts thereof,"1,621,000",18.00,18.00,1,,,,China
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"173,000",18.00,18.00,1,,,,China
870893 -- Clutches and parts thereof,"2,689,000",18.00,18.00,1,,,,China
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","3,638,000",16.29,16.29,7,,,,China
870895 -- Safety airbags with inflater system; parts thereof,"47,000",10.00,10.00,4,,,,China
870899 -- Other,"30,670,000",9.00,9.00,2,,,,China
870911 -- Electrical,"103,000",14.00,14.00,1,,,,China
870919 -- Other,"1,420,000",14.00,14.00,1,,,,China
870990 - Parts,"16,000",14.00,14.00,1,,,,China
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,China
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"8,837,000",20.00,20.00,1,,,,China
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"10,883,000",20.00,20.00,3,,,,China
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"110,000",20.00,20.00,1,,,,China
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"11,000",20.00,20.00,1,,,,China
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,20.00,20.00,1,,,,China
871190 - Other,"1,002,000",20.00,20.00,1,,,,China
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","4,514,000",20.00,20.00,2,,,,China
871310 - Not mechanically propelled,"107,000",12.00,12.00,1,,,,China
871390 - Other,"25,000",2.00,2.00,1,,,,China
871411 -- Saddles,"720,000",16.00,16.00,1,,,,China
871419 -- Other,"101,244,000",16.00,16.00,1,,,,China
871420 - Of carriages for disabled persons,"19,000",10.00,10.00,1,,,,China
"871491 -- Frames and forks, and parts thereof","6,566,000",16.00,16.00,1,,,,China
871492 -- Wheel rims and spokes,"4,738,000",16.00,16.00,1,,,,China
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","7,705,000",16.00,16.00,2,,,,China
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","7,640,000",16.00,16.00,2,,,,China
871495 -- Saddles,"1,435,000",16.00,16.00,1,,,,China
"871496 -- Pedals and crank-gear, and parts thereof","1,612,000",16.00,16.00,1,,,,China
871499 -- Other,"23,462,000",16.00,16.00,2,,,,China
871500 Baby carriages and parts thereof.,"11,190,000",20.00,20.00,1,,,,China
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,China
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"18,000",14.00,14.00,1,,,,China
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,China
871639 -- Other,"127,000",35.00,35.00,1,,,,China
871640 - Other trailers and semi-trailers,"5,000",35.00,35.00,1,,,,China
871680 - Other vehicles,"817,000",35.00,35.00,1,,,,China
871690 - Parts,"6,411,000",16.00,16.00,2,,,,China
,2008,"541,690,000",22.12,22.12,141,,,,China
870110 - Pedestrian controlled tractors,"1,541,000",14.00,14.00,1,,,,China
870120 - Road tractors for semi-trailers,"129,000",35.00,35.00,1,,,,China
870130 - Track-laying tractors,,14.00,14.00,1,,,,China
870190 - Other,"10,691,000",7.00,7.00,2,,,,China
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,China
870290 - Other,"223,000",35.00,35.00,2,,,,China
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"14,000",35.00,35.00,1,,,,China
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","3,973,000",35.00,35.00,1,,,,China
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","27,000",35.00,35.00,2,,,,China
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","83,000",35.00,35.00,2,,,,China
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,35.00,35.00,2,,,,China
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,China
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,35.00,35.00,2,,,,China
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,35.00,35.00,2,,,,China
870390 - Other,"17,000",35.00,35.00,1,,,,China
870410 - Dumpers designed for off-highway use,"113,000",7.00,7.00,2,,,,China
870421 -- g.v.w. not exceeding 5 tonnes,"60,000",35.00,35.00,4,,,,China
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"196,000",35.00,35.00,4,,,,China
870423 -- g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,China
870431 -- g.v.w. not exceeding 5 tonnes,"3,077,000",35.00,35.00,4,,,,China
870432 -- g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,China
870490 - Other,,35.00,35.00,1,,,,China
870510 - Crane lorries,"109,838,000",17.50,17.50,2,,,,China
870520 - Mobile drilling derricks,,35.00,35.00,1,,,,China
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,China
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,China
870590 - Other,,18.50,18.50,2,,,,China
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","552,000",28.00,28.00,3,,,,China
870710 - For the vehicles of heading 87.03,,35.00,35.00,1,,,,China
870790 - Other,"135,000",24.50,24.50,2,,,,China
870810 - Bumpers and parts thereof,"92,000",18.00,18.00,1,,,,China
870821 -- Safety seat belts,"593,000",18.00,18.00,1,,,,China
870829 -- Other,"6,110,000",14.73,14.73,11,,,,China
870830 - Brakes and servo-brakes; parts thereof,"6,836,000",16.67,16.67,3,,,,China
870840 - Gear boxes and parts thereof,"8,061,000",10.67,10.67,3,,,,China
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","14,588,000",13.00,13.00,6,,,,China
870870 - Road wheels and parts and accessories thereof,"15,695,000",16.00,16.00,2,,,,China
870880 - Suspension systems and parts thereof (including shock-absorbers),"2,685,000",18.00,18.00,1,,,,China
870891 -- Radiators and parts thereof,"746,000",18.00,18.00,1,,,,China
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"264,000",18.00,18.00,1,,,,China
870893 -- Clutches and parts thereof,"1,070,000",18.00,18.00,1,,,,China
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","1,862,000",16.29,16.29,7,,,,China
870895 -- Safety airbags with inflater system; parts thereof,"3,000",10.00,10.00,4,,,,China
870899 -- Other,"31,750,000",9.00,9.00,2,,,,China
870911 -- Electrical,"49,000",14.00,14.00,1,,,,China
870919 -- Other,"2,429,000",14.00,14.00,1,,,,China
870990 - Parts,"1,000",14.00,14.00,1,,,,China
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,China
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"7,035,000",20.00,20.00,1,,,,China
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"25,150,000",20.00,20.00,3,,,,China
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"159,000",20.00,20.00,1,,,,China
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"18,000",20.00,20.00,1,,,,China
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,20.00,20.00,1,,,,China
871190 - Other,"1,082,000",20.00,20.00,1,,,,China
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","5,830,000",20.00,20.00,2,,,,China
871310 - Not mechanically propelled,"167,000",12.00,12.00,1,,,,China
871390 - Other,,2.00,2.00,1,,,,China
871411 -- Saddles,"3,360,000",16.00,16.00,1,,,,China
871419 -- Other,"185,868,000",16.00,16.00,1,,,,China
871420 - Of carriages for disabled persons,"151,000",10.00,10.00,1,,,,China
"871491 -- Frames and forks, and parts thereof","10,374,000",16.00,16.00,1,,,,China
871492 -- Wheel rims and spokes,"8,897,000",16.00,16.00,1,,,,China
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","8,446,000",16.00,16.00,2,,,,China
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","11,043,000",16.00,16.00,2,,,,China
871495 -- Saddles,"1,990,000",16.00,16.00,1,,,,China
"871496 -- Pedals and crank-gear, and parts thereof","3,277,000",16.00,16.00,1,,,,China
871499 -- Other,"31,600,000",16.00,16.00,2,,,,China
871500 Baby carriages and parts thereof.,"7,538,000",20.00,20.00,1,,,,China
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,China
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"1,000",14.00,14.00,1,,,,China
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,China
871639 -- Other,"19,000",35.00,35.00,1,,,,China
871640 - Other trailers and semi-trailers,"6,000",35.00,35.00,1,,,,China
871680 - Other vehicles,"625,000",35.00,35.00,1,,,,China
871690 - Parts,"5,551,000",16.00,16.00,2,,,,China
,2007,"239,557,000",22.12,22.12,141,,,,China
870110 - Pedestrian controlled tractors,"409,000",14.00,14.00,1,,,,China
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,China
870130 - Track-laying tractors,,14.00,14.00,1,,,,China
870190 - Other,"5,729,000",7.00,7.00,2,,,,China
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,China
870290 - Other,,35.00,35.00,2,,,,China
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"6,000",35.00,35.00,1,,,,China
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","1,029,000",35.00,35.00,1,,,,China
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","24,000",35.00,35.00,2,,,,China
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","162,000",35.00,35.00,2,,,,China
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,35.00,35.00,2,,,,China
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,China
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,35.00,35.00,2,,,,China
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,35.00,35.00,2,,,,China
870390 - Other,,35.00,35.00,1,,,,China
870410 - Dumpers designed for off-highway use,,7.00,7.00,2,,,,China
870421 -- g.v.w. not exceeding 5 tonnes,"27,000",35.00,35.00,4,,,,China
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,35.00,35.00,4,,,,China
870423 -- g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,China
870431 -- g.v.w. not exceeding 5 tonnes,"899,000",35.00,35.00,4,,,,China
870432 -- g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,China
870490 - Other,,35.00,35.00,1,,,,China
870510 - Crane lorries,"4,365,000",17.50,17.50,2,,,,China
870520 - Mobile drilling derricks,,35.00,35.00,1,,,,China
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,China
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,China
870590 - Other,"44,000",18.50,18.50,2,,,,China
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","8,000",28.00,28.00,3,,,,China
870710 - For the vehicles of heading 87.03,"38,000",35.00,35.00,1,,,,China
870790 - Other,"2,000",24.50,24.50,2,,,,China
870810 - Bumpers and parts thereof,"20,000",18.00,18.00,1,,,,China
870821 -- Safety seat belts,"9,000",18.00,18.00,1,,,,China
870829 -- Other,"3,203,000",14.73,14.73,11,,,,China
870830 - Brakes and servo-brakes; parts thereof,"3,273,000",16.67,16.67,3,,,,China
870840 - Gear boxes and parts thereof,"6,692,000",10.67,10.67,3,,,,China
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","7,584,000",13.00,13.00,6,,,,China
870870 - Road wheels and parts and accessories thereof,"7,433,000",16.00,16.00,2,,,,China
870880 - Suspension systems and parts thereof (including shock-absorbers),"852,000",18.00,18.00,1,,,,China
870891 -- Radiators and parts thereof,"260,000",18.00,18.00,1,,,,China
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"158,000",18.00,18.00,1,,,,China
870893 -- Clutches and parts thereof,"952,000",18.00,18.00,1,,,,China
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","976,000",16.29,16.29,7,,,,China
870895 -- Safety airbags with inflater system; parts thereof,"6,000",10.00,10.00,4,,,,China
870899 -- Other,"21,823,000",9.00,9.00,2,,,,China
870911 -- Electrical,"2,000",14.00,14.00,1,,,,China
870919 -- Other,,14.00,14.00,1,,,,China
870990 - Parts,,14.00,14.00,1,,,,China
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,China
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"5,801,000",20.00,20.00,1,,,,China
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"16,850,000",20.00,20.00,3,,,,China
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"87,000",20.00,20.00,1,,,,China
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"6,000",20.00,20.00,1,,,,China
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"2,000",20.00,20.00,1,,,,China
871190 - Other,"1,370,000",20.00,20.00,1,,,,China
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","2,644,000",20.00,20.00,2,,,,China
871310 - Not mechanically propelled,"113,000",12.00,12.00,1,,,,China
871390 - Other,,2.00,2.00,1,,,,China
871411 -- Saddles,"1,422,000",16.00,16.00,1,,,,China
871419 -- Other,"77,813,000",16.00,16.00,1,,,,China
871420 - Of carriages for disabled persons,"56,000",10.00,10.00,1,,,,China
"871491 -- Frames and forks, and parts thereof","6,807,000",16.00,16.00,1,,,,China
871492 -- Wheel rims and spokes,"7,771,000",16.00,16.00,1,,,,China
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","5,285,000",16.00,16.00,2,,,,China
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","8,848,000",16.00,16.00,2,,,,China
871495 -- Saddles,"2,155,000",16.00,16.00,1,,,,China
"871496 -- Pedals and crank-gear, and parts thereof","4,236,000",16.00,16.00,1,,,,China
871499 -- Other,"24,976,000",16.00,16.00,2,,,,China
871500 Baby carriages and parts thereof.,"5,756,000",20.00,20.00,1,,,,China
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,China
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,China
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,China
871639 -- Other,"1,000",35.00,35.00,1,,,,China
871640 - Other trailers and semi-trailers,,35.00,35.00,1,,,,China
871680 - Other vehicles,"307,000",35.00,35.00,1,,,,China
871690 - Parts,"1,266,000",16.00,16.00,2,,,,China
,2006,"137,938,000",22.42,22.42,136,,,,China
870110 - Pedestrian controlled tractors,"558,000",14.00,14.00,1,,,,China
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,China
870130 - Track-laying tractors,,14.00,14.00,1,,,,China
870190 - Other,"988,000",7.00,7.00,2,,,,China
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,China
870290 - Other,,35.00,35.00,2,,,,China
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"2,000",35.00,35.00,1,,,,China
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","214,000",35.00,35.00,1,,,,China
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,35.00,35.00,2,,,,China
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,35.00,35.00,2,,,,China
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,35.00,35.00,2,,,,China
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,China
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,35.00,35.00,2,,,,China
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,35.00,35.00,2,,,,China
870390 - Other,,35.00,35.00,1,,,,China
870410 - Dumpers designed for off-highway use,,7.00,7.00,2,,,,China
870421 --g.v.w. not exceeding 5 tonnes,"96,000",35.00,35.00,4,,,,China
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"17,000",35.00,35.00,4,,,,China
870423 --g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,China
870431 --g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,China
870432 --g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,China
870490 - Other,,35.00,35.00,1,,,,China
870510 - Crane lorries (mobile cranes),"316,000",17.50,17.50,2,,,,China
870520 - Mobile drilling derricks,,35.00,35.00,1,,,,China
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,China
870540 - Concrete-mixer lorries (concrete-mixers),,35.00,35.00,1,,,,China
870590 - Other,"24,000",18.50,18.50,2,,,,China
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","9,000",28.00,28.00,3,,,,China
870710 - For the vehicles of heading 87.03,,35.00,35.00,1,,,,China
870790 - Other,,24.50,24.50,2,,,,China
870810 - Bumpers and parts thereof,"4,000",18.00,18.00,1,,,,China
870821 -- Safety seat belts,,18.00,18.00,1,,,,China
870829 -- Other,"2,671,000",13.67,13.67,12,,,,China
870831 -- Mounted brake linings,"243,000",16.00,16.00,2,,,,China
870839 -- Other,"1,691,000",18.00,18.00,1,,,,China
870840 - Gear boxes (transmissions),"3,249,000",10.67,10.67,3,,,,China
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","1,132,000",10.67,10.67,3,,,,China
870860 - Non-driving axles and parts thereof,"2,688,000",16.00,16.00,2,,,,China
870870 - Road wheels and parts and accessories thereof,"1,567,000",16.00,16.00,2,,,,China
870880 - Suspension shock- Absorbers,"528,000",18.00,18.00,1,,,,China
870891 -- Radiators,"82,000",18.00,18.00,1,,,,China
870892 -- Silencers (mufflers) and exhaust pipes,"57,000",18.00,18.00,1,,,,China
870893 -- Clutches and parts thereof,"216,000",18.00,18.00,1,,,,China
"870894 -- Steering wheels, steering columns and steering boxes","131,000",16.00,16.00,6,,,,China
870899 -- Other,"19,602,000",9.00,9.00,2,,,,China
870911 -- Electrical,"78,000",14.00,14.00,1,,,,China
870919 -- Other,,14.00,14.00,1,,,,China
870990 - Parts,,14.00,14.00,1,,,,China
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,China
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"1,971,000",20.00,20.00,1,,,,China
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"2,906,000",20.00,20.00,3,,,,China
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,20.00,20.00,1,,,,China
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,20.00,20.00,1,,,,China
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,20.00,20.00,1,,,,China
871190 - Other,"137,000",20.00,20.00,1,,,,China
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","1,452,000",20.00,20.00,2,,,,China
871310 - Not mechanically propelled,"122,000",12.00,12.00,1,,,,China
871390 - Other,"19,000",2.00,2.00,1,,,,China
871411 -- Saddles,"1,001,000",16.00,16.00,1,,,,China
871419 -- Other,"48,395,000",16.00,16.00,1,,,,China
871420 - Of carriages for disabled persons,"58,000",10.00,10.00,1,,,,China
"871491 -- Frames and forks, and parts thereof","4,839,000",16.00,16.00,1,,,,China
871492 -- Wheel rims and spokes,"4,417,000",16.00,16.00,1,,,,China
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels","3,927,000",16.00,16.00,2,,,,China
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof","6,166,000",16.00,16.00,2,,,,China
871495 -- Saddles,"1,568,000",16.00,16.00,1,,,,China
"871496 -- Pedals and crank-gear, and parts thereof","2,976,000",16.00,16.00,1,,,,China
871499 -- Other,"18,163,000",16.00,16.00,2,,,,China
871500 Baby carriages and parts thereof.,"3,393,000",20.00,20.00,1,,,,China
