Importer,Year,Value,Ad val. duties,Number of lines,Viet Nam
,(US$),Simple average,MFN duties,Pref. duties,Viet Nam
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Viet Nam
391290 - Other,,6.45,6.45,2,,,,Viet Nam
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Viet Nam
391390 - Other,,6.50,6.50,1,,,,Viet Nam
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,Viet Nam
391510 - Of polymers of ethylene,,6.50,6.50,1,,,,Viet Nam
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Viet Nam
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Viet Nam
391590 - Of other plastics,,6.50,6.50,3,,,,Viet Nam
391610 - Of polymers of ethylene,,6.50,6.50,1,,,,Viet Nam
391620 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Viet Nam
391690 - Of other plastics,"112,929",6.50,6.50,7,,,,Viet Nam
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Viet Nam
391721 -- Of polymers of ethylene,,6.50,6.50,2,,,,Viet Nam
391722 -- Of polymers of propylene,27,6.50,6.50,2,,,,Viet Nam
391723 -- Of polymers of vinyl chloride,,6.50,6.50,2,,,,Viet Nam
391729 -- Of other plastics,,6.50,6.50,4,,,,Viet Nam
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,6.50,6.50,1,,,,Viet Nam
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","8,922",6.50,6.50,7,,,,Viet Nam
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",137,6.50,6.50,1,,,,Viet Nam
391739 -- Other,"102,308",6.50,6.50,4,,,,Viet Nam
391740 - Fittings,"4,262",6.50,6.50,1,,,,Viet Nam
391810 - Of polymers of vinyl chloride,"184,003",6.50,6.50,2,,,,Viet Nam
391890 - Of other plastics,"1,145,368",6.50,6.50,1,,,,Viet Nam
391910 - In rolls of a width not exceeding 20 cm,"159,759",6.41,6.41,9,,,,Viet Nam
391990 - Other,"76,652",6.50,6.50,6,,,,Viet Nam
392010 - Of polymers of ethylene,"1,787,242",4.88,4.88,8,,,,Viet Nam
392020 - Of polymers of propylene,"202,094",6.50,6.50,5,,,,Viet Nam
392030 - Of polymers of styrene,,6.50,6.50,1,,,,Viet Nam
392043 -- Containing by weight not less than 6 % of plasticisers,"21,955",6.50,6.50,2,,,,Viet Nam
392049 -- Other,"115,245",6.50,6.50,2,,,,Viet Nam
392051 -- Of poly(methyl methacrylate),,6.50,6.50,1,,,,Viet Nam
392059 -- Other,"101,225",3.25,3.25,2,,,,Viet Nam
392061 -- Of polycarbonates,,6.50,6.50,1,,,,Viet Nam
392062 -- Of poly(ethylene terephthalate),"94,592",3.25,3.25,4,,,,Viet Nam
392063 -- Of unsaturated polyesters,"59,726",6.50,6.50,1,,,,Viet Nam
392069 -- Of other polyesters,"2,494",6.50,6.50,1,,,,Viet Nam
392071 -- Of regenerated cellulose,,6.50,6.50,2,,,,Viet Nam
392073 -- Of cellulose acetate,"5,879",6.43,6.43,3,,,,Viet Nam
392079 -- Of other cellulose derivatives,,6.10,6.10,2,,,,Viet Nam
392091 -- Of poly(vinyl butyral),,6.10,6.10,1,,,,Viet Nam
392092 -- Of polyamides,,6.50,6.50,1,,,,Viet Nam
392093 -- Of amino-resins,,6.50,6.50,1,,,,Viet Nam
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Viet Nam
392099 -- Of other plastics,"39,786",2.79,2.79,7,,,,Viet Nam
392111 -- Of polymers of styrene,,6.50,6.50,1,,,,Viet Nam
392112 -- Of polymers of vinyl chloride,"138,338",6.50,6.50,1,,,,Viet Nam
392113 -- Of polyurethanes,"552,298",6.50,6.50,2,,,,Viet Nam
392114 -- Of regenerated cellulose,"8,100",6.50,6.50,1,,,,Viet Nam
392119 -- Of other plastics,"15,720",6.50,6.50,1,,,,Viet Nam
392190 - Other,"5,517,743",6.50,6.50,9,,,,Viet Nam
"392210 - Baths, shower-baths, sinks and wash-basins","28,739",6.50,6.50,1,,,,Viet Nam
392220 - Lavatory seats and covers,"1,658",6.50,6.50,1,,,,Viet Nam
392290 - Other,"84,519",6.50,6.50,1,,,,Viet Nam
"392310 - Boxes, cases, crates and similar articles","838,979",6.50,6.50,1,,,,Viet Nam
392321 -- Of polymers of ethylene,"58,219,032",6.50,6.50,1,,,,Viet Nam
392329 -- Of other plastics,"10,809,723",6.50,6.50,2,,,,Viet Nam
"392330 - Carboys, bottles, flasks and similar articles","82,970",6.50,6.50,2,,,,Viet Nam
"392340 - Spools, cops, bobbins and similar supports","6,263",5.90,5.90,2,,,,Viet Nam
"392350 - Stoppers, lids, caps and other closures","192,391",6.50,6.50,2,,,,Viet Nam
392390 - Other,"7,640,400",6.50,6.50,2,,,,Viet Nam
392410 - Tableware and kitchenware,"9,822,278",6.50,6.50,1,,,,Viet Nam
392490 - Other,"5,203,185",6.50,6.50,3,,,,Viet Nam
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",178,6.50,6.50,1,,,,Viet Nam
"392520 - Doors, windows and their frames and thresholds for doors","79,708",6.50,6.50,1,,,,Viet Nam
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Viet Nam
392590 - Other,"436,902",6.50,6.50,3,,,,Viet Nam
392610 - Office or school supplies,"5,160,440",6.50,6.50,1,,,,Viet Nam
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","31,238,437",6.50,6.50,1,,,,Viet Nam
"392630 - Fittings for furniture, coachwork or the like","39,004",6.50,6.50,1,,,,Viet Nam
392640 - Statuettes and other ornamental articles,"15,492,406",6.50,6.50,1,,,,Viet Nam
392690 - Other,"54,108,203",6.50,6.50,3,,,,Viet Nam
,2006,"149,239,609",5.62,5.62,248,,,,Viet Nam
390110 - Polyethylene having a specific gravity of less than 0.94,"7,910",6.50,6.50,2,,,,Viet Nam
390120 - Polyethylene having a specific gravity of 0.94 or more,"153,798",3.25,3.25,2,,,,Viet Nam
390130 - Ethylene-vinyl acetate copolymers,,6.50,6.50,1,,,,Viet Nam
390190 - Other,"226,134",2.17,2.17,3,,,,Viet Nam
390210 - Polypropylene,"268,975",6.50,6.50,1,,,,Viet Nam
390220 - Polyisobutylene,,6.50,6.50,1,,,,Viet Nam
390230 - Propylene copolymers,,6.50,6.50,1,,,,Viet Nam
390290 - Other,,2.17,2.17,3,,,,Viet Nam
390311 -- Expansible,,6.50,6.50,1,,,,Viet Nam
390319 -- Other,"6,090",6.50,6.50,1,,,,Viet Nam
390320 - Styrene- Acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,Viet Nam
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,6.50,6.50,1,,,,Viet Nam
390390 - Other,"16,436",2.17,2.17,3,,,,Viet Nam
"390410 - Poly(vinyl chloride), not mixed with any other substances","17,842",6.50,6.50,1,,,,Viet Nam
390421 -- Non-plasticised,,6.50,6.50,1,,,,Viet Nam
390422 -- Plasticised,"1,369",6.50,6.50,1,,,,Viet Nam
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,6.50,1,,,,Viet Nam
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Viet Nam
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Viet Nam
390461 -- Polytetrafluoroethylene,,6.50,6.50,1,,,,Viet Nam
390469 -- Other,,3.25,3.25,2,,,,Viet Nam
390490 - Other,,6.50,6.50,1,,,,Viet Nam
390512 -- In aqueous dispersion,,6.50,6.50,1,,,,Viet Nam
390519 -- Other,,6.50,6.50,1,,,,Viet Nam
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,Viet Nam
390529 -- Other,,6.50,6.50,1,,,,Viet Nam
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,6.50,1,,,,Viet Nam
390591 -- Copolymers,,6.50,6.50,1,,,,Viet Nam
390599 -- Other,,3.25,3.25,2,,,,Viet Nam
390610 - Poly(methyl methacrylate),,6.50,6.50,1,,,,Viet Nam
390690 - Other,"24,271",1.64,1.64,7,,,,Viet Nam
390710 - Polyacetals,,6.50,6.50,1,,,,Viet Nam
390720 - Other polyethers,,5.20,5.20,5,,,,Viet Nam
390730 - Epoxide resins,,6.50,6.50,1,,,,Viet Nam
390740 - Polycarbonates,,6.50,6.50,1,,,,Viet Nam
390750 - Alkyd resins,,6.50,6.50,1,,,,Viet Nam
390760 - Poly(ethylene terephthalate),"31,272,325",6.50,6.50,2,,,,Viet Nam
390791 -- Unsaturated,,6.50,6.50,2,,,,Viet Nam
390799 -- Other,"18,734",3.25,3.25,4,,,,Viet Nam
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Viet Nam
390890 - Other,,6.50,6.50,1,,,,Viet Nam
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Viet Nam
390920 - Melamine resins,,6.50,6.50,1,,,,Viet Nam
390930 - Other amino-resins,,6.50,6.50,1,,,,Viet Nam
390940 - Phenolic resins,,6.50,6.50,1,,,,Viet Nam
390950 - Polyurethanes,,3.25,3.25,2,,,,Viet Nam
391000 Silicones in primary forms.,,6.50,6.50,1,,,,Viet Nam
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,6.50,1,,,,Viet Nam
391190 - Other,,2.75,2.75,6,,,,Viet Nam
391211 -- Non-plasticised,,6.50,6.50,1,,,,Viet Nam
391212 -- Plasticised,,6.50,6.50,1,,,,Viet Nam
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,Viet Nam
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Viet Nam
391239 -- Other,,4.33,4.33,3,,,,Viet Nam
391290 - Other,"3,365",6.45,6.45,2,,,,Viet Nam
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Viet Nam
391390 - Other,603,6.50,6.50,1,,,,Viet Nam
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,Viet Nam
391510 - Of polymers of ethylene,,6.50,6.50,1,,,,Viet Nam
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Viet Nam
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Viet Nam
391590 - Of other plastics,"9,116",6.50,6.50,3,,,,Viet Nam
391610 - Of polymers of ethylene,,6.50,6.50,1,,,,Viet Nam
391620 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Viet Nam
391690 - Of other plastics,"25,288",6.50,6.50,7,,,,Viet Nam
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Viet Nam
391721 -- Of polymers of ethylene,,6.50,6.50,2,,,,Viet Nam
391722 -- Of polymers of propylene,891,6.50,6.50,2,,,,Viet Nam
391723 -- Of polymers of vinyl chloride,,6.50,6.50,2,,,,Viet Nam
391729 -- Of other plastics,,6.50,6.50,4,,,,Viet Nam
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","22,011",6.50,6.50,1,,,,Viet Nam
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","3,641",6.50,6.50,7,,,,Viet Nam
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,6.50,6.50,1,,,,Viet Nam
391739 -- Other,"23,417",6.50,6.50,4,,,,Viet Nam
391740 - Fittings,"5,198",6.50,6.50,1,,,,Viet Nam
391810 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Viet Nam
391890 - Of other plastics,"2,116,904",6.50,6.50,1,,,,Viet Nam
391910 - In rolls of a width not exceeding 20 cm,"144,607",6.41,6.41,9,,,,Viet Nam
391990 - Other,"58,524",6.50,6.50,6,,,,Viet Nam
392010 - Of polymers of ethylene,"2,322,596",4.88,4.88,8,,,,Viet Nam
392020 - Of polymers of propylene,"515,160",6.50,6.50,5,,,,Viet Nam
392030 - Of polymers of styrene,,6.50,6.50,1,,,,Viet Nam
392043 -- Containing by weight not less than 6% of plasticizers,"18,922",6.50,6.50,2,,,,Viet Nam
392049 -- Other,"130,469",6.50,6.50,2,,,,Viet Nam
392051 -- Of poly(methyl methacrylate),,6.50,6.50,1,,,,Viet Nam
392059 -- Other,"24,321",3.25,3.25,2,,,,Viet Nam
392061 -- Of polycarbonates,,6.50,6.50,1,,,,Viet Nam
392062 -- Of poly(ethylene terephthalate),904,3.25,3.25,4,,,,Viet Nam
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Viet Nam
392069 -- Of other polyesters,"33,901",6.50,6.50,1,,,,Viet Nam
392071 -- Of regenerated cellulose,,6.50,6.50,2,,,,Viet Nam
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,Viet Nam
392073 -- Of cellulose acetate,,6.43,6.43,3,,,,Viet Nam
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,Viet Nam
392091 -- Of poly(vinyl butyral),,6.50,6.50,1,,,,Viet Nam
392092 -- Of polyamides,,6.50,6.50,1,,,,Viet Nam
392093 -- Of amino-resins,,6.50,6.50,1,,,,Viet Nam
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Viet Nam
392099 -- Of other plastics,"37,417",2.79,2.79,7,,,,Viet Nam
392111 -- Of polymers of styrene,,6.50,6.50,1,,,,Viet Nam
392112 -- Of polymers of vinyl chloride,"15,155",6.50,6.50,1,,,,Viet Nam
392113 -- Of polyurethanes,"418,291",6.50,6.50,2,,,,Viet Nam
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Viet Nam
392119 -- Of other plastics,"30,197",6.50,6.50,1,,,,Viet Nam
392190 - Other,"2,985,440",6.50,6.50,9,,,,Viet Nam
"392210 - Baths, shower-baths, sinks and wash-basins","65,605",6.50,6.50,1,,,,Viet Nam
392220 - Lavatory seats and covers,640,6.50,6.50,1,,,,Viet Nam
392290 - Other,"189,671",6.50,6.50,1,,,,Viet Nam
"392310 - Boxes, cases, crates and similar articles","1,348,000",6.50,6.50,1,,,,Viet Nam
392321 -- Of polymers of ethylene,"19,733,235",6.50,6.50,1,,,,Viet Nam
392329 -- Of other plastics,"4,478,085",6.50,6.50,2,,,,Viet Nam
"392330 - Carboys, bottles, flasks and similar articles","76,366",6.50,6.50,2,,,,Viet Nam
"392340 - Spools, cops, bobbins and similar supports","10,986",5.90,5.90,2,,,,Viet Nam
"392350 - Stoppers, lids, caps and other closures","71,632",6.50,6.50,2,,,,Viet Nam
392390 - Other,"1,765,687",6.50,6.50,2,,,,Viet Nam
392410 - Tableware and kitchenware,"6,074,367",6.50,6.50,1,,,,Viet Nam
392490 - Other,"5,475,521",6.50,6.50,3,,,,Viet Nam
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","18,884",6.50,6.50,1,,,,Viet Nam
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Viet Nam
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","15,030",6.50,6.50,1,,,,Viet Nam
392590 - Other,"192,207",6.50,6.50,3,,,,Viet Nam
392610 - Office or school supplies,"3,889,296",6.50,6.50,1,,,,Viet Nam
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","20,692,639",6.50,6.50,1,,,,Viet Nam
"392630 - Fittings for furniture, coachwork or the like","95,174",6.50,6.50,1,,,,Viet Nam
392640 - Statuettes and other ornamental articles,"7,046,779",6.50,6.50,1,,,,Viet Nam
392690 - Other,"37,039,584",6.50,6.50,3,,,,Viet Nam
,2005,"72,948,081",5.42,5.42,257,,,,Viet Nam
390110 - Polyethylene having a specific gravity of less than 0.94,"122,444",6.50,6.50,2,,,,Viet Nam
390120 - Polyethylene having a specific gravity of 0.94 or more,"20,702",3.25,3.25,2,,,,Viet Nam
390130 - Ethylene-vinyl acetate copolymers,,6.50,6.50,1,,,,Viet Nam
390190 - Other,,2.17,2.17,3,,,,Viet Nam
390210 - Polypropylene,,6.50,6.50,1,,,,Viet Nam
390220 - Polyisobutylene,,6.50,6.50,1,,,,Viet Nam
390230 - Propylene copolymers,,6.50,6.50,1,,,,Viet Nam
390290 - Other,,2.17,2.17,3,,,,Viet Nam
390311 -- Expansible,,6.50,6.50,1,,,,Viet Nam
390319 -- Other,"3,620",6.50,6.50,1,,,,Viet Nam
390320 - Styrene- Acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,Viet Nam
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"13,859",6.50,6.50,1,,,,Viet Nam
390390 - Other,"16,820",2.17,2.17,3,,,,Viet Nam
"390410 - Poly(vinyl chloride), not mixed with any other substances",,6.50,6.50,1,,,,Viet Nam
390421 -- Non-plasticised,,6.50,6.50,1,,,,Viet Nam
390422 -- Plasticised,,6.50,6.50,1,,,,Viet Nam
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,6.50,1,,,,Viet Nam
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Viet Nam
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Viet Nam
390461 -- Polytetrafluoroethylene,,6.50,6.50,1,,,,Viet Nam
390469 -- Other,,3.25,3.25,2,,,,Viet Nam
390490 - Other,,6.50,6.50,1,,,,Viet Nam
390512 -- In aqueous dispersion,,6.50,6.50,1,,,,Viet Nam
390519 -- Other,,6.50,6.50,1,,,,Viet Nam
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,Viet Nam
390529 -- Other,,6.50,6.50,1,,,,Viet Nam
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,6.50,1,,,,Viet Nam
390591 -- Copolymers,,6.50,6.50,1,,,,Viet Nam
390599 -- Other,,3.25,3.25,2,,,,Viet Nam
390610 - Poly(methyl methacrylate),,6.50,6.50,1,,,,Viet Nam
390690 - Other,"2,090",1.64,1.64,7,,,,Viet Nam
390710 - Polyacetals,,6.50,6.50,1,,,,Viet Nam
390720 - Other polyethers,,5.20,5.20,5,,,,Viet Nam
390730 - Epoxide resins,,6.50,6.50,1,,,,Viet Nam
390740 - Polycarbonates,,6.50,6.50,1,,,,Viet Nam
390750 - Alkyd resins,,6.50,6.50,1,,,,Viet Nam
390760 - Poly(ethylene terephthalate),"11,920,218",6.50,6.50,2,,,,Viet Nam
390791 -- Unsaturated,,6.50,6.50,2,,,,Viet Nam
390799 -- Other,,3.25,3.25,4,,,,Viet Nam
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",448,6.50,6.50,1,,,,Viet Nam
390890 - Other,"4,392",6.50,6.50,1,,,,Viet Nam
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Viet Nam
390920 - Melamine resins,,6.50,6.50,1,,,,Viet Nam
390930 - Other amino-resins,,6.50,6.50,1,,,,Viet Nam
390940 - Phenolic resins,,6.50,6.50,1,,,,Viet Nam
390950 - Polyurethanes,,3.25,3.25,2,,,,Viet Nam
391000 Silicones in primary forms.,"2,190",6.50,6.50,1,,,,Viet Nam
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,6.50,1,,,,Viet Nam
391190 - Other,,2.75,2.75,6,,,,Viet Nam
391211 -- Non-plasticised,"33,653",6.50,6.50,1,,,,Viet Nam
391212 -- Plasticised,,6.50,6.50,1,,,,Viet Nam
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,Viet Nam
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Viet Nam
391239 -- Other,"21,150",4.33,4.33,3,,,,Viet Nam
391290 - Other,"5,536",6.45,6.45,2,,,,Viet Nam
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Viet Nam
391390 - Other,187,6.50,6.50,1,,,,Viet Nam
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,Viet Nam
391510 - Of polymers of ethylene,,6.50,6.50,1,,,,Viet Nam
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Viet Nam
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Viet Nam
391590 - Of other plastics,,6.50,6.50,3,,,,Viet Nam
391610 - Of polymers of ethylene,,6.50,6.50,1,,,,Viet Nam
391620 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Viet Nam
391690 - Of other plastics,,6.50,6.50,7,,,,Viet Nam
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Viet Nam
391721 -- Of polymers of ethylene,,4.33,4.33,3,,,,Viet Nam
391722 -- Of polymers of propylene,,4.33,4.33,3,,,,Viet Nam
391723 -- Of polymers of vinyl chloride,,4.33,4.33,3,,,,Viet Nam
391729 -- Of other plastics,921,5.20,5.20,5,,,,Viet Nam
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Viet Nam
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","12,789",6.50,6.50,7,,,,Viet Nam
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,Viet Nam
391739 -- Other,"2,662",5.20,5.20,5,,,,Viet Nam
391740 - Fittings,"23,737",3.25,3.25,2,,,,Viet Nam
391810 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Viet Nam
391890 - Of other plastics,,6.50,6.50,1,,,,Viet Nam
391910 - In rolls of a width not exceeding 20 cm,"112,292",6.41,6.41,9,,,,Viet Nam
391990 - Other,"219,459",6.50,6.50,6,,,,Viet Nam
392010 - Of polymers of ethylene,"1,530,554",4.88,4.88,8,,,,Viet Nam
392020 - Of polymers of propylene,"542,316",6.50,6.50,5,,,,Viet Nam
392030 - Of polymers of styrene,,6.50,6.50,1,,,,Viet Nam
392043 -- Containing by weight not less than 6% of plasticizers,12,6.50,6.50,2,,,,Viet Nam
392049 -- Other,"22,207",6.50,6.50,2,,,,Viet Nam
392051 -- Of poly(methyl methacrylate),,6.50,6.50,1,,,,Viet Nam
392059 -- Other,,3.25,3.25,2,,,,Viet Nam
392061 -- Of polycarbonates,,6.50,6.50,1,,,,Viet Nam
392062 -- Of poly(ethylene terephthalate),"2,351",3.25,3.25,4,,,,Viet Nam
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Viet Nam
392069 -- Of other polyesters,"17,355",6.50,6.50,1,,,,Viet Nam
392071 -- Of regenerated cellulose,,6.50,6.50,2,,,,Viet Nam
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,Viet Nam
392073 -- Of cellulose acetate,"15,464",6.43,6.43,3,,,,Viet Nam
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,Viet Nam
392091 -- Of poly(vinyl butyral),"1,169",6.50,6.50,1,,,,Viet Nam
392092 -- Of polyamides,,6.50,6.50,1,,,,Viet Nam
392093 -- Of amino-resins,,6.50,6.50,1,,,,Viet Nam
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Viet Nam
392099 -- Of other plastics,"105,077",2.79,2.79,7,,,,Viet Nam
392111 -- Of polymers of styrene,,6.50,6.50,1,,,,Viet Nam
392112 -- Of polymers of vinyl chloride,,6.50,6.50,1,,,,Viet Nam
392113 -- Of polyurethanes,"349,804",6.50,6.50,2,,,,Viet Nam
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Viet Nam
392119 -- Of other plastics,"12,827",6.50,6.50,1,,,,Viet Nam
392190 - Other,"1,470,140",6.50,6.50,9,,,,Viet Nam
"392210 - Baths, shower-baths, sinks and wash-basins","2,488",6.50,6.50,1,,,,Viet Nam
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Viet Nam
392290 - Other,"110,451",6.50,6.50,1,,,,Viet Nam
"392310 - Boxes, cases, crates and similar articles","547,553",6.50,6.50,1,,,,Viet Nam
392321 -- Of polymers of ethylene,"8,463,848",6.50,6.50,1,,,,Viet Nam
392329 -- Of other plastics,"1,932,224",6.50,6.50,2,,,,Viet Nam
"392330 - Carboys, bottles, flasks and similar articles","33,541",6.50,6.50,2,,,,Viet Nam
"392340 - Spools, cops, bobbins and similar supports",784,5.90,5.90,2,,,,Viet Nam
"392350 - Stoppers, lids, caps and other closures","4,454",6.50,6.50,2,,,,Viet Nam
392390 - Other,"1,055,917",6.50,6.50,2,,,,Viet Nam
392410 - Tableware and kitchenware,"4,112,235",6.50,6.50,1,,,,Viet Nam
392490 - Other,"9,248,153",6.50,6.50,3,,,,Viet Nam
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,6.50,6.50,1,,,,Viet Nam
"392520 - Doors, windows and their frames and thresholds for doors",610,6.50,6.50,1,,,,Viet Nam
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",62,6.50,6.50,1,,,,Viet Nam
392590 - Other,"118,239",6.50,6.50,3,,,,Viet Nam
392610 - Office or school supplies,"2,589,158",6.50,6.50,1,,,,Viet Nam
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","2,201,173",6.50,6.50,1,,,,Viet Nam
"392630 - Fittings for furniture, coachwork or the like","6,955",6.50,6.50,1,,,,Viet Nam
392640 - Statuettes and other ornamental articles,"4,122,138",6.50,6.50,1,,,,Viet Nam
392690 - Other,"21,789,650",4.88,4.88,4,,,,Viet Nam
,2004,"38,603,573",5.42,5.42,257,,,,Viet Nam
390110 - Polyethylene having a specific gravity of less than 0.94,"6,692",6.50,6.50,2,,,,Viet Nam
390120 - Polyethylene having a specific gravity of 0.94 or more,,3.25,3.25,2,,,,Viet Nam
390130 - Ethylene-vinyl acetate copolymers,,6.50,6.50,1,,,,Viet Nam
390190 - Other,,2.17,2.17,3,,,,Viet Nam
390210 - Polypropylene,,6.50,6.50,1,,,,Viet Nam
390220 - Polyisobutylene,,6.50,6.50,1,,,,Viet Nam
390230 - Propylene copolymers,,6.50,6.50,1,,,,Viet Nam
390290 - Other,,2.17,2.17,3,,,,Viet Nam
390311 -- Expansible,,6.50,6.50,1,,,,Viet Nam
390319 -- Other,"365,060",6.50,6.50,1,,,,Viet Nam
390320 - Styrene- Acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,Viet Nam
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"14,417",6.50,6.50,1,,,,Viet Nam
390390 - Other,"86,202",2.17,2.17,3,,,,Viet Nam
"390410 - Poly(vinyl chloride), not mixed with any other substances",,6.50,6.50,1,,,,Viet Nam
390421 -- Non-plasticised,,6.50,6.50,1,,,,Viet Nam
390422 -- Plasticised,,6.50,6.50,1,,,,Viet Nam
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,6.50,1,,,,Viet Nam
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Viet Nam
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Viet Nam
390461 -- Polytetrafluoroethylene,,6.50,6.50,1,,,,Viet Nam
390469 -- Other,,3.25,3.25,2,,,,Viet Nam
390490 - Other,,6.50,6.50,1,,,,Viet Nam
390512 -- In aqueous dispersion,,6.50,6.50,1,,,,Viet Nam
390519 -- Other,,6.50,6.50,1,,,,Viet Nam
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,Viet Nam
390529 -- Other,,6.50,6.50,1,,,,Viet Nam
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,6.50,1,,,,Viet Nam
390591 -- Copolymers,,6.50,6.50,1,,,,Viet Nam
390599 -- Other,,3.25,3.25,2,,,,Viet Nam
390610 - Poly(methyl methacrylate),,6.50,6.50,1,,,,Viet Nam
390690 - Other,,1.64,1.64,7,,,,Viet Nam
