Importer,Year,Value,Ad val. duties,Number of lines,"Saudi Arabia, Kingdom of"
,(US$),Simple average,MFN duties,Pref. duties,"Saudi Arabia, Kingdom of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Saudi Arabia, Kingdom of"
390120 - Polyethylene having a specific gravity of 0.94 or more,"19,373,519",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390130 - Ethylene-vinyl acetate copolymers,"2,367",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390190 - Other,"1,258,118",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390210 - Polypropylene,"9,723,173",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390220 - Polyisobutylene,"8,496",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390230 - Propylene copolymers,"150,383",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390290 - Other,"338,125",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390311 - - Expansible,"1,099",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390319 - - Other,"15,162",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390320 - Styrene-acrylonitrile (SAN) copolymers,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390390 - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"390410 - Polyvinyl chloride, not mixed with any other substances","1,607,135",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390421 - - Non-plasticised,"60,361",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390422 - - Plasticised,"33,621",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390430 - Vinyl chloride-vinyl acetate copolymers,"22,538",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390440 - Other vinyl chloride copolymers,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390450 - Vinylidene chloride polymers,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390461 - - Polytetrafluoroethylene,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390469 - - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390490 - Other,"54,240",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390512 - - In aqueous dispersion,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390519 - - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390521 - - In aqueous dispersion,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390529 - - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups","44,124",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390591 - - Copolymers,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390599 - - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390610 - Polymethyl methacrylate,"2,065",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390690 - Other,"3,971",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390710 - Polyacetals,"50,575",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390720 - Other polyethers,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390730 - Epoxide resins,"4,643",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390740 - Polycarbonates,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390750 - Alkyd resins,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390760 - Polyethylene terephthalate,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390791 - - Unsaturated,"11,586",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390799 - - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390890 - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390910 - Urea resins; thiourea resins,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390920 - Melamine resins,157,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390930 - Other amino-resins,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390940 - Phenolic resins,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
390950 - Polyurethanes,"4,990",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391000 Silicones in primary forms,"72,247",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391190 - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391211 - - Non-plasticised,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391212 - - Plasticised,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391220 - Cellulose nitrates (including collodions),,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391231 - - Carboxymethylcellulose and its salts,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391239 - - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391290 - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"391310 - Alginic acid, its salts and esters",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391390 - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391510 - Of polymers of ethylene,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391520 - Of polymers of styrene,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391530 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391590 - Of other plastics,"52,586",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391610 - Of polymers of ethylene,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391620 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391690 - Of other plastics,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391721 - - Of polymers of ethylene,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391722 - - Of polymers of propylene,"9,587",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391723 - - Of polymers of vinyl chloride,85,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391729 - - Of other plastics,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391739 - - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391740 - Fittings,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391810 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391890 - Of other plastics,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391910 - In rolls of a width not exceeding 20 cm,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
391990 - Other,124,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392010 - Of polymers of ethylene,385,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392020 - Of polymers of propylene,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392030 - Of polymers of styrene,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392041 - - Rigid,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392042 - - Flexible,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392051 - - Of polymethyl methacrylate,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392059 - - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392061 - - Of polycarbonates,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392062 - - Of polyethylene terephthalate,"1,853",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392063 - - Of unsaturated polyesters,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392069 - - Of other polyesters,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392071 - - Of regenerated cellulose,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392072 - - Of vulcanised fibre,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392073 - - Of cellulose acetate,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392079 - - Of other cellulose derivatives,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392091 - - Of polyvinyl butyral,"4,010",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392092 - - Of polyamides,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392093 - - Of amino-resins,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392094 - - Of phenolic resins,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392099 - - Of other plastics,"13,926",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392111 - - Of polymers of styrene,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392112 - - Of polymers of vinyl chloride,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392113 - - Of polyurethanes,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392114 - - Of regenerated cellulose,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392119 - - Of other plastics,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392190 - Other,122,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"392210 - Baths, shower-baths and wash-basins","2,583",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392220 - Lavatory seats and covers,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392290 - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"392310 - Boxes, cases, crates and similar articles",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392321 - - Of polymers of ethylene,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392329 - - Of other plastics,"144,230",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"392330 - Carboys, bottles, flasks and similar articles","23,811",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"392340 - Spools, cops, bobbins and similar supports",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"392350 - Stoppers, lids, caps and other closures","105,552",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392390 - Other,"33,264",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392410 - Tableware and kitchenware,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392490 - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"392520 - Doors, windows and their frames and thresholds for doors","59,305",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392590 - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392610 - Office or school supplies,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392620 - Articles of apparel and clothing accessories (including gloves),,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"392630 - Fittings for furniture, coachwork of the like",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392640 - Statuettes and other ornamental articles,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
392690 - Other,"81,909",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
,2000,"29,969,785",38.50,38.50,126,,,,"Saudi Arabia, Kingdom of"
390110 - Polyethylene having a specific gravity of less than 0.94,"8,644,777",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390120 - Polyethylene having a specific gravity of 0.94 or more,"12,747,789",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390130 - Ethylene-vinyl acetate copolymers,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390190 - Other,"1,387,499",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390210 - Polypropylene,"3,221,871",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390220 - Polyisobutylene,"65,279",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390230 - Propylene copolymers,"46,186",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390290 - Other,"149,573",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390311 - - Expansible,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390319 - - Other,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390320 - Styrene-acrylonitrile (SAN) copolymers,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390390 - Other,"96,015",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"390410 - Polyvinyl chloride, not mixed with any other substances","1,062,426",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390421 - - Non-plasticised,"341,111",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390422 - - Plasticised,"70,997",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390430 - Vinyl chloride-vinyl acetate copolymers,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390440 - Other vinyl chloride copolymers,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390450 - Vinylidene chloride polymers,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390461 - - Polytetrafluoroethylene,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390469 - - Other,"1,348",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390490 - Other,"71,980",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390512 - - In aqueous dispersion,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390519 - - Other,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390521 - - In aqueous dispersion,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390529 - - Other,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups","6,741",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390591 - - Copolymers,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390599 - - Other,"33,156",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390610 - Polymethyl methacrylate,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390690 - Other,"4,427",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390710 - Polyacetals,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390720 - Other polyethers,"27,392",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390730 - Epoxide resins,"40,539",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390740 - Polycarbonates,"562,192",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390750 - Alkyd resins,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390760 - Polyethylene terephthalate,"26,862",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390791 - - Unsaturated,"28,459",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390799 - - Other,"1,555",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","20,326",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390890 - Other,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390910 - Urea resins; thiourea resins,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390920 - Melamine resins,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390930 - Other amino-resins,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390940 - Phenolic resins,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390950 - Polyurethanes,"13,168",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391000 Silicones in primary forms,"30,639",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","33,082",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391190 - Other,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391211 - - Non-plasticised,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391212 - - Plasticised,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391220 - Cellulose nitrates (including collodions),,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391231 - - Carboxymethylcellulose and its salts,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391239 - - Other,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391290 - Other,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"391310 - Alginic acid, its salts and esters",,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391390 - Other,"1,941",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391510 - Of polymers of ethylene,"89,636",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391520 - Of polymers of styrene,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391530 - Of polymers of vinyl chloride,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391590 - Of other plastics,"304,416",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391610 - Of polymers of ethylene,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391620 - Of polymers of vinyl chloride,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391690 - Of other plastics,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391721 - - Of polymers of ethylene,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391722 - - Of polymers of propylene,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391723 - - Of polymers of vinyl chloride,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391729 - - Of other plastics,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391739 - - Other,23,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391740 - Fittings,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391810 - Of polymers of vinyl chloride,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391890 - Of other plastics,"22,227",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391910 - In rolls of a width not exceeding 20 cm,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
391990 - Other,463,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392010 - Of polymers of ethylene,"41,606",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392020 - Of polymers of propylene,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392030 - Of polymers of styrene,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392041 - - Rigid,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392042 - - Flexible,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392051 - - Of polymethyl methacrylate,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392059 - - Other,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392061 - - Of polycarbonates,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392062 - - Of polyethylene terephthalate,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392063 - - Of unsaturated polyesters,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392069 - - Of other polyesters,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392071 - - Of regenerated cellulose,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392072 - - Of vulcanised fibre,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392073 - - Of cellulose acetate,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392079 - - Of other cellulose derivatives,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392091 - - Of polyvinyl butyral,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392092 - - Of polyamides,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392093 - - Of amino-resins,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392094 - - Of phenolic resins,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392099 - - Of other plastics,"34,593",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392111 - - Of polymers of styrene,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392112 - - Of polymers of vinyl chloride,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392113 - - Of polyurethanes,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392114 - - Of regenerated cellulose,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392119 - - Of other plastics,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392190 - Other,"19,943",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"392210 - Baths, shower-baths and wash-basins",,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392220 - Lavatory seats and covers,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392290 - Other,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"392310 - Boxes, cases, crates and similar articles",,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392321 - - Of polymers of ethylene,"90,207",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392329 - - Of other plastics,"66,155",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"392330 - Carboys, bottles, flasks and similar articles","341,775",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"392340 - Spools, cops, bobbins and similar supports",,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"392350 - Stoppers, lids, caps and other closures","70,488",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392390 - Other,"50,426",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392410 - Tableware and kitchenware,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392490 - Other,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"392520 - Doors, windows and their frames and thresholds for doors",,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392590 - Other,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392610 - Office or school supplies,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392620 - Articles of apparel and clothing accessories (including gloves),,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"392630 - Fittings for furniture, coachwork of the like",,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392640 - Statuettes and other ornamental articles,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
392690 - Other,"100,498",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
,1999,"39,955,149",38.50,38.50,126,,,,"Saudi Arabia, Kingdom of"
390110 - Polyethylene having a specific gravity of less than 0.94,"10,897,149",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390120 - Polyethylene having a specific gravity of 0.94 or more,"21,786,829",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390130 - Ethylene-vinyl acetate copolymers,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390190 - Other,"893,047",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390210 - Polypropylene,"2,104,430",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390220 - Polyisobutylene,"43,486",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390230 - Propylene copolymers,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390290 - Other,"164,697",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390311 - - Expansible,"10,925",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390319 - - Other,"111,638",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390320 - Styrene-acrylonitrile (SAN) copolymers,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"12,150",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390390 - Other,"119,945",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"390410 - Polyvinyl chloride, not mixed with any other substances","2,511,839",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390421 - - Non-plasticised,"154,418",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390422 - - Plasticised,"117,185",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390430 - Vinyl chloride-vinyl acetate copolymers,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390440 - Other vinyl chloride copolymers,"12,288",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390450 - Vinylidene chloride polymers,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390461 - - Polytetrafluoroethylene,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390469 - - Other,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390490 - Other,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390512 - - In aqueous dispersion,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390519 - - Other,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390521 - - In aqueous dispersion,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390529 - - Other,"34,417",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups","21,581",38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390591 - - Copolymers,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
390599 - - Other,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
