Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
880330 - Other parts of aeroplanes or helicopters,"8,086,972",1.35,1.35,2,,,,China
880390 - Other,"59,022",1.56,1.56,5,,,,China
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"4,768,294",2.70,2.70,1,,,,China
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,2.20,2.20,2,,,,China
880520 - Ground flying trainers and parts thereof,"8,012",0.85,0.85,2,,,,China
,1999,"32,099,480",2.02,2.02,33,,,,China
880110 - Gliders and hang gliders,"8,622",1.85,1.85,2,,,,China
880190 - Other,"40,116",2.13,2.13,3,,,,China
"880211 - - Of an unladen weight not exceeding 2,000 kg",,3.75,3.75,2,,,,China
"880212 - - Of an unladen weight exceeding 2,000 kg",,1.35,1.35,2,,,,China
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,3.85,3.85,2,,,,China
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg","14,399",1.35,1.35,2,,,,China
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg","15,921,921",1.35,1.35,2,,,,China
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,4.20,4.20,2,,,,China
880310 - Propellers and rotors and parts thereof,"292,621",1.35,1.35,2,,,,China
880320 - Under-carriages and parts thereof,"2,927,303",1.35,1.35,2,,,,China
880330 - Other parts of aeroplanes or helicopters,"9,163,086",1.35,1.35,2,,,,China
880390 - Other,"148,985",1.56,1.56,5,,,,China
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"3,554,429",2.70,2.70,1,,,,China
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,2.20,2.20,2,,,,China
880520 - Ground flying trainers and parts thereof,"27,998",0.85,0.85,2,,,,China
,1998,"11,527,090",2.33,2.33,30,,,,China
880110 - Gliders and hang gliders,"26,712",2.20,2.20,2,,,,China
880190 - Other,"79,520",2.63,2.63,3,,,,China
"880211 - - Of an unladen weight not exceeding 2,000 kg",,4.50,4.50,2,,,,China
"880212 - - Of an unladen weight exceeding 2,000 kg",,1.60,1.60,2,,,,China
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,4.30,4.30,2,,,,China
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,1.65,1.65,2,,,,China
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.60,1.60,2,,,,China
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,4.60,4.60,1,,,,China
880310 - Propellers and rotors and parts thereof,"5,437",1.60,1.60,2,,,,China
880320 - Under-carriages and parts thereof,"4,371",1.60,1.60,2,,,,China
880330 - Other parts of aeroplanes or helicopters,"7,417,864",1.60,1.60,2,,,,China
880390 - Other,"23,661",1.77,1.77,3,,,,China
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"3,924,975",3.30,3.30,1,,,,China
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,2.75,2.75,2,,,,China
880520 - Ground flying trainers and parts thereof,"44,549",1.05,1.05,2,,,,China
,1997,"8,020,577",2.68,2.68,30,,,,China
880110 - Gliders and hang gliders,"10,898",2.50,2.50,2,,,,China
880190 - Other,"44,057",3.13,3.13,3,,,,China
"880211 - - Of an unladen weight not exceeding 2,000 kg",,5.25,5.25,2,,,,China
"880212 - - Of an unladen weight exceeding 2,000 kg",,1.80,1.80,2,,,,China
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,4.70,4.70,2,,,,China
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,1.90,1.90,2,,,,China
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.80,1.80,2,,,,China
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,5.10,5.10,1,,,,China
880310 - Propellers and rotors and parts thereof,"58,335",1.80,1.80,2,,,,China
880320 - Under-carriages and parts thereof,"3,527",1.80,1.80,2,,,,China
880330 - Other parts of aeroplanes or helicopters,"3,312,032",1.80,1.80,2,,,,China
880390 - Other,"27,761",2.03,2.03,3,,,,China
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"4,562,390",3.90,3.90,1,,,,China
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,3.35,3.35,2,,,,China
880520 - Ground flying trainers and parts thereof,"1,576",1.25,1.25,2,,,,China
,1996,"8,910,562",2.68,2.68,30,,,,China
880110 - Gliders and hang gliders,"93,974",2.50,2.50,2,,,,China
880190 - Other,"43,134",3.13,3.13,3,,,,China
"880211 - - Of an unladen weight not exceeding 2,000 kg",,5.25,5.25,2,,,,China
"880212 - - Of an unladen weight exceeding 2,000 kg",,1.80,1.80,2,,,,China
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,4.70,4.70,2,,,,China
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,1.90,1.90,2,,,,China
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.80,1.80,2,,,,China
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,5.10,5.10,1,,,,China
880310 - Propellers and rotors and parts thereof,"2,832",1.80,1.80,2,,,,China
880320 - Under-carriages and parts thereof,"102,190",1.80,1.80,2,,,,China
880330 - Other parts of aeroplanes or helicopters,"3,622,851",1.80,1.80,2,,,,China
880390 - Other,"61,101",2.03,2.03,3,,,,China
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"4,984,480",3.90,3.90,1,,,,China
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,3.35,3.35,2,,,,China
880520 - Ground flying trainers and parts thereof,,1.25,1.25,2,,,,China
