Importer,Year,Value,Ad val. duties,Number of lines,Brazil
,(US$),Simple average,MFN duties,Pref. duties,Brazil
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Brazil
080920 - Cherries,"23,394",,,2,2,,,Brazil
"080930 - Peaches, including nectarines","17,095",,,2,2,,,Brazil
080940 - Plums and sloes,11,12.75,12.75,2,1,,,Brazil
081010 - Strawberries,"112,728",11.90,11.90,3,1,,,Brazil
"081020 - Raspberries, blackberries, mulberries and loganberries","407,469",9.78,9.78,2,,,,Brazil
"081030 - Black, white or red currants and gooseberries",,9.63,9.63,3,,,,Brazil
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","82,310",4.25,4.25,4,,,,Brazil
081050 - Kiwifruit,,9.08,9.08,3,,,,Brazil
081090 - Other,"176,387",4.95,4.95,3,,,,Brazil
081110 - Strawberries,,18.70,18.70,3,1,,,Brazil
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","180,170",15.58,15.58,7,1,,,Brazil
081190 - Other,"2,681,652",13.96,13.96,10,2,,,Brazil
081210 - Cherries,"35,416",9.35,9.35,1,,,,Brazil
081220 - Strawberries,,9.35,9.35,1,,,,Brazil
081290 - Other,"478,844",8.98,8.98,8,,,,Brazil
081310 - Apricots,,5.95,5.95,1,,,,Brazil
081320 - Prunes,,10.20,10.20,1,,,,Brazil
081330 - Apples,,4.40,4.40,1,,,,Brazil
081340 - Other fruit,"10,519",3.26,3.26,6,,,,Brazil
081350 - Mixtures of nuts or dried fruits of this Chapter,,7.50,7.50,7,,,,Brazil
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","329,113",1.70,1.70,1,,,,Brazil
,1998,"146,198,036",7.85,7.85,141,28,,,Brazil
080111 - - Desiccated,,0.00,0.00,1,,,,Brazil
080119 - - Other,"2,809",0.00,0.00,1,,,,Brazil
080121 - - In shell,"8,750,908",0.00,0.00,1,,,,Brazil
080122 - - Shelled,"3,320,784",0.00,0.00,1,,,,Brazil
080131 - - In shell,"73,586",0.00,0.00,1,,,,Brazil
080132 - - Shelled,"17,930,995",0.00,0.00,1,,,,Brazil
080211 - - In shell,,3.05,3.05,2,,,,Brazil
080212 - - Shelled,"78,079",2.35,2.35,2,,,,Brazil
080221 - - In shell,,3.50,3.50,1,,,,Brazil
080222 - - Shelled,"79,956",3.50,3.50,1,,,,Brazil
080231 - - In shell,,5.30,5.30,1,,,,Brazil
080232 - - Shelled,"21,227",6.10,6.10,1,,,,Brazil
080240 - Chestnuts (Castanea spp.),157,6.10,6.10,1,,,,Brazil
080250 - Pistachios,,1.70,1.70,1,,,,Brazil
080290 - Other,"101,703",1.20,1.20,5,,,,Brazil
"080300 Bananas, including plantains, fresh or dried","106,026",17.30,17.30,3,1,,,Brazil
080410 - Dates,"11,237",9.10,9.10,1,,,,Brazil
080420 - Figs,"2,868,453",7.40,7.40,2,,,,Brazil
080430 - Pineapples,"47,140",6.90,6.90,1,,,,Brazil
080440 - Avocados,"500,707",4.70,4.70,3,,,,Brazil
"080450 - Guavas, mangoes and mangosteens","19,570,505",2.00,2.00,1,,,,Brazil
080510 - Oranges,"15,964,796",15.87,15.87,6,3,,,Brazil
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","1,207,207",,,5,5,,,Brazil
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)","2,779,585",13.90,13.90,2,1,,,Brazil
080540 - Grapefruit,"218,010",1.87,1.87,3,,,,Brazil
080590 - Other,"491,165",13.90,13.90,1,,,,Brazil
080610 - Fresh,"9,181,007",16.77,16.77,4,1,,,Brazil
080620 - Dried,"23,334",2.60,2.60,6,,,,Brazil
080711 - - Watermelons,"147,548",9.50,9.50,1,,,,Brazil
080719 - - Other,"30,766,814",9.50,9.50,1,,,,Brazil
080720 - Papaws (papayas),"17,251,753",2.00,2.00,1,,,,Brazil
080810 - Apples,"11,342,791",,,4,4,,,Brazil
080820 - Pears and quinces,"74,398",7.80,7.80,3,2,,,Brazil
080910 - Apricots,,,,1,1,,,Brazil
080920 - Cherries,,,,2,2,,,Brazil
"080930 - Peaches, including nectarines",,,,2,2,,,Brazil
080940 - Plums and sloes,"48,836",13.00,13.00,2,1,,,Brazil
081010 - Strawberries,,12.10,12.10,3,1,,,Brazil
"081020 - Raspberries, blackberries, mulberries and loganberries","428,743",9.95,9.95,2,,,,Brazil
"081030 - Black, white or red currants and gooseberries",,9.80,9.80,3,,,,Brazil
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","47,177",4.35,4.35,4,,,,Brazil
081050 - Kiwifruit,,9.23,9.23,3,,,,Brazil
081090 - Other,"318,406",5.63,5.63,3,,,,Brazil
081110 - Strawberries,"38,688",19.05,19.05,3,1,,,Brazil
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","132,666",15.88,15.88,7,1,,,Brazil
081190 - Other,"1,397,681",14.39,14.39,10,2,,,Brazil
081210 - Cherries,"38,083",9.50,9.50,1,,,,Brazil
081220 - Strawberries,,9.50,9.50,1,,,,Brazil
081290 - Other,"371,322",9.19,9.19,8,,,,Brazil
081310 - Apricots,,6.10,6.10,1,,,,Brazil
081320 - Prunes,"113,328",10.40,10.40,1,,,,Brazil
081330 - Apples,,4.80,4.80,1,,,,Brazil
081340 - Other fruit,"6,418",3.43,3.43,6,,,,Brazil
081350 - Mixtures of nuts or dried fruits of this Chapter,,7.70,7.70,7,,,,Brazil
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","344,005",1.70,1.70,1,,,,Brazil
,1997,"126,565,045",8.32,8.32,222,109,,,Brazil
080111 - - Desiccated,,0.00,0.00,1,,,,Brazil
080119 - - Other,"1,973",0.00,0.00,1,,,,Brazil
080121 - - In shell,"10,828,324",0.00,0.00,1,,,,Brazil
080122 - - Shelled,"3,483,000",0.00,0.00,1,,,,Brazil
080131 - - In shell,"241,913",0.00,0.00,1,,,,Brazil
080132 - - Shelled,"18,417,377",0.00,0.00,1,,,,Brazil
080211 - - In shell,,3.15,3.15,2,,,,Brazil
080212 - - Shelled,,2.65,2.65,2,,,,Brazil
080221 - - In shell,,3.60,3.60,1,,,,Brazil
080222 - - Shelled,,3.60,3.60,1,,,,Brazil
080231 - - In shell,"23,826",6.00,6.00,1,,,,Brazil
080232 - - Shelled,,6.60,6.60,1,,,,Brazil
080240 - Chestnuts (Castanea spp.),,6.30,6.30,1,,,,Brazil
080250 - Pistachios,,1.80,1.80,1,,,,Brazil
080290 - Other,"174,109",1.20,1.20,5,,,,Brazil
"080300 Bananas, including plantains, fresh or dried","128,906",18.00,18.00,3,1,,,Brazil
080410 - Dates,,9.80,9.80,1,,,,Brazil
080420 - Figs,"2,167,355",7.65,7.65,2,,,,Brazil
080430 - Pineapples,"14,822",7.40,7.40,1,,,,Brazil
080440 - Avocados,"307,574",4.87,4.87,3,,,,Brazil
"080450 - Guavas, mangoes and mangosteens","10,493,363",3.00,3.00,1,,,,Brazil
080510 - Oranges,"16,986,921",16.50,16.50,27,24,,,Brazil
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","1,593,712",,,15,15,,,Brazil
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)","2,010,698",14.90,14.90,4,3,,,Brazil
080540 - Grapefruit,"67,986",1.93,1.93,3,,,,Brazil
080590 - Other,"8,925",14.90,14.90,1,,,,Brazil
080610 - Fresh,"5,481,915",18.03,18.03,10,7,,,Brazil
080620 - Dried,,2.80,2.80,6,,,,Brazil
080711 - - Watermelons,"102,835",10.30,10.30,1,,,,Brazil
080719 - - Other,"22,818,699",10.30,10.30,1,,,,Brazil
080720 - Papaws (papayas),"13,115,626",2.00,2.00,1,,,,Brazil
080810 - Apples,"14,479,117",,,13,13,,,Brazil
080820 - Pears and quinces,"86,164",8.40,8.40,9,8,,,Brazil
080910 - Apricots,,,,5,5,,,Brazil
080920 - Cherries,,,,14,14,,,Brazil
"080930 - Peaches, including nectarines",,,,10,10,,,Brazil
080940 - Plums and sloes,,14.00,14.00,5,4,,,Brazil
081010 - Strawberries,,12.60,12.60,3,1,,,Brazil
"081020 - Raspberries, blackberries, mulberries and loganberries","260,353",10.35,10.35,2,,,,Brazil
"081030 - Black, white or red currants and gooseberries",,10.20,10.20,3,,,,Brazil
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","102,721",4.50,4.50,4,,,,Brazil
081050 - Kiwifruit,"2,608",10.03,10.03,3,,,,Brazil
081090 - Other,"156,611",6.97,6.97,3,,,,Brazil
081110 - Strawberries,,19.80,19.80,3,1,,,Brazil
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","94,681",16.50,16.50,7,1,,,Brazil
081190 - Other,"2,371,981",15.26,15.26,10,2,,,Brazil
081210 - Cherries,"16,909",9.90,9.90,1,,,,Brazil
081220 - Strawberries,,9.90,9.90,1,,,,Brazil
081290 - Other,"278,475",9.63,9.63,8,,,,Brazil
081310 - Apricots,,6.30,6.30,1,,,,Brazil
081320 - Prunes,"76,219",10.80,10.80,1,,,,Brazil
081330 - Apples,,5.60,5.60,1,,,,Brazil
081340 - Other fruit,"3,878",3.78,3.78,6,,,,Brazil
081350 - Mixtures of nuts or dried fruits of this Chapter,,8.14,8.14,7,,,,Brazil
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","165,468",1.80,1.80,1,,,,Brazil
,1996,"120,353,642",8.64,8.64,220,109,,,Brazil
080111 - - Desiccated,"129,959",0.00,0.00,1,,,,Brazil
080119 - - Other,660,0.00,0.00,1,,,,Brazil
080121 - - In shell,"7,812,239",0.00,0.00,1,,,,Brazil
080122 - - Shelled,"2,502,995",0.00,0.00,1,,,,Brazil
080131 - - In shell,"2,212,362",0.00,0.00,1,,,,Brazil
080132 - - Shelled,"13,704,437",0.00,0.00,1,,,,Brazil
080211 - - In shell,,3.25,3.25,2,,,,Brazil
080212 - - Shelled,,2.90,2.90,2,,,,Brazil
080221 - - In shell,"1,994",3.70,3.70,1,,,,Brazil
080222 - - Shelled,"57,405",3.70,3.70,1,,,,Brazil
080231 - - In shell,,6.70,6.70,1,,,,Brazil
080232 - - Shelled,,7.00,7.00,1,,,,Brazil
080240 - Chestnuts (Castanea spp.),,6.50,6.50,1,,,,Brazil
080250 - Pistachios,,1.90,1.90,1,,,,Brazil
080290 - Other,,1.20,1.20,5,,,,Brazil
"080300 Bananas, including plantains, fresh or dried","30,436",18.70,18.70,3,1,,,Brazil
080410 - Dates,,10.60,10.60,1,,,,Brazil
080420 - Figs,"2,890,713",7.90,7.90,2,,,,Brazil
080430 - Pineapples,"35,248",7.90,7.90,1,,,,Brazil
080440 - Avocados,"448,755",5.00,5.00,3,,,,Brazil
"080450 - Guavas, mangoes and mangosteens","16,381,235",4.00,4.00,1,,,,Brazil
080510 - Oranges,"22,320,263",17.13,17.13,27,24,,,Brazil
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","1,903,976",,,15,15,,,Brazil
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)","2,270,681",14.90,14.90,4,3,,,Brazil
080540 - Grapefruit,"30,118",1.93,1.93,3,,,,Brazil
080590 - Other,"49,063",14.90,14.90,1,,,,Brazil
080610 - Fresh,"5,776,092",18.03,18.03,10,7,,,Brazil
080620 - Dried,"25,687",2.80,2.80,6,,,,Brazil
080711 - - Watermelons,"409,113",10.30,10.30,1,,,,Brazil
080719 - - Other,"23,673,968",10.30,10.30,1,,,,Brazil
080720 - Papaws (papayas),"10,150,953",2.00,2.00,1,,,,Brazil
080810 - Apples,"3,023,325",,,13,13,,,Brazil
080820 - Pears and quinces,"1,181",8.40,8.40,9,8,,,Brazil
080910 - Apricots,,,,5,5,,,Brazil
080920 - Cherries,"1,968",,,14,14,,,Brazil
"080930 - Peaches, including nectarines","8,063",,,10,10,,,Brazil
080940 - Plums and sloes,"2,539",14.00,14.00,5,4,,,Brazil
081010 - Strawberries,,13.10,13.10,3,1,,,Brazil
"081020 - Raspberries, blackberries, mulberries and loganberries","193,205",10.75,10.75,2,,,,Brazil
"081030 - Black, white or red currants and gooseberries",,10.60,10.60,3,,,,Brazil
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","94,863",4.65,4.65,4,,,,Brazil
081050 - Kiwifruit,,10.30,10.30,1,,,,Brazil
081090 - Other,"249,874",8.30,8.30,3,,,,Brazil
081110 - Strawberries,,20.55,20.55,3,1,,,Brazil
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,17.12,17.12,7,1,,,Brazil
081190 - Other,"3,386,321",16.14,16.14,10,2,,,Brazil
081210 - Cherries,"32,518",10.30,10.30,1,,,,Brazil
081220 - Strawberries,,10.30,10.30,1,,,,Brazil
081290 - Other,"402,129",10.05,10.05,8,,,,Brazil
081310 - Apricots,,6.50,6.50,1,,,,Brazil
081320 - Prunes,660,11.20,11.20,1,,,,Brazil
081330 - Apples,,6.40,6.40,1,,,,Brazil
081340 - Other fruit,"38,905",4.13,4.13,6,,,,Brazil
081350 - Mixtures of nuts or dried fruits of this Chapter,,8.59,8.59,7,,,,Brazil
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","99,739",1.90,1.90,1,,,,Brazil
