Importer,Year,Value,Ad val. duties,Number of lines,Russian Federation
,(US$),Simple average,MFN duties,Pref. duties,Russian Federation
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Russian Federation
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto.,"13,118",2.70,2.70,1,,,,Russian Federation
880510 - Aircraft launching gear and parts thereof; deck- Arrestor or similar gear and parts thereof,"28,279",2.20,2.20,2,,,,Russian Federation
880521 -- Air combat simulators and parts thereof,,1.70,1.70,1,,,,Russian Federation
880529 -- Other,,0.85,0.85,2,,,,Russian Federation
,2001,"23,259,461",2.02,2.02,33,,,,Russian Federation
880110 - Gliders and hang gliders,"6,358",1.85,1.85,2,,,,Russian Federation
880190 - Other,,2.13,2.13,3,,,,Russian Federation
"880211 - - Of an unladen weight not exceeding 2,000 kg",,3.75,3.75,2,,,,Russian Federation
"880212 - - Of an unladen weight exceeding 2,000 kg","21,923,552",1.35,1.35,2,,,,Russian Federation
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg","318,680",3.85,3.85,2,,,,Russian Federation
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg","29,301",1.35,1.35,2,,,,Russian Federation
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.35,1.35,2,,,,Russian Federation
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,4.20,4.20,2,,,,Russian Federation
880310 - Propellers and rotors and parts thereof,"6,985",1.35,1.35,2,,,,Russian Federation
880320 - Under-carriages and parts thereof,"67,520",1.35,1.35,2,,,,Russian Federation
880330 - Other parts of aeroplanes or helicopters,"295,621",1.35,1.35,2,,,,Russian Federation
880390 - Other,"70,171",1.56,1.56,5,,,,Russian Federation
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"1,773",2.70,2.70,1,,,,Russian Federation
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,2.20,2.20,2,,,,Russian Federation
880520 - Ground flying trainers and parts thereof,"539,500",0.85,0.85,2,,,,Russian Federation
,2000,"65,910,316",2.02,2.02,33,,,,Russian Federation
880110 - Gliders and hang gliders,"12,870",1.85,1.85,2,,,,Russian Federation
880190 - Other,,2.13,2.13,3,,,,Russian Federation
"880211 - - Of an unladen weight not exceeding 2,000 kg","43,506",3.75,3.75,2,,,,Russian Federation
"880212 - - Of an unladen weight exceeding 2,000 kg","340,361",1.35,1.35,2,,,,Russian Federation
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg","680,777",3.85,3.85,2,,,,Russian Federation
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg","5,329,855",1.35,1.35,2,,,,Russian Federation
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg","57,481,398",1.35,1.35,2,,,,Russian Federation
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,4.20,4.20,2,,,,Russian Federation
880310 - Propellers and rotors and parts thereof,913,1.35,1.35,2,,,,Russian Federation
880320 - Under-carriages and parts thereof,"87,796",1.35,1.35,2,,,,Russian Federation
880330 - Other parts of aeroplanes or helicopters,"164,474",1.35,1.35,2,,,,Russian Federation
880390 - Other,"16,733",1.56,1.56,5,,,,Russian Federation
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,,2.70,2.70,1,,,,Russian Federation
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,2.20,2.20,2,,,,Russian Federation
880520 - Ground flying trainers and parts thereof,"1,751,634",0.85,0.85,2,,,,Russian Federation
,1999,"2,735,644",2.02,2.02,33,,,,Russian Federation
880110 - Gliders and hang gliders,"3,027",1.85,1.85,2,,,,Russian Federation
880190 - Other,,2.13,2.13,3,,,,Russian Federation
"880211 - - Of an unladen weight not exceeding 2,000 kg","1,218,581",3.75,3.75,2,,,,Russian Federation
"880212 - - Of an unladen weight exceeding 2,000 kg",,1.35,1.35,2,,,,Russian Federation
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg","129,535",3.85,3.85,2,,,,Russian Federation
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg","6,491",1.35,1.35,2,,,,Russian Federation
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.35,1.35,2,,,,Russian Federation
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,4.20,4.20,2,,,,Russian Federation
880310 - Propellers and rotors and parts thereof,"129,567",1.35,1.35,2,,,,Russian Federation
880320 - Under-carriages and parts thereof,"127,318",1.35,1.35,2,,,,Russian Federation
880330 - Other parts of aeroplanes or helicopters,"418,393",1.35,1.35,2,,,,Russian Federation
880390 - Other,"699,418",1.56,1.56,5,,,,Russian Federation
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"3,315",2.70,2.70,1,,,,Russian Federation
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,2.20,2.20,2,,,,Russian Federation
880520 - Ground flying trainers and parts thereof,,0.85,0.85,2,,,,Russian Federation
,1998,"12,022,033",2.33,2.33,30,,,,Russian Federation
880110 - Gliders and hang gliders,,2.20,2.20,2,,,,Russian Federation
880190 - Other,,2.63,2.63,3,,,,Russian Federation
"880211 - - Of an unladen weight not exceeding 2,000 kg",,4.50,4.50,2,,,,Russian Federation
"880212 - - Of an unladen weight exceeding 2,000 kg","1,377,932",1.60,1.60,2,,,,Russian Federation
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg","244,929",4.30,4.30,2,,,,Russian Federation
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg","10,704",1.65,1.65,2,,,,Russian Federation
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.60,1.60,2,,,,Russian Federation
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,"1,103,299",4.60,4.60,1,,,,Russian Federation
880310 - Propellers and rotors and parts thereof,145,1.60,1.60,2,,,,Russian Federation
880320 - Under-carriages and parts thereof,"41,740",1.60,1.60,2,,,,Russian Federation
880330 - Other parts of aeroplanes or helicopters,"945,568",1.60,1.60,2,,,,Russian Federation
880390 - Other,"8,297,716",1.77,1.77,3,,,,Russian Federation
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,,3.30,3.30,1,,,,Russian Federation
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,2.75,2.75,2,,,,Russian Federation
880520 - Ground flying trainers and parts thereof,,1.05,1.05,2,,,,Russian Federation
,1997,"81,044,849",2.68,2.68,30,,,,Russian Federation
880110 - Gliders and hang gliders,"6,112",2.50,2.50,2,,,,Russian Federation
880190 - Other,714,3.13,3.13,3,,,,Russian Federation
"880211 - - Of an unladen weight not exceeding 2,000 kg",,5.25,5.25,2,,,,Russian Federation
"880212 - - Of an unladen weight exceeding 2,000 kg","17,963",1.80,1.80,2,,,,Russian Federation
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg","202,846",4.70,4.70,2,,,,Russian Federation
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg","79,074,715",1.90,1.90,2,,,,Russian Federation
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.80,1.80,2,,,,Russian Federation
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,5.10,5.10,1,,,,Russian Federation
880310 - Propellers and rotors and parts thereof,"146,495",1.80,1.80,2,,,,Russian Federation
880320 - Under-carriages and parts thereof,"3,153",1.80,1.80,2,,,,Russian Federation
880330 - Other parts of aeroplanes or helicopters,"814,819",1.80,1.80,2,,,,Russian Federation
880390 - Other,"738,226",2.03,2.03,3,,,,Russian Federation
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"4,366",3.90,3.90,1,,,,Russian Federation
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,3.35,3.35,2,,,,Russian Federation
880520 - Ground flying trainers and parts thereof,"35,439",1.25,1.25,2,,,,Russian Federation
,1996,"141,911,061",2.68,2.68,30,,,,Russian Federation
880110 - Gliders and hang gliders,"3,022",2.50,2.50,2,,,,Russian Federation
880190 - Other,"1,460",3.13,3.13,3,,,,Russian Federation
"880211 - - Of an unladen weight not exceeding 2,000 kg",,5.25,5.25,2,,,,Russian Federation
"880212 - - Of an unladen weight exceeding 2,000 kg","3,906,018",1.80,1.80,2,,,,Russian Federation
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg","590,460",4.70,4.70,2,,,,Russian Federation
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg","134,865,217",1.90,1.90,2,,,,Russian Federation
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg","9,815",1.80,1.80,2,,,,Russian Federation
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,5.10,5.10,1,,,,Russian Federation
880310 - Propellers and rotors and parts thereof,"328,574",1.80,1.80,2,,,,Russian Federation
880320 - Under-carriages and parts thereof,"190,462",1.80,1.80,2,,,,Russian Federation
880330 - Other parts of aeroplanes or helicopters,"1,785,446",1.80,1.80,2,,,,Russian Federation
880390 - Other,"228,568",2.03,2.03,3,,,,Russian Federation
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"2,019",3.90,3.90,1,,,,Russian Federation
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,3.35,3.35,2,,,,Russian Federation
880520 - Ground flying trainers and parts thereof,,1.25,1.25,2,,,,Russian Federation
