Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
950699 -- Other,,10.00,10.00,9,,,,Japan
950710 - Fishing rods,,10.00,10.00,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled",,10.00,10.00,1,,,,Japan
950730 - Fishing reels,,10.00,10.00,1,,,,Japan
950790 - Other,,10.00,10.00,2,,,,Japan
950810 - Travelling circuses and travelling menageries,,10.00,10.00,1,,,,Japan
950890 - Other,,10.00,10.00,1,,,,Japan
,2006,"2,565,108",12.50,12.50,79,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","2,873",12.50,12.50,2,,,,Japan
"950210 - Dolls, whether or not dressed","1,434",12.50,12.50,4,,,,Japan
"950291 -- Garments and accessories therefor, footwear and headgear",,12.50,12.50,1,,,,Japan
950299 -- Other,"1,908",12.50,12.50,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor",,12.50,12.50,1,,,,Japan
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","3,384",12.50,12.50,1,,,,Japan
950330 - Other construction sets and constructional toys,"5,955",12.50,12.50,1,,,,Japan
950341 -- Stuffed,,12.50,12.50,1,,,,Japan
950349 -- Other,"7,682",12.50,12.50,4,,,,Japan
950350 - Toy musical instruments and apparatus,,12.50,12.50,2,,,,Japan
950360 - Puzzles,119,12.50,12.50,2,,,,Japan
"950370 - Other toys, put up in sets or outfits","12,832",12.50,12.50,2,,,,Japan
"950380 - Other toys and models, incorporating a motor","9,019",12.50,12.50,2,,,,Japan
950390 - Other,"4,701",12.50,12.50,3,,,,Japan
950410 - Video games of a kind used with a television receiver,"782,659",12.50,12.50,1,,,,Japan
950420 - Articles and accessories for billiards,,12.50,12.50,1,,,,Japan
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","139,735",12.50,12.50,3,,,,Japan
950440 - Playing cards,,12.50,12.50,1,,,,Japan
950490 - Other,"198,915",12.50,12.50,2,,,,Japan
950510 - Articles for Christmas festivities,,12.50,12.50,1,,,,Japan
950590 - Other,"9,092",12.50,12.50,2,,,,Japan
950611 -- Skis,,12.50,12.50,1,,,,Japan
950612 -- Ski-fastenings (ski-bindings),,12.50,12.50,1,,,,Japan
950619 -- Other,,12.50,12.50,1,,,,Japan
950621 -- Sailboards,,12.50,12.50,1,,,,Japan
950629 -- Other,,12.50,12.50,1,,,,Japan
"950631 -- Clubs, complete","7,113",12.50,12.50,1,,,,Japan
950632 -- Balls,"9,104",12.50,12.50,1,,,,Japan
950639 -- Other,"49,974",12.50,12.50,1,,,,Japan
950640 - Articles and equipment for table-tennis,"185,025",12.50,12.50,1,,,,Japan
"950651 -- Lawn-tennis rackets, whether or not strung","12,578",12.50,12.50,1,,,,Japan
950659 -- Other,"106,618",12.50,12.50,2,,,,Japan
950661 -- Lawn-tennis balls,,12.50,12.50,1,,,,Japan
950662 -- Inflatable,632,12.50,12.50,4,,,,Japan
950669 -- Other,,12.50,12.50,5,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached",,12.50,12.50,1,,,,Japan
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","10,657",12.50,12.50,2,,,,Japan
950699 -- Other,"867,748",12.50,12.50,9,,,,Japan
950710 - Fishing rods,,12.50,12.50,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","98,260",12.50,12.50,1,,,,Japan
950730 - Fishing reels,,12.50,12.50,1,,,,Japan
950790 - Other,578,12.50,12.50,2,,,,Japan
950810 - Travelling circuses and travelling menageries,,12.50,12.50,1,,,,Japan
950890 - Other,"36,513",12.50,12.50,1,,,,Japan
,2005,"1,900,730",15.00,15.00,79,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",127,15.00,15.00,2,,,,Japan
"950210 - Dolls, whether or not dressed",183,15.00,15.00,4,,,,Japan
"950291 -- Garments and accessories therefor, footwear and headgear",,15.00,15.00,1,,,,Japan
950299 -- Other,54,15.00,15.00,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor",,15.00,15.00,1,,,,Japan
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10",,15.00,15.00,1,,,,Japan
950330 - Other construction sets and constructional toys,,15.00,15.00,1,,,,Japan
950341 -- Stuffed,,15.00,15.00,1,,,,Japan
950349 -- Other,"7,154",15.00,15.00,4,,,,Japan
950350 - Toy musical instruments and apparatus,,15.00,15.00,2,,,,Japan
950360 - Puzzles,,15.00,15.00,2,,,,Japan
"950370 - Other toys, put up in sets or outfits",,15.00,15.00,2,,,,Japan
"950380 - Other toys and models, incorporating a motor","2,214",15.00,15.00,2,,,,Japan
950390 - Other,"8,018",15.00,15.00,3,,,,Japan
950410 - Video games of a kind used with a television receiver,"15,472",15.00,15.00,1,,,,Japan
950420 - Articles and accessories for billiards,"11,444",15.00,15.00,1,,,,Japan
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","178,689",15.00,15.00,3,,,,Japan
950440 - Playing cards,,15.00,15.00,1,,,,Japan
950490 - Other,"160,786",15.00,15.00,2,,,,Japan
950510 - Articles for Christmas festivities,,15.00,15.00,1,,,,Japan
950590 - Other,"43,831",15.00,15.00,2,,,,Japan
950611 -- Skis,,15.00,15.00,1,,,,Japan
950612 -- Ski-fastenings (ski-bindings),,15.00,15.00,1,,,,Japan
950619 -- Other,,15.00,15.00,1,,,,Japan
950621 -- Sailboards,,15.00,15.00,1,,,,Japan
950629 -- Other,"75,247",15.00,15.00,1,,,,Japan
"950631 -- Clubs, complete",,15.00,15.00,1,,,,Japan
950632 -- Balls,"39,770",15.00,15.00,1,,,,Japan
950639 -- Other,32,15.00,15.00,1,,,,Japan
950640 - Articles and equipment for table-tennis,"292,777",15.00,15.00,1,,,,Japan
"950651 -- Lawn-tennis rackets, whether or not strung","4,508",15.00,15.00,1,,,,Japan
950659 -- Other,"91,625",15.00,15.00,2,,,,Japan
950661 -- Lawn-tennis balls,,15.00,15.00,1,,,,Japan
950662 -- Inflatable,"6,801",15.00,15.00,4,,,,Japan
950669 -- Other,"44,266",15.00,15.00,5,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached",,15.00,15.00,1,,,,Japan
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","144,843",15.00,15.00,2,,,,Japan
950699 -- Other,"653,023",15.00,15.00,9,,,,Japan
950710 - Fishing rods,,15.00,15.00,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","105,962",15.00,15.00,1,,,,Japan
950730 - Fishing reels,338,15.00,15.00,1,,,,Japan
950790 - Other,,15.00,15.00,2,,,,Japan
950810 - Travelling circuses and travelling menageries,"7,855",15.00,15.00,1,,,,Japan
950890 - Other,"5,712",15.00,15.00,1,,,,Japan
,2004,"1,158,753",20.00,20.00,79,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",,20.00,20.00,2,,,,Japan
"950210 - Dolls, whether or not dressed",114,20.00,20.00,4,,,,Japan
"950291 -- Garments and accessories therefor, footwear and headgear",,20.00,20.00,1,,,,Japan
950299 -- Other,"1,079",20.00,20.00,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor",,20.00,20.00,1,,,,Japan
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10",,20.00,20.00,1,,,,Japan
950330 - Other construction sets and constructional toys,,20.00,20.00,1,,,,Japan
950341 -- Stuffed,,20.00,20.00,1,,,,Japan
950349 -- Other,"6,312",20.00,20.00,4,,,,Japan
950350 - Toy musical instruments and apparatus,,20.00,20.00,2,,,,Japan
950360 - Puzzles,,20.00,20.00,2,,,,Japan
"950370 - Other toys, put up in sets or outfits","6,889",20.00,20.00,2,,,,Japan
"950380 - Other toys and models, incorporating a motor","2,914",20.00,20.00,2,,,,Japan
950390 - Other,"2,617",20.00,20.00,3,,,,Japan
950410 - Video games of a kind used with a television receiver,"16,672",20.00,20.00,1,,,,Japan
950420 - Articles and accessories for billiards,"2,592",20.00,20.00,1,,,,Japan
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","163,295",20.00,20.00,3,,,,Japan
950440 - Playing cards,,20.00,20.00,1,,,,Japan
950490 - Other,393,20.00,20.00,2,,,,Japan
950510 - Articles for Christmas festivities,,20.00,20.00,1,,,,Japan
950590 - Other,,20.00,20.00,2,,,,Japan
950611 -- Skis,,20.00,20.00,1,,,,Japan
950612 -- Ski-fastenings (ski-bindings),"2,064",20.00,20.00,1,,,,Japan
950619 -- Other,,20.00,20.00,1,,,,Japan
950621 -- Sailboards,,20.00,20.00,1,,,,Japan
950629 -- Other,,20.00,20.00,1,,,,Japan
"950631 -- Clubs, complete","27,037",20.00,20.00,1,,,,Japan
950632 -- Balls,98,20.00,20.00,1,,,,Japan
950639 -- Other,,20.00,20.00,1,,,,Japan
950640 - Articles and equipment for table-tennis,"19,646",20.00,20.00,1,,,,Japan
"950651 -- Lawn-tennis rackets, whether or not strung","17,604",20.00,20.00,1,,,,Japan
950659 -- Other,"185,211",20.00,20.00,2,,,,Japan
950661 -- Lawn-tennis balls,11,20.00,20.00,1,,,,Japan
950662 -- Inflatable,,20.00,20.00,4,,,,Japan
950669 -- Other,"14,331",20.00,20.00,5,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached",,20.00,20.00,1,,,,Japan
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","34,340",20.00,20.00,2,,,,Japan
950699 -- Other,"503,233",20.00,20.00,9,,,,Japan
950710 - Fishing rods,126,20.00,20.00,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","101,519",20.00,20.00,1,,,,Japan
950730 - Fishing reels,719,20.00,20.00,1,,,,Japan
950790 - Other,"3,406",20.00,20.00,2,,,,Japan
950810 - Travelling circuses and travelling menageries,"45,563",20.00,20.00,1,,,,Japan
950890 - Other,967,20.00,20.00,1,,,,Japan
,2003,"955,384",25.00,25.00,79,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",793,25.00,25.00,2,,,,Japan
"950210 - Dolls, whether or not dressed",,25.00,25.00,4,,,,Japan
"950291 -- Garments and accessories therefor, footwear and headgear",,25.00,25.00,1,,,,Japan
950299 -- Other,,25.00,25.00,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor","29,185",25.00,25.00,1,,,,Japan
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","1,516",25.00,25.00,1,,,,Japan
950330 - Other construction sets and constructional toys,,25.00,25.00,1,,,,Japan
950341 -- Stuffed,,25.00,25.00,1,,,,Japan
950349 -- Other,,25.00,25.00,4,,,,Japan
950350 - Toy musical instruments and apparatus,,25.00,25.00,2,,,,Japan
950360 - Puzzles,,25.00,25.00,2,,,,Japan
"950370 - Other toys, put up in sets or outfits",165,25.00,25.00,2,,,,Japan
"950380 - Other toys and models, incorporating a motor","1,041",25.00,25.00,2,,,,Japan
950390 - Other,"5,615",25.00,25.00,3,,,,Japan
950410 - Video games of a kind used with a television receiver,"3,586",25.00,25.00,1,,,,Japan
950420 - Articles and accessories for billiards,,25.00,25.00,1,,,,Japan
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment",,25.00,25.00,3,,,,Japan
950440 - Playing cards,,25.00,25.00,1,,,,Japan
950490 - Other,"37,712",25.00,25.00,2,,,,Japan
950510 - Articles for Christmas festivities,,25.00,25.00,1,,,,Japan
950590 - Other,,25.00,25.00,2,,,,Japan
950611 -- Skis,"3,040",25.00,25.00,1,,,,Japan
950612 -- Ski-fastenings (ski-bindings),,25.00,25.00,1,,,,Japan
950619 -- Other,219,25.00,25.00,1,,,,Japan
950621 -- Sailboards,,25.00,25.00,1,,,,Japan
950629 -- Other,,25.00,25.00,1,,,,Japan
"950631 -- Clubs, complete",,25.00,25.00,1,,,,Japan
950632 -- Balls,,25.00,25.00,1,,,,Japan
950639 -- Other,"71,218",25.00,25.00,1,,,,Japan
950640 - Articles and equipment for table-tennis,"31,491",25.00,25.00,1,,,,Japan
"950651 -- Lawn-tennis rackets, whether or not strung","4,309",25.00,25.00,1,,,,Japan
950659 -- Other,"238,670",25.00,25.00,2,,,,Japan
950661 -- Lawn-tennis balls,,25.00,25.00,1,,,,Japan
950662 -- Inflatable,,25.00,25.00,4,,,,Japan
950669 -- Other,"16,432",25.00,25.00,5,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached",,25.00,25.00,1,,,,Japan
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics",,25.00,25.00,2,,,,Japan
950699 -- Other,"351,802",25.00,25.00,9,,,,Japan
950710 - Fishing rods,,25.00,25.00,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","73,152",25.00,25.00,1,,,,Japan
950730 - Fishing reels,,25.00,25.00,1,,,,Japan
950790 - Other,"2,948",25.00,25.00,2,,,,Japan
950810 - Travelling circuses and travelling menageries,,25.00,25.00,1,,,,Japan
950890 - Other,"82,492",25.00,25.00,1,,,,Japan
,2002,"997,549",27.61,27.61,44,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",,30.00,30.00,1,,,,Japan
"950210 - Dolls, whether or not dressed","1,339",30.00,30.00,1,,,,Japan
"950291 -- Garments and accessories therefor, footwear and headgear",,30.00,30.00,1,,,,Japan
950299 -- Other,,30.00,30.00,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor",,30.00,30.00,1,,,,Japan
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10",,30.00,30.00,1,,,,Japan
950330 - Other construction sets and constructional toys,"1,020",30.00,30.00,1,,,,Japan
950341 -- Stuffed,,30.00,30.00,1,,,,Japan
950349 -- Other,"3,175",30.00,30.00,1,,,,Japan
950350 - Toy musical instruments and apparatus,,30.00,30.00,1,,,,Japan
950360 - Puzzles,,30.00,30.00,1,,,,Japan
"950370 - Other toys, put up in sets or outfits","1,685",30.00,30.00,1,,,,Japan
"950380 - Other toys and models, incorporating a motor","1,154",30.00,30.00,1,,,,Japan
950390 - Other,"3,217",30.00,30.00,1,,,,Japan
950410 - Video games of a kind used with a television receiver,"25,972",30.00,30.00,1,,,,Japan
950420 - Articles and accessories for billiards,"16,581",30.00,30.00,1,,,,Japan
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment",,30.00,30.00,1,,,,Japan
950440 - Playing cards,,30.00,30.00,1,,,,Japan
950490 - Other,"2,226",30.00,30.00,1,,,,Japan
950510 - Articles for Christmas festivities,,30.00,30.00,1,,,,Japan
950590 - Other,,30.00,30.00,1,,,,Japan
950611 -- Skis,,25.00,25.00,1,,,,Japan
950612 -- Ski-fastenings (ski-bindings),,25.00,25.00,1,,,,Japan
950619 -- Other,,25.00,25.00,1,,,,Japan
950621 -- Sailboards,,25.00,25.00,1,,,,Japan
950629 -- Other,,25.00,25.00,1,,,,Japan
"950631 -- Clubs, complete","18,284",25.00,25.00,1,,,,Japan
950632 -- Balls,"10,614",25.00,25.00,1,,,,Japan
950639 -- Other,"12,753",25.00,25.00,1,,,,Japan
950640 - Articles and equipment for table-tennis,"99,293",25.00,25.00,1,,,,Japan
"950651 -- Lawn-tennis rackets, whether or not strung","5,432",25.00,25.00,1,,,,Japan
950659 -- Other,"208,003",25.00,25.00,1,,,,Japan
950661 -- Lawn-tennis balls,,25.00,25.00,1,,,,Japan
950662 -- Inflatable,471,25.00,25.00,1,,,,Japan
950669 -- Other,"4,441",25.00,25.00,1,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached",679,25.00,25.00,1,,,,Japan
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","28,921",25.00,25.00,1,,,,Japan
950699 -- Other,"427,246",25.00,25.00,1,,,,Japan
950710 - Fishing rods,,25.00,25.00,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","77,542",25.00,25.00,1,,,,Japan
950730 - Fishing reels,,25.00,25.00,1,,,,Japan
950790 - Other,172,25.00,25.00,1,,,,Japan
950810 - Travelling circuses and travelling menageries,"23,665",30.00,30.00,1,,,,Japan
950890 - Other,"23,665",30.00,30.00,1,,,,Japan
,2001,"798,229",29.88,29.88,43,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,35.00,35.00,1,,,,Japan
"950210 - Dolls, whether or not dressed","11,398",35.00,35.00,1,,,,Japan
"950291 - - Garments and accessories therefor, footwear and headgear",,35.00,35.00,1,,,,Japan
950299 - - Other,128,35.00,35.00,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor",,35.00,35.00,1,,,,Japan
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","1,545",35.00,35.00,1,,,,Japan
950330 - Other construction sets and constructional toys,"4,658",35.00,35.00,1,,,,Japan
950341 - - Stuffed,"77,504",35.00,35.00,1,,,,Japan
950349 - - Other,218,35.00,35.00,1,,,,Japan
950350 - Toy musical instruments and apparatus,"1,536",35.00,35.00,1,,,,Japan
950360 - Puzzles,,35.00,35.00,1,,,,Japan
"950370 - Other toys, put up in sets or outfits",,35.00,35.00,1,,,,Japan
"950380 - Other toys and models, incorporating a motor","16,385",35.00,35.00,1,,,,Japan
950390 - Other,"29,017",35.00,35.00,1,,,,Japan
950410 - Video games of a kind used with a television receiver,"7,084",35.00,35.00,1,,,,Japan
950420 - Articles and accessories for billiards,,35.00,35.00,1,,,,Japan
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","87,517",35.00,35.00,1,,,,Japan
950440 - Playing cards,,35.00,35.00,1,,,,Japan
950490 - Other,"45,030",35.00,35.00,1,,,,Japan
950510 - Articles for Christmas festivities,,35.00,35.00,1,,,,Japan
950590 - Other,,35.00,35.00,1,,,,Japan
950611 - - Skis,,25.00,25.00,1,,,,Japan
950612 - - Ski-fastenings (ski-bindings),,25.00,25.00,1,,,,Japan
950619 - - Other,"6,063",25.00,25.00,1,,,,Japan
950621 - - Sailboards,,25.00,25.00,1,,,,Japan
950629 - - Other,"10,959",25.00,25.00,1,,,,Japan
"950631 - - Clubs, complete",,25.00,25.00,1,,,,Japan
950632 - - Balls,"1,238",25.00,25.00,1,,,,Japan
950639 - - Other,"15,224",25.00,25.00,1,,,,Japan
950640 - Articles and equipment for table-tennis,"76,399",25.00,25.00,1,,,,Japan
"950651 - - Lawn-tennis rackets, whether or not strung","7,906",25.00,25.00,1,,,,Japan
950659 - - Other,"134,805",25.00,25.00,1,,,,Japan
950661 - - Lawn-tennis balls,"4,389",25.00,25.00,1,,,,Japan
950662 - - Inflatable,"1,186",25.00,25.00,1,,,,Japan
950669 - - Other,"3,868",25.00,25.00,1,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached",,25.00,25.00,1,,,,Japan
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","42,240",25.00,25.00,1,,,,Japan
950699 - - Other,"141,751",25.00,25.00,1,,,,Japan
950710 - Fishing rods,,25.00,25.00,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","69,702",25.00,25.00,1,,,,Japan
950730 - Fishing reels,,25.00,25.00,1,,,,Japan
950790 - Other,478,25.00,25.00,1,,,,Japan
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,25.00,25.00,1,,,,Japan
,2000,"672,067",33.13,33.13,43,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",356,38.50,38.50,1,,,,Japan
"950210 - Dolls, whether or not dressed",367,38.50,38.50,1,,,,Japan
"950291 - - Garments and accessories therefor, footwear and headgear",,38.50,38.50,1,,,,Japan
950299 - - Other,,38.50,38.50,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor",,38.50,38.50,1,,,,Japan
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10",326,38.50,38.50,1,,,,Japan
950330 - Other construction sets and constructional toys,283,38.50,38.50,1,,,,Japan
950341 - - Stuffed,"22,654",38.50,38.50,1,,,,Japan
950349 - - Other,"2,236",38.50,38.50,1,,,,Japan
950350 - Toy musical instruments and apparatus,"1,039",38.50,38.50,1,,,,Japan
950360 - Puzzles,,38.50,38.50,1,,,,Japan
"950370 - Other toys, put up in sets or outfits",83,38.50,38.50,1,,,,Japan
"950380 - Other toys and models, incorporating a motor",,38.50,38.50,1,,,,Japan
950390 - Other,"205,946",38.50,38.50,1,,,,Japan
950410 - Video games of a kind used with a television receiver,"5,932",38.50,38.50,1,,,,Japan
950420 - Articles and accessories for billiards,,38.50,38.50,1,,,,Japan
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","29,818",38.50,38.50,1,,,,Japan
950440 - Playing cards,311,38.50,38.50,1,,,,Japan
950490 - Other,"1,768",38.50,38.50,1,,,,Japan
950510 - Articles for Christmas festivities,306,38.50,38.50,1,,,,Japan
950590 - Other,"5,056",38.50,38.50,1,,,,Japan
950611 - - Skis,,27.50,27.50,1,,,,Japan
950612 - - Ski-fastenings (ski-bindings),,27.50,27.50,1,,,,Japan
950619 - - Other,,27.50,27.50,1,,,,Japan
950621 - - Sailboards,,27.50,27.50,1,,,,Japan
950629 - - Other,"17,933",27.50,27.50,1,,,,Japan
"950631 - - Clubs, complete",,27.50,27.50,1,,,,Japan
950632 - - Balls,33,27.50,27.50,1,,,,Japan
950639 - - Other,"10,665",27.50,27.50,1,,,,Japan
950640 - Articles and equipment for table-tennis,"39,200",27.50,27.50,1,,,,Japan
"950651 - - Lawn-tennis rackets, whether or not strung","30,818",27.50,27.50,1,,,,Japan
950659 - - Other,"174,079",27.50,27.50,1,,,,Japan
950661 - - Lawn-tennis balls,,27.50,27.50,1,,,,Japan
950662 - - Inflatable,,27.50,27.50,1,,,,Japan
950669 - - Other,,27.50,27.50,1,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached",,27.50,27.50,1,,,,Japan
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","2,410",27.50,27.50,1,,,,Japan
950699 - - Other,"50,746",27.50,27.50,1,,,,Japan
950710 - Fishing rods,,27.50,27.50,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","63,494",27.50,27.50,1,,,,Japan
950730 - Fishing reels,,27.50,27.50,1,,,,Japan
950790 - Other,"3,381",27.50,27.50,1,,,,Japan
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","2,826",38.50,38.50,1,,,,Japan
,1999,"721,725",27.50,27.50,43,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","3,751",27.50,27.50,1,,,,Japan
"950210 - Dolls, whether or not dressed",398,27.50,27.50,1,,,,Japan
"950291 - - Garments and accessories therefor, footwear and headgear",,27.50,27.50,1,,,,Japan
950299 - - Other,,27.50,27.50,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor",,27.50,27.50,1,,,,Japan
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10",,27.50,27.50,1,,,,Japan
950330 - Other construction sets and constructional toys,,27.50,27.50,1,,,,Japan
950341 - - Stuffed,,27.50,27.50,1,,,,Japan
950349 - - Other,,27.50,27.50,1,,,,Japan
950350 - Toy musical instruments and apparatus,"26,770",27.50,27.50,1,,,,Japan
950360 - Puzzles,,27.50,27.50,1,,,,Japan
"950370 - Other toys, put up in sets or outfits","4,751",27.50,27.50,1,,,,Japan
"950380 - Other toys and models, incorporating a motor","12,848",27.50,27.50,1,,,,Japan
950390 - Other,"10,185",27.50,27.50,1,,,,Japan
950410 - Video games of a kind used with a television receiver,"19,314",27.50,27.50,1,,,,Japan
950420 - Articles and accessories for billiards,,27.50,27.50,1,,,,Japan
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","279,758",27.50,27.50,1,,,,Japan
950440 - Playing cards,,27.50,27.50,1,,,,Japan
950490 - Other,"70,839",27.50,27.50,1,,,,Japan
950510 - Articles for Christmas festivities,,27.50,27.50,1,,,,Japan
950590 - Other,,27.50,27.50,1,,,,Japan
950611 - - Skis,"17,203",27.50,27.50,1,,,,Japan
950612 - - Ski-fastenings (ski-bindings),,27.50,27.50,1,,,,Japan
950619 - - Other,"13,097",27.50,27.50,1,,,,Japan
950621 - - Sailboards,,27.50,27.50,1,,,,Japan
950629 - - Other,,27.50,27.50,1,,,,Japan
"950631 - - Clubs, complete","12,867",27.50,27.50,1,,,,Japan
950632 - - Balls,,27.50,27.50,1,,,,Japan
950639 - - Other,"5,020",27.50,27.50,1,,,,Japan
950640 - Articles and equipment for table-tennis,"14,008",27.50,27.50,1,,,,Japan
"950651 - - Lawn-tennis rackets, whether or not strung",,27.50,27.50,1,,,,Japan
950659 - - Other,"54,406",27.50,27.50,1,,,,Japan
950661 - - Lawn-tennis balls,,27.50,27.50,1,,,,Japan
950662 - - Inflatable,,27.50,27.50,1,,,,Japan
950669 - - Other,"2,495",27.50,27.50,1,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached",,27.50,27.50,1,,,,Japan
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","1,986",27.50,27.50,1,,,,Japan
950699 - - Other,"99,980",27.50,27.50,1,,,,Japan
950710 - Fishing rods,,27.50,27.50,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","68,811",27.50,27.50,1,,,,Japan
950730 - Fishing reels,,27.50,27.50,1,,,,Japan
950790 - Other,"3,236",27.50,27.50,1,,,,Japan
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,27.50,27.50,1,,,,Japan
,1998,"1,360,864",30.00,30.00,43,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","17,407",30.00,30.00,1,,,,Japan
"950210 - Dolls, whether or not dressed","2,311",30.00,30.00,1,,,,Japan
"950291 - - Garments and accessories therefor, footwear and headgear",,30.00,30.00,1,,,,Japan
950299 - - Other,,30.00,30.00,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor",,30.00,30.00,1,,,,Japan
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","3,620",30.00,30.00,1,,,,Japan
950330 - Other construction sets and constructional toys,"17,688",30.00,30.00,1,,,,Japan
950341 - - Stuffed,,30.00,30.00,1,,,,Japan
950349 - - Other,,30.00,30.00,1,,,,Japan
950350 - Toy musical instruments and apparatus,"7,181",30.00,30.00,1,,,,Japan
950360 - Puzzles,,30.00,30.00,1,,,,Japan
"950370 - Other toys, put up in sets or outfits",,30.00,30.00,1,,,,Japan
"950380 - Other toys and models, incorporating a motor",,30.00,30.00,1,,,,Japan
950390 - Other,,30.00,30.00,1,,,,Japan
950410 - Video games of a kind used with a television receiver,"393,577",30.00,30.00,1,,,,Japan
950420 - Articles and accessories for billiards,,30.00,30.00,1,,,,Japan
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","619,632",30.00,30.00,1,,,,Japan
950440 - Playing cards,,30.00,30.00,1,,,,Japan
950490 - Other,"3,096",30.00,30.00,1,,,,Japan
950510 - Articles for Christmas festivities,,30.00,30.00,1,,,,Japan
