Importer,Year,Value,Ad val. duties,Number of lines,Albania
,(US$),Simple average,MFN duties,Pref. duties,Albania
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Albania
390760 - Polyethylene terephthalate,,35.00,35.00,1,,,,Albania
390791 - - Unsaturated,,35.00,35.00,1,,,,Albania
390799 - - Other,,35.00,35.00,1,,,,Albania
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,35.00,35.00,1,,,,Albania
390890 - Other,,35.00,35.00,1,,,,Albania
390910 - Urea resins; thiourea resins,,35.00,35.00,1,,,,Albania
390920 - Melamine resins,,35.00,35.00,1,,,,Albania
390930 - Other amino-resins,,35.00,35.00,1,,,,Albania
390940 - Phenolic resins,,35.00,35.00,1,,,,Albania
390950 - Polyurethanes,,35.00,35.00,1,,,,Albania
391000 Silicones in primary forms,,35.00,35.00,1,,,,Albania
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,35.00,35.00,1,,,,Albania
391190 - Other,,35.00,35.00,1,,,,Albania
391211 - - Non-plasticised,,35.00,35.00,1,,,,Albania
391212 - - Plasticised,,35.00,35.00,1,,,,Albania
391220 - Cellulose nitrates (including collodions),,35.00,35.00,1,,,,Albania
391231 - - Carboxymethylcellulose and its salts,,35.00,35.00,1,,,,Albania
391239 - - Other,,35.00,35.00,1,,,,Albania
391290 - Other,,35.00,35.00,1,,,,Albania
"391310 - Alginic acid, its salts and esters",,35.00,35.00,1,,,,Albania
391390 - Other,,35.00,35.00,1,,,,Albania
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,35.00,35.00,1,,,,Albania
391510 - Of polymers of ethylene,,35.00,35.00,1,,,,Albania
391520 - Of polymers of styrene,,35.00,35.00,1,,,,Albania
391530 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Albania
391590 - Of other plastics,,35.00,35.00,1,,,,Albania
391610 - Of polymers of ethylene,,35.00,35.00,1,,,,Albania
391620 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Albania
391690 - Of other plastics,,35.00,35.00,1,,,,Albania
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,35.00,35.00,1,,,,Albania
391721 - - Of polymers of ethylene,,35.00,35.00,1,,,,Albania
391722 - - Of polymers of propylene,,35.00,35.00,1,,,,Albania
391723 - - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Albania
391729 - - Of other plastics,,35.00,35.00,1,,,,Albania
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,35.00,35.00,1,,,,Albania
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,35.00,35.00,1,,,,Albania
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,35.00,35.00,1,,,,Albania
391739 - - Other,,35.00,35.00,1,,,,Albania
391740 - Fittings,,35.00,35.00,1,,,,Albania
391810 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Albania
391890 - Of other plastics,,35.00,35.00,1,,,,Albania
391910 - In rolls of a width not exceeding 20 cm,,35.00,35.00,1,,,,Albania
391990 - Other,,35.00,35.00,1,,,,Albania
392010 - Of polymers of ethylene,,35.00,35.00,1,,,,Albania
392020 - Of polymers of propylene,,35.00,35.00,1,,,,Albania
392030 - Of polymers of styrene,,35.00,35.00,1,,,,Albania
392041 - - Rigid,,35.00,35.00,1,,,,Albania
392042 - - Flexible,,35.00,35.00,1,,,,Albania
392051 - - Of polymethyl methacrylate,,35.00,35.00,1,,,,Albania
392059 - - Other,,35.00,35.00,1,,,,Albania
392061 - - Of polycarbonates,,35.00,35.00,1,,,,Albania
392062 - - Of polyethylene terephthalate,,35.00,35.00,1,,,,Albania
392063 - - Of unsaturated polyesters,,35.00,35.00,1,,,,Albania
392069 - - Of other polyesters,,35.00,35.00,1,,,,Albania
392071 - - Of regenerated cellulose,,35.00,35.00,1,,,,Albania
392072 - - Of vulcanised fibre,,35.00,35.00,1,,,,Albania
392073 - - Of cellulose acetate,,35.00,35.00,1,,,,Albania
392079 - - Of other cellulose derivatives,,35.00,35.00,1,,,,Albania
392091 - - Of polyvinyl butyral,,35.00,35.00,1,,,,Albania
392092 - - Of polyamides,,35.00,35.00,1,,,,Albania
392093 - - Of amino-resins,,35.00,35.00,1,,,,Albania
392094 - - Of phenolic resins,,35.00,35.00,1,,,,Albania
392099 - - Of other plastics,,35.00,35.00,1,,,,Albania
392111 - - Of polymers of styrene,,35.00,35.00,1,,,,Albania
392112 - - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Albania
392113 - - Of polyurethanes,,35.00,35.00,1,,,,Albania
392114 - - Of regenerated cellulose,,35.00,35.00,1,,,,Albania
392119 - - Of other plastics,,35.00,35.00,1,,,,Albania
392190 - Other,,35.00,35.00,1,,,,Albania
"392210 - Baths, shower-baths and wash-basins",,35.00,35.00,1,,,,Albania
392220 - Lavatory seats and covers,,35.00,35.00,1,,,,Albania
392290 - Other,,35.00,35.00,1,,,,Albania
"392310 - Boxes, cases, crates and similar articles",,35.00,35.00,1,,,,Albania
392321 - - Of polymers of ethylene,,35.00,35.00,1,,,,Albania
392329 - - Of other plastics,,35.00,35.00,1,,,,Albania
"392330 - Carboys, bottles, flasks and similar articles",,35.00,35.00,1,,,,Albania
"392340 - Spools, cops, bobbins and similar supports",,35.00,35.00,1,,,,Albania
"392350 - Stoppers, lids, caps and other closures",,35.00,35.00,1,,,,Albania
392390 - Other,,35.00,35.00,1,,,,Albania
392410 - Tableware and kitchenware,,35.00,35.00,1,,,,Albania
392490 - Other,,35.00,35.00,1,,,,Albania
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,35.00,35.00,1,,,,Albania
"392520 - Doors, windows and their frames and thresholds for doors",,35.00,35.00,1,,,,Albania
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,35.00,35.00,1,,,,Albania
392590 - Other,,35.00,35.00,1,,,,Albania
392610 - Office or school supplies,,35.00,35.00,1,,,,Albania
392620 - Articles of apparel and clothing accessories (including gloves),,35.00,35.00,1,,,,Albania
"392630 - Fittings for furniture, coachwork of the like",,35.00,35.00,1,,,,Albania
392640 - Statuettes and other ornamental articles,,35.00,35.00,1,,,,Albania
392690 - Other,,35.00,35.00,1,,,,Albania
,2000,,38.50,38.50,126,,,,Albania
390110 - Polyethylene having a specific gravity of less than 0.94,,38.50,38.50,1,,,,Albania
390120 - Polyethylene having a specific gravity of 0.94 or more,,38.50,38.50,1,,,,Albania
390130 - Ethylene-vinyl acetate copolymers,,38.50,38.50,1,,,,Albania
390190 - Other,,38.50,38.50,1,,,,Albania
390210 - Polypropylene,,38.50,38.50,1,,,,Albania
390220 - Polyisobutylene,,38.50,38.50,1,,,,Albania
390230 - Propylene copolymers,,38.50,38.50,1,,,,Albania
390290 - Other,,38.50,38.50,1,,,,Albania
390311 - - Expansible,,38.50,38.50,1,,,,Albania
390319 - - Other,,38.50,38.50,1,,,,Albania
390320 - Styrene-acrylonitrile (SAN) copolymers,,38.50,38.50,1,,,,Albania
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,38.50,38.50,1,,,,Albania
390390 - Other,,38.50,38.50,1,,,,Albania
"390410 - Polyvinyl chloride, not mixed with any other substances",,38.50,38.50,1,,,,Albania
390421 - - Non-plasticised,,38.50,38.50,1,,,,Albania
390422 - - Plasticised,,38.50,38.50,1,,,,Albania
390430 - Vinyl chloride-vinyl acetate copolymers,,38.50,38.50,1,,,,Albania
390440 - Other vinyl chloride copolymers,,38.50,38.50,1,,,,Albania
390450 - Vinylidene chloride polymers,,38.50,38.50,1,,,,Albania
390461 - - Polytetrafluoroethylene,,38.50,38.50,1,,,,Albania
390469 - - Other,,38.50,38.50,1,,,,Albania
390490 - Other,,38.50,38.50,1,,,,Albania
390512 - - In aqueous dispersion,,38.50,38.50,1,,,,Albania
390519 - - Other,,38.50,38.50,1,,,,Albania
390521 - - In aqueous dispersion,,38.50,38.50,1,,,,Albania
390529 - - Other,,38.50,38.50,1,,,,Albania
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,38.50,38.50,1,,,,Albania
390591 - - Copolymers,,38.50,38.50,1,,,,Albania
390599 - - Other,,38.50,38.50,1,,,,Albania
390610 - Polymethyl methacrylate,,38.50,38.50,1,,,,Albania
390690 - Other,,38.50,38.50,1,,,,Albania
390710 - Polyacetals,,38.50,38.50,1,,,,Albania
390720 - Other polyethers,,38.50,38.50,1,,,,Albania
390730 - Epoxide resins,,38.50,38.50,1,,,,Albania
390740 - Polycarbonates,,38.50,38.50,1,,,,Albania
390750 - Alkyd resins,,38.50,38.50,1,,,,Albania
390760 - Polyethylene terephthalate,,38.50,38.50,1,,,,Albania
390791 - - Unsaturated,,38.50,38.50,1,,,,Albania
390799 - - Other,,38.50,38.50,1,,,,Albania
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,38.50,38.50,1,,,,Albania
390890 - Other,,38.50,38.50,1,,,,Albania
390910 - Urea resins; thiourea resins,,38.50,38.50,1,,,,Albania
390920 - Melamine resins,,38.50,38.50,1,,,,Albania
390930 - Other amino-resins,,38.50,38.50,1,,,,Albania
390940 - Phenolic resins,,38.50,38.50,1,,,,Albania
390950 - Polyurethanes,,38.50,38.50,1,,,,Albania
391000 Silicones in primary forms,,38.50,38.50,1,,,,Albania
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,38.50,38.50,1,,,,Albania
391190 - Other,,38.50,38.50,1,,,,Albania
391211 - - Non-plasticised,,38.50,38.50,1,,,,Albania
391212 - - Plasticised,,38.50,38.50,1,,,,Albania
391220 - Cellulose nitrates (including collodions),,38.50,38.50,1,,,,Albania
391231 - - Carboxymethylcellulose and its salts,,38.50,38.50,1,,,,Albania
391239 - - Other,,38.50,38.50,1,,,,Albania
391290 - Other,,38.50,38.50,1,,,,Albania
"391310 - Alginic acid, its salts and esters",,38.50,38.50,1,,,,Albania
391390 - Other,,38.50,38.50,1,,,,Albania
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,38.50,38.50,1,,,,Albania
391510 - Of polymers of ethylene,,38.50,38.50,1,,,,Albania
391520 - Of polymers of styrene,,38.50,38.50,1,,,,Albania
391530 - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Albania
391590 - Of other plastics,,38.50,38.50,1,,,,Albania
391610 - Of polymers of ethylene,,38.50,38.50,1,,,,Albania
391620 - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Albania
391690 - Of other plastics,,38.50,38.50,1,,,,Albania
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,38.50,38.50,1,,,,Albania
391721 - - Of polymers of ethylene,,38.50,38.50,1,,,,Albania
391722 - - Of polymers of propylene,,38.50,38.50,1,,,,Albania
391723 - - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Albania
391729 - - Of other plastics,,38.50,38.50,1,,,,Albania
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,38.50,38.50,1,,,,Albania
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,38.50,38.50,1,,,,Albania
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,38.50,38.50,1,,,,Albania
391739 - - Other,,38.50,38.50,1,,,,Albania
391740 - Fittings,,38.50,38.50,1,,,,Albania
391810 - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Albania
391890 - Of other plastics,,38.50,38.50,1,,,,Albania
391910 - In rolls of a width not exceeding 20 cm,,38.50,38.50,1,,,,Albania
391990 - Other,,38.50,38.50,1,,,,Albania
392010 - Of polymers of ethylene,,38.50,38.50,1,,,,Albania
392020 - Of polymers of propylene,,38.50,38.50,1,,,,Albania
392030 - Of polymers of styrene,,38.50,38.50,1,,,,Albania
392041 - - Rigid,,38.50,38.50,1,,,,Albania
392042 - - Flexible,,38.50,38.50,1,,,,Albania
392051 - - Of polymethyl methacrylate,,38.50,38.50,1,,,,Albania
392059 - - Other,,38.50,38.50,1,,,,Albania
392061 - - Of polycarbonates,,38.50,38.50,1,,,,Albania
392062 - - Of polyethylene terephthalate,,38.50,38.50,1,,,,Albania
392063 - - Of unsaturated polyesters,,38.50,38.50,1,,,,Albania
392069 - - Of other polyesters,,38.50,38.50,1,,,,Albania
392071 - - Of regenerated cellulose,,38.50,38.50,1,,,,Albania
392072 - - Of vulcanised fibre,,38.50,38.50,1,,,,Albania
392073 - - Of cellulose acetate,,38.50,38.50,1,,,,Albania
392079 - - Of other cellulose derivatives,,38.50,38.50,1,,,,Albania
392091 - - Of polyvinyl butyral,,38.50,38.50,1,,,,Albania
392092 - - Of polyamides,,38.50,38.50,1,,,,Albania
392093 - - Of amino-resins,,38.50,38.50,1,,,,Albania
392094 - - Of phenolic resins,,38.50,38.50,1,,,,Albania
392099 - - Of other plastics,,38.50,38.50,1,,,,Albania
392111 - - Of polymers of styrene,,38.50,38.50,1,,,,Albania
392112 - - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Albania
392113 - - Of polyurethanes,,38.50,38.50,1,,,,Albania
392114 - - Of regenerated cellulose,,38.50,38.50,1,,,,Albania
392119 - - Of other plastics,,38.50,38.50,1,,,,Albania
392190 - Other,,38.50,38.50,1,,,,Albania
"392210 - Baths, shower-baths and wash-basins",,38.50,38.50,1,,,,Albania
392220 - Lavatory seats and covers,,38.50,38.50,1,,,,Albania
392290 - Other,,38.50,38.50,1,,,,Albania
"392310 - Boxes, cases, crates and similar articles",,38.50,38.50,1,,,,Albania
392321 - - Of polymers of ethylene,,38.50,38.50,1,,,,Albania
392329 - - Of other plastics,,38.50,38.50,1,,,,Albania
"392330 - Carboys, bottles, flasks and similar articles",,38.50,38.50,1,,,,Albania
"392340 - Spools, cops, bobbins and similar supports",,38.50,38.50,1,,,,Albania
"392350 - Stoppers, lids, caps and other closures",,38.50,38.50,1,,,,Albania
392390 - Other,,38.50,38.50,1,,,,Albania
392410 - Tableware and kitchenware,,38.50,38.50,1,,,,Albania
392490 - Other,,38.50,38.50,1,,,,Albania
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,38.50,38.50,1,,,,Albania
"392520 - Doors, windows and their frames and thresholds for doors",,38.50,38.50,1,,,,Albania
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,38.50,38.50,1,,,,Albania
392590 - Other,,38.50,38.50,1,,,,Albania
392610 - Office or school supplies,,38.50,38.50,1,,,,Albania
392620 - Articles of apparel and clothing accessories (including gloves),,38.50,38.50,1,,,,Albania
"392630 - Fittings for furniture, coachwork of the like",,38.50,38.50,1,,,,Albania
392640 - Statuettes and other ornamental articles,,38.50,38.50,1,,,,Albania
392690 - Other,,38.50,38.50,1,,,,Albania
,1999,,38.50,38.50,126,,,,Albania
390110 - Polyethylene having a specific gravity of less than 0.94,,38.50,38.50,1,,,,Albania
390120 - Polyethylene having a specific gravity of 0.94 or more,,38.50,38.50,1,,,,Albania
390130 - Ethylene-vinyl acetate copolymers,,38.50,38.50,1,,,,Albania
390190 - Other,,38.50,38.50,1,,,,Albania
390210 - Polypropylene,,38.50,38.50,1,,,,Albania
390220 - Polyisobutylene,,38.50,38.50,1,,,,Albania
390230 - Propylene copolymers,,38.50,38.50,1,,,,Albania
390290 - Other,,38.50,38.50,1,,,,Albania
390311 - - Expansible,,38.50,38.50,1,,,,Albania
390319 - - Other,,38.50,38.50,1,,,,Albania
390320 - Styrene-acrylonitrile (SAN) copolymers,,38.50,38.50,1,,,,Albania
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,38.50,38.50,1,,,,Albania
390390 - Other,,38.50,38.50,1,,,,Albania
"390410 - Polyvinyl chloride, not mixed with any other substances",,38.50,38.50,1,,,,Albania
390421 - - Non-plasticised,,38.50,38.50,1,,,,Albania
390422 - - Plasticised,,38.50,38.50,1,,,,Albania
390430 - Vinyl chloride-vinyl acetate copolymers,,38.50,38.50,1,,,,Albania
390440 - Other vinyl chloride copolymers,,38.50,38.50,1,,,,Albania
390450 - Vinylidene chloride polymers,,38.50,38.50,1,,,,Albania
390461 - - Polytetrafluoroethylene,,38.50,38.50,1,,,,Albania
390469 - - Other,,38.50,38.50,1,,,,Albania
390490 - Other,,38.50,38.50,1,,,,Albania
390512 - - In aqueous dispersion,,38.50,38.50,1,,,,Albania
390519 - - Other,,38.50,38.50,1,,,,Albania
390521 - - In aqueous dispersion,,38.50,38.50,1,,,,Albania
390529 - - Other,,38.50,38.50,1,,,,Albania
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,38.50,38.50,1,,,,Albania
390591 - - Copolymers,,38.50,38.50,1,,,,Albania
390599 - - Other,,38.50,38.50,1,,,,Albania
390610 - Polymethyl methacrylate,,38.50,38.50,1,,,,Albania
390690 - Other,,38.50,38.50,1,,,,Albania
390710 - Polyacetals,,38.50,38.50,1,,,,Albania
390720 - Other polyethers,,38.50,38.50,1,,,,Albania
390730 - Epoxide resins,,38.50,38.50,1,,,,Albania
390740 - Polycarbonates,,38.50,38.50,1,,,,Albania
390750 - Alkyd resins,,38.50,38.50,1,,,,Albania
390760 - Polyethylene terephthalate,,38.50,38.50,1,,,,Albania
390791 - - Unsaturated,,38.50,38.50,1,,,,Albania
390799 - - Other,,38.50,38.50,1,,,,Albania
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,38.50,38.50,1,,,,Albania
390890 - Other,,38.50,38.50,1,,,,Albania
390910 - Urea resins; thiourea resins,,38.50,38.50,1,,,,Albania
390920 - Melamine resins,,38.50,38.50,1,,,,Albania
390930 - Other amino-resins,,38.50,38.50,1,,,,Albania
390940 - Phenolic resins,,38.50,38.50,1,,,,Albania
390950 - Polyurethanes,,38.50,38.50,1,,,,Albania
391000 Silicones in primary forms,,38.50,38.50,1,,,,Albania
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,38.50,38.50,1,,,,Albania
391190 - Other,,38.50,38.50,1,,,,Albania
391211 - - Non-plasticised,,38.50,38.50,1,,,,Albania
391212 - - Plasticised,,38.50,38.50,1,,,,Albania
391220 - Cellulose nitrates (including collodions),,38.50,38.50,1,,,,Albania
391231 - - Carboxymethylcellulose and its salts,,38.50,38.50,1,,,,Albania
391239 - - Other,,38.50,38.50,1,,,,Albania
391290 - Other,,38.50,38.50,1,,,,Albania
"391310 - Alginic acid, its salts and esters",,38.50,38.50,1,,,,Albania
391390 - Other,,38.50,38.50,1,,,,Albania
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,38.50,38.50,1,,,,Albania
391510 - Of polymers of ethylene,,38.50,38.50,1,,,,Albania
391520 - Of polymers of styrene,,38.50,38.50,1,,,,Albania
391530 - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Albania
391590 - Of other plastics,,38.50,38.50,1,,,,Albania
391610 - Of polymers of ethylene,,38.50,38.50,1,,,,Albania
391620 - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Albania
391690 - Of other plastics,,38.50,38.50,1,,,,Albania
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,38.50,38.50,1,,,,Albania
391721 - - Of polymers of ethylene,,38.50,38.50,1,,,,Albania
391722 - - Of polymers of propylene,,38.50,38.50,1,,,,Albania
391723 - - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Albania
391729 - - Of other plastics,,38.50,38.50,1,,,,Albania
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,38.50,38.50,1,,,,Albania
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,38.50,38.50,1,,,,Albania
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,38.50,38.50,1,,,,Albania
391739 - - Other,,38.50,38.50,1,,,,Albania
391740 - Fittings,,38.50,38.50,1,,,,Albania
391810 - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Albania
391890 - Of other plastics,,38.50,38.50,1,,,,Albania
391910 - In rolls of a width not exceeding 20 cm,,38.50,38.50,1,,,,Albania
391990 - Other,,38.50,38.50,1,,,,Albania
392010 - Of polymers of ethylene,,38.50,38.50,1,,,,Albania
392020 - Of polymers of propylene,,38.50,38.50,1,,,,Albania
392030 - Of polymers of styrene,,38.50,38.50,1,,,,Albania
392041 - - Rigid,,38.50,38.50,1,,,,Albania
392042 - - Flexible,,38.50,38.50,1,,,,Albania
392051 - - Of polymethyl methacrylate,,38.50,38.50,1,,,,Albania
392059 - - Other,,38.50,38.50,1,,,,Albania
392061 - - Of polycarbonates,,38.50,38.50,1,,,,Albania
392062 - - Of polyethylene terephthalate,,38.50,38.50,1,,,,Albania
392063 - - Of unsaturated polyesters,,38.50,38.50,1,,,,Albania
392069 - - Of other polyesters,,38.50,38.50,1,,,,Albania
392071 - - Of regenerated cellulose,,38.50,38.50,1,,,,Albania
392072 - - Of vulcanised fibre,,38.50,38.50,1,,,,Albania
392073 - - Of cellulose acetate,,38.50,38.50,1,,,,Albania
392079 - - Of other cellulose derivatives,,38.50,38.50,1,,,,Albania
392091 - - Of polyvinyl butyral,,38.50,38.50,1,,,,Albania
392092 - - Of polyamides,,38.50,38.50,1,,,,Albania
392093 - - Of amino-resins,,38.50,38.50,1,,,,Albania
392094 - - Of phenolic resins,,38.50,38.50,1,,,,Albania
392099 - - Of other plastics,,38.50,38.50,1,,,,Albania
392111 - - Of polymers of styrene,,38.50,38.50,1,,,,Albania
392112 - - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Albania
392113 - - Of polyurethanes,,38.50,38.50,1,,,,Albania
392114 - - Of regenerated cellulose,,38.50,38.50,1,,,,Albania
392119 - - Of other plastics,,38.50,38.50,1,,,,Albania
392190 - Other,,38.50,38.50,1,,,,Albania
"392210 - Baths, shower-baths and wash-basins",,38.50,38.50,1,,,,Albania
392220 - Lavatory seats and covers,,38.50,38.50,1,,,,Albania
392290 - Other,,38.50,38.50,1,,,,Albania
"392310 - Boxes, cases, crates and similar articles",,38.50,38.50,1,,,,Albania
392321 - - Of polymers of ethylene,,38.50,38.50,1,,,,Albania
392329 - - Of other plastics,,38.50,38.50,1,,,,Albania
"392330 - Carboys, bottles, flasks and similar articles",,38.50,38.50,1,,,,Albania
"392340 - Spools, cops, bobbins and similar supports",,38.50,38.50,1,,,,Albania
"392350 - Stoppers, lids, caps and other closures",,38.50,38.50,1,,,,Albania
392390 - Other,,38.50,38.50,1,,,,Albania
392410 - Tableware and kitchenware,,38.50,38.50,1,,,,Albania
392490 - Other,,38.50,38.50,1,,,,Albania
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,38.50,38.50,1,,,,Albania
"392520 - Doors, windows and their frames and thresholds for doors",,38.50,38.50,1,,,,Albania
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,38.50,38.50,1,,,,Albania
392590 - Other,,38.50,38.50,1,,,,Albania
392610 - Office or school supplies,,38.50,38.50,1,,,,Albania
392620 - Articles of apparel and clothing accessories (including gloves),,38.50,38.50,1,,,,Albania
"392630 - Fittings for furniture, coachwork of the like",,38.50,38.50,1,,,,Albania
392640 - Statuettes and other ornamental articles,,38.50,38.50,1,,,,Albania
392690 - Other,,38.50,38.50,1,,,,Albania
,1998,,35.00,35.00,126,,,,Albania
390110 - Polyethylene having a specific gravity of less than 0.94,,35.00,35.00,1,,,,Albania
390120 - Polyethylene having a specific gravity of 0.94 or more,,35.00,35.00,1,,,,Albania
390130 - Ethylene-vinyl acetate copolymers,,35.00,35.00,1,,,,Albania
390190 - Other,,35.00,35.00,1,,,,Albania
390210 - Polypropylene,,35.00,35.00,1,,,,Albania
390220 - Polyisobutylene,,35.00,35.00,1,,,,Albania
390230 - Propylene copolymers,,35.00,35.00,1,,,,Albania
390290 - Other,,35.00,35.00,1,,,,Albania
390311 - - Expansible,,35.00,35.00,1,,,,Albania
390319 - - Other,,35.00,35.00,1,,,,Albania
390320 - Styrene-acrylonitrile (SAN) copolymers,,35.00,35.00,1,,,,Albania
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,35.00,35.00,1,,,,Albania
390390 - Other,,35.00,35.00,1,,,,Albania
"390410 - Polyvinyl chloride, not mixed with any other substances",,35.00,35.00,1,,,,Albania
390421 - - Non-plasticised,,35.00,35.00,1,,,,Albania
390422 - - Plasticised,,35.00,35.00,1,,,,Albania
390430 - Vinyl chloride-vinyl acetate copolymers,,35.00,35.00,1,,,,Albania
390440 - Other vinyl chloride copolymers,,35.00,35.00,1,,,,Albania
390450 - Vinylidene chloride polymers,,35.00,35.00,1,,,,Albania
390461 - - Polytetrafluoroethylene,,35.00,35.00,1,,,,Albania
390469 - - Other,,35.00,35.00,1,,,,Albania
390490 - Other,,35.00,35.00,1,,,,Albania
390512 - - In aqueous dispersion,,35.00,35.00,1,,,,Albania
390519 - - Other,,35.00,35.00,1,,,,Albania
390521 - - In aqueous dispersion,,35.00,35.00,1,,,,Albania
390529 - - Other,,35.00,35.00,1,,,,Albania
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,35.00,35.00,1,,,,Albania
390591 - - Copolymers,,35.00,35.00,1,,,,Albania
390599 - - Other,,35.00,35.00,1,,,,Albania
390610 - Polymethyl methacrylate,,35.00,35.00,1,,,,Albania
390690 - Other,,35.00,35.00,1,,,,Albania
390710 - Polyacetals,,35.00,35.00,1,,,,Albania
390720 - Other polyethers,,35.00,35.00,1,,,,Albania
390730 - Epoxide resins,,35.00,35.00,1,,,,Albania
390740 - Polycarbonates,,35.00,35.00,1,,,,Albania
390750 - Alkyd resins,,35.00,35.00,1,,,,Albania
390760 - Polyethylene terephthalate,,35.00,35.00,1,,,,Albania
390791 - - Unsaturated,,35.00,35.00,1,,,,Albania
390799 - - Other,,35.00,35.00,1,,,,Albania
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,35.00,35.00,1,,,,Albania
390890 - Other,,35.00,35.00,1,,,,Albania
390910 - Urea resins; thiourea resins,,35.00,35.00,1,,,,Albania
390920 - Melamine resins,,35.00,35.00,1,,,,Albania
390930 - Other amino-resins,,35.00,35.00,1,,,,Albania
390940 - Phenolic resins,,35.00,35.00,1,,,,Albania
390950 - Polyurethanes,,35.00,35.00,1,,,,Albania
391000 Silicones in primary forms,,35.00,35.00,1,,,,Albania
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,35.00,35.00,1,,,,Albania
391190 - Other,,35.00,35.00,1,,,,Albania
391211 - - Non-plasticised,,35.00,35.00,1,,,,Albania
391212 - - Plasticised,,35.00,35.00,1,,,,Albania
391220 - Cellulose nitrates (including collodions),,35.00,35.00,1,,,,Albania
391231 - - Carboxymethylcellulose and its salts,,35.00,35.00,1,,,,Albania
391239 - - Other,,35.00,35.00,1,,,,Albania
391290 - Other,,35.00,35.00,1,,,,Albania
"391310 - Alginic acid, its salts and esters",,35.00,35.00,1,,,,Albania
391390 - Other,,35.00,35.00,1,,,,Albania
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,35.00,35.00,1,,,,Albania
391510 - Of polymers of ethylene,,35.00,35.00,1,,,,Albania
391520 - Of polymers of styrene,,35.00,35.00,1,,,,Albania
391530 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Albania
391590 - Of other plastics,,35.00,35.00,1,,,,Albania
391610 - Of polymers of ethylene,,35.00,35.00,1,,,,Albania
391620 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Albania
391690 - Of other plastics,,35.00,35.00,1,,,,Albania
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,35.00,35.00,1,,,,Albania
