Importer,Year,Value,Ad val. duties,Number of lines,Viet Nam
,(US$),Simple average,MFN duties,Pref. duties,Viet Nam
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Viet Nam
"950370 - Other toys, put up in sets or outfits","8,913,276",4.70,4.70,1,,,,Viet Nam
"950380 - Other toys and models, incorporating a motor","1,037,806",3.95,3.95,2,,,,Viet Nam
950390 - Other,"3,044,162",3.76,3.76,8,,,,Viet Nam
950410 - Video games of a kind used with a television receiver,"22,099",2.20,2.20,1,,,,Viet Nam
950420 - Articles and accessories for billiards,,2.20,2.20,2,,,,Viet Nam
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",258,2.20,2.20,4,,,,Viet Nam
950440 - Playing cards,"12,363",2.70,2.70,1,,,,Viet Nam
950490 - Other,"26,819",2.20,2.20,2,,,,Viet Nam
950510 - Articles for Christmas festivities,"1,896,461",2.60,2.60,2,,,,Viet Nam
950590 - Other,"4,947,998",2.70,2.70,1,,,,Viet Nam
950611 - - Skis,,3.70,3.70,3,,,,Viet Nam
950612 - - Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,Viet Nam
950619 - - Other,,2.70,2.70,1,,,,Viet Nam
950621 - - Sailboards,"25,492",2.70,2.70,1,,,,Viet Nam
950629 - - Other,"1,095,169",2.70,2.70,1,,,,Viet Nam
"950631 - - Clubs, complete",,2.70,2.70,1,,,,Viet Nam
950632 - - Balls,,2.70,2.70,1,,,,Viet Nam
950639 - - Other,"192,159",2.70,2.70,2,,,,Viet Nam
950640 - Articles and equipment for table-tennis,"73,045",2.70,2.70,2,,,,Viet Nam
"950651 - - Lawn-tennis rackets, whether or not strung","76,051",4.70,4.70,1,,,,Viet Nam
950659 - - Other,"125,134",2.70,2.70,1,,,,Viet Nam
950661 - - Lawn-tennis balls,,2.70,2.70,1,,,,Viet Nam
950662 - - Inflatable,"559,256",2.70,2.70,2,,,,Viet Nam
950669 - - Other,"99,182",1.35,1.35,2,,,,Viet Nam
"950670 - Ice skates and roller skates, including skating boots with skates attached","286,510",1.80,1.80,3,,,,Viet Nam
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","1,263",2.70,2.70,1,,,,Viet Nam
950699 - - Other,"1,679,077",1.35,1.35,2,,,,Viet Nam
950710 - Fishing rods,"41,782",3.70,3.70,1,,,,Viet Nam
"950720 - Fish-hooks, whether or not snelled","149,971",2.70,2.70,2,,,,Viet Nam
950730 - Fishing reels,"123,623",3.70,3.70,1,,,,Viet Nam
950790 - Other,"257,119",3.70,3.70,1,,,,Viet Nam
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","26,921",1.70,1.70,1,,,,Viet Nam
,1999,"61,404,709",3.38,3.38,76,,,,Viet Nam
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,5.30,5.30,2,,,,Viet Nam
"950210 - Dolls, whether or not dressed","16,119,325",4.70,4.70,2,,,,Viet Nam
"950291 - - Garments and accessories therefor, footwear and headgear","12,416",3.50,3.50,1,,,,Viet Nam
950299 - - Other,"10,455",3.50,3.50,1,,,,Viet Nam
"950310 - Electric trains, including tracks, signals and other accessories therefor","17,340",4.00,4.00,2,,,,Viet Nam
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","1,231,626",4.00,4.00,2,,,,Viet Nam
950330 - Other construction sets and constructional toys,"194,388",4.40,4.40,3,,,,Viet Nam
950341 - - Stuffed,"15,985,996",4.70,4.70,1,,,,Viet Nam
950349 - - Other,"5,176,088",4.17,4.17,3,,,,Viet Nam
950350 - Toy musical instruments and apparatus,"47,310",4.00,4.00,1,,,,Viet Nam
950360 - Puzzles,"22,253",4.60,4.60,2,,,,Viet Nam
"950370 - Other toys, put up in sets or outfits","3,821,119",4.70,4.70,1,,,,Viet Nam
"950380 - Other toys and models, incorporating a motor","917,882",4.35,4.35,2,,,,Viet Nam
950390 - Other,"4,403,568",4.26,4.26,8,,,,Viet Nam
950410 - Video games of a kind used with a television receiver,,2.80,2.80,1,,,,Viet Nam
950420 - Articles and accessories for billiards,"1,577",2.80,2.80,2,,,,Viet Nam
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","85,742",2.80,2.80,4,,,,Viet Nam
950440 - Playing cards,,2.70,2.70,1,,,,Viet Nam
950490 - Other,"56,572",2.80,2.80,2,,,,Viet Nam
950510 - Articles for Christmas festivities,"2,313,052",2.90,2.90,2,,,,Viet Nam
950590 - Other,"3,444,761",2.70,2.70,1,,,,Viet Nam
950611 - - Skis,"51,594",3.70,3.70,3,,,,Viet Nam
950612 - - Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,Viet Nam
950619 - - Other,"7,695",2.70,2.70,1,,,,Viet Nam
950621 - - Sailboards,"25,472",2.70,2.70,1,,,,Viet Nam
950629 - - Other,"1,228,983",2.70,2.70,1,,,,Viet Nam
"950631 - - Clubs, complete",,2.70,2.70,1,,,,Viet Nam
950632 - - Balls,,2.70,2.70,1,,,,Viet Nam
950639 - - Other,"301,179",2.70,2.70,2,,,,Viet Nam
950640 - Articles and equipment for table-tennis,,2.70,2.70,2,,,,Viet Nam
"950651 - - Lawn-tennis rackets, whether or not strung",,4.70,4.70,1,,,,Viet Nam
950659 - - Other,"311,496",2.70,2.70,1,,,,Viet Nam
950661 - - Lawn-tennis balls,,2.70,2.70,1,,,,Viet Nam
950662 - - Inflatable,"330,765",2.70,2.70,2,,,,Viet Nam
950669 - - Other,"3,368",1.35,1.35,2,,,,Viet Nam
"950670 - Ice skates and roller skates, including skating boots with skates attached","2,402,492",1.80,1.80,3,,,,Viet Nam
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","14,708",2.70,2.70,1,,,,Viet Nam
950699 - - Other,"1,769,589",1.35,1.35,2,,,,Viet Nam
950710 - Fishing rods,"13,130",3.70,3.70,1,,,,Viet Nam
"950720 - Fish-hooks, whether or not snelled","617,342",2.70,2.70,2,,,,Viet Nam
950730 - Fishing reels,,3.70,3.70,1,,,,Viet Nam
950790 - Other,"465,426",3.70,3.70,1,,,,Viet Nam
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,1.70,1.70,1,,,,Viet Nam
,1998,"63,322,986",4.04,4.04,75,,,,Viet Nam
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,6.30,6.30,2,,,,Viet Nam
"950210 - Dolls, whether or not dressed","3,858,024",5.40,5.40,2,,,,Viet Nam
"950291 - - Garments and accessories therefor, footwear and headgear",,4.10,4.10,1,,,,Viet Nam
950299 - - Other,"2,967",4.10,4.10,1,,,,Viet Nam
"950310 - Electric trains, including tracks, signals and other accessories therefor","23,128",4.80,4.80,2,,,,Viet Nam
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","263,516",4.80,4.80,2,,,,Viet Nam
950330 - Other construction sets and constructional toys,"137,486",5.20,5.20,3,,,,Viet Nam
950341 - - Stuffed,"25,316,662",5.40,5.40,1,,,,Viet Nam
950349 - - Other,"8,876,006",5.00,5.00,3,,,,Viet Nam
950350 - Toy musical instruments and apparatus,"73,950",4.80,4.80,1,,,,Viet Nam
950360 - Puzzles,"22,608",5.40,5.40,2,,,,Viet Nam
"950370 - Other toys, put up in sets or outfits","48,884",5.40,5.40,1,,,,Viet Nam
"950380 - Other toys and models, incorporating a motor","1,283,324",5.10,5.10,2,,,,Viet Nam
950390 - Other,"5,698,193",5.03,5.03,8,,,,Viet Nam
950410 - Video games of a kind used with a television receiver,,3.40,3.40,1,,,,Viet Nam
950420 - Articles and accessories for billiards,,3.40,3.40,2,,,,Viet Nam
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,3.40,3.40,4,,,,Viet Nam
950440 - Playing cards,266,3.20,3.20,1,,,,Viet Nam
950490 - Other,"89,377",3.40,3.40,2,,,,Viet Nam
950510 - Articles for Christmas festivities,"1,526,909",3.55,3.55,2,,,,Viet Nam
950590 - Other,"6,028,454",3.40,3.40,1,,,,Viet Nam
950611 - - Skis,"9,167",4.20,4.20,2,,,,Viet Nam
950612 - - Ski-fastenings (ski-bindings),,4.20,4.20,1,,,,Viet Nam
950619 - - Other,,3.40,3.40,1,,,,Viet Nam
950621 - - Sailboards,"12,908",3.40,3.40,1,,,,Viet Nam
950629 - - Other,"1,710,590",3.40,3.40,1,,,,Viet Nam
"950631 - - Clubs, complete",,3.40,3.40,1,,,,Viet Nam
950632 - - Balls,,3.40,3.40,1,,,,Viet Nam
950639 - - Other,"350,568",3.40,3.40,2,,,,Viet Nam
950640 - Articles and equipment for table-tennis,,3.25,3.25,2,,,,Viet Nam
"950651 - - Lawn-tennis rackets, whether or not strung",,5.20,5.20,1,,,,Viet Nam
950659 - - Other,"156,799",3.40,3.40,1,,,,Viet Nam
950661 - - Lawn-tennis balls,"39,609",3.40,3.40,1,,,,Viet Nam
950662 - - Inflatable,"857,232",3.40,3.40,2,,,,Viet Nam
950669 - - Other,"21,954",1.70,1.70,2,,,,Viet Nam
"950670 - Ice skates and roller skates, including skating boots with skates attached","3,770,089",2.27,2.27,3,,,,Viet Nam
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","58,317",3.40,3.40,1,,,,Viet Nam
950699 - - Other,"2,439,031",1.70,1.70,2,,,,Viet Nam
950710 - Fishing rods,,4.30,4.30,1,,,,Viet Nam
"950720 - Fish-hooks, whether or not snelled","488,622",3.20,3.20,2,,,,Viet Nam
950730 - Fishing reels,,4.30,4.30,1,,,,Viet Nam
950790 - Other,"158,349",4.30,4.30,1,,,,Viet Nam
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,2.20,2.20,1,,,,Viet Nam
,1997,"48,769,186",4.65,4.65,75,,,,Viet Nam
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","43,921",7.40,7.40,2,,,,Viet Nam
"950210 - Dolls, whether or not dressed","1,899,869",6.00,6.00,2,,,,Viet Nam
"950291 - - Garments and accessories therefor, footwear and headgear",,4.80,4.80,1,,,,Viet Nam
950299 - - Other,,4.80,4.80,1,,,,Viet Nam
"950310 - Electric trains, including tracks, signals and other accessories therefor","11,613",5.60,5.60,2,,,,Viet Nam
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","143,501",5.60,5.60,2,,,,Viet Nam
950330 - Other construction sets and constructional toys,"407,279",5.97,5.97,3,,,,Viet Nam
950341 - - Stuffed,"20,739,891",6.00,6.00,1,,,,Viet Nam
950349 - - Other,"6,080,121",5.83,5.83,3,,,,Viet Nam
950350 - Toy musical instruments and apparatus,"126,230",5.60,5.60,1,,,,Viet Nam
950360 - Puzzles,"2,302",6.15,6.15,2,,,,Viet Nam
"950370 - Other toys, put up in sets or outfits","39,397",6.00,6.00,1,,,,Viet Nam
"950380 - Other toys and models, incorporating a motor","724,187",5.80,5.80,2,,,,Viet Nam
950390 - Other,"2,174,034",5.75,5.75,8,,,,Viet Nam
950410 - Video games of a kind used with a television receiver,,3.90,3.90,1,,,,Viet Nam
950420 - Articles and accessories for billiards,"1,191",3.90,3.90,2,,,,Viet Nam
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,3.90,3.90,4,,,,Viet Nam
950440 - Playing cards,,3.60,3.60,1,,,,Viet Nam
950490 - Other,"45,713",3.90,3.90,2,,,,Viet Nam
950510 - Articles for Christmas festivities,"1,973,831",4.20,4.20,2,,,,Viet Nam
950590 - Other,"5,216,493",4.10,4.10,1,,,,Viet Nam
950611 - - Skis,,4.60,4.60,2,,,,Viet Nam
950612 - - Ski-fastenings (ski-bindings),,4.60,4.60,1,,,,Viet Nam
950619 - - Other,,4.00,4.00,1,,,,Viet Nam
950621 - - Sailboards,"5,058",4.00,4.00,1,,,,Viet Nam
950629 - - Other,"435,891",4.00,4.00,1,,,,Viet Nam
"950631 - - Clubs, complete",,4.00,4.00,1,,,,Viet Nam
950632 - - Balls,,4.00,4.00,1,,,,Viet Nam
950639 - - Other,"100,170",4.00,4.00,2,,,,Viet Nam
950640 - Articles and equipment for table-tennis,,3.75,3.75,2,,,,Viet Nam
"950651 - - Lawn-tennis rackets, whether or not strung",,5.70,5.70,1,,,,Viet Nam
950659 - - Other,"191,029",4.00,4.00,1,,,,Viet Nam
950661 - - Lawn-tennis balls,"27,965",4.00,4.00,1,,,,Viet Nam
950662 - - Inflatable,"689,304",4.00,4.00,2,,,,Viet Nam
950669 - - Other,"2,121",2.00,2.00,2,,,,Viet Nam
"950670 - Ice skates and roller skates, including skating boots with skates attached","4,012,256",2.67,2.67,3,,,,Viet Nam
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","42,447",4.00,4.00,1,,,,Viet Nam
950699 - - Other,"3,006,329",2.00,2.00,2,,,,Viet Nam
950710 - Fishing rods,,5.00,5.00,1,,,,Viet Nam
"950720 - Fish-hooks, whether or not snelled","466,011",3.75,3.75,2,,,,Viet Nam
950730 - Fishing reels,,5.00,5.00,1,,,,Viet Nam
950790 - Other,"82,966",5.00,5.00,1,,,,Viet Nam
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","78,067",2.70,2.70,1,,,,Viet Nam
,1996,"28,356,994",4.65,4.65,75,,,,Viet Nam
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","199,998",7.40,7.40,2,,,,Viet Nam
"950210 - Dolls, whether or not dressed","190,450",6.00,6.00,2,,,,Viet Nam
"950291 - - Garments and accessories therefor, footwear and headgear","11,859",4.80,4.80,1,,,,Viet Nam
950299 - - Other,,4.80,4.80,1,,,,Viet Nam
"950310 - Electric trains, including tracks, signals and other accessories therefor",,5.60,5.60,2,,,,Viet Nam
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","68,426",5.60,5.60,2,,,,Viet Nam
950330 - Other construction sets and constructional toys,,5.97,5.97,3,,,,Viet Nam
950341 - - Stuffed,"14,143,060",6.00,6.00,1,,,,Viet Nam
950349 - - Other,"196,189",5.83,5.83,3,,,,Viet Nam
950350 - Toy musical instruments and apparatus,,5.60,5.60,1,,,,Viet Nam
950360 - Puzzles,"1,244",6.15,6.15,2,,,,Viet Nam
"950370 - Other toys, put up in sets or outfits","30,411",6.00,6.00,1,,,,Viet Nam
"950380 - Other toys and models, incorporating a motor","18,386",5.80,5.80,2,,,,Viet Nam
950390 - Other,"1,663,867",5.75,5.75,8,,,,Viet Nam
950410 - Video games of a kind used with a television receiver,,3.90,3.90,1,,,,Viet Nam
950420 - Articles and accessories for billiards,"11,174",3.90,3.90,2,,,,Viet Nam
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,3.90,3.90,4,,,,Viet Nam
950440 - Playing cards,,3.60,3.60,1,,,,Viet Nam
950490 - Other,"14,462",3.90,3.90,2,,,,Viet Nam
950510 - Articles for Christmas festivities,"1,757,829",4.20,4.20,2,,,,Viet Nam
950590 - Other,"4,254,640",4.10,4.10,1,,,,Viet Nam
950611 - - Skis,,4.60,4.60,2,,,,Viet Nam
950612 - - Ski-fastenings (ski-bindings),,4.60,4.60,1,,,,Viet Nam
950619 - - Other,"4,977",4.00,4.00,1,,,,Viet Nam
950621 - - Sailboards,,4.00,4.00,1,,,,Viet Nam
950629 - - Other,"116,093",4.00,4.00,1,,,,Viet Nam
"950631 - - Clubs, complete",,4.00,4.00,1,,,,Viet Nam
950632 - - Balls,,4.00,4.00,1,,,,Viet Nam
950639 - - Other,"97,733",4.00,4.00,2,,,,Viet Nam
950640 - Articles and equipment for table-tennis,"34,651",3.75,3.75,2,,,,Viet Nam
"950651 - - Lawn-tennis rackets, whether or not strung","7,390",5.70,5.70,1,,,,Viet Nam
950659 - - Other,"174,502",4.00,4.00,1,,,,Viet Nam
950661 - - Lawn-tennis balls,"63,157",4.00,4.00,1,,,,Viet Nam
950662 - - Inflatable,"228,301",4.00,4.00,2,,,,Viet Nam
950669 - - Other,"33,128",2.00,2.00,2,,,,Viet Nam
"950670 - Ice skates and roller skates, including skating boots with skates attached","1,357,667",2.67,2.67,3,,,,Viet Nam
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","108,259",4.00,4.00,1,,,,Viet Nam
950699 - - Other,"3,345,296",2.00,2.00,2,,,,Viet Nam
950710 - Fishing rods,,5.00,5.00,1,,,,Viet Nam
"950720 - Fish-hooks, whether or not snelled","221,394",3.75,3.75,2,,,,Viet Nam
950730 - Fishing reels,,5.00,5.00,1,,,,Viet Nam
950790 - Other,,5.00,5.00,1,,,,Viet Nam
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","2,451",2.70,2.70,1,,,,Viet Nam
