Importer,Year,Value,Ad val. duties,Number of lines,"Korea, Republic of"
,(US$),Simple average,MFN duties,Pref. duties,"Korea, Republic of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Korea, Republic of"
391910 - In rolls of a width not exceeding 20 cm,"11,163,326",6.41,6.41,9,,,,"Korea, Republic of"
391990 - Other,"37,426,930",6.50,6.50,6,,,,"Korea, Republic of"
392010 - Of polymers of ethylene,"11,138,561",4.88,4.88,8,,,,"Korea, Republic of"
392020 - Of polymers of propylene,"23,651,609",6.50,6.50,5,,,,"Korea, Republic of"
392030 - Of polymers of styrene,"218,156",6.50,6.50,1,,,,"Korea, Republic of"
392043 -- Containing by weight not less than 6 % of plasticisers,"6,254,633",6.50,6.50,2,,,,"Korea, Republic of"
392049 -- Other,"8,759,976",6.50,6.50,2,,,,"Korea, Republic of"
392051 -- Of poly(methyl methacrylate),"27,441,151",6.50,6.50,1,,,,"Korea, Republic of"
392059 -- Other,"403,379",3.25,3.25,2,,,,"Korea, Republic of"
392061 -- Of polycarbonates,"1,248,128",6.50,6.50,1,,,,"Korea, Republic of"
392062 -- Of poly(ethylene terephthalate),"64,006,064",3.25,3.25,4,,,,"Korea, Republic of"
392063 -- Of unsaturated polyesters,"7,935",6.50,6.50,1,,,,"Korea, Republic of"
392069 -- Of other polyesters,"3,003,834",6.50,6.50,1,,,,"Korea, Republic of"
392071 -- Of regenerated cellulose,"368,267",6.50,6.50,2,,,,"Korea, Republic of"
392073 -- Of cellulose acetate,"33,687",6.43,6.43,3,,,,"Korea, Republic of"
392079 -- Of other cellulose derivatives,"37,894",6.10,6.10,2,,,,"Korea, Republic of"
392091 -- Of poly(vinyl butyral),"1,964,598",6.10,6.10,1,,,,"Korea, Republic of"
392092 -- Of polyamides,"12,573,406",6.50,6.50,1,,,,"Korea, Republic of"
392093 -- Of amino-resins,,6.50,6.50,1,,,,"Korea, Republic of"
392094 -- Of phenolic resins,,6.50,6.50,1,,,,"Korea, Republic of"
392099 -- Of other plastics,"3,748,715",2.79,2.79,7,,,,"Korea, Republic of"
392111 -- Of polymers of styrene,"1,103,513",6.50,6.50,1,,,,"Korea, Republic of"
392112 -- Of polymers of vinyl chloride,"5,335,165",6.50,6.50,1,,,,"Korea, Republic of"
392113 -- Of polyurethanes,"1,589,341",6.50,6.50,2,,,,"Korea, Republic of"
392114 -- Of regenerated cellulose,"7,113",6.50,6.50,1,,,,"Korea, Republic of"
392119 -- Of other plastics,"11,120,237",6.50,6.50,1,,,,"Korea, Republic of"
392190 - Other,"36,574,561",6.50,6.50,9,,,,"Korea, Republic of"
"392210 - Baths, shower-baths, sinks and wash-basins","1,108,556",6.50,6.50,1,,,,"Korea, Republic of"
392220 - Lavatory seats and covers,"189,691",6.50,6.50,1,,,,"Korea, Republic of"
392290 - Other,"324,781",6.50,6.50,1,,,,"Korea, Republic of"
"392310 - Boxes, cases, crates and similar articles","9,306,038",6.50,6.50,1,,,,"Korea, Republic of"
392321 -- Of polymers of ethylene,"3,955,140",6.50,6.50,1,,,,"Korea, Republic of"
392329 -- Of other plastics,"5,194,222",6.50,6.50,2,,,,"Korea, Republic of"
"392330 - Carboys, bottles, flasks and similar articles","7,753,069",6.50,6.50,2,,,,"Korea, Republic of"
"392340 - Spools, cops, bobbins and similar supports","602,595",5.90,5.90,2,,,,"Korea, Republic of"
"392350 - Stoppers, lids, caps and other closures","5,323,680",6.50,6.50,2,,,,"Korea, Republic of"
392390 - Other,"12,505,278",6.50,6.50,2,,,,"Korea, Republic of"
392410 - Tableware and kitchenware,"12,582,136",6.50,6.50,1,,,,"Korea, Republic of"
392490 - Other,"3,399,142",6.50,6.50,3,,,,"Korea, Republic of"
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","88,260",6.50,6.50,1,,,,"Korea, Republic of"
"392520 - Doors, windows and their frames and thresholds for doors","1,286,708",6.50,6.50,1,,,,"Korea, Republic of"
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","1,325,109",6.50,6.50,1,,,,"Korea, Republic of"
392590 - Other,"1,934,694",6.50,6.50,3,,,,"Korea, Republic of"
392610 - Office or school supplies,"1,989,157",6.50,6.50,1,,,,"Korea, Republic of"
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","5,404,868",6.50,6.50,1,,,,"Korea, Republic of"
"392630 - Fittings for furniture, coachwork or the like","7,590,377",6.50,6.50,1,,,,"Korea, Republic of"
392640 - Statuettes and other ornamental articles,"404,640",6.50,6.50,1,,,,"Korea, Republic of"
392690 - Other,"83,617,330",6.50,6.50,3,,,,"Korea, Republic of"
,2006,"925,146,729",5.62,5.62,248,,,,"Korea, Republic of"
390110 - Polyethylene having a specific gravity of less than 0.94,"6,322,561",6.50,6.50,2,,,,"Korea, Republic of"
390120 - Polyethylene having a specific gravity of 0.94 or more,"2,978,760",3.25,3.25,2,,,,"Korea, Republic of"
390130 - Ethylene-vinyl acetate copolymers,"618,308",6.50,6.50,1,,,,"Korea, Republic of"
390190 - Other,"311,828",2.17,2.17,3,,,,"Korea, Republic of"
390210 - Polypropylene,"4,275,808",6.50,6.50,1,,,,"Korea, Republic of"
390220 - Polyisobutylene,"1,390,489",6.50,6.50,1,,,,"Korea, Republic of"
390230 - Propylene copolymers,"450,974",6.50,6.50,1,,,,"Korea, Republic of"
390290 - Other,"727,608",2.17,2.17,3,,,,"Korea, Republic of"
390311 -- Expansible,"9,754,241",6.50,6.50,1,,,,"Korea, Republic of"
390319 -- Other,"19,806,211",6.50,6.50,1,,,,"Korea, Republic of"
390320 - Styrene- Acrylonitrile (SAN) copolymers,"6,834,519",6.50,6.50,1,,,,"Korea, Republic of"
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"145,846,186",6.50,6.50,1,,,,"Korea, Republic of"
390390 - Other,"10,991,296",2.17,2.17,3,,,,"Korea, Republic of"
"390410 - Poly(vinyl chloride), not mixed with any other substances","6,397,583",6.50,6.50,1,,,,"Korea, Republic of"
390421 -- Non-plasticised,"46,671",6.50,6.50,1,,,,"Korea, Republic of"
390422 -- Plasticised,"406,124",6.50,6.50,1,,,,"Korea, Republic of"
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,6.50,1,,,,"Korea, Republic of"
390440 - Other vinyl chloride copolymers,"70,627",6.50,6.50,1,,,,"Korea, Republic of"
390450 - Vinylidene chloride polymers,"2,599",3.25,3.25,2,,,,"Korea, Republic of"
390461 -- Polytetrafluoroethylene,"31,202",6.50,6.50,1,,,,"Korea, Republic of"
390469 -- Other,,3.25,3.25,2,,,,"Korea, Republic of"
390490 - Other,"27,812",6.50,6.50,1,,,,"Korea, Republic of"
390512 -- In aqueous dispersion,"251,873",6.50,6.50,1,,,,"Korea, Republic of"
390519 -- Other,"148,450",6.50,6.50,1,,,,"Korea, Republic of"
390521 -- In aqueous dispersion,"42,866",6.50,6.50,1,,,,"Korea, Republic of"
390529 -- Other,"26,970",6.50,6.50,1,,,,"Korea, Republic of"
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","1,308,938",6.50,6.50,1,,,,"Korea, Republic of"
390591 -- Copolymers,"41,297",6.50,6.50,1,,,,"Korea, Republic of"
390599 -- Other,"71,494",3.25,3.25,2,,,,"Korea, Republic of"
390610 - Poly(methyl methacrylate),"5,234,873",6.50,6.50,1,,,,"Korea, Republic of"
390690 - Other,"19,603,092",1.64,1.64,7,,,,"Korea, Republic of"
390710 - Polyacetals,"35,620,970",6.50,6.50,1,,,,"Korea, Republic of"
390720 - Other polyethers,"1,002,371",5.20,5.20,5,,,,"Korea, Republic of"
390730 - Epoxide resins,"9,513,832",6.50,6.50,1,,,,"Korea, Republic of"
390740 - Polycarbonates,"20,993,355",6.50,6.50,1,,,,"Korea, Republic of"
390750 - Alkyd resins,,6.50,6.50,1,,,,"Korea, Republic of"
390760 - Poly(ethylene terephthalate),"144,492,964",6.50,6.50,2,,,,"Korea, Republic of"
390791 -- Unsaturated,"231,244",6.50,6.50,2,,,,"Korea, Republic of"
390799 -- Other,"14,666,312",3.25,3.25,4,,,,"Korea, Republic of"
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","3,425,465",6.50,6.50,1,,,,"Korea, Republic of"
390890 - Other,"950,075",6.50,6.50,1,,,,"Korea, Republic of"
390910 - Urea resins; thiourea resins,"5,801",6.50,6.50,1,,,,"Korea, Republic of"
390920 - Melamine resins,,6.50,6.50,1,,,,"Korea, Republic of"
390930 - Other amino-resins,"1,350,398",6.50,6.50,1,,,,"Korea, Republic of"
390940 - Phenolic resins,"1,612,919",6.50,6.50,1,,,,"Korea, Republic of"
390950 - Polyurethanes,"3,752,662",3.25,3.25,2,,,,"Korea, Republic of"
391000 Silicones in primary forms.,"903,957",6.50,6.50,1,,,,"Korea, Republic of"
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","29,401,543",6.50,6.50,1,,,,"Korea, Republic of"
391190 - Other,"1,294,888",2.75,2.75,6,,,,"Korea, Republic of"
391211 -- Non-plasticised,"5,198",6.50,6.50,1,,,,"Korea, Republic of"
391212 -- Plasticised,"32,344",6.50,6.50,1,,,,"Korea, Republic of"
391220 - Cellulose nitrates (including collodions),"10,484",6.33,6.33,3,,,,"Korea, Republic of"
391231 -- Carboxymethylcellulose and its salts,"70,602",6.50,6.50,1,,,,"Korea, Republic of"
391239 -- Other,"22,453,041",4.33,4.33,3,,,,"Korea, Republic of"
391290 - Other,"2,614,134",6.45,6.45,2,,,,"Korea, Republic of"
"391310 - Alginic acid, its salts and esters","21,182",5.00,5.00,1,,,,"Korea, Republic of"
391390 - Other,"1,181,896",6.50,6.50,1,,,,"Korea, Republic of"
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","36,086",6.50,6.50,1,,,,"Korea, Republic of"
391510 - Of polymers of ethylene,"27,422",6.50,6.50,1,,,,"Korea, Republic of"
391520 - Of polymers of styrene,,6.50,6.50,1,,,,"Korea, Republic of"
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,"Korea, Republic of"
391590 - Of other plastics,"236,342",6.50,6.50,3,,,,"Korea, Republic of"
391610 - Of polymers of ethylene,"70,037",6.50,6.50,1,,,,"Korea, Republic of"
391620 - Of polymers of vinyl chloride,"16,109",6.50,6.50,2,,,,"Korea, Republic of"
391690 - Of other plastics,"892,091",6.50,6.50,7,,,,"Korea, Republic of"
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"5,977",5.90,5.90,2,,,,"Korea, Republic of"
391721 -- Of polymers of ethylene,"169,142",6.50,6.50,2,,,,"Korea, Republic of"
391722 -- Of polymers of propylene,"21,910",6.50,6.50,2,,,,"Korea, Republic of"
391723 -- Of polymers of vinyl chloride,"922,941",6.50,6.50,2,,,,"Korea, Republic of"
391729 -- Of other plastics,"3,016,566",6.50,6.50,4,,,,"Korea, Republic of"
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","1,530,601",6.50,6.50,1,,,,"Korea, Republic of"
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","2,899,808",6.50,6.50,7,,,,"Korea, Republic of"
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","634,819",6.50,6.50,1,,,,"Korea, Republic of"
391739 -- Other,"2,786,227",6.50,6.50,4,,,,"Korea, Republic of"
391740 - Fittings,"6,968,354",6.50,6.50,1,,,,"Korea, Republic of"
391810 - Of polymers of vinyl chloride,"8,879,038",6.50,6.50,2,,,,"Korea, Republic of"
391890 - Of other plastics,"598,896",6.50,6.50,1,,,,"Korea, Republic of"
391910 - In rolls of a width not exceeding 20 cm,"7,811,251",6.41,6.41,9,,,,"Korea, Republic of"
391990 - Other,"22,641,004",6.50,6.50,6,,,,"Korea, Republic of"
392010 - Of polymers of ethylene,"10,153,811",4.88,4.88,8,,,,"Korea, Republic of"
392020 - Of polymers of propylene,"19,663,462",6.50,6.50,5,,,,"Korea, Republic of"
392030 - Of polymers of styrene,"463,455",6.50,6.50,1,,,,"Korea, Republic of"
392043 -- Containing by weight not less than 6% of plasticizers,"6,681,160",6.50,6.50,2,,,,"Korea, Republic of"
392049 -- Other,"6,424,667",6.50,6.50,2,,,,"Korea, Republic of"
392051 -- Of poly(methyl methacrylate),"17,174,963",6.50,6.50,1,,,,"Korea, Republic of"
392059 -- Other,"186,884",3.25,3.25,2,,,,"Korea, Republic of"
392061 -- Of polycarbonates,"1,061,045",6.50,6.50,1,,,,"Korea, Republic of"
392062 -- Of poly(ethylene terephthalate),"59,420,051",3.25,3.25,4,,,,"Korea, Republic of"
392063 -- Of unsaturated polyesters,"309,405",6.50,6.50,1,,,,"Korea, Republic of"
392069 -- Of other polyesters,"1,197,089",6.50,6.50,1,,,,"Korea, Republic of"
392071 -- Of regenerated cellulose,"270,845",6.50,6.50,2,,,,"Korea, Republic of"
392072 -- Of vulcanised fibre,352,5.70,5.70,1,,,,"Korea, Republic of"
392073 -- Of cellulose acetate,"18,219",6.43,6.43,3,,,,"Korea, Republic of"
392079 -- Of other cellulose derivatives,"6,630",6.50,6.50,1,,,,"Korea, Republic of"
392091 -- Of poly(vinyl butyral),"5,297,514",6.50,6.50,1,,,,"Korea, Republic of"
392092 -- Of polyamides,"9,605,691",6.50,6.50,1,,,,"Korea, Republic of"
392093 -- Of amino-resins,,6.50,6.50,1,,,,"Korea, Republic of"
392094 -- Of phenolic resins,,6.50,6.50,1,,,,"Korea, Republic of"
392099 -- Of other plastics,"1,772,518",2.79,2.79,7,,,,"Korea, Republic of"
392111 -- Of polymers of styrene,"925,063",6.50,6.50,1,,,,"Korea, Republic of"
392112 -- Of polymers of vinyl chloride,"3,927,667",6.50,6.50,1,,,,"Korea, Republic of"
392113 -- Of polyurethanes,"2,037,625",6.50,6.50,2,,,,"Korea, Republic of"
392114 -- Of regenerated cellulose,"9,229",6.50,6.50,1,,,,"Korea, Republic of"
392119 -- Of other plastics,"9,130,472",6.50,6.50,1,,,,"Korea, Republic of"
392190 - Other,"32,118,448",6.50,6.50,9,,,,"Korea, Republic of"
"392210 - Baths, shower-baths, sinks and wash-basins","1,233,677",6.50,6.50,1,,,,"Korea, Republic of"
392220 - Lavatory seats and covers,"86,812",6.50,6.50,1,,,,"Korea, Republic of"
392290 - Other,"995,691",6.50,6.50,1,,,,"Korea, Republic of"
"392310 - Boxes, cases, crates and similar articles","7,178,064",6.50,6.50,1,,,,"Korea, Republic of"
392321 -- Of polymers of ethylene,"3,697,616",6.50,6.50,1,,,,"Korea, Republic of"
392329 -- Of other plastics,"3,726,696",6.50,6.50,2,,,,"Korea, Republic of"
"392330 - Carboys, bottles, flasks and similar articles","8,037,585",6.50,6.50,2,,,,"Korea, Republic of"
"392340 - Spools, cops, bobbins and similar supports","534,333",5.90,5.90,2,,,,"Korea, Republic of"
"392350 - Stoppers, lids, caps and other closures","2,919,257",6.50,6.50,2,,,,"Korea, Republic of"
392390 - Other,"10,096,242",6.50,6.50,2,,,,"Korea, Republic of"
392410 - Tableware and kitchenware,"10,077,433",6.50,6.50,1,,,,"Korea, Republic of"
392490 - Other,"3,212,427",6.50,6.50,3,,,,"Korea, Republic of"
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","6,391",6.50,6.50,1,,,,"Korea, Republic of"
"392520 - Doors, windows and their frames and thresholds for doors","45,829",6.50,6.50,1,,,,"Korea, Republic of"
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","1,319,987",6.50,6.50,1,,,,"Korea, Republic of"
392590 - Other,"1,908,047",6.50,6.50,3,,,,"Korea, Republic of"
392610 - Office or school supplies,"4,096,947",6.50,6.50,1,,,,"Korea, Republic of"
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","3,843,065",6.50,6.50,1,,,,"Korea, Republic of"
"392630 - Fittings for furniture, coachwork or the like","4,199,442",6.50,6.50,1,,,,"Korea, Republic of"
392640 - Statuettes and other ornamental articles,"375,299",6.50,6.50,1,,,,"Korea, Republic of"
392690 - Other,"69,906,106",6.50,6.50,3,,,,"Korea, Republic of"
,2005,"840,492,601",5.42,5.42,257,,,,"Korea, Republic of"
390110 - Polyethylene having a specific gravity of less than 0.94,"19,927,481",6.50,6.50,2,,,,"Korea, Republic of"
390120 - Polyethylene having a specific gravity of 0.94 or more,"11,645,708",3.25,3.25,2,,,,"Korea, Republic of"
390130 - Ethylene-vinyl acetate copolymers,"655,964",6.50,6.50,1,,,,"Korea, Republic of"
390190 - Other,"273,627",2.17,2.17,3,,,,"Korea, Republic of"
390210 - Polypropylene,"7,159,670",6.50,6.50,1,,,,"Korea, Republic of"
390220 - Polyisobutylene,"838,673",6.50,6.50,1,,,,"Korea, Republic of"
390230 - Propylene copolymers,"953,938",6.50,6.50,1,,,,"Korea, Republic of"
390290 - Other,"1,890,198",2.17,2.17,3,,,,"Korea, Republic of"
390311 -- Expansible,"1,254,003",6.50,6.50,1,,,,"Korea, Republic of"
390319 -- Other,"19,398,664",6.50,6.50,1,,,,"Korea, Republic of"
390320 - Styrene- Acrylonitrile (SAN) copolymers,"4,543,303",6.50,6.50,1,,,,"Korea, Republic of"
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"93,589,701",6.50,6.50,1,,,,"Korea, Republic of"
390390 - Other,"7,478,906",2.17,2.17,3,,,,"Korea, Republic of"
"390410 - Poly(vinyl chloride), not mixed with any other substances","263,687",6.50,6.50,1,,,,"Korea, Republic of"
390421 -- Non-plasticised,"41,279",6.50,6.50,1,,,,"Korea, Republic of"
390422 -- Plasticised,"13,797",6.50,6.50,1,,,,"Korea, Republic of"
390430 - Vinyl chloride-vinyl acetate copolymers,"50,859",6.50,6.50,1,,,,"Korea, Republic of"
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,"Korea, Republic of"
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,"Korea, Republic of"
390461 -- Polytetrafluoroethylene,"9,219",6.50,6.50,1,,,,"Korea, Republic of"
390469 -- Other,"57,726",3.25,3.25,2,,,,"Korea, Republic of"
390490 - Other,"37,248",6.50,6.50,1,,,,"Korea, Republic of"
390512 -- In aqueous dispersion,"225,929",6.50,6.50,1,,,,"Korea, Republic of"
390519 -- Other,,6.50,6.50,1,,,,"Korea, Republic of"
390521 -- In aqueous dispersion,"51,493",6.50,6.50,1,,,,"Korea, Republic of"
390529 -- Other,,6.50,6.50,1,,,,"Korea, Republic of"
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","1,491,862",6.50,6.50,1,,,,"Korea, Republic of"
390591 -- Copolymers,"35,917",6.50,6.50,1,,,,"Korea, Republic of"
390599 -- Other,"8,099",3.25,3.25,2,,,,"Korea, Republic of"
390610 - Poly(methyl methacrylate),"5,257,914",6.50,6.50,1,,,,"Korea, Republic of"
390690 - Other,"12,027,186",1.64,1.64,7,,,,"Korea, Republic of"
390710 - Polyacetals,"30,402,815",6.50,6.50,1,,,,"Korea, Republic of"
390720 - Other polyethers,"1,019,789",5.20,5.20,5,,,,"Korea, Republic of"
390730 - Epoxide resins,"5,421,439",6.50,6.50,1,,,,"Korea, Republic of"
390740 - Polycarbonates,"21,518,312",6.50,6.50,1,,,,"Korea, Republic of"
390750 - Alkyd resins,"6,606",6.50,6.50,1,,,,"Korea, Republic of"
390760 - Poly(ethylene terephthalate),"180,261,211",6.50,6.50,2,,,,"Korea, Republic of"
390791 -- Unsaturated,"198,820",6.50,6.50,2,,,,"Korea, Republic of"
390799 -- Other,"11,382,294",3.25,3.25,4,,,,"Korea, Republic of"
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","1,507,725",6.50,6.50,1,,,,"Korea, Republic of"
390890 - Other,"896,125",6.50,6.50,1,,,,"Korea, Republic of"
390910 - Urea resins; thiourea resins,"1,655",6.50,6.50,1,,,,"Korea, Republic of"
390920 - Melamine resins,"19,980",6.50,6.50,1,,,,"Korea, Republic of"
390930 - Other amino-resins,"94,004",6.50,6.50,1,,,,"Korea, Republic of"
390940 - Phenolic resins,"1,518,187",6.50,6.50,1,,,,"Korea, Republic of"
390950 - Polyurethanes,"1,792,126",3.25,3.25,2,,,,"Korea, Republic of"
391000 Silicones in primary forms.,"978,410",6.50,6.50,1,,,,"Korea, Republic of"
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","19,721,222",6.50,6.50,1,,,,"Korea, Republic of"
391190 - Other,"2,427,326",2.75,2.75,6,,,,"Korea, Republic of"
391211 -- Non-plasticised,"3,297",6.50,6.50,1,,,,"Korea, Republic of"
391212 -- Plasticised,,6.50,6.50,1,,,,"Korea, Republic of"
391220 - Cellulose nitrates (including collodions),"2,376",6.33,6.33,3,,,,"Korea, Republic of"
391231 -- Carboxymethylcellulose and its salts,"132,410",6.50,6.50,1,,,,"Korea, Republic of"
391239 -- Other,"23,394,303",4.33,4.33,3,,,,"Korea, Republic of"
391290 - Other,"1,439,038",6.45,6.45,2,,,,"Korea, Republic of"
"391310 - Alginic acid, its salts and esters","25,454",5.00,5.00,1,,,,"Korea, Republic of"
391390 - Other,"253,411",6.50,6.50,1,,,,"Korea, Republic of"
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","28,266",6.50,6.50,1,,,,"Korea, Republic of"
391510 - Of polymers of ethylene,"15,340",6.50,6.50,1,,,,"Korea, Republic of"
391520 - Of polymers of styrene,,6.50,6.50,1,,,,"Korea, Republic of"
391530 - Of polymers of vinyl chloride,"4,068",6.50,6.50,1,,,,"Korea, Republic of"
391590 - Of other plastics,"97,301",6.50,6.50,3,,,,"Korea, Republic of"
391610 - Of polymers of ethylene,"38,791",6.50,6.50,1,,,,"Korea, Republic of"
391620 - Of polymers of vinyl chloride,"216,187",6.50,6.50,2,,,,"Korea, Republic of"
391690 - Of other plastics,"1,314,939",6.50,6.50,7,,,,"Korea, Republic of"
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"143,656",5.90,5.90,2,,,,"Korea, Republic of"
391721 -- Of polymers of ethylene,"318,763",4.33,4.33,3,,,,"Korea, Republic of"
391722 -- Of polymers of propylene,"35,917",4.33,4.33,3,,,,"Korea, Republic of"
391723 -- Of polymers of vinyl chloride,"632,500",4.33,4.33,3,,,,"Korea, Republic of"
391729 -- Of other plastics,"2,608,143",5.20,5.20,5,,,,"Korea, Republic of"
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","1,116,219",3.25,3.25,2,,,,"Korea, Republic of"
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","2,281,293",6.50,6.50,7,,,,"Korea, Republic of"
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","855,194",3.25,3.25,2,,,,"Korea, Republic of"
391739 -- Other,"2,038,719",5.20,5.20,5,,,,"Korea, Republic of"
391740 - Fittings,"4,867,740",3.25,3.25,2,,,,"Korea, Republic of"
391810 - Of polymers of vinyl chloride,"9,146,585",6.50,6.50,2,,,,"Korea, Republic of"
391890 - Of other plastics,"413,701",6.50,6.50,1,,,,"Korea, Republic of"
391910 - In rolls of a width not exceeding 20 cm,"6,320,823",6.41,6.41,9,,,,"Korea, Republic of"
391990 - Other,"14,965,874",6.50,6.50,6,,,,"Korea, Republic of"
392010 - Of polymers of ethylene,"7,844,274",4.88,4.88,8,,,,"Korea, Republic of"
392020 - Of polymers of propylene,"20,825,585",6.50,6.50,5,,,,"Korea, Republic of"
392030 - Of polymers of styrene,"94,303",6.50,6.50,1,,,,"Korea, Republic of"
392043 -- Containing by weight not less than 6% of plasticizers,"3,867,359",6.50,6.50,2,,,,"Korea, Republic of"
392049 -- Other,"4,610,970",6.50,6.50,2,,,,"Korea, Republic of"
392051 -- Of poly(methyl methacrylate),"15,086,278",6.50,6.50,1,,,,"Korea, Republic of"
392059 -- Other,"76,425",3.25,3.25,2,,,,"Korea, Republic of"
392061 -- Of polycarbonates,"944,483",6.50,6.50,1,,,,"Korea, Republic of"
392062 -- Of poly(ethylene terephthalate),"55,723,382",3.25,3.25,4,,,,"Korea, Republic of"
392063 -- Of unsaturated polyesters,"247,999",6.50,6.50,1,,,,"Korea, Republic of"
392069 -- Of other polyesters,"1,768,040",6.50,6.50,1,,,,"Korea, Republic of"
392071 -- Of regenerated cellulose,"368,975",6.50,6.50,2,,,,"Korea, Republic of"
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,"Korea, Republic of"
392073 -- Of cellulose acetate,"33,603",6.43,6.43,3,,,,"Korea, Republic of"
392079 -- Of other cellulose derivatives,137,6.50,6.50,1,,,,"Korea, Republic of"
392091 -- Of poly(vinyl butyral),"6,584,660",6.50,6.50,1,,,,"Korea, Republic of"
392092 -- Of polyamides,"6,402,747",6.50,6.50,1,,,,"Korea, Republic of"
392093 -- Of amino-resins,,6.50,6.50,1,,,,"Korea, Republic of"
392094 -- Of phenolic resins,,6.50,6.50,1,,,,"Korea, Republic of"
392099 -- Of other plastics,"1,923,416",2.79,2.79,7,,,,"Korea, Republic of"
392111 -- Of polymers of styrene,"394,492",6.50,6.50,1,,,,"Korea, Republic of"
392112 -- Of polymers of vinyl chloride,"3,653,361",6.50,6.50,1,,,,"Korea, Republic of"
392113 -- Of polyurethanes,"15,169,509",6.50,6.50,2,,,,"Korea, Republic of"
392114 -- Of regenerated cellulose,"55,723",6.50,6.50,1,,,,"Korea, Republic of"
392119 -- Of other plastics,"6,017,736",6.50,6.50,1,,,,"Korea, Republic of"
392190 - Other,"28,326,312",6.50,6.50,9,,,,"Korea, Republic of"
"392210 - Baths, shower-baths, sinks and wash-basins","573,045",6.50,6.50,1,,,,"Korea, Republic of"
392220 - Lavatory seats and covers,"123,639",6.50,6.50,1,,,,"Korea, Republic of"
392290 - Other,"350,239",6.50,6.50,1,,,,"Korea, Republic of"
"392310 - Boxes, cases, crates and similar articles","7,264,125",6.50,6.50,1,,,,"Korea, Republic of"
392321 -- Of polymers of ethylene,"2,661,329",6.50,6.50,1,,,,"Korea, Republic of"
392329 -- Of other plastics,"2,208,850",6.50,6.50,2,,,,"Korea, Republic of"
"392330 - Carboys, bottles, flasks and similar articles","4,309,823",6.50,6.50,2,,,,"Korea, Republic of"
"392340 - Spools, cops, bobbins and similar supports","913,592",5.90,5.90,2,,,,"Korea, Republic of"
"392350 - Stoppers, lids, caps and other closures","2,853,555",6.50,6.50,2,,,,"Korea, Republic of"
392390 - Other,"9,395,865",6.50,6.50,2,,,,"Korea, Republic of"
392410 - Tableware and kitchenware,"14,103,850",6.50,6.50,1,,,,"Korea, Republic of"
392490 - Other,"3,103,196",6.50,6.50,3,,,,"Korea, Republic of"
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,6.50,6.50,1,,,,"Korea, Republic of"
"392520 - Doors, windows and their frames and thresholds for doors",659,6.50,6.50,1,,,,"Korea, Republic of"
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","1,628,315",6.50,6.50,1,,,,"Korea, Republic of"
392590 - Other,"734,156",6.50,6.50,3,,,,"Korea, Republic of"
392610 - Office or school supplies,"6,847,886",6.50,6.50,1,,,,"Korea, Republic of"
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","4,028,370",6.50,6.50,1,,,,"Korea, Republic of"
"392630 - Fittings for furniture, coachwork or the like","2,783,897",6.50,6.50,1,,,,"Korea, Republic of"
392640 - Statuettes and other ornamental articles,"480,210",6.50,6.50,1,,,,"Korea, Republic of"
392690 - Other,"55,047,823",4.88,4.88,4,,,,"Korea, Republic of"
,2004,"702,394,558",5.42,5.42,257,,,,"Korea, Republic of"
