Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"747,421",5.90,5.90,2,,2,,China
391721 -- Of polymers of ethylene,"7,055,325",6.50,6.50,2,,2,,China
391722 -- Of polymers of propylene,"5,938,647",6.50,6.50,2,,2,,China
391723 -- Of polymers of vinyl chloride,"6,646,121",6.50,6.50,2,,2,,China
391729 -- Of other plastics,"14,345,764",6.50,6.50,1,,1,,China
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","10,913,733",6.50,6.50,1,,1,,China
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","23,924,677",6.50,6.50,1,,1,,China
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","17,806,728",6.50,6.50,1,,1,,China
391739 -- Other,"63,193,586",6.50,6.50,1,,1,,China
391740 - Fittings,"52,485,615",6.50,6.50,1,,1,,China
391810 - Of polymers of vinyl chloride,"285,372,097",6.50,6.50,2,,2,,China
391890 - Of other plastics,"125,878,130",6.50,6.50,1,,1,,China
391910 - In rolls of a width not exceeding 20 cm,"161,839,975",6.35,6.35,4,,4,,China
391990 - Other,"164,848,829",6.50,6.50,1,,1,,China
392010 - Of polymers of ethylene,"75,669,031",4.64,4.64,7,,5,,China
392020 - Of polymers of propylene,"48,062,345",6.50,6.50,3,,3,,China
392030 - Of polymers of styrene,"8,943,397",6.50,6.50,1,,1,,China
392043 -- Containing by weight not less than 6 % of plasticisers,"31,187,142",6.50,6.50,2,,2,,China
392049 -- Other,"32,492,653",6.50,6.50,2,,2,,China
392051 -- Of poly(methyl methacrylate),"16,149,017",6.50,6.50,1,,1,,China
392059 -- Other,"4,455,078",3.25,3.25,2,,1,,China
392061 -- Of polycarbonates,"5,800,834",6.50,6.50,1,,1,,China
392062 -- Of poly(ethylene terephthalate),"55,779,138",4.33,4.33,3,,2,,China
392063 -- Of unsaturated polyesters,"1,115,712",6.50,6.50,1,,1,,China
392069 -- Of other polyesters,"8,041,344",6.50,6.50,1,,1,,China
392071 -- Of regenerated cellulose,"3,391,129",6.50,6.50,1,,1,,China
392073 -- Of cellulose acetate,"4,382,688",6.40,6.40,2,,2,,China
392079 -- Of other cellulose derivatives,"391,364",6.10,6.10,2,,2,,China
392091 -- Of poly(vinyl butyral),"1,288,084",6.10,6.10,1,,1,,China
392092 -- Of polyamides,"10,434,529",6.50,6.50,1,,1,,China
392093 -- Of amino-resins,"27,065",6.50,6.50,1,,1,,China
392094 -- Of phenolic resins,"983,094",6.50,6.50,1,,1,,China
392099 -- Of other plastics,"48,697,325",3.25,3.25,6,,3,,China
392111 -- Of polymers of styrene,"3,251,331",6.50,6.50,1,,1,,China
392112 -- Of polymers of vinyl chloride,"27,164,048",6.50,6.50,1,,1,,China
392113 -- Of polyurethanes,"15,835,088",6.50,6.50,2,,2,,China
392114 -- Of regenerated cellulose,"4,207,890",6.50,6.50,1,,1,,China
392119 -- Of other plastics,"25,828,704",6.50,6.50,1,,1,,China
392190 - Other,"142,498,499",6.50,6.50,8,,8,,China
"392210 - Baths, shower-baths, sinks and wash-basins","137,656,311",6.50,6.50,1,,1,,China
392220 - Lavatory seats and covers,"97,632,380",6.50,6.50,1,,1,,China
392290 - Other,"59,193,869",6.50,6.50,1,,1,,China
"392310 - Boxes, cases, crates and similar articles","209,404,948",6.50,6.50,1,,1,,China
392321 -- Of polymers of ethylene,"434,375,467",6.50,6.50,1,,1,,China
392329 -- Of other plastics,"122,235,089",6.50,6.50,2,,2,,China
"392330 - Carboys, bottles, flasks and similar articles","169,589,975",6.50,6.50,2,,2,,China
"392340 - Spools, cops, bobbins and similar supports","18,226,274",5.90,5.90,2,,2,,China
"392350 - Stoppers, lids, caps and other closures","146,675,248",6.50,6.50,2,,2,,China
392390 - Other,"137,712,726",6.50,6.50,1,,1,,China
392410 - Tableware and kitchenware,"793,450,162",6.50,6.50,1,,1,,China
392490 - Other,"398,728,628",6.50,6.50,1,,1,,China
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","957,587",6.50,6.50,1,,1,,China
"392520 - Doors, windows and their frames and thresholds for doors","9,826,181",6.50,6.50,1,,1,,China
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","42,702,167",6.50,6.50,1,,1,,China
392590 - Other,"128,885,699",6.50,6.50,3,,3,,China
392610 - Office or school supplies,"207,820,552",6.50,6.50,1,,1,,China
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","672,747,278",6.50,6.50,1,,1,,China
"392630 - Fittings for furniture, coachwork or the like","62,626,454",6.50,6.50,1,,1,,China
392640 - Statuettes and other ornamental articles,"407,637,319",6.50,6.50,1,,1,,China
392690 - Other,"2,303,757,831",6.50,6.50,3,,3,,China
,2012,"8,393,350,924",5.53,5.53,205,,176,,China
390110 - Polyethylene having a specific gravity of less than 0.94,"11,975,856",6.50,6.50,2,,2,,China
390120 - Polyethylene having a specific gravity of 0.94 or more,"4,662,515",3.25,3.25,2,,1,,China
390130 - Ethylene-vinyl acetate copolymers,"3,860,467",6.50,6.50,1,,1,,China
390190 - Other,"39,801,871",3.25,3.25,2,,1,,China
390210 - Polypropylene,"6,591,108",6.50,6.50,1,,1,,China
390220 - Polyisobutylene,"4,130,922",6.50,6.50,1,,1,,China
390230 - Propylene copolymers,"598,612",6.50,6.50,1,,1,,China
390290 - Other,"827,003",2.17,2.17,3,,1,,China
390311 -- Expansible,"20,740,617",6.50,6.50,1,,1,,China
390319 -- Other,"4,005,139",6.50,6.50,1,,1,,China
390320 - Styrene-acrylonitrile (SAN) copolymers,"1,742,609",6.50,6.50,1,,1,,China
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"1,190,634",6.50,6.50,1,,1,,China
390390 - Other,"9,913,449",2.17,2.17,3,,1,,China
"390410 - Poly(vinyl chloride), not mixed with any other substances","1,010,868",6.50,6.50,1,,1,,China
390421 -- Non-plasticised,"408,343",6.50,6.50,1,,1,,China
390422 -- Plasticised,"993,315",6.50,6.50,1,,1,,China
390430 - Vinyl chloride-vinyl acetate copolymers,"4,497,776",6.50,6.50,1,,1,,China
390440 - Other vinyl chloride copolymers,"3,881,324",6.50,6.50,1,,1,,China
390450 - Vinylidene chloride polymers,"53,509",3.25,3.25,2,,1,,China
390461 -- Polytetrafluoroethylene,"63,345,566",6.50,6.50,1,,1,,China
390469 -- Other,"32,848,830",4.33,4.33,3,,2,,China
390490 - Other,"2,820,365",6.50,6.50,1,,1,,China
390512 -- In aqueous dispersion,"3,201",6.50,6.50,1,,1,,China
390519 -- Other,"44,276",6.50,6.50,1,,1,,China
390521 -- In aqueous dispersion,"98,186",6.50,6.50,1,,1,,China
390529 -- Other,"2,393,442",6.50,6.50,1,,1,,China
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","68,664,046",6.50,6.50,1,,1,,China
390591 -- Copolymers,"354,889",6.50,6.50,1,,1,,China
390599 -- Other,"11,660,595",3.25,3.25,2,,1,,China
390610 - Poly(methyl methacrylate),"504,832",6.50,6.50,1,,1,,China
390690 - Other,"28,541,803",0.93,0.93,7,,1,,China
390710 - Polyacetals,"10,657,058",6.50,6.50,1,,1,,China
390720 - Other polyethers,"23,992,193",4.88,4.88,4,,3,,China
390730 - Epoxide resins,"20,794,391",6.50,6.50,1,,1,,China
390740 - Polycarbonates,"7,597,284",6.50,6.50,1,,1,,China
390750 - Alkyd resins,"573,808",6.50,6.50,1,,1,,China
390760 - Poly(ethylene terephthalate),"12,302,666",6.50,6.50,2,,2,,China
390770 - Poly(lactic acid),"921,568",0.00,0.00,1,,,,China
390791 -- Unsaturated,"2,709,748",6.50,6.50,2,,2,,China
390799 -- Other,"27,948,080",3.25,3.25,2,,1,,China
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","21,540,905",6.50,6.50,1,,1,,China
390890 - Other,"28,856,010",6.50,6.50,1,,1,,China
390910 - Urea resins; thiourea resins,"1,478,419",6.50,6.50,1,,1,,China
390920 - Melamine resins,"472,461",6.50,6.50,1,,1,,China
390930 - Other amino-resins,"167,096",6.50,6.50,1,,1,,China
390940 - Phenolic resins,"1,510,006",6.50,6.50,1,,1,,China
390950 - Polyurethanes,"3,829,175",3.25,3.25,2,,1,,China
391000 Silicones in primary forms.,"23,123,868",6.50,6.50,1,,1,,China
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","33,960,738",6.50,6.50,1,,1,,China
391190 - Other,"8,744,656",3.30,3.30,5,,3,,China
391211 -- Non-plasticised,"22,497,249",6.50,6.50,1,,1,,China
391212 -- Plasticised,"709,974",6.50,6.50,1,,1,,China
391220 - Cellulose nitrates (including collodions),"322,314",6.33,6.33,3,,3,,China
391231 -- Carboxymethylcellulose and its salts,"15,195,105",6.50,6.50,1,,1,,China
391239 -- Other,"14,304,847",3.25,3.25,2,,1,,China
391290 - Other,"2,965,316",6.45,6.45,2,,2,,China
"391310 - Alginic acid, its salts and esters","26,729,326",5.00,5.00,1,,1,,China
391390 - Other,"55,668,832",6.50,6.50,1,,1,,China
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","44,140,081",6.50,6.50,1,,1,,China
391510 - Of polymers of ethylene,"231,555",6.50,6.50,1,,1,,China
391520 - Of polymers of styrene,"9,924",6.50,6.50,1,,1,,China
391530 - Of polymers of vinyl chloride,"27,779",6.50,6.50,1,,1,,China
391590 - Of other plastics,"1,783,030",6.50,6.50,2,,2,,China
391610 - Of polymers of ethylene,"3,398,158",6.50,6.50,1,,1,,China
391620 - Of polymers of vinyl chloride,"6,808,981",6.50,6.50,1,,1,,China
391690 - Of other plastics,"16,529,988",6.50,6.50,3,,3,,China
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"1,003,645",5.90,5.90,2,,2,,China
391721 -- Of polymers of ethylene,"8,188,112",6.50,6.50,2,,2,,China
391722 -- Of polymers of propylene,"6,285,003",6.50,6.50,2,,2,,China
391723 -- Of polymers of vinyl chloride,"4,902,623",6.50,6.50,2,,2,,China
391729 -- Of other plastics,"11,339,794",6.50,6.50,1,,1,,China
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","11,970,008",6.50,6.50,1,,1,,China
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","19,893,618",6.50,6.50,1,,1,,China
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","17,500,004",6.50,6.50,1,,1,,China
391739 -- Other,"50,649,261",6.50,6.50,1,,1,,China
391740 - Fittings,"46,994,697",6.50,6.50,1,,1,,China
391810 - Of polymers of vinyl chloride,"262,989,141",6.50,6.50,2,,2,,China
391890 - Of other plastics,"113,442,915",6.50,6.50,1,,1,,China
391910 - In rolls of a width not exceeding 20 cm,"145,538,003",6.35,6.35,4,,4,,China
391990 - Other,"152,155,434",6.50,6.50,1,,1,,China
392010 - Of polymers of ethylene,"65,720,652",4.64,4.64,7,,5,,China
392020 - Of polymers of propylene,"42,718,584",6.50,6.50,3,,3,,China
392030 - Of polymers of styrene,"4,829,411",6.50,6.50,1,,1,,China
392043 -- Containing by weight not less than 6 % of plasticisers,"26,283,235",6.50,6.50,2,,2,,China
392049 -- Other,"28,790,873",6.50,6.50,2,,2,,China
392051 -- Of poly(methyl methacrylate),"16,998,717",6.50,6.50,1,,1,,China
392059 -- Other,"5,031,180",3.25,3.25,2,,1,,China
392061 -- Of polycarbonates,"5,645,630",6.50,6.50,1,,1,,China
392062 -- Of poly(ethylene terephthalate),"44,669,871",4.33,4.33,3,,2,,China
392063 -- Of unsaturated polyesters,"369,398",6.50,6.50,1,,1,,China
392069 -- Of other polyesters,"7,197,689",6.50,6.50,1,,1,,China
392071 -- Of regenerated cellulose,"3,676,620",6.50,6.50,1,,1,,China
392073 -- Of cellulose acetate,"4,476,176",6.40,6.40,2,,2,,China
392079 -- Of other cellulose derivatives,"468,234",6.10,6.10,2,,2,,China
392091 -- Of poly(vinyl butyral),"1,308,627",6.10,6.10,1,,1,,China
392092 -- Of polyamides,"12,949,636",6.50,6.50,1,,1,,China
392093 -- Of amino-resins,"66,697",6.50,6.50,1,,1,,China
392094 -- Of phenolic resins,"1,294,635",6.50,6.50,1,,1,,China
392099 -- Of other plastics,"50,995,585",3.25,3.25,6,,3,,China
392111 -- Of polymers of styrene,"3,042,851",6.50,6.50,1,,1,,China
392112 -- Of polymers of vinyl chloride,"19,915,879",6.50,6.50,1,,1,,China
392113 -- Of polyurethanes,"15,403,237",6.50,6.50,2,,2,,China
392114 -- Of regenerated cellulose,"4,962,969",6.50,6.50,1,,1,,China
392119 -- Of other plastics,"19,108,738",6.50,6.50,1,,1,,China
392190 - Other,"131,521,504",6.50,6.50,8,,8,,China
"392210 - Baths, shower-baths, sinks and wash-basins","131,906,671",6.50,6.50,1,,1,,China
392220 - Lavatory seats and covers,"86,640,067",6.50,6.50,1,,1,,China
392290 - Other,"61,122,725",6.50,6.50,1,,1,,China
"392310 - Boxes, cases, crates and similar articles","214,483,040",6.50,6.50,1,,1,,China
392321 -- Of polymers of ethylene,"380,151,856",6.50,6.50,1,,1,,China
392329 -- Of other plastics,"120,841,524",6.50,6.50,2,,2,,China
"392330 - Carboys, bottles, flasks and similar articles","159,166,996",6.50,6.50,2,,2,,China
"392340 - Spools, cops, bobbins and similar supports","13,120,776",5.90,5.90,2,,2,,China
"392350 - Stoppers, lids, caps and other closures","136,079,931",6.50,6.50,2,,2,,China
392390 - Other,"125,062,733",6.50,6.50,1,,1,,China
392410 - Tableware and kitchenware,"735,934,526",6.50,6.50,1,,1,,China
392490 - Other,"397,700,230",6.50,6.50,1,,1,,China
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","808,459",6.50,6.50,1,,1,,China
"392520 - Doors, windows and their frames and thresholds for doors","7,174,113",6.50,6.50,1,,1,,China
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","42,358,896",6.50,6.50,1,,1,,China
392590 - Other,"118,950,078",6.50,6.50,3,,3,,China
392610 - Office or school supplies,"208,757,916",6.50,6.50,1,,1,,China
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","667,815,333",6.50,6.50,1,,1,,China
"392630 - Fittings for furniture, coachwork or the like","49,307,107",6.50,6.50,1,,1,,China
392640 - Statuettes and other ornamental articles,"442,697,846",6.50,6.50,1,,1,,China
392690 - Other,"2,148,302,658",6.50,6.50,3,,3,,China
,2011,"8,394,774,559",5.59,5.59,205,,178,,China
390110 - Polyethylene having a specific gravity of less than 0.94,"19,762,266",6.50,6.50,2,,2,,China
390120 - Polyethylene having a specific gravity of 0.94 or more,"8,566,271",3.25,3.25,2,,1,,China
390130 - Ethylene-vinyl acetate copolymers,"2,365,245",6.50,6.50,1,,1,,China
390190 - Other,"37,362,992",3.25,3.25,2,,1,,China
390210 - Polypropylene,"5,778,972",6.50,6.50,1,,1,,China
390220 - Polyisobutylene,"4,927,917",6.50,6.50,1,,1,,China
390230 - Propylene copolymers,"209,733",6.50,6.50,1,,1,,China
390290 - Other,"2,047,813",2.17,2.17,3,,1,,China
390311 -- Expansible,"37,971,992",6.50,6.50,1,,1,,China
390319 -- Other,"2,818,188",6.50,6.50,1,,1,,China
390320 - Styrene-acrylonitrile (SAN) copolymers,"469,925",6.50,6.50,1,,1,,China
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"1,513,480",6.50,6.50,1,,1,,China
390390 - Other,"12,751,597",2.17,2.17,3,,1,,China
"390410 - Poly(vinyl chloride), not mixed with any other substances","1,265,356",6.50,6.50,1,,1,,China
390421 -- Non-plasticised,"803,783",6.50,6.50,1,,1,,China
390422 -- Plasticised,"746,864",6.50,6.50,1,,1,,China
390430 - Vinyl chloride-vinyl acetate copolymers,"6,677,229",6.50,6.50,1,,1,,China
390440 - Other vinyl chloride copolymers,"1,846,154",6.50,6.50,1,,1,,China
390450 - Vinylidene chloride polymers,"428,889",3.25,3.25,2,,1,,China
390461 -- Polytetrafluoroethylene,"51,592,921",6.50,6.50,1,,1,,China
390469 -- Other,"30,835,960",4.33,4.33,3,,2,,China
390490 - Other,"4,678,860",6.50,6.50,1,,1,,China
390512 -- In aqueous dispersion,"58,589",6.50,6.50,1,,1,,China
390519 -- Other,"260,220",6.50,6.50,1,,1,,China
390521 -- In aqueous dispersion,"388,034",6.50,6.50,1,,1,,China
390529 -- Other,"4,059,726",6.50,6.50,1,,1,,China
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","59,241,460",6.50,6.50,1,,1,,China
390591 -- Copolymers,"426,690",6.50,6.50,1,,1,,China
390599 -- Other,"11,648,242",3.25,3.25,2,,1,,China
390610 - Poly(methyl methacrylate),"1,142,902",6.50,6.50,1,,1,,China
390690 - Other,"24,691,741",1.64,1.64,7,,2,,China
390710 - Polyacetals,"25,729,951",6.50,6.50,1,,1,,China
390720 - Other polyethers,"15,543,865",4.88,4.88,4,,3,,China
390730 - Epoxide resins,"42,517,554",6.50,6.50,1,,1,,China
390740 - Polycarbonates,"6,804,416",6.50,6.50,1,,1,,China
390750 - Alkyd resins,"491,112",6.50,6.50,1,,1,,China
390760 - Poly(ethylene terephthalate),"27,359,189",6.50,6.50,2,,2,,China
390770 - Poly(lactic acid),"1,258,800",6.50,6.50,1,,1,,China
390791 -- Unsaturated,"3,043,469",6.50,6.50,2,,2,,China
390799 -- Other,"41,346,492",3.25,3.25,2,,1,,China
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","20,659,452",6.50,6.50,1,,1,,China
390890 - Other,"22,954,637",6.50,6.50,1,,1,,China
390910 - Urea resins; thiourea resins,"673,185",6.50,6.50,1,,1,,China
390920 - Melamine resins,"1,106,863",6.50,6.50,1,,1,,China
390930 - Other amino-resins,"75,043",6.50,6.50,1,,1,,China
390940 - Phenolic resins,"1,301,743",6.50,6.50,1,,1,,China
390950 - Polyurethanes,"5,911,295",3.25,3.25,2,,1,,China
391000 Silicones in primary forms.,"24,929,760",6.50,6.50,1,,1,,China
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","37,896,156",6.50,6.50,1,,1,,China
391190 - Other,"8,469,415",3.30,3.30,5,,3,,China
391211 -- Non-plasticised,"19,964,788",6.50,6.50,1,,1,,China
391212 -- Plasticised,"120,338",6.50,6.50,1,,1,,China
391220 - Cellulose nitrates (including collodions),"200,893",6.33,6.33,3,,3,,China
391231 -- Carboxymethylcellulose and its salts,"7,693,152",6.50,6.50,1,,1,,China
391239 -- Other,"16,029,827",3.25,3.25,2,,1,,China
391290 - Other,"2,422,832",6.45,6.45,2,,2,,China
"391310 - Alginic acid, its salts and esters","24,696,948",5.00,5.00,1,,1,,China
391390 - Other,"59,239,525",6.50,6.50,1,,1,,China
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","37,685,630",6.50,6.50,1,,1,,China
391510 - Of polymers of ethylene,"62,696",6.50,6.50,1,,1,,China
391520 - Of polymers of styrene,"15,215",6.50,6.50,1,,1,,China
391530 - Of polymers of vinyl chloride,"142,304",6.50,6.50,1,,1,,China
391590 - Of other plastics,"1,753,934",6.50,6.50,2,,2,,China
391610 - Of polymers of ethylene,"3,711,448",6.50,6.50,1,,1,,China
391620 - Of polymers of vinyl chloride,"5,839,899",6.50,6.50,1,,1,,China
391690 - Of other plastics,"15,873,811",6.50,6.50,3,,3,,China
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"1,359,956",5.90,5.90,2,,2,,China
391721 -- Of polymers of ethylene,"6,941,111",6.50,6.50,2,,2,,China
391722 -- Of polymers of propylene,"5,303,464",6.50,6.50,2,,2,,China
391723 -- Of polymers of vinyl chloride,"6,075,440",6.50,6.50,2,,2,,China
391729 -- Of other plastics,"11,165,524",6.50,6.50,1,,1,,China
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","11,898,941",6.50,6.50,1,,1,,China
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","19,261,772",6.50,6.50,1,,1,,China
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","15,795,929",6.50,6.50,1,,1,,China
391739 -- Other,"50,813,081",6.50,6.50,1,,1,,China
391740 - Fittings,"48,252,525",6.50,6.50,1,,1,,China
391810 - Of polymers of vinyl chloride,"228,577,188",6.50,6.50,2,,2,,China
391890 - Of other plastics,"91,892,114",6.50,6.50,1,,1,,China
391910 - In rolls of a width not exceeding 20 cm,"143,125,203",6.35,6.35,4,,4,,China
391990 - Other,"143,083,207",6.50,6.50,1,,1,,China
392010 - Of polymers of ethylene,"64,363,018",4.64,4.64,7,,5,,China
392020 - Of polymers of propylene,"50,141,956",6.50,6.50,3,,3,,China
392030 - Of polymers of styrene,"7,469,347",6.50,6.50,1,,1,,China
392043 -- Containing by weight not less than 6 % of plasticisers,"23,582,902",6.50,6.50,2,,2,,China
392049 -- Other,"25,060,747",6.50,6.50,2,,2,,China
392051 -- Of poly(methyl methacrylate),"10,917,512",6.50,6.50,1,,1,,China
392059 -- Other,"4,682,270",3.25,3.25,2,,1,,China
392061 -- Of polycarbonates,"5,489,867",6.50,6.50,1,,1,,China
392062 -- Of poly(ethylene terephthalate),"95,734,953",4.33,4.33,3,,2,,China
392063 -- Of unsaturated polyesters,"1,061,372",6.50,6.50,1,,1,,China
392069 -- Of other polyesters,"11,543,118",6.50,6.50,1,,1,,China
392071 -- Of regenerated cellulose,"2,873,213",6.50,6.50,1,,1,,China
392073 -- Of cellulose acetate,"3,202,908",6.40,6.40,2,,2,,China
392079 -- Of other cellulose derivatives,"464,566",6.10,6.10,2,,2,,China
392091 -- Of poly(vinyl butyral),"806,135",6.10,6.10,1,,1,,China
392092 -- Of polyamides,"7,885,081",6.50,6.50,1,,1,,China
392093 -- Of amino-resins,"14,031",6.50,6.50,1,,1,,China
392094 -- Of phenolic resins,"2,329,818",6.50,6.50,1,,1,,China
392099 -- Of other plastics,"51,700,509",3.25,3.25,6,,3,,China
392111 -- Of polymers of styrene,"4,037,357",6.50,6.50,1,,1,,China
392112 -- Of polymers of vinyl chloride,"19,969,576",6.50,6.50,1,,1,,China
392113 -- Of polyurethanes,"17,022,295",6.50,6.50,2,,2,,China
392114 -- Of regenerated cellulose,"3,901,024",6.50,6.50,1,,1,,China
392119 -- Of other plastics,"24,230,864",6.50,6.50,1,,1,,China
392190 - Other,"139,601,091",6.50,6.50,8,,8,,China
"392210 - Baths, shower-baths, sinks and wash-basins","149,957,473",6.50,6.50,1,,1,,China
392220 - Lavatory seats and covers,"85,983,047",6.50,6.50,1,,1,,China
392290 - Other,"62,716,323",6.50,6.50,1,,1,,China
"392310 - Boxes, cases, crates and similar articles","214,919,079",6.50,6.50,1,,1,,China
392321 -- Of polymers of ethylene,"415,251,905",6.50,6.50,1,,1,,China
392329 -- Of other plastics,"130,610,288",6.50,6.50,2,,2,,China
"392330 - Carboys, bottles, flasks and similar articles","135,610,227",6.50,6.50,2,,2,,China
"392340 - Spools, cops, bobbins and similar supports","11,623,701",5.90,5.90,2,,2,,China
"392350 - Stoppers, lids, caps and other closures","126,492,390",6.50,6.50,2,,2,,China
392390 - Other,"125,586,839",6.50,6.50,1,,1,,China
392410 - Tableware and kitchenware,"720,293,643",6.50,6.50,1,,1,,China
392490 - Other,"370,146,330",6.50,6.50,1,,1,,China
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","400,423",6.50,6.50,1,,1,,China
"392520 - Doors, windows and their frames and thresholds for doors","15,474,488",6.50,6.50,1,,1,,China
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","45,178,181",6.50,6.50,1,,1,,China
392590 - Other,"105,387,527",6.50,6.50,3,,3,,China
392610 - Office or school supplies,"214,196,951",6.50,6.50,1,,1,,China
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","674,274,541",6.50,6.50,1,,1,,China
"392630 - Fittings for furniture, coachwork or the like","44,717,443",6.50,6.50,1,,1,,China
392640 - Statuettes and other ornamental articles,"481,448,172",6.50,6.50,1,,1,,China
392690 - Other,"2,082,008,957",6.50,6.50,3,,3,,China
,2010,"7,465,230,575",5.59,5.59,204,,,,China
390110 - Polyethylene having a specific gravity of less than 0.94,"11,751,615",6.50,6.50,2,,,,China
390120 - Polyethylene having a specific gravity of 0.94 or more,"2,224,312",3.25,3.25,2,,,,China
390130 - Ethylene-vinyl acetate copolymers,"1,558,175",6.50,6.50,1,,,,China
390190 - Other,"29,259,379",3.25,3.25,2,,,,China
390210 - Polypropylene,"5,243,130",6.50,6.50,1,,,,China
390220 - Polyisobutylene,"2,351,460",6.50,6.50,1,,,,China
390230 - Propylene copolymers,"419,717",6.50,6.50,1,,,,China
390290 - Other,"301,292",2.17,2.17,3,,,,China
390311 -- Expansible,"26,836,370",6.50,6.50,1,,,,China
390319 -- Other,"1,954,320",6.50,6.50,1,,,,China
390320 - Styrene-acrylonitrile (SAN) copolymers,"93,992",6.50,6.50,1,,,,China
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"3,918,212",6.50,6.50,1,,,,China
390390 - Other,"9,751,491",2.17,2.17,3,,,,China
"390410 - Poly(vinyl chloride), not mixed with any other substances","1,121,012",6.50,6.50,1,,,,China
390421 -- Non-plasticised,"395,549",6.50,6.50,1,,,,China
390422 -- Plasticised,"416,495",6.50,6.50,1,,,,China
390430 - Vinyl chloride-vinyl acetate copolymers,"7,675,366",6.50,6.50,1,,,,China
390440 - Other vinyl chloride copolymers,"461,834",6.50,6.50,1,,,,China
390450 - Vinylidene chloride polymers,"279,815",3.25,3.25,2,,,,China
390461 -- Polytetrafluoroethylene,"22,287,549",6.50,6.50,1,,,,China
390469 -- Other,"8,134,628",3.25,3.25,2,,,,China
390490 - Other,"1,734,188",6.50,6.50,1,,,,China
390512 -- In aqueous dispersion,"270,350",6.50,6.50,1,,,,China
390519 -- Other,"435,599",6.50,6.50,1,,,,China
390521 -- In aqueous dispersion,"74,080",6.50,6.50,1,,,,China
390529 -- Other,"840,878",6.50,6.50,1,,,,China
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","42,643,540",6.50,6.50,1,,,,China
390591 -- Copolymers,"310,373",6.50,6.50,1,,,,China
390599 -- Other,"12,198,163",3.25,3.25,2,,,,China
390610 - Poly(methyl methacrylate),"1,173,178",6.50,6.50,1,,,,China
390690 - Other,"21,322,890",1.64,1.64,7,,,,China
390710 - Polyacetals,"6,673,627",6.50,6.50,1,,,,China
390720 - Other polyethers,"13,609,848",4.88,4.88,4,,,,China
390730 - Epoxide resins,"31,220,686",6.50,6.50,1,,,,China
390740 - Polycarbonates,"35,916,434",6.50,6.50,1,,,,China
390750 - Alkyd resins,"439,854",6.50,6.50,1,,,,China
390760 - Poly(ethylene terephthalate),"7,952,821",6.50,6.50,2,,,,China
390770 - Poly(lactic acid),"476,735",6.50,6.50,1,,,,China
390791 -- Unsaturated,"2,596,980",6.50,6.50,2,,,,China
390799 -- Other,"16,915,561",3.25,3.25,2,,,,China
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","10,943,468",6.50,6.50,1,,,,China
390890 - Other,"11,823,110",6.50,6.50,1,,,,China
390910 - Urea resins; thiourea resins,"316,325",6.50,6.50,1,,,,China
390920 - Melamine resins,"1,341,303",6.50,6.50,1,,,,China
390930 - Other amino-resins,"227,198",6.50,6.50,1,,,,China
390940 - Phenolic resins,"1,662,017",6.50,6.50,1,,,,China
390950 - Polyurethanes,"4,221,572",3.25,3.25,2,,,,China
