Importer,Year,Value,Ad val. duties,Number of lines,India
,(US$),Simple average,MFN duties,Pref. duties,India
,MFN,Best,All items,Non ad val.,All items,Non ad val.,India
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,India
"080540 - Grapefruit, including pomelos",,1.50,0.00,1,,1,,India
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","13,882",12.80,8.90,2,1,1,,India
080590 - Other,,12.80,9.30,1,,1,,India
080610 - Fresh,"72,997,338",12.95,9.45,2,,2,,India
080620 - Dried,"3,748,366",2.40,0.00,3,,3,,India
080711 -- Watermelons,,8.80,5.30,1,,1,,India
080719 -- Other,"17,275",8.80,5.30,1,,1,,India
080720 - Papaws (papayas),"170,568",0.00,0.00,1,,,,India
080810 - Apples,116,,,2,2,,,India
080830 - Pears,,,,2,2,,,India
080840 - Quinces,,7.20,3.70,1,,1,,India
080910 - Apricots,,20.00,16.50,1,,1,,India
080921 -- Sour cherries (Prunus cerasus),,12.00,8.50,1,,1,,India
080929 -- Other,,12.00,8.50,1,,1,,India
"080930 - Peaches, including nectarines",,17.60,14.10,2,,2,,India
080940 - Plums and sloes,,9.20,5.65,2,,2,,India
081010 - Strawberries,,11.20,7.70,1,,1,,India
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,5.70,2,,2,,India
"081030 - Black, white or red currants and gooseberries",501,9.07,5.57,3,,3,,India
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",154,4.00,1.53,4,,3,,India
081050 - Kiwifruit,,8.80,5.30,1,,1,,India
081060 - Durians,,8.80,5.30,1,,1,,India
081070 - Persimmons,"2,147",8.80,5.30,1,,1,,India
081090 - Other,"2,754,076",4.40,2.65,2,,1,,India
081110 - Strawberries,,17.60,17.60,3,1,,,India
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",103,14.67,14.67,7,1,,,India
081190 - Other,"10,934,638",10.75,5.20,10,2,8,2,India
081210 - Cherries,,8.80,5.30,1,,1,,India
081290 - Other,"207,404",7.16,3.76,5,,5,,India
081310 - Apricots,334,5.60,2.10,1,,1,,India
081320 - Prunes,,9.60,6.10,1,,1,,India
081330 - Apples,,3.20,0.00,1,,1,,India
081340 - Other fruit,"3,386,028",3.28,1.00,5,,4,,India
081350 - Mixtures of nuts or dried fruits of this Chapter,"9,936",6.86,3.01,7,,7,,India
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","114,383",1.60,0.00,1,,1,,India
,2011,"315,132,444",7.06,4.40,117,24,80,10,India
080111 -- Desiccated,"925,513",0.00,0.00,1,,,,India
080119 -- Other,"2,311,235",0.00,0.00,1,,,,India
080121 -- In shell,,0.00,0.00,1,,,,India
080122 -- Shelled,"404,473",0.00,0.00,1,,,,India
080131 -- In shell,"1,259,816",0.00,0.00,1,,,,India
080132 -- Shelled,"205,359,032",0.00,0.00,1,,,,India
080211 -- In shell,,2.80,1.05,2,,1,,India
080212 -- Shelled,"2,492",1.75,0.00,2,,1,,India
080221 -- In shell,,3.20,0.00,1,,1,,India
080222 -- Shelled,,3.20,0.00,1,,1,,India
080231 -- In shell,,4.00,0.00,1,,1,,India
080232 -- Shelled,"30,419,585",5.10,1.60,1,,1,,India
080240 - Chestnuts (Castanea spp.),,5.60,2.10,1,,1,,India
080250 - Pistachios,,1.60,0.00,1,,1,,India
080260 - Macadamia nuts,14,2.00,0.00,1,,1,,India
080290 - Other,"2,119,891",1.33,0.00,3,,2,,India
"080300 Bananas, including plantains, fresh or dried.","80,165",16.00,12.50,3,1,2,,India
080410 - Dates,"46,938",7.70,4.20,1,,1,,India
080420 - Figs,,6.80,3.30,2,,2,,India
080430 - Pineapples,"52,910",5.80,2.30,1,,1,,India
080440 - Avocados,,4.37,0.53,1,,1,,India
"080450 - Guavas, mangoes and mangosteens","6,413,891",0.00,0.00,1,,,,India
080510 - Oranges,153,14.67,14.67,2,1,,,India
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,India
"080540 - Grapefruit, including pomelos",,1.80,0.00,1,,1,,India
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","11,470",12.80,8.90,2,1,1,,India
080590 - Other,,12.80,9.30,1,,1,,India
080610 - Fresh,"46,886,680",15.47,15.47,2,1,2,2,India
080620 - Dried,"3,195,795",2.40,0.00,3,,3,,India
080711 -- Watermelons,"16,426",8.80,5.30,1,,1,,India
080719 -- Other,"103,342",8.80,5.30,1,,1,,India
080720 - Papaws (papayas),"81,265",0.00,0.00,1,,,,India
080810 - Apples,,,,2,2,,,India
080820 - Pears and quinces,,7.20,3.70,3,2,1,,India
080910 - Apricots,,,,1,1,1,1,India
080920 - Cherries,,,,2,2,2,2,India
"080930 - Peaches, including nectarines",,,,2,2,2,2,India
080940 - Plums and sloes,,12.00,8.40,2,1,2,1,India
081010 - Strawberries,,,7.70,1,1,1,,India
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,5.70,2,,2,,India
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,1.53,4,,3,,India
081050 - Kiwifruit,,8.53,5.03,1,,1,,India
081060 - Durians,,8.80,5.30,1,,1,,India
081090 - Other,"1,234,300",7.20,4.40,5,,4,,India
081110 - Strawberries,"4,162",17.60,17.60,3,1,,,India
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","63,712",14.67,14.67,7,1,,,India
081190 - Other,"10,614,042",12.65,6.25,10,2,10,2,India
081210 - Cherries,,8.80,5.30,1,,1,,India
081290 - Other,"266,025",8.10,4.68,6,,6,,India
081310 - Apricots,"4,775",5.60,2.10,1,,1,,India
081320 - Prunes,"1,810",9.60,6.10,1,,1,,India
081330 - Apples,,3.20,0.00,1,,1,,India
081340 - Other fruit,"3,151,516",3.28,1.00,5,,4,,India
081350 - Mixtures of nuts or dried fruits of this Chapter,"28,091",6.86,3.01,7,,7,,India
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","72,927",1.60,0.00,1,,1,,India
,2010,"293,491,699",7.06,7.06,117,24,,,India
080111 -- Desiccated,"339,671",0.00,0.00,1,,,,India
080119 -- Other,"1,294,931",0.00,0.00,1,,,,India
080121 -- In shell,,0.00,0.00,1,,,,India
080122 -- Shelled,,0.00,0.00,1,,,,India
080131 -- In shell,"3,904,571",0.00,0.00,1,,,,India
080132 -- Shelled,"163,856,440",0.00,0.00,1,,,,India
080211 -- In shell,"12,581",2.80,2.80,2,,,,India
080212 -- Shelled,"48,494",1.75,1.75,2,,,,India
080221 -- In shell,,3.20,3.20,1,,,,India
080222 -- Shelled,,3.20,3.20,1,,,,India
080231 -- In shell,"58,225",4.00,4.00,1,,,,India
080232 -- Shelled,"26,781,168",5.10,5.10,1,,,,India
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,India
080250 - Pistachios,13,1.60,1.60,1,,,,India
080260 - Macadamia nuts,,2.00,2.00,1,,,,India
080290 - Other,"778,371",1.33,1.33,3,,,,India
"080300 Bananas, including plantains, fresh or dried.","50,284",16.00,16.00,3,1,,,India
080410 - Dates,"29,099",7.70,7.70,1,,,,India
080420 - Figs,,6.80,6.80,2,,,,India
080430 - Pineapples,"57,230",5.80,5.80,1,,,,India
080440 - Avocados,,4.37,4.37,1,,,,India
"080450 - Guavas, mangoes and mangosteens","6,449,371",0.00,0.00,1,,,,India
080510 - Oranges,451,14.67,14.67,2,1,,,India
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,India
"080540 - Grapefruit, including pomelos",,1.80,1.80,1,,,,India
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","18,440",12.80,12.80,2,1,,,India
080590 - Other,"37,027",12.80,12.80,1,,,,India
080610 - Fresh,"73,419,202",15.47,15.47,2,1,,,India
080620 - Dried,"801,598",2.40,2.40,3,,,,India
080711 -- Watermelons,"55,374",8.80,8.80,1,,,,India
080719 -- Other,"69,334",8.80,8.80,1,,,,India
080720 - Papaws (papayas),"123,834",0.00,0.00,1,,,,India
080810 - Apples,,,,2,2,,,India
080820 - Pears and quinces,,7.20,7.20,3,2,,,India
080910 - Apricots,,,,1,1,,,India
080920 - Cherries,968,,,2,2,,,India
"080930 - Peaches, including nectarines",,,,2,2,,,India
080940 - Plums and sloes,,12.00,12.00,2,1,,,India
081010 - Strawberries,,,,1,1,,,India
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,India
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,India
081050 - Kiwifruit,,8.53,8.53,1,,,,India
081060 - Durians,,8.80,8.80,1,,,,India
081090 - Other,"4,582,441",7.20,7.20,5,,,,India
081110 - Strawberries,,17.60,17.60,3,1,,,India
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","5,701",14.67,14.67,7,1,,,India
081190 - Other,"7,338,479",12.65,12.65,10,2,,,India
081210 - Cherries,,8.80,8.80,1,,,,India
081290 - Other,"160,542",8.10,8.10,6,,,,India
081310 - Apricots,"15,643",5.60,5.60,1,,,,India
081320 - Prunes,,9.60,9.60,1,,,,India
081330 - Apples,,3.20,3.20,1,,,,India
081340 - Other fruit,"2,958,392",3.28,3.28,5,,,,India
081350 - Mixtures of nuts or dried fruits of this Chapter,"218,701",6.86,6.86,7,,,,India
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","25,122",1.60,1.60,1,,,,India
,2009,"302,527,127",7.06,7.06,117,24,,,India
080111 -- Desiccated,"352,954",0.00,0.00,1,,,,India
080119 -- Other,"677,622",0.00,0.00,1,,,,India
080121 -- In shell,,0.00,0.00,1,,,,India
080122 -- Shelled,,0.00,0.00,1,,,,India
080131 -- In shell,"2,137,364",0.00,0.00,1,,,,India
080132 -- Shelled,"173,270,216",0.00,0.00,1,,,,India
080211 -- In shell,"36,083",2.80,2.80,2,,,,India
080212 -- Shelled,"36,600",1.75,1.75,2,,,,India
080221 -- In shell,,3.20,3.20,1,,,,India
080222 -- Shelled,"78,792",3.20,3.20,1,,,,India
080231 -- In shell,"51,510",4.00,4.00,1,,,,India
080232 -- Shelled,"29,441,104",5.10,5.10,1,,,,India
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,India
080250 - Pistachios,"3,919",1.60,1.60,1,,,,India
080260 - Macadamia nuts,,2.00,2.00,1,,,,India
080290 - Other,"767,461",1.33,1.33,3,,,,India
"080300 Bananas, including plantains, fresh or dried.","56,699",16.00,16.00,3,1,,,India
080410 - Dates,"13,027",7.70,7.70,1,,,,India
080420 - Figs,,6.80,6.80,2,,,,India
080430 - Pineapples,"22,275",5.80,5.80,1,,,,India
080440 - Avocados,,4.37,4.37,1,,,,India
"080450 - Guavas, mangoes and mangosteens","5,253,444",0.00,0.00,1,,,,India
080510 - Oranges,"24,325",14.67,14.67,2,1,,,India
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,India
"080540 - Grapefruit, including pomelos",,1.80,1.80,1,,,,India
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","1,548",12.80,12.80,2,1,,,India
080590 - Other,28,12.80,12.80,1,,,,India
080610 - Fresh,"66,488,930",15.47,15.47,2,1,,,India
080620 - Dried,"2,037,454",2.40,2.40,3,,,,India
080711 -- Watermelons,,8.80,8.80,1,,,,India
080719 -- Other,"61,999",8.80,8.80,1,,,,India
080720 - Papaws (papayas),"1,680,790",0.00,0.00,1,,,,India
080810 - Apples,,,,2,2,,,India
080820 - Pears and quinces,,7.20,7.20,3,2,,,India
080910 - Apricots,,,,1,1,,,India
080920 - Cherries,432,,,2,2,,,India
"080930 - Peaches, including nectarines",,,,2,2,,,India
080940 - Plums and sloes,,12.00,12.00,2,1,,,India
081010 - Strawberries,,,,1,1,,,India
"081020 - Raspberries, blackberries, mulberries and loganberries",112,9.20,9.20,2,,,,India
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,India
081050 - Kiwifruit,,8.53,8.53,1,,,,India
081060 - Durians,,8.80,8.80,1,,,,India
081090 - Other,"8,639,893",7.20,7.20,5,,,,India
081110 - Strawberries,"19,457",17.60,17.60,3,1,,,India
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,India
081190 - Other,"7,669,475",12.65,12.65,10,2,,,India
081210 - Cherries,,8.80,8.80,1,,,,India
081290 - Other,"410,936",8.10,8.10,6,,,,India
081310 - Apricots,,5.60,5.60,1,,,,India
081320 - Prunes,,9.60,9.60,1,,,,India
081330 - Apples,"7,016",3.20,3.20,1,,,,India
081340 - Other fruit,"2,820,272",3.28,3.28,5,,,,India
081350 - Mixtures of nuts or dried fruits of this Chapter,"351,280",6.86,6.86,7,,,,India
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","114,109",1.60,1.60,1,,,,India
,2008,"325,351,360",7.06,7.06,117,24,,,India
080111 -- Desiccated,"249,738",0.00,0.00,1,,,,India
080119 -- Other,"554,744",0.00,0.00,1,,,,India
080121 -- In shell,,0.00,0.00,1,,,,India
080122 -- Shelled,"133,079",0.00,0.00,1,,,,India
080131 -- In shell,"4,341,217",0.00,0.00,1,,,,India
080132 -- Shelled,"182,573,860",0.00,0.00,1,,,,India
080211 -- In shell,"26,045",2.80,2.80,2,,,,India
080212 -- Shelled,"33,794",1.75,1.75,2,,,,India
080221 -- In shell,"1,846",3.20,3.20,1,,,,India
080222 -- Shelled,,3.20,3.20,1,,,,India
080231 -- In shell,"101,102",4.00,4.00,1,,,,India
080232 -- Shelled,"32,179,060",5.10,5.10,1,,,,India
080240 - Chestnuts (Castanea spp.),"4,717",5.60,5.60,1,,,,India
080250 - Pistachios,15,1.60,1.60,1,,,,India
080260 - Macadamia nuts,,2.00,2.00,1,,,,India
080290 - Other,"560,149",1.33,1.33,3,,,,India
"080300 Bananas, including plantains, fresh or dried.","56,088",16.00,16.00,3,1,,,India
080410 - Dates,"10,356",7.70,7.70,1,,,,India
080420 - Figs,"1,245",6.80,6.80,2,,,,India
080430 - Pineapples,,5.80,5.80,1,,,,India
080440 - Avocados,15,4.37,4.37,1,,,,India
"080450 - Guavas, mangoes and mangosteens","6,276,618",0.00,0.00,1,,,,India
080510 - Oranges,,14.67,14.67,2,1,,,India
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","31,450",,,5,5,,,India
"080540 - Grapefruit, including pomelos",,1.80,1.80,1,,,,India
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","12,305",12.80,12.80,2,1,,,India
080590 - Other,,12.80,12.80,1,,,,India
080610 - Fresh,"74,719,610",15.47,15.47,2,1,,,India
080620 - Dried,"385,440",2.40,2.40,3,,,,India
080711 -- Watermelons,146,8.80,8.80,1,,,,India
080719 -- Other,"51,635",8.80,8.80,1,,,,India
080720 - Papaws (papayas),"1,606,680",0.00,0.00,1,,,,India
080810 - Apples,,,,2,2,,,India
080820 - Pears and quinces,,7.20,7.20,3,2,,,India
080910 - Apricots,,,,1,1,,,India
080920 - Cherries,,,,2,2,,,India
"080930 - Peaches, including nectarines",,,,2,2,,,India
080940 - Plums and sloes,,12.00,12.00,2,1,,,India
081010 - Strawberries,"2,886",,,1,1,,,India
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,India
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,India
081050 - Kiwifruit,,8.53,8.53,1,,,,India
081060 - Durians,,8.80,8.80,1,,,,India
081090 - Other,"11,640,297",7.20,7.20,5,,,,India
081110 - Strawberries,"174,959",17.60,17.60,3,1,,,India
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,India
081190 - Other,"6,230,066",12.65,12.65,10,2,,,India
081210 - Cherries,,8.80,8.80,1,,,,India
081290 - Other,"647,145",8.10,8.10,6,,,,India
081310 - Apricots,"6,050",5.60,5.60,1,,,,India
081320 - Prunes,"1,377",9.60,9.60,1,,,,India
081330 - Apples,396,3.20,3.20,1,,,,India
081340 - Other fruit,"2,419,761",3.28,3.28,5,,,,India
081350 - Mixtures of nuts or dried fruits of this Chapter,"168,792",6.86,6.86,7,,,,India
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","148,680",1.60,1.60,1,,,,India
,2007,"290,721,177",6.91,6.91,119,24,,,India
080111 -- Desiccated,"220,390",0.00,0.00,1,,,,India
080119 -- Other,"239,838",0.00,0.00,1,,,,India
080121 -- In shell,,0.00,0.00,1,,,,India
080122 -- Shelled,576,0.00,0.00,1,,,,India
080131 -- In shell,"935,120",0.00,0.00,1,,,,India
080132 -- Shelled,"172,163,745",0.00,0.00,1,,,,India
080211 -- In shell,"11,937",2.80,2.80,2,,,,India
080212 -- Shelled,"1,617",1.75,1.75,2,,,,India
080221 -- In shell,"1,891",3.20,3.20,1,,,,India
080222 -- Shelled,"1,836",3.20,3.20,1,,,,India
080231 -- In shell,"355,631",4.00,4.00,1,,,,India
080232 -- Shelled,"40,695,750",5.10,5.10,1,,,,India
080240 - Chestnuts (Castanea spp.),"3,426",5.60,5.60,1,,,,India
080250 - Pistachios,"273,593",1.60,1.60,1,,,,India
080260 - Macadamia nuts,,2.00,2.00,1,,,,India
080290 - Other,"389,071",1.33,1.33,3,,,,India
"080300 Bananas, including plantains, fresh or dried.","55,135",16.00,16.00,3,1,,,India
080410 - Dates,"7,277",7.70,7.70,1,,,,India
080420 - Figs,521,6.80,6.80,2,,,,India
080430 - Pineapples,"39,525",5.80,5.80,1,,,,India
080440 - Avocados,,4.37,4.37,1,,,,India
"080450 - Guavas, mangoes and mangosteens","6,180,530",0.00,0.00,1,,,,India
080510 - Oranges,343,14.67,14.67,2,1,,,India
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,India
"080540 - Grapefruit, including pomelos",,1.80,1.80,1,,,,India
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","7,894",12.80,12.80,2,1,,,India
080590 - Other,,12.80,12.80,1,,,,India
080610 - Fresh,"50,563,049",15.47,15.47,2,1,,,India
080620 - Dried,"130,019",2.40,2.40,3,,,,India
080711 -- Watermelons,"30,014",8.80,8.80,1,,,,India
080719 -- Other,"36,236",8.80,8.80,1,,,,India
080720 - Papaws (papayas),"839,925",0.00,0.00,1,,,,India
080810 - Apples,"14,980",,,2,2,,,India
080820 - Pears and quinces,"7,360",7.20,7.20,3,2,,,India
080910 - Apricots,,,,1,1,,,India
080920 - Cherries,,,,2,2,,,India
"080930 - Peaches, including nectarines",,,,2,2,,,India
080940 - Plums and sloes,,12.00,12.00,2,1,,,India
081010 - Strawberries,,,,1,1,,,India
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,India
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,India
081050 - Kiwifruit,69,8.53,8.53,1,,,,India
081060 - Durians,,8.80,8.80,1,,,,India
081090 - Other,"8,963,125",6.00,6.00,6,,,,India
081110 - Strawberries,"96,401",17.60,17.60,3,1,,,India
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",27,14.67,14.67,7,1,,,India
081190 - Other,"6,281,838",12.65,12.65,10,2,,,India
081210 - Cherries,,8.80,8.80,1,,,,India
081290 - Other,"543,801",8.10,8.10,6,,,,India
081310 - Apricots,,5.60,5.60,1,,,,India
081320 - Prunes,"90,535",9.60,9.60,1,,,,India
081330 - Apples,,3.20,3.20,1,,,,India
081340 - Other fruit,"1,187,689",2.73,2.73,6,,,,India
081350 - Mixtures of nuts or dried fruits of this Chapter,"81,408",6.86,6.86,7,,,,India
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","269,057",1.60,1.60,1,,,,India
,2006,"295,095,878",6.91,6.91,119,24,,,India
080111 -- Dessicated,"41,937",0.00,0.00,1,,,,India
080119 -- Other,"445,336",0.00,0.00,1,,,,India
080121 -- In shell,,0.00,0.00,1,,,,India
080122 -- Shelled,"424,230",0.00,0.00,1,,,,India
080131 -- In shell,"5,688",0.00,0.00,1,,,,India
080132 -- Shelled,"195,794,305",0.00,0.00,1,,,,India
080211 -- In shell,"97,033",2.80,2.80,2,,,,India
080212 -- Shelled,"1,959",1.75,1.75,2,,,,India
080221 -- In shell,427,3.20,3.20,1,,,,India
080222 -- Shelled,,3.20,3.20,1,,,,India
080231 -- In shell,"178,496",4.00,4.00,1,,,,India
080232 -- Shelled,"22,398,096",5.10,5.10,1,,,,India
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,India
080250 - Pistachios,"1,305,598",1.60,1.60,1,,,,India
080290 - Other,"652,786",1.50,1.50,4,,,,India
"080300 Bananas, including plantains, fresh or dried.","35,420",16.00,16.00,3,1,,,India
080410 - Dates,"9,681",7.70,7.70,1,,,,India
080420 - Figs,377,6.80,6.80,2,,,,India
080430 - Pineapples,"66,497",5.80,5.80,1,,,,India
080440 - Avocados,,4.37,4.37,1,,,,India
"080450 - Guavas, mangoes and mangosteens","5,239,481",0.00,0.00,1,,,,India
080510 - Oranges,,14.67,14.67,2,1,,,India
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","2,323",,,5,5,,,India
080540 - Grapefruit,,1.80,1.80,1,,,,India
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","1,595",12.80,12.80,2,1,,,India
080590 - Other,,12.80,12.80,1,,,,India
080610 - Fresh,"49,230,292",15.47,15.47,2,1,,,India
080620 - Dried,"140,313",2.40,2.40,3,,,,India
080711 -- Watermelons,13,8.80,8.80,1,,,,India
080719 -- Other,"13,786",8.80,8.80,1,,,,India
080720 - Papaws (papayas),"1,052,419",0.00,0.00,1,,,,India
080810 - Apples,"10,635",,,2,2,,,India
080820 - Pears and quinces,,7.20,7.20,3,2,,,India
080910 - Apricots,,,,1,1,,,India
080920 - Cherries,,,,2,2,,,India
"080930 - Peaches, including nectarines",,,,2,2,,,India
080940 - Plums and sloes,,12.00,12.00,2,1,,,India
081010 - Strawberries,,,,1,1,,,India
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,India
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,India
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,India
081050 - Kiwifruit,"2,072",8.53,8.53,1,,,,India
081060 - Durians,,8.80,8.80,1,,,,India
081090 - Other,"9,097,236",2.93,2.93,3,,,,India
081110 - Strawberries,,17.60,17.60,3,1,,,India
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",439,14.67,14.67,7,1,,,India
081190 - Other,"7,535,320",12.65,12.65,10,2,,,India
081210 - Cherries,,8.80,8.80,1,,,,India
081290 - Other,"566,225",8.10,8.10,6,,,,India
081310 - Apricots,"2,323",5.60,5.60,1,,,,India
081320 - Prunes,,9.60,9.60,1,,,,India
081330 - Apples,"11,878",3.20,3.20,1,,,,India
081340 - Other fruit,"633,814",2.73,2.73,6,,,,India
081350 - Mixtures of nuts or dried fruits of this Chapter,"36,237",6.86,6.86,7,,,,India
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","61,612",1.60,1.60,1,,,,India
,2005,"280,588,235",6.91,6.91,119,24,,,India
080111 -- Dessicated,"114,818",0.00,0.00,1,,,,India
080119 -- Other,"86,589",0.00,0.00,1,,,,India
080121 -- In shell,,0.00,0.00,1,,,,India
080122 -- Shelled,"140,285",0.00,0.00,1,,,,India
080131 -- In shell,"410,827",0.00,0.00,1,,,,India
080132 -- Shelled,"206,380,951",0.00,0.00,1,,,,India
080211 -- In shell,25,2.80,2.80,2,,,,India
080212 -- Shelled,"244,005",1.75,1.75,2,,,,India
080221 -- In shell,"4,752",3.20,3.20,1,,,,India
080222 -- Shelled,,3.20,3.20,1,,,,India
080231 -- In shell,"70,055",4.00,4.00,1,,,,India
080232 -- Shelled,"19,864,244",5.10,5.10,1,,,,India
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,India
080250 - Pistachios,62,1.60,1.60,1,,,,India
080290 - Other,"424,873",1.50,1.50,4,,,,India
"080300 Bananas, including plantains, fresh or dried.","31,364",16.00,16.00,3,1,,,India
080410 - Dates,"36,925",7.70,7.70,1,,,,India
080420 - Figs,,6.80,6.80,2,,,,India
080430 - Pineapples,"35,979",5.80,5.80,1,,,,India
080440 - Avocados,,4.37,4.37,1,,,,India
"080450 - Guavas, mangoes and mangosteens","3,003,369",0.00,0.00,1,,,,India
080510 - Oranges,,14.67,14.67,2,1,,,India
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","9,704",,,5,5,,,India
080540 - Grapefruit,,1.80,1.80,1,,,,India
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",50,12.80,12.80,2,1,,,India
080590 - Other,,12.80,12.80,1,,,,India
080610 - Fresh,"37,129,041",15.47,15.47,2,1,,,India
080620 - Dried,"67,530",2.40,2.40,3,,,,India
080711 -- Watermelons,"2,613",8.80,8.80,1,,,,India
080719 -- Other,"37,111",8.80,8.80,1,,,,India
080720 - Papaws (papayas),"1,853,796",0.00,0.00,1,,,,India
080810 - Apples,"180,133",,,2,2,,,India
080820 - Pears and quinces,,7.20,7.20,3,2,,,India
080910 - Apricots,,,,1,1,,,India
080920 - Cherries,,,,2,2,,,India
"080930 - Peaches, including nectarines",,,,2,2,,,India
080940 - Plums and sloes,,12.00,12.00,2,1,,,India
081010 - Strawberries,"3,931",,,1,1,,,India
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,India
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,India
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,India
081050 - Kiwifruit,,8.53,8.53,1,,,,India
081060 - Durians,,8.80,8.80,1,,,,India
081090 - Other,"5,666,104",2.93,2.93,3,,,,India
081110 - Strawberries,"1,630",17.60,17.60,3,1,,,India
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,India
081190 - Other,"2,973,038",12.65,12.65,10,2,,,India
081210 - Cherries,,8.80,8.80,1,,,,India
081290 - Other,"946,860",8.10,8.10,6,,,,India
081310 - Apricots,,5.60,5.60,1,,,,India
081320 - Prunes,124,9.60,9.60,1,,,,India
081330 - Apples,,3.20,3.20,1,,,,India
081340 - Other fruit,"697,592",2.73,2.73,6,,,,India
081350 - Mixtures of nuts or dried fruits of this Chapter,"9,953",6.86,6.86,7,,,,India
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","159,904",1.60,1.60,1,,,,India
,2004,"195,122,269",6.82,6.82,128,28,,,India
080111 -- Dessicated,"366,366",0.00,0.00,1,,,,India
