Importer,Year,Value,Ad val. duties,Number of lines,India
,(US$),Simple average,MFN duties,Pref. duties,India
,MFN,Best,All items,Non ad val.,All items,Non ad val.,India
390760 - Poly(ethylene terephthalate),"158,757,171",6.50,6.50,2,,,,India
390770 - Poly(lactic acid),,6.50,6.50,1,,,,India
390791 -- Unsaturated,"3,315,144",6.50,6.50,2,,,,India
390799 -- Other,"1,365,690",3.25,3.25,4,,,,India
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","175,383",6.50,6.50,1,,,,India
390890 - Other,"27,986",6.50,6.50,1,,,,India
390910 - Urea resins; thiourea resins,"5,071",6.50,6.50,1,,,,India
390920 - Melamine resins,"34,071",6.50,6.50,1,,,,India
390930 - Other amino-resins,"279,102",6.50,6.50,1,,,,India
390940 - Phenolic resins,"2,165,157",6.50,6.50,1,,,,India
390950 - Polyurethanes,"669,928",3.25,3.25,2,,,,India
391000 Silicones in primary forms.,"279,788",6.50,6.50,1,,,,India
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","5,898,618",6.50,6.50,1,,,,India
391190 - Other,"3,478,206",2.75,2.75,6,,,,India
391211 -- Non-plasticised,,6.50,6.50,1,,,,India
391212 -- Plasticised,"62,070",6.50,6.50,1,,,,India
391220 - Cellulose nitrates (including collodions),"3,821,036",6.33,6.33,3,,,,India
391231 -- Carboxymethylcellulose and its salts,"132,349",6.50,6.50,1,,,,India
391239 -- Other,"1,594,604",4.33,4.33,3,,,,India
391290 - Other,"1,130,416",6.45,6.45,2,,,,India
"391310 - Alginic acid, its salts and esters","69,896",5.00,5.00,1,,,,India
391390 - Other,"1,374,584",6.50,6.50,1,,,,India
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","1,705,628",6.50,6.50,1,,,,India
391510 - Of polymers of ethylene,"1,037,825",6.50,6.50,1,,,,India
391520 - Of polymers of styrene,,6.50,6.50,1,,,,India
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,India
391590 - Of other plastics,"603,404",6.50,6.50,3,,,,India
391610 - Of polymers of ethylene,"691,554",6.50,6.50,1,,,,India
391620 - Of polymers of vinyl chloride,"953,484",6.50,6.50,2,,,,India
391690 - Of other plastics,"1,374,982",6.50,6.50,7,,,,India
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"58,507",5.90,5.90,2,,,,India
391721 -- Of polymers of ethylene,"739,015",6.50,6.50,2,,,,India
391722 -- Of polymers of propylene,"178,001",6.50,6.50,2,,,,India
391723 -- Of polymers of vinyl chloride,"550,872",6.50,6.50,2,,,,India
391729 -- Of other plastics,"763,231",6.50,6.50,4,,,,India
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","2,855,122",6.50,6.50,1,,,,India
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","675,944",6.50,6.50,7,,,,India
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","1,386,891",6.50,6.50,1,,,,India
391739 -- Other,"287,408",6.50,6.50,4,,,,India
391740 - Fittings,"3,094,534",6.50,6.50,1,,,,India
391810 - Of polymers of vinyl chloride,"1,662,334",6.50,6.50,2,,,,India
391890 - Of other plastics,"1,101,252",6.50,6.50,1,,,,India
391910 - In rolls of a width not exceeding 20 cm,"3,210,711",6.41,6.41,9,,,,India
391990 - Other,"3,703,708",6.50,6.50,6,,,,India
392010 - Of polymers of ethylene,"3,110,158",4.88,4.88,8,,,,India
392020 - Of polymers of propylene,"39,726,067",6.50,6.50,5,,,,India
392030 - Of polymers of styrene,"13,609",6.50,6.50,1,,,,India
392043 -- Containing by weight not less than 6 % of plasticisers,"232,080",6.50,6.50,2,,,,India
392049 -- Other,"742,578",6.50,6.50,2,,,,India
392051 -- Of poly(methyl methacrylate),"41,499",6.50,6.50,1,,,,India
392059 -- Other,"14,527",3.25,3.25,2,,,,India
392061 -- Of polycarbonates,"664,747",6.50,6.50,1,,,,India
392062 -- Of poly(ethylene terephthalate),"51,544,971",3.25,3.25,4,,,,India
392063 -- Of unsaturated polyesters,"705,835",6.50,6.50,1,,,,India
392069 -- Of other polyesters,"1,061,891",6.50,6.50,1,,,,India
392071 -- Of regenerated cellulose,"49,749",6.50,6.50,2,,,,India
392073 -- Of cellulose acetate,"262,780",6.43,6.43,3,,,,India
392079 -- Of other cellulose derivatives,,6.10,6.10,2,,,,India
392091 -- Of poly(vinyl butyral),"161,130",6.10,6.10,1,,,,India
392092 -- Of polyamides,"91,837",6.50,6.50,1,,,,India
392093 -- Of amino-resins,,6.50,6.50,1,,,,India
392094 -- Of phenolic resins,836,6.50,6.50,1,,,,India
392099 -- Of other plastics,"445,659",2.79,2.79,7,,,,India
392111 -- Of polymers of styrene,"13,911",6.50,6.50,1,,,,India
392112 -- Of polymers of vinyl chloride,"27,403,668",6.50,6.50,1,,,,India
392113 -- Of polyurethanes,"84,382",6.50,6.50,2,,,,India
392114 -- Of regenerated cellulose,"26,533",6.50,6.50,1,,,,India
392119 -- Of other plastics,"11,351,797",6.50,6.50,1,,,,India
392190 - Other,"18,574,222",6.50,6.50,9,,,,India
"392210 - Baths, shower-baths, sinks and wash-basins","3,404,473",6.50,6.50,1,,,,India
392220 - Lavatory seats and covers,"89,370",6.50,6.50,1,,,,India
392290 - Other,"944,850",6.50,6.50,1,,,,India
"392310 - Boxes, cases, crates and similar articles","2,847,145",6.50,6.50,1,,,,India
392321 -- Of polymers of ethylene,"32,593,409",6.50,6.50,1,,,,India
392329 -- Of other plastics,"24,464,138",6.50,6.50,2,,,,India
"392330 - Carboys, bottles, flasks and similar articles","2,160,950",6.50,6.50,2,,,,India
"392340 - Spools, cops, bobbins and similar supports","315,544",5.90,5.90,2,,,,India
"392350 - Stoppers, lids, caps and other closures","2,125,262",6.50,6.50,2,,,,India
392390 - Other,"10,925,873",6.50,6.50,2,,,,India
392410 - Tableware and kitchenware,"17,142,241",6.50,6.50,1,,,,India
392490 - Other,"5,851,829",6.50,6.50,3,,,,India
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","711,262",6.50,6.50,1,,,,India
"392520 - Doors, windows and their frames and thresholds for doors","23,011",6.50,6.50,1,,,,India
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","130,280",6.50,6.50,1,,,,India
392590 - Other,"2,469,696",6.50,6.50,3,,,,India
392610 - Office or school supplies,"2,171,174",6.50,6.50,1,,,,India
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","1,572,183",6.50,6.50,1,,,,India
"392630 - Fittings for furniture, coachwork or the like","1,103,143",6.50,6.50,1,,,,India
392640 - Statuettes and other ornamental articles,"2,501,080",6.50,6.50,1,,,,India
392690 - Other,"42,394,238",6.50,6.50,3,,,,India
,2006,"415,284,745",5.62,5.62,248,,,,India
390110 - Polyethylene having a specific gravity of less than 0.94,"8,904,125",6.50,6.50,2,,,,India
390120 - Polyethylene having a specific gravity of 0.94 or more,"24,602,025",3.25,3.25,2,,,,India
390130 - Ethylene-vinyl acetate copolymers,"69,548",6.50,6.50,1,,,,India
390190 - Other,"1,536,967",2.17,2.17,3,,,,India
390210 - Polypropylene,"8,030,177",6.50,6.50,1,,,,India
390220 - Polyisobutylene,,6.50,6.50,1,,,,India
390230 - Propylene copolymers,"1,601,066",6.50,6.50,1,,,,India
390290 - Other,"20,303",2.17,2.17,3,,,,India
390311 -- Expansible,"1,586,689",6.50,6.50,1,,,,India
390319 -- Other,"23,247,559",6.50,6.50,1,,,,India
390320 - Styrene- Acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,India
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"2,160",6.50,6.50,1,,,,India
390390 - Other,"28,590",2.17,2.17,3,,,,India
"390410 - Poly(vinyl chloride), not mixed with any other substances","106,864",6.50,6.50,1,,,,India
390421 -- Non-plasticised,"3,792",6.50,6.50,1,,,,India
390422 -- Plasticised,"151,890",6.50,6.50,1,,,,India
390430 - Vinyl chloride-vinyl acetate copolymers,"43,846",6.50,6.50,1,,,,India
390440 - Other vinyl chloride copolymers,"2,737",6.50,6.50,1,,,,India
390450 - Vinylidene chloride polymers,"583,628",3.25,3.25,2,,,,India
390461 -- Polytetrafluoroethylene,"22,212",6.50,6.50,1,,,,India
390469 -- Other,"24,082",3.25,3.25,2,,,,India
390490 - Other,"22,864",6.50,6.50,1,,,,India
390512 -- In aqueous dispersion,"66,045",6.50,6.50,1,,,,India
390519 -- Other,"4,289,594",6.50,6.50,1,,,,India
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,India
390529 -- Other,,6.50,6.50,1,,,,India
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,6.50,1,,,,India
390591 -- Copolymers,"12,393",6.50,6.50,1,,,,India
390599 -- Other,"1,163,753",3.25,3.25,2,,,,India
390610 - Poly(methyl methacrylate),"39,514",6.50,6.50,1,,,,India
390690 - Other,"1,812,207",1.64,1.64,7,,,,India
390710 - Polyacetals,"37,015",6.50,6.50,1,,,,India
390720 - Other polyethers,"668,042",5.20,5.20,5,,,,India
390730 - Epoxide resins,"2,420,809",6.50,6.50,1,,,,India
390740 - Polycarbonates,"205,906",6.50,6.50,1,,,,India
390750 - Alkyd resins,"24,195",6.50,6.50,1,,,,India
390760 - Poly(ethylene terephthalate),"53,336,091",6.50,6.50,2,,,,India
390791 -- Unsaturated,"294,928",6.50,6.50,2,,,,India
390799 -- Other,"731,814",3.25,3.25,4,,,,India
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","55,096",6.50,6.50,1,,,,India
390890 - Other,"83,874",6.50,6.50,1,,,,India
390910 - Urea resins; thiourea resins,"26,179",6.50,6.50,1,,,,India
390920 - Melamine resins,"1,029,843",6.50,6.50,1,,,,India
390930 - Other amino-resins,"36,161",6.50,6.50,1,,,,India
390940 - Phenolic resins,"1,696,491",6.50,6.50,1,,,,India
390950 - Polyurethanes,"572,277",3.25,3.25,2,,,,India
391000 Silicones in primary forms.,"525,795",6.50,6.50,1,,,,India
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","2,027,405",6.50,6.50,1,,,,India
391190 - Other,"2,817,416",2.75,2.75,6,,,,India
391211 -- Non-plasticised,"91,458",6.50,6.50,1,,,,India
391212 -- Plasticised,"53,388",6.50,6.50,1,,,,India
391220 - Cellulose nitrates (including collodions),"3,084,771",6.33,6.33,3,,,,India
391231 -- Carboxymethylcellulose and its salts,"89,537",6.50,6.50,1,,,,India
391239 -- Other,"1,212,119",4.33,4.33,3,,,,India
391290 - Other,"965,745",6.45,6.45,2,,,,India
"391310 - Alginic acid, its salts and esters",691,5.00,5.00,1,,,,India
391390 - Other,"1,081,574",6.50,6.50,1,,,,India
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","1,121,062",6.50,6.50,1,,,,India
391510 - Of polymers of ethylene,"24,798",6.50,6.50,1,,,,India
391520 - Of polymers of styrene,,6.50,6.50,1,,,,India
391530 - Of polymers of vinyl chloride,"193,990",6.50,6.50,1,,,,India
391590 - Of other plastics,"184,109",6.50,6.50,3,,,,India
391610 - Of polymers of ethylene,"160,215",6.50,6.50,1,,,,India
391620 - Of polymers of vinyl chloride,"475,408",6.50,6.50,2,,,,India
391690 - Of other plastics,"790,840",6.50,6.50,7,,,,India
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"27,711",5.90,5.90,2,,,,India
391721 -- Of polymers of ethylene,"579,258",6.50,6.50,2,,,,India
391722 -- Of polymers of propylene,"351,518",6.50,6.50,2,,,,India
391723 -- Of polymers of vinyl chloride,"999,495",6.50,6.50,2,,,,India
391729 -- Of other plastics,"611,917",6.50,6.50,4,,,,India
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","1,514,254",6.50,6.50,1,,,,India
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","769,582",6.50,6.50,7,,,,India
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","1,075,308",6.50,6.50,1,,,,India
391739 -- Other,"364,852",6.50,6.50,4,,,,India
391740 - Fittings,"1,430,480",6.50,6.50,1,,,,India
391810 - Of polymers of vinyl chloride,"1,363,996",6.50,6.50,2,,,,India
391890 - Of other plastics,"649,647",6.50,6.50,1,,,,India
391910 - In rolls of a width not exceeding 20 cm,"5,099,883",6.41,6.41,9,,,,India
391990 - Other,"3,415,533",6.50,6.50,6,,,,India
392010 - Of polymers of ethylene,"2,088,992",4.88,4.88,8,,,,India
392020 - Of polymers of propylene,"25,623,431",6.50,6.50,5,,,,India
392030 - Of polymers of styrene,"221,274",6.50,6.50,1,,,,India
392043 -- Containing by weight not less than 6% of plasticizers,"212,598",6.50,6.50,2,,,,India
392049 -- Other,"652,259",6.50,6.50,2,,,,India
392051 -- Of poly(methyl methacrylate),"159,122",6.50,6.50,1,,,,India
392059 -- Other,"91,081",3.25,3.25,2,,,,India
392061 -- Of polycarbonates,"303,818",6.50,6.50,1,,,,India
392062 -- Of poly(ethylene terephthalate),"49,510,793",3.25,3.25,4,,,,India
392063 -- Of unsaturated polyesters,"695,401",6.50,6.50,1,,,,India
392069 -- Of other polyesters,"2,162,696",6.50,6.50,1,,,,India
392071 -- Of regenerated cellulose,"55,962",6.50,6.50,2,,,,India
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,India
392073 -- Of cellulose acetate,"379,430",6.43,6.43,3,,,,India
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,India
392091 -- Of poly(vinyl butyral),829,6.50,6.50,1,,,,India
392092 -- Of polyamides,"3,239",6.50,6.50,1,,,,India
392093 -- Of amino-resins,"14,653",6.50,6.50,1,,,,India
392094 -- Of phenolic resins,"25,577",6.50,6.50,1,,,,India
392099 -- Of other plastics,"789,119",2.79,2.79,7,,,,India
392111 -- Of polymers of styrene,"34,391",6.50,6.50,1,,,,India
392112 -- Of polymers of vinyl chloride,"19,892,282",6.50,6.50,1,,,,India
392113 -- Of polyurethanes,"104,541",6.50,6.50,2,,,,India
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,India
392119 -- Of other plastics,"6,264,352",6.50,6.50,1,,,,India
392190 - Other,"11,761,004",6.50,6.50,9,,,,India
"392210 - Baths, shower-baths, sinks and wash-basins","2,260,783",6.50,6.50,1,,,,India
392220 - Lavatory seats and covers,"27,837",6.50,6.50,1,,,,India
392290 - Other,"532,776",6.50,6.50,1,,,,India
"392310 - Boxes, cases, crates and similar articles","2,718,487",6.50,6.50,1,,,,India
392321 -- Of polymers of ethylene,"23,331,521",6.50,6.50,1,,,,India
392329 -- Of other plastics,"18,945,748",6.50,6.50,2,,,,India
"392330 - Carboys, bottles, flasks and similar articles","1,497,893",6.50,6.50,2,,,,India
"392340 - Spools, cops, bobbins and similar supports","270,695",5.90,5.90,2,,,,India
"392350 - Stoppers, lids, caps and other closures","1,496,386",6.50,6.50,2,,,,India
392390 - Other,"11,030,986",6.50,6.50,2,,,,India
392410 - Tableware and kitchenware,"11,510,411",6.50,6.50,1,,,,India
392490 - Other,"5,079,655",6.50,6.50,3,,,,India
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","534,496",6.50,6.50,1,,,,India
"392520 - Doors, windows and their frames and thresholds for doors","44,863",6.50,6.50,1,,,,India
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","49,333",6.50,6.50,1,,,,India
392590 - Other,"2,761,140",6.50,6.50,3,,,,India
392610 - Office or school supplies,"1,565,344",6.50,6.50,1,,,,India
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","1,384,274",6.50,6.50,1,,,,India
"392630 - Fittings for furniture, coachwork or the like","903,706",6.50,6.50,1,,,,India
392640 - Statuettes and other ornamental articles,"2,651,438",6.50,6.50,1,,,,India
392690 - Other,"33,293,024",6.50,6.50,3,,,,India
,2005,"390,522,671",5.42,5.42,257,,,,India
390110 - Polyethylene having a specific gravity of less than 0.94,"42,519,713",6.50,6.50,2,,,,India
390120 - Polyethylene having a specific gravity of 0.94 or more,"59,310,943",3.25,3.25,2,,,,India
390130 - Ethylene-vinyl acetate copolymers,,6.50,6.50,1,,,,India
390190 - Other,"910,532",2.17,2.17,3,,,,India
390210 - Polypropylene,"4,213,916",6.50,6.50,1,,,,India
390220 - Polyisobutylene,,6.50,6.50,1,,,,India
390230 - Propylene copolymers,"1,705,064",6.50,6.50,1,,,,India
390290 - Other,"263,040",2.17,2.17,3,,,,India
390311 -- Expansible,"150,412",6.50,6.50,1,,,,India
390319 -- Other,"16,727,171",6.50,6.50,1,,,,India
390320 - Styrene- Acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,India
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"4,081",6.50,6.50,1,,,,India
390390 - Other,"424,288",2.17,2.17,3,,,,India
"390410 - Poly(vinyl chloride), not mixed with any other substances",311,6.50,6.50,1,,,,India
390421 -- Non-plasticised,,6.50,6.50,1,,,,India
390422 -- Plasticised,"1,418",6.50,6.50,1,,,,India
390430 - Vinyl chloride-vinyl acetate copolymers,"1,692",6.50,6.50,1,,,,India
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,India
390450 - Vinylidene chloride polymers,"112,268",3.25,3.25,2,,,,India
390461 -- Polytetrafluoroethylene,,6.50,6.50,1,,,,India
390469 -- Other,,3.25,3.25,2,,,,India
390490 - Other,"5,959",6.50,6.50,1,,,,India
390512 -- In aqueous dispersion,"90,832",6.50,6.50,1,,,,India
390519 -- Other,"3,699,119",6.50,6.50,1,,,,India
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,India
390529 -- Other,,6.50,6.50,1,,,,India
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","42,038",6.50,6.50,1,,,,India
390591 -- Copolymers,"55,835",6.50,6.50,1,,,,India
390599 -- Other,"1,160,024",3.25,3.25,2,,,,India
390610 - Poly(methyl methacrylate),"33,765",6.50,6.50,1,,,,India
390690 - Other,"401,260",1.64,1.64,7,,,,India
390710 - Polyacetals,"13,474",6.50,6.50,1,,,,India
390720 - Other polyethers,"686,034",5.20,5.20,5,,,,India
390730 - Epoxide resins,"1,439,075",6.50,6.50,1,,,,India
390740 - Polycarbonates,"8,870",6.50,6.50,1,,,,India
390750 - Alkyd resins,"2,998",6.50,6.50,1,,,,India
390760 - Poly(ethylene terephthalate),"20,785,562",6.50,6.50,2,,,,India
390791 -- Unsaturated,"326,477",6.50,6.50,2,,,,India
390799 -- Other,"676,604",3.25,3.25,4,,,,India
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","1,257",6.50,6.50,1,,,,India
390890 - Other,"48,321",6.50,6.50,1,,,,India
390910 - Urea resins; thiourea resins,"30,580",6.50,6.50,1,,,,India
390920 - Melamine resins,"2,231,007",6.50,6.50,1,,,,India
390930 - Other amino-resins,"36,676",6.50,6.50,1,,,,India
390940 - Phenolic resins,"1,234,732",6.50,6.50,1,,,,India
390950 - Polyurethanes,"1,302,772",3.25,3.25,2,,,,India
391000 Silicones in primary forms.,"1,606,407",6.50,6.50,1,,,,India
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","52,464",6.50,6.50,1,,,,India
391190 - Other,"2,610,582",2.75,2.75,6,,,,India
391211 -- Non-plasticised,,6.50,6.50,1,,,,India
391212 -- Plasticised,"73,228",6.50,6.50,1,,,,India
391220 - Cellulose nitrates (including collodions),"3,104,825",6.33,6.33,3,,,,India
391231 -- Carboxymethylcellulose and its salts,"51,145",6.50,6.50,1,,,,India
391239 -- Other,"868,481",4.33,4.33,3,,,,India
391290 - Other,"1,181,099",6.45,6.45,2,,,,India
"391310 - Alginic acid, its salts and esters","28,341",5.00,5.00,1,,,,India
391390 - Other,"641,993",6.50,6.50,1,,,,India
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","1,070,411",6.50,6.50,1,,,,India
391510 - Of polymers of ethylene,,6.50,6.50,1,,,,India
391520 - Of polymers of styrene,821,6.50,6.50,1,,,,India
391530 - Of polymers of vinyl chloride,"58,473",6.50,6.50,1,,,,India
391590 - Of other plastics,"61,210",6.50,6.50,3,,,,India
391610 - Of polymers of ethylene,"986,036",6.50,6.50,1,,,,India
391620 - Of polymers of vinyl chloride,"274,013",6.50,6.50,2,,,,India
391690 - Of other plastics,"514,709",6.50,6.50,7,,,,India
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"24,870",5.90,5.90,2,,,,India
391721 -- Of polymers of ethylene,"303,809",4.33,4.33,3,,,,India
391722 -- Of polymers of propylene,"32,521",4.33,4.33,3,,,,India
391723 -- Of polymers of vinyl chloride,"1,454,651",4.33,4.33,3,,,,India
391729 -- Of other plastics,"264,720",5.20,5.20,5,,,,India
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","466,152",3.25,3.25,2,,,,India
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","460,180",6.50,6.50,7,,,,India
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","757,346",3.25,3.25,2,,,,India
391739 -- Other,"498,125",5.20,5.20,5,,,,India
391740 - Fittings,"1,112,138",3.25,3.25,2,,,,India
391810 - Of polymers of vinyl chloride,"1,161,367",6.50,6.50,2,,,,India
391890 - Of other plastics,"351,744",6.50,6.50,1,,,,India
391910 - In rolls of a width not exceeding 20 cm,"5,949,298",6.41,6.41,9,,,,India
391990 - Other,"3,604,929",6.50,6.50,6,,,,India
392010 - Of polymers of ethylene,"2,819,168",4.88,4.88,8,,,,India
392020 - Of polymers of propylene,"17,758,717",6.50,6.50,5,,,,India
392030 - Of polymers of styrene,"175,231",6.50,6.50,1,,,,India
392043 -- Containing by weight not less than 6% of plasticizers,"471,725",6.50,6.50,2,,,,India
392049 -- Other,"485,162",6.50,6.50,2,,,,India
392051 -- Of poly(methyl methacrylate),"1,928",6.50,6.50,1,,,,India
392059 -- Other,,3.25,3.25,2,,,,India
392061 -- Of polycarbonates,"295,660",6.50,6.50,1,,,,India
392062 -- Of poly(ethylene terephthalate),"51,182,654",3.25,3.25,4,,,,India
392063 -- Of unsaturated polyesters,"283,953",6.50,6.50,1,,,,India
392069 -- Of other polyesters,"1,885,856",6.50,6.50,1,,,,India
392071 -- Of regenerated cellulose,"137,759",6.50,6.50,2,,,,India
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,India
392073 -- Of cellulose acetate,"236,379",6.43,6.43,3,,,,India
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,India
392091 -- Of poly(vinyl butyral),"7,228",6.50,6.50,1,,,,India
392092 -- Of polyamides,"40,906",6.50,6.50,1,,,,India
392093 -- Of amino-resins,,6.50,6.50,1,,,,India
392094 -- Of phenolic resins,"65,514",6.50,6.50,1,,,,India
392099 -- Of other plastics,"288,345",2.79,2.79,7,,,,India
392111 -- Of polymers of styrene,"32,322",6.50,6.50,1,,,,India
392112 -- Of polymers of vinyl chloride,"15,769,302",6.50,6.50,1,,,,India
392113 -- Of polyurethanes,"19,719",6.50,6.50,2,,,,India
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,India
392119 -- Of other plastics,"2,507,272",6.50,6.50,1,,,,India
392190 - Other,"10,326,962",6.50,6.50,9,,,,India
"392210 - Baths, shower-baths, sinks and wash-basins","2,127,622",6.50,6.50,1,,,,India
392220 - Lavatory seats and covers,"38,990",6.50,6.50,1,,,,India
392290 - Other,"372,857",6.50,6.50,1,,,,India
"392310 - Boxes, cases, crates and similar articles","3,037,321",6.50,6.50,1,,,,India
392321 -- Of polymers of ethylene,"14,812,029",6.50,6.50,1,,,,India
392329 -- Of other plastics,"12,357,930",6.50,6.50,2,,,,India
"392330 - Carboys, bottles, flasks and similar articles","1,303,182",6.50,6.50,2,,,,India
"392340 - Spools, cops, bobbins and similar supports","286,541",5.90,5.90,2,,,,India
"392350 - Stoppers, lids, caps and other closures","1,152,671",6.50,6.50,2,,,,India
392390 - Other,"13,762,320",6.50,6.50,2,,,,India
392410 - Tableware and kitchenware,"9,725,975",6.50,6.50,1,,,,India
392490 - Other,"5,484,179",6.50,6.50,3,,,,India
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","533,495",6.50,6.50,1,,,,India
"392520 - Doors, windows and their frames and thresholds for doors","5,213",6.50,6.50,1,,,,India
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","25,268",6.50,6.50,1,,,,India
392590 - Other,"2,778,013",6.50,6.50,3,,,,India
392610 - Office or school supplies,"862,957",6.50,6.50,1,,,,India
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","1,649,763",6.50,6.50,1,,,,India
"392630 - Fittings for furniture, coachwork or the like","981,533",6.50,6.50,1,,,,India
392640 - Statuettes and other ornamental articles,"2,293,610",6.50,6.50,1,,,,India
392690 - Other,"21,855,239",4.88,4.88,4,,,,India
,2004,"208,121,947",5.42,5.42,257,,,,India
390110 - Polyethylene having a specific gravity of less than 0.94,"3,659,841",6.50,6.50,2,,,,India
390120 - Polyethylene having a specific gravity of 0.94 or more,"8,163,580",3.25,3.25,2,,,,India
390130 - Ethylene-vinyl acetate copolymers,"591,101",6.50,6.50,1,,,,India
390190 - Other,"47,927",2.17,2.17,3,,,,India
390210 - Polypropylene,"1,899,261",6.50,6.50,1,,,,India
390220 - Polyisobutylene,,6.50,6.50,1,,,,India
390230 - Propylene copolymers,"352,671",6.50,6.50,1,,,,India
390290 - Other,"54,408",2.17,2.17,3,,,,India
390311 -- Expansible,,6.50,6.50,1,,,,India
390319 -- Other,"8,332,365",6.50,6.50,1,,,,India
390320 - Styrene- Acrylonitrile (SAN) copolymers,"4,304",6.50,6.50,1,,,,India
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,6.50,6.50,1,,,,India
390390 - Other,"94,462",2.17,2.17,3,,,,India
"390410 - Poly(vinyl chloride), not mixed with any other substances","3,035",6.50,6.50,1,,,,India
390421 -- Non-plasticised,,6.50,6.50,1,,,,India
390422 -- Plasticised,"34,817",6.50,6.50,1,,,,India
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,6.50,1,,,,India
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,India
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,India
390461 -- Polytetrafluoroethylene,,6.50,6.50,1,,,,India
390469 -- Other,,3.25,3.25,2,,,,India
390490 - Other,"54,271",6.50,6.50,1,,,,India
390512 -- In aqueous dispersion,809,6.50,6.50,1,,,,India
390519 -- Other,"2,470,921",6.50,6.50,1,,,,India
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,India
390529 -- Other,,6.50,6.50,1,,,,India
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,6.50,1,,,,India
390591 -- Copolymers,"2,761",6.50,6.50,1,,,,India
390599 -- Other,"548,187",3.25,3.25,2,,,,India
390610 - Poly(methyl methacrylate),"94,424",6.50,6.50,1,,,,India
390690 - Other,"215,605",1.64,1.64,7,,,,India
390710 - Polyacetals,"52,493",6.50,6.50,1,,,,India
390720 - Other polyethers,"587,892",5.20,5.20,5,,,,India
390730 - Epoxide resins,"1,315,611",6.50,6.50,1,,,,India
390740 - Polycarbonates,"681,334",6.50,6.50,1,,,,India
390750 - Alkyd resins,"6,045",6.50,6.50,1,,,,India
390760 - Poly(ethylene terephthalate),"7,565,090",6.50,6.50,2,,,,India
390791 -- Unsaturated,"451,299",6.50,6.50,2,,,,India
390799 -- Other,"669,965",3.25,3.25,4,,,,India
