Importer,Year,Value,Ad val. duties,Number of lines,South Africa
,(US$),Simple average,MFN duties,Pref. duties,South Africa
,MFN,Best,All items,Non ad val.,All items,Non ad val.,South Africa
"040630 - Processed cheese, not grated or powdered",,,,4,4,,,South Africa
040640 - Blue-veined cheese,,,,3,3,,,South Africa
040690 - Other cheese,,7.70,7.70,34,33,,,South Africa
"040700 Birds' eggs, in shell, fresh, preserved or cooked.","1,205",7.70,7.70,4,3,,,South Africa
040811 -- Dried,,0.00,0.00,2,1,,,South Africa
040819 -- Other,,0.00,0.00,3,2,,,South Africa
040891 -- Dried,,0.00,0.00,2,1,,,South Africa
040899 -- Other,,0.00,0.00,2,1,,,South Africa
040900 Natural honey.,"4,570",17.30,17.30,1,,,,South Africa
"041000 Edible products of animal origin, not elsewhere specified or included.",,7.70,7.70,1,,,,South Africa
,2005,"7,141",5.34,5.34,175,166,,,South Africa
"040110 - Of a fat content, by weight, not exceeding 1%",,,,2,2,,,South Africa
"040120 - Of a fat content, by weight, exceeding 1% but not exceeding 6%",,,,4,4,,,South Africa
"040130 - Of a fat content, by weight, exceeding 6%",,,,6,6,,,South Africa
"040210 - In powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5%",,,,4,4,,,South Africa
040221 -- Not containing added sugar or other sweetening matter,,,,5,5,,,South Africa
040229 -- Other,,,,5,5,,,South Africa
040291 -- Not containing added sugar or other sweetening matter,,,,8,8,,,South Africa
040299 -- Other,,,,6,6,,,South Africa
040310 - Yogurt,,,,12,12,,,South Africa
040390 - Other,,,,18,18,,,South Africa
"040410 - Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",,,,24,24,,,South Africa
040490 - Other,,,,6,6,,,South Africa
040510 - Butter,,,,5,5,,,South Africa
040520 - Dairy spreads,,,,3,3,,,South Africa
040590 - Other,,,,2,2,,,South Africa
"040610 - Fresh (unripened or uncured) cheese, including whey cheese, and curd",,,,2,2,,,South Africa
"040620 - Grated or powdered cheese, of all kinds",,7.70,7.70,2,1,,,South Africa
"040630 - Processed cheese, not grated or powdered",,,,4,4,,,South Africa
040640 - Blue-veined cheese,,,,3,3,,,South Africa
040690 - Other cheese,,7.70,7.70,39,38,,,South Africa
"040700 Birds' eggs, in shell, fresh, preserved or cooked.","1,207",7.70,7.70,4,3,,,South Africa
040811 -- Dried,,0.00,0.00,2,1,,,South Africa
040819 -- Other,,0.00,0.00,3,2,,,South Africa
040891 -- Dried,,0.00,0.00,2,1,,,South Africa
040899 -- Other,"3,334",0.00,0.00,2,1,,,South Africa
040900 Natural honey.,"2,600",17.30,17.30,1,,,,South Africa
"041000 Edible products of animal origin, not elsewhere specified or included.",,7.70,7.70,1,,,,South Africa
,2004,"5,862,116",5.34,5.34,175,166,,,South Africa
"040110 - Of a fat content, by weight, not exceeding 1%",,,,2,2,,,South Africa
"040120 - Of a fat content, by weight, exceeding 1% but not exceeding 6%",,,,4,4,,,South Africa
"040130 - Of a fat content, by weight, exceeding 6%",,,,6,6,,,South Africa
"040210 - In powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5%",,,,4,4,,,South Africa
040221 -- Not containing added sugar or other sweetening matter,,,,5,5,,,South Africa
040229 -- Other,,,,5,5,,,South Africa
040291 -- Not containing added sugar or other sweetening matter,,,,8,8,,,South Africa
040299 -- Other,149,,,6,6,,,South Africa
040310 - Yogurt,,,,12,12,,,South Africa
040390 - Other,796,,,18,18,,,South Africa
"040410 - Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",,,,24,24,,,South Africa
040490 - Other,,,,6,6,,,South Africa
040510 - Butter,,,,5,5,,,South Africa
040520 - Dairy spreads,,,,3,3,,,South Africa
040590 - Other,"1,866",,,2,2,,,South Africa
"040610 - Fresh (unripened or uncured) cheese, including whey cheese, and curd",,,,2,2,,,South Africa
"040620 - Grated or powdered cheese, of all kinds",,7.70,7.70,2,1,,,South Africa
"040630 - Processed cheese, not grated or powdered",,,,4,4,,,South Africa
040640 - Blue-veined cheese,,,,3,3,,,South Africa
040690 - Other cheese,"5,847,189",7.70,7.70,39,38,,,South Africa
"040700 Birds' eggs, in shell, fresh, preserved or cooked.","6,170",7.70,7.70,4,3,,,South Africa
040811 -- Dried,,0.00,0.00,2,1,,,South Africa
040819 -- Other,,0.00,0.00,3,2,,,South Africa
040891 -- Dried,,0.00,0.00,2,1,,,South Africa
040899 -- Other,"5,946",0.00,0.00,2,1,,,South Africa
040900 Natural honey.,,17.30,17.30,1,,,,South Africa
"041000 Edible products of animal origin, not elsewhere specified or included.",,7.70,7.70,1,,,,South Africa
,2003,"2,862,026",5.34,5.34,175,166,,,South Africa
"040110 - Of a fat content, by weight, not exceeding 1%",,,,2,2,,,South Africa
"040120 - Of a fat content, by weight, exceeding 1% but not exceeding 6%",,,,4,4,,,South Africa
"040130 - Of a fat content, by weight, exceeding 6%",,,,6,6,,,South Africa
"040210 - In powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5%",,,,4,4,,,South Africa
040221 -- Not containing added sugar or other sweetening matter,90,,,5,5,,,South Africa
040229 -- Other,34,,,5,5,,,South Africa
040291 -- Not containing added sugar or other sweetening matter,,,,8,8,,,South Africa
040299 -- Other,452,,,6,6,,,South Africa
040310 - Yogurt,,,,12,12,,,South Africa
040390 - Other,,,,18,18,,,South Africa
"040410 - Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",,,,24,24,,,South Africa
040490 - Other,,,,6,6,,,South Africa
040510 - Butter,,,,5,5,,,South Africa
040520 - Dairy spreads,,,,3,3,,,South Africa
040590 - Other,,,,2,2,,,South Africa
"040610 - Fresh (unripened or uncured) cheese, including whey cheese, and curd",,,,2,2,,,South Africa
"040620 - Grated or powdered cheese, of all kinds",,7.70,7.70,2,1,,,South Africa
"040630 - Processed cheese, not grated or powdered",,,,4,4,,,South Africa
040640 - Blue-veined cheese,,,,3,3,,,South Africa
040690 - Other cheese,"2,737,990",7.70,7.70,39,38,,,South Africa
"040700 Birds' eggs, in shell, fresh, preserved or cooked.","3,484",7.70,7.70,4,3,,,South Africa
040811 -- Dried,,0.00,0.00,2,1,,,South Africa
040819 -- Other,,0.00,0.00,3,2,,,South Africa
040891 -- Dried,"44,648",0.00,0.00,2,1,,,South Africa
040899 -- Other,,0.00,0.00,2,1,,,South Africa
040900 Natural honey.,"75,304",17.30,17.30,1,,,,South Africa
"041000 Edible products of animal origin, not elsewhere specified or included.",23,7.70,7.70,1,,,,South Africa
,2002,"7,911,706",5.34,5.34,175,166,,,South Africa
"040110 - Of a fat content, by weight, not exceeding 1%",,,,2,2,,,South Africa
"040120 - Of a fat content, by weight, exceeding 1% but not exceeding 6%",,,,4,4,,,South Africa
"040130 - Of a fat content, by weight, exceeding 6%",,,,6,6,,,South Africa
"040210 - In powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5%",,,,4,4,,,South Africa
040221 -- Not containing added sugar or other sweetening matter,123,,,5,5,,,South Africa
040229 -- Other,,,,5,5,,,South Africa
040291 -- Not containing added sugar or other sweetening matter,,,,8,8,,,South Africa
040299 -- Other,123,,,6,6,,,South Africa
040310 - Yogurt,,,,12,12,,,South Africa
040390 - Other,,,,18,18,,,South Africa
"040410 - Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",,,,24,24,,,South Africa
040490 - Other,,,,6,6,,,South Africa
040510 - Butter,,,,5,5,,,South Africa
040520 - Dairy spreads,,,,3,3,,,South Africa
040590 - Other,,,,2,2,,,South Africa
"040610 - Fresh (unripened or uncured) cheese, including whey cheese, and curd",,,,2,2,,,South Africa
"040620 - Grated or powdered cheese, of all kinds",,7.70,7.70,2,1,,,South Africa
"040630 - Processed cheese, not grated or powdered",,,,4,4,,,South Africa
040640 - Blue-veined cheese,,,,3,3,,,South Africa
040690 - Other cheese,"7,880,468",7.70,7.70,39,38,,,South Africa
"040700 Birds' eggs, in shell, fresh, preserved or cooked.",,7.70,7.70,4,3,,,South Africa
040811 -- Dried,,0.00,0.00,2,1,,,South Africa
040819 -- Other,,0.00,0.00,3,2,,,South Africa
040891 -- Dried,"13,629",0.00,0.00,2,1,,,South Africa
040899 -- Other,322,0.00,0.00,2,1,,,South Africa
040900 Natural honey.,"7,992",17.30,17.30,1,,,,South Africa
"041000 Edible products of animal origin, not elsewhere specified or included.","9,051",7.70,7.70,1,,,,South Africa
,2001,"117,561",5.34,5.34,175,166,,,South Africa
"040110 - Of a fat content, by weight, not exceeding 1 %",,,,2,2,,,South Africa
"040120 - Of a fat content, by weight, exceeding 1 % but not exceeding 6 %",,,,4,4,,,South Africa
"040130 - Of a fat content, by weight, exceeding 6 %",,,,6,6,,,South Africa
"040210 - In powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5 %",,,,4,4,,,South Africa
040221 - - Not containing added sugar or other sweetening matter,,,,5,5,,,South Africa
040229 - - Other,,,,5,5,,,South Africa
040291 - - Not containing added sugar or other sweetening matter,,,,8,8,,,South Africa
040299 - - Other,510,,,6,6,,,South Africa
040310 - Yogurt,,,,12,12,,,South Africa
040390 - Other,,,,18,18,,,South Africa
"040410 - Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter","9,806",,,24,24,,,South Africa
040490 - Other,,,,6,6,,,South Africa
040510 - Butter,"102,006",,,5,5,,,South Africa
040520 - Dairy spreads,,,,3,3,,,South Africa
040590 - Other,,,,2,2,,,South Africa
"040610 - Fresh (unripened or uncured) cheese, including whey cheese, and curd",,,,2,2,,,South Africa
"040620 - Grated or powdered cheese, of all kinds",,7.70,7.70,2,1,,,South Africa
"040630 - Processed cheese, not grated or powdered",,,,4,4,,,South Africa
040640 - Blue-veined cheese,,,,3,3,,,South Africa
040690 - Other cheese,"2,006",7.70,7.70,39,38,,,South Africa
"040700 Birds' eggs, in shell, fresh, preserved or cooked","1,236",7.70,7.70,4,3,,,South Africa
040811 - - Dried,,0.00,0.00,2,1,,,South Africa
040819 - - Other,,0.00,0.00,3,2,,,South Africa
040891 - - Dried,"1,442",0.00,0.00,2,1,,,South Africa
040899 - - Other,555,0.00,0.00,2,1,,,South Africa
040900 Natural honey,,17.30,17.30,1,,,,South Africa
"041000 Edible products of animal origin, not elsewhere specified or included",,7.70,7.70,1,,,,South Africa
,2000,"2,416,267",5.59,5.59,175,166,,,South Africa
"040110 - Of a fat content, by weight, not exceeding 1 %",,,,2,2,,,South Africa
"040120 - Of a fat content, by weight, exceeding 1 % but not exceeding 6 %",,,,4,4,,,South Africa
"040130 - Of a fat content, by weight, exceeding 6 %",,,,6,6,,,South Africa
"040210 - In powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5 %","437,404",,,4,4,,,South Africa
040221 - - Not containing added sugar or other sweetening matter,,,,5,5,,,South Africa
040229 - - Other,,,,5,5,,,South Africa
040291 - - Not containing added sugar or other sweetening matter,,,,8,8,,,South Africa
040299 - - Other,,,,6,6,,,South Africa
040310 - Yogurt,"8,463",,,12,12,,,South Africa
040390 - Other,,,,18,18,,,South Africa
"040410 - Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",,,,24,24,,,South Africa
040490 - Other,,,,6,6,,,South Africa
040510 - Butter,"45,332",,,5,5,,,South Africa
040520 - Dairy spreads,,,,3,3,,,South Africa
040590 - Other,,,,2,2,,,South Africa
"040610 - Fresh (unripened or uncured) cheese, including whey cheese, and curd",,,,2,2,,,South Africa
"040620 - Grated or powdered cheese, of all kinds",,8.05,8.05,2,1,,,South Africa
"040630 - Processed cheese, not grated or powdered",,,,4,4,,,South Africa
040640 - Blue-veined cheese,,,,3,3,,,South Africa
040690 - Other cheese,"1,873,874",8.05,8.05,39,38,,,South Africa
"040700 Birds' eggs, in shell, fresh, preserved or cooked","1,300",8.05,8.05,4,3,,,South Africa
040811 - - Dried,,0.00,0.00,2,1,,,South Africa
040819 - - Other,,0.00,0.00,3,2,,,South Africa
040891 - - Dried,"49,895",0.00,0.00,2,1,,,South Africa
040899 - - Other,,0.00,0.00,2,1,,,South Africa
040900 Natural honey,,18.10,18.10,1,,,,South Africa
"041000 Edible products of animal origin, not elsewhere specified or included",,8.05,8.05,1,,,,South Africa
,1999,"3,201,219",6.08,6.08,175,166,,,South Africa
"040110 - Of a fat content, by weight, not exceeding 1 %",,,,2,2,,,South Africa
"040120 - Of a fat content, by weight, exceeding 1 % but not exceeding 6 %",,,,4,4,,,South Africa
"040130 - Of a fat content, by weight, exceeding 6 %",,,,6,6,,,South Africa
"040210 - In powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5 %","2,670,908",,,4,4,,,South Africa
040221 - - Not containing added sugar or other sweetening matter,,,,5,5,,,South Africa
040229 - - Other,,,,5,5,,,South Africa
040291 - - Not containing added sugar or other sweetening matter,,,,8,8,,,South Africa
040299 - - Other,,,,6,6,,,South Africa
040310 - Yogurt,,,,12,12,,,South Africa
040390 - Other,,,,18,18,,,South Africa
"040410 - Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",,,,24,24,,,South Africa
040490 - Other,,,,6,6,,,South Africa
040510 - Butter,"285,544",,,5,5,,,South Africa
040520 - Dairy spreads,,,,3,3,,,South Africa
040590 - Other,,,,2,2,,,South Africa
"040610 - Fresh (unripened or uncured) cheese, including whey cheese, and curd",,,,2,2,,,South Africa
"040620 - Grated or powdered cheese, of all kinds",,8.75,8.75,2,1,,,South Africa
"040630 - Processed cheese, not grated or powdered",,,,4,4,,,South Africa
040640 - Blue-veined cheese,,,,3,3,,,South Africa
040690 - Other cheese,"242,135",8.75,8.75,39,38,,,South Africa
"040700 Birds' eggs, in shell, fresh, preserved or cooked",,8.75,8.75,4,3,,,South Africa
040811 - - Dried,,0.00,0.00,2,1,,,South Africa
040819 - - Other,,0.00,0.00,3,2,,,South Africa
040891 - - Dried,"2,632",0.00,0.00,2,1,,,South Africa
040899 - - Other,,0.00,0.00,2,1,,,South Africa
040900 Natural honey,,19.70,19.70,1,,,,South Africa
"041000 Edible products of animal origin, not elsewhere specified or included",,8.75,8.75,1,,,,South Africa
,1998,"832,675",6.32,6.32,175,166,,,South Africa
"040110 - Of a fat content, by weight, not exceeding 1 %",,,,2,2,,,South Africa
"040120 - Of a fat content, by weight, exceeding 1 % but not exceeding 6 %",,,,4,4,,,South Africa
"040130 - Of a fat content, by weight, exceeding 6 %",,,,6,6,,,South Africa
"040210 - In powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5 %","819,416",,,4,4,,,South Africa
040221 - - Not containing added sugar or other sweetening matter,,,,5,5,,,South Africa
040229 - - Other,,,,5,5,,,South Africa
040291 - - Not containing added sugar or other sweetening matter,,,,8,8,,,South Africa
040299 - - Other,,,,6,6,,,South Africa
040310 - Yogurt,,,,12,12,,,South Africa
040390 - Other,,,,18,18,,,South Africa
"040410 - Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",,,,24,24,,,South Africa
040490 - Other,,,,6,6,,,South Africa
040510 - Butter,,,,5,5,,,South Africa
040520 - Dairy spreads,,,,3,3,,,South Africa
040590 - Other,,,,2,2,,,South Africa
"040610 - Fresh (unripened or uncured) cheese, including whey cheese, and curd",,,,2,2,,,South Africa
"040620 - Grated or powdered cheese, of all kinds",,9.10,9.10,2,1,,,South Africa
"040630 - Processed cheese, not grated or powdered",,,,4,4,,,South Africa
040640 - Blue-veined cheese,,,,3,3,,,South Africa
040690 - Other cheese,,9.10,9.10,39,38,,,South Africa
"040700 Birds' eggs, in shell, fresh, preserved or cooked","6,139",9.10,9.10,4,3,,,South Africa
040811 - - Dried,,0.00,0.00,2,1,,,South Africa
040819 - - Other,,0.00,0.00,3,2,,,South Africa
040891 - - Dried,"5,207",0.00,0.00,2,1,,,South Africa
040899 - - Other,"1,913",0.00,0.00,2,1,,,South Africa
040900 Natural honey,,20.50,20.50,1,,,,South Africa
"041000 Edible products of animal origin, not elsewhere specified or included",,9.10,9.10,1,,,,South Africa
,1997,"134,985",6.81,6.81,175,166,,,South Africa
"040110 - Of a fat content, by weight, not exceeding 1 %",,,,2,2,,,South Africa
"040120 - Of a fat content, by weight, exceeding 1 % but not exceeding 6 %",,,,4,4,,,South Africa
"040130 - Of a fat content, by weight, exceeding 6 %",,,,6,6,,,South Africa
"040210 - In powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5 %",,,,4,4,,,South Africa
040221 - - Not containing added sugar or other sweetening matter,,,,5,5,,,South Africa
040229 - - Other,,,,5,5,,,South Africa
040291 - - Not containing added sugar or other sweetening matter,102,,,8,8,,,South Africa
040299 - - Other,,,,6,6,,,South Africa
040310 - Yogurt,,,,12,12,,,South Africa
040390 - Other,,,,18,18,,,South Africa
"040410 - Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",,,,24,24,,,South Africa
040490 - Other,,,,6,6,,,South Africa
040510 - Butter,,,,5,5,,,South Africa
040520 - Dairy spreads,"14,572",,,3,3,,,South Africa
040590 - Other,,,,2,2,,,South Africa
"040610 - Fresh (unripened or uncured) cheese, including whey cheese, and curd",,,,2,2,,,South Africa
"040620 - Grated or powdered cheese, of all kinds",,9.80,9.80,2,1,,,South Africa
"040630 - Processed cheese, not grated or powdered",,,,4,4,,,South Africa
040640 - Blue-veined cheese,,,,3,3,,,South Africa
040690 - Other cheese,"75,164",9.80,9.80,39,38,,,South Africa
"040700 Birds' eggs, in shell, fresh, preserved or cooked",544,9.80,9.80,4,3,,,South Africa
040811 - - Dried,,0.00,0.00,2,1,,,South Africa
040819 - - Other,,0.00,0.00,3,2,,,South Africa
040891 - - Dried,"43,695",0.00,0.00,2,1,,,South Africa
040899 - - Other,,0.00,0.00,2,1,,,South Africa
040900 Natural honey,907,22.10,22.10,1,,,,South Africa
"041000 Edible products of animal origin, not elsewhere specified or included",,9.80,9.80,1,,,,South Africa
,1996,"8,559",7.36,7.36,178,169,,,South Africa
"040110 - Of a fat content, by weight, not exceeding 1 %",,,,2,2,,,South Africa
"040120 - Of a fat content, by weight, exceeding 1 % but not exceeding 6 %",,,,4,4,,,South Africa
"040130 - Of a fat content, by weight, exceeding 6 %",,,,6,6,,,South Africa
"040210 - In powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5 %",673,,,4,4,,,South Africa
040221 - - Not containing added sugar or other sweetening matter,,,,5,5,,,South Africa
040229 - - Other,,,,5,5,,,South Africa
040291 - - Not containing added sugar or other sweetening matter,178,,,8,8,,,South Africa
040299 - - Other,,,,6,6,,,South Africa
040310 - Yogurt,,,,12,12,,,South Africa
040390 - Other,,,,18,18,,,South Africa
"040410 - Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",,,,24,24,,,South Africa
040490 - Other,,,,6,6,,,South Africa
040510 - Butter,51,,,5,5,,,South Africa
040520 - Dairy spreads,,,,3,3,,,South Africa
040590 - Other,,,,2,2,,,South Africa
"040610 - Fresh (unripened or uncured) cheese, including whey cheese, and curd",,,,2,2,,,South Africa
"040620 - Grated or powdered cheese, of all kinds",,10.60,10.60,2,1,,,South Africa
"040630 - Processed cheese, not grated or powdered",,,,4,4,,,South Africa
040640 - Blue-veined cheese,,,,3,3,,,South Africa
040690 - Other cheese,,10.60,10.60,42,41,,,South Africa
"040700 Birds' eggs, in shell, fresh, preserved or cooked",,10.60,10.60,4,3,,,South Africa
040811 - - Dried,,0.00,0.00,2,1,,,South Africa
040819 - - Other,,0.00,0.00,3,2,,,South Africa
040891 - - Dried,"6,006",0.00,0.00,2,1,,,South Africa
040899 - - Other,,0.00,0.00,2,1,,,South Africa
040900 Natural honey,"1,651",23.80,23.80,1,,,,South Africa
"041000 Edible products of animal origin, not elsewhere specified or included",,10.60,10.60,1,,,,South Africa
