Importer,Year,Value,Ad val. duties,Number of lines,Ukraine
,(US$),Simple average,MFN duties,Pref. duties,Ukraine
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Ukraine
851140 - Starter motors and dual purpose starter-generators,323,1.60,1.60,2,,,,Ukraine
851150 - Other generators,"2,463",1.60,1.60,2,,,,Ukraine
851180 - Other equipment,"1,592",1.60,1.60,2,,,,Ukraine
851190 - Parts,"2,911",3.20,3.20,1,,,,Ukraine
851210 - Lighting or visual signalling equipment of a kind used on bicycles,,2.70,2.70,1,,,,Ukraine
851220 - Other lighting or visual signalling equipment,,2.70,2.70,1,,,,Ukraine
851230 - Sound signalling equipment,,2.70,2.70,1,,,,Ukraine
"851240 - Windscreen wipers, defrosters and demisters",,2.70,2.70,1,,,,Ukraine
851290 - Parts,,2.70,2.70,1,,,,Ukraine
851310 - Lamps,"2,165",5.70,5.70,1,,,,Ukraine
851390 - Parts,"3,533",5.70,5.70,1,,,,Ukraine
851410 - Resistance heated furnaces and ovens,,1.47,1.47,3,,,,Ukraine
851420 - Furnaces and ovens functioning by induction or dielectric loss,,1.47,1.47,3,,,,Ukraine
851430 - Other furnaces and ovens,,1.10,1.10,4,,,,Ukraine
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,,2.20,2.20,1,,,,Ukraine
851490 - Parts,"5,101",1.10,1.10,2,,,,Ukraine
851511 -- Soldering irons and guns,,2.70,2.70,1,,,,Ukraine
851519 -- Other,,2.70,2.70,1,,,,Ukraine
851521 -- Fully or partly automatic,"39,811",2.70,2.70,1,,,,Ukraine
851529 -- Other,,2.70,2.70,2,,,,Ukraine
851531 -- Fully or partly automatic,149,2.70,2.70,1,,,,Ukraine
851539 -- Other,,2.70,2.70,3,,,,Ukraine
851580 - Other machines and apparatus,"9,331",2.16,2.16,5,,,,Ukraine
851590 - Parts,"22,717",1.35,1.35,2,,,,Ukraine
851610 - Electric instantaneous or storage water heaters and immersion heaters,"757,072",2.70,2.70,3,,,,Ukraine
851621 -- Storage heating radiators,,2.70,2.70,1,,,,Ukraine
851629 -- Other,50,2.70,2.70,4,,,,Ukraine
851631 -- Hair dryers,"1,008",2.70,2.70,2,,,,Ukraine
851632 -- Other hair-dressing apparatus,,2.70,2.70,1,,,,Ukraine
851633 -- Hand-drying apparatus,,2.70,2.70,1,,,,Ukraine
851640 - Electric smoothing irons,,2.70,2.70,2,,,,Ukraine
851650 - Microwave ovens,,5.00,5.00,1,,,,Ukraine
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","4,018",2.70,2.70,6,,,,Ukraine
851671 -- Coffee or tea makers,,2.70,2.70,1,,,,Ukraine
851672 -- Toasters,,2.70,2.70,1,,,,Ukraine
851679 -- Other,,2.70,2.70,2,,,,Ukraine
851680 - Electric heating resistors,"65,141",1.80,1.80,3,,,,Ukraine
851690 - Parts,"6,395",2.70,2.70,1,,,,Ukraine
851711 -- Line tephone sets with cordless handsets,"2,861",0.00,0.00,1,,,,Ukraine
851719 -- Other,"709,958",0.00,0.00,2,,,,Ukraine
851721 -- Facsimile machines,,0.00,0.00,1,,,,Ukraine
851722 -- Teleprinters,,0.00,0.00,1,,,,Ukraine
851730 - Telephonic or telegraphic switching apparatus,"5,984",0.00,0.00,1,,,,Ukraine
"851750 - Other apparatus, for carrier-current line systems or for digital line systems","1,246,613",0.00,0.00,2,,,,Ukraine
851780 - Other apparatus,"870,945",0.00,0.00,2,,,,Ukraine
851790 - Parts,"9,280,749",0.00,0.00,4,,,,Ukraine
851810 - Microphones and stands therefor,"2,787",0.83,0.83,3,,,,Ukraine
"851821 -- Single loudspeakers, mounted in their enclosures","8,037",2.25,2.25,2,,,,Ukraine
"851822 -- Multiple loudspeakers, mounted in the same enclosure",249,2.25,2.25,2,,,,Ukraine
851829 -- Other,697,1.00,1.00,3,,,,Ukraine
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers","13,561",0.67,0.67,3,,,,Ukraine
851840 - Audio-frequency electric amplifiers,"5,001",3.00,3.00,4,,,,Ukraine
851850 - Electric sound amplifier sets,"714,698",1.00,1.00,2,,,,Ukraine
851890 - Parts,124,2.00,2.00,1,,,,Ukraine
851910 - Coin- or disc-operated record-players,,6.00,6.00,1,,,,Ukraine
851921 -- Without loudspeaker,,2.00,2.00,1,,,,Ukraine
851929 -- Other,,2.00,2.00,1,,,,Ukraine
851931 -- With automatic record changing mechanism,,2.00,2.00,1,,,,Ukraine
851939 -- Other,,2.00,2.00,1,,,,Ukraine
851940 - Transcribing machines,,5.00,5.00,1,,,,Ukraine
851992 -- Pocket-size cassette-players,,0.00,0.00,1,,,,Ukraine
"851993 -- Other, cassette-type","1,866",5.50,5.50,4,,,,Ukraine
851999 -- Other,,7.67,7.67,3,,,,Ukraine
852010 - Dictating machines not capable of operating without an external source of power,,4.00,4.00,1,,,,Ukraine
852020 - Telephone answering machines,,0.00,0.00,1,,,,Ukraine
852032 -- Digital audio type,,2.17,2.17,6,,,,Ukraine
"852033 -- Other, cassette-type",,1.00,1.00,4,,,,Ukraine
852039 -- Other,,4.50,4.50,2,,,,Ukraine
852090 - Other,"4,081",1.00,1.00,2,,,,Ukraine
852110 - Magnetic tape-type,"16,758",7.33,7.33,3,,,,Ukraine
852190 - Other,"15,862",14.00,14.00,1,,,,Ukraine
852210 - Pick-up cartridges,,4.00,4.00,1,,,,Ukraine
852290 - Other,"1,617",1.33,1.33,6,,,,Ukraine
852311 -- Of a width not exceeding 4 mm,12,0.00,0.00,1,,,,Ukraine
852312 -- Of a width exceeding 4 mm but not exceeding 6.5 mm,"1,406",0.00,0.00,1,,,,Ukraine
852313 -- Of a width exceeding 6.5 mm,,0.00,0.00,1,,,,Ukraine
852320 - Magnetic discs,"3,309",0.00,0.00,2,,,,Ukraine
852330 - Cards incorporating a magnetic stripe,"5,412",3.50,3.50,1,,,,Ukraine
852390 - Other,,0.00,0.00,1,,,,Ukraine
852410 - Gramophone records,,3.50,3.50,1,,,,Ukraine
852431 -- For reproducing phenomena other than sound or image,"18,848",0.00,0.00,1,,,,Ukraine
852432 -- For reproducing sound only,"23,090",3.50,3.50,2,,,,Ukraine
852439 -- Other,"149,628",2.33,2.33,3,,,,Ukraine
852440 - Magnetic tapes for reproducing phenomena other than sound or image,"4,827",0.00,0.00,1,,,,Ukraine
852451 -- Of a width not exceeding 4 mm,361,3.50,3.50,1,,,,Ukraine
852452 -- Of a width exceeding 4 mm but not exceeding 6.5 mm,"20,888",2.60,2.60,1,,,,Ukraine
852453 -- Of a width exceeding 6.5 mm,"7,290",3.50,3.50,1,,,,Ukraine
852460 - Cards incorporating a magnetic stripe,87,3.50,3.50,1,,,,Ukraine
852491 -- For reproducing phenomena other than sound or image,"105,102",0.00,0.00,1,,,,Ukraine
852499 -- Other,"2,725",1.75,1.75,2,,,,Ukraine
852510 - Transmission apparatus,"265,230",1.20,1.20,3,,,,Ukraine
852520 - Transmission apparatus incorporating reception apparatus,"6,876,899",0.00,0.00,3,,,,Ukraine
852530 - Television cameras,"24,310",3.95,3.95,2,,,,Ukraine
852540 - Still image video cameras and other video camera recorders; digital cameras,"14,096",5.95,5.95,4,,,,Ukraine
852610 - Radar apparatus,"726,144",1.85,1.85,2,,,,Ukraine
852691 -- Radio navigational aid apparatus,"433,755",1.23,1.23,3,,,,Ukraine
852692 -- Radio remote control apparatus,"6,594",1.85,1.85,2,,,,Ukraine
852712 -- Pocket-size radio cassette-players,,12.00,12.00,2,,,,Ukraine
852713 -- Other apparatus combined with sound recording or reproducing apparatus,199,12.00,12.00,3,,,,Ukraine
852719 -- Other,,0.00,0.00,1,,,,Ukraine
852721 -- Combined with sound recording or reproducing apparatus,,12.67,12.67,6,,,,Ukraine
852729 -- Other,,12.00,12.00,1,,,,Ukraine
852731 -- Combined with sound recording or reproducing apparatus,"2,451",12.00,12.00,5,,,,Ukraine
852732 -- Not combined with sound recording or reproducing apparatus but combined with a clock,,4.50,4.50,2,,,,Ukraine
852739 -- Other,,9.00,9.00,2,,,,Ukraine
852790 - Other apparatus,"6,519",3.10,3.10,3,,,,Ukraine
852812 -- Colour,"68,960",12.25,12.25,16,,,,Ukraine
852813 -- Black and white or other monochrome,,2.00,2.00,1,,,,Ukraine
852821 -- Colour,"10,749",14.00,14.00,4,,,,Ukraine
852822 -- Black and white or other monochrome,"1,381",14.00,14.00,1,,,,Ukraine
852830 - Video projectors,"39,202",5.33,5.33,3,,,,Ukraine
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"97,002",3.00,3.00,9,,,,Ukraine
852990 - Other,"309,072",2.29,2.29,7,,,,Ukraine
853010 - Equipment for railways or tramways,,1.70,1.70,1,,,,Ukraine
853080 - Other equipment,,1.70,1.70,1,,,,Ukraine
853090 - Parts,"6,096",1.70,1.70,1,,,,Ukraine
853110 - Burglar or fire alarms and similar apparatus,"13,187",1.65,1.65,4,,,,Ukraine
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"19,097",0.00,0.00,4,,,,Ukraine
853180 - Other apparatus,"69,396",0.73,0.73,3,,,,Ukraine
853190 - Parts,"146,941",1.10,1.10,2,,,,Ukraine
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),,0.00,0.00,1,,,,Ukraine
853221 -- Tantalum,,0.00,0.00,1,,,,Ukraine
853222 -- Aluminum electrolytic,,0.00,0.00,1,,,,Ukraine
"853223 -- Ceramic dielectric, single layer",,0.00,0.00,1,,,,Ukraine
"853224 -- Ceramic dielectric, multilayer","7,452",0.00,0.00,1,,,,Ukraine
853225 -- Dielectric of paper or plastics,,0.00,0.00,1,,,,Ukraine
853229 -- Other,684,0.00,0.00,1,,,,Ukraine
853230 - Variable or adjustable (pre-set) capacitors,,0.00,0.00,1,,,,Ukraine
853290 - Parts,,0.00,0.00,1,,,,Ukraine
"853310 - Fixed carbon resistors, composition or film types",,0.00,0.00,1,,,,Ukraine
853321 -- For a power handling capacity not exceeding 20 W,,0.00,0.00,1,,,,Ukraine
853329 -- Other,199,0.00,0.00,1,,,,Ukraine
853331 -- For a power handling capacity not exceeding 20 W,921,0.00,0.00,1,,,,Ukraine
853339 -- Other,"95,435",0.00,0.00,1,,,,Ukraine
"853340 - Other variable resistors, including rheostats and potentiometers",,0.00,0.00,2,,,,Ukraine
853390 - Parts,,0.00,0.00,1,,,,Ukraine
853400 Printed circuits.,"44,738",0.00,0.00,3,,,,Ukraine
853510 - Fuses,622,2.70,2.70,1,,,,Ukraine
853521 -- For a voltage of less than 72.5 kV,"2,613",2.70,2.70,1,,,,Ukraine
853529 -- Other,"5,909",2.70,2.70,1,,,,Ukraine
853530 - Isolating switches and make-and-break switches,"70,988",2.70,2.70,2,,,,Ukraine
"853540 - Lightning arresters, voltage limiters and surge suppressors",411,2.70,2.70,1,,,,Ukraine
853590 - Other,"40,607",2.70,2.70,1,,,,Ukraine
853610 - Fuses,"4,864",2.30,2.30,3,,,,Ukraine
853620 - Automatic circuit breakers,"31,998",2.30,2.30,2,,,,Ukraine
853630 - Other apparatus for protecting electric circuits,"21,448",2.30,2.30,3,,,,Ukraine
853641 -- For a voltage not exceeding 60 V,"5,076",2.30,2.30,2,,,,Ukraine
853649 -- Other,"46,641",2.30,2.30,1,,,,Ukraine
853650 - Other switches,"39,463",1.31,1.31,7,,,,Ukraine
853661 -- Lamp-holders,,2.30,2.30,2,,,,Ukraine
853669 -- Other,"3,981",0.77,0.77,3,,,,Ukraine
853690 - Other apparatus,"81,190",1.15,1.15,4,,,,Ukraine
"853710 - For a voltage not exceeding 1,000 V","192,500",2.10,2.10,3,,,,Ukraine
"853720 - For a voltage exceeding 1,000 V","98,010",2.10,2.10,2,,,,Ukraine
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","56,047",2.20,2.20,1,,,,Ukraine
853890 - Other,"202,776",2.45,2.45,4,,,,Ukraine
853910 - Sealed beam lamp units,,1.35,1.35,2,,,,Ukraine
853921 -- Tungsten halogen,"26,537",2.70,2.70,3,,,,Ukraine
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","11,831",2.70,2.70,2,,,,Ukraine
853929 -- Other,,2.70,2.70,3,,,,Ukraine
"853931 -- Fluorescent, hot cathode",,2.70,2.70,2,,,,Ukraine
853932 -- Mercury or sodium vapour lamps; metal halide lamps,,2.70,2.70,3,,,,Ukraine
853939 -- Other,,2.70,2.70,1,,,,Ukraine
853941 -- Arc-lamps,"1,070",2.70,2.70,1,,,,Ukraine
853949 -- Other,,2.70,2.70,2,,,,Ukraine
853990 - Parts,"4,255",2.70,2.70,2,,,,Ukraine
854011 -- Colour,,14.00,14.00,6,,,,Ukraine
854012 -- Black and white or other monochrome,,7.50,7.50,1,,,,Ukraine
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,2.70,2.70,2,,,,Ukraine
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,2.60,2.60,1,,,,Ukraine
"854050 - Data/graphic display tubes, black and white or other monochrome","1,754",2.60,2.60,1,,,,Ukraine
854060 - Other cathode-ray tubes,,2.60,2.60,1,,,,Ukraine
854071 -- Magnetrons,,2.70,2.70,1,,,,Ukraine
854072 -- Klystrons,,2.70,2.70,1,,,,Ukraine
854079 -- Other,,2.70,2.70,1,,,,Ukraine
854081 -- Receiver or amplifier valves and tubes,"289,228",2.70,2.70,1,,,,Ukraine
854089 -- Other,970,2.70,2.70,1,,,,Ukraine
854091 -- Of cathode-ray tubes,,2.70,2.70,1,,,,Ukraine
854099 -- Other,,2.70,2.70,1,,,,Ukraine
"854110 - Diodes, other than photosensitive or light emitting diodes","1,008",0.00,0.00,1,,,,Ukraine
854121 -- With a dissipation rate of less than 1 W,,0.00,0.00,1,,,,Ukraine
854129 -- Other,921,0.00,0.00,1,,,,Ukraine
"854130 - Thyristors, diacs and triacs, other than photosensitive devices",,0.00,0.00,1,,,,Ukraine
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","6,668",0.00,0.00,2,,,,Ukraine
854150 - Other semiconductor devices,,0.00,0.00,1,,,,Ukraine
854160 - Mounted piezo-electric crystals,,0.00,0.00,1,,,,Ukraine
854190 - Parts,,0.00,0.00,1,,,,Ukraine
"854210 - Cards incorporating an electronic integrated circuit (""smart"" cards)","1,956,384",0.00,0.00,1,,,,Ukraine
854221 -- Digital,"164,283",0.00,0.00,25,,,,Ukraine
854229 -- Other,"28,726",0.00,0.00,7,,,,Ukraine
854260 - Hybrid integrated circuits,,0.00,0.00,1,,,,Ukraine
854270 - Electronic microassemblies,199,0.00,0.00,1,,,,Ukraine
854290 - Parts,,0.00,0.00,1,,,,Ukraine
854311 -- Ion implanters for doping semiconductor materials,,0.00,0.00,1,,,,Ukraine
854319 -- Other,460,4.00,4.00,1,,,,Ukraine
854320 - Signal generators,,3.70,3.70,1,,,,Ukraine
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis",,1.85,1.85,2,,,,Ukraine
854340 - Electric fence energisers,,3.70,3.70,1,,,,Ukraine
854381 -- Proximity cards and tags,,0.00,0.00,1,,,,Ukraine
854389 -- Other,"55,798",2.02,2.02,11,,,,Ukraine
854390 - Parts,"19,396",1.48,1.48,5,,,,Ukraine
854411 -- Of copper,,3.70,3.70,2,,,,Ukraine
854419 -- Other,"1,369",3.70,3.70,2,,,,Ukraine
854420 - Co- Axial cable and other co- Axial electric conductors,"4,665",3.70,3.70,1,,,,Ukraine
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","52,601",1.85,1.85,2,,,,Ukraine
854441 -- Fitted with connectors,"19,881",1.65,1.65,2,,,,Ukraine
854449 -- Other,249,1.85,1.85,2,,,,Ukraine
854451 -- Fitted with connectors,"20,627",1.65,1.65,2,,,,Ukraine
854459 -- Other,"2,127",3.70,3.70,3,,,,Ukraine
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","1,020",3.70,3.70,2,,,,Ukraine
854470 - Optical fibre cables,"26,649",0.00,0.00,1,,,,Ukraine
854511 -- Of a kind used for furnaces,,2.70,2.70,1,,,,Ukraine
854519 -- Other,,2.70,2.70,2,,,,Ukraine
854520 - Brushes,286,2.70,2.70,1,,,,Ukraine
854590 - Other,,2.20,2.20,2,,,,Ukraine
854610 - Of glass,,3.70,3.70,1,,,,Ukraine
854620 - Of ceramics,,4.70,4.70,3,,,,Ukraine
854690 - Other,"3,882",3.70,3.70,2,,,,Ukraine
854710 - Insulating fittings of ceramics,,4.70,4.70,2,,,,Ukraine
854720 - Insulating fittings of plastics,,3.70,3.70,1,,,,Ukraine
854790 - Other,,3.70,3.70,1,,,,Ukraine
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,1.98,1.98,5,,,,Ukraine
854890 - Other,"1,145",1.35,1.35,2,,,,Ukraine
,2004,"20,390,485",2.85,2.85,654,,,,Ukraine
850110 - Motors of an output not exceeding 37.5 W,"19,119",3.20,3.20,4,,,,Ukraine
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"6,618",1.35,1.35,2,,,,Ukraine
850131 -- Of an output not exceeding 750 W,"23,199",1.35,1.35,2,,,,Ukraine
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"4,366",1.80,1.80,3,,,,Ukraine
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,"7,376",1.35,1.35,2,,,,Ukraine
850134 -- Of an output exceeding 375 kW,,2.03,2.03,4,,,,Ukraine
"850140 - Other AC motors, single-phase","1,319",1.80,1.80,3,,,,Ukraine
850151 -- Of an output not exceeding 750 W,"23,559",1.35,1.35,2,,,,Ukraine
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"10,996",2.03,2.03,4,,,,Ukraine
850153 -- Of an output exceeding 75 kW,"23,870",2.16,2.16,5,,,,Ukraine
850161 -- Of an output not exceeding 75 kVA,"1,493",1.80,1.80,3,,,,Ukraine
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,1.35,1.35,2,,,,Ukraine
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,,1.35,1.35,2,,,,Ukraine
850164 -- Of an output exceeding 750 kVA,,2.70,2.70,1,,,,Ukraine
850211 -- Of an output not exceeding 75 kVA,"12,563",1.80,1.80,3,,,,Ukraine
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,1.35,1.35,2,,,,Ukraine
850213 -- Of an output exceeding 375 kVA,,2.03,2.03,4,,,,Ukraine
850220 - Generating sets with spark-ignition internal combustion piston engines,,2.16,2.16,5,,,,Ukraine
850231 -- Wind-powered,,1.35,1.35,2,,,,Ukraine
850239 -- Other,,1.80,1.80,3,,,,Ukraine
850240 - Electric rotary converters,"4,279",1.35,1.35,2,,,,Ukraine
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"264,752",2.70,2.70,3,,,,Ukraine
850410 - Ballasts for discharge lamps or tubes,"7,998",2.47,2.47,3,,,,Ukraine
850421 -- Having a power handling capacity not exceeding 650 kVA,"53,612",3.70,3.70,1,,,,Ukraine
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,3.70,3.70,2,,,,Ukraine
"850423 -- Having a power handling capacity exceeding 10,000 kVA",,3.70,3.70,1,,,,Ukraine
850431 -- Having a power handling capacity not exceeding 1 kVA,"88,180",2.78,2.78,4,,,,Ukraine
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"15,673",2.47,2.47,3,,,,Ukraine
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,,1.85,1.85,2,,,,Ukraine
850434 -- Having a power handling capacity exceeding 500 kVA,,3.70,3.70,1,,,,Ukraine
850440 - Static converters,"456,810",2.48,2.48,8,,,,Ukraine
850450 - Other inductors,"5,610",1.23,1.23,3,,,,Ukraine
850490 - Parts,"36,521",1.32,1.32,5,,,,Ukraine
850511 -- Of metal,,2.20,2.20,1,,,,Ukraine
850519 -- Other,,2.20,2.20,2,,,,Ukraine
"850520 - Electro-magnetic couplings, clutches and brakes",734,2.20,2.20,1,,,,Ukraine
850530 - Electro-magnetic lifting heads,,2.20,2.20,1,,,,Ukraine
"850590 - Other, including parts","15,511",1.80,1.80,3,,,,Ukraine
850610 - Manganese dioxide,560,4.70,4.70,6,,,,Ukraine
850630 - Mercuric oxide,,4.70,4.70,3,,,,Ukraine
850640 - Silver oxide,,4.70,4.70,3,,,,Ukraine
850650 - Lithium,286,4.70,4.70,3,,,,Ukraine
850660 - Air-zinc,,4.70,4.70,3,,,,Ukraine
850680 - Other primary cells and primary batteries,124,3.53,3.53,4,,,,Ukraine
850690 - Parts,,4.70,4.70,1,,,,Ukraine
"850710 - Lead- Acid, of a kind used for starting piston engines","408,198",2.96,2.96,5,,,,Ukraine
850720 - Other lead- Acid accumulators,"3,010",2.96,2.96,5,,,,Ukraine
850730 - Nickel-cadmium,"14,765",1.95,1.95,4,,,,Ukraine
850740 - Nickel-iron,,1.35,1.35,2,,,,Ukraine
850780 - Other accumulators,"14,255",2.03,2.03,4,,,,Ukraine
850790 - Parts,,2.03,2.03,4,,,,Ukraine
"850910 - Vacuum cleaners, including dry and wet vacuum cleaners",187,2.20,2.20,2,,,,Ukraine
850920 - Floor polishers,,2.20,2.20,1,,,,Ukraine
850930 - Kitchen waste disposers,,2.20,2.20,1,,,,Ukraine
850940 - Food grinders and mixers; fruit or vegetable juice extractors,,2.20,2.20,1,,,,Ukraine
850980 - Other appliances,"3,110",2.20,2.20,1,,,,Ukraine
850990 - Parts,,2.20,2.20,2,,,,Ukraine
851010 - Shavers,"1,580",2.20,2.20,1,,,,Ukraine
851020 - Hair clippers,,2.20,2.20,1,,,,Ukraine
851030 - Hair-removing appliances,,2.20,2.20,1,,,,Ukraine
851090 - Parts,,2.20,2.20,1,,,,Ukraine
851110 - Sparking plugs,"109,812",1.60,1.60,2,,,,Ukraine
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,,1.60,1.60,2,,,,Ukraine
851130 - Distributors; ignition coils,,1.60,1.60,2,,,,Ukraine
851140 - Starter motors and dual purpose starter-generators,"2,276",1.60,1.60,2,,,,Ukraine
851150 - Other generators,"6,182",1.60,1.60,2,,,,Ukraine
851180 - Other equipment,"6,804",1.60,1.60,2,,,,Ukraine
851190 - Parts,12,3.20,3.20,1,,,,Ukraine
851210 - Lighting or visual signalling equipment of a kind used on bicycles,,2.70,2.70,1,,,,Ukraine
851220 - Other lighting or visual signalling equipment,"4,105",2.70,2.70,1,,,,Ukraine
851230 - Sound signalling equipment,,2.70,2.70,1,,,,Ukraine
"851240 - Windscreen wipers, defrosters and demisters",,2.70,2.70,1,,,,Ukraine
851290 - Parts,37,2.70,2.70,1,,,,Ukraine
851310 - Lamps,,5.70,5.70,1,,,,Ukraine
851390 - Parts,,5.70,5.70,1,,,,Ukraine
851410 - Resistance heated furnaces and ovens,,1.47,1.47,3,,,,Ukraine
851420 - Furnaces and ovens functioning by induction or dielectric loss,,1.47,1.47,3,,,,Ukraine
851430 - Other furnaces and ovens,,1.10,1.10,4,,,,Ukraine
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,"1,319",2.20,2.20,1,,,,Ukraine
851490 - Parts,"2,301",1.10,1.10,2,,,,Ukraine
851511 -- Soldering irons and guns,,2.70,2.70,1,,,,Ukraine
851519 -- Other,,2.70,2.70,1,,,,Ukraine
851521 -- Fully or partly automatic,,2.70,2.70,1,,,,Ukraine
851529 -- Other,"3,470",2.70,2.70,2,,,,Ukraine
851531 -- Fully or partly automatic,,2.70,2.70,1,,,,Ukraine
851539 -- Other,,2.70,2.70,3,,,,Ukraine
851580 - Other machines and apparatus,"81,264",2.16,2.16,5,,,,Ukraine
851590 - Parts,"13,036",1.35,1.35,2,,,,Ukraine
851610 - Electric instantaneous or storage water heaters and immersion heaters,311,2.70,2.70,4,,,,Ukraine
851621 -- Storage heating radiators,,2.70,2.70,1,,,,Ukraine
851629 -- Other,,2.70,2.70,4,,,,Ukraine
851631 -- Hair dryers,,2.70,2.70,2,,,,Ukraine
851632 -- Other hair-dressing apparatus,"19,405",2.70,2.70,1,,,,Ukraine
851633 -- Hand-drying apparatus,,2.70,2.70,1,,,,Ukraine
851640 - Electric smoothing irons,"30,824",2.70,2.70,2,,,,Ukraine
851650 - Microwave ovens,,5.00,5.00,1,,,,Ukraine
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters",,2.70,2.70,6,,,,Ukraine
851671 -- Coffee or tea makers,,2.70,2.70,1,,,,Ukraine
851672 -- Toasters,,2.70,2.70,1,,,,Ukraine
851679 -- Other,,2.70,2.70,2,,,,Ukraine
851680 - Electric heating resistors,"15,561",1.80,1.80,3,,,,Ukraine
851690 - Parts,"2,052",2.70,2.70,1,,,,Ukraine
851711 -- Line tephone sets with cordless handsets,336,0.00,0.00,1,,,,Ukraine
851719 -- Other,"57,754",0.00,0.00,2,,,,Ukraine
851721 -- Facsimile machines,"9,205",0.00,0.00,1,,,,Ukraine
851722 -- Teleprinters,,0.00,0.00,1,,,,Ukraine
851730 - Telephonic or telegraphic switching apparatus,"60,043",0.00,0.00,1,,,,Ukraine
"851750 - Other apparatus, for carrier-current line systems or for digital line systems","253,706",0.00,0.00,2,,,,Ukraine
851780 - Other apparatus,"131,642",0.00,0.00,2,,,,Ukraine
851790 - Parts,"5,876,807",0.00,0.00,4,,,,Ukraine
851810 - Microphones and stands therefor,,0.83,0.83,3,,,,Ukraine
"851821 -- Single loudspeakers, mounted in their enclosures","4,366",2.25,2.25,2,,,,Ukraine
"851822 -- Multiple loudspeakers, mounted in the same enclosure","352,198",2.25,2.25,2,,,,Ukraine
851829 -- Other,,1.00,1.00,3,,,,Ukraine
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers","10,436",0.67,0.67,3,,,,Ukraine
851840 - Audio-frequency electric amplifiers,373,3.00,3.00,4,,,,Ukraine
851850 - Electric sound amplifier sets,"676,532",1.00,1.00,2,,,,Ukraine
851890 - Parts,"155,425",2.00,2.00,1,,,,Ukraine
851910 - Coin- or disc-operated record-players,,6.00,6.00,1,,,,Ukraine
851921 -- Without loudspeaker,,2.00,2.00,1,,,,Ukraine
851929 -- Other,,2.00,2.00,1,,,,Ukraine
851931 -- With automatic record changing mechanism,,2.00,2.00,1,,,,Ukraine
851939 -- Other,,2.00,2.00,1,,,,Ukraine
851940 - Transcribing machines,,5.00,5.00,1,,,,Ukraine
851992 -- Pocket-size cassette-players,"9,864",0.00,0.00,1,,,,Ukraine
"851993 -- Other, cassette-type",,5.50,5.50,4,,,,Ukraine
851999 -- Other,"4,677",7.67,7.67,3,,,,Ukraine
852010 - Dictating machines not capable of operating without an external source of power,,4.00,4.00,1,,,,Ukraine
852020 - Telephone answering machines,,0.00,0.00,1,,,,Ukraine
852032 -- Digital audio type,,2.17,2.17,6,,,,Ukraine
"852033 -- Other, cassette-type",,1.00,1.00,4,,,,Ukraine
852039 -- Other,,4.50,4.50,2,,,,Ukraine
852090 - Other,"9,329",1.00,1.00,2,,,,Ukraine
852110 - Magnetic tape-type,"2,413",7.33,7.33,3,,,,Ukraine
852190 - Other,"5,685",14.00,14.00,1,,,,Ukraine
852210 - Pick-up cartridges,,4.00,4.00,1,,,,Ukraine
852290 - Other,"10,499",1.33,1.33,6,,,,Ukraine
852311 -- Of a width not exceeding 4 mm,"1,219",0.00,0.00,1,,,,Ukraine
852312 -- Of a width exceeding 4 mm but not exceeding 6.5 mm,,0.00,0.00,1,,,,Ukraine
