Importer,Year,Value,Ad val. duties,Number of lines,India
,(US$),Simple average,MFN duties,Pref. duties,India
,MFN,Best,All items,Non ad val.,All items,Non ad val.,India
611190 - Of other textile materials,"2,315,098",10.97,8.77,3,,3,,India
611211 -- Of cotton,"4,612,664",12.00,9.60,1,,1,,India
611212 -- Of synthetic fibres,"847,126",12.00,9.60,1,,1,,India
611219 -- Of other textile materials,"15,833",12.00,9.60,1,,1,,India
611220 - Ski suits,"72,820",12.00,9.60,1,,1,,India
611231 -- Of synthetic fibres,"40,146",10.00,8.00,2,,2,,India
611239 -- Of other textile materials,"20,176",10.00,8.00,2,,2,,India
611241 -- Of synthetic fibres,"1,726,693",10.00,8.00,2,,2,,India
611249 -- Of other textile materials,"145,121",10.00,8.00,2,,2,,India
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","2,414,006",10.00,8.00,2,,2,,India
611420 - Of cotton,"36,186,432",12.00,9.60,1,,1,,India
611430 - Of man-made fibres,"16,111,678",12.00,9.60,1,,1,,India
611490 - Of other textile materials,"3,800,093",12.00,9.60,1,,1,,India
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","35,876",10.00,8.00,2,,2,,India
"611521 -- Of synthetic fibres, measuring per single yarn less than 67 decitex","76,462",12.00,9.60,1,,1,,India
"611522 -- Of synthetic fibres, measuring per single yarn 67 decitex or more","50,641",12.00,9.60,1,,1,,India
611529 -- Of other textile materials,"808,856",12.00,9.60,1,,1,,India
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","1,958",12.00,9.60,3,,3,,India
611594 -- Of wool or fine animal hair,"393,912",12.00,9.60,1,,1,,India
611595 -- Of cotton,"20,086,997",12.00,9.60,1,,1,,India
611596 -- Of synthetic fibres,"1,555,324",12.00,9.60,3,,3,,India
611599 -- Of other textile materials,"616,813",12.00,9.60,1,,1,,India
"611610 - Impregnated, coated or covered with plastics or rubber","8,414,326",8.45,6.75,2,,2,,India
611691 -- Of wool or fine animal hair,"73,587",8.90,7.10,1,,1,,India
611692 -- Of cotton,"1,154,306",8.90,7.10,1,,1,,India
611693 -- Of synthetic fibres,"5,888,909",8.90,7.10,1,,1,,India
611699 -- Of other textile materials,"299,999",8.90,7.10,1,,1,,India
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","9,487,302",12.00,9.60,1,,1,,India
611780 - Other accessories,"2,376,203",10.00,8.00,2,,2,,India
611790 - Parts,"422,033",12.00,9.60,1,,1,,India
,2014,"3,020,087,890",11.60,9.28,147,,147,,India
610120 - Of cotton,"7,497,638",12.00,9.60,2,,2,,India
610130 - Of man-made fibres,"1,217,220",12.00,9.60,2,,2,,India
610190 - Of other textile materials,"1,449,640",12.00,9.60,2,,2,,India
610210 - Of wool or fine animal hair,"745,204",12.00,9.60,2,,2,,India
610220 - Of cotton,"15,297,876",12.00,9.60,2,,2,,India
610230 - Of man-made fibres,"1,654,827",12.00,9.60,2,,2,,India
610290 - Of other textile materials,"181,453",12.00,9.60,2,,2,,India
610310 - Suits,"341,146",12.00,9.60,2,,2,,India
610322 -- Of cotton,"1,773,981",12.00,9.60,1,,1,,India
610323 -- Of synthetic fibres,"306,840",12.00,9.60,1,,1,,India
610329 -- Of other textile materials,"18,777",12.00,9.60,1,,1,,India
610331 -- Of wool or fine animal hair,"245,906",12.00,9.60,1,,1,,India
610332 -- Of cotton,"2,794,664",12.00,9.60,1,,1,,India
610333 -- Of synthetic fibres,"582,938",12.00,9.60,1,,1,,India
610339 -- Of other textile materials,"621,645",12.00,9.60,1,,1,,India
610341 -- Of wool or fine animal hair,"175,572",12.00,9.60,1,,1,,India
610342 -- Of cotton,"32,362,858",12.00,9.60,1,,1,,India
610343 -- Of synthetic fibres,"1,861,855",12.00,9.60,1,,1,,India
610349 -- Of other textile materials,"1,216,643",12.00,9.60,1,,1,,India
610413 -- Of synthetic fibres,"2,633,438",12.00,9.60,1,,1,,India
610419 -- Of other textile materials,"2,441,026",12.00,9.60,2,,2,,India
610422 -- Of cotton,"2,981,445",12.00,9.60,1,,1,,India
610423 -- Of synthetic fibres,"365,714",12.00,9.60,1,,1,,India
610429 -- Of other textile materials,"385,597",12.00,9.60,2,,2,,India
610431 -- Of wool or fine animal hair,"701,895",12.00,9.60,1,,1,,India
610432 -- Of cotton,"6,649,892",12.00,9.60,1,,1,,India
610433 -- Of synthetic fibres,"1,849,602",12.00,9.60,1,,1,,India
610439 -- Of other textile materials,"551,103",12.00,9.60,1,,1,,India
610441 -- Of wool or fine animal hair,"1,437,857",12.00,9.60,1,,1,,India
610442 -- Of cotton,"97,597,282",12.00,9.60,1,,1,,India
610443 -- Of synthetic fibres,"35,087,092",12.00,9.60,1,,1,,India
610444 -- Of artificial fibres,"29,050,584",12.00,9.60,1,,1,,India
610449 -- Of other textile materials,"3,853,594",12.00,9.60,1,,1,,India
610451 -- Of wool or fine animal hair,"386,414",12.00,9.60,1,,1,,India
610452 -- Of cotton,"13,846,733",12.00,9.60,1,,1,,India
610453 -- Of synthetic fibres,"6,382,786",12.00,9.60,1,,1,,India
610459 -- Of other textile materials,"2,984,664",12.00,9.60,1,,1,,India
610461 -- Of wool or fine animal hair,"218,932",12.00,9.60,1,,1,,India
610462 -- Of cotton,"197,132,381",12.00,9.60,1,,1,,India
610463 -- Of synthetic fibres,"11,875,635",12.00,9.60,1,,1,,India
610469 -- Of other textile materials,"4,853,809",12.00,9.60,1,,1,,India
610510 - Of cotton,"181,491,082",12.00,9.60,1,,1,,India
610520 - Of man-made fibres,"4,068,852",12.00,9.60,2,,2,,India
610590 - Of other textile materials,"1,739,397",12.00,9.60,2,,2,,India
610610 - Of cotton,"88,774,193",12.00,9.60,1,,1,,India
610620 - Of man-made fibres,"24,055,059",12.00,9.60,1,,1,,India
610690 - Of other textile materials,"2,729,119",12.00,9.60,4,,4,,India
610711 -- Of cotton,"97,808,238",12.00,9.60,1,,1,,India
610712 -- Of man-made fibres,"2,481,190",12.00,9.60,1,,1,,India
610719 -- Of other textile materials,"400,579",12.00,9.60,1,,1,,India
610721 -- Of cotton,"112,461,976",12.00,9.60,1,,1,,India
610722 -- Of man-made fibres,"1,886,699",12.00,9.60,1,,1,,India
610729 -- Of other textile materials,"211,833",12.00,9.60,1,,1,,India
610791 -- Of cotton,"3,619,449",12.00,9.60,1,,1,,India
610799 -- Of other textile materials,"1,033,020",12.00,9.60,1,,1,,India
610811 -- Of man-made fibres,"1,945,472",12.00,9.60,1,,1,,India
610819 -- Of other textile materials,"555,680",12.00,9.60,1,,1,,India
610821 -- Of cotton,"47,191,800",12.00,9.60,1,,1,,India
610822 -- Of man-made fibres,"7,975,128",12.00,9.60,1,,1,,India
610829 -- Of other textile materials,"334,443",12.00,9.60,1,,1,,India
610831 -- Of cotton,"205,401,125",12.00,9.60,1,,1,,India
610832 -- Of man-made fibres,"6,218,378",12.00,9.60,1,,1,,India
610839 -- Of other textile materials,"1,059,601",12.00,9.60,1,,1,,India
610891 -- Of cotton,"6,473,466",12.00,9.60,1,,1,,India
610892 -- Of man-made fibres,"1,675,050",12.00,9.60,1,,1,,India
610899 -- Of other textile materials,"216,637",12.00,9.60,1,,1,,India
610910 - Of cotton,"885,831,916",12.00,9.60,1,,1,,India
610990 - Of other textile materials,"115,963,919",12.00,9.60,2,,2,,India
611011 -- Of wool,"8,006,954",11.50,9.20,3,,3,,India
611012 -- Of Kashmir (cashmere) goats,"333,619",12.00,9.60,2,,2,,India
611019 -- Other,"1,161,949",12.00,9.60,2,,2,,India
611020 - Of cotton,"239,554,308",12.00,9.60,3,,3,,India
611030 - Of man-made fibres,"49,339,556",12.00,9.60,3,,3,,India
611090 - Of other textile materials,"2,158,207",12.00,9.60,2,,2,,India
611120 - Of cotton,"291,169,772",10.45,8.35,2,,2,,India
611130 - Of synthetic fibres,"3,953,414",10.45,8.35,2,,2,,India
611190 - Of other textile materials,"2,439,224",10.97,8.77,3,,3,,India
611211 -- Of cotton,"5,434,644",12.00,9.60,1,,1,,India
611212 -- Of synthetic fibres,"393,301",12.00,9.60,1,,1,,India
611219 -- Of other textile materials,"90,431",12.00,9.60,1,,1,,India
611220 - Ski suits,"15,340",12.00,9.60,1,,1,,India
611231 -- Of synthetic fibres,"86,918",10.00,8.00,2,,2,,India
611239 -- Of other textile materials,"20,235",10.00,8.00,2,,2,,India
611241 -- Of synthetic fibres,"1,819,680",10.00,8.00,2,,2,,India
611249 -- Of other textile materials,"383,620",10.00,8.00,2,,2,,India
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","438,750",10.00,8.00,2,,2,,India
611420 - Of cotton,"38,798,203",12.00,9.60,1,,1,,India
611430 - Of man-made fibres,"13,594,299",12.00,9.60,1,,1,,India
611490 - Of other textile materials,"4,255,494",12.00,9.60,1,,1,,India
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","28,001",10.00,8.00,2,,2,,India
"611521 -- Of synthetic fibres, measuring per single yarn less than 67 decitex","75,604",12.00,9.60,1,,1,,India
"611522 -- Of synthetic fibres, measuring per single yarn 67 decitex or more","34,946",12.00,9.60,1,,1,,India
611529 -- Of other textile materials,"1,248,738",12.00,9.60,1,,1,,India
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","207,488",12.00,9.60,3,,3,,India
611594 -- Of wool or fine animal hair,"713,954",12.00,9.60,1,,1,,India
611595 -- Of cotton,"22,740,422",12.00,9.60,1,,1,,India
611596 -- Of synthetic fibres,"1,026,465",12.00,9.60,3,,3,,India
611599 -- Of other textile materials,"434,069",12.00,9.60,1,,1,,India
"611610 - Impregnated, coated or covered with plastics or rubber","9,368,043",8.45,6.75,2,,2,,India
611691 -- Of wool or fine animal hair,"110,956",8.90,7.10,1,,1,,India
611692 -- Of cotton,"1,375,522",8.90,7.10,1,,1,,India
611693 -- Of synthetic fibres,"6,102,349",8.90,7.10,1,,1,,India
611699 -- Of other textile materials,"107,504",8.90,7.10,1,,1,,India
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","12,404,508",12.00,9.60,1,,1,,India
611780 - Other accessories,"2,662,467",10.00,8.00,2,,2,,India
611790 - Parts,"781,481",12.00,9.60,1,,1,,India
,2013,"2,529,632,703",11.60,9.28,147,,147,,India
610120 - Of cotton,"4,885,101",12.00,9.60,2,,2,,India
610130 - Of man-made fibres,"1,007,219",12.00,9.60,2,,2,,India
610190 - Of other textile materials,"1,082,246",12.00,9.60,2,,2,,India
610210 - Of wool or fine animal hair,"485,643",12.00,9.60,2,,2,,India
610220 - Of cotton,"12,311,162",12.00,9.60,2,,2,,India
610230 - Of man-made fibres,"2,237,977",12.00,9.60,2,,2,,India
610290 - Of other textile materials,"258,048",12.00,9.60,2,,2,,India
610310 - Suits,"654,900",12.00,9.60,2,,2,,India
610322 -- Of cotton,"1,633,624",12.00,9.60,1,,1,,India
610323 -- Of synthetic fibres,"156,202",12.00,9.60,1,,1,,India
610329 -- Of other textile materials,"79,774",12.00,9.60,1,,1,,India
610331 -- Of wool or fine animal hair,"58,849",12.00,9.60,1,,1,,India
610332 -- Of cotton,"2,900,402",12.00,9.60,1,,1,,India
610333 -- Of synthetic fibres,"409,203",12.00,9.60,1,,1,,India
610339 -- Of other textile materials,"375,790",12.00,9.60,1,,1,,India
610341 -- Of wool or fine animal hair,"244,542",12.00,9.60,1,,1,,India
610342 -- Of cotton,"25,366,461",12.00,9.60,1,,1,,India
610343 -- Of synthetic fibres,"1,629,408",12.00,9.60,1,,1,,India
610349 -- Of other textile materials,"639,818",12.00,9.60,1,,1,,India
610413 -- Of synthetic fibres,"3,267,570",12.00,9.60,1,,1,,India
610419 -- Of other textile materials,"2,240,097",12.00,9.60,2,,2,,India
610422 -- Of cotton,"2,386,661",12.00,9.60,1,,1,,India
610423 -- Of synthetic fibres,"1,810,301",12.00,9.60,1,,1,,India
610429 -- Of other textile materials,"582,085",12.00,9.60,2,,2,,India
610431 -- Of wool or fine animal hair,"571,102",12.00,9.60,1,,1,,India
610432 -- Of cotton,"7,187,409",12.00,9.60,1,,1,,India
610433 -- Of synthetic fibres,"1,393,270",12.00,9.60,1,,1,,India
610439 -- Of other textile materials,"474,858",12.00,9.60,1,,1,,India
610441 -- Of wool or fine animal hair,"714,218",12.00,9.60,1,,1,,India
610442 -- Of cotton,"79,179,983",12.00,9.60,1,,1,,India
610443 -- Of synthetic fibres,"24,622,248",12.00,9.60,1,,1,,India
610444 -- Of artificial fibres,"28,209,078",12.00,9.60,1,,1,,India
610449 -- Of other textile materials,"4,464,623",12.00,9.60,1,,1,,India
610451 -- Of wool or fine animal hair,"419,425",12.00,9.60,1,,1,,India
610452 -- Of cotton,"13,067,482",12.00,9.60,1,,1,,India
610453 -- Of synthetic fibres,"4,158,940",12.00,9.60,1,,1,,India
610459 -- Of other textile materials,"1,627,057",12.00,9.60,1,,1,,India
610461 -- Of wool or fine animal hair,"93,199",12.00,9.60,1,,1,,India
610462 -- Of cotton,"138,356,505",12.00,9.60,1,,1,,India
610463 -- Of synthetic fibres,"7,218,056",12.00,9.60,1,,1,,India
610469 -- Of other textile materials,"3,146,304",12.00,9.60,1,,1,,India
610510 - Of cotton,"161,803,888",12.00,9.60,1,,1,,India
610520 - Of man-made fibres,"3,196,421",12.00,9.60,2,,2,,India
610590 - Of other textile materials,"634,080",12.00,9.60,2,,2,,India
610610 - Of cotton,"91,554,069",12.00,9.60,1,,1,,India
610620 - Of man-made fibres,"26,549,696",12.00,9.60,1,,1,,India
610690 - Of other textile materials,"2,929,297",12.00,9.60,4,,4,,India
610711 -- Of cotton,"86,294,485",12.00,9.60,1,,1,,India
610712 -- Of man-made fibres,"2,010,461",12.00,9.60,1,,1,,India
610719 -- Of other textile materials,"1,025,373",12.00,9.60,1,,1,,India
610721 -- Of cotton,"85,917,782",12.00,9.60,1,,1,,India
610722 -- Of man-made fibres,"1,336,849",12.00,9.60,1,,1,,India
610729 -- Of other textile materials,"249,714",12.00,9.60,1,,1,,India
610791 -- Of cotton,"1,787,575",12.00,9.60,1,,1,,India
610799 -- Of other textile materials,"1,215,583",12.00,9.60,1,,1,,India
610811 -- Of man-made fibres,"3,154,777",12.00,9.60,1,,1,,India
610819 -- Of other textile materials,"242,778",12.00,9.60,1,,1,,India
610821 -- Of cotton,"40,471,964",12.00,9.60,1,,1,,India
610822 -- Of man-made fibres,"6,624,081",12.00,9.60,1,,1,,India
610829 -- Of other textile materials,"874,089",12.00,9.60,1,,1,,India
610831 -- Of cotton,"160,069,603",12.00,9.60,1,,1,,India
610832 -- Of man-made fibres,"9,287,175",12.00,9.60,1,,1,,India
610839 -- Of other textile materials,"601,214",12.00,9.60,1,,1,,India
610891 -- Of cotton,"4,428,138",12.00,9.60,1,,1,,India
610892 -- Of man-made fibres,"1,880,286",12.00,9.60,1,,1,,India
610899 -- Of other textile materials,"87,494",12.00,9.60,1,,1,,India
610910 - Of cotton,"738,587,615",12.00,9.60,1,,1,,India
610990 - Of other textile materials,"101,148,738",12.00,9.60,2,,2,,India
611011 -- Of wool,"6,820,867",11.50,9.20,3,,3,,India
611012 -- Of Kashmir (cashmere) goats,"198,712",12.00,9.60,2,,2,,India
611019 -- Other,"715,404",12.00,9.60,2,,2,,India
611020 - Of cotton,"212,387,214",12.00,9.60,3,,3,,India
611030 - Of man-made fibres,"34,979,782",12.00,9.60,3,,3,,India
611090 - Of other textile materials,"2,244,171",12.00,9.60,2,,2,,India
611120 - Of cotton,"242,790,603",10.45,8.35,2,,2,,India
611130 - Of synthetic fibres,"2,329,230",10.45,8.35,2,,2,,India
611190 - Of other textile materials,"2,146,992",10.97,8.77,3,,3,,India
611211 -- Of cotton,"5,241,353",12.00,9.60,1,,1,,India
611212 -- Of synthetic fibres,"112,044",12.00,9.60,1,,1,,India
611219 -- Of other textile materials,"203,280",12.00,9.60,1,,1,,India
611220 - Ski suits,"61,554",12.00,9.60,1,,1,,India
611231 -- Of synthetic fibres,"103,110",10.00,8.00,2,,2,,India
611239 -- Of other textile materials,"181,440",10.00,8.00,2,,2,,India
611241 -- Of synthetic fibres,"662,329",10.00,8.00,2,,2,,India
611249 -- Of other textile materials,"129,858",10.00,8.00,2,,2,,India
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","412,151",10.00,8.00,2,,2,,India
611420 - Of cotton,"38,324,903",12.00,9.60,1,,1,,India
611430 - Of man-made fibres,"10,355,863",12.00,9.60,1,,1,,India
611490 - Of other textile materials,"3,451,016",12.00,9.60,1,,1,,India
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","227,507",10.00,8.00,2,,2,,India
"611521 -- Of synthetic fibres, measuring per single yarn less than 67 decitex","1,023",12.00,9.60,1,,1,,India
"611522 -- Of synthetic fibres, measuring per single yarn 67 decitex or more","17,951",12.00,9.60,1,,1,,India
611529 -- Of other textile materials,"1,125,865",12.00,9.60,1,,1,,India
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","60,531",12.00,9.60,3,,3,,India
611594 -- Of wool or fine animal hair,"1,060,509",12.00,9.60,1,,1,,India
611595 -- Of cotton,"14,817,622",12.00,9.60,1,,1,,India
611596 -- Of synthetic fibres,"2,685,526",12.00,9.60,3,,3,,India
611599 -- Of other textile materials,"213,040",12.00,9.60,1,,1,,India
"611610 - Impregnated, coated or covered with plastics or rubber","4,893,421",8.45,6.75,2,,2,,India
611691 -- Of wool or fine animal hair,"148,781",8.90,7.10,1,,1,,India
611692 -- Of cotton,"1,322,622",8.90,7.10,1,,1,,India
611693 -- Of synthetic fibres,"7,710,284",8.90,7.10,1,,1,,India
611699 -- Of other textile materials,"175,276",8.90,7.10,1,,1,,India
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","13,042,884",12.00,9.60,1,,1,,India
611780 - Other accessories,"1,981,246",10.00,8.00,2,,2,,India
611790 - Parts,"726,673",12.00,9.60,1,,1,,India
,2012,"2,261,463,539",11.60,9.28,147,,147,,India
610120 - Of cotton,"7,583,699",12.00,9.60,2,,2,,India
610130 - Of man-made fibres,"553,792",12.00,9.60,2,,2,,India
610190 - Of other textile materials,"579,126",12.00,9.60,2,,2,,India
610210 - Of wool or fine animal hair,"507,262",12.00,9.60,2,,2,,India
610220 - Of cotton,"11,148,377",12.00,9.60,2,,2,,India
610230 - Of man-made fibres,"1,243,324",12.00,9.60,2,,2,,India
610290 - Of other textile materials,"27,301",12.00,9.60,2,,2,,India
610310 - Suits,"448,749",12.00,9.60,2,,2,,India
610322 -- Of cotton,"1,962,833",12.00,9.60,1,,1,,India
610323 -- Of synthetic fibres,"179,558",12.00,9.60,1,,1,,India
610329 -- Of other textile materials,"156,979",12.00,9.60,1,,1,,India
610331 -- Of wool or fine animal hair,"65,569",12.00,9.60,1,,1,,India
610332 -- Of cotton,"2,212,445",12.00,9.60,1,,1,,India
610333 -- Of synthetic fibres,"441,594",12.00,9.60,1,,1,,India
610339 -- Of other textile materials,"308,856",12.00,9.60,1,,1,,India
610341 -- Of wool or fine animal hair,"213,046",12.00,9.60,1,,1,,India
610342 -- Of cotton,"25,361,683",12.00,9.60,1,,1,,India
610343 -- Of synthetic fibres,"2,338,482",12.00,9.60,1,,1,,India
610349 -- Of other textile materials,"666,808",12.00,9.60,1,,1,,India
610413 -- Of synthetic fibres,"2,486,607",12.00,9.60,1,,1,,India
610419 -- Of other textile materials,"2,853,428",12.00,9.60,2,,2,,India
610422 -- Of cotton,"2,410,116",12.00,9.60,1,,1,,India
610423 -- Of synthetic fibres,"1,445,784",12.00,9.60,1,,1,,India
610429 -- Of other textile materials,"178,278",12.00,9.60,2,,2,,India
610431 -- Of wool or fine animal hair,"1,026,118",12.00,9.60,1,,1,,India
610432 -- Of cotton,"5,365,244",12.00,9.60,1,,1,,India
610433 -- Of synthetic fibres,"1,272,135",12.00,9.60,1,,1,,India
610439 -- Of other textile materials,"647,159",12.00,9.60,1,,1,,India
610441 -- Of wool or fine animal hair,"860,219",12.00,9.60,1,,1,,India
610442 -- Of cotton,"75,764,149",12.00,9.60,1,,1,,India
610443 -- Of synthetic fibres,"23,785,613",12.00,9.60,1,,1,,India
610444 -- Of artificial fibres,"23,528,348",12.00,9.60,1,,1,,India
610449 -- Of other textile materials,"5,949,283",12.00,9.60,1,,1,,India
610451 -- Of wool or fine animal hair,"671,539",12.00,9.60,1,,1,,India
610452 -- Of cotton,"13,461,792",12.00,9.60,1,,1,,India
610453 -- Of synthetic fibres,"3,534,347",12.00,9.60,1,,1,,India
610459 -- Of other textile materials,"1,978,850",12.00,9.60,1,,1,,India
610461 -- Of wool or fine animal hair,"201,761",12.00,9.60,1,,1,,India
610462 -- Of cotton,"97,337,482",12.00,9.60,1,,1,,India
610463 -- Of synthetic fibres,"6,169,879",12.00,9.60,1,,1,,India
610469 -- Of other textile materials,"2,215,707",12.00,9.60,1,,1,,India
610510 - Of cotton,"168,479,817",12.00,9.60,1,,1,,India
610520 - Of man-made fibres,"2,873,491",12.00,9.60,2,,2,,India
610590 - Of other textile materials,"763,342",12.00,9.60,2,,2,,India
610610 - Of cotton,"97,105,248",12.00,9.60,1,,1,,India
610620 - Of man-made fibres,"24,768,050",12.00,9.60,1,,1,,India
610690 - Of other textile materials,"3,766,204",12.00,9.60,4,,4,,India
610711 -- Of cotton,"82,100,139",12.00,9.60,1,,1,,India
610712 -- Of man-made fibres,"1,882,563",12.00,9.60,1,,1,,India
610719 -- Of other textile materials,"611,495",12.00,9.60,1,,1,,India
610721 -- Of cotton,"78,956,866",12.00,9.60,1,,1,,India
610722 -- Of man-made fibres,"1,023,386",12.00,9.60,1,,1,,India
610729 -- Of other textile materials,"69,986",12.00,9.60,1,,1,,India
610791 -- Of cotton,"921,952",12.00,9.60,1,,1,,India
610799 -- Of other textile materials,"377,776",12.00,9.60,1,,1,,India
610811 -- Of man-made fibres,"2,157,303",12.00,9.60,1,,1,,India
610819 -- Of other textile materials,"249,781",12.00,9.60,1,,1,,India
610821 -- Of cotton,"38,260,749",12.00,9.60,1,,1,,India
610822 -- Of man-made fibres,"4,341,141",12.00,9.60,1,,1,,India
610829 -- Of other textile materials,"470,386",12.00,9.60,1,,1,,India
610831 -- Of cotton,"132,878,048",12.00,9.60,1,,1,,India
610832 -- Of man-made fibres,"7,361,585",12.00,9.60,1,,1,,India
610839 -- Of other textile materials,"349,870",12.00,9.60,1,,1,,India
610891 -- Of cotton,"4,083,779",12.00,9.60,1,,1,,India
610892 -- Of man-made fibres,"1,588,240",12.00,9.60,1,,1,,India
610899 -- Of other textile materials,"203,600",12.00,9.60,1,,1,,India
610910 - Of cotton,"662,405,524",12.00,9.60,1,,1,,India
610990 - Of other textile materials,"69,929,539",12.00,9.60,2,,2,,India
611011 -- Of wool,"7,228,535",11.50,9.20,3,,3,,India
611012 -- Of Kashmir (cashmere) goats,"268,335",12.00,9.60,2,,2,,India
611019 -- Other,"740,254",12.00,9.60,2,,2,,India
611020 - Of cotton,"171,931,105",12.00,9.60,3,,3,,India
611030 - Of man-made fibres,"31,820,970",12.00,9.60,3,,3,,India
611090 - Of other textile materials,"2,211,190",12.00,9.60,2,,2,,India
611120 - Of cotton,"214,249,572",10.45,8.35,2,,2,,India
611130 - Of synthetic fibres,"1,670,256",10.45,8.35,2,,2,,India
611190 - Of other textile materials,"1,867,220",10.97,8.77,3,,3,,India
611211 -- Of cotton,"5,941,982",12.00,9.60,1,,1,,India
611212 -- Of synthetic fibres,"587,698",12.00,9.60,1,,1,,India
611219 -- Of other textile materials,"33,162",12.00,9.60,1,,1,,India
611220 - Ski suits,"28,136",12.00,9.60,1,,1,,India
611231 -- Of synthetic fibres,"23,267",10.00,8.00,2,,2,,India
611239 -- Of other textile materials,"40,257",10.00,8.00,2,,2,,India
611241 -- Of synthetic fibres,"527,280",10.00,8.00,2,,2,,India
611249 -- Of other textile materials,"97,339",10.00,8.00,2,,2,,India
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","196,650",10.00,8.00,2,,2,,India
611420 - Of cotton,"37,027,066",12.00,9.60,1,,1,,India
611430 - Of man-made fibres,"11,174,176",12.00,9.60,1,,1,,India
611490 - Of other textile materials,"2,726,141",12.00,9.60,1,,1,,India
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","265,853",10.00,8.00,2,,2,,India
"611521 -- Of synthetic fibres, measuring per single yarn less than 67 decitex","8,287",12.00,9.60,1,,1,,India
"611522 -- Of synthetic fibres, measuring per single yarn 67 decitex or more","8,576",12.00,9.60,1,,1,,India
611529 -- Of other textile materials,"766,906",12.00,9.60,1,,1,,India
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","95,720",12.00,9.60,3,,3,,India
611594 -- Of wool or fine animal hair,"274,244",12.00,9.60,1,,1,,India
611595 -- Of cotton,"16,529,211",12.00,9.60,1,,1,,India
611596 -- Of synthetic fibres,"1,923,956",12.00,9.60,3,,3,,India
611599 -- Of other textile materials,"362,413",12.00,9.60,1,,1,,India
"611610 - Impregnated, coated or covered with plastics or rubber","5,354,817",8.45,6.75,2,,2,,India
611691 -- Of wool or fine animal hair,"60,463",8.90,7.10,1,,1,,India
611692 -- Of cotton,"1,828,844",8.90,7.10,1,,1,,India
611693 -- Of synthetic fibres,"8,273,853",8.90,7.10,1,,1,,India
611699 -- Of other textile materials,"157,806",8.90,7.10,1,,1,,India
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","15,640,816",12.00,9.60,1,,1,,India
611780 - Other accessories,"1,676,504",10.00,8.00,2,,2,,India
611790 - Parts,"721,492",12.00,9.60,1,,1,,India
,2011,"2,843,719,932",11.60,9.28,147,,147,,India
610120 - Of cotton,"6,240,823",12.00,9.60,2,,2,,India
610130 - Of man-made fibres,"405,420",12.00,9.60,2,,2,,India
610190 - Of other textile materials,"809,337",12.00,9.60,2,,2,,India
610210 - Of wool or fine animal hair,"365,651",12.00,9.60,2,,2,,India
610220 - Of cotton,"15,746,123",12.00,9.60,2,,2,,India
610230 - Of man-made fibres,"530,032",12.00,9.60,2,,2,,India
610290 - Of other textile materials,"133,437",12.00,9.60,2,,2,,India
610310 - Suits,"329,598",12.00,9.60,2,,2,,India
610322 -- Of cotton,"2,947,950",12.00,9.60,1,,1,,India
610323 -- Of synthetic fibres,"645,262",12.00,9.60,1,,1,,India
610329 -- Of other textile materials,"111,444",12.00,9.60,1,,1,,India
610331 -- Of wool or fine animal hair,"217,194",12.00,9.60,1,,1,,India
610332 -- Of cotton,"2,316,191",12.00,9.60,1,,1,,India
610333 -- Of synthetic fibres,"358,468",12.00,9.60,1,,1,,India
610339 -- Of other textile materials,"611,687",12.00,9.60,1,,1,,India
610341 -- Of wool or fine animal hair,"64,157",12.00,9.60,1,,1,,India
610342 -- Of cotton,"36,654,993",12.00,9.60,1,,1,,India
610343 -- Of synthetic fibres,"3,750,396",12.00,9.60,1,,1,,India
610349 -- Of other textile materials,"518,687",12.00,9.60,1,,1,,India
610413 -- Of synthetic fibres,"3,519,658",12.00,9.60,1,,1,,India
610419 -- Of other textile materials,"3,280,137",12.00,9.60,2,,2,,India
610422 -- Of cotton,"4,672,011",12.00,9.60,1,,1,,India
610423 -- Of synthetic fibres,"1,988,904",12.00,9.60,1,,1,,India
610429 -- Of other textile materials,"409,540",12.00,9.60,2,,2,,India
610431 -- Of wool or fine animal hair,"984,840",12.00,9.60,1,,1,,India
610432 -- Of cotton,"5,364,044",12.00,9.60,1,,1,,India
610433 -- Of synthetic fibres,"1,004,565",12.00,9.60,1,,1,,India
610439 -- Of other textile materials,"665,613",12.00,9.60,1,,1,,India
610441 -- Of wool or fine animal hair,"845,849",12.00,9.60,1,,1,,India
