Importer,Year,Value,Ad val. duties,Number of lines,"Korea, Republic of"
,(US$),Simple average,MFN duties,Pref. duties,"Korea, Republic of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Korea, Republic of"
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,10.00,10.00,3,,,,"Korea, Republic of"
854890 - Other,,10.00,10.00,1,,,,"Korea, Republic of"
,2006,"16,354,017",9.48,9.48,669,,,,"Korea, Republic of"
850110 - Motors of an output not exceeding 37.5 W,"593,608",12.50,12.50,5,,,,"Korea, Republic of"
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"27,172",12.50,12.50,1,,,,"Korea, Republic of"
850131 -- Of an output not exceeding 750 W,"63,423",12.50,12.50,5,,,,"Korea, Republic of"
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"5,707",12.50,12.50,2,,,,"Korea, Republic of"
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,,12.50,12.50,2,,,,"Korea, Republic of"
850134 -- Of an output exceeding 375 kW,"1,295,001",12.50,12.50,5,,,,"Korea, Republic of"
"850140 - Other AC motors, single-phase","17,372",12.50,12.50,2,,,,"Korea, Republic of"
850151 -- Of an output not exceeding 750 W,"116,563",12.50,12.50,3,,,,"Korea, Republic of"
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"340,387",12.50,12.50,3,,,,"Korea, Republic of"
850153 -- Of an output exceeding 75 kW,"599,771",12.50,12.50,4,,,,"Korea, Republic of"
850161 -- Of an output not exceeding 75 kVA,,12.50,12.50,1,,,,"Korea, Republic of"
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,12.50,12.50,1,,,,"Korea, Republic of"
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,,12.50,12.50,1,,,,"Korea, Republic of"
850164 -- Of an output exceeding 750 kVA,"3,084,137",12.50,12.50,8,,,,"Korea, Republic of"
850211 -- Of an output not exceeding 75 kVA,,12.50,12.50,1,,,,"Korea, Republic of"
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,12.50,12.50,1,,,,"Korea, Republic of"
850213 -- Of an output exceeding 375 kVA,,12.50,12.50,6,,,,"Korea, Republic of"
850220 - Generating sets with spark-ignition internal combustion piston engines,,12.50,12.50,2,,,,"Korea, Republic of"
850231 -- Wind-powered,,12.50,12.50,1,,,,"Korea, Republic of"
850239 -- Other,,12.50,12.50,3,,,,"Korea, Republic of"
850240 - Electric rotary converters,,12.50,12.50,1,,,,"Korea, Republic of"
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"416,913",12.50,12.50,4,,,,"Korea, Republic of"
850410 - Ballasts for discharge lamps or tubes,,12.50,12.50,3,,,,"Korea, Republic of"
850421 -- Having a power handling capacity not exceeding 650 kVA,,12.50,12.50,1,,,,"Korea, Republic of"
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,12.50,12.50,1,,,,"Korea, Republic of"
"850423 -- Having a power handling capacity exceeding 10,000 kVA","11,626",12.50,12.50,4,,,,"Korea, Republic of"
850431 -- Having a power handling capacity not exceeding 1 kVA,126,12.50,12.50,1,,,,"Korea, Republic of"
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,,12.50,12.50,1,,,,"Korea, Republic of"
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,,12.50,12.50,1,,,,"Korea, Republic of"
850434 -- Having a power handling capacity exceeding 500 kVA,,12.50,12.50,1,,,,"Korea, Republic of"
850440 - Static converters,"16,053",8.33,8.33,6,,,,"Korea, Republic of"
850450 - Other inductors,"1,560",9.38,9.38,2,,,,"Korea, Republic of"
850490 - Parts,"130,497",9.38,9.38,2,,,,"Korea, Republic of"
850511 -- Of metal,"32,859",12.50,12.50,2,,,,"Korea, Republic of"
850519 -- Other,,12.50,12.50,1,,,,"Korea, Republic of"
"850520 - Electro-magnetic couplings, clutches and brakes",,12.50,12.50,1,,,,"Korea, Republic of"
850530 - Electro-magnetic lifting heads,,12.50,12.50,1,,,,"Korea, Republic of"
"850590 - Other, including parts",195,12.50,12.50,1,,,,"Korea, Republic of"
850610 - Manganese dioxide,,12.50,12.50,1,,,,"Korea, Republic of"
850630 - Mercuric oxide,,12.50,12.50,1,,,,"Korea, Republic of"
850640 - Silver oxide,,12.50,12.50,1,,,,"Korea, Republic of"
850650 - Lithium,,12.50,12.50,1,,,,"Korea, Republic of"
850660 - Air-zinc,,12.50,12.50,1,,,,"Korea, Republic of"
850680 - Other primary cells and primary batteries,,12.50,12.50,2,,,,"Korea, Republic of"
850690 - Parts,435,12.50,12.50,1,,,,"Korea, Republic of"
"850710 - Lead- Acid, of a kind used for starting piston engines",,12.50,12.50,1,,,,"Korea, Republic of"
850720 - Other lead- Acid accumulators,,12.50,12.50,1,,,,"Korea, Republic of"
850730 - Nickel-cadmium,,12.50,12.50,1,,,,"Korea, Republic of"
850740 - Nickel-iron,,12.50,12.50,1,,,,"Korea, Republic of"
850780 - Other accumulators,,12.50,12.50,1,,,,"Korea, Republic of"
850790 - Parts,"225,261",12.50,12.50,2,,,,"Korea, Republic of"
"850910 - Vacuum cleaners, including dry and wet vacuum cleaners",,12.50,12.50,1,,,,"Korea, Republic of"
850920 - Floor polishers,,12.50,12.50,1,,,,"Korea, Republic of"
850930 - Kitchen waste disposers,,12.50,12.50,1,,,,"Korea, Republic of"
850940 - Food grinders and mixers; fruit or vegetable juice extractors,,12.50,12.50,2,,,,"Korea, Republic of"
850980 - Other appliances,,12.50,12.50,1,,,,"Korea, Republic of"
850990 - Parts,,12.50,12.50,1,,,,"Korea, Republic of"
851010 - Shavers,,12.50,12.50,1,,,,"Korea, Republic of"
851020 - Hair clippers,,12.50,12.50,1,,,,"Korea, Republic of"
851030 - Hair-removing appliances,,12.50,12.50,1,,,,"Korea, Republic of"
851090 - Parts,,12.50,12.50,1,,,,"Korea, Republic of"
851110 - Sparking plugs,"27,638",12.50,12.50,1,,,,"Korea, Republic of"
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,,12.50,12.50,2,,,,"Korea, Republic of"
851130 - Distributors; ignition coils,"8,397",12.50,12.50,2,,,,"Korea, Republic of"
851140 - Starter motors and dual purpose starter-generators,"1,129",12.50,12.50,1,,,,"Korea, Republic of"
851150 - Other generators,,12.50,12.50,1,,,,"Korea, Republic of"
851180 - Other equipment,"88,846",12.50,12.50,1,,,,"Korea, Republic of"
851190 - Parts,"256,161",12.50,12.50,1,,,,"Korea, Republic of"
851210 - Lighting or visual signalling equipment of a kind used on bicycles,,12.50,12.50,1,,,,"Korea, Republic of"
851220 - Other lighting or visual signalling equipment,"234,400",12.50,12.50,3,,,,"Korea, Republic of"
851230 - Sound signalling equipment,,12.50,12.50,2,,,,"Korea, Republic of"
"851240 - Windscreen wipers, defrosters and demisters",,12.50,12.50,1,,,,"Korea, Republic of"
851290 - Parts,"1,490",12.50,12.50,1,,,,"Korea, Republic of"
851310 - Lamps,,12.50,12.50,5,,,,"Korea, Republic of"
851390 - Parts,,12.50,12.50,1,,,,"Korea, Republic of"
851410 - Resistance heated furnaces and ovens,,6.25,6.25,1,,,,"Korea, Republic of"
851420 - Furnaces and ovens functioning by induction or dielectric loss,,6.25,6.25,1,,,,"Korea, Republic of"
851430 - Other furnaces and ovens,"1,686",4.17,4.17,2,,,,"Korea, Republic of"
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,,12.50,12.50,1,,,,"Korea, Republic of"
851490 - Parts,519,4.17,4.17,1,,,,"Korea, Republic of"
851511 -- Soldering irons and guns,,12.50,12.50,1,,,,"Korea, Republic of"
851519 -- Other,,12.50,12.50,1,,,,"Korea, Republic of"
851521 -- Fully or partly automatic,,12.50,12.50,3,,,,"Korea, Republic of"
851529 -- Other,,12.50,12.50,1,,,,"Korea, Republic of"
851531 -- Fully or partly automatic,,12.50,12.50,1,,,,"Korea, Republic of"
851539 -- Other,"7,489",12.50,12.50,3,,,,"Korea, Republic of"
851580 - Other machines and apparatus,,12.50,12.50,2,,,,"Korea, Republic of"
851590 - Parts,"74,843",12.50,12.50,1,,,,"Korea, Republic of"
851610 - Electric instantaneous or storage water heaters and immersion heaters,"136,018",12.50,12.50,1,,,,"Korea, Republic of"
851621 -- Storage heating radiators,,12.50,12.50,1,,,,"Korea, Republic of"
851629 -- Other,,12.50,12.50,1,,,,"Korea, Republic of"
851631 -- Hair dryers,,12.50,12.50,1,,,,"Korea, Republic of"
851632 -- Other hair-dressing apparatus,,12.50,12.50,1,,,,"Korea, Republic of"
851633 -- Hand-drying apparatus,,12.50,12.50,1,,,,"Korea, Republic of"
851640 - Electric smoothing irons,,12.50,12.50,1,,,,"Korea, Republic of"
851650 - Microwave ovens,,12.50,12.50,1,,,,"Korea, Republic of"
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters",,12.50,12.50,1,,,,"Korea, Republic of"
851671 -- Coffee or tea makers,,12.50,12.50,1,,,,"Korea, Republic of"
851672 -- Toasters,,12.50,12.50,1,,,,"Korea, Republic of"
851679 -- Other,"19,885",12.50,12.50,3,,,,"Korea, Republic of"
851680 - Electric heating resistors,"1,075",12.50,12.50,1,,,,"Korea, Republic of"
851690 - Parts,"6,491",12.50,12.50,1,,,,"Korea, Republic of"
851711 -- Line tephone sets with cordless handsets,"1,024",0.00,0.00,2,,,,"Korea, Republic of"
851719 -- Other,,0.00,0.00,4,,,,"Korea, Republic of"
851721 -- Facsimile machines,,0.00,0.00,1,,,,"Korea, Republic of"
851722 -- Teleprinters,,0.00,0.00,1,,,,"Korea, Republic of"
851730 - Telephonic or telegraphic switching apparatus,,0.00,0.00,1,,,,"Korea, Republic of"
"851750 - Other apparatus, for carrier-current line systems or for digital line systems","3,329",0.00,0.00,12,,,,"Korea, Republic of"
851780 - Other apparatus,"9,673",0.00,0.00,4,,,,"Korea, Republic of"
851790 - Parts,,0.00,0.00,2,,,,"Korea, Republic of"
851810 - Microphones and stands therefor,,6.25,6.25,1,,,,"Korea, Republic of"
"851821 -- Single loudspeakers, mounted in their enclosures",,12.50,12.50,1,,,,"Korea, Republic of"
"851822 -- Multiple loudspeakers, mounted in the same enclosure",,12.50,12.50,1,,,,"Korea, Republic of"
851829 -- Other,"9,532",6.25,6.25,1,,,,"Korea, Republic of"
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers",,6.25,6.25,1,,,,"Korea, Republic of"
851840 - Audio-frequency electric amplifiers,,12.50,12.50,1,,,,"Korea, Republic of"
851850 - Electric sound amplifier sets,,12.50,12.50,1,,,,"Korea, Republic of"
851890 - Parts,"19,145",6.25,6.25,1,,,,"Korea, Republic of"
851910 - Coin- or disc-operated record-players,,12.50,12.50,1,,,,"Korea, Republic of"
851921 -- Without loudspeaker,,12.50,12.50,1,,,,"Korea, Republic of"
851929 -- Other,,12.50,12.50,1,,,,"Korea, Republic of"
851931 -- With automatic record changing mechanism,,12.50,12.50,1,,,,"Korea, Republic of"
851939 -- Other,,12.50,12.50,1,,,,"Korea, Republic of"
851940 - Transcribing machines,,12.50,12.50,1,,,,"Korea, Republic of"
851992 -- Pocket-size cassette-players,,12.50,12.50,1,,,,"Korea, Republic of"
"851993 -- Other, cassette-type",,12.50,12.50,1,,,,"Korea, Republic of"
851999 -- Other,,12.50,12.50,5,,,,"Korea, Republic of"
852010 - Dictating machines not capable of operating without an external source of power,,12.50,12.50,1,,,,"Korea, Republic of"
852020 - Telephone answering machines,,0.00,0.00,1,,,,"Korea, Republic of"
852032 -- Digital audio type,,12.50,12.50,1,,,,"Korea, Republic of"
"852033 -- Other, cassette-type",,12.50,12.50,2,,,,"Korea, Republic of"
852039 -- Other,,12.50,12.50,2,,,,"Korea, Republic of"
852090 - Other,,12.50,12.50,2,,,,"Korea, Republic of"
852110 - Magnetic tape-type,,12.50,12.50,9,,,,"Korea, Republic of"
852190 - Other,,12.50,12.50,3,,,,"Korea, Republic of"
852210 - Pick-up cartridges,,12.50,12.50,1,,,,"Korea, Republic of"
852290 - Other,,6.25,6.25,1,,,,"Korea, Republic of"
852311 -- Of a width not exceeding 4 mm,,0.00,0.00,5,,,,"Korea, Republic of"
852312 -- Of a width exceeding 4 mm but not exceeding 6.5 mm,,0.00,0.00,5,,,,"Korea, Republic of"
852313 -- Of a width exceeding 6.5 mm,,0.00,0.00,10,,,,"Korea, Republic of"
852320 - Magnetic discs,,0.00,0.00,3,,,,"Korea, Republic of"
852330 - Cards incorporating a magnetic stripe,,12.50,12.50,1,,,,"Korea, Republic of"
852390 - Other,,0.00,0.00,7,,,,"Korea, Republic of"
852410 - Gramophone records,,12.50,12.50,2,,,,"Korea, Republic of"
852431 -- For reproducing phenomena other than sound or image,,0.00,0.00,3,,,,"Korea, Republic of"
852432 -- For reproducing sound only,,12.50,12.50,2,,,,"Korea, Republic of"
852439 -- Other,,10.94,10.94,4,,,,"Korea, Republic of"
852440 - Magnetic tapes for reproducing phenomena other than sound or image,,0.00,0.00,3,,,,"Korea, Republic of"
852451 -- Of a width not exceeding 4 mm,,12.50,12.50,7,,,,"Korea, Republic of"
852452 -- Of a width exceeding 4 mm but not exceeding 6.5 mm,,12.50,12.50,7,,,,"Korea, Republic of"
852453 -- Of a width exceeding 6.5 mm,"1,076",12.50,12.50,7,,,,"Korea, Republic of"
852460 - Cards incorporating a magnetic stripe,,12.50,12.50,1,,,,"Korea, Republic of"
852491 -- For reproducing phenomena other than sound or image,"6,779",0.00,0.00,5,,,,"Korea, Republic of"
852499 -- Other,"3,396",11.25,11.25,5,,,,"Korea, Republic of"
852510 - Transmission apparatus,,12.50,12.50,6,,,,"Korea, Republic of"
852520 - Transmission apparatus incorporating reception apparatus,330,0.00,0.00,11,,,,"Korea, Republic of"
852530 - Television cameras,,12.50,12.50,1,,,,"Korea, Republic of"
852540 - Still image video cameras and other video camera recorders; digital cameras,,6.25,6.25,1,,,,"Korea, Republic of"
852610 - Radar apparatus,,12.50,12.50,1,,,,"Korea, Republic of"
852691 -- Radio navigational aid apparatus,,12.50,12.50,6,,,,"Korea, Republic of"
852692 -- Radio remote control apparatus,,12.50,12.50,1,,,,"Korea, Republic of"
852712 -- Pocket-size radio cassette-players,,12.50,12.50,1,,,,"Korea, Republic of"
852713 -- Other apparatus combined with sound recording or reproducing apparatus,,12.50,12.50,1,,,,"Korea, Republic of"
852719 -- Other,,12.50,12.50,1,,,,"Korea, Republic of"
852721 -- Combined with sound recording or reproducing apparatus,,12.50,12.50,1,,,,"Korea, Republic of"
852729 -- Other,,12.50,12.50,1,,,,"Korea, Republic of"
852731 -- Combined with sound recording or reproducing apparatus,,12.50,12.50,1,,,,"Korea, Republic of"
852732 -- Not combined with sound recording or reproducing apparatus but combined with a clock,,12.50,12.50,1,,,,"Korea, Republic of"
852739 -- Other,,12.50,12.50,1,,,,"Korea, Republic of"
852790 - Other apparatus,,10.94,10.94,4,,,,"Korea, Republic of"
852812 -- Colour,989,12.50,12.50,11,,,,"Korea, Republic of"
852813 -- Black and white or other monochrome,,12.50,12.50,2,,,,"Korea, Republic of"
852821 -- Colour,,12.50,12.50,2,,,,"Korea, Republic of"
852822 -- Black and white or other monochrome,,12.50,12.50,1,,,,"Korea, Republic of"
852830 - Video projectors,,12.50,12.50,3,,,,"Korea, Republic of"
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"23,739",8.33,8.33,9,,,,"Korea, Republic of"
852990 - Other,"5,380",4.17,4.17,3,,,,"Korea, Republic of"
853010 - Equipment for railways or tramways,,12.50,12.50,2,,,,"Korea, Republic of"
853080 - Other equipment,,12.50,12.50,1,,,,"Korea, Republic of"
853090 - Parts,"62,552",12.50,12.50,1,,,,"Korea, Republic of"
853110 - Burglar or fire alarms and similar apparatus,,12.50,12.50,3,,,,"Korea, Republic of"
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),,0.00,0.00,1,,,,"Korea, Republic of"
853180 - Other apparatus,,6.25,6.25,1,,,,"Korea, Republic of"
853190 - Parts,,12.50,12.50,1,,,,"Korea, Republic of"
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"52,684",0.00,0.00,1,,,,"Korea, Republic of"
853221 -- Tantalum,"25,383",0.00,0.00,1,,,,"Korea, Republic of"
853222 -- Aluminum electrolytic,"817,087",0.00,0.00,1,,,,"Korea, Republic of"
"853223 -- Ceramic dielectric, single layer","52,755",0.00,0.00,1,,,,"Korea, Republic of"
"853224 -- Ceramic dielectric, multilayer","2,605",0.00,0.00,1,,,,"Korea, Republic of"
853225 -- Dielectric of paper or plastics,"224,508",0.00,0.00,1,,,,"Korea, Republic of"
853229 -- Other,"589,045",0.00,0.00,2,,,,"Korea, Republic of"
853230 - Variable or adjustable (pre-set) capacitors,,0.00,0.00,1,,,,"Korea, Republic of"
853290 - Parts,,0.00,0.00,1,,,,"Korea, Republic of"
"853310 - Fixed carbon resistors, composition or film types","113,538",0.00,0.00,1,,,,"Korea, Republic of"
853321 -- For a power handling capacity not exceeding 20 W,314,0.00,0.00,4,,,,"Korea, Republic of"
853329 -- Other,"133,857",0.00,0.00,4,,,,"Korea, Republic of"
853331 -- For a power handling capacity not exceeding 20 W,"11,417",0.00,0.00,3,,,,"Korea, Republic of"
853339 -- Other,"122,593",0.00,0.00,3,,,,"Korea, Republic of"
"853340 - Other variable resistors, including rheostats and potentiometers","30,587",0.00,0.00,4,,,,"Korea, Republic of"
853390 - Parts,"1,988",0.00,0.00,1,,,,"Korea, Republic of"
853400 Printed circuits.,706,0.00,0.00,1,,,,"Korea, Republic of"
853510 - Fuses,"2,103",12.50,12.50,6,,,,"Korea, Republic of"
853521 -- For a voltage of less than 72.5 kV,,12.50,12.50,9,,,,"Korea, Republic of"
853529 -- Other,,12.50,12.50,8,,,,"Korea, Republic of"
853530 - Isolating switches and make-and-break switches,,12.50,12.50,2,,,,"Korea, Republic of"
"853540 - Lightning arresters, voltage limiters and surge suppressors",191,12.50,12.50,3,,,,"Korea, Republic of"
853590 - Other,"387,745",12.50,12.50,5,,,,"Korea, Republic of"
853610 - Fuses,"1,214",12.50,12.50,7,,,,"Korea, Republic of"
853620 - Automatic circuit breakers,"170,477",12.50,12.50,5,,,,"Korea, Republic of"
853630 - Other apparatus for protecting electric circuits,,12.50,12.50,1,,,,"Korea, Republic of"
853641 -- For a voltage not exceeding 60 V,762,12.50,12.50,1,,,,"Korea, Republic of"
853649 -- Other,"41,762",12.50,12.50,1,,,,"Korea, Republic of"
853650 - Other switches,"21,629",3.13,3.13,3,,,,"Korea, Republic of"
853661 -- Lamp-holders,"12,781",12.50,12.50,2,,,,"Korea, Republic of"
853669 -- Other,"73,526",6.25,6.25,2,,,,"Korea, Republic of"
853690 - Other apparatus,"305,619",10.42,10.42,4,,,,"Korea, Republic of"
"853710 - For a voltage not exceeding 1,000 V","10,820",12.50,12.50,1,,,,"Korea, Republic of"
"853720 - For a voltage exceeding 1,000 V","1,042",12.50,12.50,1,,,,"Korea, Republic of"
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","8,274",12.50,12.50,2,,,,"Korea, Republic of"
853890 - Other,"563,033",6.25,6.25,1,,,,"Korea, Republic of"
853910 - Sealed beam lamp units,,12.50,12.50,1,,,,"Korea, Republic of"
853921 -- Tungsten halogen,5,12.50,12.50,3,,,,"Korea, Republic of"
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V",,12.50,12.50,1,,,,"Korea, Republic of"
853929 -- Other,"23,236",12.50,12.50,5,,,,"Korea, Republic of"
"853931 -- Fluorescent, hot cathode",,12.50,12.50,2,,,,"Korea, Republic of"
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"5,041",12.50,12.50,3,,,,"Korea, Republic of"
853939 -- Other,123,12.50,12.50,2,,,,"Korea, Republic of"
853941 -- Arc-lamps,,12.50,12.50,1,,,,"Korea, Republic of"
853949 -- Other,,12.50,12.50,1,,,,"Korea, Republic of"
853990 - Parts,,12.50,12.50,3,,,,"Korea, Republic of"
854011 -- Colour,"48,309",12.50,12.50,3,,,,"Korea, Republic of"
854012 -- Black and white or other monochrome,,12.50,12.50,1,,,,"Korea, Republic of"
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,12.50,12.50,1,,,,"Korea, Republic of"
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,0.00,0.00,1,,,,"Korea, Republic of"
"854050 - Data/graphic display tubes, black and white or other monochrome",,12.50,12.50,1,,,,"Korea, Republic of"
854060 - Other cathode-ray tubes,,12.50,12.50,1,,,,"Korea, Republic of"
854071 -- Magnetrons,,12.50,12.50,1,,,,"Korea, Republic of"
854072 -- Klystrons,,12.50,12.50,1,,,,"Korea, Republic of"
854079 -- Other,,12.50,12.50,1,,,,"Korea, Republic of"
854081 -- Receiver or amplifier valves and tubes,,12.50,12.50,1,,,,"Korea, Republic of"
854089 -- Other,,12.50,12.50,1,,,,"Korea, Republic of"
854091 -- Of cathode-ray tubes,"197,504",12.50,12.50,1,,,,"Korea, Republic of"
854099 -- Other,"174,950",12.50,12.50,1,,,,"Korea, Republic of"
"854110 - Diodes, other than photosensitive or light emitting diodes","47,658",0.00,0.00,1,,,,"Korea, Republic of"
854121 -- With a dissipation rate of less than 1 W,,0.00,0.00,1,,,,"Korea, Republic of"
854129 -- Other,,0.00,0.00,1,,,,"Korea, Republic of"
"854130 - Thyristors, diacs and triacs, other than photosensitive devices","30,188",0.00,0.00,2,,,,"Korea, Republic of"
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","1,096",0.00,0.00,4,,,,"Korea, Republic of"
854150 - Other semiconductor devices,"1,640",0.00,0.00,1,,,,"Korea, Republic of"
854160 - Mounted piezo-electric crystals,,0.00,0.00,1,,,,"Korea, Republic of"
854190 - Parts,"506,717",0.00,0.00,1,,,,"Korea, Republic of"
"854210 - Cards incorporating an electronic integrated circuit (""smart"" cards)","52,390",0.00,0.00,3,,,,"Korea, Republic of"
854221 -- Digital,,0.00,0.00,1,,,,"Korea, Republic of"
854229 -- Other,968,0.00,0.00,2,,,,"Korea, Republic of"
854260 - Hybrid integrated circuits,,0.00,0.00,1,,,,"Korea, Republic of"
854270 - Electronic microassemblies,"9,267",0.00,0.00,1,,,,"Korea, Republic of"
854290 - Parts,,0.00,0.00,1,,,,"Korea, Republic of"
854311 -- Ion implanters for doping semiconductor materials,,0.00,0.00,1,,,,"Korea, Republic of"
854319 -- Other,,12.50,12.50,3,,,,"Korea, Republic of"
854320 - Signal generators,503,12.50,12.50,4,,,,"Korea, Republic of"
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis",,6.25,6.25,1,,,,"Korea, Republic of"
854340 - Electric fence energisers,"5,375",12.50,12.50,1,,,,"Korea, Republic of"
854381 -- Proximity cards and tags,"13,324",0.00,0.00,1,,,,"Korea, Republic of"
854389 -- Other,"45,400",12.19,12.19,27,,,,"Korea, Republic of"
854390 - Parts,,2.50,2.50,1,,,,"Korea, Republic of"
854411 -- Of copper,"1,069",12.50,12.50,2,,,,"Korea, Republic of"
854419 -- Other,"5,054",12.50,12.50,4,,,,"Korea, Republic of"
854420 - Co- Axial cable and other co- Axial electric conductors,"3,156,027",12.50,12.50,2,,,,"Korea, Republic of"
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",315,12.50,12.50,1,,,,"Korea, Republic of"
854441 -- Fitted with connectors,686,12.50,12.50,6,,,,"Korea, Republic of"
854449 -- Other,"102,579",10.00,10.00,5,,,,"Korea, Republic of"
854451 -- Fitted with connectors,"8,890",12.50,12.50,6,,,,"Korea, Republic of"
854459 -- Other,"10,218",12.50,12.50,6,,,,"Korea, Republic of"
"854460 - Other electric conductors, for a voltage exceeding 1,000 V",,12.50,12.50,4,,,,"Korea, Republic of"
854470 - Optical fibre cables,,0.00,0.00,2,,,,"Korea, Republic of"
854511 -- Of a kind used for furnaces,,12.50,12.50,1,,,,"Korea, Republic of"
854519 -- Other,"42,566",12.50,12.50,1,,,,"Korea, Republic of"
854520 - Brushes,219,12.50,12.50,1,,,,"Korea, Republic of"
854590 - Other,"6,350",12.50,12.50,3,,,,"Korea, Republic of"
854610 - Of glass,,12.50,12.50,1,,,,"Korea, Republic of"
854620 - Of ceramics,"9,833",12.50,12.50,14,,,,"Korea, Republic of"
854690 - Other,"5,910",12.50,12.50,2,,,,"Korea, Republic of"
854710 - Insulating fittings of ceramics,,12.50,12.50,5,,,,"Korea, Republic of"
854720 - Insulating fittings of plastics,"64,845",12.50,12.50,1,,,,"Korea, Republic of"
854790 - Other,"4,037",12.50,12.50,3,,,,"Korea, Republic of"
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,12.50,12.50,3,,,,"Korea, Republic of"
854890 - Other,,12.50,12.50,1,,,,"Korea, Republic of"
,2005,"16,712,864",11.91,11.91,670,,,,"Korea, Republic of"
850110 - Motors of an output not exceeding 37.5 W,"294,892",15.00,15.00,5,,,,"Korea, Republic of"
850120 - Universal AC/DC motors of an output exceeding 37.5 W,,15.00,15.00,1,,,,"Korea, Republic of"
850131 -- Of an output not exceeding 750 W,"27,077",15.00,15.00,5,,,,"Korea, Republic of"
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"39,179",15.00,15.00,2,,,,"Korea, Republic of"
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,"8,798",15.00,15.00,2,,,,"Korea, Republic of"
850134 -- Of an output exceeding 375 kW,"160,134",15.00,15.00,5,,,,"Korea, Republic of"
"850140 - Other AC motors, single-phase","110,747",15.00,15.00,2,,,,"Korea, Republic of"
850151 -- Of an output not exceeding 750 W,"279,090",15.00,15.00,3,,,,"Korea, Republic of"
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"69,829",15.00,15.00,3,,,,"Korea, Republic of"
850153 -- Of an output exceeding 75 kW,"460,663",15.00,15.00,4,,,,"Korea, Republic of"
850161 -- Of an output not exceeding 75 kVA,,15.00,15.00,1,,,,"Korea, Republic of"
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"23,189",15.00,15.00,1,,,,"Korea, Republic of"
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,,15.00,15.00,1,,,,"Korea, Republic of"
850164 -- Of an output exceeding 750 kVA,"461,902",15.00,15.00,8,,,,"Korea, Republic of"
850211 -- Of an output not exceeding 75 kVA,,15.00,15.00,1,,,,"Korea, Republic of"
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,15.00,15.00,1,,,,"Korea, Republic of"
850213 -- Of an output exceeding 375 kVA,,15.00,15.00,6,,,,"Korea, Republic of"
850220 - Generating sets with spark-ignition internal combustion piston engines,,15.00,15.00,2,,,,"Korea, Republic of"
850231 -- Wind-powered,,15.00,15.00,1,,,,"Korea, Republic of"
850239 -- Other,,15.00,15.00,3,,,,"Korea, Republic of"
850240 - Electric rotary converters,"2,126",15.00,15.00,1,,,,"Korea, Republic of"
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"413,705",15.00,15.00,4,,,,"Korea, Republic of"
850410 - Ballasts for discharge lamps or tubes,,15.00,15.00,3,,,,"Korea, Republic of"
850421 -- Having a power handling capacity not exceeding 650 kVA,,15.00,15.00,1,,,,"Korea, Republic of"
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,15.00,15.00,1,,,,"Korea, Republic of"
"850423 -- Having a power handling capacity exceeding 10,000 kVA",,15.00,15.00,4,,,,"Korea, Republic of"
