Importer,Year,Value,Ad val. duties,Number of lines,South Africa
,(US$),Simple average,MFN duties,Pref. duties,South Africa
,MFN,Best,All items,Non ad val.,All items,Non ad val.,South Africa
851840 - Audio-frequency electric amplifiers,"2,577,742",3.75,0.00,2,,2,,South Africa
851850 - Electric sound amplifier sets,"312,085",2.00,0.00,1,,1,,South Africa
851890 - Parts,"1,016,104",2.00,0.00,1,,1,,South Africa
"851920 - Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment",465,6.67,2.83,3,,3,,South Africa
851930 -Turntables (record-decks),"113,692",2.00,0.00,1,,1,,South Africa
851950 -Telephone answering machines,438,0.00,0.00,1,,,,South Africa
"851981 -- Using magnetic, optical or semiconductor media","102,019",3.87,1.47,15,,12,,South Africa
851989 -- Other,"12,726",3.38,0.38,4,,4,,South Africa
852110 -Magnetic tape-type,"12,563",11.00,7.00,2,,2,,South Africa
852190 - Other,"187,198",13.90,9.80,1,,1,,South Africa
852210 - Pick-up cartridges,27,4.00,0.00,1,,1,,South Africa
852290 - Other,"294,954",1.60,0.00,5,,2,,South Africa
852321 -- Cards incorporating a magnetic stripe,"74,664",3.50,0.00,1,,1,,South Africa
852329 -- Other,"84,344",1.40,0.00,5,,2,,South Africa
852341 -- Unrecorded,"54,524,550",0.00,0.00,3,,,,South Africa
852349 -- Other,"1,642,632",1.94,0.00,9,,5,,South Africa
852351 -- Solid-state non-volatile storage devices,"3,036,676",0.88,0.00,4,,1,,South Africa
852352 -- «Smart cards»,"36,495,433",1.85,0.00,2,,1,,South Africa
852359 -- Other,"3,719,400",0.88,0.00,4,,1,,South Africa
852380 - Other,"359,632",0.88,0.00,4,,1,,South Africa
852550 -Transmission apparatus,"113,506",3.60,0.00,1,,1,,South Africa
852560 -Transmission apparatus incorporating reception apparatus,"299,242",0.00,0.00,1,,,,South Africa
"852580 -Television cameras, digital cameras and video camera recorders","2,918,367",5.36,1.54,5,,4,,South Africa
852610 - Radar apparatus,"61,965",3.70,0.00,1,,1,,South Africa
852691 -- Radio navigational aid apparatus,"642,869",3.70,0.00,2,,2,,South Africa
852692 -- Radio remote control apparatus,"4,604,622",3.70,0.00,1,,1,,South Africa
852712 -- Pocket-size radio cassette-players,199,12.00,8.15,2,,2,,South Africa
852713 -- Other apparatus combined with sound recording or reproducing apparatus,425,12.00,8.23,3,,3,,South Africa
852719 -- Other,"6,149",0.00,0.00,1,,,,South Africa
852721 -- Combined with sound recording or reproducing apparatus,"144,502",12.67,8.70,6,,6,,South Africa
852729 -- Other,"83,918",12.00,8.40,1,,1,,South Africa
852791 -- Combined with sound recording or reproducing apparatus,624,12.00,8.10,5,,5,,South Africa
852792 -- Not combined with sound recording or reproducing apparatus but combined with a clock,"7,437",4.50,2.75,2,,1,,South Africa
852799 -- Other,"23,373",9.00,5.50,1,,1,,South Africa
852841 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,,0.00,0.00,1,,,,South Africa
852849 -- Other,"11,275",14.00,9.80,2,,2,,South Africa
852851 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"9,756,414",0.00,0.00,1,,,,South Africa
852859 -- Other,"547,171",14.00,9.80,3,,3,,South Africa
852861 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"1,315",0.00,0.00,1,,,,South Africa
852869 -- Other,"1,225,007",5.33,3.27,3,,2,,South Africa
852871 -- Not designed to incorporate a video display or screen,"1,406,906",5.60,3.92,5,,2,,South Africa
"852872 -- Other, colour","38,486",14.00,9.80,6,,6,,South Africa
"852873 -- Other, monochrome","134,250",2.00,0.00,1,,1,,South Africa
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"1,844,774",3.86,0.21,7,,7,,South Africa
852990 - Other,"19,252,052",2.67,0.25,6,,5,,South Africa
853010 - Equipment for railways or tramways,"107,039",1.70,0.00,1,,1,,South Africa
853080 - Other equipment,"9,256",1.70,0.00,1,,1,,South Africa
853090 - Parts,"3,857,703",1.70,0.00,1,,1,,South Africa
853110 - Burglar or fire alarms and similar apparatus,"3,939,021",2.20,0.00,2,,2,,South Africa
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"2,742,904",0.00,0.00,3,,,,South Africa
853180 - Other apparatus,"3,893,425",1.10,0.00,2,,1,,South Africa
853190 - Parts,"5,656,308",1.10,0.00,2,,1,,South Africa
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"16,473,236",0.00,0.00,1,,,,South Africa
853221 -- Tantalum,"74,717",0.00,0.00,1,,,,South Africa
853222 -- Aluminium electrolytic,"405,463",0.00,0.00,1,,,,South Africa
"853223 -- Ceramic dielectric, single layer","215,182",0.00,0.00,1,,,,South Africa
"853224 -- Ceramic dielectric, multilayer","348,794",0.00,0.00,1,,,,South Africa
853225 -- Dielectric of paper or plastics,"21,095,766",0.00,0.00,1,,,,South Africa
853229 -- Other,"2,104,814",0.00,0.00,1,,,,South Africa
853230 -Variable or adjustable (pre-set) capacitors,"456,303",0.00,0.00,1,,,,South Africa
853290 - Parts,"1,429,818",0.00,0.00,1,,,,South Africa
"853310 - Fixed carbon resistors, composition or film types","5,162,628",0.00,0.00,1,,,,South Africa
853321 -- For a power handling capacity not exceeding 20 W,"2,892,550",0.00,0.00,1,,,,South Africa
853329 -- Other,"1,498,707",0.00,0.00,1,,,,South Africa
853331 -- For a power handling capacity not exceeding 20 W,"174,210",0.00,0.00,1,,,,South Africa
853339 -- Other,"124,371",0.00,0.00,1,,,,South Africa
"853340 - Other variable resistors, including rheostats and potentiometers","3,901,740",0.00,0.00,2,,,,South Africa
853390 - Parts,"55,591",0.00,0.00,1,,,,South Africa
853400 Printed circuits.,"90,658,344",0.00,0.00,3,,,,South Africa
853510 - Fuses,"933,973",2.70,0.00,1,,1,,South Africa
853521 -- For a voltage of less than 72.5 kV,"1,193,721",2.70,0.00,1,,1,,South Africa
853529 -- Other,"1,111,618",2.70,0.00,1,,1,,South Africa
853530 - Isolating switches and make-and-break switches,"1,917,268",2.70,0.00,2,,2,,South Africa
"853540 - Lightning arresters, voltage limiters and surge suppressors","3,762,351",2.70,0.00,1,,1,,South Africa
853590 - Other,"3,373,134",2.70,0.00,1,,1,,South Africa
853610 - Fuses,"12,416,201",2.30,0.00,3,,3,,South Africa
853620 - Automatic circuit breakers,"18,844,695",2.30,0.00,2,,2,,South Africa
853630 - Other apparatus for protecting electrical circuits,"10,153,559",2.30,0.00,3,,3,,South Africa
853641 -- For a voltage not exceeding 60 V,"1,158,220",2.30,0.00,2,,2,,South Africa
853649 -- Other,"23,926,636",2.30,0.00,1,,1,,South Africa
853650 - Other switches,"42,456,458",1.31,0.00,7,,4,,South Africa
853661 -- Lamp-holders,"1,201,304",2.30,0.00,2,,2,,South Africa
853669 -- Other,"44,751,558",0.77,0.00,3,,1,,South Africa
"853670 - Connectors for optical fibres, optical fibre bundles or cables","1,483,730",3.00,0.00,1,,1,,South Africa
853690 - Other apparatus,"59,502,024",1.15,0.00,4,,2,,South Africa
"853710 - For a voltage not exceeding 1,000 V","27,750,809",2.10,0.00,3,,3,,South Africa
"853720 - For a voltage exceeding 1,000 V","3,845,734",2.10,0.00,2,,2,,South Africa
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","24,169,353",2.20,0.00,1,,1,,South Africa
853890 - Other,"76,723,578",1.23,0.00,4,,2,,South Africa
853910 - Sealed beam lamp units,"570,255",2.70,0.00,1,,1,,South Africa
853921 -- Tungsten halogen,"17,662,510",2.70,0.00,3,,3,,South Africa
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","5,762,141",2.70,0.00,2,,2,,South Africa
853929 -- Other,"1,961,665",2.70,0.00,3,,3,,South Africa
"853931 -- Fluorescent, hot cathode","9,177,012",2.70,0.00,2,,2,,South Africa
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"8,562,888",2.70,0.00,2,,2,,South Africa
853939 -- Other,"261,369",2.70,0.00,1,,1,,South Africa
853941 -- Arc-lamps,"10,425",2.70,0.00,1,,1,,South Africa
853949 -- Other,"194,675",2.70,0.00,1,,1,,South Africa
853990 - Parts,"1,597,531",2.70,0.00,2,,2,,South Africa
854011 -- Colour,173,14.00,9.80,1,,1,,South Africa
854012 -- Monochrome,,7.50,4.00,1,,1,,South Africa
854020 -Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"7,254,728",2.70,0.00,2,,2,,South Africa
"854040 - Data/graphic display tubes, monochrome; data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",372,2.60,0.00,1,,1,,South Africa
854060 - Other cathode-ray tubes,,2.60,0.00,1,,1,,South Africa
854071 -- Magnetrons,,2.70,0.00,1,,1,,South Africa
854079 -- Other,"2,789",2.70,0.00,1,,1,,South Africa
854081 -- Receiver or amplifier valves and tubes,"83,187",2.70,0.00,1,,1,,South Africa
854089 -- Other,"47,995",2.70,0.00,1,,1,,South Africa
854091 -- Of cathode-ray tubes,"67,320",2.70,0.00,1,,1,,South Africa
854099 -- Other,"506,707",2.70,0.00,1,,1,,South Africa
"854110 - Diodes, other than photosensitive or light emitting diodes","5,444,470",0.00,0.00,1,,,,South Africa
854121 -- With a dissipation rate of less than 1 W,"64,584",0.00,0.00,1,,,,South Africa
854129 -- Other,"1,447,843",0.00,0.00,1,,,,South Africa
"854130 -Thyristors, diacs and triacs, other than photosensitive devices","1,631,076",0.00,0.00,1,,,,South Africa
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","80,209,336",0.00,0.00,2,,,,South Africa
854150 - Other semiconductor devices,"124,336",0.00,0.00,1,,,,South Africa
854160 -Mounted piezo-electric crystals,"7,001,713",0.00,0.00,1,,,,South Africa
854190 - Parts,"301,859",0.00,0.00,1,,,,South Africa
"854231 -- Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","3,100,988",0.00,0.00,2,,,,South Africa
854232 -- Memories,"741,951",0.00,0.00,9,,,,South Africa
854233 -- Amplifiers,"222,513",0.00,0.00,1,,,,South Africa
854239 -- Other,"8,120,429",0.00,0.00,2,,,,South Africa
854290 - Parts,"453,179",0.00,0.00,1,,,,South Africa
854310 - Particle accelerators,"20,013",4.00,0.00,1,,1,,South Africa
854320 - Signal generators,"561,195",3.70,0.00,1,,1,,South Africa
"854330 -Machines and apparatus for electroplating, electrolysis or electrophoresis","23,546",3.70,0.00,1,,1,,South Africa
854370 - Other machines and apparatus,"8,188,987",2.96,0.00,5,,4,,South Africa
854390 - Parts,"1,597,676",3.70,0.00,1,,1,,South Africa
854411 -- Of copper,"6,210,093",3.70,0.00,2,,2,,South Africa
854419 -- Other,"5,713,887",3.70,0.00,1,,1,,South Africa
854420 - Co-axial cable and other co-axial electric conductors,"3,557,627",3.70,0.00,1,,1,,South Africa
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","86,043,085",3.70,0.00,1,,1,,South Africa
854442 -- Fitted with connectors,"24,255,348",1.65,0.00,2,,1,,South Africa
854449 -- Other,"24,675,316",2.96,0.00,5,,4,,South Africa
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","14,027,503",3.70,0.00,2,,2,,South Africa
854470 - Optical fibre cables,"21,054,548",0.00,0.00,1,,,,South Africa
854511 -- Of a kind used for furnaces,"22,584,143",2.70,0.00,1,,1,,South Africa
854519 -- Other,"654,622",2.70,0.00,1,,1,,South Africa
854520 - Brushes,"1,000,068",2.70,0.00,1,,1,,South Africa
854590 - Other,"233,201",2.20,0.00,2,,2,,South Africa
854610 - Of glass,"4,303",3.70,0.00,1,,1,,South Africa
854620 - Of ceramics,"3,784,608",4.70,0.00,1,,1,,South Africa
854690 - Other,"5,972,672",3.70,0.00,2,,2,,South Africa
854710 - Insulating fittings of ceramics,"4,077,928",4.70,0.00,1,,1,,South Africa
854720 - Insulating fittings of plastics,"4,946,710",3.70,0.00,1,,1,,South Africa
854790 - Other,"2,912,252",3.70,0.00,1,,1,,South Africa
"854810 -Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators","4,834",1.98,0.00,5,,3,,South Africa
854890 - Other,"168,765",1.35,0.00,2,,1,,South Africa
,2012,"2,606,206,180",3.09,0.76,500,,377,,South Africa
850110 -Motors of an output not exceeding 37.5 W,"51,524,488",3.20,0.00,4,,4,,South Africa
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"1,241,260",2.70,0.00,1,,1,,South Africa
850131 -- Of an output not exceeding 750 W,"11,845,527",2.70,0.00,1,,1,,South Africa
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"1,399,833",2.70,0.00,1,,1,,South Africa
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,"329,653",2.70,0.00,1,,1,,South Africa
850134 -- Of an output exceeding 375 kW,"645,103",2.70,0.00,1,,1,,South Africa
"850140 - Other AC motors, single-phase","183,278",2.70,0.00,2,,2,,South Africa
850151 -- Of an output not exceeding 750 W,"2,822,532",2.70,0.00,1,,1,,South Africa
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"11,809,743",2.70,0.00,3,,3,,South Africa
850153 -- Of an output exceeding 75 kW,"1,592,262",2.70,0.00,4,,4,,South Africa
850161 -- Of an output not exceeding 75 kVA,"8,641,067",2.70,0.00,2,,2,,South Africa
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"1,164,524",2.70,0.00,1,,1,,South Africa
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,"82,532",2.70,0.00,1,,1,,South Africa
850164 -- Of an output exceeding 750 kVA,"2,781,465",2.70,0.00,1,,1,,South Africa
850211 -- Of an output not exceeding 75 kVA,"3,461,979",2.70,0.00,2,,2,,South Africa
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"972,159",2.70,0.00,1,,1,,South Africa
850213 -- Of an output exceeding 375 kVA,"379,177",2.70,0.00,3,,3,,South Africa
850220 - Generating sets with spark-ignition internal combustion piston engines,733,2.70,0.00,4,,4,,South Africa
850231 -- Wind-powered,"1,360,527",2.70,0.00,1,,1,,South Africa
850239 -- Other,"484,537",2.70,0.00,2,,2,,South Africa
850240 - Electric rotary converters,"42,249",2.70,0.00,1,,1,,South Africa
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"74,434,937",2.70,0.00,3,,3,,South Africa
850410 - Ballasts for discharge lamps or tubes,"13,744,987",3.70,0.00,2,,2,,South Africa
850421 -- Having a power handling capacity not exceeding 650 kVA,"29,229,602",3.70,0.00,1,,1,,South Africa
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA","2,769,344",3.70,0.00,2,,2,,South Africa
"850423 -- Having a power handling capacity exceeding 10,000 kVA","14,807",3.70,0.00,1,,1,,South Africa
850431 -- Having a power handling capacity not exceeding 1 kVA,"15,218,542",3.70,0.00,3,,3,,South Africa
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"2,230,887",3.70,0.00,1,,1,,South Africa
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"6,913,612",3.70,0.00,1,,1,,South Africa
850434 -- Having a power handling capacity exceeding 500 kVA,"7,624,203",3.70,0.00,1,,1,,South Africa
850440 - Static converters,"109,054,793",2.75,0.00,6,,5,,South Africa
850450 - Other inductors,"9,112,027",1.85,0.00,2,,1,,South Africa
850490 - Parts,"40,418,069",1.32,0.00,5,,3,,South Africa
850511 -- Of metal,"1,670,120",2.20,0.00,1,,1,,South Africa
850519 -- Other,"1,849,704",2.20,0.00,2,,2,,South Africa
"850520 - Electro-magnetic couplings, clutches and brakes","852,738",2.20,0.00,1,,1,,South Africa
"850590 - Other, including parts","4,977,735",1.93,0.00,3,,3,,South Africa
850610 -Manganese dioxide,"112,778",4.70,0.00,4,,4,,South Africa
850630 -Mercuric oxide,"3,445",4.70,0.00,1,,1,,South Africa
850640 - Silver oxide,656,4.70,0.00,1,,1,,South Africa
850650 - Lithium,"34,680",4.70,0.00,3,,3,,South Africa
850660 - Air-zinc,"4,165",4.70,0.00,1,,1,,South Africa
850680 - Other primary cells and primary batteries,"16,041",2.35,0.00,2,,1,,South Africa
850690 - Parts,"207,931",4.70,0.00,1,,1,,South Africa
"850710 - Lead-acid, of a kind used for starting piston engines","120,244",3.70,0.00,2,,2,,South Africa
850720 - Other lead-acid accumulators,"9,044,717",3.70,0.00,2,,2,,South Africa
850730 - Nickel-cadmium,"5,179,974",2.60,0.00,2,,2,,South Africa
850740 - Nickel-iron,"1,710",2.70,0.00,1,,1,,South Africa
850750 - Nickel-metal hydride,"142,519",2.70,0.00,1,,1,,South Africa
850760 - Lithium-ion,"87,190",2.70,0.00,1,,1,,South Africa
850780 - Other accumulators,"252,674",2.70,0.00,1,,1,,South Africa
850790 - Parts,"1,639,447",2.70,0.00,2,,2,,South Africa
"850811 -- Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l",,2.20,0.00,1,,1,,South Africa
850819 -- Other,"405,938",1.70,0.00,1,,1,,South Africa
850860 - Other vacuum cleaners,,1.70,0.00,1,,1,,South Africa
850870 - Parts,"1,156,838",1.70,0.00,1,,1,,South Africa
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"455,310",2.20,0.00,1,,1,,South Africa
850980 - Other appliances,"340,488",2.20,0.00,1,,1,,South Africa
850990 - Parts,"1,245,617",2.20,0.00,1,,1,,South Africa
851010 - Shavers,"5,458",2.20,0.00,1,,1,,South Africa
851020 - Hair clippers,,2.20,0.00,1,,1,,South Africa
851030 - Hair-removing appliances,13,2.20,0.00,1,,1,,South Africa
851090 - Parts,,2.20,0.00,1,,1,,South Africa
851110 - Sparking plugs,"3,914,871",3.20,0.00,1,,1,,South Africa
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"398,548",3.20,0.00,1,,1,,South Africa
851130 - Distributors; ignition coils,"146,015",3.20,0.00,1,,1,,South Africa
851140 - Starter motors and dual purpose starter-generators,"21,541,015",3.20,0.00,1,,1,,South Africa
851150 - Other generators,"16,889,447",3.20,0.00,1,,1,,South Africa
851180 - Other equipment,"1,844,693",3.20,0.00,1,,1,,South Africa
851190 - Parts,"17,157,292",3.20,0.00,1,,1,,South Africa
851210 - Lighting or visual signalling equipment of a kind used on bicycles,"64,357",2.70,0.00,1,,1,,South Africa
851220 - Other lighting or visual signalling equipment,"14,716,210",2.70,0.00,1,,1,,South Africa
851230 - Sound signalling equipment,"6,803,544",2.45,0.00,2,,2,,South Africa
"851240 -Windscreen wipers, defrosters and demisters","88,123",2.70,0.00,1,,1,,South Africa
851290 - Parts,"3,229,754",2.45,0.00,2,,2,,South Africa
851310 - Lamps,"121,976",5.70,0.00,1,,1,,South Africa
851390 - Parts,"4,974",5.70,0.00,1,,1,,South Africa
851410 - Resistance heated furnaces and ovens,"398,406",2.20,0.00,2,,2,,South Africa
851420 - Furnaces and ovens functioning by induction or dielectric loss,"348,149",2.20,0.00,2,,2,,South Africa
851430 - Other furnaces and ovens,"239,563",2.20,0.00,1,,1,,South Africa
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,"662,622",2.20,0.00,1,,1,,South Africa
851490 - Parts,"2,329,769",2.20,0.00,1,,1,,South Africa
851511 -- Soldering irons and guns,"2,172",2.70,0.00,1,,1,,South Africa
851519 -- Other,"447,584",2.70,0.00,1,,1,,South Africa
851521 -- Fully or partly automatic,"1,400,578",2.70,0.00,1,,1,,South Africa
851529 -- Other,"17,159",2.70,0.00,1,,1,,South Africa
851531 -- Fully or partly automatic,"209,846",2.70,0.00,1,,1,,South Africa
851539 -- Other,"342,429",2.70,0.00,3,,3,,South Africa
851580 - Other machines and apparatus,"613,946",2.70,0.00,2,,2,,South Africa
851590 - Parts,"7,895,760",2.70,0.00,1,,1,,South Africa
851610 - Electric instantaneous or storage water heaters and immersion heaters,"243,021",2.70,0.00,2,,2,,South Africa
851621 -- Storage heating radiators,,2.70,0.00,1,,1,,South Africa
851629 -- Other,"4,072,828",2.70,0.00,4,,4,,South Africa
851631 -- Hair dryers,591,2.70,0.00,1,,1,,South Africa
851632 -- Other hair-dressing apparatus,"9,103",2.70,0.00,1,,1,,South Africa
851633 -- Hand-drying apparatus,270,2.70,0.00,1,,1,,South Africa
851640 - Electric smoothing irons,"112,776",2.70,0.00,1,,1,,South Africa
851650 -Microwave ovens,"30,643",5.00,1.50,1,,1,,South Africa
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","178,265",2.70,0.00,5,,5,,South Africa
851671 -- Coffee or tea makers,"6,080",2.70,0.00,1,,1,,South Africa
851672 -- Toasters,"10,334",2.70,0.00,1,,1,,South Africa
851679 -- Other,"1,883,560",2.70,0.00,2,,2,,South Africa
851680 - Electric heating resistors,"6,637,769",2.70,0.00,2,,2,,South Africa
851690 - Parts,"4,129,820",2.70,0.00,1,,1,,South Africa
851711 -- Line telephone sets with cordless handsets,"62,212",0.00,0.00,1,,,,South Africa
851712 -- Telephones for cellular networks or for other wireless networks,"643,896,860",0.00,0.00,1,,,,South Africa
851718 -- Other,"562,654",0.00,0.00,1,,,,South Africa
851761 -- Base stations,"1,158,393",0.00,0.00,1,,,,South Africa
"851762 -- Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","39,478,719",0.00,0.00,1,,,,South Africa
851769 -- Other,"1,293,342",1.86,1.16,5,,1,,South Africa
851770 - Parts,"327,096,452",2.15,0.38,4,,2,,South Africa
851810 -Microphones and stands therefor,"284,834",1.25,0.00,2,,1,,South Africa
"851821 -- Single loudspeakers, mounted in their enclosures","455,567",4.50,0.00,1,,1,,South Africa
"851822 -- Multiple loudspeakers, mounted in the same enclosure","852,378",4.50,0.00,1,,1,,South Africa
851829 -- Other,"389,375",1.50,0.00,2,,1,,South Africa
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers","96,044",1.00,0.00,2,,1,,South Africa
851840 - Audio-frequency electric amplifiers,"3,156,465",3.75,0.00,2,,2,,South Africa
851850 - Electric sound amplifier sets,"507,558",2.00,0.00,1,,1,,South Africa
851890 - Parts,"979,924",2.00,0.00,1,,1,,South Africa
"851920 - Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment",231,6.67,2.83,3,,3,,South Africa
851930 -Turntables (record-decks),"20,566",2.00,0.00,1,,1,,South Africa
851950 -Telephone answering machines,,0.00,0.00,1,,,,South Africa
"851981 -- Using magnetic, optical or semiconductor media","66,247",3.87,1.47,15,,12,,South Africa
851989 -- Other,"130,566",3.38,0.38,4,,4,,South Africa
852110 -Magnetic tape-type,"2,005",11.00,7.00,2,,2,,South Africa
852190 - Other,"450,296",13.90,9.80,1,,1,,South Africa
852210 - Pick-up cartridges,,4.00,0.00,1,,1,,South Africa
852290 - Other,"387,866",1.60,0.00,5,,2,,South Africa
852321 -- Cards incorporating a magnetic stripe,"25,091",3.50,0.00,1,,1,,South Africa
852329 -- Other,"227,629",1.40,0.00,5,,2,,South Africa
852341 -- Unrecorded,"86,039,163",0.00,0.00,3,,,,South Africa
852349 -- Other,"1,566,515",1.94,0.00,9,,5,,South Africa
852351 -- Solid-state non-volatile storage devices,"1,822,090",0.88,0.00,4,,1,,South Africa
852352 -- «Smart cards»,"25,029,789",1.85,0.00,2,,1,,South Africa
852359 -- Other,"4,003,969",0.88,0.00,4,,1,,South Africa
852380 - Other,"479,219",0.88,0.00,4,,1,,South Africa
852550 -Transmission apparatus,"303,509",3.60,0.00,1,,1,,South Africa
852560 -Transmission apparatus incorporating reception apparatus,"282,339",0.00,0.00,1,,,,South Africa
"852580 -Television cameras, digital cameras and video camera recorders","3,684,771",5.36,1.54,5,,4,,South Africa
852610 - Radar apparatus,"143,920",3.70,0.00,1,,1,,South Africa
852691 -- Radio navigational aid apparatus,"1,197,933",3.70,0.00,2,,2,,South Africa
852692 -- Radio remote control apparatus,"6,600,116",3.70,0.00,1,,1,,South Africa
852712 -- Pocket-size radio cassette-players,347,12.00,8.15,2,,2,,South Africa
852713 -- Other apparatus combined with sound recording or reproducing apparatus,656,12.00,8.23,3,,3,,South Africa
852719 -- Other,"7,674",0.00,0.00,1,,,,South Africa
852721 -- Combined with sound recording or reproducing apparatus,"227,763",12.67,8.70,6,,6,,South Africa
852729 -- Other,"27,262",12.00,8.40,1,,1,,South Africa
852791 -- Combined with sound recording or reproducing apparatus,"16,851",12.00,8.10,5,,5,,South Africa
852792 -- Not combined with sound recording or reproducing apparatus but combined with a clock,630,4.50,2.75,2,,1,,South Africa
852799 -- Other,"14,692",9.00,5.50,1,,1,,South Africa
852841 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"24,177",0.00,0.00,1,,,,South Africa
852849 -- Other,"7,686",14.00,9.80,2,,2,,South Africa
852851 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"16,932,486",0.00,0.00,1,,,,South Africa
852859 -- Other,"227,147",14.00,9.80,3,,3,,South Africa
852861 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"34,692",0.00,0.00,1,,,,South Africa
852869 -- Other,"5,312,789",5.33,3.27,3,,2,,South Africa
852871 -- Not designed to incorporate a video display or screen,"2,309,344",5.60,3.92,5,,2,,South Africa
"852872 -- Other, colour","234,280",14.00,9.80,6,,6,,South Africa
"852873 -- Other, monochrome","1,710",2.00,0.00,1,,1,,South Africa
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"2,090,589",3.86,0.21,7,,7,,South Africa
852990 - Other,"22,225,463",2.67,0.25,6,,5,,South Africa
853010 - Equipment for railways or tramways,"19,602",1.70,0.00,1,,1,,South Africa
853080 - Other equipment,"12,866",1.70,0.00,1,,1,,South Africa
853090 - Parts,"3,108,008",1.70,0.00,1,,1,,South Africa
853110 - Burglar or fire alarms and similar apparatus,"3,383,111",2.20,0.00,2,,2,,South Africa
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"3,017,982",0.00,0.00,3,,,,South Africa
853180 - Other apparatus,"5,195,956",1.10,0.00,2,,1,,South Africa
853190 - Parts,"6,308,393",1.10,0.00,2,,1,,South Africa
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"13,527,839",0.00,0.00,1,,,,South Africa
853221 -- Tantalum,"72,393",0.00,0.00,1,,,,South Africa
853222 -- Aluminium electrolytic,"373,249",0.00,0.00,1,,,,South Africa
"853223 -- Ceramic dielectric, single layer","113,075",0.00,0.00,1,,,,South Africa
"853224 -- Ceramic dielectric, multilayer","256,761",0.00,0.00,1,,,,South Africa
853225 -- Dielectric of paper or plastics,"17,987,811",0.00,0.00,1,,,,South Africa
853229 -- Other,"1,978,972",0.00,0.00,1,,,,South Africa
853230 -Variable or adjustable (pre-set) capacitors,"1,125,591",0.00,0.00,1,,,,South Africa
853290 - Parts,"884,036",0.00,0.00,1,,,,South Africa
"853310 - Fixed carbon resistors, composition or film types","5,412,306",0.00,0.00,1,,,,South Africa
853321 -- For a power handling capacity not exceeding 20 W,"2,482,437",0.00,0.00,1,,,,South Africa
853329 -- Other,"1,252,180",0.00,0.00,1,,,,South Africa
853331 -- For a power handling capacity not exceeding 20 W,"323,355",0.00,0.00,1,,,,South Africa
853339 -- Other,"110,362",0.00,0.00,1,,,,South Africa
"853340 - Other variable resistors, including rheostats and potentiometers","3,546,100",0.00,0.00,2,,,,South Africa
853390 - Parts,"24,884",0.00,0.00,1,,,,South Africa
853400 Printed circuits.,"79,583,111",0.00,0.00,3,,,,South Africa
853510 - Fuses,"1,602,468",2.70,0.00,1,,1,,South Africa
