Importer,Year,Value,Ad val. duties,Number of lines,"Korea, Republic of"
,(US$),Simple average,MFN duties,Pref. duties,"Korea, Republic of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Korea, Republic of"
950590 - Other,"382,175",2.70,2.70,1,,,,"Korea, Republic of"
950611 -- Skis,"35,623",3.70,3.70,4,,,,"Korea, Republic of"
950612 -- Ski-fastenings (ski-bindings),"1,074",3.70,3.70,1,,,,"Korea, Republic of"
950619 -- Other,"11,619",2.70,2.70,1,,,,"Korea, Republic of"
950621 -- Sailboards,"98,849",2.70,2.70,1,,,,"Korea, Republic of"
950629 -- Other,"130,581",2.70,2.70,1,,,,"Korea, Republic of"
"950631 -- Clubs, complete","32,834",2.70,2.70,1,,,,"Korea, Republic of"
950632 -- Balls,"1,701,586",2.70,2.70,1,,,,"Korea, Republic of"
950639 -- Other,"607,547",2.70,2.70,2,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,"26,194",2.70,2.70,2,,,,"Korea, Republic of"
"950651 -- Lawn-tennis rackets, whether or not strung",126,4.70,4.70,1,,,,"Korea, Republic of"
950659 -- Other,"18,997",2.70,2.70,1,,,,"Korea, Republic of"
950661 -- Lawn-tennis balls,"7,797",2.70,2.70,1,,,,"Korea, Republic of"
950662 -- Inflatable,"120,818",2.70,2.70,2,,,,"Korea, Republic of"
950669 -- Other,"83,911",1.35,1.35,2,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached","364,880",1.80,1.80,3,,,,"Korea, Republic of"
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","5,361,332",2.70,2.70,2,,,,"Korea, Republic of"
950699 -- Other,"10,143,836",1.35,1.35,2,,,,"Korea, Republic of"
950710 - Fishing rods,"7,837,144",3.70,3.70,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","2,073,287",2.70,2.70,2,,,,"Korea, Republic of"
950730 - Fishing reels,"3,077,264",3.70,3.70,1,,,,"Korea, Republic of"
950790 - Other,"3,264,167",3.70,3.70,1,,,,"Korea, Republic of"
950810 - Travelling circuses and travelling menageries,,1.70,1.70,1,,,,"Korea, Republic of"
950890 - Other,"339,829",1.70,1.70,1,,,,"Korea, Republic of"
,2008,"80,971,927",2.12,2.12,66,,,,"Korea, Republic of"
"950300 Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (""scale"") models and similar recreational models, working or not; puzzles of all kinds.","13,263,954",2.09,2.09,18,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,"729,205",0.00,0.00,1,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards of all kinds,"29,589",0.00,0.00,2,,,,"Korea, Republic of"
"950430 - Other games, operated by coins, banknotes, bank cards, tokens or by other means of payment, other than bowling alley equipment","15,832,790",0.00,0.00,4,,,,"Korea, Republic of"
950440 - Playing cards,410,2.70,2.70,1,,,,"Korea, Republic of"
950490 - Other,"2,733,717",0.00,0.00,2,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,"231,721",1.35,1.35,2,,,,"Korea, Republic of"
950590 - Other,"329,029",2.70,2.70,1,,,,"Korea, Republic of"
950611 -- Skis,"19,131",3.70,3.70,4,,,,"Korea, Republic of"
950612 -- Ski-fastenings (ski-bindings),308,3.70,3.70,1,,,,"Korea, Republic of"
950619 -- Other,"56,132",2.70,2.70,1,,,,"Korea, Republic of"
950621 -- Sailboards,"2,563",2.70,2.70,1,,,,"Korea, Republic of"
950629 -- Other,"96,180",2.70,2.70,1,,,,"Korea, Republic of"
"950631 -- Clubs, complete","55,195",2.70,2.70,1,,,,"Korea, Republic of"
950632 -- Balls,"1,776,336",2.70,2.70,1,,,,"Korea, Republic of"
950639 -- Other,"482,821",2.70,2.70,2,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,"45,190",2.70,2.70,2,,,,"Korea, Republic of"
"950651 -- Lawn-tennis rackets, whether or not strung","1,831",4.70,4.70,1,,,,"Korea, Republic of"
950659 -- Other,103,2.70,2.70,1,,,,"Korea, Republic of"
950661 -- Lawn-tennis balls,"33,750",2.70,2.70,1,,,,"Korea, Republic of"
950662 -- Inflatable,"96,151",2.70,2.70,2,,,,"Korea, Republic of"
950669 -- Other,"405,625",1.35,1.35,2,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached","349,302",1.80,1.80,3,,,,"Korea, Republic of"
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","8,039,111",2.70,2.70,2,,,,"Korea, Republic of"
950699 -- Other,"13,322,225",1.35,1.35,2,,,,"Korea, Republic of"
950710 - Fishing rods,"11,682,045",3.70,3.70,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","1,940,147",2.70,2.70,2,,,,"Korea, Republic of"
950730 - Fishing reels,"4,528,538",3.70,3.70,1,,,,"Korea, Republic of"
950790 - Other,"4,648,918",3.70,3.70,1,,,,"Korea, Republic of"
950810 - Travelling circuses and travelling menageries,,1.70,1.70,1,,,,"Korea, Republic of"
950890 - Other,"239,909",1.70,1.70,1,,,,"Korea, Republic of"
,2007,"82,198,177",2.12,2.12,66,,,,"Korea, Republic of"
"950300 Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (""scale"") models and similar recreational models, working or not; puzzles of all kinds.","16,042,415",2.09,2.09,18,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,"2,568,248",0.00,0.00,1,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards of all kinds,"18,118",0.00,0.00,2,,,,"Korea, Republic of"
"950430 - Other games, operated by coins, banknotes, bank cards, tokens or by other means of payment, other than bowling alley equipment","13,770,236",0.00,0.00,4,,,,"Korea, Republic of"
950440 - Playing cards,"15,843",2.70,2.70,1,,,,"Korea, Republic of"
950490 - Other,"970,204",0.00,0.00,2,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,"73,719",1.35,1.35,2,,,,"Korea, Republic of"
950590 - Other,"191,568",2.70,2.70,1,,,,"Korea, Republic of"
950611 -- Skis,"61,426",3.70,3.70,4,,,,"Korea, Republic of"
950612 -- Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,"Korea, Republic of"
950619 -- Other,"17,227",2.70,2.70,1,,,,"Korea, Republic of"
950621 -- Sailboards,905,2.70,2.70,1,,,,"Korea, Republic of"
950629 -- Other,"222,980",2.70,2.70,1,,,,"Korea, Republic of"
"950631 -- Clubs, complete","61,042",2.70,2.70,1,,,,"Korea, Republic of"
950632 -- Balls,"1,812,267",2.70,2.70,1,,,,"Korea, Republic of"
950639 -- Other,"208,522",2.70,2.70,2,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,"24,806",2.70,2.70,2,,,,"Korea, Republic of"
"950651 -- Lawn-tennis rackets, whether or not strung",14,4.70,4.70,1,,,,"Korea, Republic of"
950659 -- Other,,2.70,2.70,1,,,,"Korea, Republic of"
950661 -- Lawn-tennis balls,"31,604",2.70,2.70,1,,,,"Korea, Republic of"
950662 -- Inflatable,"48,173",2.70,2.70,2,,,,"Korea, Republic of"
950669 -- Other,"34,879",1.35,1.35,2,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached","3,505,602",1.80,1.80,3,,,,"Korea, Republic of"
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","7,823,348",2.70,2.70,2,,,,"Korea, Republic of"
950699 -- Other,"12,065,937",1.35,1.35,2,,,,"Korea, Republic of"
950710 - Fishing rods,"9,102,518",3.70,3.70,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","2,511,003",2.70,2.70,2,,,,"Korea, Republic of"
950730 - Fishing reels,"4,707,983",3.70,3.70,1,,,,"Korea, Republic of"
950790 - Other,"3,933,308",3.70,3.70,1,,,,"Korea, Republic of"
950810 - Travelling circuses and travelling menageries,,1.70,1.70,1,,,,"Korea, Republic of"
950890 - Other,"2,374,282",1.70,1.70,1,,,,"Korea, Republic of"
,2006,"71,758,895",1.89,1.89,79,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","110,631",0.00,0.00,2,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed","161,332",4.70,4.70,2,,,,"Korea, Republic of"
"950291 -- Garments and accessories therefor, footwear and headgear","12,154",0.00,0.00,1,,,,"Korea, Republic of"
950299 -- Other,"17,189",0.00,0.00,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor","8,336,117",0.00,0.00,2,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","1,849,612",0.00,0.00,2,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,"731,914",1.57,1.57,3,,,,"Korea, Republic of"
950341 -- Stuffed,"1,390,502",4.70,4.70,1,,,,"Korea, Republic of"
950349 -- Other,"181,886",0.00,0.00,3,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,"14,891",0.00,0.00,1,,,,"Korea, Republic of"
950360 - Puzzles,"95,677",2.35,2.35,2,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits","306,982",4.70,4.70,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor","1,342,726",2.35,2.35,2,,,,"Korea, Republic of"
950390 - Other,"1,842,543",1.76,1.76,8,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,"662,605",0.00,0.00,1,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,"274,612",0.00,0.00,2,,,,"Korea, Republic of"
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","9,935,964",0.00,0.00,4,,,,"Korea, Republic of"
950440 - Playing cards,"3,465",2.70,2.70,1,,,,"Korea, Republic of"
950490 - Other,"1,545,355",0.00,0.00,2,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,"65,530",1.35,1.35,2,,,,"Korea, Republic of"
950590 - Other,"202,403",2.70,2.70,1,,,,"Korea, Republic of"
950611 -- Skis,"8,086",3.70,3.70,4,,,,"Korea, Republic of"
950612 -- Ski-fastenings (ski-bindings),176,3.70,3.70,1,,,,"Korea, Republic of"
950619 -- Other,"4,985",2.70,2.70,1,,,,"Korea, Republic of"
950621 -- Sailboards,,2.70,2.70,1,,,,"Korea, Republic of"
950629 -- Other,"157,540",2.70,2.70,1,,,,"Korea, Republic of"
"950631 -- Clubs, complete","23,718",2.70,2.70,1,,,,"Korea, Republic of"
950632 -- Balls,"2,089,996",2.70,2.70,1,,,,"Korea, Republic of"
950639 -- Other,"190,211",2.70,2.70,2,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,"22,224",2.70,2.70,2,,,,"Korea, Republic of"
"950651 -- Lawn-tennis rackets, whether or not strung",414,4.70,4.70,1,,,,"Korea, Republic of"
950659 -- Other,13,2.70,2.70,1,,,,"Korea, Republic of"
950661 -- Lawn-tennis balls,"10,924",2.70,2.70,1,,,,"Korea, Republic of"
950662 -- Inflatable,"68,531",2.70,2.70,2,,,,"Korea, Republic of"
950669 -- Other,"196,451",1.35,1.35,2,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached","1,208,804",1.80,1.80,3,,,,"Korea, Republic of"
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","7,379,575",2.70,2.70,2,,,,"Korea, Republic of"
950699 -- Other,"10,358,185",1.35,1.35,2,,,,"Korea, Republic of"
950710 - Fishing rods,"9,171,379",3.70,3.70,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","2,277,307",2.70,2.70,2,,,,"Korea, Republic of"
950730 - Fishing reels,"3,288,944",3.70,3.70,1,,,,"Korea, Republic of"
950790 - Other,"6,013,495",3.70,3.70,1,,,,"Korea, Republic of"
950810 - Travelling circuses and travelling menageries,,1.70,1.70,1,,,,"Korea, Republic of"
950890 - Other,"203,847",1.70,1.70,1,,,,"Korea, Republic of"
,2005,"72,651,388",1.89,1.89,79,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","392,091",0.00,0.00,2,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed","267,108",4.70,4.70,2,,,,"Korea, Republic of"
"950291 -- Garments and accessories therefor, footwear and headgear","53,136",0.00,0.00,1,,,,"Korea, Republic of"
950299 -- Other,"8,721",0.00,0.00,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor","5,078,938",0.00,0.00,2,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","2,862,699",0.00,0.00,2,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,"785,973",1.57,1.57,3,,,,"Korea, Republic of"
950341 -- Stuffed,"2,490,738",4.70,4.70,1,,,,"Korea, Republic of"
950349 -- Other,"242,264",0.00,0.00,3,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,"5,885",0.00,0.00,1,,,,"Korea, Republic of"
950360 - Puzzles,"10,264",2.35,2.35,2,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits","218,974",4.70,4.70,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor","3,659,632",2.35,2.35,2,,,,"Korea, Republic of"
950390 - Other,"2,038,905",1.76,1.76,8,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,"293,558",0.00,0.00,1,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,"47,985",0.00,0.00,2,,,,"Korea, Republic of"
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","6,833,567",0.00,0.00,4,,,,"Korea, Republic of"
950440 - Playing cards,871,2.70,2.70,1,,,,"Korea, Republic of"
950490 - Other,"2,027,733",0.00,0.00,2,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,"231,104",1.35,1.35,2,,,,"Korea, Republic of"
950590 - Other,"316,001",2.70,2.70,1,,,,"Korea, Republic of"
950611 -- Skis,"1,070",3.70,3.70,4,,,,"Korea, Republic of"
950612 -- Ski-fastenings (ski-bindings),"2,302",3.70,3.70,1,,,,"Korea, Republic of"
950619 -- Other,"18,276",2.70,2.70,1,,,,"Korea, Republic of"
950621 -- Sailboards,,2.70,2.70,1,,,,"Korea, Republic of"
950629 -- Other,"132,223",2.70,2.70,1,,,,"Korea, Republic of"
"950631 -- Clubs, complete","79,909",2.70,2.70,1,,,,"Korea, Republic of"
950632 -- Balls,"4,330,239",2.70,2.70,1,,,,"Korea, Republic of"
950639 -- Other,"214,246",2.70,2.70,2,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,,2.70,2.70,2,,,,"Korea, Republic of"
"950651 -- Lawn-tennis rackets, whether or not strung",,4.70,4.70,1,,,,"Korea, Republic of"
950659 -- Other,"1,132",2.70,2.70,1,,,,"Korea, Republic of"
950661 -- Lawn-tennis balls,"17,119",2.70,2.70,1,,,,"Korea, Republic of"
950662 -- Inflatable,"58,236",2.70,2.70,2,,,,"Korea, Republic of"
950669 -- Other,"397,316",1.35,1.35,2,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached","734,902",1.80,1.80,3,,,,"Korea, Republic of"
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","5,697,106",2.70,2.70,2,,,,"Korea, Republic of"
950699 -- Other,"10,447,552",1.35,1.35,2,,,,"Korea, Republic of"
950710 - Fishing rods,"10,960,980",3.70,3.70,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","2,095,487",2.70,2.70,2,,,,"Korea, Republic of"
950730 - Fishing reels,"3,042,869",3.70,3.70,1,,,,"Korea, Republic of"
950790 - Other,"6,393,342",3.70,3.70,1,,,,"Korea, Republic of"
950810 - Travelling circuses and travelling menageries,,1.70,1.70,1,,,,"Korea, Republic of"
950890 - Other,"160,937",1.70,1.70,1,,,,"Korea, Republic of"
,2004,"80,176,858",1.89,1.89,79,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","555,936",0.00,0.00,2,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed","245,645",4.70,4.70,2,,,,"Korea, Republic of"
"950291 -- Garments and accessories therefor, footwear and headgear","37,553",0.00,0.00,1,,,,"Korea, Republic of"
950299 -- Other,"4,677",0.00,0.00,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor","5,996,731",0.00,0.00,2,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","4,160,336",0.00,0.00,2,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,"952,367",1.57,1.57,3,,,,"Korea, Republic of"
950341 -- Stuffed,"3,455,654",4.70,4.70,1,,,,"Korea, Republic of"
950349 -- Other,"177,753",0.00,0.00,3,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,423,0.00,0.00,1,,,,"Korea, Republic of"
950360 - Puzzles,"9,130",2.35,2.35,2,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits","218,081",4.70,4.70,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor","5,962,499",2.35,2.35,2,,,,"Korea, Republic of"
950390 - Other,"2,258,301",1.76,1.76,8,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,"2,346,419",0.00,0.00,1,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,"280,873",0.00,0.00,2,,,,"Korea, Republic of"
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","8,493,351",0.00,0.00,4,,,,"Korea, Republic of"
950440 - Playing cards,"11,867",2.70,2.70,1,,,,"Korea, Republic of"
950490 - Other,"1,803,481",0.00,0.00,2,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,"132,164",1.35,1.35,2,,,,"Korea, Republic of"
950590 - Other,"364,774",2.70,2.70,1,,,,"Korea, Republic of"
950611 -- Skis,"17,352",3.70,3.70,4,,,,"Korea, Republic of"
950612 -- Ski-fastenings (ski-bindings),"2,227",3.70,3.70,1,,,,"Korea, Republic of"
950619 -- Other,"58,588",2.70,2.70,1,,,,"Korea, Republic of"
950621 -- Sailboards,,2.70,2.70,1,,,,"Korea, Republic of"
950629 -- Other,"264,528",2.70,2.70,1,,,,"Korea, Republic of"
"950631 -- Clubs, complete","100,134",2.70,2.70,1,,,,"Korea, Republic of"
950632 -- Balls,"4,064,730",2.70,2.70,1,,,,"Korea, Republic of"
950639 -- Other,"360,594",2.70,2.70,2,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,"10,921",2.70,2.70,2,,,,"Korea, Republic of"
"950651 -- Lawn-tennis rackets, whether or not strung","2,438",4.70,4.70,1,,,,"Korea, Republic of"
950659 -- Other,124,2.70,2.70,1,,,,"Korea, Republic of"
950661 -- Lawn-tennis balls,"15,897",2.70,2.70,1,,,,"Korea, Republic of"
950662 -- Inflatable,"25,861",2.70,2.70,2,,,,"Korea, Republic of"
950669 -- Other,"422,317",1.35,1.35,2,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached","748,766",1.80,1.80,3,,,,"Korea, Republic of"
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","3,720,854",2.70,2.70,2,,,,"Korea, Republic of"
950699 -- Other,"9,102,924",1.35,1.35,2,,,,"Korea, Republic of"
950710 - Fishing rods,"11,091,473",3.70,3.70,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","2,287,408",2.70,2.70,2,,,,"Korea, Republic of"
950730 - Fishing reels,"3,503,221",3.70,3.70,1,,,,"Korea, Republic of"
950790 - Other,"6,790,240",3.70,3.70,1,,,,"Korea, Republic of"
950810 - Travelling circuses and travelling menageries,,1.70,1.70,1,,,,"Korea, Republic of"
950890 - Other,"118,245",1.70,1.70,1,,,,"Korea, Republic of"
,2003,"71,271,220",2.19,2.19,79,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","693,358",1.10,1.10,2,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed","203,525",4.70,4.70,2,,,,"Korea, Republic of"
"950291 -- Garments and accessories therefor, footwear and headgear","124,070",0.70,0.70,1,,,,"Korea, Republic of"
950299 -- Other,"7,590",0.70,0.70,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor","3,901,203",0.80,0.80,2,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","4,573,475",0.80,0.80,2,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,"573,598",2.17,2.17,3,,,,"Korea, Republic of"
950341 -- Stuffed,"2,845,873",4.70,4.70,1,,,,"Korea, Republic of"
950349 -- Other,"287,777",0.87,0.87,3,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,"13,416",0.80,0.80,1,,,,"Korea, Republic of"
950360 - Puzzles,"27,285",2.85,2.85,2,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits","188,198",4.70,4.70,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor","4,767,567",2.75,2.75,2,,,,"Korea, Republic of"
950390 - Other,"2,887,671",2.26,2.26,8,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,"828,366",0.60,0.60,1,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,"59,795",0.60,0.60,2,,,,"Korea, Republic of"
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","6,493,461",0.60,0.60,4,,,,"Korea, Republic of"
950440 - Playing cards,"69,591",2.70,2.70,1,,,,"Korea, Republic of"
950490 - Other,"2,713,715",0.60,0.60,2,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,"190,177",1.65,1.65,2,,,,"Korea, Republic of"
950590 - Other,"435,863",2.70,2.70,1,,,,"Korea, Republic of"
950611 -- Skis,"46,176",3.70,3.70,4,,,,"Korea, Republic of"
950612 -- Ski-fastenings (ski-bindings),837,3.70,3.70,1,,,,"Korea, Republic of"
950619 -- Other,"201,218",2.70,2.70,1,,,,"Korea, Republic of"
950621 -- Sailboards,,2.70,2.70,1,,,,"Korea, Republic of"
950629 -- Other,"276,465",2.70,2.70,1,,,,"Korea, Republic of"
"950631 -- Clubs, complete","38,868",2.70,2.70,1,,,,"Korea, Republic of"
950632 -- Balls,"4,009,357",2.70,2.70,1,,,,"Korea, Republic of"
950639 -- Other,"225,448",2.70,2.70,2,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,,2.70,2.70,2,,,,"Korea, Republic of"
"950651 -- Lawn-tennis rackets, whether or not strung","60,135",4.70,4.70,1,,,,"Korea, Republic of"
950659 -- Other,"53,415",2.70,2.70,1,,,,"Korea, Republic of"
950661 -- Lawn-tennis balls,690,2.70,2.70,1,,,,"Korea, Republic of"
950662 -- Inflatable,"45,802",2.70,2.70,2,,,,"Korea, Republic of"
950669 -- Other,"51,356",1.35,1.35,2,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached","345,785",1.80,1.80,3,,,,"Korea, Republic of"
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","2,472,543",2.70,2.70,2,,,,"Korea, Republic of"
950699 -- Other,"8,282,409",1.35,1.35,2,,,,"Korea, Republic of"
950710 - Fishing rods,"11,699,696",3.70,3.70,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","1,674,244",2.70,2.70,2,,,,"Korea, Republic of"
950730 - Fishing reels,"3,235,469",3.70,3.70,1,,,,"Korea, Republic of"
950790 - Other,"6,504,909",3.70,3.70,1,,,,"Korea, Republic of"
950810 - Travelling circuses and travelling menageries,"5,837",1.70,1.70,1,,,,"Korea, Republic of"
950890 - Other,"154,986",1.70,1.70,1,,,,"Korea, Republic of"
,2002,"71,411,773",2.48,2.48,79,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","1,560,940",2.10,2.10,2,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed","25,489",4.70,4.70,2,,,,"Korea, Republic of"
"950291 -- Garments and accessories therefor, footwear and headgear","489,163",1.40,1.40,1,,,,"Korea, Republic of"
950299 -- Other,"8,417",1.40,1.40,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor","3,531,192",1.60,1.60,2,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","5,939,620",1.60,1.60,2,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,"716,886",2.73,2.73,3,,,,"Korea, Republic of"
950341 -- Stuffed,"709,093",4.70,4.70,1,,,,"Korea, Republic of"
950349 -- Other,"87,938",1.70,1.70,3,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,"1,598",1.60,1.60,1,,,,"Korea, Republic of"
950360 - Puzzles,"34,615",3.30,3.30,2,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits","89,697",4.70,4.70,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor","2,276,436",3.15,3.15,2,,,,"Korea, Republic of"
950390 - Other,"1,907,329",2.76,2.76,8,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,"5,545,659",1.10,1.10,1,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,"118,335",1.10,1.10,2,,,,"Korea, Republic of"
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","4,781,730",1.10,1.10,4,,,,"Korea, Republic of"
950440 - Playing cards,"1,570",2.70,2.70,1,,,,"Korea, Republic of"
950490 - Other,"2,990,655",1.10,1.10,2,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,"91,503",1.95,1.95,2,,,,"Korea, Republic of"
950590 - Other,"374,554",2.70,2.70,1,,,,"Korea, Republic of"
950611 -- Skis,"43,789",3.70,3.70,4,,,,"Korea, Republic of"
950612 -- Ski-fastenings (ski-bindings),"35,353",3.70,3.70,1,,,,"Korea, Republic of"
950619 -- Other,"70,413",2.70,2.70,1,,,,"Korea, Republic of"
950621 -- Sailboards,,2.70,2.70,1,,,,"Korea, Republic of"
950629 -- Other,"273,186",2.70,2.70,1,,,,"Korea, Republic of"
"950631 -- Clubs, complete","24,713",2.70,2.70,1,,,,"Korea, Republic of"
950632 -- Balls,"4,181,250",2.70,2.70,1,,,,"Korea, Republic of"
950639 -- Other,"230,617",2.70,2.70,2,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,"137,269",2.70,2.70,2,,,,"Korea, Republic of"
"950651 -- Lawn-tennis rackets, whether or not strung","9,363",4.70,4.70,1,,,,"Korea, Republic of"
950659 -- Other,"40,035",2.70,2.70,1,,,,"Korea, Republic of"
950661 -- Lawn-tennis balls,"65,239",2.70,2.70,1,,,,"Korea, Republic of"
950662 -- Inflatable,"139,388",2.70,2.70,2,,,,"Korea, Republic of"
950669 -- Other,"74,631",1.35,1.35,2,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached","238,401",1.80,1.80,3,,,,"Korea, Republic of"
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","1,850,422",2.70,2.70,2,,,,"Korea, Republic of"
950699 -- Other,"5,965,544",1.35,1.35,2,,,,"Korea, Republic of"
950710 - Fishing rods,"12,502,901",3.70,3.70,1,,,,"Korea, Republic of"
