Importer,Year,Value,Ad val. duties,Number of lines,Brazil
,(US$),Simple average,MFN duties,Pref. duties,Brazil
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Brazil
390690 - Other,,35.00,35.00,1,,,,Brazil
390710 - Polyacetals,,35.00,35.00,1,,,,Brazil
390720 - Other polyethers,,35.00,35.00,1,,,,Brazil
390730 - Epoxide resins,,35.00,35.00,1,,,,Brazil
390740 - Polycarbonates,,35.00,35.00,1,,,,Brazil
390750 - Alkyd resins,,35.00,35.00,1,,,,Brazil
390760 - Polyethylene terephthalate,,35.00,35.00,1,,,,Brazil
390791 - - Unsaturated,,35.00,35.00,1,,,,Brazil
390799 - - Other,"56,922",35.00,35.00,1,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,35.00,35.00,1,,,,Brazil
390890 - Other,,35.00,35.00,1,,,,Brazil
390910 - Urea resins; thiourea resins,,35.00,35.00,1,,,,Brazil
390920 - Melamine resins,,35.00,35.00,1,,,,Brazil
390930 - Other amino-resins,,35.00,35.00,1,,,,Brazil
390940 - Phenolic resins,"4,832",35.00,35.00,1,,,,Brazil
390950 - Polyurethanes,,35.00,35.00,1,,,,Brazil
391000 Silicones in primary forms,"1,163",35.00,35.00,1,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,35.00,35.00,1,,,,Brazil
391190 - Other,,35.00,35.00,1,,,,Brazil
391211 - - Non-plasticised,,35.00,35.00,1,,,,Brazil
391212 - - Plasticised,,35.00,35.00,1,,,,Brazil
391220 - Cellulose nitrates (including collodions),,35.00,35.00,1,,,,Brazil
391231 - - Carboxymethylcellulose and its salts,,35.00,35.00,1,,,,Brazil
391239 - - Other,,35.00,35.00,1,,,,Brazil
391290 - Other,"19,440",35.00,35.00,1,,,,Brazil
"391310 - Alginic acid, its salts and esters",,35.00,35.00,1,,,,Brazil
391390 - Other,,35.00,35.00,1,,,,Brazil
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,35.00,35.00,1,,,,Brazil
391510 - Of polymers of ethylene,"18,185",35.00,35.00,1,,,,Brazil
391520 - Of polymers of styrene,,35.00,35.00,1,,,,Brazil
391530 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Brazil
391590 - Of other plastics,"37,323",35.00,35.00,1,,,,Brazil
391610 - Of polymers of ethylene,,35.00,35.00,1,,,,Brazil
391620 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Brazil
391690 - Of other plastics,,35.00,35.00,1,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,35.00,35.00,1,,,,Brazil
391721 - - Of polymers of ethylene,,35.00,35.00,1,,,,Brazil
391722 - - Of polymers of propylene,,35.00,35.00,1,,,,Brazil
391723 - - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Brazil
391729 - - Of other plastics,"3,533",35.00,35.00,1,,,,Brazil
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","7,604",35.00,35.00,1,,,,Brazil
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,35.00,35.00,1,,,,Brazil
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,35.00,35.00,1,,,,Brazil
391739 - - Other,944,35.00,35.00,1,,,,Brazil
391740 - Fittings,,35.00,35.00,1,,,,Brazil
391810 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Brazil
391890 - Of other plastics,,35.00,35.00,1,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,"1,553",35.00,35.00,1,,,,Brazil
391990 - Other,"25,271",35.00,35.00,1,,,,Brazil
392010 - Of polymers of ethylene,"190,583",35.00,35.00,1,,,,Brazil
392020 - Of polymers of propylene,,35.00,35.00,1,,,,Brazil
392030 - Of polymers of styrene,,35.00,35.00,1,,,,Brazil
392041 - - Rigid,,35.00,35.00,1,,,,Brazil
392042 - - Flexible,,35.00,35.00,1,,,,Brazil
392051 - - Of polymethyl methacrylate,"36,775",35.00,35.00,1,,,,Brazil
392059 - - Other,"40,353",35.00,35.00,1,,,,Brazil
392061 - - Of polycarbonates,,35.00,35.00,1,,,,Brazil
392062 - - Of polyethylene terephthalate,,35.00,35.00,1,,,,Brazil
392063 - - Of unsaturated polyesters,,35.00,35.00,1,,,,Brazil
392069 - - Of other polyesters,,35.00,35.00,1,,,,Brazil
392071 - - Of regenerated cellulose,,35.00,35.00,1,,,,Brazil
392072 - - Of vulcanised fibre,,35.00,35.00,1,,,,Brazil
392073 - - Of cellulose acetate,,35.00,35.00,1,,,,Brazil
392079 - - Of other cellulose derivatives,,35.00,35.00,1,,,,Brazil
392091 - - Of polyvinyl butyral,,35.00,35.00,1,,,,Brazil
392092 - - Of polyamides,214,35.00,35.00,1,,,,Brazil
392093 - - Of amino-resins,,35.00,35.00,1,,,,Brazil
392094 - - Of phenolic resins,,35.00,35.00,1,,,,Brazil
392099 - - Of other plastics,"11,610",35.00,35.00,1,,,,Brazil
392111 - - Of polymers of styrene,,35.00,35.00,1,,,,Brazil
392112 - - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Brazil
392113 - - Of polyurethanes,,35.00,35.00,1,,,,Brazil
392114 - - Of regenerated cellulose,,35.00,35.00,1,,,,Brazil
392119 - - Of other plastics,"23,648",35.00,35.00,1,,,,Brazil
392190 - Other,"3,079",35.00,35.00,1,,,,Brazil
"392210 - Baths, shower-baths and wash-basins",,35.00,35.00,1,,,,Brazil
392220 - Lavatory seats and covers,,35.00,35.00,1,,,,Brazil
392290 - Other,"13,718",35.00,35.00,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles",,35.00,35.00,1,,,,Brazil
392321 - - Of polymers of ethylene,,35.00,35.00,1,,,,Brazil
392329 - - Of other plastics,,35.00,35.00,1,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles",,35.00,35.00,1,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports",,35.00,35.00,1,,,,Brazil
"392350 - Stoppers, lids, caps and other closures","2,259",35.00,35.00,1,,,,Brazil
392390 - Other,"152,368",35.00,35.00,1,,,,Brazil
392410 - Tableware and kitchenware,"41,800",35.00,35.00,1,,,,Brazil
392490 - Other,,35.00,35.00,1,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,35.00,35.00,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors",,35.00,35.00,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,35.00,35.00,1,,,,Brazil
392590 - Other,,35.00,35.00,1,,,,Brazil
392610 - Office or school supplies,,35.00,35.00,1,,,,Brazil
392620 - Articles of apparel and clothing accessories (including gloves),,35.00,35.00,1,,,,Brazil
"392630 - Fittings for furniture, coachwork of the like","14,518",35.00,35.00,1,,,,Brazil
392640 - Statuettes and other ornamental articles,,35.00,35.00,1,,,,Brazil
392690 - Other,"184,805",35.00,35.00,1,,,,Brazil
,2000,"817,226",38.50,38.50,126,,,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,,38.50,38.50,1,,,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,,38.50,38.50,1,,,,Brazil
390130 - Ethylene-vinyl acetate copolymers,"7,273",38.50,38.50,1,,,,Brazil
390190 - Other,,38.50,38.50,1,,,,Brazil
390210 - Polypropylene,"1,969",38.50,38.50,1,,,,Brazil
390220 - Polyisobutylene,"252,887",38.50,38.50,1,,,,Brazil
390230 - Propylene copolymers,,38.50,38.50,1,,,,Brazil
390290 - Other,"5,687",38.50,38.50,1,,,,Brazil
390311 - - Expansible,,38.50,38.50,1,,,,Brazil
390319 - - Other,,38.50,38.50,1,,,,Brazil
390320 - Styrene-acrylonitrile (SAN) copolymers,,38.50,38.50,1,,,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,38.50,38.50,1,,,,Brazil
390390 - Other,,38.50,38.50,1,,,,Brazil
"390410 - Polyvinyl chloride, not mixed with any other substances",,38.50,38.50,1,,,,Brazil
390421 - - Non-plasticised,,38.50,38.50,1,,,,Brazil
390422 - - Plasticised,,38.50,38.50,1,,,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,,38.50,38.50,1,,,,Brazil
390440 - Other vinyl chloride copolymers,,38.50,38.50,1,,,,Brazil
390450 - Vinylidene chloride polymers,,38.50,38.50,1,,,,Brazil
390461 - - Polytetrafluoroethylene,,38.50,38.50,1,,,,Brazil
390469 - - Other,,38.50,38.50,1,,,,Brazil
390490 - Other,,38.50,38.50,1,,,,Brazil
390512 - - In aqueous dispersion,,38.50,38.50,1,,,,Brazil
390519 - - Other,,38.50,38.50,1,,,,Brazil
390521 - - In aqueous dispersion,,38.50,38.50,1,,,,Brazil
390529 - - Other,,38.50,38.50,1,,,,Brazil
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,38.50,38.50,1,,,,Brazil
390591 - - Copolymers,,38.50,38.50,1,,,,Brazil
390599 - - Other,,38.50,38.50,1,,,,Brazil
390610 - Polymethyl methacrylate,,38.50,38.50,1,,,,Brazil
390690 - Other,,38.50,38.50,1,,,,Brazil
390710 - Polyacetals,,38.50,38.50,1,,,,Brazil
390720 - Other polyethers,,38.50,38.50,1,,,,Brazil
390730 - Epoxide resins,,38.50,38.50,1,,,,Brazil
390740 - Polycarbonates,,38.50,38.50,1,,,,Brazil
390750 - Alkyd resins,,38.50,38.50,1,,,,Brazil
390760 - Polyethylene terephthalate,,38.50,38.50,1,,,,Brazil
390791 - - Unsaturated,,38.50,38.50,1,,,,Brazil
390799 - - Other,391,38.50,38.50,1,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,38.50,38.50,1,,,,Brazil
390890 - Other,,38.50,38.50,1,,,,Brazil
390910 - Urea resins; thiourea resins,,38.50,38.50,1,,,,Brazil
390920 - Melamine resins,"21,194",38.50,38.50,1,,,,Brazil
390930 - Other amino-resins,,38.50,38.50,1,,,,Brazil
390940 - Phenolic resins,"3,228",38.50,38.50,1,,,,Brazil
390950 - Polyurethanes,,38.50,38.50,1,,,,Brazil
391000 Silicones in primary forms,,38.50,38.50,1,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,38.50,38.50,1,,,,Brazil
391190 - Other,,38.50,38.50,1,,,,Brazil
391211 - - Non-plasticised,,38.50,38.50,1,,,,Brazil
391212 - - Plasticised,,38.50,38.50,1,,,,Brazil
391220 - Cellulose nitrates (including collodions),,38.50,38.50,1,,,,Brazil
391231 - - Carboxymethylcellulose and its salts,588,38.50,38.50,1,,,,Brazil
391239 - - Other,"8,982",38.50,38.50,1,,,,Brazil
391290 - Other,,38.50,38.50,1,,,,Brazil
"391310 - Alginic acid, its salts and esters",,38.50,38.50,1,,,,Brazil
391390 - Other,,38.50,38.50,1,,,,Brazil
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,38.50,38.50,1,,,,Brazil
391510 - Of polymers of ethylene,,38.50,38.50,1,,,,Brazil
391520 - Of polymers of styrene,,38.50,38.50,1,,,,Brazil
391530 - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Brazil
391590 - Of other plastics,,38.50,38.50,1,,,,Brazil
391610 - Of polymers of ethylene,,38.50,38.50,1,,,,Brazil
391620 - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Brazil
391690 - Of other plastics,384,38.50,38.50,1,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"1,249",38.50,38.50,1,,,,Brazil
391721 - - Of polymers of ethylene,,38.50,38.50,1,,,,Brazil
391722 - - Of polymers of propylene,,38.50,38.50,1,,,,Brazil
391723 - - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Brazil
391729 - - Of other plastics,296,38.50,38.50,1,,,,Brazil
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",177,38.50,38.50,1,,,,Brazil
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",209,38.50,38.50,1,,,,Brazil
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings","1,174",38.50,38.50,1,,,,Brazil
391739 - - Other,,38.50,38.50,1,,,,Brazil
391740 - Fittings,52,38.50,38.50,1,,,,Brazil
391810 - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Brazil
391890 - Of other plastics,"13,166",38.50,38.50,1,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,"1,965",38.50,38.50,1,,,,Brazil
391990 - Other,"4,791",38.50,38.50,1,,,,Brazil
392010 - Of polymers of ethylene,"132,019",38.50,38.50,1,,,,Brazil
392020 - Of polymers of propylene,"2,031",38.50,38.50,1,,,,Brazil
392030 - Of polymers of styrene,668,38.50,38.50,1,,,,Brazil
392041 - - Rigid,,38.50,38.50,1,,,,Brazil
392042 - - Flexible,,38.50,38.50,1,,,,Brazil
392051 - - Of polymethyl methacrylate,"136,361",38.50,38.50,1,,,,Brazil
392059 - - Other,,38.50,38.50,1,,,,Brazil
392061 - - Of polycarbonates,,38.50,38.50,1,,,,Brazil
392062 - - Of polyethylene terephthalate,,38.50,38.50,1,,,,Brazil
392063 - - Of unsaturated polyesters,,38.50,38.50,1,,,,Brazil
392069 - - Of other polyesters,,38.50,38.50,1,,,,Brazil
392071 - - Of regenerated cellulose,,38.50,38.50,1,,,,Brazil
392072 - - Of vulcanised fibre,,38.50,38.50,1,,,,Brazil
392073 - - Of cellulose acetate,,38.50,38.50,1,,,,Brazil
392079 - - Of other cellulose derivatives,,38.50,38.50,1,,,,Brazil
392091 - - Of polyvinyl butyral,,38.50,38.50,1,,,,Brazil
392092 - - Of polyamides,,38.50,38.50,1,,,,Brazil
392093 - - Of amino-resins,,38.50,38.50,1,,,,Brazil
392094 - - Of phenolic resins,,38.50,38.50,1,,,,Brazil
392099 - - Of other plastics,"3,991",38.50,38.50,1,,,,Brazil
392111 - - Of polymers of styrene,,38.50,38.50,1,,,,Brazil
392112 - - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Brazil
392113 - - Of polyurethanes,,38.50,38.50,1,,,,Brazil
392114 - - Of regenerated cellulose,,38.50,38.50,1,,,,Brazil
392119 - - Of other plastics,,38.50,38.50,1,,,,Brazil
392190 - Other,,38.50,38.50,1,,,,Brazil
"392210 - Baths, shower-baths and wash-basins",,38.50,38.50,1,,,,Brazil
392220 - Lavatory seats and covers,"24,335",38.50,38.50,1,,,,Brazil
392290 - Other,,38.50,38.50,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles","15,310",38.50,38.50,1,,,,Brazil
392321 - - Of polymers of ethylene,,38.50,38.50,1,,,,Brazil
392329 - - Of other plastics,,38.50,38.50,1,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles",,38.50,38.50,1,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports",,38.50,38.50,1,,,,Brazil
"392350 - Stoppers, lids, caps and other closures","17,648",38.50,38.50,1,,,,Brazil
392390 - Other,"58,618",38.50,38.50,1,,,,Brazil
392410 - Tableware and kitchenware,,38.50,38.50,1,,,,Brazil
392490 - Other,,38.50,38.50,1,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","4,118",38.50,38.50,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors",,38.50,38.50,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",688,38.50,38.50,1,,,,Brazil
392590 - Other,,38.50,38.50,1,,,,Brazil
392610 - Office or school supplies,386,38.50,38.50,1,,,,Brazil
392620 - Articles of apparel and clothing accessories (including gloves),,38.50,38.50,1,,,,Brazil
"392630 - Fittings for furniture, coachwork of the like","6,404",38.50,38.50,1,,,,Brazil
392640 - Statuettes and other ornamental articles,"3,872",38.50,38.50,1,,,,Brazil
392690 - Other,"85,114",38.50,38.50,1,,,,Brazil
,1999,"1,676,618",38.50,38.50,126,,,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,,38.50,38.50,1,,,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,,38.50,38.50,1,,,,Brazil
390130 - Ethylene-vinyl acetate copolymers,"193,983",38.50,38.50,1,,,,Brazil
390190 - Other,868,38.50,38.50,1,,,,Brazil
390210 - Polypropylene,"427,231",38.50,38.50,1,,,,Brazil
390220 - Polyisobutylene,"172,138",38.50,38.50,1,,,,Brazil
390230 - Propylene copolymers,,38.50,38.50,1,,,,Brazil
390290 - Other,,38.50,38.50,1,,,,Brazil
390311 - - Expansible,,38.50,38.50,1,,,,Brazil
390319 - - Other,,38.50,38.50,1,,,,Brazil
390320 - Styrene-acrylonitrile (SAN) copolymers,,38.50,38.50,1,,,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,38.50,38.50,1,,,,Brazil
390390 - Other,,38.50,38.50,1,,,,Brazil
"390410 - Polyvinyl chloride, not mixed with any other substances",,38.50,38.50,1,,,,Brazil
390421 - - Non-plasticised,,38.50,38.50,1,,,,Brazil
390422 - - Plasticised,,38.50,38.50,1,,,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,,38.50,38.50,1,,,,Brazil
390440 - Other vinyl chloride copolymers,,38.50,38.50,1,,,,Brazil
390450 - Vinylidene chloride polymers,,38.50,38.50,1,,,,Brazil
390461 - - Polytetrafluoroethylene,,38.50,38.50,1,,,,Brazil
390469 - - Other,,38.50,38.50,1,,,,Brazil
390490 - Other,,38.50,38.50,1,,,,Brazil
390512 - - In aqueous dispersion,,38.50,38.50,1,,,,Brazil
390519 - - Other,"4,328",38.50,38.50,1,,,,Brazil
390521 - - In aqueous dispersion,,38.50,38.50,1,,,,Brazil
390529 - - Other,,38.50,38.50,1,,,,Brazil
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,38.50,38.50,1,,,,Brazil
390591 - - Copolymers,,38.50,38.50,1,,,,Brazil
390599 - - Other,,38.50,38.50,1,,,,Brazil
390610 - Polymethyl methacrylate,,38.50,38.50,1,,,,Brazil
390690 - Other,"2,311",38.50,38.50,1,,,,Brazil
390710 - Polyacetals,,38.50,38.50,1,,,,Brazil
390720 - Other polyethers,,38.50,38.50,1,,,,Brazil
390730 - Epoxide resins,"2,360",38.50,38.50,1,,,,Brazil
390740 - Polycarbonates,,38.50,38.50,1,,,,Brazil
390750 - Alkyd resins,,38.50,38.50,1,,,,Brazil
390760 - Polyethylene terephthalate,,38.50,38.50,1,,,,Brazil
390791 - - Unsaturated,,38.50,38.50,1,,,,Brazil
390799 - - Other,,38.50,38.50,1,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","6,023",38.50,38.50,1,,,,Brazil
390890 - Other,,38.50,38.50,1,,,,Brazil
390910 - Urea resins; thiourea resins,,38.50,38.50,1,,,,Brazil
390920 - Melamine resins,,38.50,38.50,1,,,,Brazil
390930 - Other amino-resins,,38.50,38.50,1,,,,Brazil
390940 - Phenolic resins,"2,956",38.50,38.50,1,,,,Brazil
390950 - Polyurethanes,,38.50,38.50,1,,,,Brazil
391000 Silicones in primary forms,,38.50,38.50,1,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,38.50,38.50,1,,,,Brazil
391190 - Other,"1,437",38.50,38.50,1,,,,Brazil
391211 - - Non-plasticised,,38.50,38.50,1,,,,Brazil
391212 - - Plasticised,,38.50,38.50,1,,,,Brazil
391220 - Cellulose nitrates (including collodions),,38.50,38.50,1,,,,Brazil
391231 - - Carboxymethylcellulose and its salts,,38.50,38.50,1,,,,Brazil
391239 - - Other,,38.50,38.50,1,,,,Brazil
391290 - Other,"12,834",38.50,38.50,1,,,,Brazil
"391310 - Alginic acid, its salts and esters",,38.50,38.50,1,,,,Brazil
391390 - Other,,38.50,38.50,1,,,,Brazil
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,38.50,38.50,1,,,,Brazil
391510 - Of polymers of ethylene,,38.50,38.50,1,,,,Brazil
391520 - Of polymers of styrene,,38.50,38.50,1,,,,Brazil
391530 - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Brazil
391590 - Of other plastics,"84,628",38.50,38.50,1,,,,Brazil
391610 - Of polymers of ethylene,"40,029",38.50,38.50,1,,,,Brazil
391620 - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Brazil
391690 - Of other plastics,"206,645",38.50,38.50,1,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,38.50,38.50,1,,,,Brazil
391721 - - Of polymers of ethylene,"8,141",38.50,38.50,1,,,,Brazil
391722 - - Of polymers of propylene,,38.50,38.50,1,,,,Brazil
391723 - - Of polymers of vinyl chloride,464,38.50,38.50,1,,,,Brazil
391729 - - Of other plastics,"1,720",38.50,38.50,1,,,,Brazil
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,38.50,38.50,1,,,,Brazil
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","1,273",38.50,38.50,1,,,,Brazil
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,38.50,38.50,1,,,,Brazil
391739 - - Other,,38.50,38.50,1,,,,Brazil
391740 - Fittings,,38.50,38.50,1,,,,Brazil
391810 - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Brazil
391890 - Of other plastics,,38.50,38.50,1,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,"12,700",38.50,38.50,1,,,,Brazil
391990 - Other,"13,182",38.50,38.50,1,,,,Brazil
392010 - Of polymers of ethylene,"200,406",38.50,38.50,1,,,,Brazil
392020 - Of polymers of propylene,,38.50,38.50,1,,,,Brazil
392030 - Of polymers of styrene,,38.50,38.50,1,,,,Brazil
392041 - - Rigid,,38.50,38.50,1,,,,Brazil
392042 - - Flexible,,38.50,38.50,1,,,,Brazil
392051 - - Of polymethyl methacrylate,,38.50,38.50,1,,,,Brazil
392059 - - Other,"92,516",38.50,38.50,1,,,,Brazil
392061 - - Of polycarbonates,"5,990",38.50,38.50,1,,,,Brazil
392062 - - Of polyethylene terephthalate,,38.50,38.50,1,,,,Brazil
392063 - - Of unsaturated polyesters,,38.50,38.50,1,,,,Brazil
392069 - - Of other polyesters,,38.50,38.50,1,,,,Brazil
392071 - - Of regenerated cellulose,,38.50,38.50,1,,,,Brazil
392072 - - Of vulcanised fibre,,38.50,38.50,1,,,,Brazil
392073 - - Of cellulose acetate,,38.50,38.50,1,,,,Brazil
392079 - - Of other cellulose derivatives,,38.50,38.50,1,,,,Brazil
392091 - - Of polyvinyl butyral,,38.50,38.50,1,,,,Brazil
392092 - - Of polyamides,,38.50,38.50,1,,,,Brazil
392093 - - Of amino-resins,,38.50,38.50,1,,,,Brazil
392094 - - Of phenolic resins,,38.50,38.50,1,,,,Brazil
392099 - - Of other plastics,"15,342",38.50,38.50,1,,,,Brazil
392111 - - Of polymers of styrene,,38.50,38.50,1,,,,Brazil
392112 - - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Brazil
392113 - - Of polyurethanes,,38.50,38.50,1,,,,Brazil
392114 - - Of regenerated cellulose,,38.50,38.50,1,,,,Brazil
392119 - - Of other plastics,96,38.50,38.50,1,,,,Brazil
392190 - Other,"37,262",38.50,38.50,1,,,,Brazil
"392210 - Baths, shower-baths and wash-basins",,38.50,38.50,1,,,,Brazil
392220 - Lavatory seats and covers,,38.50,38.50,1,,,,Brazil
392290 - Other,,38.50,38.50,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles","9,366",38.50,38.50,1,,,,Brazil
392321 - - Of polymers of ethylene,,38.50,38.50,1,,,,Brazil
392329 - - Of other plastics,54,38.50,38.50,1,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles",,38.50,38.50,1,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports",,38.50,38.50,1,,,,Brazil
"392350 - Stoppers, lids, caps and other closures",,38.50,38.50,1,,,,Brazil
392390 - Other,"28,110",38.50,38.50,1,,,,Brazil
392410 - Tableware and kitchenware,,38.50,38.50,1,,,,Brazil
392490 - Other,69,38.50,38.50,1,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,38.50,38.50,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors",,38.50,38.50,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,38.50,38.50,1,,,,Brazil
392590 - Other,,38.50,38.50,1,,,,Brazil
392610 - Office or school supplies,,38.50,38.50,1,,,,Brazil
392620 - Articles of apparel and clothing accessories (including gloves),178,38.50,38.50,1,,,,Brazil
"392630 - Fittings for furniture, coachwork of the like","1,156",38.50,38.50,1,,,,Brazil
392640 - Statuettes and other ornamental articles,389,38.50,38.50,1,,,,Brazil
392690 - Other,"90,430",38.50,38.50,1,,,,Brazil
,1998,"359,491",35.00,35.00,126,,,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,"46,187",35.00,35.00,1,,,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,,35.00,35.00,1,,,,Brazil
390130 - Ethylene-vinyl acetate copolymers,,35.00,35.00,1,,,,Brazil
390190 - Other,,35.00,35.00,1,,,,Brazil
390210 - Polypropylene,,35.00,35.00,1,,,,Brazil
390220 - Polyisobutylene,,35.00,35.00,1,,,,Brazil
390230 - Propylene copolymers,,35.00,35.00,1,,,,Brazil
390290 - Other,,35.00,35.00,1,,,,Brazil
390311 - - Expansible,,35.00,35.00,1,,,,Brazil
390319 - - Other,"1,728",35.00,35.00,1,,,,Brazil
390320 - Styrene-acrylonitrile (SAN) copolymers,,35.00,35.00,1,,,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,35.00,35.00,1,,,,Brazil
390390 - Other,,35.00,35.00,1,,,,Brazil
"390410 - Polyvinyl chloride, not mixed with any other substances",57,35.00,35.00,1,,,,Brazil
390421 - - Non-plasticised,,35.00,35.00,1,,,,Brazil
390422 - - Plasticised,,35.00,35.00,1,,,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,,35.00,35.00,1,,,,Brazil
390440 - Other vinyl chloride copolymers,"1,674",35.00,35.00,1,,,,Brazil
390450 - Vinylidene chloride polymers,,35.00,35.00,1,,,,Brazil
390461 - - Polytetrafluoroethylene,,35.00,35.00,1,,,,Brazil
390469 - - Other,,35.00,35.00,1,,,,Brazil
390490 - Other,"1,637",35.00,35.00,1,,,,Brazil
390512 - - In aqueous dispersion,,35.00,35.00,1,,,,Brazil
390519 - - Other,,35.00,35.00,1,,,,Brazil
390521 - - In aqueous dispersion,,35.00,35.00,1,,,,Brazil
390529 - - Other,,35.00,35.00,1,,,,Brazil
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,35.00,35.00,1,,,,Brazil
390591 - - Copolymers,,35.00,35.00,1,,,,Brazil
390599 - - Other,,35.00,35.00,1,,,,Brazil
390610 - Polymethyl methacrylate,,35.00,35.00,1,,,,Brazil
390690 - Other,,35.00,35.00,1,,,,Brazil
390710 - Polyacetals,,35.00,35.00,1,,,,Brazil
390720 - Other polyethers,,35.00,35.00,1,,,,Brazil
390730 - Epoxide resins,"34,207",35.00,35.00,1,,,,Brazil
390740 - Polycarbonates,,35.00,35.00,1,,,,Brazil
390750 - Alkyd resins,,35.00,35.00,1,,,,Brazil
390760 - Polyethylene terephthalate,,35.00,35.00,1,,,,Brazil
390791 - - Unsaturated,,35.00,35.00,1,,,,Brazil
390799 - - Other,,35.00,35.00,1,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,35.00,35.00,1,,,,Brazil
