Importer,Year,Value,Ad val. duties,Number of lines,Russian Federation
,(US$),Simple average,MFN duties,Pref. duties,Russian Federation
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Russian Federation
870810 - Bumpers and parts thereof,"3,570,481",3.75,3.75,2,,,,Russian Federation
870821 -- Safety seat belts,"21,668",3.75,3.75,2,,,,Russian Federation
870829 -- Other,"12,525,191",3.75,3.75,2,,,,Russian Federation
870830 - Brakes and servo-brakes; parts thereof,"7,274,367",4.00,4.00,3,,,,Russian Federation
870840 - Gear boxes and parts thereof,"2,022,927",3.88,3.88,4,,,,Russian Federation
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","2,991,870",4.00,4.00,5,,,,Russian Federation
870870 - Road wheels and parts and accessories thereof,"18,392,069",3.75,3.75,4,,,,Russian Federation
870880 - Suspension systems and parts thereof (including shock-absorbers),"1,132,143",3.80,3.80,5,,,,Russian Federation
870891 -- Radiators and parts thereof,"1,947,823",3.88,3.88,4,,,,Russian Federation
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"1,404,927",3.88,3.88,4,,,,Russian Federation
870893 -- Clutches and parts thereof,"1,719,703",3.75,3.75,2,,,,Russian Federation
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","1,501,095",3.88,3.88,4,,,,Russian Federation
870895 -- Safety airbags with inflater system; parts thereof,"30,932",3.67,3.67,3,,,,Russian Federation
870899 -- Other,"9,939,606",3.67,3.67,3,,,,Russian Federation
870911 -- Electrical,"43,746",3.00,3.00,2,,,,Russian Federation
870919 -- Other,"43,198",3.00,3.00,2,,,,Russian Federation
870990 - Parts,"16,144",3.50,3.50,1,,,,Russian Federation
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","43,856",1.70,1.70,1,,,,Russian Federation
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,151,8.00,8.00,1,,,,Russian Federation
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"2,330",8.00,8.00,4,,,,Russian Federation
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,863,6.00,6.00,2,,,,Russian Federation
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"2,095,207",6.00,6.00,1,,,,Russian Federation
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"79,407",6.00,6.00,1,,,,Russian Federation
871190 - Other,"8,497",6.00,6.00,1,,,,Russian Federation
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","103,788",14.67,14.67,3,,,,Russian Federation
871310 - Not mechanically propelled,"1,425",0.00,0.00,1,,,,Russian Federation
871390 - Other,"15,199",0.00,0.00,1,,,,Russian Federation
871411 -- Saddles,"78,804",3.70,3.70,1,,,,Russian Federation
871419 -- Other,"4,110,116",3.70,3.70,1,,,,Russian Federation
871420 - Of carriages for disabled persons,"48,666",0.00,0.00,1,,,,Russian Federation
"871491 -- Frames and forks, and parts thereof","286,010",4.70,4.70,3,,,,Russian Federation
871492 -- Wheel rims and spokes,959,4.70,4.70,2,,,,Russian Federation
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,4.70,2,,,,Russian Federation
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","14,281",4.70,4.70,3,,,,Russian Federation
871495 -- Saddles,,4.70,4.70,1,,,,Russian Federation
"871496 -- Pedals and crank-gear, and parts thereof","59,754",4.70,4.70,3,,,,Russian Federation
871499 -- Other,"13,815",4.70,4.70,4,,,,Russian Federation
871500 Baby carriages and parts thereof.,123,2.70,2.70,2,,,,Russian Federation
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","52,682",2.70,2.70,5,,,,Russian Federation
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"22,682",2.70,2.70,1,,,,Russian Federation
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Russian Federation
871639 -- Other,"2,081,844",2.70,2.70,5,,,,Russian Federation
871640 - Other trailers and semi-trailers,"954,197",2.70,2.70,1,,,,Russian Federation
871680 - Other vehicles,"328,290",1.70,1.70,1,,,,Russian Federation
871690 - Parts,"1,756,954",1.70,1.70,4,,,,Russian Federation
,2006,"107,027,668",6.38,6.38,180,,,,Russian Federation
870110 - Pedestrian controlled tractors,"194,367",3.00,3.00,1,,,,Russian Federation
870120 - Road tractors for semi-trailers,"756,147",16.00,16.00,2,,,,Russian Federation
870130 - Track-laying tractors,"120,776",0.00,0.00,2,,,,Russian Federation
870190 - Other,"2,291,307",0.88,0.88,8,,,,Russian Federation
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"1,327,722",13.00,13.00,4,,,,Russian Federation
870290 - Other,"35,257",12.40,12.40,5,,,,Russian Federation
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"245,909",7.50,7.50,2,,,,Russian Federation
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","23,542",10.00,10.00,2,,,,Russian Federation
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","185,653",10.00,10.00,2,,,,Russian Federation
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","32,101,284",10.00,10.00,3,,,,Russian Federation
"870324 -- Of a cylinder capacity exceeding 3,000 cc","1,205,376",10.00,10.00,2,,,,Russian Federation
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",452,10.00,10.00,2,,,,Russian Federation
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","520,296",10.00,10.00,3,,,,Russian Federation
"870333 -- Of a cylinder capacity exceeding 2,500 cc","1,258,136",10.00,10.00,3,,,,Russian Federation
870390 - Other,,10.00,10.00,2,,,,Russian Federation
870410 - Dumpers designed for off-highway use,"6,579",0.00,0.00,2,,,,Russian Federation
870421 --g.v.w. not exceeding 5 tonnes,"4,889,331",13.50,13.50,5,,,,Russian Federation
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"546,023",15.83,15.83,3,,,,Russian Federation
870423 --g.v.w. exceeding 20 tonnes,"4,341,224",15.83,15.83,3,,,,Russian Federation
870431 --g.v.w. not exceeding 5 tonnes,"64,287",13.50,13.50,5,,,,Russian Federation
870432 --g.v.w. exceeding 5 tonnes,"55,083",15.83,15.83,3,,,,Russian Federation
870490 - Other,,10.00,10.00,1,,,,Russian Federation
870510 - Crane lorries (mobile cranes),"914,290",3.70,3.70,1,,,,Russian Federation
870520 - Mobile drilling derricks,"827,817",3.70,3.70,1,,,,Russian Federation
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Russian Federation
870540 - Concrete-mixer lorries (concrete-mixers),,3.70,3.70,1,,,,Russian Federation
870590 - Other,"467,460",3.70,3.70,3,,,,Russian Federation
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","37,969",9.88,9.88,4,,,,Russian Federation
870710 - For the vehicles of heading 87.03,"58,348",4.50,4.50,2,,,,Russian Federation
870790 - Other,"2,792,793",4.50,4.50,2,,,,Russian Federation
870810 - Bumpers and parts thereof,"1,425,596",3.75,3.75,2,,,,Russian Federation
870821 -- Safety seat belts,"15,143",3.75,3.75,2,,,,Russian Federation
870829 -- Other,"5,475,609",3.75,3.75,2,,,,Russian Federation
870831 -- Mounted brake linings,"372,599",4.00,4.00,3,,,,Russian Federation
870839 -- Other,"5,445,248",3.75,3.75,2,,,,Russian Federation
870840 - Gear boxes (transmissions),"1,409,047",3.75,3.75,2,,,,Russian Federation
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","1,046,517",3.75,3.75,2,,,,Russian Federation
870860 - Non-driving axles and parts thereof,"705,245",4.00,4.00,3,,,,Russian Federation
870870 - Road wheels and parts and accessories thereof,"13,384,219",3.75,3.75,4,,,,Russian Federation
870880 - Suspension shock- Absorbers,"419,534",3.75,3.75,2,,,,Russian Federation
870891 -- Radiators,"1,092,724",3.75,3.75,2,,,,Russian Federation
870892 -- Silencers (mufflers) and exhaust pipes,"635,811",3.75,3.75,2,,,,Russian Federation
870893 -- Clutches and parts thereof,"924,310",3.75,3.75,2,,,,Russian Federation
"870894 -- Steering wheels, steering columns and steering boxes","795,636",3.75,3.75,2,,,,Russian Federation
870899 -- Other,"9,946,285",3.50,3.50,6,,,,Russian Federation
870911 -- Electrical,"4,734",3.00,3.00,2,,,,Russian Federation
870919 -- Other,,3.00,3.00,2,,,,Russian Federation
870990 - Parts,63,3.50,3.50,1,,,,Russian Federation
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.","417,211",1.70,1.70,1,,,,Russian Federation
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"7,998",8.00,8.00,1,,,,Russian Federation
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"1,256",8.00,8.00,4,,,,Russian Federation
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"3,126",6.00,6.00,2,,,,Russian Federation
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"1,518,950",6.00,6.00,1,,,,Russian Federation
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"107,693",6.00,6.00,1,,,,Russian Federation
871190 - Other,"27,598",6.00,6.00,1,,,,Russian Federation
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","44,938",15.00,15.00,3,,,,Russian Federation
871310 - Not mechanically propelled,"1,532",0.00,0.00,1,,,,Russian Federation
871390 - Other,"68,192",0.00,0.00,1,,,,Russian Federation
871411 -- Saddles,590,3.70,3.70,1,,,,Russian Federation
871419 -- Other,"2,943,064",3.70,3.70,1,,,,Russian Federation
871420 - Of carriages for disabled persons,"20,240",0.00,0.00,1,,,,Russian Federation
"871491 -- Frames and forks, and parts thereof","294,966",4.70,4.70,3,,,,Russian Federation
871492 -- Wheel rims and spokes,,4.70,4.70,2,,,,Russian Federation
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels",,4.70,4.70,2,,,,Russian Federation
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof","1,833",4.70,4.70,3,,,,Russian Federation
871495 -- Saddles,,4.70,4.70,1,,,,Russian Federation
"871496 -- Pedals and crank-gear, and parts thereof","23,856",4.70,4.70,3,,,,Russian Federation
871499 -- Other,"421,078",4.70,4.70,4,,,,Russian Federation
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,Russian Federation
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","73,289",2.70,2.70,5,,,,Russian Federation
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"205,127",2.70,2.70,1,,,,Russian Federation
871631 -- Tanker trailers and tanker semi-trailers,"90,755",2.70,2.70,1,,,,Russian Federation
871639 -- Other,"731,638",2.70,2.70,5,,,,Russian Federation
871640 - Other trailers and semi-trailers,"404,077",2.70,2.70,1,,,,Russian Federation
871680 - Other vehicles,"184,611",1.70,1.70,1,,,,Russian Federation
871690 - Parts,"1,068,302",1.70,1.70,4,,,,Russian Federation
,2005,"99,929,634",6.38,6.38,180,,,,Russian Federation
870110 - Pedestrian controlled tractors,"149,640",3.00,3.00,1,,,,Russian Federation
870120 - Road tractors for semi-trailers,"6,319,704",16.00,16.00,2,,,,Russian Federation
870130 - Track-laying tractors,"148,881",0.00,0.00,2,,,,Russian Federation
870190 - Other,"722,188",0.88,0.88,8,,,,Russian Federation
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"340,336",13.00,13.00,4,,,,Russian Federation
870290 - Other,,12.40,12.40,5,,,,Russian Federation
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"321,326",7.50,7.50,2,,,,Russian Federation
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","25,093",10.00,10.00,2,,,,Russian Federation
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","1,347,472",10.00,10.00,2,,,,Russian Federation
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","32,819,889",10.00,10.00,3,,,,Russian Federation
"870324 -- Of a cylinder capacity exceeding 3,000 cc","1,480,952",10.00,10.00,2,,,,Russian Federation
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","31,414",10.00,10.00,2,,,,Russian Federation
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","566,140",10.00,10.00,3,,,,Russian Federation
"870333 -- Of a cylinder capacity exceeding 2,500 cc","697,890",10.00,10.00,3,,,,Russian Federation
870390 - Other,,10.00,10.00,2,,,,Russian Federation
870410 - Dumpers designed for off-highway use,"2,824",0.00,0.00,2,,,,Russian Federation
870421 --g.v.w. not exceeding 5 tonnes,"2,848,342",13.50,13.50,5,,,,Russian Federation
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"447,428",15.83,15.83,3,,,,Russian Federation
870423 --g.v.w. exceeding 20 tonnes,"3,790,673",15.83,15.83,3,,,,Russian Federation
870431 --g.v.w. not exceeding 5 tonnes,"67,654",13.50,13.50,5,,,,Russian Federation
870432 --g.v.w. exceeding 5 tonnes,"42,337",15.83,15.83,3,,,,Russian Federation
870490 - Other,"17,032",10.00,10.00,1,,,,Russian Federation
870510 - Crane lorries (mobile cranes),"201,631",3.70,3.70,1,,,,Russian Federation
870520 - Mobile drilling derricks,"377,647",3.70,3.70,1,,,,Russian Federation
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Russian Federation
870540 - Concrete-mixer lorries (concrete-mixers),,3.70,3.70,1,,,,Russian Federation
870590 - Other,"768,592",3.70,3.70,3,,,,Russian Federation
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","1,966",9.88,9.88,4,,,,Russian Federation
870710 - For the vehicles of heading 87.03,"58,535",4.50,4.50,2,,,,Russian Federation
870790 - Other,"2,252,231",4.50,4.50,2,,,,Russian Federation
870810 - Bumpers and parts thereof,"671,565",3.75,3.75,2,,,,Russian Federation
870821 -- Safety seat belts,"18,462",3.75,3.75,2,,,,Russian Federation
870829 -- Other,"3,575,667",3.75,3.75,2,,,,Russian Federation
870831 -- Mounted brake linings,"202,962",4.00,4.00,3,,,,Russian Federation
870839 -- Other,"5,689,157",3.75,3.75,2,,,,Russian Federation
870840 - Gear boxes (transmissions),"1,644,078",3.75,3.75,2,,,,Russian Federation
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","1,010,794",3.75,3.75,2,,,,Russian Federation
870860 - Non-driving axles and parts thereof,"780,486",4.00,4.00,3,,,,Russian Federation
870870 - Road wheels and parts and accessories thereof,"9,225,013",3.75,3.75,4,,,,Russian Federation
870880 - Suspension shock- Absorbers,"241,256",3.75,3.75,2,,,,Russian Federation
870891 -- Radiators,"850,529",3.75,3.75,2,,,,Russian Federation
870892 -- Silencers (mufflers) and exhaust pipes,"355,365",3.75,3.75,2,,,,Russian Federation
870893 -- Clutches and parts thereof,"1,228,698",3.75,3.75,2,,,,Russian Federation
"870894 -- Steering wheels, steering columns and steering boxes","1,981,727",3.75,3.75,2,,,,Russian Federation
870899 -- Other,"7,313,030",3.50,3.50,6,,,,Russian Federation
870911 -- Electrical,"58,087",3.00,3.00,2,,,,Russian Federation
870919 -- Other,"20,453",3.00,3.00,2,,,,Russian Federation
870990 - Parts,,3.50,3.50,1,,,,Russian Federation
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.","111,048",1.70,1.70,1,,,,Russian Federation
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"31,600",8.00,8.00,1,,,,Russian Federation
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"27,196",8.00,8.00,4,,,,Russian Federation
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"10,761",6.00,6.00,2,,,,Russian Federation
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"2,516,229",6.00,6.00,1,,,,Russian Federation
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"9,331",6.00,6.00,1,,,,Russian Federation
871190 - Other,"21,224",6.00,6.00,1,,,,Russian Federation
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","73,402",15.00,15.00,3,,,,Russian Federation
871310 - Not mechanically propelled,"36,353",0.00,0.00,1,,,,Russian Federation
871390 - Other,"37,908",0.00,0.00,1,,,,Russian Federation
871411 -- Saddles,"4,292",3.70,3.70,1,,,,Russian Federation
871419 -- Other,"3,001,801",3.70,3.70,1,,,,Russian Federation
871420 - Of carriages for disabled persons,"41,341",0.00,0.00,1,,,,Russian Federation
"871491 -- Frames and forks, and parts thereof","336,193",4.70,4.70,3,,,,Russian Federation
871492 -- Wheel rims and spokes,"4,541",4.70,4.70,2,,,,Russian Federation
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels",,4.70,4.70,2,,,,Russian Federation
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof",,4.70,4.70,3,,,,Russian Federation
871495 -- Saddles,,4.70,4.70,1,,,,Russian Federation
"871496 -- Pedals and crank-gear, and parts thereof","55,126",4.70,4.70,3,,,,Russian Federation
871499 -- Other,"271,786",4.70,4.70,4,,,,Russian Federation
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,Russian Federation
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","2,799",2.70,2.70,5,,,,Russian Federation
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"242,973",2.70,2.70,1,,,,Russian Federation
871631 -- Tanker trailers and tanker semi-trailers,"15,302",2.70,2.70,1,,,,Russian Federation
871639 -- Other,"751,399",2.70,2.70,5,,,,Russian Federation
871640 - Other trailers and semi-trailers,"42,673",2.70,2.70,1,,,,Russian Federation
871680 - Other vehicles,"91,292",1.70,1.70,1,,,,Russian Federation
871690 - Parts,"1,477,916",1.70,1.70,4,,,,Russian Federation
,2004,"74,328,636",6.38,6.38,180,,,,Russian Federation
870110 - Pedestrian controlled tractors,"33,287",3.00,3.00,1,,,,Russian Federation
870120 - Road tractors for semi-trailers,"2,245,626",16.00,16.00,2,,,,Russian Federation
870130 - Track-laying tractors,"16,171",0.00,0.00,2,,,,Russian Federation
870190 - Other,"2,038,802",0.88,0.88,8,,,,Russian Federation
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"85,282",13.00,13.00,4,,,,Russian Federation
870290 - Other,498,12.40,12.40,5,,,,Russian Federation
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"439,706",7.50,7.50,2,,,,Russian Federation
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","205,107",10.00,10.00,2,,,,Russian Federation
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","6,989,463",10.00,10.00,2,,,,Russian Federation
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","19,746,207",10.00,10.00,3,,,,Russian Federation
"870324 -- Of a cylinder capacity exceeding 3,000 cc","2,146,089",10.00,10.00,2,,,,Russian Federation
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","66,250",10.00,10.00,2,,,,Russian Federation
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","160,252",10.00,10.00,3,,,,Russian Federation
"870333 -- Of a cylinder capacity exceeding 2,500 cc","2,033,876",10.00,10.00,3,,,,Russian Federation
870390 - Other,"11,630",10.00,10.00,2,,,,Russian Federation
870410 - Dumpers designed for off-highway use,"333,477",0.00,0.00,2,,,,Russian Federation
870421 --g.v.w. not exceeding 5 tonnes,"154,356",13.50,13.50,5,,,,Russian Federation
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"442,493",15.83,15.83,3,,,,Russian Federation
870423 --g.v.w. exceeding 20 tonnes,"2,077,724",15.83,15.83,3,,,,Russian Federation
870431 --g.v.w. not exceeding 5 tonnes,"73,763",13.50,13.50,5,,,,Russian Federation
870432 --g.v.w. exceeding 5 tonnes,"23,186",15.83,15.83,3,,,,Russian Federation
870490 - Other,"61,710",10.00,10.00,1,,,,Russian Federation
870510 - Crane lorries (mobile cranes),"992,098",3.70,3.70,1,,,,Russian Federation
870520 - Mobile drilling derricks,"310,950",3.70,3.70,1,,,,Russian Federation
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Russian Federation
870540 - Concrete-mixer lorries (concrete-mixers),,3.70,3.70,1,,,,Russian Federation
870590 - Other,"189,023",3.70,3.70,3,,,,Russian Federation
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","1,555",9.88,9.88,4,,,,Russian Federation
870710 - For the vehicles of heading 87.03,"66,984",4.50,4.50,2,,,,Russian Federation
870790 - Other,"1,407,535",4.50,4.50,2,,,,Russian Federation
870810 - Bumpers and parts thereof,"195,753",3.75,3.75,2,,,,Russian Federation
870821 -- Safety seat belts,"6,070",3.75,3.75,2,,,,Russian Federation
870829 -- Other,"2,536,860",3.75,3.75,2,,,,Russian Federation
870831 -- Mounted brake linings,"168,051",4.00,4.00,3,,,,Russian Federation
870839 -- Other,"4,530,757",3.75,3.75,2,,,,Russian Federation
870840 - Gear boxes (transmissions),"826,087",3.75,3.75,2,,,,Russian Federation
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","623,604",3.75,3.75,2,,,,Russian Federation
870860 - Non-driving axles and parts thereof,"362,871",4.00,4.00,3,,,,Russian Federation
870870 - Road wheels and parts and accessories thereof,"6,643,335",3.75,3.75,4,,,,Russian Federation
870880 - Suspension shock- Absorbers,"197,419",3.75,3.75,2,,,,Russian Federation
870891 -- Radiators,"534,268",3.75,3.75,2,,,,Russian Federation
870892 -- Silencers (mufflers) and exhaust pipes,"259,963",3.75,3.75,2,,,,Russian Federation
870893 -- Clutches and parts thereof,"628,729",3.75,3.75,2,,,,Russian Federation
"870894 -- Steering wheels, steering columns and steering boxes","1,060,189",3.75,3.75,2,,,,Russian Federation
870899 -- Other,"5,377,878",3.50,3.50,6,,,,Russian Federation
870911 -- Electrical,,3.00,3.00,2,,,,Russian Federation
870919 -- Other,,3.00,3.00,2,,,,Russian Federation
870990 - Parts,423,3.50,3.50,1,,,,Russian Federation
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.","255,510",1.70,1.70,1,,,,Russian Federation
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"16,556",8.00,8.00,1,,,,Russian Federation
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"1,008",8.00,8.00,4,,,,Russian Federation
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"1,207",6.00,6.00,2,,,,Russian Federation
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"1,450,338",6.00,6.00,1,,,,Russian Federation
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"6,443",6.00,6.00,1,,,,Russian Federation
871190 - Other,"16,507",6.00,6.00,1,,,,Russian Federation
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","30,401",15.00,15.00,3,,,,Russian Federation
871310 - Not mechanically propelled,"1,207",0.00,0.00,1,,,,Russian Federation
871390 - Other,,0.00,0.00,1,,,,Russian Federation
871411 -- Saddles,"3,222",3.70,3.70,1,,,,Russian Federation
871419 -- Other,"2,476,369",3.70,3.70,1,,,,Russian Federation
871420 - Of carriages for disabled persons,"29,294",0.00,0.00,1,,,,Russian Federation
"871491 -- Frames and forks, and parts thereof","377,685",4.70,4.70,3,,,,Russian Federation
871492 -- Wheel rims and spokes,,4.70,4.70,2,,,,Russian Federation
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels",100,4.70,4.70,2,,,,Russian Federation
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof",137,4.70,4.70,3,,,,Russian Federation
871495 -- Saddles,,4.70,4.70,1,,,,Russian Federation
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Russian Federation
871499 -- Other,"106,416",4.70,4.70,4,,,,Russian Federation
871500 Baby carriages and parts thereof.,"9,889",2.70,2.70,2,,,,Russian Federation
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","31,346",2.70,2.70,5,,,,Russian Federation
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"135,722",2.70,2.70,1,,,,Russian Federation
871631 -- Tanker trailers and tanker semi-trailers,"5,324",2.70,2.70,1,,,,Russian Federation
871639 -- Other,"1,932,685",2.70,2.70,5,,,,Russian Federation
871640 - Other trailers and semi-trailers,"109,550",2.70,2.70,1,,,,Russian Federation
871680 - Other vehicles,"51,186",1.70,1.70,1,,,,Russian Federation
871690 - Parts,"975,180",1.70,1.70,4,,,,Russian Federation
,2003,"55,254,141",6.38,6.38,180,,,,Russian Federation
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Russian Federation
870120 - Road tractors for semi-trailers,"1,393,254",16.00,16.00,2,,,,Russian Federation
870130 - Track-laying tractors,,0.00,0.00,2,,,,Russian Federation
870190 - Other,"1,101,472",0.88,0.88,8,,,,Russian Federation
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"444,482",13.00,13.00,4,,,,Russian Federation
870290 - Other,,12.40,12.40,5,,,,Russian Federation
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"417,549",7.50,7.50,2,,,,Russian Federation
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","9,740",10.00,10.00,2,,,,Russian Federation
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","8,022,425",10.00,10.00,2,,,,Russian Federation
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","17,047,806",10.00,10.00,3,,,,Russian Federation
"870324 -- Of a cylinder capacity exceeding 3,000 cc","5,527,971",10.00,10.00,2,,,,Russian Federation
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","8,269",10.00,10.00,2,,,,Russian Federation
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","553,191",10.00,10.00,3,,,,Russian Federation
"870333 -- Of a cylinder capacity exceeding 2,500 cc","1,167,998",10.00,10.00,3,,,,Russian Federation
870390 - Other,,10.00,10.00,2,,,,Russian Federation
870410 - Dumpers designed for off-highway use,"196,829",0.00,0.00,2,,,,Russian Federation
870421 --g.v.w. not exceeding 5 tonnes,"30,791",13.50,13.50,5,,,,Russian Federation
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"97,317",15.83,15.83,3,,,,Russian Federation
870423 --g.v.w. exceeding 20 tonnes,"390,445",15.83,15.83,3,,,,Russian Federation
870431 --g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Russian Federation
870432 --g.v.w. exceeding 5 tonnes,"43,076",15.83,15.83,3,,,,Russian Federation
870490 - Other,,10.00,10.00,1,,,,Russian Federation
870510 - Crane lorries (mobile cranes),"2,324,424",3.70,3.70,1,,,,Russian Federation
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Russian Federation
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Russian Federation
870540 - Concrete-mixer lorries (concrete-mixers),"52,680",3.70,3.70,1,,,,Russian Federation
