Importer,Year,Value,Ad val. duties,Number of lines,India
,(US$),Simple average,MFN duties,Pref. duties,India
,MFN,Best,All items,Non ad val.,All items,Non ad val.,India
852610 - Radar apparatus,"277,526",3.70,3.70,1,,,,India
852691 -- Radio navigational aid apparatus,"108,398,623",3.70,3.70,2,,,,India
852692 -- Radio remote control apparatus,"2,119,691",3.70,3.70,1,,,,India
852712 -- Pocket-size radio cassette-players,"1,542,095",12.00,12.00,2,,,,India
852713 -- Other apparatus combined with sound recording or reproducing apparatus,"2,333,834",12.00,12.00,3,,,,India
852719 -- Other,"699,982",0.00,0.00,1,,,,India
852721 -- Combined with sound recording or reproducing apparatus,"13,045,197",12.67,12.67,6,,,,India
852729 -- Other,"1,220,346",12.00,12.00,1,,,,India
852791 -- Combined with sound recording or reproducing apparatus,"3,409,763",12.00,12.00,5,,,,India
852792 -- Not combined with sound recording or reproducing apparatus but combined with a clock,"396,148",4.50,4.50,2,,,,India
852799 -- Other,"365,108",9.00,9.00,1,,,,India
852841 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"1,529,015",0.00,0.00,1,,,,India
852849 -- Other,"7,942,711",14.00,14.00,4,,,,India
852851 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"64,304,288",0.00,0.00,1,,,,India
852859 -- Other,"71,161,006",14.00,14.00,2,,,,India
852861 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"103,358",0.00,0.00,1,,,,India
852869 -- Other,"12,943,963",5.33,5.33,3,,,,India
852871 -- Not designed to incorporate a video display or screen,"155,280,126",7.00,7.00,4,,,,India
"852872 -- Other, colour","54,041,777",14.00,14.00,11,,,,India
"852873 -- Other, black and white or other monochrome","72,040",2.00,2.00,1,,,,India
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"26,334,244",3.86,3.86,7,,,,India
852990 - Other,"5,770,696,554",2.67,2.67,6,,,,India
853010 - Equipment for railways or tramways,"78,295",1.70,1.70,1,,,,India
853080 - Other equipment,"240,671",1.70,1.70,1,,,,India
853090 - Parts,"183,967",1.70,1.70,1,,,,India
853110 - Burglar or fire alarms and similar apparatus,"4,123,485",2.20,2.20,2,,,,India
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"103,509,781",0.00,0.00,3,,,,India
853180 - Other apparatus,"2,132,362",1.10,1.10,2,,,,India
853190 - Parts,"4,859,999",1.10,1.10,2,,,,India
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"84,769",0.00,0.00,1,,,,India
853221 -- Tantalum,"2,704,991",0.00,0.00,1,,,,India
853222 -- Aluminium electrolytic,"26,783,477",0.00,0.00,1,,,,India
"853223 -- Ceramic dielectric, single layer","4,265,368",0.00,0.00,1,,,,India
"853224 -- Ceramic dielectric, multilayer","26,272,765",0.00,0.00,1,,,,India
853225 -- Dielectric of paper or plastics,"2,360,743",0.00,0.00,1,,,,India
853229 -- Other,"5,292,343",0.00,0.00,1,,,,India
853230 - Variable or adjustable (pre-set) capacitors,"223,972",0.00,0.00,1,,,,India
853290 - Parts,"878,954",0.00,0.00,1,,,,India
"853310 - Fixed carbon resistors, composition or film types","814,648",0.00,0.00,1,,,,India
853321 -- For a power handling capacity not exceeding 20 W,"5,667,514",0.00,0.00,1,,,,India
853329 -- Other,"1,086,461",0.00,0.00,1,,,,India
853331 -- For a power handling capacity not exceeding 20 W,"40,385",0.00,0.00,1,,,,India
853339 -- Other,"641,784",0.00,0.00,1,,,,India
"853340 - Other variable resistors, including rheostats and potentiometers","4,400,850",0.00,0.00,2,,,,India
853390 - Parts,"377,866",0.00,0.00,1,,,,India
853400 Printed circuits.,"171,631,889",0.00,0.00,3,,,,India
853510 - Fuses,"157,117",2.70,2.70,1,,,,India
853521 -- For a voltage of less than 72.5 kV,"1,116,710",2.70,2.70,1,,,,India
853529 -- Other,"1,720,467",2.70,2.70,1,,,,India
853530 - Isolating switches and make-and-break switches,"1,394,749",2.70,2.70,2,,,,India
"853540 - Lightning arresters, voltage limiters and surge suppressors","649,020",2.70,2.70,1,,,,India
853590 - Other,"14,161,351",2.70,2.70,1,,,,India
853610 - Fuses,"2,641,843",2.30,2.30,3,,,,India
853620 - Automatic circuit breakers,"3,328,582",2.30,2.30,2,,,,India
853630 - Other apparatus for protecting electrical circuits,"7,569,576",2.30,2.30,3,,,,India
853641 -- For a voltage not exceeding 60 V,"3,013,865",2.30,2.30,2,,,,India
853649 -- Other,"2,624,514",2.30,2.30,1,,,,India
853650 - Other switches,"48,962,391",1.31,1.31,7,,,,India
853661 -- Lamp-holders,"597,444",2.30,2.30,2,,,,India
853669 -- Other,"54,582,385",0.77,0.77,3,,,,India
"853670 - Connectors for optical fibres, optical fibre bundles or cables","6,821,635",3.00,3.00,1,,,,India
853690 - Other apparatus,"30,192,654",1.15,1.15,4,,,,India
"853710 - For a voltage not exceeding 1,000 V","53,050,998",2.10,2.10,3,,,,India
"853720 - For a voltage exceeding 1,000 V","2,547,361",2.10,2.10,2,,,,India
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","549,735",2.20,2.20,1,,,,India
853890 - Other,"37,894,152",2.45,2.45,4,,,,India
853910 - Sealed beam lamp units,"593,079",2.70,2.70,1,,,,India
853921 -- Tungsten halogen,"14,791,152",2.70,2.70,3,,,,India
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","896,942",2.70,2.70,2,,,,India
853929 -- Other,"8,955,184",2.70,2.70,3,,,,India
"853931 -- Fluorescent, hot cathode","6,856,850",2.70,2.70,2,,,,India
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"129,974",2.70,2.70,3,,,,India
853939 -- Other,"114,099,301",2.70,2.70,1,,,,India
853941 -- Arc-lamps,"38,042",2.70,2.70,1,,,,India
853949 -- Other,"909,349",2.70,2.70,2,,,,India
853990 - Parts,"3,382,342",2.70,2.70,2,,,,India
854011 -- Colour,"1,639,902",14.00,14.00,6,,,,India
854012 -- Black and white or other monochrome,"209,353",7.50,7.50,1,,,,India
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"402,256",2.70,2.70,2,,,,India
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm","28,945",2.60,2.60,1,,,,India
"854050 - Data/graphic display tubes, black and white or other monochrome","22,500",2.60,2.60,1,,,,India
854060 - Other cathode-ray tubes,"16,069",2.60,2.60,1,,,,India
854071 -- Magnetrons,"366,734",2.70,2.70,1,,,,India
854072 -- Klystrons,,2.70,2.70,1,,,,India
854079 -- Other,,2.70,2.70,1,,,,India
854081 -- Receiver or amplifier valves and tubes,"264,928",2.70,2.70,1,,,,India
854089 -- Other,"218,113",2.70,2.70,1,,,,India
854091 -- Of cathode-ray tubes,"1,639,345",2.70,2.70,1,,,,India
854099 -- Other,"87,318",2.70,2.70,1,,,,India
"854110 - Diodes, other than photosensitive or light emitting diodes","25,175,537",0.00,0.00,1,,,,India
854121 -- With a dissipation rate of less than 1 W,"9,719,881",0.00,0.00,1,,,,India
854129 -- Other,"64,564,588",0.00,0.00,1,,,,India
"854130 - Thyristors, diacs and triacs, other than photosensitive devices","118,783",0.00,0.00,1,,,,India
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","198,573,626",0.00,0.00,2,,,,India
854150 - Other semiconductor devices,"6,387,593",0.00,0.00,1,,,,India
854160 - Mounted piezo-electric crystals,"22,291,281",0.00,0.00,1,,,,India
854190 - Parts,"1,313,700",0.00,0.00,1,,,,India
"854231 -- Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","638,243,044",0.00,0.00,2,,,,India
854232 -- Memories,"599,797,488",0.00,0.00,9,,,,India
854233 -- Amplifiers,"24,665,734",0.00,0.00,1,,,,India
854239 -- Other,"1,055,653,305",0.00,0.00,2,,,,India
854290 - Parts,"22,419,746",0.00,0.00,1,,,,India
854310 - Particle accelerators,"67,250",4.00,4.00,1,,,,India
854320 - Signal generators,"3,755,887",3.70,3.70,1,,,,India
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis","1,876,178",3.70,3.70,1,,,,India
854370 - Other machines and apparatus,"67,388,333",3.17,3.17,7,,,,India
854390 - Parts,"5,440,993",3.70,3.70,1,,,,India
854411 -- Of copper,"16,412,715",3.70,3.70,2,,,,India
854419 -- Other,"2,048,046",3.70,3.70,2,,,,India
854420 - Co-axial cable and other co-axial electric conductors,"25,756,517",3.70,3.70,1,,,,India
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","35,271,703",3.70,3.70,1,,,,India
854442 -- Fitted with connectors,"57,977,427",1.65,1.65,2,,,,India
854449 -- Other,"69,150,547",2.96,2.96,5,,,,India
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","2,998,337",3.70,3.70,2,,,,India
854470 - Optical fibre cables,"39,402,117",0.00,0.00,1,,,,India
854511 -- Of a kind used for furnaces,"305,167",2.70,2.70,1,,,,India
854519 -- Other,"292,218",2.70,2.70,2,,,,India
854520 - Brushes,"72,802",2.70,2.70,1,,,,India
854590 - Other,"120,423",2.20,2.20,2,,,,India
854610 - Of glass,"46,347",3.70,3.70,1,,,,India
854620 - Of ceramics,"199,758",4.70,4.70,3,,,,India
854690 - Other,"388,325",3.70,3.70,2,,,,India
854710 - Insulating fittings of ceramics,"7,077,863",4.70,4.70,2,,,,India
854720 - Insulating fittings of plastics,"16,174,417",3.70,3.70,1,,,,India
854790 - Other,"251,335",3.70,3.70,1,,,,India
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators","490,717",1.98,1.98,5,,,,India
854890 - Other,"117,297,045",1.35,1.35,2,,,,India
,2007,"20,023,847,583",3.35,3.35,552,,,,India
850110 - Motors of an output not exceeding 37.5 W,"16,063,425",3.20,3.20,4,,,,India
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"7,646,252",2.70,2.70,1,,,,India
850131 -- Of an output not exceeding 750 W,"9,493,042",2.70,2.70,1,,,,India
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"428,514",2.70,2.70,2,,,,India
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,"77,858",2.70,2.70,1,,,,India
850134 -- Of an output exceeding 375 kW,"5,870,537",2.70,2.70,3,,,,India
"850140 - Other AC motors, single-phase","3,334,892",2.70,2.70,2,,,,India
850151 -- Of an output not exceeding 750 W,"836,649",2.70,2.70,1,,,,India
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"775,703",2.70,2.70,3,,,,India
850153 -- Of an output exceeding 75 kW,"4,899,908",2.70,2.70,4,,,,India
850161 -- Of an output not exceeding 75 kVA,"1,414,589",2.70,2.70,2,,,,India
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"7,551",2.70,2.70,1,,,,India
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,"19,274,739",2.70,2.70,1,,,,India
850164 -- Of an output exceeding 750 kVA,"536,071",2.70,2.70,1,,,,India
850211 -- Of an output not exceeding 75 kVA,"30,028",2.70,2.70,2,,,,India
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"420,524",2.70,2.70,1,,,,India
850213 -- Of an output exceeding 375 kVA,"22,348,291",2.70,2.70,3,,,,India
850220 - Generating sets with spark-ignition internal combustion piston engines,,2.70,2.70,4,,,,India
850231 -- Wind-powered,"4,070",2.70,2.70,1,,,,India
850239 -- Other,"12,701,630",2.70,2.70,2,,,,India
850240 - Electric rotary converters,"14,582",2.70,2.70,1,,,,India
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"12,363,335",2.70,2.70,3,,,,India
850410 - Ballasts for discharge lamps or tubes,"1,870,856",3.70,3.70,2,,,,India
850421 -- Having a power handling capacity not exceeding 650 kVA,"13,181,126",3.70,3.70,1,,,,India
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA","288,696",3.70,3.70,2,,,,India
"850423 -- Having a power handling capacity exceeding 10,000 kVA","3,094,562",3.70,3.70,1,,,,India
850431 -- Having a power handling capacity not exceeding 1 kVA,"9,620,156",3.70,3.70,3,,,,India
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"1,282,678",3.70,3.70,2,,,,India
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"1,755,830",3.70,3.70,1,,,,India
850434 -- Having a power handling capacity exceeding 500 kVA,"10,461,753",3.70,3.70,1,,,,India
850440 - Static converters,"95,965,685",2.83,2.83,7,,,,India
850450 - Other inductors,"11,123,540",1.85,1.85,2,,,,India
850490 - Parts,"12,731,479",1.32,1.32,5,,,,India
850511 -- Of metal,"7,506,886",2.20,2.20,1,,,,India
850519 -- Other,"31,532,409",2.20,2.20,2,,,,India
"850520 - Electro-magnetic couplings, clutches and brakes","551,859",2.20,2.20,1,,,,India
"850590 - Other, including parts","12,773,855",1.90,1.90,4,,,,India
850610 - Manganese dioxide,"4,123,574",4.70,4.70,6,,,,India
850630 - Mercuric oxide,"3,070",4.70,4.70,3,,,,India
850640 - Silver oxide,"1,110",4.70,4.70,3,,,,India
850650 - Lithium,"7,709,350",4.70,4.70,3,,,,India
850660 - Air-zinc,"649,247",4.70,4.70,3,,,,India
850680 - Other primary cells and primary batteries,"831,729",3.53,3.53,4,,,,India
850690 - Parts,"91,563",4.70,4.70,1,,,,India
"850710 - Lead-acid, of a kind used for starting piston engines","103,210,793",3.70,3.70,4,,,,India
850720 - Other lead-acid accumulators,"2,010,030",3.70,3.70,4,,,,India
850730 - Nickel-cadmium,"1,142,476",2.60,2.60,3,,,,India
850740 - Nickel-iron,"267,302",2.70,2.70,1,,,,India
850780 - Other accumulators,"50,859,721",2.70,2.70,3,,,,India
850790 - Parts,"906,517",2.70,2.70,3,,,,India
"850811 -- Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l","19,860,587",2.20,2.20,1,,,,India
850819 -- Other,"26,629,103",1.70,1.70,1,,,,India
850860 - Other vacuum cleaners,"2,819,612",1.70,1.70,1,,,,India
850870 - Parts,"2,712,137",1.70,1.70,1,,,,India
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"5,067,410",2.20,2.20,1,,,,India
850980 - Other appliances,"1,451,127",2.20,2.20,1,,,,India
850990 - Parts,"1,416,316",2.20,2.20,1,,,,India
851010 - Shavers,"7,894",2.20,2.20,1,,,,India
851020 - Hair clippers,"47,584",2.20,2.20,1,,,,India
851030 - Hair-removing appliances,"91,275",2.20,2.20,1,,,,India
851090 - Parts,"14,157",2.20,2.20,1,,,,India
851110 - Sparking plugs,"2,611,693",3.20,3.20,1,,,,India
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"368,925",3.20,3.20,1,,,,India
851130 - Distributors; ignition coils,"6,146,651",3.20,3.20,1,,,,India
851140 - Starter motors and dual purpose starter-generators,"10,594,499",3.20,3.20,1,,,,India
851150 - Other generators,"8,393,641",3.20,3.20,1,,,,India
851180 - Other equipment,"801,510",3.20,3.20,1,,,,India
851190 - Parts,"41,252,722",3.20,3.20,1,,,,India
851210 - Lighting or visual signalling equipment of a kind used on bicycles,"93,317",2.70,2.70,1,,,,India
851220 - Other lighting or visual signalling equipment,"23,079,535",2.70,2.70,1,,,,India
851230 - Sound signalling equipment,"1,247,607",2.45,2.45,2,,,,India
"851240 - Windscreen wipers, defrosters and demisters","10,983,283",2.70,2.70,1,,,,India
851290 - Parts,"15,215,839",2.45,2.45,2,,,,India
851310 - Lamps,"1,626,043",5.70,5.70,1,,,,India
851390 - Parts,"35,729",5.70,5.70,1,,,,India
851410 - Resistance heated furnaces and ovens,"122,372",2.20,2.20,2,,,,India
851420 - Furnaces and ovens functioning by induction or dielectric loss,"1,055,902",2.20,2.20,2,,,,India
851430 - Other furnaces and ovens,"818,613",2.20,2.20,2,,,,India
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,"39,991",2.20,2.20,1,,,,India
851490 - Parts,"1,580,913",2.20,2.20,1,,,,India
851511 -- Soldering irons and guns,"147,164",2.70,2.70,1,,,,India
851519 -- Other,"1,334,634",2.70,2.70,1,,,,India
851521 -- Fully or partly automatic,"314,406",2.70,2.70,1,,,,India
851529 -- Other,"7,801,462",2.70,2.70,2,,,,India
851531 -- Fully or partly automatic,"1,536,193",2.70,2.70,1,,,,India
851539 -- Other,"2,158,359",2.70,2.70,3,,,,India
851580 - Other machines and apparatus,"3,023,748",2.70,2.70,4,,,,India
851590 - Parts,"5,940,569",2.70,2.70,1,,,,India
851610 - Electric instantaneous or storage water heaters and immersion heaters,"603,609",2.70,2.70,3,,,,India
851621 -- Storage heating radiators,"2,741",2.70,2.70,1,,,,India
851629 -- Other,"1,582,640",2.70,2.70,4,,,,India
851631 -- Hair dryers,"534,399",2.70,2.70,2,,,,India
851632 -- Other hair-dressing apparatus,"55,889,744",2.70,2.70,1,,,,India
851633 -- Hand-drying apparatus,"87,835",2.70,2.70,1,,,,India
851640 - Electric smoothing irons,"20,583,937",2.70,2.70,2,,,,India
851650 - Microwave ovens,"31,659,962",5.00,5.00,1,,,,India
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","12,279,954",2.70,2.70,6,,,,India
851671 -- Coffee or tea makers,"236,247",2.70,2.70,1,,,,India
851672 -- Toasters,"4,331",2.70,2.70,1,,,,India
851679 -- Other,"4,142,556",2.70,2.70,2,,,,India
851680 - Electric heating resistors,"3,268,697",2.70,2.70,2,,,,India
851690 - Parts,"12,127,089",2.70,2.70,1,,,,India
851711 -- Line telephone sets with cordless handsets,"13,424,609",0.00,0.00,1,,,,India
851712 -- Telephones for cellular networks or for other wireless networks,"7,188,821,783",0.00,0.00,1,,,,India
851718 -- Other,"24,003,896",0.00,0.00,1,,,,India
851761 -- Base stations,"11,555,151",0.00,0.00,1,,,,India
"851762 -- Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","82,448,142",0.00,0.00,1,,,,India
851769 -- Other,"26,954,199",1.86,1.86,5,,,,India
851770 - Parts,"465,248,747",2.15,2.15,4,,,,India
851810 - Microphones and stands therefor,"5,110,087",1.25,1.25,2,,,,India
"851821 -- Single loudspeakers, mounted in their enclosures","2,519,349",4.50,4.50,1,,,,India
"851822 -- Multiple loudspeakers, mounted in the same enclosure","3,211,739",4.50,4.50,1,,,,India
851829 -- Other,"18,334,988",1.50,1.50,2,,,,India
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers","30,164,376",1.00,1.00,2,,,,India
851840 - Audio-frequency electric amplifiers,"10,968,166",4.00,4.00,3,,,,India
851850 - Electric sound amplifier sets,"5,427,180",2.00,2.00,1,,,,India
851890 - Parts,"1,865,867",2.00,2.00,1,,,,India
"851920 - Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment","77,433",6.67,6.67,3,,,,India
851930 - Turntables (record-decks),"19,927",2.00,2.00,1,,,,India
851950 - Telephone answering machines,"20,489",0.00,0.00,1,,,,India
"851981 -- Using magnetic, optical or semiconductor media","8,220,245",3.87,3.87,15,,,,India
851989 -- Other,"7,444,638",3.38,3.38,4,,,,India
852110 - Magnetic tape-type,"9,308,600",11.00,11.00,2,,,,India
852190 - Other,"102,176,421",13.90,13.90,1,,,,India
852210 - Pick-up cartridges,"10,169",4.00,4.00,1,,,,India
852290 - Other,"44,309,663",1.60,1.60,5,,,,India
852321 -- Cards incorporating a magnetic stripe,"85,451",3.50,3.50,1,,,,India
852329 -- Other,"29,168,653",1.40,1.40,5,,,,India
852340 - Optical media,"7,967,703",1.46,1.46,12,,,,India
852351 -- Solid-state non-volatile storage devices,"553,281,458",0.88,0.88,4,,,,India
852352 -- “Smart cards”,"11,001,511",1.85,1.85,2,,,,India
852359 -- Other,"903,598",0.88,0.88,4,,,,India
852380 - Other,"4,775,603",0.88,0.88,4,,,,India
852550 - Transmission apparatus,"75,217,631",3.60,3.60,1,,,,India
852560 - Transmission apparatus incorporating reception apparatus,"44,861,344",0.00,0.00,1,,,,India
"852580 - Television cameras, digital cameras and video camera recorders","251,554,192",5.36,5.36,5,,,,India
852610 - Radar apparatus,"102,596",3.70,3.70,1,,,,India
852691 -- Radio navigational aid apparatus,"87,186,879",3.70,3.70,2,,,,India
852692 -- Radio remote control apparatus,"1,077,542",3.70,3.70,1,,,,India
852712 -- Pocket-size radio cassette-players,"219,417",12.00,12.00,2,,,,India
852713 -- Other apparatus combined with sound recording or reproducing apparatus,"6,809,014",12.00,12.00,3,,,,India
852719 -- Other,"151,742",0.00,0.00,1,,,,India
852721 -- Combined with sound recording or reproducing apparatus,"15,993,666",12.67,12.67,6,,,,India
852729 -- Other,"544,020",12.00,12.00,1,,,,India
852791 -- Combined with sound recording or reproducing apparatus,"2,580,076",12.00,12.00,5,,,,India
852792 -- Not combined with sound recording or reproducing apparatus but combined with a clock,"167,324",4.50,4.50,2,,,,India
852799 -- Other,"562,439",9.00,9.00,1,,,,India
852841 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"2,000,313",0.00,0.00,1,,,,India
852849 -- Other,"10,992,410",14.00,14.00,4,,,,India
852851 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"85,731,723",0.00,0.00,1,,,,India
852859 -- Other,"74,138,938",14.00,14.00,2,,,,India
852861 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"557,931",0.00,0.00,1,,,,India
852869 -- Other,"6,575,659",5.33,5.33,3,,,,India
852871 -- Not designed to incorporate a video display or screen,"220,854,156",7.00,7.00,4,,,,India
"852872 -- Other, colour","42,458,104",14.00,14.00,11,,,,India
"852873 -- Other, black and white or other monochrome","148,069",2.00,2.00,1,,,,India
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"25,260,549",3.86,3.86,7,,,,India
852990 - Other,"5,666,778,416",2.67,2.67,6,,,,India
853010 - Equipment for railways or tramways,"192,459",1.70,1.70,1,,,,India
853080 - Other equipment,"563,618",1.70,1.70,1,,,,India
853090 - Parts,"1,418,152",1.70,1.70,1,,,,India
853110 - Burglar or fire alarms and similar apparatus,"3,779,949",2.20,2.20,2,,,,India
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"233,479,147",0.00,0.00,3,,,,India
853180 - Other apparatus,"4,630,234",1.10,1.10,2,,,,India
853190 - Parts,"4,303,959",1.10,1.10,2,,,,India
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"44,075",0.00,0.00,1,,,,India
853221 -- Tantalum,"2,722,745",0.00,0.00,1,,,,India
853222 -- Aluminium electrolytic,"29,248,677",0.00,0.00,1,,,,India
"853223 -- Ceramic dielectric, single layer","3,884,806",0.00,0.00,1,,,,India
"853224 -- Ceramic dielectric, multilayer","23,450,022",0.00,0.00,1,,,,India
853225 -- Dielectric of paper or plastics,"4,873,375",0.00,0.00,1,,,,India
853229 -- Other,"6,334,149",0.00,0.00,1,,,,India
853230 - Variable or adjustable (pre-set) capacitors,"291,423",0.00,0.00,1,,,,India
853290 - Parts,"3,165,882",0.00,0.00,1,,,,India
"853310 - Fixed carbon resistors, composition or film types","945,741",0.00,0.00,1,,,,India
853321 -- For a power handling capacity not exceeding 20 W,"5,482,288",0.00,0.00,1,,,,India
853329 -- Other,"968,779",0.00,0.00,1,,,,India
853331 -- For a power handling capacity not exceeding 20 W,"34,331",0.00,0.00,1,,,,India
853339 -- Other,"552,079",0.00,0.00,1,,,,India
"853340 - Other variable resistors, including rheostats and potentiometers","3,561,203",0.00,0.00,2,,,,India
853390 - Parts,"224,639",0.00,0.00,1,,,,India
853400 Printed circuits.,"169,825,069",0.00,0.00,3,,,,India
853510 - Fuses,"61,015",2.70,2.70,1,,,,India
853521 -- For a voltage of less than 72.5 kV,"186,210",2.70,2.70,1,,,,India
853529 -- Other,"311,145",2.70,2.70,1,,,,India
853530 - Isolating switches and make-and-break switches,"1,478,811",2.70,2.70,2,,,,India
"853540 - Lightning arresters, voltage limiters and surge suppressors","560,781",2.70,2.70,1,,,,India
853590 - Other,"5,254,771",2.70,2.70,1,,,,India
853610 - Fuses,"2,278,155",2.30,2.30,3,,,,India
853620 - Automatic circuit breakers,"2,817,515",2.30,2.30,2,,,,India
853630 - Other apparatus for protecting electrical circuits,"8,613,031",2.30,2.30,3,,,,India
853641 -- For a voltage not exceeding 60 V,"4,927,715",2.30,2.30,2,,,,India
853649 -- Other,"4,294,777",2.30,2.30,1,,,,India
853650 - Other switches,"30,494,338",1.31,1.31,7,,,,India
853661 -- Lamp-holders,"431,337",2.30,2.30,2,,,,India
853669 -- Other,"40,787,204",0.77,0.77,3,,,,India
"853670 - Connectors for optical fibres, optical fibre bundles or cables","287,832",3.00,3.00,1,,,,India
853690 - Other apparatus,"28,029,206",1.15,1.15,4,,,,India
"853710 - For a voltage not exceeding 1,000 V","58,454,374",2.10,2.10,3,,,,India
"853720 - For a voltage exceeding 1,000 V","1,656,537",2.10,2.10,2,,,,India
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","684,017",2.20,2.20,1,,,,India
853890 - Other,"23,368,848",2.45,2.45,4,,,,India
853910 - Sealed beam lamp units,"410,698",2.70,2.70,1,,,,India
853921 -- Tungsten halogen,"23,856,321",2.70,2.70,3,,,,India
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","1,005,248",2.70,2.70,2,,,,India
853929 -- Other,"9,123,871",2.70,2.70,3,,,,India
"853931 -- Fluorescent, hot cathode","6,473,337",2.70,2.70,2,,,,India
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"214,072",2.70,2.70,3,,,,India
853939 -- Other,"53,820,782",2.70,2.70,1,,,,India
853941 -- Arc-lamps,"58,644",2.70,2.70,1,,,,India
853949 -- Other,"1,346,585",2.70,2.70,2,,,,India
853990 - Parts,"1,932,967",2.70,2.70,2,,,,India
854011 -- Colour,"16,553,968",14.00,14.00,6,,,,India
854012 -- Black and white or other monochrome,"747,128",7.50,7.50,1,,,,India
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"2,712,521",2.70,2.70,2,,,,India
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm","454,896",2.60,2.60,1,,,,India
"854050 - Data/graphic display tubes, black and white or other monochrome","1,343",2.60,2.60,1,,,,India
854060 - Other cathode-ray tubes,"27,300",2.60,2.60,1,,,,India
854071 -- Magnetrons,"1,009,455",2.70,2.70,1,,,,India
854072 -- Klystrons,,2.70,2.70,1,,,,India
854079 -- Other,"2,083",2.70,2.70,1,,,,India
854081 -- Receiver or amplifier valves and tubes,"124,661",2.70,2.70,1,,,,India
854089 -- Other,"402,900",2.70,2.70,1,,,,India
854091 -- Of cathode-ray tubes,"7,837,519",2.70,2.70,1,,,,India
854099 -- Other,"189,828",2.70,2.70,1,,,,India
"854110 - Diodes, other than photosensitive or light emitting diodes","20,973,323",0.00,0.00,1,,,,India
854121 -- With a dissipation rate of less than 1 W,"8,510,764",0.00,0.00,1,,,,India
854129 -- Other,"60,744,726",0.00,0.00,1,,,,India
"854130 - Thyristors, diacs and triacs, other than photosensitive devices","259,340",0.00,0.00,1,,,,India
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","83,728,176",0.00,0.00,2,,,,India
854150 - Other semiconductor devices,"5,383,475",0.00,0.00,1,,,,India
854160 - Mounted piezo-electric crystals,"11,450,020",0.00,0.00,1,,,,India
854190 - Parts,"1,231,326",0.00,0.00,1,,,,India
