Importer,Year,Value,Ad val. duties,Number of lines,India
,(US$),Simple average,MFN duties,Pref. duties,India
,MFN,Best,All items,Non ad val.,All items,Non ad val.,India
390490 - Other,,14.00,14.00,1,,,,India
390512 -- In aqueous dispersion,,14.00,14.00,1,,,,India
390519 -- Other,,14.00,14.00,2,,,,India
390521 -- In aqueous dispersion,,14.00,14.00,1,,,,India
390529 -- Other,,14.00,14.00,1,,,,India
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,2.00,2.00,1,,,,India
390591 -- Copolymers,,8.00,8.00,2,,,,India
390599 -- Other,"619,247",4.50,4.50,4,,,,India
390610 - Poly(methyl methacrylate),"31,666",14.00,14.00,1,,,,India
390690 - Other,"988,384",9.76,9.76,17,,,,India
390710 - Polyacetals,,8.67,8.67,9,,,,India
390720 - Other polyethers,"11,410",8.67,8.67,9,,,,India
390730 - Epoxide resins,"197,183",14.00,14.00,5,,,,India
390740 - Polycarbonates,,8.00,8.00,2,,,,India
390750 - Alkyd resins,,14.00,14.00,2,,,,India
390760 - Poly(ethylene terephthalate),,14.00,14.00,1,,,,India
390770 - Poly(lactic acid),,14.00,14.00,1,,,,India
390791 -- Unsaturated,,14.00,14.00,1,,,,India
390799 -- Other,"512,311",8.00,8.00,6,,,,India
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","365,810",6.80,6.80,10,,,,India
390890 - Other,"332,515",6.00,6.00,3,,,,India
390910 - Urea resins; thiourea resins,,14.00,14.00,1,,,,India
390920 - Melamine resins,"4,065",14.00,14.00,4,,,,India
390930 - Other amino-resins,,14.00,14.00,2,,,,India
390940 - Phenolic resins,"124,613",14.00,14.00,4,,,,India
390950 - Polyurethanes,"26,321",9.20,9.20,5,,,,India
391000 Silicones in primary forms.,"434,426",9.50,9.50,8,,,,India
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,10.00,10.00,3,,,,India
391190 - Other,"1,730,379",5.69,5.69,13,,,,India
391211 -- Non-plasticised,"7,169",5.00,5.00,2,,,,India
391212 -- Plasticised,"71,142",2.00,2.00,1,,,,India
391220 - Cellulose nitrates (including collodions),,14.00,14.00,3,,,,India
391231 -- Carboxymethylcellulose and its salts,"84,033",14.00,14.00,4,,,,India
391239 -- Other,"9,729",2.00,2.00,4,,,,India
391290 - Other,"1,385,736",10.00,10.00,6,,,,India
"391310 - Alginic acid, its salts and esters","7,007",2.00,2.00,1,,,,India
391390 - Other,"22,598",4.67,4.67,9,,,,India
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","919,899",2.00,2.00,3,,,,India
391510 - Of polymers of ethylene,,14.00,14.00,1,,,,India
391520 - Of polymers of styrene,,14.00,14.00,1,,,,India
391530 - Of polymers of vinyl chloride,,14.00,14.00,1,,,,India
391590 - Of other plastics,,14.00,14.00,1,,,,India
391610 - Of polymers of ethylene,,16.00,16.00,1,,,,India
391620 - Of polymers of vinyl chloride,"134,265",16.00,16.00,1,,,,India
391690 - Of other plastics,"35,974",16.00,16.00,2,,,,India
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,6.67,6.67,3,,,,India
391721 -- Of polymers of ethylene,155,16.00,16.00,1,,,,India
391722 -- Of polymers of propylene,,16.00,16.00,1,,,,India
391723 -- Of polymers of vinyl chloride,"221,275",16.00,16.00,1,,,,India
391729 -- Of other plastics,"15,376",16.00,16.00,1,,,,India
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","329,191",16.00,16.00,1,,,,India
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","19,072",12.50,12.50,8,,,,India
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","6,464",16.00,16.00,1,,,,India
391739 -- Other,"96,049",16.00,16.00,1,,,,India
391740 - Fittings,"566,219",8.00,8.00,2,,,,India
391810 - Of polymers of vinyl chloride,"301,916",16.00,16.00,1,,,,India
391890 - Of other plastics,"5,072",16.00,16.00,1,,,,India
391910 - In rolls of a width not exceeding 20 cm,"72,693",16.00,16.00,1,,,,India
391990 - Other,"341,437",16.00,16.00,1,,,,India
392010 - Of polymers of ethylene,"125,080",6.67,6.67,3,,,,India
392020 - Of polymers of propylene,"7,246,940",9.00,9.00,4,,,,India
392030 - Of polymers of styrene,,16.00,16.00,1,,,,India
392043 -- Containing by weight not less than 6 % of plasticisers,"177,145",16.00,16.00,2,,,,India
392049 -- Other,"1,420,011",16.00,16.00,1,,,,India
392051 -- Of poly(methyl methacrylate),,16.00,16.00,1,,,,India
392059 -- Other,,16.00,16.00,1,,,,India
392061 -- Of polycarbonates,,16.00,16.00,1,,,,India
392062 -- Of poly(ethylene terephthalate),"3,464,252",12.50,12.50,4,,,,India
392063 -- Of unsaturated polyesters,,16.00,16.00,1,,,,India
392069 -- Of other polyesters,"613,906",16.00,16.00,1,,,,India
392071 -- Of regenerated cellulose,,16.00,16.00,1,,,,India
392073 -- Of cellulose acetate,102,16.00,16.00,2,,,,India
392079 -- Of other cellulose derivatives,,9.00,9.00,2,,,,India
392091 -- Of poly(vinyl butyral),,16.00,16.00,1,,,,India
392092 -- Of polyamides,"2,078",16.00,16.00,1,,,,India
392093 -- Of amino-resins,,16.00,16.00,1,,,,India
392094 -- Of phenolic resins,,16.00,16.00,1,,,,India
392099 -- Of other plastics,"2,112,317",9.00,9.00,6,,,,India
392111 -- Of polymers of styrene,,16.00,16.00,1,,,,India
392112 -- Of polymers of vinyl chloride,,16.00,16.00,1,,,,India
392113 -- Of polyurethanes,"8,682",9.00,9.00,2,,,,India
392114 -- Of regenerated cellulose,,16.00,16.00,1,,,,India
392119 -- Of other plastics,"3,354",16.00,16.00,1,,,,India
392190 - Other,"527,233",10.40,10.40,5,,,,India
"392210 - Baths, shower-baths, sinks and wash-basins",102,18.00,18.00,1,,,,India
392220 - Lavatory seats and covers,,18.00,18.00,1,,,,India
392290 - Other,,18.00,18.00,1,,,,India
"392310 - Boxes, cases, crates and similar articles","341,962",18.00,18.00,2,,,,India
392321 -- Of polymers of ethylene,"144,858",18.00,18.00,2,,,,India
392329 -- Of other plastics,"817,593",18.00,18.00,2,,,,India
"392330 - Carboys, bottles, flasks and similar articles","799,215",18.00,18.00,1,,,,India
"392340 - Spools, cops, bobbins and similar supports",,18.00,18.00,1,,,,India
"392350 - Stoppers, lids, caps and other closures","514,249",18.00,18.00,1,,,,India
392390 - Other,"46,584",18.00,18.00,1,,,,India
392410 - Tableware and kitchenware,"292,197",18.00,18.00,1,,,,India
392490 - Other,"15,026",18.00,18.00,1,,,,India
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",206,18.00,18.00,1,,,,India
"392520 - Doors, windows and their frames and thresholds for doors","1,418",18.00,18.00,1,,,,India
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,18.00,18.00,1,,,,India
392590 - Other,"6,906",18.00,18.00,2,,,,India
392610 - Office or school supplies,"6,169",18.00,18.00,1,,,,India
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","149,504",18.00,18.00,1,,,,India
"392630 - Fittings for furniture, coachwork or the like","2,195,976",18.00,18.00,1,,,,India
392640 - Statuettes and other ornamental articles,"42,459",18.00,18.00,1,,,,India
392690 - Other,"5,297,346",12.22,12.22,9,,,,India
,2014,"108,997,913",10.88,10.88,306,,,,India
390110 - Polyethylene having a specific gravity of less than 0.94,"2,387",14.00,14.00,3,,,,India
390120 - Polyethylene having a specific gravity of 0.94 or more,"1,710,999",8.00,8.00,4,,,,India
390130 - Ethylene-vinyl acetate copolymers,"685,606",14.00,14.00,2,,,,India
390190 - Other,"833,140",8.00,8.00,6,,,,India
390210 - Polypropylene,"50,013,616",14.00,14.00,2,,,,India
390220 - Polyisobutylene,,14.00,14.00,1,,,,India
390230 - Propylene copolymers,"317,598",14.00,14.00,1,,,,India
390290 - Other,125,14.00,14.00,1,,,,India
390311 -- Expansible,"122,798",14.00,14.00,2,,,,India
390319 -- Other,,14.00,14.00,1,,,,India
390320 - Styrene-acrylonitrile (SAN) copolymers,,2.00,2.00,1,,,,India
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"2,007",8.00,8.00,2,,,,India
390390 - Other,,10.00,10.00,3,,,,India
"390410 - Poly(vinyl chloride), not mixed with any other substances",,14.00,14.00,3,,,,India
390421 -- Non-plasticised,,14.00,14.00,1,,,,India
390422 -- Plasticised,,14.00,14.00,1,,,,India
390430 - Vinyl chloride-vinyl acetate copolymers,,14.00,14.00,1,,,,India
390440 - Other vinyl chloride copolymers,,14.00,14.00,2,,,,India
390450 - Vinylidene chloride polymers,,2.00,2.00,2,,,,India
390461 -- Polytetrafluoroethylene,"1,784,625",2.00,2.00,2,,,,India
390469 -- Other,,2.00,2.00,2,,,,India
390490 - Other,,14.00,14.00,1,,,,India
390512 -- In aqueous dispersion,,14.00,14.00,1,,,,India
390519 -- Other,,14.00,14.00,2,,,,India
390521 -- In aqueous dispersion,,14.00,14.00,1,,,,India
390529 -- Other,,14.00,14.00,1,,,,India
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,2.00,2.00,1,,,,India
390591 -- Copolymers,,8.00,8.00,2,,,,India
390599 -- Other,"1,494,248",4.50,4.50,4,,,,India
390610 - Poly(methyl methacrylate),"25,538",14.00,14.00,1,,,,India
390690 - Other,"1,344,655",9.76,9.76,17,,,,India
390710 - Polyacetals,,8.67,8.67,9,,,,India
390720 - Other polyethers,"214,585",8.67,8.67,9,,,,India
390730 - Epoxide resins,"303,173",14.00,14.00,5,,,,India
390740 - Polycarbonates,"1,194",8.00,8.00,2,,,,India
390750 - Alkyd resins,,14.00,14.00,2,,,,India
390760 - Poly(ethylene terephthalate),"6,617,737",14.00,14.00,1,,,,India
390770 - Poly(lactic acid),,14.00,14.00,1,,,,India
390791 -- Unsaturated,,14.00,14.00,1,,,,India
390799 -- Other,"162,134",8.00,8.00,6,,,,India
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","183,641",6.80,6.80,10,,,,India
390890 - Other,"281,763",6.00,6.00,3,,,,India
390910 - Urea resins; thiourea resins,,14.00,14.00,1,,,,India
390920 - Melamine resins,,14.00,14.00,4,,,,India
390930 - Other amino-resins,,14.00,14.00,2,,,,India
390940 - Phenolic resins,"66,130",14.00,14.00,4,,,,India
390950 - Polyurethanes,"84,101",9.20,9.20,5,,,,India
391000 Silicones in primary forms.,"53,976",9.50,9.50,8,,,,India
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,10.00,10.00,3,,,,India
391190 - Other,"412,141",6.00,6.00,12,,,,India
391211 -- Non-plasticised,"8,355",5.00,5.00,2,,,,India
391212 -- Plasticised,"41,773",2.00,2.00,1,,,,India
391220 - Cellulose nitrates (including collodions),,14.00,14.00,3,,,,India
391231 -- Carboxymethylcellulose and its salts,"125,683",14.00,14.00,4,,,,India
391239 -- Other,"3,682",2.00,2.00,4,,,,India
391290 - Other,"896,841",10.00,10.00,6,,,,India
"391310 - Alginic acid, its salts and esters",,2.00,2.00,1,,,,India
391390 - Other,"5,894",4.67,4.67,9,,,,India
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","390,025",2.00,2.00,3,,,,India
391510 - Of polymers of ethylene,,14.00,14.00,1,,,,India
391520 - Of polymers of styrene,,14.00,14.00,1,,,,India
391530 - Of polymers of vinyl chloride,,14.00,14.00,1,,,,India
391590 - Of other plastics,,14.00,14.00,1,,,,India
391610 - Of polymers of ethylene,,16.00,16.00,1,,,,India
391620 - Of polymers of vinyl chloride,"32,379",16.00,16.00,1,,,,India
391690 - Of other plastics,335,16.00,16.00,2,,,,India
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,6.67,6.67,3,,,,India
391721 -- Of polymers of ethylene,"4,237",16.00,16.00,1,,,,India
391722 -- Of polymers of propylene,"35,543",16.00,16.00,1,,,,India
391723 -- Of polymers of vinyl chloride,"587,853",16.00,16.00,1,,,,India
391729 -- Of other plastics,"33,023",16.00,16.00,1,,,,India
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","210,521",16.00,16.00,1,,,,India
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","30,211",12.50,12.50,8,,,,India
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","12,859",16.00,16.00,1,,,,India
391739 -- Other,"315,775",16.00,16.00,1,,,,India
391740 - Fittings,"397,524",8.00,8.00,2,,,,India
391810 - Of polymers of vinyl chloride,"102,188",16.00,16.00,1,,,,India
391890 - Of other plastics,"1,020",16.00,16.00,1,,,,India
391910 - In rolls of a width not exceeding 20 cm,"70,770",16.00,16.00,1,,,,India
391990 - Other,"302,200",16.00,16.00,1,,,,India
392010 - Of polymers of ethylene,276,6.67,6.67,3,,,,India
392020 - Of polymers of propylene,"10,133,630",9.00,9.00,4,,,,India
392030 - Of polymers of styrene,"54,808",16.00,16.00,1,,,,India
392043 -- Containing by weight not less than 6 % of plasticisers,"47,217",16.00,16.00,2,,,,India
392049 -- Other,"1,872,044",16.00,16.00,1,,,,India
392051 -- Of poly(methyl methacrylate),,16.00,16.00,1,,,,India
392059 -- Other,,16.00,16.00,1,,,,India
392061 -- Of polycarbonates,,16.00,16.00,1,,,,India
392062 -- Of poly(ethylene terephthalate),"8,137,066",12.50,12.50,4,,,,India
392063 -- Of unsaturated polyesters,,16.00,16.00,1,,,,India
392069 -- Of other polyesters,"646,208",16.00,16.00,1,,,,India
392071 -- Of regenerated cellulose,,16.00,16.00,1,,,,India
392073 -- Of cellulose acetate,"1,372",16.00,16.00,2,,,,India
392079 -- Of other cellulose derivatives,78,9.00,9.00,2,,,,India
392091 -- Of poly(vinyl butyral),,16.00,16.00,1,,,,India
392092 -- Of polyamides,,16.00,16.00,1,,,,India
392093 -- Of amino-resins,,16.00,16.00,1,,,,India
392094 -- Of phenolic resins,,16.00,16.00,1,,,,India
392099 -- Of other plastics,"3,376,208",9.00,9.00,6,,,,India
392111 -- Of polymers of styrene,,16.00,16.00,1,,,,India
392112 -- Of polymers of vinyl chloride,,16.00,16.00,1,,,,India
392113 -- Of polyurethanes,"10,260",9.00,9.00,2,,,,India
392114 -- Of regenerated cellulose,,16.00,16.00,1,,,,India
392119 -- Of other plastics,"9,721",16.00,16.00,1,,,,India
392190 - Other,"524,721",10.40,10.40,5,,,,India
"392210 - Baths, shower-baths, sinks and wash-basins",,18.00,18.00,1,,,,India
392220 - Lavatory seats and covers,,18.00,18.00,1,,,,India
392290 - Other,,18.00,18.00,1,,,,India
"392310 - Boxes, cases, crates and similar articles","604,887",18.00,18.00,2,,,,India
392321 -- Of polymers of ethylene,"72,729",18.00,18.00,2,,,,India
392329 -- Of other plastics,"439,226",18.00,18.00,2,,,,India
"392330 - Carboys, bottles, flasks and similar articles","467,120",18.00,18.00,1,,,,India
"392340 - Spools, cops, bobbins and similar supports","23,252",18.00,18.00,1,,,,India
"392350 - Stoppers, lids, caps and other closures","402,837",18.00,18.00,1,,,,India
392390 - Other,"90,438",18.00,18.00,1,,,,India
392410 - Tableware and kitchenware,"252,927",18.00,18.00,1,,,,India
392490 - Other,"26,503",18.00,18.00,1,,,,India
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,18.00,18.00,1,,,,India
"392520 - Doors, windows and their frames and thresholds for doors","3,222",18.00,18.00,1,,,,India
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","19,706",18.00,18.00,1,,,,India
392590 - Other,"324,281",18.00,18.00,2,,,,India
392610 - Office or school supplies,160,18.00,18.00,1,,,,India
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","53,464",18.00,18.00,1,,,,India
"392630 - Fittings for furniture, coachwork or the like","1,987,654",18.00,18.00,1,,,,India
392640 - Statuettes and other ornamental articles,"36,407",18.00,18.00,1,,,,India
392690 - Other,"9,052,883",12.22,12.22,9,,,,India
,2013,"115,468,113",10.88,10.88,306,,,,India
390110 - Polyethylene having a specific gravity of less than 0.94,"1,242",14.00,14.00,3,,,,India
390120 - Polyethylene having a specific gravity of 0.94 or more,"1,313,666",8.00,8.00,4,,,,India
390130 - Ethylene-vinyl acetate copolymers,"337,943",14.00,14.00,2,,,,India
390190 - Other,"1,600,859",8.00,8.00,6,,,,India
390210 - Polypropylene,"60,605,883",14.00,14.00,2,,,,India
390220 - Polyisobutylene,,14.00,14.00,1,,,,India
390230 - Propylene copolymers,"272,804",14.00,14.00,1,,,,India
390290 - Other,"9,728",14.00,14.00,1,,,,India
390311 -- Expansible,,14.00,14.00,2,,,,India
390319 -- Other,"37,658",14.00,14.00,1,,,,India
390320 - Styrene-acrylonitrile (SAN) copolymers,,2.00,2.00,1,,,,India
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,8.00,8.00,2,,,,India
390390 - Other,42,10.00,10.00,3,,,,India
"390410 - Poly(vinyl chloride), not mixed with any other substances",,14.00,14.00,3,,,,India
390421 -- Non-plasticised,,14.00,14.00,1,,,,India
390422 -- Plasticised,,14.00,14.00,1,,,,India
390430 - Vinyl chloride-vinyl acetate copolymers,,14.00,14.00,1,,,,India
390440 - Other vinyl chloride copolymers,,14.00,14.00,2,,,,India
390450 - Vinylidene chloride polymers,,2.00,2.00,2,,,,India
390461 -- Polytetrafluoroethylene,"1,413,596",2.00,2.00,2,,,,India
390469 -- Other,,2.00,2.00,2,,,,India
390490 - Other,,14.00,14.00,1,,,,India
390512 -- In aqueous dispersion,,14.00,14.00,1,,,,India
390519 -- Other,,14.00,14.00,2,,,,India
390521 -- In aqueous dispersion,,14.00,14.00,1,,,,India
390529 -- Other,,14.00,14.00,1,,,,India
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,2.00,2.00,1,,,,India
390591 -- Copolymers,,8.00,8.00,2,,,,India
390599 -- Other,"599,787",4.50,4.50,4,,,,India
390610 - Poly(methyl methacrylate),,14.00,14.00,1,,,,India
390690 - Other,"1,606,387",9.76,9.76,17,,,,India
390710 - Polyacetals,,8.67,8.67,9,,,,India
390720 - Other polyethers,"172,827",8.67,8.67,9,,,,India
390730 - Epoxide resins,"354,671",14.00,14.00,5,,,,India
390740 - Polycarbonates,,8.00,8.00,2,,,,India
390750 - Alkyd resins,,14.00,14.00,2,,,,India
390760 - Poly(ethylene terephthalate),"4,427,032",14.00,14.00,1,,,,India
390770 - Poly(lactic acid),,14.00,14.00,1,,,,India
390791 -- Unsaturated,,14.00,14.00,1,,,,India
390799 -- Other,"119,954",8.00,8.00,6,,,,India
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","8,918",6.80,6.80,10,,,,India
390890 - Other,"1,137,189",6.00,6.00,3,,,,India
390910 - Urea resins; thiourea resins,,14.00,14.00,1,,,,India
390920 - Melamine resins,,14.00,14.00,4,,,,India
390930 - Other amino-resins,,14.00,14.00,2,,,,India
390940 - Phenolic resins,"124,049",14.00,14.00,4,,,,India
390950 - Polyurethanes,"80,408",9.20,9.20,5,,,,India
391000 Silicones in primary forms.,"170,946",9.50,9.50,8,,,,India
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,10.00,10.00,3,,,,India
391190 - Other,"450,769",6.00,6.00,12,,,,India
391211 -- Non-plasticised,"32,670",5.00,5.00,2,,,,India
391212 -- Plasticised,"22,437",2.00,2.00,1,,,,India
391220 - Cellulose nitrates (including collodions),,14.00,14.00,3,,,,India
391231 -- Carboxymethylcellulose and its salts,"145,892",14.00,14.00,4,,,,India
391239 -- Other,"6,309",2.00,2.00,4,,,,India
391290 - Other,"189,722",10.00,10.00,6,,,,India
"391310 - Alginic acid, its salts and esters","58,896",2.00,2.00,1,,,,India
391390 - Other,"12,071",4.67,4.67,9,,,,India
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","472,435",2.00,2.00,3,,,,India
391510 - Of polymers of ethylene,,14.00,14.00,1,,,,India
391520 - Of polymers of styrene,,14.00,14.00,1,,,,India
391530 - Of polymers of vinyl chloride,,14.00,14.00,1,,,,India
391590 - Of other plastics,,14.00,14.00,1,,,,India
391610 - Of polymers of ethylene,,16.00,16.00,1,,,,India
391620 - Of polymers of vinyl chloride,55,16.00,16.00,1,,,,India
