Importer,Year,Value,Ad val. duties,Number of lines,European Union
,(US$),Simple average,MFN duties,Pref. duties,European Union
,MFN,Best,All items,Non ad val.,All items,Non ad val.,European Union
950632 - - Balls,"39,870",27.50,27.50,1,,,,European Union
950639 - - Other,"7,353",27.50,27.50,1,,,,European Union
950640 - Articles and equipment for table-tennis,"40,960",27.50,27.50,1,,,,European Union
"950651 - - Lawn-tennis rackets, whether or not strung","36,646",27.50,27.50,1,,,,European Union
950659 - - Other,"186,111",27.50,27.50,1,,,,European Union
950661 - - Lawn-tennis balls,"12,910",27.50,27.50,1,,,,European Union
950662 - - Inflatable,"1,773",27.50,27.50,1,,,,European Union
950669 - - Other,"9,377",27.50,27.50,1,,,,European Union
"950670 - Ice skates and roller skates, including skating boots with skates attached",,27.50,27.50,1,,,,European Union
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","296,948",27.50,27.50,1,,,,European Union
950699 - - Other,"604,267",27.50,27.50,1,,,,European Union
950710 - Fishing rods,,27.50,27.50,1,,,,European Union
"950720 - Fish-hooks, whether or not snelled","16,625",27.50,27.50,1,,,,European Union
950730 - Fishing reels,,27.50,27.50,1,,,,European Union
950790 - Other,472,27.50,27.50,1,,,,European Union
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","403,277",27.50,27.50,1,,,,European Union
,1998,"2,914,152",30.00,30.00,43,,,,European Union
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","108,006",30.00,30.00,1,,,,European Union
"950210 - Dolls, whether or not dressed",,30.00,30.00,1,,,,European Union
"950291 - - Garments and accessories therefor, footwear and headgear",,30.00,30.00,1,,,,European Union
950299 - - Other,"6,718",30.00,30.00,1,,,,European Union
"950310 - Electric trains, including tracks, signals and other accessories therefor","36,484",30.00,30.00,1,,,,European Union
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","12,143",30.00,30.00,1,,,,European Union
950330 - Other construction sets and constructional toys,"200,870",30.00,30.00,1,,,,European Union
950341 - - Stuffed,,30.00,30.00,1,,,,European Union
950349 - - Other,"27,293",30.00,30.00,1,,,,European Union
950350 - Toy musical instruments and apparatus,"6,754",30.00,30.00,1,,,,European Union
950360 - Puzzles,"12,234",30.00,30.00,1,,,,European Union
"950370 - Other toys, put up in sets or outfits",,30.00,30.00,1,,,,European Union
"950380 - Other toys and models, incorporating a motor",,30.00,30.00,1,,,,European Union
950390 - Other,"63,612",30.00,30.00,1,,,,European Union
950410 - Video games of a kind used with a television receiver,"52,033",30.00,30.00,1,,,,European Union
950420 - Articles and accessories for billiards,"90,313",30.00,30.00,1,,,,European Union
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","43,685",30.00,30.00,1,,,,European Union
950440 - Playing cards,,30.00,30.00,1,,,,European Union
950490 - Other,"194,346",30.00,30.00,1,,,,European Union
950510 - Articles for Christmas festivities,"1,763",30.00,30.00,1,,,,European Union
950590 - Other,"119,674",30.00,30.00,1,,,,European Union
950611 - - Skis,"150,735",30.00,30.00,1,,,,European Union
950612 - - Ski-fastenings (ski-bindings),,30.00,30.00,1,,,,European Union
950619 - - Other,"84,837",30.00,30.00,1,,,,European Union
950621 - - Sailboards,,30.00,30.00,1,,,,European Union
950629 - - Other,"6,315",30.00,30.00,1,,,,European Union
"950631 - - Clubs, complete",,30.00,30.00,1,,,,European Union
950632 - - Balls,"1,270",30.00,30.00,1,,,,European Union
950639 - - Other,"26,874",30.00,30.00,1,,,,European Union
950640 - Articles and equipment for table-tennis,"14,513",30.00,30.00,1,,,,European Union
"950651 - - Lawn-tennis rackets, whether or not strung","16,898",30.00,30.00,1,,,,European Union
950659 - - Other,"54,382",30.00,30.00,1,,,,European Union
950661 - - Lawn-tennis balls,"68,452",30.00,30.00,1,,,,European Union
950662 - - Inflatable,,30.00,30.00,1,,,,European Union
950669 - - Other,"48,488",30.00,30.00,1,,,,European Union
"950670 - Ice skates and roller skates, including skating boots with skates attached","4,056",30.00,30.00,1,,,,European Union
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","548,240",30.00,30.00,1,,,,European Union
950699 - - Other,"540,205",30.00,30.00,1,,,,European Union
950710 - Fishing rods,,30.00,30.00,1,,,,European Union
"950720 - Fish-hooks, whether or not snelled","14,162",30.00,30.00,1,,,,European Union
950730 - Fishing reels,,30.00,30.00,1,,,,European Union
950790 - Other,"8,037",30.00,30.00,1,,,,European Union
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","350,761",30.00,30.00,1,,,,European Union
,1997,"4,039,875",30.00,30.00,43,,,,European Union
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","26,362",30.00,30.00,1,,,,European Union
"950210 - Dolls, whether or not dressed",,30.00,30.00,1,,,,European Union
"950291 - - Garments and accessories therefor, footwear and headgear",,30.00,30.00,1,,,,European Union
950299 - - Other,"2,323",30.00,30.00,1,,,,European Union
"950310 - Electric trains, including tracks, signals and other accessories therefor","19,657",30.00,30.00,1,,,,European Union
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","7,027",30.00,30.00,1,,,,European Union
950330 - Other construction sets and constructional toys,"247,625",30.00,30.00,1,,,,European Union
950341 - - Stuffed,228,30.00,30.00,1,,,,European Union
950349 - - Other,75,30.00,30.00,1,,,,European Union
950350 - Toy musical instruments and apparatus,"46,936",30.00,30.00,1,,,,European Union
950360 - Puzzles,"35,826",30.00,30.00,1,,,,European Union
"950370 - Other toys, put up in sets or outfits",69,30.00,30.00,1,,,,European Union
"950380 - Other toys and models, incorporating a motor","4,930",30.00,30.00,1,,,,European Union
950390 - Other,"102,575",30.00,30.00,1,,,,European Union
950410 - Video games of a kind used with a television receiver,"105,066",30.00,30.00,1,,,,European Union
950420 - Articles and accessories for billiards,"25,609",30.00,30.00,1,,,,European Union
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","41,170",30.00,30.00,1,,,,European Union
950440 - Playing cards,,30.00,30.00,1,,,,European Union
950490 - Other,"243,435",30.00,30.00,1,,,,European Union
950510 - Articles for Christmas festivities,"39,581",30.00,30.00,1,,,,European Union
950590 - Other,"170,304",30.00,30.00,1,,,,European Union
950611 - - Skis,"54,423",30.00,30.00,1,,,,European Union
950612 - - Ski-fastenings (ski-bindings),,30.00,30.00,1,,,,European Union
950619 - - Other,"237,541",30.00,30.00,1,,,,European Union
950621 - - Sailboards,,30.00,30.00,1,,,,European Union
950629 - - Other,"30,466",30.00,30.00,1,,,,European Union
"950631 - - Clubs, complete","2,113",30.00,30.00,1,,,,European Union
950632 - - Balls,,30.00,30.00,1,,,,European Union
950639 - - Other,"37,815",30.00,30.00,1,,,,European Union
950640 - Articles and equipment for table-tennis,"30,277",30.00,30.00,1,,,,European Union
"950651 - - Lawn-tennis rackets, whether or not strung","23,160",30.00,30.00,1,,,,European Union
950659 - - Other,"66,183",30.00,30.00,1,,,,European Union
950661 - - Lawn-tennis balls,"33,377",30.00,30.00,1,,,,European Union
950662 - - Inflatable,"3,723",30.00,30.00,1,,,,European Union
950669 - - Other,"14,308",30.00,30.00,1,,,,European Union
"950670 - Ice skates and roller skates, including skating boots with skates attached",,30.00,30.00,1,,,,European Union
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","411,348",30.00,30.00,1,,,,European Union
950699 - - Other,"1,231,961",30.00,30.00,1,,,,European Union
950710 - Fishing rods,,30.00,30.00,1,,,,European Union
"950720 - Fish-hooks, whether or not snelled","3,308",30.00,30.00,1,,,,European Union
950730 - Fishing reels,574,30.00,30.00,1,,,,European Union
950790 - Other,,30.00,30.00,1,,,,European Union
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","740,499",30.00,30.00,1,,,,European Union
,1996,"4,026,010",32.00,32.00,43,,,,European Union
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","8,928",32.00,32.00,1,,,,European Union
"950210 - Dolls, whether or not dressed","2,299",32.00,32.00,1,,,,European Union
"950291 - - Garments and accessories therefor, footwear and headgear",732,32.00,32.00,1,,,,European Union
950299 - - Other,"7,211",32.00,32.00,1,,,,European Union
"950310 - Electric trains, including tracks, signals and other accessories therefor","3,923",32.00,32.00,1,,,,European Union
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10",851,32.00,32.00,1,,,,European Union
950330 - Other construction sets and constructional toys,"105,289",32.00,32.00,1,,,,European Union
950341 - - Stuffed,282,32.00,32.00,1,,,,European Union
950349 - - Other,,32.00,32.00,1,,,,European Union
950350 - Toy musical instruments and apparatus,"20,393",32.00,32.00,1,,,,European Union
950360 - Puzzles,,32.00,32.00,1,,,,European Union
"950370 - Other toys, put up in sets or outfits",,32.00,32.00,1,,,,European Union
"950380 - Other toys and models, incorporating a motor","49,347",32.00,32.00,1,,,,European Union
950390 - Other,"48,881",32.00,32.00,1,,,,European Union
950410 - Video games of a kind used with a television receiver,"121,308",32.00,32.00,1,,,,European Union
950420 - Articles and accessories for billiards,"31,748",32.00,32.00,1,,,,European Union
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","86,973",32.00,32.00,1,,,,European Union
950440 - Playing cards,,32.00,32.00,1,,,,European Union
950490 - Other,"12,408",32.00,32.00,1,,,,European Union
950510 - Articles for Christmas festivities,,32.00,32.00,1,,,,European Union
950590 - Other,"212,389",32.00,32.00,1,,,,European Union
950611 - - Skis,,32.00,32.00,1,,,,European Union
950612 - - Ski-fastenings (ski-bindings),,32.00,32.00,1,,,,European Union
950619 - - Other,"4,805",32.00,32.00,1,,,,European Union
950621 - - Sailboards,,32.00,32.00,1,,,,European Union
950629 - - Other,"94,635",32.00,32.00,1,,,,European Union
"950631 - - Clubs, complete",699,32.00,32.00,1,,,,European Union
950632 - - Balls,,32.00,32.00,1,,,,European Union
950639 - - Other,"44,544",32.00,32.00,1,,,,European Union
950640 - Articles and equipment for table-tennis,"29,734",32.00,32.00,1,,,,European Union
"950651 - - Lawn-tennis rackets, whether or not strung",,32.00,32.00,1,,,,European Union
950659 - - Other,"12,668",32.00,32.00,1,,,,European Union
950661 - - Lawn-tennis balls,"15,472",32.00,32.00,1,,,,European Union
950662 - - Inflatable,"19,893",32.00,32.00,1,,,,European Union
950669 - - Other,"2,956",32.00,32.00,1,,,,European Union
"950670 - Ice skates and roller skates, including skating boots with skates attached",,32.00,32.00,1,,,,European Union
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","2,055,091",32.00,32.00,1,,,,European Union
950699 - - Other,"767,117",32.00,32.00,1,,,,European Union
950710 - Fishing rods,,32.00,32.00,1,,,,European Union
"950720 - Fish-hooks, whether or not snelled","3,153",32.00,32.00,1,,,,European Union
950730 - Fishing reels,,32.00,32.00,1,,,,European Union
950790 - Other,53,32.00,32.00,1,,,,European Union
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","262,230",32.00,32.00,1,,,,European Union
