Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
610332 -- Of cotton,"110,304",10.00,10.00,1,,,,China
610333 -- Of synthetic fibres,"220,544",10.00,10.00,1,,,,China
610339 -- Of other textile materials,"43,325",10.00,10.00,3,,,,China
610341 -- Of wool or fine animal hair,"4,933",10.00,10.00,1,,,,China
610342 -- Of cotton,"100,810",10.00,10.00,1,,,,China
610343 -- Of synthetic fibres,"245,367",10.00,10.00,1,,,,China
610349 -- Of other textile materials,"26,171",10.00,10.00,3,,,,China
610413 -- Of synthetic fibres,46,10.00,10.00,1,,,,China
610419 -- Of other textile materials,"8,383",,,3,3,,,China
610422 -- Of cotton,"19,122",10.00,10.00,1,,,,China
610423 -- Of synthetic fibres,,10.00,10.00,1,,,,China
610429 -- Of other textile materials,"9,548",10.00,10.00,3,,,,China
610431 -- Of wool or fine animal hair,"1,255",10.00,10.00,1,,,,China
610432 -- Of cotton,"78,392",10.00,10.00,1,,,,China
610433 -- Of synthetic fibres,"153,909",10.00,10.00,1,,,,China
610439 -- Of other textile materials,"27,196",10.00,10.00,3,,,,China
610441 -- Of wool or fine animal hair,"24,924",,,1,1,,,China
610442 -- Of cotton,"191,718",10.00,10.00,1,,,,China
610443 -- Of synthetic fibres,"188,867",,,1,1,,,China
610444 -- Of artificial fibres,"219,854",,,1,1,,,China
610449 -- Of other textile materials,"61,549",,,2,2,,,China
610451 -- Of wool or fine animal hair,651,,,1,1,,,China
610452 -- Of cotton,"33,865",,,1,1,,,China
610453 -- Of synthetic fibres,"60,685",,,1,1,,,China
610459 -- Of other textile materials,"7,477",,,3,3,,,China
610461 -- Of wool or fine animal hair,150,10.00,10.00,1,,,,China
610462 -- Of cotton,"566,721",,,1,1,,,China
610463 -- Of synthetic fibres,"307,531",,,1,1,,,China
610469 -- Of other textile materials,"126,904",10.00,10.00,3,,,,China
610510 - Of cotton,"1,491,647",,,3,3,,,China
610520 - Of man-made fibres,"112,682",,,2,2,,,China
610590 - Of other textile materials,"93,239",,,2,2,,,China
610610 - Of cotton,"814,779",,,1,1,,,China
610620 - Of man-made fibres,"2,079,280",,,2,2,,,China
610690 - Of other textile materials,"241,476",,,3,3,,,China
610711 -- Of cotton,"320,785",,,1,1,,,China
610712 -- Of man-made fibres,"46,740",,,2,2,,,China
610719 -- Of other textile materials,"32,993",10.00,10.00,2,,,,China
610721 -- Of cotton,"54,006",10.00,10.00,1,,,,China
610722 -- Of man-made fibres,"1,397",10.00,10.00,2,,,,China
610729 -- Of other textile materials,"3,337",10.00,10.00,3,,,,China
610791 -- Of cotton,"3,802",10.00,10.00,2,,,,China
610799 -- Of other textile materials,"54,304",10.00,10.00,3,,,,China
610811 -- Of man-made fibres,"95,475",10.00,10.00,2,,,,China
610819 -- Of other textile materials,"39,113",10.00,10.00,3,,,,China
610821 -- Of cotton,"104,685",,,1,1,,,China
610822 -- Of man-made fibres,"69,446",,,2,2,,,China
610829 -- Of other textile materials,"18,874",10.00,10.00,2,,,,China
610831 -- Of cotton,"249,294",10.00,10.00,1,,,,China
610832 -- Of man-made fibres,"250,946",10.00,10.00,2,,,,China
610839 -- Of other textile materials,"20,247",10.00,10.00,2,,,,China
610891 -- Of cotton,"167,198",,,1,1,,,China
610892 -- Of man-made fibres,"362,384",,,2,2,,,China
610899 -- Of other textile materials,"1,739",10.00,10.00,3,,,,China
610910 - Of cotton,"4,283,304",,,1,1,,,China
610990 - Of other textile materials,"2,041,726",,,5,5,,,China
611011 -- Of wool,"813,332",,,3,3,,,China
611012 -- Of Kashmir (cashmere) goats,"6,897",,,1,1,,,China
611019 -- Other,"21,702",,,1,1,,,China
611020 - Of cotton,"1,580,465",,,1,1,,,China
611030 - Of man-made fibres,"1,668,585",,,2,2,,,China
611090 - Of other textile materials,"184,932",,,1,1,,,China
611120 - Of cotton,"682,219",10.00,10.00,1,,,,China
611130 - Of synthetic fibres,"251,479",10.00,10.00,1,,,,China
611190 - Of other textile materials,"971,340",10.00,10.00,3,,,,China
611211 -- Of cotton,"27,222",10.00,10.00,1,,,,China
611212 -- Of synthetic fibres,"75,234",10.00,10.00,1,,,,China
611219 -- Of other textile materials,"18,872",10.00,10.00,4,,,,China
611220 - Ski suits,"2,857",10.00,10.00,6,,,,China
611231 -- Of synthetic fibres,"63,457",10.00,10.00,1,,,,China
611239 -- Of other textile materials,"115,544",10.00,10.00,3,,,,China
611241 -- Of synthetic fibres,"153,635",10.00,10.00,1,,,,China
611249 -- Of other textile materials,"272,928",10.00,10.00,3,,,,China
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","33,733",10.00,10.00,1,,,,China
611420 - Of cotton,"58,757",10.00,10.00,1,,,,China
611430 - Of man-made fibres,"96,537",10.00,10.00,2,,,,China
611490 - Of other textile materials,"103,644",10.00,10.00,2,,,,China
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","430,034",10.00,10.00,1,,,,China
"611521 -- Of synthetic fibres, measuring per single yarn less than 67 decitex",608,10.00,10.00,1,,,,China
"611522 -- Of synthetic fibres, measuring per single yarn 67 decitex or more","12,143",10.00,10.00,1,,,,China
611529 -- Of other textile materials,"706,398",10.00,10.00,4,,,,China
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","13,038",10.00,10.00,1,,,,China
611594 -- Of wool or fine animal hair,"1,432",10.00,10.00,1,,,,China
611595 -- Of cotton,"110,342",10.00,10.00,1,,,,China
611596 -- Of synthetic fibres,"194,030",10.00,10.00,1,,,,China
611599 -- Of other textile materials,"2,891,080",10.00,10.00,2,,,,China
"611610 - Impregnated, coated or covered with plastics or rubber","594,192",10.00,10.00,1,,,,China
611691 -- Of wool or fine animal hair,"27,471",10.00,10.00,1,,,,China
611692 -- Of cotton,"592,118",10.00,10.00,1,,,,China
611693 -- Of synthetic fibres,"268,861",10.00,10.00,1,,,,China
611699 -- Of other textile materials,"2,535,363",10.00,10.00,2,,,,China
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","737,872",10.00,10.00,5,,,,China
611780 - Other accessories,"838,415",10.00,10.00,5,,,,China
611790 - Parts,"723,865",10.00,10.00,1,,,,China
,2009,"15,741,310",10.00,10.00,191,60,,,China
610120 - Of cotton,"3,069",,,1,1,,,China
610130 - Of man-made fibres,"37,604",,,2,2,,,China
610190 - Of other textile materials,"102,077",10.00,10.00,2,,,,China
610210 - Of wool or fine animal hair,235,,,1,1,,,China
610220 - Of cotton,"2,213",,,1,1,,,China
610230 - Of man-made fibres,"25,751",,,2,2,,,China
610290 - Of other textile materials,"26,846",10.00,10.00,2,,,,China
610310 - Suits,"1,482",10.00,10.00,4,,,,China
610322 -- Of cotton,671,10.00,10.00,1,,,,China
610323 -- Of synthetic fibres,"1,159",10.00,10.00,1,,,,China
610329 -- Of other textile materials,"8,936",10.00,10.00,3,,,,China
610331 -- Of wool or fine animal hair,"37,697",10.00,10.00,1,,,,China
610332 -- Of cotton,"94,284",10.00,10.00,1,,,,China
610333 -- Of synthetic fibres,"148,630",10.00,10.00,1,,,,China
610339 -- Of other textile materials,"85,236",10.00,10.00,3,,,,China
610341 -- Of wool or fine animal hair,,10.00,10.00,1,,,,China
610342 -- Of cotton,"36,408",10.00,10.00,1,,,,China
610343 -- Of synthetic fibres,"154,987",10.00,10.00,1,,,,China
610349 -- Of other textile materials,"41,454",10.00,10.00,3,,,,China
610413 -- Of synthetic fibres,,10.00,10.00,1,,,,China
610419 -- Of other textile materials,"2,376",,,3,3,,,China
610422 -- Of cotton,"49,132",10.00,10.00,1,,,,China
610423 -- Of synthetic fibres,"1,908",10.00,10.00,1,,,,China
610429 -- Of other textile materials,256,10.00,10.00,3,,,,China
610431 -- Of wool or fine animal hair,"1,937",10.00,10.00,1,,,,China
610432 -- Of cotton,"91,904",10.00,10.00,1,,,,China
610433 -- Of synthetic fibres,"157,185",10.00,10.00,1,,,,China
610439 -- Of other textile materials,"15,837",10.00,10.00,3,,,,China
610441 -- Of wool or fine animal hair,"3,684",,,1,1,,,China
610442 -- Of cotton,"66,725",10.00,10.00,1,,,,China
610443 -- Of synthetic fibres,"81,493",,,1,1,,,China
610444 -- Of artificial fibres,"39,687",,,1,1,,,China
610449 -- Of other textile materials,"21,510",,,2,2,,,China
610451 -- Of wool or fine animal hair,28,,,1,1,,,China
610452 -- Of cotton,"18,159",,,1,1,,,China
610453 -- Of synthetic fibres,"2,727",,,1,1,,,China
610459 -- Of other textile materials,"2,491",,,3,3,,,China
610461 -- Of wool or fine animal hair,,10.00,10.00,1,,,,China
610462 -- Of cotton,"96,049",,,1,1,,,China
610463 -- Of synthetic fibres,"119,399",,,1,1,,,China
610469 -- Of other textile materials,"23,376",10.00,10.00,3,,,,China
610510 - Of cotton,"1,241,909",,,3,3,,,China
610520 - Of man-made fibres,"78,390",,,2,2,,,China
610590 - Of other textile materials,"84,990",,,2,2,,,China
610610 - Of cotton,"402,472",,,1,1,,,China
610620 - Of man-made fibres,"623,084",,,2,2,,,China
610690 - Of other textile materials,"27,876",,,3,3,,,China
610711 -- Of cotton,"87,160",,,1,1,,,China
610712 -- Of man-made fibres,"17,984",,,2,2,,,China
610719 -- Of other textile materials,"5,823",10.00,10.00,2,,,,China
610721 -- Of cotton,"4,822",10.00,10.00,1,,,,China
610722 -- Of man-made fibres,,10.00,10.00,2,,,,China
610729 -- Of other textile materials,"10,479",10.00,10.00,3,,,,China
610791 -- Of cotton,145,10.00,10.00,2,,,,China
610799 -- Of other textile materials,33,10.00,10.00,3,,,,China
610811 -- Of man-made fibres,"24,437",10.00,10.00,2,,,,China
610819 -- Of other textile materials,"13,075",10.00,10.00,3,,,,China
610821 -- Of cotton,"80,417",,,1,1,,,China
610822 -- Of man-made fibres,"28,982",,,2,2,,,China
610829 -- Of other textile materials,"52,355",10.00,10.00,2,,,,China
610831 -- Of cotton,"88,696",10.00,10.00,1,,,,China
610832 -- Of man-made fibres,"18,709",10.00,10.00,2,,,,China
610839 -- Of other textile materials,"4,239",10.00,10.00,2,,,,China
610891 -- Of cotton,"171,160",,,1,1,,,China
610892 -- Of man-made fibres,"142,718",,,2,2,,,China
610899 -- Of other textile materials,"8,143",10.00,10.00,3,,,,China
610910 - Of cotton,"2,274,734",,,1,1,,,China
610990 - Of other textile materials,"1,208,797",,,5,5,,,China
611011 -- Of wool,"240,431",,,3,3,,,China
611012 -- Of Kashmir (cashmere) goats,"1,282",,,1,1,,,China
611019 -- Other,"12,151",,,1,1,,,China
611020 - Of cotton,"717,904",,,1,1,,,China
611030 - Of man-made fibres,"442,725",,,2,2,,,China
611090 - Of other textile materials,"81,070",,,1,1,,,China
611120 - Of cotton,"125,965",10.00,10.00,1,,,,China
611130 - Of synthetic fibres,"271,605",10.00,10.00,1,,,,China
611190 - Of other textile materials,"870,817",10.00,10.00,3,,,,China
611211 -- Of cotton,"2,971",10.00,10.00,1,,,,China
611212 -- Of synthetic fibres,"19,068",10.00,10.00,1,,,,China
611219 -- Of other textile materials,"25,787",10.00,10.00,4,,,,China
611220 - Ski suits,"11,380",10.00,10.00,6,,,,China
611231 -- Of synthetic fibres,"81,480",10.00,10.00,1,,,,China
611239 -- Of other textile materials,"66,378",10.00,10.00,3,,,,China
611241 -- Of synthetic fibres,"258,694",10.00,10.00,1,,,,China
611249 -- Of other textile materials,"230,473",10.00,10.00,3,,,,China
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.",942,10.00,10.00,1,,,,China
611420 - Of cotton,"11,050",10.00,10.00,1,,,,China
611430 - Of man-made fibres,"12,351",10.00,10.00,2,,,,China
611490 - Of other textile materials,"91,452",10.00,10.00,2,,,,China
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","245,276",10.00,10.00,1,,,,China
"611521 -- Of synthetic fibres, measuring per single yarn less than 67 decitex",69,10.00,10.00,1,,,,China
"611522 -- Of synthetic fibres, measuring per single yarn 67 decitex or more",15,10.00,10.00,1,,,,China
611529 -- Of other textile materials,"461,301",10.00,10.00,4,,,,China
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex",,10.00,10.00,1,,,,China
611594 -- Of wool or fine animal hair,"1,392",10.00,10.00,1,,,,China
611595 -- Of cotton,"6,171",10.00,10.00,1,,,,China
611596 -- Of synthetic fibres,"70,896",10.00,10.00,1,,,,China
611599 -- Of other textile materials,"1,011,868",10.00,10.00,2,,,,China
"611610 - Impregnated, coated or covered with plastics or rubber","290,066",10.00,10.00,1,,,,China
611691 -- Of wool or fine animal hair,"65,819",10.00,10.00,1,,,,China
611692 -- Of cotton,"60,570",10.00,10.00,1,,,,China
611693 -- Of synthetic fibres,"88,127",10.00,10.00,1,,,,China
611699 -- Of other textile materials,"636,305",10.00,10.00,2,,,,China
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","205,397",10.00,10.00,5,,,,China
611780 - Other accessories,"491,701",10.00,10.00,5,,,,China
611790 - Parts,"224,127",10.00,10.00,1,,,,China
,2008,"18,475,378",10.00,10.00,191,61,,,China
610120 - Of cotton,"1,474",,,1,1,,,China
610130 - Of man-made fibres,"3,533",,,2,2,,,China
610190 - Of other textile materials,"164,874",10.00,10.00,2,,,,China
610210 - Of wool or fine animal hair,"3,971",,,1,1,,,China
610220 - Of cotton,"3,649",,,1,1,,,China
610230 - Of man-made fibres,957,,,2,2,,,China
610290 - Of other textile materials,"30,249",10.00,10.00,2,,,,China
610310 - Suits,"6,360",10.00,10.00,4,,,,China
610322 -- Of cotton,"1,870",10.00,10.00,1,,,,China
610323 -- Of synthetic fibres,,10.00,10.00,1,,,,China
610329 -- Of other textile materials,"8,200",10.00,10.00,3,,,,China
610331 -- Of wool or fine animal hair,324,10.00,10.00,1,,,,China
610332 -- Of cotton,"87,403",10.00,10.00,1,,,,China
610333 -- Of synthetic fibres,"167,868",10.00,10.00,1,,,,China
610339 -- Of other textile materials,"59,086",10.00,10.00,3,,,,China
610341 -- Of wool or fine animal hair,,10.00,10.00,1,,,,China
610342 -- Of cotton,"97,620",10.00,10.00,1,,,,China
610343 -- Of synthetic fibres,"193,879",10.00,10.00,1,,,,China
610349 -- Of other textile materials,"28,688",10.00,10.00,3,,,,China
610413 -- Of synthetic fibres,"10,292",10.00,10.00,1,,,,China
610419 -- Of other textile materials,,,,3,3,,,China
610422 -- Of cotton,"109,519",10.00,10.00,1,,,,China
610423 -- Of synthetic fibres,"16,718",10.00,10.00,1,,,,China
610429 -- Of other textile materials,281,10.00,10.00,3,,,,China
610431 -- Of wool or fine animal hair,"4,773",10.00,10.00,1,,,,China
610432 -- Of cotton,"76,579",10.00,10.00,1,,,,China
610433 -- Of synthetic fibres,"66,774",10.00,10.00,1,,,,China
610439 -- Of other textile materials,"174,097",10.00,10.00,3,,,,China
610441 -- Of wool or fine animal hair,"6,585",,,1,1,,,China
610442 -- Of cotton,"116,459",10.00,10.00,1,,,,China
610443 -- Of synthetic fibres,"76,046",,,1,1,,,China
610444 -- Of artificial fibres,"30,799",,,1,1,,,China
610449 -- Of other textile materials,"31,743",,,2,2,,,China
610451 -- Of wool or fine animal hair,92,,,1,1,,,China
610452 -- Of cotton,"9,495",,,1,1,,,China
610453 -- Of synthetic fibres,"16,083",,,1,1,,,China
610459 -- Of other textile materials,"2,354",,,3,3,,,China
610461 -- Of wool or fine animal hair,69,,,1,1,,,China
610462 -- Of cotton,"190,567",,,1,1,,,China
610463 -- Of synthetic fibres,"322,985",,,1,1,,,China
610469 -- Of other textile materials,"39,488",10.00,10.00,3,,,,China
610510 - Of cotton,"709,389",,,3,3,,,China
610520 - Of man-made fibres,"116,869",,,2,2,,,China
610590 - Of other textile materials,"18,693",,,2,2,,,China
610610 - Of cotton,"540,749",,,1,1,,,China
610620 - Of man-made fibres,"714,232",,,2,2,,,China
610690 - Of other textile materials,"59,698",,,3,3,,,China
610711 -- Of cotton,"46,843",,,1,1,,,China
610712 -- Of man-made fibres,"2,265",,,2,2,,,China
610719 -- Of other textile materials,"4,450",10.00,10.00,2,,,,China
610721 -- Of cotton,"4,933",10.00,10.00,1,,,,China
610722 -- Of man-made fibres,488,10.00,10.00,2,,,,China
610729 -- Of other textile materials,"4,539",10.00,10.00,3,,,,China
610791 -- Of cotton,"18,696",10.00,10.00,2,,,,China
610799 -- Of other textile materials,"6,300",10.00,10.00,3,,,,China
610811 -- Of man-made fibres,"5,865",10.00,10.00,2,,,,China
610819 -- Of other textile materials,"4,491",10.00,10.00,3,,,,China
610821 -- Of cotton,"106,306",,,1,1,,,China
610822 -- Of man-made fibres,"94,656",,,2,2,,,China
610829 -- Of other textile materials,"62,559",10.00,10.00,2,,,,China
610831 -- Of cotton,"37,365",10.00,10.00,1,,,,China
610832 -- Of man-made fibres,"37,428",10.00,10.00,2,,,,China
610839 -- Of other textile materials,"26,812",10.00,10.00,2,,,,China
610891 -- Of cotton,"12,949",,,1,1,,,China
610892 -- Of man-made fibres,"16,957",,,2,2,,,China
610899 -- Of other textile materials,290,10.00,10.00,3,,,,China
610910 - Of cotton,"2,918,597",,,1,1,,,China
610990 - Of other textile materials,"1,744,627",,,5,5,,,China
611011 -- Of wool,"293,244",,,3,3,,,China
611012 -- Of Kashmir (cashmere) goats,"52,691",,,1,1,,,China
611019 -- Other,"8,839",,,1,1,,,China
611020 - Of cotton,"736,722",,,1,1,,,China
611030 - Of man-made fibres,"524,474",,,2,2,,,China
611090 - Of other textile materials,"349,603",,,1,1,,,China
611120 - Of cotton,"209,948",10.00,10.00,1,,,,China
611130 - Of synthetic fibres,"56,537",10.00,10.00,1,,,,China
611190 - Of other textile materials,"934,029",10.00,10.00,3,,,,China
611211 -- Of cotton,"8,184",10.00,10.00,1,,,,China
611212 -- Of synthetic fibres,"9,006",10.00,10.00,1,,,,China
611219 -- Of other textile materials,"57,473",10.00,10.00,4,,,,China
611220 - Ski suits,,10.00,10.00,6,,,,China
611231 -- Of synthetic fibres,"19,049",10.00,10.00,1,,,,China
611239 -- Of other textile materials,"70,151",10.00,10.00,3,,,,China
611241 -- Of synthetic fibres,"55,612",10.00,10.00,1,,,,China
611249 -- Of other textile materials,"216,400",10.00,10.00,3,,,,China
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.",,10.00,10.00,1,,,,China
611420 - Of cotton,"20,714",10.00,10.00,1,,,,China
611430 - Of man-made fibres,"25,642",10.00,10.00,2,,,,China
611490 - Of other textile materials,"165,281",10.00,10.00,2,,,,China
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","191,390",10.00,10.00,1,,,,China
"611521 -- Of synthetic fibres, measuring per single yarn less than 67 decitex","120,461",10.00,10.00,1,,,,China
"611522 -- Of synthetic fibres, measuring per single yarn 67 decitex or more","8,039",10.00,10.00,1,,,,China
611529 -- Of other textile materials,"648,811",10.00,10.00,4,,,,China
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex",,10.00,10.00,1,,,,China
611594 -- Of wool or fine animal hair,"2,032",10.00,10.00,1,,,,China
611595 -- Of cotton,"10,474",10.00,10.00,1,,,,China
611596 -- Of synthetic fibres,"135,250",10.00,10.00,1,,,,China
611599 -- Of other textile materials,"1,390,953",10.00,10.00,2,,,,China
"611610 - Impregnated, coated or covered with plastics or rubber","167,906",10.00,10.00,1,,,,China
611691 -- Of wool or fine animal hair,"102,680",10.00,10.00,1,,,,China
611692 -- Of cotton,"118,532",10.00,10.00,1,,,,China
611693 -- Of synthetic fibres,"119,086",10.00,10.00,1,,,,China
611699 -- Of other textile materials,"1,189,316",10.00,10.00,2,,,,China
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","281,151",10.00,10.00,5,,,,China
611780 - Other accessories,"411,867",10.00,10.00,5,,,,China
611790 - Parts,"284,978",10.00,10.00,1,,,,China
,2007,"13,290,742",10.00,10.00,191,60,,,China
610120 - Of cotton,,,,1,1,,,China
610130 - Of man-made fibres,"2,191",,,2,2,,,China
610190 - Of other textile materials,"283,224",10.00,10.00,2,,,,China
610210 - Of wool or fine animal hair,"2,457",,,1,1,,,China
610220 - Of cotton,58,,,1,1,,,China
610230 - Of man-made fibres,"7,094",,,2,2,,,China
610290 - Of other textile materials,"25,411",10.00,10.00,2,,,,China
610310 - Suits,"2,788",10.00,10.00,4,,,,China
610322 -- Of cotton,301,10.00,10.00,1,,,,China
610323 -- Of synthetic fibres,"2,544",10.00,10.00,1,,,,China
610329 -- Of other textile materials,"43,978",10.00,10.00,3,,,,China
610331 -- Of wool or fine animal hair,"3,266",10.00,10.00,1,,,,China
610332 -- Of cotton,"127,737",10.00,10.00,1,,,,China
610333 -- Of synthetic fibres,"87,352",10.00,10.00,1,,,,China
610339 -- Of other textile materials,"32,817",10.00,10.00,3,,,,China
610341 -- Of wool or fine animal hair,,10.00,10.00,1,,,,China
610342 -- Of cotton,"86,166",10.00,10.00,1,,,,China
610343 -- Of synthetic fibres,"89,228",10.00,10.00,1,,,,China
610349 -- Of other textile materials,"50,621",10.00,10.00,3,,,,China
610413 -- Of synthetic fibres,"3,932",10.00,10.00,1,,,,China
610419 -- Of other textile materials,,,,3,3,,,China
610422 -- Of cotton,"1,695",10.00,10.00,1,,,,China
610423 -- Of synthetic fibres,"6,131",10.00,10.00,1,,,,China
610429 -- Of other textile materials,"11,069",10.00,10.00,3,,,,China
610431 -- Of wool or fine animal hair,"10,467",10.00,10.00,1,,,,China
610432 -- Of cotton,"37,872",10.00,10.00,1,,,,China
610433 -- Of synthetic fibres,"138,108",10.00,10.00,1,,,,China
610439 -- Of other textile materials,"68,723",10.00,10.00,3,,,,China
610441 -- Of wool or fine animal hair,"1,343",,,1,1,,,China
610442 -- Of cotton,"38,638",10.00,10.00,1,,,,China
610443 -- Of synthetic fibres,"97,282",,,1,1,,,China
610444 -- Of artificial fibres,"3,752",,,1,1,,,China
610449 -- Of other textile materials,"4,121",,,2,2,,,China
610451 -- Of wool or fine animal hair,"1,745",,,1,1,,,China
610452 -- Of cotton,"20,198",,,1,1,,,China
610453 -- Of synthetic fibres,"8,994",,,1,1,,,China
610459 -- Of other textile materials,"12,324",,,3,3,,,China
610461 -- Of wool or fine animal hair,958,10.00,10.00,1,,,,China
610462 -- Of cotton,"236,912",,,1,1,,,China
610463 -- Of synthetic fibres,"252,311",,,1,1,,,China
610469 -- Of other textile materials,"107,283",10.00,10.00,3,,,,China
610510 - Of cotton,"283,313",,,3,3,,,China
610520 - Of man-made fibres,"141,791",,,2,2,,,China
610590 - Of other textile materials,"12,070",,,2,2,,,China
610610 - Of cotton,"301,821",,,1,1,,,China
610620 - Of man-made fibres,"595,854",,,2,2,,,China
610690 - Of other textile materials,"62,786",,,3,3,,,China
610711 -- Of cotton,"37,309",,,1,1,,,China
610712 -- Of man-made fibres,"15,062",,,2,2,,,China
610719 -- Of other textile materials,"28,245",10.00,10.00,2,,,,China
610721 -- Of cotton,"3,454",10.00,10.00,1,,,,China
610722 -- Of man-made fibres,,10.00,10.00,2,,,,China
610729 -- Of other textile materials,947,10.00,10.00,3,,,,China
610791 -- Of cotton,313,10.00,10.00,2,,,,China
610799 -- Of other textile materials,"4,187",10.00,10.00,3,,,,China
610811 -- Of man-made fibres,"15,985",10.00,10.00,2,,,,China
610819 -- Of other textile materials,"12,510",10.00,10.00,3,,,,China
610821 -- Of cotton,"119,828",,,1,1,,,China
610822 -- Of man-made fibres,"176,461",,,2,2,,,China
610829 -- Of other textile materials,"26,034",10.00,10.00,2,,,,China
610831 -- Of cotton,"5,887",10.00,10.00,1,,,,China
610832 -- Of man-made fibres,"23,232",10.00,10.00,2,,,,China
610839 -- Of other textile materials,"1,888",10.00,10.00,2,,,,China
610891 -- Of cotton,325,,,1,1,,,China
610892 -- Of man-made fibres,"25,815",,,2,2,,,China
610899 -- Of other textile materials,"4,162",10.00,10.00,3,,,,China
610910 - Of cotton,"2,022,749",,,1,1,,,China
610990 - Of other textile materials,"1,586,767",,,5,5,,,China
611011 -- Of wool,"407,112",,,3,3,,,China
611012 -- Of Kashmir (cashmere) goats,"121,270",,,1,1,,,China
611019 -- Other,"40,567",,,1,1,,,China
611020 - Of cotton,"654,292",,,1,1,,,China
611030 - Of man-made fibres,"458,330",,,2,2,,,China
611090 - Of other textile materials,"55,946",,,1,1,,,China
611120 - Of cotton,"95,786",10.00,10.00,1,,,,China
611130 - Of synthetic fibres,"21,516",10.00,10.00,1,,,,China
611190 - Of other textile materials,"386,499",10.00,10.00,3,,,,China
611211 -- Of cotton,,10.00,10.00,1,,,,China
611212 -- Of synthetic fibres,"3,025",10.00,10.00,1,,,,China
611219 -- Of other textile materials,"11,556",10.00,10.00,4,,,,China
611220 - Ski suits,"5,802",10.00,10.00,6,,,,China
611231 -- Of synthetic fibres,"29,584",10.00,10.00,1,,,,China
611239 -- Of other textile materials,"89,510",10.00,10.00,3,,,,China
611241 -- Of synthetic fibres,"119,377",10.00,10.00,1,,,,China
611249 -- Of other textile materials,"85,139",10.00,10.00,3,,,,China
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","2,277",10.00,10.00,1,,,,China
611420 - Of cotton,"32,101",10.00,10.00,1,,,,China
611430 - Of man-made fibres,"6,393",10.00,10.00,2,,,,China
611490 - Of other textile materials,"74,027",10.00,10.00,2,,,,China
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","244,768",10.00,10.00,1,,,,China
"611521 -- Of synthetic fibres, measuring per single yarn less than 67 decitex","7,064",10.00,10.00,1,,,,China
"611522 -- Of synthetic fibres, measuring per single yarn 67 decitex or more",,10.00,10.00,1,,,,China
611529 -- Of other textile materials,"133,736",10.00,10.00,4,,,,China
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","47,897",10.00,10.00,1,,,,China
611594 -- Of wool or fine animal hair,,10.00,10.00,1,,,,China
611595 -- Of cotton,"35,905",10.00,10.00,1,,,,China
611596 -- Of synthetic fibres,"20,166",10.00,10.00,1,,,,China
611599 -- Of other textile materials,"782,787",10.00,10.00,2,,,,China
"611610 - Impregnated, coated or covered with plastics or rubber","98,528",10.00,10.00,1,,,,China
611691 -- Of wool or fine animal hair,"106,976",10.00,10.00,1,,,,China
611692 -- Of cotton,"42,758",10.00,10.00,1,,,,China
611693 -- Of synthetic fibres,"62,282",10.00,10.00,1,,,,China
611699 -- Of other textile materials,"749,058",10.00,10.00,2,,,,China
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","279,957",10.00,10.00,5,,,,China
611780 - Other accessories,"124,086",10.00,10.00,5,,,,China
611790 - Parts,"434,781",10.00,10.00,1,,,,China
,2006,"8,602,308",12.50,12.50,209,63,,,China
610110 - Of wool or fine animal hair,,,,3,3,,,China
610120 - Of cotton,"8,214",,,1,1,,,China
610130 - Of man-made fibres,"27,150",,,2,2,,,China
610190 - Of other textile materials,"13,569",12.50,12.50,2,,,,China
610210 - Of wool or fine animal hair,,,,1,1,,,China
610220 - Of cotton,595,,,1,1,,,China
610230 - Of man-made fibres,,,,2,2,,,China
610290 - Of other textile materials,"11,450",12.50,12.50,2,,,,China
610311 -- Of wool or fine animal hair,,12.50,12.50,1,,,,China
610312 -- Of synthetic fibres,,12.50,12.50,1,,,,China
610319 -- Of other textile materials,"4,169",12.50,12.50,4,,,,China
610321 -- Of wool or fine animal hair,,12.50,12.50,1,,,,China
610322 -- Of cotton,,12.50,12.50,1,,,,China
610323 -- Of synthetic fibres,,12.50,12.50,1,,,,China
610329 -- Of other textile materials,114,12.50,12.50,3,,,,China
610331 -- Of wool or fine animal hair,,12.50,12.50,1,,,,China
610332 -- Of cotton,"24,535",12.50,12.50,1,,,,China
