Importer,Year,Value,Ad val. duties,Number of lines,Russian Federation
,(US$),Simple average,MFN duties,Pref. duties,Russian Federation
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Russian Federation
392640 - Statuettes and other ornamental articles,"5,436",6.50,6.50,1,,,,Russian Federation
392690 - Other,"310,612",4.88,4.88,4,,,,Russian Federation
,2000,"71,792,743",6.40,6.40,267,,,,Russian Federation
390110 - Polyethylene having a specific gravity of less than 0.94,"5,787,505",8.90,8.90,2,,,,Russian Federation
390120 - Polyethylene having a specific gravity of 0.94 or more,"25,624,626",4.45,4.45,2,,,,Russian Federation
390130 - Ethylene-vinyl acetate copolymers,,8.90,8.90,1,,,,Russian Federation
390190 - Other,"7,956",2.97,2.97,3,,,,Russian Federation
390210 - Polypropylene,"224,427",8.90,8.90,1,,,,Russian Federation
390220 - Polyisobutylene,"643,198",8.90,8.90,1,,,,Russian Federation
390230 - Propylene copolymers,"182,295",8.90,8.90,1,,,,Russian Federation
390290 - Other,"7,237",2.97,2.97,3,,,,Russian Federation
390311 - - Expansible,"113,278",8.90,8.90,1,,,,Russian Federation
390319 - - Other,"87,787",8.90,8.90,1,,,,Russian Federation
390320 - Styrene-acrylonitrile (SAN) copolymers,"6,361",8.90,8.90,1,,,,Russian Federation
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"21,334",8.90,8.90,1,,,,Russian Federation
390390 - Other,"32,028",2.97,2.97,3,,,,Russian Federation
"390410 - Polyvinyl chloride, not mixed with any other substances","2,519,285",8.90,8.90,1,,,,Russian Federation
390421 - - Non-plasticised,"8,546",8.90,8.90,1,,,,Russian Federation
390422 - - Plasticised,"120,165",8.90,8.90,1,,,,Russian Federation
390430 - Vinyl chloride-vinyl acetate copolymers,,8.90,8.90,1,,,,Russian Federation
390440 - Other vinyl chloride copolymers,"1,770",8.90,8.90,1,,,,Russian Federation
390450 - Vinylidene chloride polymers,"2,028",4.45,4.45,2,,,,Russian Federation
390461 - - Polytetrafluoroethylene,"28,146,013",8.90,8.90,1,,,,Russian Federation
390469 - - Other,"48,669",4.45,4.45,2,,,,Russian Federation
390490 - Other,,8.90,8.90,1,,,,Russian Federation
390512 - - In aqueous dispersion,,8.70,8.70,1,,,,Russian Federation
390519 - - Other,,8.70,8.70,1,,,,Russian Federation
390521 - - In aqueous dispersion,,8.70,8.70,1,,,,Russian Federation
390529 - - Other,,8.70,8.70,1,,,,Russian Federation
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,8.90,8.90,1,,,,Russian Federation
390591 - - Copolymers,,8.90,8.90,1,,,,Russian Federation
390599 - - Other,249,4.45,4.45,2,,,,Russian Federation
390610 - Polymethyl methacrylate,,8.90,8.90,1,,,,Russian Federation
390690 - Other,"1,897,199",1.99,1.99,7,,,,Russian Federation
390710 - Polyacetals,"8,887",6.50,6.50,1,,,,Russian Federation
390720 - Other polyethers,"1,416,657",5.20,5.20,5,,,,Russian Federation
390730 - Epoxide resins,"10,999",6.50,6.50,1,,,,Russian Federation
390740 - Polycarbonates,,6.50,6.50,1,,,,Russian Federation
390750 - Alkyd resins,,6.50,6.50,1,,,,Russian Federation
390760 - Polyethylene terephthalate,"60,746",6.50,6.50,2,,,,Russian Federation
390791 - - Unsaturated,"1,438",6.50,6.50,2,,,,Russian Federation
390799 - - Other,"6,951",3.25,3.25,4,,,,Russian Federation
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","824,617",6.50,6.50,1,,,,Russian Federation
390890 - Other,,6.50,6.50,1,,,,Russian Federation
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Russian Federation
390920 - Melamine resins,,6.50,6.50,1,,,,Russian Federation
390930 - Other amino-resins,,6.50,6.50,1,,,,Russian Federation
390940 - Phenolic resins,"54,892",6.50,6.50,1,,,,Russian Federation
390950 - Polyurethanes,"1,033",3.25,3.25,2,,,,Russian Federation
391000 Silicones in primary forms,"353,858",6.50,6.50,1,,,,Russian Federation
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","861,495",8.90,8.90,1,,,,Russian Federation
391190 - Other,,3.15,3.15,6,,,,Russian Federation
391211 - - Non-plasticised,,6.50,6.50,1,,,,Russian Federation
391212 - - Plasticised,,6.50,6.50,1,,,,Russian Federation
391220 - Cellulose nitrates (including collodions),"381,663",7.60,7.60,3,,,,Russian Federation
391231 - - Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Russian Federation
391239 - - Other,,4.33,4.33,3,,,,Russian Federation
391290 - Other,,6.45,6.45,2,,,,Russian Federation
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Russian Federation
391390 - Other,,8.15,8.15,4,,,,Russian Federation
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms","160,270",6.50,6.50,1,,,,Russian Federation
391510 - Of polymers of ethylene,"256,132",8.90,8.90,1,,,,Russian Federation
391520 - Of polymers of styrene,,8.90,8.90,1,,,,Russian Federation
391530 - Of polymers of vinyl chloride,"23,454",8.90,8.90,1,,,,Russian Federation
391590 - Of other plastics,"2,618",7.70,7.70,6,,,,Russian Federation
391610 - Of polymers of ethylene,,8.90,8.90,1,,,,Russian Federation
391620 - Of polymers of vinyl chloride,"18,227",8.90,8.90,2,,,,Russian Federation
391690 - Of other plastics,"1,724",7.19,7.19,7,,,,Russian Federation
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"13,608",5.90,5.90,2,,,,Russian Federation
391721 - - Of polymers of ethylene,"109,222",5.13,5.13,3,,,,Russian Federation
391722 - - Of polymers of propylene,,5.13,5.13,3,,,,Russian Federation
391723 - - Of polymers of vinyl chloride,"3,568",5.13,5.13,3,,,,Russian Federation
391729 - - Of other plastics,"6,767",5.68,5.68,5,,,,Russian Federation
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",876,3.25,3.25,2,,,,Russian Federation
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","292,706",7.53,7.53,7,,,,Russian Federation
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings","2,176",3.25,3.25,2,,,,Russian Federation
391739 - - Other,756,5.68,5.68,5,,,,Russian Federation
391740 - Fittings,"20,817",3.25,3.25,2,,,,Russian Federation
391810 - Of polymers of vinyl chloride,387,8.90,8.90,2,,,,Russian Federation
391890 - Of other plastics,,8.90,8.90,1,,,,Russian Federation
391910 - In rolls of a width not exceeding 20 cm,"10,519",7.23,7.23,9,,,,Russian Federation
391990 - Other,"1,530",7.73,7.73,6,,,,Russian Federation
392010 - Of polymers of ethylene,"71,773",6.68,6.68,8,,,,Russian Federation
392020 - Of polymers of propylene,"1,650",8.90,8.90,5,,,,Russian Federation
392030 - Of polymers of styrene,"3,854",8.90,8.90,1,,,,Russian Federation
392041 - - Rigid,55,8.90,8.90,4,,,,Russian Federation
392042 - - Flexible,"2,720",8.90,8.90,4,,,,Russian Federation
392051 - - Of polymethyl methacrylate,"1,457",8.90,8.90,1,,,,Russian Federation
392059 - - Other,,4.45,4.45,2,,,,Russian Federation
392061 - - Of polycarbonates,,9.10,9.10,1,,,,Russian Federation
392062 - - Of polyethylene terephthalate,"2,637",4.55,4.55,4,,,,Russian Federation
392063 - - Of unsaturated polyesters,148,9.10,9.10,1,,,,Russian Federation
392069 - - Of other polyesters,,9.10,9.10,1,,,,Russian Federation
392071 - - Of regenerated cellulose,,7.80,7.80,2,,,,Russian Federation
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Russian Federation
392073 - - Of cellulose acetate,"9,044",7.30,7.30,3,,,,Russian Federation
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Russian Federation
392091 - - Of polyvinyl butyral,,8.90,8.90,1,,,,Russian Federation
392092 - - Of polyamides,,6.50,6.50,1,,,,Russian Federation
392093 - - Of amino-resins,,6.50,6.50,1,,,,Russian Federation
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Russian Federation
392099 - - Of other plastics,"15,332",3.13,3.13,7,,,,Russian Federation
392111 - - Of polymers of styrene,"4,305",8.90,8.90,1,,,,Russian Federation
392112 - - Of polymers of vinyl chloride,"9,182",8.90,8.90,1,,,,Russian Federation
392113 - - Of polyurethanes,"6,131",6.50,6.50,2,,,,Russian Federation
392114 - - Of regenerated cellulose,,6.50,6.50,1,,,,Russian Federation
392119 - - Of other plastics,"200,180",8.90,8.90,1,,,,Russian Federation
392190 - Other,"139,176",7.34,7.34,9,,,,Russian Federation
"392210 - Baths, shower-baths and wash-basins","12,603",6.50,6.50,1,,,,Russian Federation
392220 - Lavatory seats and covers,18,6.50,6.50,1,,,,Russian Federation
392290 - Other,,6.50,6.50,1,,,,Russian Federation
"392310 - Boxes, cases, crates and similar articles","69,892",6.50,6.50,1,,,,Russian Federation
392321 - - Of polymers of ethylene,"9,450",6.50,6.50,1,,,,Russian Federation
392329 - - Of other plastics,"24,422",6.50,6.50,2,,,,Russian Federation
"392330 - Carboys, bottles, flasks and similar articles","10,805",6.50,6.50,2,,,,Russian Federation
"392340 - Spools, cops, bobbins and similar supports","24,957",5.90,5.90,2,,,,Russian Federation
"392350 - Stoppers, lids, caps and other closures","92,231",6.50,6.50,2,,,,Russian Federation
392390 - Other,"18,273",6.50,6.50,2,,,,Russian Federation
392410 - Tableware and kitchenware,"58,515",6.50,6.50,1,,,,Russian Federation
392490 - Other,"53,408",6.50,6.50,3,,,,Russian Federation
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","1,088",6.50,6.50,1,,,,Russian Federation
"392520 - Doors, windows and their frames and thresholds for doors","3,153",6.50,6.50,1,,,,Russian Federation
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Russian Federation
392590 - Other,"34,656",6.50,6.50,3,,,,Russian Federation
392610 - Office or school supplies,"15,867",6.50,6.50,1,,,,Russian Federation
392620 - Articles of apparel and clothing accessories (including gloves),"1,106",6.50,6.50,1,,,,Russian Federation
"392630 - Fittings for furniture, coachwork of the like","7,947",6.50,6.50,1,,,,Russian Federation
392640 - Statuettes and other ornamental articles,"3,144",6.50,6.50,1,,,,Russian Federation
392690 - Other,"493,015",4.88,4.88,4,,,,Russian Federation
,1999,"70,304,270",6.63,6.63,266,,,,Russian Federation
390110 - Polyethylene having a specific gravity of less than 0.94,"7,503,379",9.50,9.50,2,,,,Russian Federation
390120 - Polyethylene having a specific gravity of 0.94 or more,"19,023,213",4.75,4.75,2,,,,Russian Federation
390130 - Ethylene-vinyl acetate copolymers,"31,707",9.50,9.50,1,,,,Russian Federation
390190 - Other,,3.17,3.17,3,,,,Russian Federation
390210 - Polypropylene,"520,857",9.50,9.50,1,,,,Russian Federation
390220 - Polyisobutylene,"1,131,421",9.50,9.50,1,,,,Russian Federation
390230 - Propylene copolymers,"265,752",9.50,9.50,1,,,,Russian Federation
390290 - Other,,3.17,3.17,3,,,,Russian Federation
390311 - - Expansible,,9.50,9.50,1,,,,Russian Federation
390319 - - Other,,9.50,9.50,1,,,,Russian Federation
390320 - Styrene-acrylonitrile (SAN) copolymers,,9.50,9.50,1,,,,Russian Federation
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"6,746",9.50,9.50,1,,,,Russian Federation
390390 - Other,671,3.17,3.17,3,,,,Russian Federation
"390410 - Polyvinyl chloride, not mixed with any other substances","3,416,699",9.50,9.50,1,,,,Russian Federation
390421 - - Non-plasticised,"58,319",9.50,9.50,1,,,,Russian Federation
390422 - - Plasticised,"17,777",9.50,9.50,1,,,,Russian Federation
390430 - Vinyl chloride-vinyl acetate copolymers,,9.50,9.50,1,,,,Russian Federation
390440 - Other vinyl chloride copolymers,"1,183",9.50,9.50,1,,,,Russian Federation
390450 - Vinylidene chloride polymers,,4.75,4.75,2,,,,Russian Federation
390461 - - Polytetrafluoroethylene,"26,638,423",9.50,9.50,1,,,,Russian Federation
390469 - - Other,"773,650",4.75,4.75,2,,,,Russian Federation
390490 - Other,,9.50,9.50,1,,,,Russian Federation
390512 - - In aqueous dispersion,,9.30,9.30,1,,,,Russian Federation
390519 - - Other,,9.30,9.30,1,,,,Russian Federation
390521 - - In aqueous dispersion,,9.30,9.30,1,,,,Russian Federation
390529 - - Other,,9.30,9.30,1,,,,Russian Federation
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,9.50,9.50,1,,,,Russian Federation
390591 - - Copolymers,,9.50,9.50,1,,,,Russian Federation
390599 - - Other,,4.75,4.75,2,,,,Russian Federation
390610 - Polymethyl methacrylate,"4,615",9.50,9.50,1,,,,Russian Federation
390690 - Other,"84,591",2.07,2.07,7,,,,Russian Federation
390710 - Polyacetals,"43,868",6.50,6.50,1,,,,Russian Federation
390720 - Other polyethers,"2,338,982",5.20,5.20,5,,,,Russian Federation
390730 - Epoxide resins,"228,812",6.50,6.50,1,,,,Russian Federation
390740 - Polycarbonates,384,6.50,6.50,1,,,,Russian Federation
390750 - Alkyd resins,,6.50,6.50,1,,,,Russian Federation
390760 - Polyethylene terephthalate,"29,682",6.50,6.50,1,,,,Russian Federation
390791 - - Unsaturated,,6.50,6.50,2,,,,Russian Federation
390799 - - Other,"234,834",3.25,3.25,4,,,,Russian Federation
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","2,727,715",6.50,6.50,1,,,,Russian Federation
390890 - Other,"35,544",6.50,6.50,1,,,,Russian Federation
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Russian Federation
390920 - Melamine resins,,6.50,6.50,1,,,,Russian Federation
390930 - Other amino-resins,,6.50,6.50,1,,,,Russian Federation
390940 - Phenolic resins,"23,980",6.50,6.50,1,,,,Russian Federation
390950 - Polyurethanes,,3.25,3.25,2,,,,Russian Federation
391000 Silicones in primary forms,"92,531",6.50,6.50,1,,,,Russian Federation
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","23,181",9.50,9.50,1,,,,Russian Federation
391190 - Other,"324,178",3.25,3.25,6,,,,Russian Federation
391211 - - Non-plasticised,,6.50,6.50,1,,,,Russian Federation
391212 - - Plasticised,,6.50,6.50,1,,,,Russian Federation
391220 - Cellulose nitrates (including collodions),"327,056",7.93,7.93,3,,,,Russian Federation
391231 - - Carboxymethylcellulose and its salts,128,6.50,6.50,1,,,,Russian Federation
391239 - - Other,,4.33,4.33,3,,,,Russian Federation
391290 - Other,,6.45,6.45,2,,,,Russian Federation
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Russian Federation
391390 - Other,,8.60,8.60,4,,,,Russian Federation
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms","253,400",6.50,6.50,1,,,,Russian Federation
391510 - Of polymers of ethylene,"339,664",9.50,9.50,1,,,,Russian Federation
391520 - Of polymers of styrene,,9.50,9.50,1,,,,Russian Federation
391530 - Of polymers of vinyl chloride,"40,691",9.50,9.50,1,,,,Russian Federation
391590 - Of other plastics,"218,123",8.00,8.00,6,,,,Russian Federation
391610 - Of polymers of ethylene,,9.50,9.50,1,,,,Russian Federation
391620 - Of polymers of vinyl chloride,"54,184",9.50,9.50,2,,,,Russian Federation
391690 - Of other plastics,43,7.36,7.36,7,,,,Russian Federation
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"328,537",5.90,5.90,2,,,,Russian Federation
391721 - - Of polymers of ethylene,"125,954",5.33,5.33,3,,,,Russian Federation
391722 - - Of polymers of propylene,,5.33,5.33,3,,,,Russian Federation
391723 - - Of polymers of vinyl chloride,"15,187",5.33,5.33,3,,,,Russian Federation
391729 - - Of other plastics,"21,838",5.80,5.80,5,,,,Russian Federation
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","1,087",3.25,3.25,2,,,,Russian Federation
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","385,269",7.79,7.79,7,,,,Russian Federation
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",53,3.25,3.25,2,,,,Russian Federation
391739 - - Other,"2,920",5.80,5.80,5,,,,Russian Federation
391740 - Fittings,"2,270",3.25,3.25,2,,,,Russian Federation
391810 - Of polymers of vinyl chloride,"5,915",9.50,9.50,2,,,,Russian Federation
391890 - Of other plastics,,9.50,9.50,1,,,,Russian Federation
391910 - In rolls of a width not exceeding 20 cm,714,7.44,7.44,9,,,,Russian Federation
391990 - Other,"4,466",8.05,8.05,6,,,,Russian Federation
392010 - Of polymers of ethylene,"276,655",7.13,7.13,8,,,,Russian Federation
392020 - Of polymers of propylene,"1,695",9.50,9.50,5,,,,Russian Federation
392030 - Of polymers of styrene,661,9.50,9.50,1,,,,Russian Federation
392041 - - Rigid,,9.50,9.50,4,,,,Russian Federation
392042 - - Flexible,"26,922",9.50,9.50,4,,,,Russian Federation
392051 - - Of polymethyl methacrylate,,9.50,9.50,1,,,,Russian Federation
392059 - - Other,,4.75,4.75,2,,,,Russian Federation
392061 - - Of polycarbonates,,9.80,9.80,1,,,,Russian Federation
392062 - - Of polyethylene terephthalate,,4.90,4.90,4,,,,Russian Federation
392063 - - Of unsaturated polyesters,,9.80,9.80,1,,,,Russian Federation
392069 - - Of other polyesters,,9.80,9.80,1,,,,Russian Federation
392071 - - Of regenerated cellulose,,8.15,8.15,2,,,,Russian Federation
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Russian Federation
392073 - - Of cellulose acetate,"1,599",7.53,7.53,3,,,,Russian Federation
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Russian Federation
392091 - - Of polyvinyl butyral,,9.50,9.50,1,,,,Russian Federation
392092 - - Of polyamides,661,6.50,6.50,1,,,,Russian Federation
392093 - - Of amino-resins,,6.50,6.50,1,,,,Russian Federation
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Russian Federation
392099 - - Of other plastics,"31,963",3.21,3.21,7,,,,Russian Federation
392111 - - Of polymers of styrene,"19,131",9.50,9.50,1,,,,Russian Federation
392112 - - Of polymers of vinyl chloride,,9.50,9.50,1,,,,Russian Federation
392113 - - Of polyurethanes,,6.50,6.50,2,,,,Russian Federation
392114 - - Of regenerated cellulose,,6.50,6.50,1,,,,Russian Federation
392119 - - Of other plastics,,9.50,9.50,1,,,,Russian Federation
392190 - Other,"191,574",7.57,7.57,9,,,,Russian Federation
"392210 - Baths, shower-baths and wash-basins","1,140",6.50,6.50,1,,,,Russian Federation
392220 - Lavatory seats and covers,224,6.50,6.50,1,,,,Russian Federation
392290 - Other,693,6.50,6.50,1,,,,Russian Federation
"392310 - Boxes, cases, crates and similar articles","160,954",6.50,6.50,1,,,,Russian Federation
392321 - - Of polymers of ethylene,"7,823",6.50,6.50,1,,,,Russian Federation
392329 - - Of other plastics,"62,284",6.50,6.50,2,,,,Russian Federation
"392330 - Carboys, bottles, flasks and similar articles","10,274",6.50,6.50,2,,,,Russian Federation
"392340 - Spools, cops, bobbins and similar supports","59,630",5.90,5.90,2,,,,Russian Federation
"392350 - Stoppers, lids, caps and other closures","36,279",6.50,6.50,2,,,,Russian Federation
392390 - Other,"1,801",6.50,6.50,2,,,,Russian Federation
392410 - Tableware and kitchenware,"146,801",6.50,6.50,1,,,,Russian Federation
392490 - Other,"27,572",6.50,6.50,3,,,,Russian Federation
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","3,954",6.50,6.50,1,,,,Russian Federation
"392520 - Doors, windows and their frames and thresholds for doors","6,309",6.50,6.50,1,,,,Russian Federation
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Russian Federation
392590 - Other,"112,152",6.50,6.50,3,,,,Russian Federation
392610 - Office or school supplies,"4,029",6.50,6.50,1,,,,Russian Federation
392620 - Articles of apparel and clothing accessories (including gloves),"1,833",6.50,6.50,1,,,,Russian Federation
"392630 - Fittings for furniture, coachwork of the like","17,969",6.50,6.50,1,,,,Russian Federation
392640 - Statuettes and other ornamental articles,181,6.50,6.50,1,,,,Russian Federation
392690 - Other,"1,381,315",4.88,4.88,4,,,,Russian Federation
,1998,"70,409,234",6.98,6.98,274,,,,Russian Federation
390110 - Polyethylene having a specific gravity of less than 0.94,"7,119,220",10.10,10.10,2,,,,Russian Federation
390120 - Polyethylene having a specific gravity of 0.94 or more,"8,168,501",5.05,5.05,2,,,,Russian Federation
390130 - Ethylene-vinyl acetate copolymers,,10.10,10.10,1,,,,Russian Federation
390190 - Other,"18,018",3.37,3.37,3,,,,Russian Federation
390210 - Polypropylene,"1,383,284",10.10,10.10,1,,,,Russian Federation
390220 - Polyisobutylene,"982,197",10.10,10.10,1,,,,Russian Federation
390230 - Propylene copolymers,"169,393",10.10,10.10,1,,,,Russian Federation
390290 - Other,,3.37,3.37,3,,,,Russian Federation
390311 - - Expansible,,10.10,10.10,1,,,,Russian Federation
390319 - - Other,"47,407",10.10,10.10,1,,,,Russian Federation
390320 - Styrene-acrylonitrile (SAN) copolymers,,10.10,10.10,1,,,,Russian Federation
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"29,885",10.10,10.10,1,,,,Russian Federation
390390 - Other,,3.37,3.37,3,,,,Russian Federation
"390410 - Polyvinyl chloride, not mixed with any other substances","6,622,921",10.10,10.10,1,,,,Russian Federation
390421 - - Non-plasticised,"6,817",10.10,10.10,1,,,,Russian Federation
390422 - - Plasticised,242,10.10,10.10,1,,,,Russian Federation
390430 - Vinyl chloride-vinyl acetate copolymers,,10.10,10.10,1,,,,Russian Federation
390440 - Other vinyl chloride copolymers,,10.10,10.10,1,,,,Russian Federation
390450 - Vinylidene chloride polymers,,5.05,5.05,2,,,,Russian Federation
390461 - - Polytetrafluoroethylene,"38,449,332",10.10,10.10,1,,,,Russian Federation
390469 - - Other,"32,585",5.05,5.05,2,,,,Russian Federation
390490 - Other,,10.10,10.10,1,,,,Russian Federation
390512 - - In aqueous dispersion,"15,439",9.80,9.80,1,,,,Russian Federation
390519 - - Other,"16,710",9.80,9.80,1,,,,Russian Federation
390521 - - In aqueous dispersion,,9.80,9.80,1,,,,Russian Federation
390529 - - Other,,9.80,9.80,1,,,,Russian Federation
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,10.10,10.10,1,,,,Russian Federation
390591 - - Copolymers,,10.10,10.10,1,,,,Russian Federation
390599 - - Other,848,5.05,5.05,2,,,,Russian Federation
390610 - Polymethyl methacrylate,109,10.10,10.10,1,,,,Russian Federation
390690 - Other,727,2.16,2.16,7,,,,Russian Federation
390710 - Polyacetals,"168,836",6.70,6.70,1,,,,Russian Federation
390720 - Other polyethers,"2,057,016",5.36,5.36,5,,,,Russian Federation
390730 - Epoxide resins,,6.70,6.70,1,,,,Russian Federation
390740 - Polycarbonates,,6.80,6.80,1,,,,Russian Federation
390750 - Alkyd resins,"1,502",6.80,6.80,1,,,,Russian Federation
390760 - Polyethylene terephthalate,"7,423",6.80,6.80,1,,,,Russian Federation
390791 - - Unsaturated,,6.80,6.80,2,,,,Russian Federation
390799 - - Other,,3.40,3.40,4,,,,Russian Federation
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","1,272,232",6.80,6.80,1,,,,Russian Federation
390890 - Other,412,6.80,6.80,1,,,,Russian Federation
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Russian Federation
390920 - Melamine resins,"105,893",6.50,6.50,1,,,,Russian Federation
390930 - Other amino-resins,,6.50,6.50,1,,,,Russian Federation
390940 - Phenolic resins,"12,618",6.50,6.50,1,,,,Russian Federation
390950 - Polyurethanes,"21,239",3.45,3.45,2,,,,Russian Federation
391000 Silicones in primary forms,"379,569",6.90,6.90,1,,,,Russian Federation
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","358,330",10.10,10.10,1,,,,Russian Federation
391190 - Other,"194,628",3.35,3.35,6,,,,Russian Federation
391211 - - Non-plasticised,,6.80,6.80,1,,,,Russian Federation
391212 - - Plasticised,,6.50,6.50,1,,,,Russian Federation
391220 - Cellulose nitrates (including collodions),"144,388",8.23,8.23,3,,,,Russian Federation
391231 - - Carboxymethylcellulose and its salts,"1,368",6.80,6.80,1,,,,Russian Federation
391239 - - Other,,4.33,4.33,3,,,,Russian Federation
391290 - Other,303,6.60,6.60,2,,,,Russian Federation
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Russian Federation
391390 - Other,"5,171",8.98,8.98,4,,,,Russian Federation
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.70,6.70,1,,,,Russian Federation
391510 - Of polymers of ethylene,"163,326",10.10,10.10,1,,,,Russian Federation
391520 - Of polymers of styrene,,10.10,10.10,1,,,,Russian Federation
391530 - Of polymers of vinyl chloride,"141,905",10.10,10.10,1,,,,Russian Federation
391590 - Of other plastics,"18,248",8.30,8.30,6,,,,Russian Federation
391610 - Of polymers of ethylene,,10.10,10.10,1,,,,Russian Federation
391620 - Of polymers of vinyl chloride,"12,448",10.10,10.10,2,,,,Russian Federation
391690 - Of other plastics,,7.70,7.70,7,,,,Russian Federation
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"111,439",6.10,6.10,2,,,,Russian Federation
391721 - - Of polymers of ethylene,"308,901",5.67,5.67,3,,,,Russian Federation
391722 - - Of polymers of propylene,"1,126",5.67,5.67,3,,,,Russian Federation
391723 - - Of polymers of vinyl chloride,145,5.67,5.67,3,,,,Russian Federation
391729 - - Of other plastics,"3,548",6.18,6.18,6,,,,Russian Federation
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","5,970",3.40,3.40,2,,,,Russian Federation
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","151,205",8.03,8.03,8,,,,Russian Federation
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.45,3.45,2,,,,Russian Federation
391739 - - Other,"7,471",6.18,6.18,6,,,,Russian Federation
391740 - Fittings,"53,316",3.45,3.45,2,,,,Russian Federation
391810 - Of polymers of vinyl chloride,,10.10,10.10,2,,,,Russian Federation
391890 - Of other plastics,"1,986",10.10,10.10,1,,,,Russian Federation
391910 - In rolls of a width not exceeding 20 cm,"1,320",7.59,7.59,10,,,,Russian Federation
391990 - Other,"32,815",8.23,8.23,7,,,,Russian Federation
392010 - Of polymers of ethylene,"118,680",7.58,7.58,8,,,,Russian Federation
392020 - Of polymers of propylene,"25,901",10.10,10.10,5,,,,Russian Federation
392030 - Of polymers of styrene,,10.10,10.10,1,,,,Russian Federation
392041 - - Rigid,,10.10,10.10,4,,,,Russian Federation
392042 - - Flexible,"19,532",10.10,10.10,4,,,,Russian Federation
392051 - - Of polymethyl methacrylate,"1,211",10.10,10.10,1,,,,Russian Federation
392059 - - Other,,5.05,5.05,2,,,,Russian Federation
392061 - - Of polycarbonates,,10.40,10.40,1,,,,Russian Federation
392062 - - Of polyethylene terephthalate,"62,083",5.20,5.20,4,,,,Russian Federation
392063 - - Of unsaturated polyesters,170,10.40,10.40,1,,,,Russian Federation
392069 - - Of other polyesters,,10.40,10.40,1,,,,Russian Federation
392071 - - Of regenerated cellulose,,8.45,8.45,2,,,,Russian Federation
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Russian Federation
392073 - - Of cellulose acetate,,7.73,7.73,3,,,,Russian Federation
392079 - - Of other cellulose derivatives,339,6.50,6.50,1,,,,Russian Federation
392091 - - Of polyvinyl butyral,,10.10,10.10,1,,,,Russian Federation
392092 - - Of polyamides,,6.80,6.80,1,,,,Russian Federation
392093 - - Of amino-resins,,6.50,6.50,1,,,,Russian Federation
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Russian Federation
392099 - - Of other plastics,"2,482",3.78,3.78,8,,,,Russian Federation
