Importer,Year,Value,Ad val. duties,Number of lines,Russian Federation
,(US$),Simple average,MFN duties,Pref. duties,Russian Federation
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Russian Federation
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,20.00,20.00,10,,,,Russian Federation
"392630 - Fittings for furniture, coachwork or the like",,20.00,20.00,2,,,,Russian Federation
392640 - Statuettes and other ornamental articles,,20.00,20.00,13,,,,Russian Federation
392690 - Other,"57,927",20.00,20.00,16,,,,Russian Federation
,2003,"3,076,450",25.01,25.01,413,,,,Russian Federation
390110 - Polyethylene having a specific gravity of less than 0.94,,25.00,25.00,2,,,,Russian Federation
390120 - Polyethylene having a specific gravity of 0.94 or more,"29,848",25.00,25.00,1,,,,Russian Federation
390130 - Ethylene-vinyl acetate copolymers,,25.00,25.00,1,,,,Russian Federation
390190 - Other,,25.00,25.00,2,,,,Russian Federation
390210 - Polypropylene,"50,384",25.00,25.00,1,,,,Russian Federation
390220 - Polyisobutylene,,25.00,25.00,1,,,,Russian Federation
390230 - Propylene copolymers,,25.00,25.00,1,,,,Russian Federation
390290 - Other,,25.00,25.00,1,,,,Russian Federation
390311 -- Expansible,,25.00,25.00,1,,,,Russian Federation
390319 -- Other,"166,293",25.00,25.00,2,,,,Russian Federation
390320 - Styrene- Acrylonitrile (SAN) copolymers,,25.00,25.00,1,,,,Russian Federation
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,25.00,25.00,1,,,,Russian Federation
390390 - Other,,25.00,25.00,3,,,,Russian Federation
"390410 - Poly(vinyl chloride), not mixed with any other substances","1,204,897",25.00,25.00,2,,,,Russian Federation
390421 -- Non-plasticised,"224,202",25.00,25.00,2,,,,Russian Federation
390422 -- Plasticised,,25.00,25.00,2,,,,Russian Federation
390430 - Vinyl chloride-vinyl acetate copolymers,,25.00,25.00,2,,,,Russian Federation
390440 - Other vinyl chloride copolymers,,25.00,25.00,1,,,,Russian Federation
390450 - Vinylidene chloride polymers,,25.00,25.00,2,,,,Russian Federation
390461 -- Polytetrafluoroethylene,"870,187",25.00,25.00,1,,,,Russian Federation
390469 -- Other,,25.00,25.00,2,,,,Russian Federation
390490 - Other,"75,543",25.00,25.00,1,,,,Russian Federation
390512 -- In aqueous dispersion,"13,166",25.00,25.00,3,,,,Russian Federation
390519 -- Other,,25.00,25.00,3,,,,Russian Federation
390521 -- In aqueous dispersion,,25.00,25.00,1,,,,Russian Federation
390529 -- Other,,25.00,25.00,1,,,,Russian Federation
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,25.00,25.00,1,,,,Russian Federation
390591 -- Copolymers,,25.00,25.00,1,,,,Russian Federation
390599 -- Other,,25.00,25.00,2,,,,Russian Federation
390610 - Poly(methyl methacrylate),"205,354",25.00,25.00,2,,,,Russian Federation
390690 - Other,"56,543",25.00,25.00,4,,,,Russian Federation
390710 - Polyacetals,,25.00,25.00,1,,,,Russian Federation
390720 - Other polyethers,,25.00,25.00,2,,,,Russian Federation
390730 - Epoxide resins,95,25.00,25.00,2,,,,Russian Federation
390740 - Polycarbonates,,25.00,25.00,1,,,,Russian Federation
390750 - Alkyd resins,,25.00,25.00,1,,,,Russian Federation
390760 - Poly(ethylene terephthalate),,25.00,25.00,3,,,,Russian Federation
390791 -- Unsaturated,,25.00,25.00,6,,,,Russian Federation
390799 -- Other,,25.00,25.00,3,,,,Russian Federation
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,25.00,25.00,2,,,,Russian Federation
390890 - Other,,25.00,25.00,3,,,,Russian Federation
390910 - Urea resins; thiourea resins,,25.00,25.00,2,,,,Russian Federation
390920 - Melamine resins,,25.00,25.00,2,,,,Russian Federation
390930 - Other amino-resins,,25.00,25.00,2,,,,Russian Federation
390940 - Phenolic resins,,25.00,25.00,7,,,,Russian Federation
390950 - Polyurethanes,,25.00,25.00,1,,,,Russian Federation
391000 Silicones in primary forms.,"75,690",25.00,25.00,3,,,,Russian Federation
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","18,203",25.00,25.00,2,,,,Russian Federation
391190 - Other,,25.00,25.00,2,,,,Russian Federation
391211 -- Non-plasticised,,25.00,25.00,5,,,,Russian Federation
391212 -- Plasticised,,25.00,25.00,4,,,,Russian Federation
391220 - Cellulose nitrates (including collodions),,25.00,25.00,4,,,,Russian Federation
391231 -- Carboxymethylcellulose and its salts,,25.00,25.00,1,,,,Russian Federation
391239 -- Other,,25.00,25.00,6,,,,Russian Federation
391290 - Other,,25.00,25.00,3,,,,Russian Federation
"391310 - Alginic acid, its salts and esters",,25.00,25.00,2,,,,Russian Federation
391390 - Other,"1,370",25.00,25.00,5,,,,Russian Federation
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,25.00,25.00,3,,,,Russian Federation
391510 - Of polymers of ethylene,,25.00,25.00,1,,,,Russian Federation
391520 - Of polymers of styrene,,25.00,25.00,1,,,,Russian Federation
391530 - Of polymers of vinyl chloride,,25.00,25.00,2,,,,Russian Federation
391590 - Of other plastics,"39,177",25.00,25.00,17,,,,Russian Federation
391610 - Of polymers of ethylene,,25.00,25.00,3,,,,Russian Federation
391620 - Of polymers of vinyl chloride,,25.00,25.00,4,,,,Russian Federation
391690 - Of other plastics,472,25.00,25.00,17,,,,Russian Federation
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,25.00,25.00,2,,,,Russian Federation
391721 -- Of polymers of ethylene,,25.00,25.00,2,,,,Russian Federation
391722 -- Of polymers of propylene,,25.00,25.00,1,,,,Russian Federation
391723 -- Of polymers of vinyl chloride,,25.00,25.00,2,,,,Russian Federation
391729 -- Of other plastics,,25.00,25.00,6,,,,Russian Federation
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,25.00,25.00,1,,,,Russian Federation
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,25.00,25.00,3,,,,Russian Federation
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,25.00,25.00,1,,,,Russian Federation
391739 -- Other,,25.00,25.00,3,,,,Russian Federation
391740 - Fittings,,25.00,25.00,1,,,,Russian Federation
391810 - Of polymers of vinyl chloride,,25.00,25.00,2,,,,Russian Federation
391890 - Of other plastics,,25.00,25.00,3,,,,Russian Federation
391910 - In rolls of a width not exceeding 20 cm,,25.00,25.00,1,,,,Russian Federation
391990 - Other,,25.00,25.00,3,,,,Russian Federation
392010 - Of polymers of ethylene,"12,330",25.00,25.00,6,,,,Russian Federation
392020 - Of polymers of propylene,"21,817",25.00,25.00,3,,,,Russian Federation
392030 - Of polymers of styrene,,25.00,25.00,3,,,,Russian Federation
392043 -- Containing by weight not less than 6% of plasticizers,,25.00,25.00,1,,,,Russian Federation
392049 -- Other,,25.00,25.00,1,,,,Russian Federation
392051 -- Of poly(methyl methacrylate),,25.00,25.00,6,,,,Russian Federation
392059 -- Other,,25.00,25.00,6,,,,Russian Federation
392061 -- Of polycarbonates,,25.00,25.00,3,,,,Russian Federation
392062 -- Of poly(ethylene terephthalate),,25.00,25.00,3,,,,Russian Federation
392063 -- Of unsaturated polyesters,,25.00,25.00,3,,,,Russian Federation
392069 -- Of other polyesters,,25.00,25.00,12,,,,Russian Federation
392071 -- Of regenerated cellulose,,25.00,25.00,7,,,,Russian Federation
392072 -- Of vulcanised fibre,,25.00,25.00,3,,,,Russian Federation
392073 -- Of cellulose acetate,,25.00,25.00,9,,,,Russian Federation
392079 -- Of other cellulose derivatives,,25.00,25.00,6,,,,Russian Federation
392091 -- Of poly(vinyl butyral),,25.00,25.00,3,,,,Russian Federation
392092 -- Of polyamides,,25.00,25.00,6,,,,Russian Federation
392093 -- Of amino-resins,,25.00,25.00,3,,,,Russian Federation
392094 -- Of phenolic resins,,25.00,25.00,3,,,,Russian Federation
392099 -- Of other plastics,,25.00,25.00,19,,,,Russian Federation
392111 -- Of polymers of styrene,,25.00,25.00,1,,,,Russian Federation
392112 -- Of polymers of vinyl chloride,,25.00,25.00,1,,,,Russian Federation
392113 -- Of polyurethanes,106,25.00,25.00,2,,,,Russian Federation
392114 -- Of regenerated cellulose,,25.00,25.00,1,,,,Russian Federation
392119 -- Of other plastics,,25.00,25.00,1,,,,Russian Federation
392190 - Other,,25.00,25.00,22,,,,Russian Federation
"392210 - Baths, shower-baths, sinks and wash-basins",,25.00,25.00,1,,,,Russian Federation
392220 - Lavatory seats and covers,,25.00,25.00,1,,,,Russian Federation
392290 - Other,,25.00,25.00,1,,,,Russian Federation
"392310 - Boxes, cases, crates and similar articles",,25.00,25.00,5,,,,Russian Federation
392321 -- Of polymers of ethylene,,25.00,25.00,1,,,,Russian Federation
392329 -- Of other plastics,,25.00,25.00,2,,,,Russian Federation
"392330 - Carboys, bottles, flasks and similar articles",,25.00,25.00,2,,,,Russian Federation
"392340 - Spools, cops, bobbins and similar supports",,25.00,25.00,1,,,,Russian Federation
"392350 - Stoppers, lids, caps and other closures",,25.00,25.00,2,,,,Russian Federation
392390 - Other,,25.00,25.00,3,,,,Russian Federation
392410 - Tableware and kitchenware,,25.00,25.00,2,,,,Russian Federation
392490 - Other,,25.00,25.00,3,,,,Russian Federation
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,30.00,30.00,1,,,,Russian Federation
"392520 - Doors, windows and their frames and thresholds for doors",,25.00,25.00,1,,,,Russian Federation
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,25.00,25.00,1,,,,Russian Federation
392590 - Other,,25.00,25.00,2,,,,Russian Federation
392610 - Office or school supplies,,25.00,25.00,4,,,,Russian Federation
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,25.00,25.00,10,,,,Russian Federation
"392630 - Fittings for furniture, coachwork or the like",,25.00,25.00,2,,,,Russian Federation
392640 - Statuettes and other ornamental articles,,25.00,25.00,13,,,,Russian Federation
392690 - Other,"10,774",25.00,25.00,16,,,,Russian Federation
,2002,"1,643,351",30.00,30.00,126,,,,Russian Federation
390110 - Polyethylene having a specific gravity of less than 0.94,"20,757",30.00,30.00,1,,,,Russian Federation
390120 - Polyethylene having a specific gravity of 0.94 or more,"21,186",30.00,30.00,1,,,,Russian Federation
390130 - Ethylene-vinyl acetate copolymers,,30.00,30.00,1,,,,Russian Federation
390190 - Other,,30.00,30.00,1,,,,Russian Federation
390210 - Polypropylene,"159,932",30.00,30.00,1,,,,Russian Federation
390220 - Polyisobutylene,,30.00,30.00,1,,,,Russian Federation
390230 - Propylene copolymers,,30.00,30.00,1,,,,Russian Federation
390290 - Other,,30.00,30.00,1,,,,Russian Federation
390311 -- Expansible,,30.00,30.00,1,,,,Russian Federation
390319 -- Other,,30.00,30.00,1,,,,Russian Federation
390320 - Styrene- Acrylonitrile (SAN) copolymers,,30.00,30.00,1,,,,Russian Federation
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,30.00,30.00,1,,,,Russian Federation
390390 - Other,,30.00,30.00,1,,,,Russian Federation
"390410 - Poly(vinyl chloride), not mixed with any other substances","12,337",30.00,30.00,1,,,,Russian Federation
390421 -- Non-plasticised,"248,379",30.00,30.00,1,,,,Russian Federation
390422 -- Plasticised,11,30.00,30.00,1,,,,Russian Federation
390430 - Vinyl chloride-vinyl acetate copolymers,,30.00,30.00,1,,,,Russian Federation
390440 - Other vinyl chloride copolymers,,30.00,30.00,1,,,,Russian Federation
390450 - Vinylidene chloride polymers,,30.00,30.00,1,,,,Russian Federation
390461 -- Polytetrafluoroethylene,"1,022,175",30.00,30.00,1,,,,Russian Federation
390469 -- Other,,30.00,30.00,1,,,,Russian Federation
390490 - Other,,30.00,30.00,1,,,,Russian Federation
390512 -- In aqueous dispersion,,30.00,30.00,1,,,,Russian Federation
390519 -- Other,,30.00,30.00,1,,,,Russian Federation
390521 -- In aqueous dispersion,,30.00,30.00,1,,,,Russian Federation
390529 -- Other,,30.00,30.00,1,,,,Russian Federation
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,30.00,30.00,1,,,,Russian Federation
390591 -- Copolymers,,30.00,30.00,1,,,,Russian Federation
390599 -- Other,"12,224",30.00,30.00,1,,,,Russian Federation
390610 - Poly(methyl methacrylate),,30.00,30.00,1,,,,Russian Federation
390690 - Other,,30.00,30.00,1,,,,Russian Federation
390710 - Polyacetals,,30.00,30.00,1,,,,Russian Federation
390720 - Other polyethers,,30.00,30.00,1,,,,Russian Federation
390730 - Epoxide resins,"53,946",30.00,30.00,1,,,,Russian Federation
390740 - Polycarbonates,,30.00,30.00,1,,,,Russian Federation
390750 - Alkyd resins,,30.00,30.00,1,,,,Russian Federation
390760 - Poly(ethylene terephthalate),,30.00,30.00,1,,,,Russian Federation
390791 -- Unsaturated,,30.00,30.00,1,,,,Russian Federation
390799 -- Other,,30.00,30.00,1,,,,Russian Federation
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,30.00,30.00,1,,,,Russian Federation
390890 - Other,,30.00,30.00,1,,,,Russian Federation
390910 - Urea resins; thiourea resins,,30.00,30.00,1,,,,Russian Federation
390920 - Melamine resins,,30.00,30.00,1,,,,Russian Federation
390930 - Other amino-resins,,30.00,30.00,1,,,,Russian Federation
390940 - Phenolic resins,"7,081",30.00,30.00,1,,,,Russian Federation
390950 - Polyurethanes,,30.00,30.00,1,,,,Russian Federation
391000 Silicones in primary forms.,,30.00,30.00,1,,,,Russian Federation
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","8,161",30.00,30.00,1,,,,Russian Federation
391190 - Other,"48,235",30.00,30.00,1,,,,Russian Federation
391211 -- Non-plasticised,,30.00,30.00,1,,,,Russian Federation
391212 -- Plasticised,,30.00,30.00,1,,,,Russian Federation
391220 - Cellulose nitrates (including collodions),,30.00,30.00,1,,,,Russian Federation
391231 -- Carboxymethylcellulose and its salts,,30.00,30.00,1,,,,Russian Federation
391239 -- Other,,30.00,30.00,1,,,,Russian Federation
391290 - Other,,30.00,30.00,1,,,,Russian Federation
"391310 - Alginic acid, its salts and esters",,30.00,30.00,1,,,,Russian Federation
391390 - Other,,30.00,30.00,1,,,,Russian Federation
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,30.00,30.00,1,,,,Russian Federation
391510 - Of polymers of ethylene,,30.00,30.00,1,,,,Russian Federation
391520 - Of polymers of styrene,,30.00,30.00,1,,,,Russian Federation
391530 - Of polymers of vinyl chloride,,30.00,30.00,1,,,,Russian Federation
391590 - Of other plastics,,30.00,30.00,1,,,,Russian Federation
391610 - Of polymers of ethylene,,30.00,30.00,1,,,,Russian Federation
391620 - Of polymers of vinyl chloride,,30.00,30.00,1,,,,Russian Federation
391690 - Of other plastics,,30.00,30.00,1,,,,Russian Federation
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,30.00,30.00,1,,,,Russian Federation
391721 -- Of polymers of ethylene,,30.00,30.00,1,,,,Russian Federation
391722 -- Of polymers of propylene,,30.00,30.00,1,,,,Russian Federation
391723 -- Of polymers of vinyl chloride,,30.00,30.00,1,,,,Russian Federation
391729 -- Of other plastics,,30.00,30.00,1,,,,Russian Federation
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,30.00,30.00,1,,,,Russian Federation
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,30.00,30.00,1,,,,Russian Federation
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,30.00,30.00,1,,,,Russian Federation
391739 -- Other,,30.00,30.00,1,,,,Russian Federation
391740 - Fittings,,30.00,30.00,1,,,,Russian Federation
391810 - Of polymers of vinyl chloride,,30.00,30.00,1,,,,Russian Federation
391890 - Of other plastics,,30.00,30.00,1,,,,Russian Federation
391910 - In rolls of a width not exceeding 20 cm,,30.00,30.00,1,,,,Russian Federation
391990 - Other,,30.00,30.00,1,,,,Russian Federation
392010 - Of polymers of ethylene,,30.00,30.00,1,,,,Russian Federation
392020 - Of polymers of propylene,,30.00,30.00,1,,,,Russian Federation
392030 - Of polymers of styrene,,30.00,30.00,1,,,,Russian Federation
392043 -- Containing by weight not less than 6% of plasticizers,,30.00,30.00,1,,,,Russian Federation
392049 -- Other,,30.00,30.00,1,,,,Russian Federation
392051 -- Of poly(methyl methacrylate),,30.00,30.00,1,,,,Russian Federation
392059 -- Other,,30.00,30.00,1,,,,Russian Federation
392061 -- Of polycarbonates,,30.00,30.00,1,,,,Russian Federation
392062 -- Of poly(ethylene terephthalate),,30.00,30.00,1,,,,Russian Federation
392063 -- Of unsaturated polyesters,,30.00,30.00,1,,,,Russian Federation
392069 -- Of other polyesters,,30.00,30.00,1,,,,Russian Federation
392071 -- Of regenerated cellulose,,30.00,30.00,1,,,,Russian Federation
392072 -- Of vulcanised fibre,,30.00,30.00,1,,,,Russian Federation
392073 -- Of cellulose acetate,,30.00,30.00,1,,,,Russian Federation
392079 -- Of other cellulose derivatives,,30.00,30.00,1,,,,Russian Federation
392091 -- Of poly(vinyl butyral),,30.00,30.00,1,,,,Russian Federation
392092 -- Of polyamides,,30.00,30.00,1,,,,Russian Federation
392093 -- Of amino-resins,,30.00,30.00,1,,,,Russian Federation
392094 -- Of phenolic resins,,30.00,30.00,1,,,,Russian Federation
392099 -- Of other plastics,,30.00,30.00,1,,,,Russian Federation
392111 -- Of polymers of styrene,,30.00,30.00,1,,,,Russian Federation
392112 -- Of polymers of vinyl chloride,,30.00,30.00,1,,,,Russian Federation
392113 -- Of polyurethanes,,30.00,30.00,1,,,,Russian Federation
392114 -- Of regenerated cellulose,,30.00,30.00,1,,,,Russian Federation
392119 -- Of other plastics,,30.00,30.00,1,,,,Russian Federation
392190 - Other,,30.00,30.00,1,,,,Russian Federation
"392210 - Baths, shower-baths, sinks and wash-basins",,30.00,30.00,1,,,,Russian Federation
