Importer,Year,Value,Ad val. duties,Number of lines,United States of America
,(US$),Simple average,MFN duties,Pref. duties,United States of America
,MFN,Best,All items,Non ad val.,All items,Non ad val.,United States of America
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","14,076,447",6.50,6.50,1,,,,United States of America
391510 - Of polymers of ethylene,"854,753",6.50,6.50,1,,,,United States of America
391520 - Of polymers of styrene,"307,239",6.50,6.50,1,,,,United States of America
391530 - Of polymers of vinyl chloride,"979,373",6.50,6.50,1,,,,United States of America
391590 - Of other plastics,"2,892,372",6.50,6.50,3,,,,United States of America
391610 - Of polymers of ethylene,"2,818,378",6.50,6.50,1,,,,United States of America
391620 - Of polymers of vinyl chloride,"3,902,266",6.50,6.50,2,,,,United States of America
391690 - Of other plastics,"32,441,517",6.50,6.50,7,,,,United States of America
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"7,410,828",5.90,5.90,2,,,,United States of America
391721 -- Of polymers of ethylene,"6,016,276",6.50,6.50,2,,,,United States of America
391722 -- Of polymers of propylene,"1,327,507",6.50,6.50,2,,,,United States of America
391723 -- Of polymers of vinyl chloride,"5,723,181",6.50,6.50,2,,,,United States of America
391729 -- Of other plastics,"25,331,363",6.50,6.50,4,,,,United States of America
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","14,929,528",6.50,6.50,1,,,,United States of America
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","84,602,226",6.50,6.50,7,,,,United States of America
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","6,271,216",6.50,6.50,1,,,,United States of America
391739 -- Other,"22,963,522",6.50,6.50,4,,,,United States of America
391740 - Fittings,"38,698,411",6.50,6.50,1,,,,United States of America
391810 - Of polymers of vinyl chloride,"24,869,943",6.50,6.50,2,,,,United States of America
391890 - Of other plastics,"7,253,330",6.50,6.50,1,,,,United States of America
391910 - In rolls of a width not exceeding 20 cm,"104,702,335",6.41,6.41,9,,,,United States of America
391990 - Other,"232,721,576",6.50,6.50,6,,,,United States of America
392010 - Of polymers of ethylene,"83,590,495",4.88,4.88,8,,,,United States of America
392020 - Of polymers of propylene,"56,086,506",6.50,6.50,5,,,,United States of America
392030 - Of polymers of styrene,"13,922,238",6.50,6.50,1,,,,United States of America
392043 -- Containing by weight not less than 6 % of plasticisers,"15,037,839",6.50,6.50,2,,,,United States of America
392049 -- Other,"14,721,418",6.50,6.50,2,,,,United States of America
392051 -- Of poly(methyl methacrylate),"55,909,575",6.50,6.50,1,,,,United States of America
392059 -- Other,"5,591,736",3.25,3.25,2,,,,United States of America
392061 -- Of polycarbonates,"32,528,201",6.50,6.50,1,,,,United States of America
392062 -- Of poly(ethylene terephthalate),"142,839,910",3.25,3.25,4,,,,United States of America
392063 -- Of unsaturated polyesters,"2,425,251",6.50,6.50,1,,,,United States of America
392069 -- Of other polyesters,"22,163,027",6.50,6.50,1,,,,United States of America
392071 -- Of regenerated cellulose,"19,929,044",6.50,6.50,2,,,,United States of America
392073 -- Of cellulose acetate,"1,880,628",6.43,6.43,3,,,,United States of America
392079 -- Of other cellulose derivatives,"998,957",6.10,6.10,2,,,,United States of America
392091 -- Of poly(vinyl butyral),"85,655,496",6.10,6.10,1,,,,United States of America
392092 -- Of polyamides,"12,425,364",6.50,6.50,1,,,,United States of America
392093 -- Of amino-resins,,6.50,6.50,1,,,,United States of America
392094 -- Of phenolic resins,"25,505",6.50,6.50,1,,,,United States of America
392099 -- Of other plastics,"219,286,880",2.79,2.79,7,,,,United States of America
392111 -- Of polymers of styrene,"12,571,679",6.50,6.50,1,,,,United States of America
392112 -- Of polymers of vinyl chloride,"7,600,683",6.50,6.50,1,,,,United States of America
392113 -- Of polyurethanes,"45,545,799",6.50,6.50,2,,,,United States of America
392114 -- Of regenerated cellulose,"14,662,431",6.50,6.50,1,,,,United States of America
392119 -- Of other plastics,"65,000,718",6.50,6.50,1,,,,United States of America
392190 - Other,"175,332,108",6.50,6.50,9,,,,United States of America
"392210 - Baths, shower-baths, sinks and wash-basins","5,523,307",6.50,6.50,1,,,,United States of America
392220 - Lavatory seats and covers,"489,981",6.50,6.50,1,,,,United States of America
392290 - Other,"6,909,335",6.50,6.50,1,,,,United States of America
"392310 - Boxes, cases, crates and similar articles","82,129,035",6.50,6.50,1,,,,United States of America
392321 -- Of polymers of ethylene,"30,384,698",6.50,6.50,1,,,,United States of America
392329 -- Of other plastics,"33,296,695",6.50,6.50,2,,,,United States of America
"392330 - Carboys, bottles, flasks and similar articles","139,139,149",6.50,6.50,2,,,,United States of America
"392340 - Spools, cops, bobbins and similar supports","5,542,412",5.90,5.90,2,,,,United States of America
"392350 - Stoppers, lids, caps and other closures","127,249,897",6.50,6.50,2,,,,United States of America
392390 - Other,"67,398,285",6.50,6.50,2,,,,United States of America
392410 - Tableware and kitchenware,"64,577,590",6.50,6.50,1,,,,United States of America
392490 - Other,"24,208,704",6.50,6.50,3,,,,United States of America
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","1,831,207",6.50,6.50,1,,,,United States of America
"392520 - Doors, windows and their frames and thresholds for doors","3,355,203",6.50,6.50,1,,,,United States of America
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","4,061,819",6.50,6.50,1,,,,United States of America
392590 - Other,"21,300,626",6.50,6.50,3,,,,United States of America
392610 - Office or school supplies,"13,687,334",6.50,6.50,1,,,,United States of America
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","9,871,890",6.50,6.50,1,,,,United States of America
"392630 - Fittings for furniture, coachwork or the like","11,329,403",6.50,6.50,1,,,,United States of America
392640 - Statuettes and other ornamental articles,"4,699,129",6.50,6.50,1,,,,United States of America
392690 - Other,"707,671,983",6.50,6.50,3,,,,United States of America
,2006,"5,688,558,132",5.62,5.62,248,,,,United States of America
390110 - Polyethylene having a specific gravity of less than 0.94,"154,619,202",6.50,6.50,2,,,,United States of America
390120 - Polyethylene having a specific gravity of 0.94 or more,"29,905,993",3.25,3.25,2,,,,United States of America
390130 - Ethylene-vinyl acetate copolymers,"45,830,391",6.50,6.50,1,,,,United States of America
390190 - Other,"296,709,813",2.17,2.17,3,,,,United States of America
390210 - Polypropylene,"53,037,284",6.50,6.50,1,,,,United States of America
390220 - Polyisobutylene,"11,694,244",6.50,6.50,1,,,,United States of America
390230 - Propylene copolymers,"34,543,213",6.50,6.50,1,,,,United States of America
390290 - Other,"112,435,537",2.17,2.17,3,,,,United States of America
390311 -- Expansible,"4,332,573",6.50,6.50,1,,,,United States of America
390319 -- Other,"9,996,409",6.50,6.50,1,,,,United States of America
390320 - Styrene- Acrylonitrile (SAN) copolymers,"4,786,410",6.50,6.50,1,,,,United States of America
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"28,904,012",6.50,6.50,1,,,,United States of America
390390 - Other,"102,489,880",2.17,2.17,3,,,,United States of America
"390410 - Poly(vinyl chloride), not mixed with any other substances","13,470,441",6.50,6.50,1,,,,United States of America
390421 -- Non-plasticised,"909,820",6.50,6.50,1,,,,United States of America
390422 -- Plasticised,"6,480,026",6.50,6.50,1,,,,United States of America
390430 - Vinyl chloride-vinyl acetate copolymers,"13,079,773",6.50,6.50,1,,,,United States of America
390440 - Other vinyl chloride copolymers,"16,806,821",6.50,6.50,1,,,,United States of America
390450 - Vinylidene chloride polymers,"2,694,618",3.25,3.25,2,,,,United States of America
390461 -- Polytetrafluoroethylene,"45,618,345",6.50,6.50,1,,,,United States of America
390469 -- Other,"74,072,049",3.25,3.25,2,,,,United States of America
390490 - Other,"6,431,547",6.50,6.50,1,,,,United States of America
390512 -- In aqueous dispersion,"1,748,523",6.50,6.50,1,,,,United States of America
390519 -- Other,"1,878,089",6.50,6.50,1,,,,United States of America
390521 -- In aqueous dispersion,"695,351",6.50,6.50,1,,,,United States of America
390529 -- Other,"1,621,884",6.50,6.50,1,,,,United States of America
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","40,508,844",6.50,6.50,1,,,,United States of America
390591 -- Copolymers,"5,959,027",6.50,6.50,1,,,,United States of America
390599 -- Other,"57,887,616",3.25,3.25,2,,,,United States of America
390610 - Poly(methyl methacrylate),"27,246,582",6.50,6.50,1,,,,United States of America
390690 - Other,"208,745,329",1.64,1.64,7,,,,United States of America
390710 - Polyacetals,"6,679,553",6.50,6.50,1,,,,United States of America
390720 - Other polyethers,"178,893,339",5.20,5.20,5,,,,United States of America
390730 - Epoxide resins,"101,548,732",6.50,6.50,1,,,,United States of America
390740 - Polycarbonates,"27,165,119",6.50,6.50,1,,,,United States of America
390750 - Alkyd resins,"4,963,788",6.50,6.50,1,,,,United States of America
390760 - Poly(ethylene terephthalate),"124,272,970",6.50,6.50,2,,,,United States of America
390791 -- Unsaturated,"9,196,203",6.50,6.50,2,,,,United States of America
390799 -- Other,"144,137,654",3.25,3.25,4,,,,United States of America
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","48,446,233",6.50,6.50,1,,,,United States of America
390890 - Other,"53,921,302",6.50,6.50,1,,,,United States of America
390910 - Urea resins; thiourea resins,"2,267,249",6.50,6.50,1,,,,United States of America
390920 - Melamine resins,"3,610,126",6.50,6.50,1,,,,United States of America
390930 - Other amino-resins,"5,760,454",6.50,6.50,1,,,,United States of America
390940 - Phenolic resins,"24,865,751",6.50,6.50,1,,,,United States of America
390950 - Polyurethanes,"68,503,501",3.25,3.25,2,,,,United States of America
391000 Silicones in primary forms.,"196,707,691",6.50,6.50,1,,,,United States of America
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","58,041,076",6.50,6.50,1,,,,United States of America
391190 - Other,"220,454,038",2.75,2.75,6,,,,United States of America
391211 -- Non-plasticised,"42,699,389",6.50,6.50,1,,,,United States of America
391212 -- Plasticised,"2,238,433",6.50,6.50,1,,,,United States of America
391220 - Cellulose nitrates (including collodions),"972,425",6.33,6.33,3,,,,United States of America
391231 -- Carboxymethylcellulose and its salts,"3,201,089",6.50,6.50,1,,,,United States of America
391239 -- Other,"84,945,294",4.33,4.33,3,,,,United States of America
391290 - Other,"79,421,445",6.45,6.45,2,,,,United States of America
"391310 - Alginic acid, its salts and esters","3,707,146",5.00,5.00,1,,,,United States of America
391390 - Other,"53,667,231",6.50,6.50,1,,,,United States of America
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","14,649,801",6.50,6.50,1,,,,United States of America
391510 - Of polymers of ethylene,"182,677",6.50,6.50,1,,,,United States of America
391520 - Of polymers of styrene,"259,671",6.50,6.50,1,,,,United States of America
391530 - Of polymers of vinyl chloride,"75,625",6.50,6.50,1,,,,United States of America
391590 - Of other plastics,"2,671,515",6.50,6.50,3,,,,United States of America
391610 - Of polymers of ethylene,"2,775,391",6.50,6.50,1,,,,United States of America
391620 - Of polymers of vinyl chloride,"3,148,756",6.50,6.50,2,,,,United States of America
391690 - Of other plastics,"22,681,936",6.50,6.50,7,,,,United States of America
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"11,767,533",5.90,5.90,2,,,,United States of America
391721 -- Of polymers of ethylene,"5,770,888",6.50,6.50,2,,,,United States of America
391722 -- Of polymers of propylene,"1,667,261",6.50,6.50,2,,,,United States of America
391723 -- Of polymers of vinyl chloride,"4,910,400",6.50,6.50,2,,,,United States of America
391729 -- Of other plastics,"21,601,555",6.50,6.50,4,,,,United States of America
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","13,577,355",6.50,6.50,1,,,,United States of America
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","77,357,690",6.50,6.50,7,,,,United States of America
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","5,507,187",6.50,6.50,1,,,,United States of America
391739 -- Other,"20,067,576",6.50,6.50,4,,,,United States of America
391740 - Fittings,"30,309,342",6.50,6.50,1,,,,United States of America
391810 - Of polymers of vinyl chloride,"20,515,072",6.50,6.50,2,,,,United States of America
391890 - Of other plastics,"7,289,762",6.50,6.50,1,,,,United States of America
391910 - In rolls of a width not exceeding 20 cm,"103,149,384",6.41,6.41,9,,,,United States of America
391990 - Other,"215,046,533",6.50,6.50,6,,,,United States of America
392010 - Of polymers of ethylene,"72,514,904",4.88,4.88,8,,,,United States of America
392020 - Of polymers of propylene,"46,744,380",6.50,6.50,5,,,,United States of America
392030 - Of polymers of styrene,"11,775,795",6.50,6.50,1,,,,United States of America
392043 -- Containing by weight not less than 6% of plasticizers,"22,367,748",6.50,6.50,2,,,,United States of America
392049 -- Other,"15,009,656",6.50,6.50,2,,,,United States of America
392051 -- Of poly(methyl methacrylate),"37,024,128",6.50,6.50,1,,,,United States of America
392059 -- Other,"6,979,077",3.25,3.25,2,,,,United States of America
392061 -- Of polycarbonates,"24,329,547",6.50,6.50,1,,,,United States of America
392062 -- Of poly(ethylene terephthalate),"114,278,269",3.25,3.25,4,,,,United States of America
392063 -- Of unsaturated polyesters,"2,184,681",6.50,6.50,1,,,,United States of America
392069 -- Of other polyesters,"17,007,955",6.50,6.50,1,,,,United States of America
392071 -- Of regenerated cellulose,"16,137,297",6.50,6.50,2,,,,United States of America
392072 -- Of vulcanised fibre,"341,121",5.70,5.70,1,,,,United States of America
392073 -- Of cellulose acetate,"879,259",6.43,6.43,3,,,,United States of America
392079 -- Of other cellulose derivatives,"3,042,495",6.50,6.50,1,,,,United States of America
392091 -- Of poly(vinyl butyral),"49,026,119",6.50,6.50,1,,,,United States of America
392092 -- Of polyamides,"12,966,556",6.50,6.50,1,,,,United States of America
392093 -- Of amino-resins,"344,499",6.50,6.50,1,,,,United States of America
392094 -- Of phenolic resins,"120,048",6.50,6.50,1,,,,United States of America
392099 -- Of other plastics,"187,458,716",2.79,2.79,7,,,,United States of America
392111 -- Of polymers of styrene,"12,743,775",6.50,6.50,1,,,,United States of America
392112 -- Of polymers of vinyl chloride,"9,202,794",6.50,6.50,1,,,,United States of America
392113 -- Of polyurethanes,"37,281,978",6.50,6.50,2,,,,United States of America
392114 -- Of regenerated cellulose,"14,591,051",6.50,6.50,1,,,,United States of America
392119 -- Of other plastics,"49,190,741",6.50,6.50,1,,,,United States of America
392190 - Other,"134,374,900",6.50,6.50,9,,,,United States of America
"392210 - Baths, shower-baths, sinks and wash-basins","4,989,528",6.50,6.50,1,,,,United States of America
392220 - Lavatory seats and covers,"867,871",6.50,6.50,1,,,,United States of America
392290 - Other,"7,748,785",6.50,6.50,1,,,,United States of America
"392310 - Boxes, cases, crates and similar articles","77,766,966",6.50,6.50,1,,,,United States of America
392321 -- Of polymers of ethylene,"27,819,575",6.50,6.50,1,,,,United States of America
392329 -- Of other plastics,"25,692,715",6.50,6.50,2,,,,United States of America
"392330 - Carboys, bottles, flasks and similar articles","116,794,654",6.50,6.50,2,,,,United States of America
"392340 - Spools, cops, bobbins and similar supports","5,506,873",5.90,5.90,2,,,,United States of America
"392350 - Stoppers, lids, caps and other closures","103,146,169",6.50,6.50,2,,,,United States of America
392390 - Other,"59,068,295",6.50,6.50,2,,,,United States of America
392410 - Tableware and kitchenware,"57,602,131",6.50,6.50,1,,,,United States of America
392490 - Other,"25,461,546",6.50,6.50,3,,,,United States of America
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","1,516,011",6.50,6.50,1,,,,United States of America
"392520 - Doors, windows and their frames and thresholds for doors","3,914,873",6.50,6.50,1,,,,United States of America
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","3,597,746",6.50,6.50,1,,,,United States of America
392590 - Other,"17,062,084",6.50,6.50,3,,,,United States of America
392610 - Office or school supplies,"12,643,879",6.50,6.50,1,,,,United States of America
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","7,286,121",6.50,6.50,1,,,,United States of America
"392630 - Fittings for furniture, coachwork or the like","9,706,077",6.50,6.50,1,,,,United States of America
392640 - Statuettes and other ornamental articles,"4,492,361",6.50,6.50,1,,,,United States of America
392690 - Other,"667,546,595",6.50,6.50,3,,,,United States of America
,2005,"4,977,974,892",5.42,5.42,257,,,,United States of America
390110 - Polyethylene having a specific gravity of less than 0.94,"69,961,881",6.50,6.50,2,,,,United States of America
390120 - Polyethylene having a specific gravity of 0.94 or more,"31,537,994",3.25,3.25,2,,,,United States of America
390130 - Ethylene-vinyl acetate copolymers,"46,624,993",6.50,6.50,1,,,,United States of America
390190 - Other,"395,338,482",2.17,2.17,3,,,,United States of America
390210 - Polypropylene,"40,876,207",6.50,6.50,1,,,,United States of America
390220 - Polyisobutylene,"9,173,669",6.50,6.50,1,,,,United States of America
390230 - Propylene copolymers,"33,142,820",6.50,6.50,1,,,,United States of America
390290 - Other,"78,114,268",2.17,2.17,3,,,,United States of America
390311 -- Expansible,"6,375,340",6.50,6.50,1,,,,United States of America
390319 -- Other,"12,575,660",6.50,6.50,1,,,,United States of America
390320 - Styrene- Acrylonitrile (SAN) copolymers,"3,491,392",6.50,6.50,1,,,,United States of America
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"18,501,942",6.50,6.50,1,,,,United States of America
390390 - Other,"87,556,140",2.17,2.17,3,,,,United States of America
"390410 - Poly(vinyl chloride), not mixed with any other substances","12,805,632",6.50,6.50,1,,,,United States of America
390421 -- Non-plasticised,"1,018,719",6.50,6.50,1,,,,United States of America
390422 -- Plasticised,"7,028,642",6.50,6.50,1,,,,United States of America
390430 - Vinyl chloride-vinyl acetate copolymers,"18,416,771",6.50,6.50,1,,,,United States of America
390440 - Other vinyl chloride copolymers,"11,501,131",6.50,6.50,1,,,,United States of America
390450 - Vinylidene chloride polymers,"3,030,453",3.25,3.25,2,,,,United States of America
390461 -- Polytetrafluoroethylene,"31,700,871",6.50,6.50,1,,,,United States of America
390469 -- Other,"65,313,588",3.25,3.25,2,,,,United States of America
390490 - Other,"5,806,998",6.50,6.50,1,,,,United States of America
390512 -- In aqueous dispersion,"773,245",6.50,6.50,1,,,,United States of America
390519 -- Other,"2,254,222",6.50,6.50,1,,,,United States of America
390521 -- In aqueous dispersion,"579,415",6.50,6.50,1,,,,United States of America
390529 -- Other,"1,333,128",6.50,6.50,1,,,,United States of America
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","35,893,612",6.50,6.50,1,,,,United States of America
390591 -- Copolymers,"8,500,399",6.50,6.50,1,,,,United States of America
390599 -- Other,"47,379,279",3.25,3.25,2,,,,United States of America
390610 - Poly(methyl methacrylate),"16,764,009",6.50,6.50,1,,,,United States of America
390690 - Other,"181,643,083",1.64,1.64,7,,,,United States of America
390710 - Polyacetals,"6,846,891",6.50,6.50,1,,,,United States of America
390720 - Other polyethers,"161,056,913",5.20,5.20,5,,,,United States of America
390730 - Epoxide resins,"71,330,366",6.50,6.50,1,,,,United States of America
390740 - Polycarbonates,"19,160,780",6.50,6.50,1,,,,United States of America
390750 - Alkyd resins,"2,640,502",6.50,6.50,1,,,,United States of America
390760 - Poly(ethylene terephthalate),"120,851,561",6.50,6.50,2,,,,United States of America
390791 -- Unsaturated,"5,651,237",6.50,6.50,2,,,,United States of America
390799 -- Other,"106,242,843",3.25,3.25,4,,,,United States of America
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","40,366,748",6.50,6.50,1,,,,United States of America
390890 - Other,"34,147,070",6.50,6.50,1,,,,United States of America
390910 - Urea resins; thiourea resins,"2,295,190",6.50,6.50,1,,,,United States of America
390920 - Melamine resins,"3,820,805",6.50,6.50,1,,,,United States of America
390930 - Other amino-resins,"4,236,707",6.50,6.50,1,,,,United States of America
390940 - Phenolic resins,"22,893,851",6.50,6.50,1,,,,United States of America
390950 - Polyurethanes,"62,805,582",3.25,3.25,2,,,,United States of America
391000 Silicones in primary forms.,"158,642,749",6.50,6.50,1,,,,United States of America
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","36,096,388",6.50,6.50,1,,,,United States of America
391190 - Other,"183,542,251",2.75,2.75,6,,,,United States of America
391211 -- Non-plasticised,"39,576,484",6.50,6.50,1,,,,United States of America
391212 -- Plasticised,"982,204",6.50,6.50,1,,,,United States of America
391220 - Cellulose nitrates (including collodions),"759,983",6.33,6.33,3,,,,United States of America
391231 -- Carboxymethylcellulose and its salts,"3,825,433",6.50,6.50,1,,,,United States of America
391239 -- Other,"87,245,849",4.33,4.33,3,,,,United States of America
391290 - Other,"78,344,526",6.45,6.45,2,,,,United States of America
"391310 - Alginic acid, its salts and esters","3,630,296",5.00,5.00,1,,,,United States of America
391390 - Other,"39,954,839",6.50,6.50,1,,,,United States of America
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","16,540,320",6.50,6.50,1,,,,United States of America
391510 - Of polymers of ethylene,"106,495",6.50,6.50,1,,,,United States of America
391520 - Of polymers of styrene,"427,585",6.50,6.50,1,,,,United States of America
391530 - Of polymers of vinyl chloride,"528,008",6.50,6.50,1,,,,United States of America
391590 - Of other plastics,"2,335,810",6.50,6.50,3,,,,United States of America
391610 - Of polymers of ethylene,"13,048,754",6.50,6.50,1,,,,United States of America
391620 - Of polymers of vinyl chloride,"2,774,567",6.50,6.50,2,,,,United States of America
391690 - Of other plastics,"22,114,186",6.50,6.50,7,,,,United States of America
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"13,822,945",5.90,5.90,2,,,,United States of America
391721 -- Of polymers of ethylene,"6,433,713",4.33,4.33,3,,,,United States of America
391722 -- Of polymers of propylene,"2,810,770",4.33,4.33,3,,,,United States of America
391723 -- Of polymers of vinyl chloride,"3,849,618",4.33,4.33,3,,,,United States of America
391729 -- Of other plastics,"14,556,939",5.20,5.20,5,,,,United States of America
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","10,632,513",3.25,3.25,2,,,,United States of America
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","70,664,747",6.50,6.50,7,,,,United States of America
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","5,993,227",3.25,3.25,2,,,,United States of America
391739 -- Other,"15,806,214",5.20,5.20,5,,,,United States of America
391740 - Fittings,"26,826,998",3.25,3.25,2,,,,United States of America
391810 - Of polymers of vinyl chloride,"14,874,806",6.50,6.50,2,,,,United States of America
391890 - Of other plastics,"5,600,452",6.50,6.50,1,,,,United States of America
391910 - In rolls of a width not exceeding 20 cm,"90,750,366",6.41,6.41,9,,,,United States of America
391990 - Other,"190,053,459",6.50,6.50,6,,,,United States of America
392010 - Of polymers of ethylene,"58,894,580",4.88,4.88,8,,,,United States of America
392020 - Of polymers of propylene,"37,483,908",6.50,6.50,5,,,,United States of America
392030 - Of polymers of styrene,"9,153,751",6.50,6.50,1,,,,United States of America
392043 -- Containing by weight not less than 6% of plasticizers,"11,874,610",6.50,6.50,2,,,,United States of America
392049 -- Other,"16,204,027",6.50,6.50,2,,,,United States of America
392051 -- Of poly(methyl methacrylate),"37,966,631",6.50,6.50,1,,,,United States of America
392059 -- Other,"5,788,884",3.25,3.25,2,,,,United States of America
392061 -- Of polycarbonates,"16,464,293",6.50,6.50,1,,,,United States of America
392062 -- Of poly(ethylene terephthalate),"126,475,067",3.25,3.25,4,,,,United States of America
392063 -- Of unsaturated polyesters,"3,690,174",6.50,6.50,1,,,,United States of America
392069 -- Of other polyesters,"13,648,099",6.50,6.50,1,,,,United States of America
392071 -- Of regenerated cellulose,"6,540,780",6.50,6.50,2,,,,United States of America
392072 -- Of vulcanised fibre,"229,337",5.70,5.70,1,,,,United States of America
392073 -- Of cellulose acetate,"6,095,293",6.43,6.43,3,,,,United States of America
392079 -- Of other cellulose derivatives,"910,594",6.50,6.50,1,,,,United States of America
392091 -- Of poly(vinyl butyral),"38,340,097",6.50,6.50,1,,,,United States of America
392092 -- Of polyamides,"13,642,214",6.50,6.50,1,,,,United States of America
392093 -- Of amino-resins,"79,000",6.50,6.50,1,,,,United States of America
392094 -- Of phenolic resins,"86,303",6.50,6.50,1,,,,United States of America
392099 -- Of other plastics,"153,217,242",2.79,2.79,7,,,,United States of America
392111 -- Of polymers of styrene,"12,116,463",6.50,6.50,1,,,,United States of America
392112 -- Of polymers of vinyl chloride,"7,473,519",6.50,6.50,1,,,,United States of America
392113 -- Of polyurethanes,"30,004,927",6.50,6.50,2,,,,United States of America
392114 -- Of regenerated cellulose,"10,382,088",6.50,6.50,1,,,,United States of America
392119 -- Of other plastics,"36,191,250",6.50,6.50,1,,,,United States of America
392190 - Other,"105,724,850",6.50,6.50,9,,,,United States of America
"392210 - Baths, shower-baths, sinks and wash-basins","4,253,291",6.50,6.50,1,,,,United States of America
392220 - Lavatory seats and covers,"480,372",6.50,6.50,1,,,,United States of America
392290 - Other,"6,666,969",6.50,6.50,1,,,,United States of America
"392310 - Boxes, cases, crates and similar articles","73,334,635",6.50,6.50,1,,,,United States of America
392321 -- Of polymers of ethylene,"24,734,472",6.50,6.50,1,,,,United States of America
392329 -- Of other plastics,"20,973,272",6.50,6.50,2,,,,United States of America
"392330 - Carboys, bottles, flasks and similar articles","99,356,875",6.50,6.50,2,,,,United States of America
"392340 - Spools, cops, bobbins and similar supports","5,855,916",5.90,5.90,2,,,,United States of America
"392350 - Stoppers, lids, caps and other closures","89,687,818",6.50,6.50,2,,,,United States of America
392390 - Other,"49,282,926",6.50,6.50,2,,,,United States of America
392410 - Tableware and kitchenware,"52,387,378",6.50,6.50,1,,,,United States of America
392490 - Other,"24,208,429",6.50,6.50,3,,,,United States of America
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","1,229,942",6.50,6.50,1,,,,United States of America
"392520 - Doors, windows and their frames and thresholds for doors","5,261,945",6.50,6.50,1,,,,United States of America
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","3,713,203",6.50,6.50,1,,,,United States of America
392590 - Other,"15,863,965",6.50,6.50,3,,,,United States of America
392610 - Office or school supplies,"9,471,656",6.50,6.50,1,,,,United States of America
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","6,355,720",6.50,6.50,1,,,,United States of America
"392630 - Fittings for furniture, coachwork or the like","8,457,801",6.50,6.50,1,,,,United States of America
392640 - Statuettes and other ornamental articles,"3,541,629",6.50,6.50,1,,,,United States of America
392690 - Other,"601,664,170",4.88,4.88,4,,,,United States of America
,2004,"4,686,548,774",5.42,5.42,257,,,,United States of America
390110 - Polyethylene having a specific gravity of less than 0.94,"57,853,028",6.50,6.50,2,,,,United States of America
390120 - Polyethylene having a specific gravity of 0.94 or more,"35,485,152",3.25,3.25,2,,,,United States of America
390130 - Ethylene-vinyl acetate copolymers,"50,342,284",6.50,6.50,1,,,,United States of America
390190 - Other,"283,384,740",2.17,2.17,3,,,,United States of America
390210 - Polypropylene,"35,259,782",6.50,6.50,1,,,,United States of America
390220 - Polyisobutylene,"7,496,265",6.50,6.50,1,,,,United States of America
390230 - Propylene copolymers,"24,583,598",6.50,6.50,1,,,,United States of America
390290 - Other,"50,632,896",2.17,2.17,3,,,,United States of America
390311 -- Expansible,"1,254,225",6.50,6.50,1,,,,United States of America
390319 -- Other,"5,311,392",6.50,6.50,1,,,,United States of America
390320 - Styrene- Acrylonitrile (SAN) copolymers,"1,979,593",6.50,6.50,1,,,,United States of America
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"21,919,923",6.50,6.50,1,,,,United States of America
390390 - Other,"81,740,478",2.17,2.17,3,,,,United States of America
"390410 - Poly(vinyl chloride), not mixed with any other substances","9,517,889",6.50,6.50,1,,,,United States of America
390421 -- Non-plasticised,"766,491",6.50,6.50,1,,,,United States of America
390422 -- Plasticised,"5,395,019",6.50,6.50,1,,,,United States of America
