Importer,Year,Value,Ad val. duties,Number of lines,European Union
,(US$),Simple average,MFN duties,Pref. duties,European Union
,MFN,Best,All items,Non ad val.,All items,Non ad val.,European Union
080410 - Dates,"118,000",10.00,10.00,2,,,,European Union
080420 - Figs,,10.00,10.00,2,,,,European Union
080430 - Pineapples,,10.00,10.00,1,,,,European Union
080440 - Avocados,,10.00,10.00,1,,,,European Union
"080450 - Guavas, mangoes and mangosteens",,10.00,10.00,3,,,,European Union
080510 - Oranges,"291,000",10.00,10.00,1,,,,European Union
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","67,000",10.00,10.00,1,,,,European Union
080540 - Grapefruit,"39,000",10.00,10.00,1,,,,European Union
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,10.00,10.00,1,,,,European Union
080590 - Other,,10.00,10.00,1,,,,European Union
080610 - Fresh,"124,000",10.00,10.00,1,,,,European Union
080620 - Dried,,10.00,10.00,1,,,,European Union
080711 -- Watermelons,,10.00,10.00,1,,,,European Union
080719 -- Other,,10.00,10.00,1,,,,European Union
080720 - Papaws (papayas),,10.00,10.00,1,,,,European Union
080810 - Apples,"2,378,000",10.00,10.00,1,,,,European Union
080820 - Pears and quinces,"6,942,000",10.00,10.00,2,,,,European Union
080910 - Apricots,"6,000",10.00,10.00,1,,,,European Union
080920 - Cherries,"19,000",10.00,10.00,1,,,,European Union
"080930 - Peaches, including nectarines","2,154,000",10.00,10.00,2,,,,European Union
080940 - Plums and sloes,"4,733,000",10.00,10.00,1,,,,European Union
081010 - Strawberries,,10.00,10.00,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries","9,000",10.00,10.00,1,,,,European Union
"081030 - Black, white or red currants and gooseberries",,10.00,10.00,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","3,000",10.00,10.00,1,,,,European Union
081050 - Kiwifruit,"3,707,000",10.00,10.00,1,,,,European Union
081060 - Durians,,10.00,10.00,1,,,,European Union
081090 - Other,"123,000",10.00,10.00,1,,,,European Union
081110 - Strawberries,,10.00,10.00,1,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","8,000",10.00,10.00,1,,,,European Union
081190 - Other,"9,000",10.00,10.00,1,,,,European Union
081210 - Cherries,,10.00,10.00,1,,,,European Union
081290 - Other,,10.00,10.00,1,,,,European Union
081310 - Apricots,,10.00,10.00,1,,,,European Union
081320 - Prunes,,10.00,10.00,2,,,,European Union
081330 - Apples,,10.00,10.00,1,,,,European Union
081340 - Other fruit,,10.00,10.00,2,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,"49,000",10.00,10.00,1,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,10.00,10.00,1,,,,European Union
,2004,"14,208,000",10.58,10.58,64,,,,European Union
080111 -- Dessicated,,32.50,32.50,2,,,,European Union
080119 -- Other,,10.00,10.00,1,,,,European Union
080121 -- In shell,,10.00,10.00,1,,,,European Union
080122 -- Shelled,,10.00,10.00,1,,,,European Union
080131 -- In shell,,10.00,10.00,1,,,,European Union
080132 -- Shelled,,10.00,10.00,1,,,,European Union
080211 -- In shell,,10.00,10.00,1,,,,European Union
080212 -- Shelled,"100,000",10.00,10.00,1,,,,European Union
080221 -- In shell,"113,000",6.00,6.00,1,,,,European Union
080222 -- Shelled,"1,681,000",6.00,6.00,1,,,,European Union
080231 -- In shell,,10.00,10.00,1,,,,European Union
080232 -- Shelled,,10.00,10.00,1,,,,European Union
080240 - Chestnuts (Castanea spp.),"2,919,000",10.00,10.00,1,,,,European Union
080250 - Pistachios,,10.00,10.00,1,,,,European Union
080290 - Other,"138,000",10.00,10.00,1,,,,European Union
"080300 Bananas, including plantains, fresh or dried.",,10.00,10.00,1,,,,European Union
080410 - Dates,"137,000",10.00,10.00,2,,,,European Union
080420 - Figs,"6,000",10.00,10.00,2,,,,European Union
080430 - Pineapples,,10.00,10.00,1,,,,European Union
080440 - Avocados,,10.00,10.00,1,,,,European Union
"080450 - Guavas, mangoes and mangosteens",,10.00,10.00,3,,,,European Union
080510 - Oranges,"73,000",10.00,10.00,1,,,,European Union
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","42,000",10.00,10.00,1,,,,European Union
080540 - Grapefruit,"18,000",10.00,10.00,1,,,,European Union
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,10.00,10.00,1,,,,European Union
080590 - Other,,10.00,10.00,1,,,,European Union
080610 - Fresh,"11,000",10.00,10.00,1,,,,European Union
080620 - Dried,"30,000",10.00,10.00,1,,,,European Union
080711 -- Watermelons,,10.00,10.00,1,,,,European Union
080719 -- Other,,10.00,10.00,1,,,,European Union
080720 - Papaws (papayas),,10.00,10.00,1,,,,European Union
080810 - Apples,"186,000",10.00,10.00,1,,,,European Union
080820 - Pears and quinces,"3,723,000",10.00,10.00,2,,,,European Union
080910 - Apricots,,10.00,10.00,1,,,,European Union
080920 - Cherries,"7,000",10.00,10.00,1,,,,European Union
"080930 - Peaches, including nectarines","1,074,000",10.00,10.00,2,,,,European Union
080940 - Plums and sloes,"1,853,000",10.00,10.00,1,,,,European Union
081010 - Strawberries,,10.00,10.00,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries",,10.00,10.00,1,,,,European Union
"081030 - Black, white or red currants and gooseberries",,10.00,10.00,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,10.00,10.00,1,,,,European Union
081050 - Kiwifruit,"1,863,000",10.00,10.00,1,,,,European Union
081060 - Durians,,10.00,10.00,1,,,,European Union
081090 - Other,"77,000",10.00,10.00,1,,,,European Union
081110 - Strawberries,,10.00,10.00,1,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","5,000",10.00,10.00,1,,,,European Union
081190 - Other,"7,000",10.00,10.00,1,,,,European Union
081210 - Cherries,,10.00,10.00,1,,,,European Union
081290 - Other,,10.00,10.00,1,,,,European Union
081310 - Apricots,,10.00,10.00,1,,,,European Union
081320 - Prunes,,10.00,10.00,2,,,,European Union
081330 - Apples,,10.00,10.00,1,,,,European Union
081340 - Other fruit,"6,000",10.00,10.00,2,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,"113,000",10.00,10.00,1,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","26,000",10.00,10.00,1,,,,European Union
,2003,"10,422,000",12.05,12.05,64,,,,European Union
080111 -- Dessicated,"14,000",33.25,33.25,2,,,,European Union
080119 -- Other,,11.50,11.50,1,,,,European Union
080121 -- In shell,,11.50,11.50,1,,,,European Union
080122 -- Shelled,,11.50,11.50,1,,,,European Union
080131 -- In shell,,11.50,11.50,1,,,,European Union
080132 -- Shelled,,11.50,11.50,1,,,,European Union
080211 -- In shell,,11.50,11.50,1,,,,European Union
080212 -- Shelled,"43,000",11.50,11.50,1,,,,European Union
080221 -- In shell,"145,000",7.50,7.50,1,,,,European Union
080222 -- Shelled,"250,000",7.50,7.50,1,,,,European Union
080231 -- In shell,,11.50,11.50,1,,,,European Union
080232 -- Shelled,,11.50,11.50,1,,,,European Union
080240 - Chestnuts (Castanea spp.),"2,008,000",11.50,11.50,1,,,,European Union
080250 - Pistachios,,11.50,11.50,1,,,,European Union
080290 - Other,"65,000",11.50,11.50,1,,,,European Union
"080300 Bananas, including plantains, fresh or dried.",,11.50,11.50,1,,,,European Union
080410 - Dates,"97,000",11.50,11.50,2,,,,European Union
080420 - Figs,,11.50,11.50,2,,,,European Union
080430 - Pineapples,,11.50,11.50,1,,,,European Union
080440 - Avocados,,11.50,11.50,1,,,,European Union
"080450 - Guavas, mangoes and mangosteens",,11.50,11.50,3,,,,European Union
080510 - Oranges,"111,000",11.50,11.50,1,,,,European Union
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","106,000",11.50,11.50,1,,,,European Union
080540 - Grapefruit,"48,000",11.50,11.50,1,,,,European Union
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,11.50,11.50,1,,,,European Union
080590 - Other,,11.50,11.50,1,,,,European Union
080610 - Fresh,,11.50,11.50,1,,,,European Union
080620 - Dried,"142,000",11.50,11.50,1,,,,European Union
080711 -- Watermelons,,11.50,11.50,1,,,,European Union
080719 -- Other,,11.50,11.50,1,,,,European Union
080720 - Papaws (papayas),,11.50,11.50,1,,,,European Union
080810 - Apples,"431,000",11.50,11.50,1,,,,European Union
080820 - Pears and quinces,"2,398,000",11.50,11.50,2,,,,European Union
080910 - Apricots,,11.50,11.50,1,,,,European Union
080920 - Cherries,"8,000",11.50,11.50,1,,,,European Union
"080930 - Peaches, including nectarines","930,000",11.50,11.50,2,,,,European Union
080940 - Plums and sloes,"1,919,000",11.50,11.50,1,,,,European Union
081010 - Strawberries,,11.50,11.50,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries",,11.50,11.50,1,,,,European Union
"081030 - Black, white or red currants and gooseberries",,11.50,11.50,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,11.50,11.50,1,,,,European Union
081050 - Kiwifruit,"1,593,000",11.50,11.50,1,,,,European Union
081060 - Durians,,11.50,11.50,1,,,,European Union
081090 - Other,"53,000",11.50,11.50,1,,,,European Union
081110 - Strawberries,,11.50,11.50,1,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","9,000",11.50,11.50,1,,,,European Union
081190 - Other,"2,000",11.50,11.50,1,,,,European Union
081210 - Cherries,,11.50,11.50,1,,,,European Union
081290 - Other,,11.50,11.50,1,,,,European Union
081310 - Apricots,,11.50,11.50,1,,,,European Union
081320 - Prunes,,11.50,11.50,2,,,,European Union
081330 - Apples,,11.50,11.50,1,,,,European Union
081340 - Other fruit,"50,000",11.50,11.50,2,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,,11.50,11.50,1,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,11.50,11.50,1,,,,European Union
,2002,"14,140,863",12.07,12.07,62,,,,European Union
080111 -- Dessicated,"41,215",33.25,33.25,2,,,,European Union
080119 -- Other,,11.50,11.50,1,,,,European Union
080121 -- In shell,,11.50,11.50,1,,,,European Union
080122 -- Shelled,,11.50,11.50,1,,,,European Union
080131 -- In shell,,11.50,11.50,1,,,,European Union
080132 -- Shelled,,11.50,11.50,1,,,,European Union
080211 -- In shell,,11.50,11.50,1,,,,European Union
080212 -- Shelled,"188,297",11.50,11.50,1,,,,European Union
080221 -- In shell,"228,719",7.50,7.50,1,,,,European Union
080222 -- Shelled,"441,188",7.50,7.50,1,,,,European Union
080231 -- In shell,,11.50,11.50,1,,,,European Union
080232 -- Shelled,,11.50,11.50,1,,,,European Union
080240 - Chestnuts (Castanea spp.),"2,648,549",11.50,11.50,1,,,,European Union
080250 - Pistachios,"89,646",11.50,11.50,1,,,,European Union
080290 - Other,"33,084",11.50,11.50,1,,,,European Union
"080300 Bananas, including plantains, fresh or dried.",,11.50,11.50,1,,,,European Union
080410 - Dates,"115,181",11.50,11.50,2,,,,European Union
080420 - Figs,"1,502",11.50,11.50,2,,,,European Union
080430 - Pineapples,,11.50,11.50,1,,,,European Union
080440 - Avocados,,11.50,11.50,1,,,,European Union
"080450 - Guavas, mangoes and mangosteens",,11.50,11.50,1,,,,European Union
080510 - Oranges,"185,697",11.50,11.50,1,,,,European Union
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","209,918",11.50,11.50,1,,,,European Union
080540 - Grapefruit,"48,983",11.50,11.50,1,,,,European Union
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,11.50,11.50,1,,,,European Union
080590 - Other,,11.50,11.50,1,,,,European Union
080610 - Fresh,"35,942",11.50,11.50,1,,,,European Union
080620 - Dried,"17,563",11.50,11.50,1,,,,European Union
080711 -- Watermelons,,11.50,11.50,1,,,,European Union
080719 -- Other,,11.50,11.50,1,,,,European Union
080720 - Papaws (papayas),,11.50,11.50,1,,,,European Union
080810 - Apples,"417,629",11.50,11.50,1,,,,European Union
080820 - Pears and quinces,"2,578,068",11.50,11.50,2,,,,European Union
080910 - Apricots,"5,147",11.50,11.50,1,,,,European Union
080920 - Cherries,"7,714",11.50,11.50,1,,,,European Union
"080930 - Peaches, including nectarines","1,685,204",11.50,11.50,2,,,,European Union
080940 - Plums and sloes,"2,367,514",11.50,11.50,1,,,,European Union
081010 - Strawberries,,11.50,11.50,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries",,11.50,11.50,1,,,,European Union
"081030 - Black, white or red currants and gooseberries",,11.50,11.50,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,11.50,11.50,1,,,,European Union
081050 - Kiwifruit,"2,578,503",11.50,11.50,1,,,,European Union
081060 - Durians,,11.50,11.50,1,,,,European Union
081090 - Other,"21,602",11.50,11.50,1,,,,European Union
081110 - Strawberries,,11.50,11.50,1,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","5,721",11.50,11.50,1,,,,European Union
081190 - Other,"2,030",11.50,11.50,1,,,,European Union
081210 - Cherries,"63,456",11.50,11.50,1,,,,European Union
081290 - Other,,11.50,11.50,1,,,,European Union
081310 - Apricots,,11.50,11.50,1,,,,European Union
081320 - Prunes,779,11.50,11.50,2,,,,European Union
081330 - Apples,,11.50,11.50,1,,,,European Union
081340 - Other fruit,"121,624",11.50,11.50,2,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,388,11.50,11.50,1,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,11.50,11.50,1,,,,European Union
,2001,"18,991,141",13.06,13.06,62,,,,European Union
080111 - - Desiccated,,33.75,33.75,2,,,,European Union
080119 - - Other,,12.50,12.50,1,,,,European Union
080121 - - In shell,,12.50,12.50,1,,,,European Union
080122 - - Shelled,,12.50,12.50,1,,,,European Union
080131 - - In shell,,12.50,12.50,1,,,,European Union
080132 - - Shelled,,12.50,12.50,1,,,,European Union
080211 - - In shell,"5,393",12.50,12.50,1,,,,European Union
080212 - - Shelled,"92,661",12.50,12.50,1,,,,European Union
080221 - - In shell,"108,854",8.50,8.50,1,,,,European Union
080222 - - Shelled,"2,018,713",8.50,8.50,1,,,,European Union
080231 - - In shell,,12.50,12.50,1,,,,European Union
080232 - - Shelled,"1,148",12.50,12.50,1,,,,European Union
080240 - Chestnuts (Castanea spp.),"3,236,143",12.50,12.50,1,,,,European Union
080250 - Pistachios,"41,178",12.50,12.50,1,,,,European Union
080290 - Other,"20,665",12.50,12.50,1,,,,European Union
"080300 Bananas, including plantains, fresh or dried",,12.50,12.50,1,,,,European Union
080410 - Dates,"132,361",12.50,12.50,2,,,,European Union
080420 - Figs,"6,811",12.50,12.50,2,,,,European Union
080430 - Pineapples,,12.50,12.50,1,,,,European Union
080440 - Avocados,,12.50,12.50,1,,,,European Union
"080450 - Guavas, mangoes and mangosteens",,12.50,12.50,1,,,,European Union
080510 - Oranges,"173,855",12.50,12.50,1,,,,European Union
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","165,495",12.50,12.50,1,,,,European Union
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)","15,647",12.50,12.50,1,,,,European Union
080540 - Grapefruit,"30,289",12.50,12.50,1,,,,European Union
080590 - Other,,12.50,12.50,1,,,,European Union
080610 - Fresh,"91,163",12.50,12.50,1,,,,European Union
080620 - Dried,"63,632",12.50,12.50,1,,,,European Union
080711 - - Watermelons,,12.50,12.50,1,,,,European Union
080719 - - Other,,12.50,12.50,1,,,,European Union
080720 - Papaws (papayas),,12.50,12.50,1,,,,European Union
080810 - Apples,"1,294,843",12.50,12.50,1,,,,European Union
080820 - Pears and quinces,"2,830,438",12.50,12.50,2,,,,European Union
080910 - Apricots,"8,235",12.50,12.50,1,,,,European Union
080920 - Cherries,"3,977",12.50,12.50,1,,,,European Union
"080930 - Peaches, including nectarines","2,050,260",12.50,12.50,2,,,,European Union
080940 - Plums and sloes,"3,161,633",12.50,12.50,1,,,,European Union
081010 - Strawberries,,12.50,12.50,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries",,12.50,12.50,1,,,,European Union
"081030 - Black, white or red currants and gooseberries",,12.50,12.50,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,12.50,12.50,1,,,,European Union
081050 - Kiwifruit,"2,799,281",12.50,12.50,1,,,,European Union
081090 - Other,"158,149",12.50,12.50,1,,,,European Union
081110 - Strawberries,2,12.50,12.50,1,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","13,908",12.50,12.50,1,,,,European Union
081190 - Other,"8,634",12.50,12.50,1,,,,European Union
081210 - Cherries,"146,388",12.50,12.50,1,,,,European Union
081220 - Strawberries,,12.50,12.50,1,,,,European Union
081290 - Other,,12.50,12.50,1,,,,European Union
081310 - Apricots,,12.50,12.50,1,,,,European Union
081320 - Prunes,"3,027",12.50,12.50,2,,,,European Union
081330 - Apples,,12.50,12.50,1,,,,European Union
081340 - Other fruit,"286,134",12.50,12.50,2,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,"22,224",12.50,12.50,1,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,12.50,12.50,1,,,,European Union
,2000,"27,935,080",12.87,12.87,62,,,,European Union
080111 - - Desiccated,,13.00,13.00,2,,,,European Union
080119 - - Other,,13.00,13.00,1,,,,European Union
080121 - - In shell,,13.00,13.00,1,,,,European Union
080122 - - Shelled,,13.00,13.00,1,,,,European Union
080131 - - In shell,,13.00,13.00,1,,,,European Union
080132 - - Shelled,,13.00,13.00,1,,,,European Union
080211 - - In shell,"10,324",13.00,13.00,1,,,,European Union
080212 - - Shelled,"196,025",13.00,13.00,1,,,,European Union
080221 - - In shell,"174,076",9.00,9.00,1,,,,European Union
080222 - - Shelled,"2,824,156",9.00,9.00,1,,,,European Union
080231 - - In shell,,13.00,13.00,1,,,,European Union
080232 - - Shelled,"20,664",13.00,13.00,1,,,,European Union
080240 - Chestnuts (Castanea spp.),"3,865,283",13.00,13.00,1,,,,European Union
080250 - Pistachios,"66,098",13.00,13.00,1,,,,European Union
080290 - Other,"66,351",13.00,13.00,1,,,,European Union
"080300 Bananas, including plantains, fresh or dried",,13.00,13.00,1,,,,European Union
080410 - Dates,"219,502",13.00,13.00,2,,,,European Union
080420 - Figs,522,13.00,13.00,2,,,,European Union
080430 - Pineapples,,13.00,13.00,1,,,,European Union
080440 - Avocados,,13.00,13.00,1,,,,European Union
"080450 - Guavas, mangoes and mangosteens",,13.00,13.00,1,,,,European Union
080510 - Oranges,"313,090",13.00,13.00,1,,,,European Union
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","208,036",13.00,13.00,1,,,,European Union
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)","3,276",13.00,13.00,1,,,,European Union
080540 - Grapefruit,"43,817",13.00,13.00,1,,,,European Union
080590 - Other,,13.00,13.00,1,,,,European Union
080610 - Fresh,"142,501",13.00,13.00,1,,,,European Union
080620 - Dried,"49,359",13.00,13.00,1,,,,European Union
080711 - - Watermelons,,13.00,13.00,1,,,,European Union
080719 - - Other,,13.00,13.00,1,,,,European Union
080720 - Papaws (papayas),,13.00,13.00,1,,,,European Union
080810 - Apples,"3,172,365",13.00,13.00,1,,,,European Union
080820 - Pears and quinces,"3,962,681",13.00,13.00,2,,,,European Union
080910 - Apricots,"16,767",13.00,13.00,1,,,,European Union
080920 - Cherries,"16,443",13.00,13.00,1,,,,European Union
"080930 - Peaches, including nectarines","2,935,873",13.00,13.00,2,,,,European Union
080940 - Plums and sloes,"4,647,124",13.00,13.00,1,,,,European Union
081010 - Strawberries,,13.00,13.00,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries",,13.00,13.00,1,,,,European Union
"081030 - Black, white or red currants and gooseberries",,13.00,13.00,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,13.00,13.00,1,,,,European Union
081050 - Kiwifruit,"3,634,295",13.00,13.00,1,,,,European Union
081090 - Other,"1,014,084",13.00,13.00,1,,,,European Union
081110 - Strawberries,,13.00,13.00,1,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","6,276",13.00,13.00,1,,,,European Union
081190 - Other,"9,804",13.00,13.00,1,,,,European Union
081210 - Cherries,"57,464",13.00,13.00,1,,,,European Union
081220 - Strawberries,,13.00,13.00,1,,,,European Union
081290 - Other,,13.00,13.00,1,,,,European Union
081310 - Apricots,"10,031",13.00,13.00,1,,,,European Union
081320 - Prunes,"5,381",13.00,13.00,2,,,,European Union
081330 - Apples,,13.00,13.00,1,,,,European Union
081340 - Other fruit,"96,146",13.00,13.00,2,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,"147,266",13.00,13.00,1,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,13.00,13.00,1,,,,European Union
,1999,"23,372,666",12.87,12.87,62,,,,European Union
080111 - - Desiccated,,13.00,13.00,2,,,,European Union
080119 - - Other,,13.00,13.00,1,,,,European Union
080121 - - In shell,,13.00,13.00,1,,,,European Union
080122 - - Shelled,,13.00,13.00,1,,,,European Union
080131 - - In shell,,13.00,13.00,1,,,,European Union
080132 - - Shelled,,13.00,13.00,1,,,,European Union
080211 - - In shell,"10,643",13.00,13.00,1,,,,European Union
080212 - - Shelled,"292,903",13.00,13.00,1,,,,European Union
080221 - - In shell,"207,339",9.00,9.00,1,,,,European Union
080222 - - Shelled,"4,171,178",9.00,9.00,1,,,,European Union
080231 - - In shell,,13.00,13.00,1,,,,European Union
080232 - - Shelled,"6,452",13.00,13.00,1,,,,European Union
080240 - Chestnuts (Castanea spp.),"3,226,009",13.00,13.00,1,,,,European Union
080250 - Pistachios,"4,881",13.00,13.00,1,,,,European Union
080290 - Other,"47,901",13.00,13.00,1,,,,European Union
"080300 Bananas, including plantains, fresh or dried",,13.00,13.00,1,,,,European Union
080410 - Dates,"238,200",13.00,13.00,2,,,,European Union
080420 - Figs,"33,512",13.00,13.00,2,,,,European Union
080430 - Pineapples,,13.00,13.00,1,,,,European Union
080440 - Avocados,,13.00,13.00,1,,,,European Union
"080450 - Guavas, mangoes and mangosteens",,13.00,13.00,1,,,,European Union
080510 - Oranges,"331,074",13.00,13.00,1,,,,European Union
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","343,380",13.00,13.00,1,,,,European Union
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)","1,002",13.00,13.00,1,,,,European Union
080540 - Grapefruit,"36,577",13.00,13.00,1,,,,European Union
080590 - Other,,13.00,13.00,1,,,,European Union
080610 - Fresh,"118,464",13.00,13.00,1,,,,European Union
080620 - Dried,"140,425",13.00,13.00,1,,,,European Union
080711 - - Watermelons,,13.00,13.00,1,,,,European Union
080719 - - Other,,13.00,13.00,1,,,,European Union
080720 - Papaws (papayas),,13.00,13.00,1,,,,European Union
080810 - Apples,"2,006,869",13.00,13.00,1,,,,European Union
080820 - Pears and quinces,"2,684,489",13.00,13.00,2,,,,European Union
080910 - Apricots,"10,629",13.00,13.00,1,,,,European Union
080920 - Cherries,"106,714",13.00,13.00,1,,,,European Union
"080930 - Peaches, including nectarines","2,370,295",13.00,13.00,2,,,,European Union
080940 - Plums and sloes,"3,288,544",13.00,13.00,1,,,,European Union
081010 - Strawberries,,13.00,13.00,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries",,13.00,13.00,1,,,,European Union
"081030 - Black, white or red currants and gooseberries",,13.00,13.00,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,13.00,13.00,1,,,,European Union
081050 - Kiwifruit,"2,559,803",13.00,13.00,1,,,,European Union
081090 - Other,"400,643",13.00,13.00,1,,,,European Union
081110 - Strawberries,,13.00,13.00,1,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","16,211",13.00,13.00,1,,,,European Union
081190 - Other,"25,632",13.00,13.00,1,,,,European Union
081210 - Cherries,"179,207",13.00,13.00,1,,,,European Union
081220 - Strawberries,,13.00,13.00,1,,,,European Union
081290 - Other,,13.00,13.00,1,,,,European Union
081310 - Apricots,"1,974",13.00,13.00,1,,,,European Union
081320 - Prunes,"3,093",13.00,13.00,2,,,,European Union
081330 - Apples,,13.00,13.00,1,,,,European Union
081340 - Other fruit,"321,238",13.00,13.00,2,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,"187,385",13.00,13.00,1,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,13.00,13.00,1,,,,European Union
,1998,"30,710,330",12.87,12.87,62,,,,European Union
080111 - - Desiccated,,13.00,13.00,2,,,,European Union
080119 - - Other,,13.00,13.00,1,,,,European Union
080121 - - In shell,,13.00,13.00,1,,,,European Union
080122 - - Shelled,,13.00,13.00,1,,,,European Union
080131 - - In shell,,13.00,13.00,1,,,,European Union
080132 - - Shelled,15,13.00,13.00,1,,,,European Union
080211 - - In shell,"56,560",13.00,13.00,1,,,,European Union
080212 - - Shelled,"109,779",13.00,13.00,1,,,,European Union
080221 - - In shell,"62,595",9.00,9.00,1,,,,European Union
080222 - - Shelled,"649,418",9.00,9.00,1,,,,European Union
080231 - - In shell,,13.00,13.00,1,,,,European Union
080232 - - Shelled,,13.00,13.00,1,,,,European Union
080240 - Chestnuts (Castanea spp.),"5,034,258",13.00,13.00,1,,,,European Union
080250 - Pistachios,"72,390",13.00,13.00,1,,,,European Union
080290 - Other,"74,754",13.00,13.00,1,,,,European Union
"080300 Bananas, including plantains, fresh or dried",,13.00,13.00,1,,,,European Union
080410 - Dates,"432,771",13.00,13.00,2,,,,European Union
080420 - Figs,"1,057",13.00,13.00,2,,,,European Union
080430 - Pineapples,,13.00,13.00,1,,,,European Union
080440 - Avocados,,13.00,13.00,1,,,,European Union
"080450 - Guavas, mangoes and mangosteens",,13.00,13.00,1,,,,European Union
080510 - Oranges,"953,128",13.00,13.00,1,,,,European Union
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","442,822",13.00,13.00,1,,,,European Union
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)","17,484",13.00,13.00,1,,,,European Union
080540 - Grapefruit,"52,646",13.00,13.00,1,,,,European Union
080590 - Other,,13.00,13.00,1,,,,European Union
080610 - Fresh,"88,514",13.00,13.00,1,,,,European Union
080620 - Dried,"224,311",13.00,13.00,1,,,,European Union
080711 - - Watermelons,"13,994",13.00,13.00,1,,,,European Union
080719 - - Other,"8,118",13.00,13.00,1,,,,European Union
080720 - Papaws (papayas),,13.00,13.00,1,,,,European Union
080810 - Apples,"1,407,677",13.00,13.00,1,,,,European Union
080820 - Pears and quinces,"1,818,183",13.00,13.00,2,,,,European Union
