Importer,Year,Value,Ad val. duties,Number of lines,Yemen
,(US$),Simple average,MFN duties,Pref. duties,Yemen
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Yemen
852453 - - Of a width exceeding 6.5 mm,204,4.10,4.10,1,,,,Yemen
852460 - Cards incorporating a magnetic stripe,,4.10,4.10,1,,,,Yemen
852491 - - For reproducing phenomena other than sound or image,"174,631",2.05,2.05,2,,,,Yemen
852499 - - Other,,4.10,4.10,1,,,,Yemen
852510 - Transmission apparatus,,2.05,2.05,2,,,,Yemen
852520 - Transmission apparatus incorporating reception apparatus,340,4.33,4.33,3,,,,Yemen
852530 - Television cameras,,4.35,4.35,2,,,,Yemen
852540 - Still image video cameras and other video camera recorders,,7.93,7.93,3,,,,Yemen
852610 - Radar apparatus,"8,176",2.35,2.35,2,,,,Yemen
852691 - - Radio navigational aid apparatus,"21,161",1.57,1.57,3,,,,Yemen
852692 - - Radio remote control apparatus,,2.35,2.35,2,,,,Yemen
852712 - - Pocket-size radio cassette-players,,12.80,12.80,2,,,,Yemen
852713 - - Other apparatus combined with sound recording or reproducing apparatus,,12.80,12.80,3,,,,Yemen
852719 - - Other,,0.00,0.00,1,,,,Yemen
852721 - - Combined with sound recording or reproducing apparatus,,13.20,13.20,6,,,,Yemen
852729 - - Other,,12.80,12.80,1,,,,Yemen
852731 - - Combined with sound recording or reproducing apparatus,,12.80,12.80,5,,,,Yemen
852732 - - Not combined with sound recording or reproducing apparatus but combined with a clock,,5.50,5.50,2,,,,Yemen
852739 - - Other,,11.00,11.00,3,,,,Yemen
852790 - Other apparatus,,6.93,6.93,3,,,,Yemen
852812 - - Colour,,14.00,14.00,18,,,,Yemen
852813 - - Black and white or other monochrome,,6.80,6.80,1,,,,Yemen
852821 - - Colour,,14.00,14.00,4,,,,Yemen
852822 - - Black and white or other monochrome,,14.00,14.00,1,,,,Yemen
852830 - Video projectors,,10.40,10.40,2,,,,Yemen
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,,4.53,4.53,8,,,,Yemen
852990 - Other,"57,723",3.70,3.70,6,,,,Yemen
853010 - Equipment for railways or tramways,,2.80,2.80,1,,,,Yemen
853080 - Other equipment,,2.80,2.80,1,,,,Yemen
853090 - Parts,,2.80,2.80,1,,,,Yemen
853110 - Burglar or fire alarms and similar apparatus,,2.33,2.33,4,,,,Yemen
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),,3.36,3.36,5,,,,Yemen
853180 - Other apparatus,,1.55,1.55,2,,,,Yemen
853190 - Parts,,3.65,3.65,2,,,,Yemen
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),,3.60,3.60,1,,,,Yemen
853221 - - Tantalum,,5.00,5.00,1,,,,Yemen
853222 - - Aluminium electrolytic,,5.00,5.00,1,,,,Yemen
"853223 - - Ceramic dielectric, single layer",,3.60,3.60,1,,,,Yemen
"853224 - - Ceramic dielectric, multilayer",,3.60,3.60,2,,,,Yemen
853225 - - Dielectric of paper or plastics,,3.60,3.60,1,,,,Yemen
853229 - - Other,,3.60,3.60,1,,,,Yemen
853230 - Variable or adjustable (pre-set) capacitors,,5.00,5.00,1,,,,Yemen
853290 - Parts,,4.70,4.70,1,,,,Yemen
"853310 - Fixed carbon resistors, composition or film types",,3.70,3.70,1,,,,Yemen
853321 - - For a power handling capacity not exceeding 20 W,,3.70,3.70,1,,,,Yemen
853329 - - Other,,3.70,3.70,1,,,,Yemen
853331 - - For a power handling capacity not exceeding 20 W,,3.70,3.70,1,,,,Yemen
853339 - - Other,,3.70,3.70,1,,,,Yemen
"853340 - Other variable resistors, including rheostats and potentiometers",,3.70,3.70,2,,,,Yemen
853390 - Parts,,3.70,3.70,1,,,,Yemen
853400 Printed circuits,,5.20,5.20,3,,,,Yemen
853510 - Fuses,,4.60,4.60,1,,,,Yemen
853521 - - For a voltage of less than 72.5 kV,,4.60,4.60,1,,,,Yemen
853529 - - Other,,4.60,4.60,1,,,,Yemen
853530 - Isolating switches and make-and-break switches,,4.60,4.60,2,,,,Yemen
"853540 - Lightning arresters, voltage limiters and surge suppressors",,4.60,4.60,1,,,,Yemen
853590 - Other,,3.50,3.50,1,,,,Yemen
853610 - Fuses,,3.20,3.20,3,,,,Yemen
853620 - Automatic circuit breakers,,3.20,3.20,2,,,,Yemen
853630 - Other apparatus for protecting electrical circuits,,3.20,3.20,3,,,,Yemen
853641 - - For a voltage not exceeding 60 V,,3.20,3.20,2,,,,Yemen
853649 - - Other,,3.20,3.20,1,,,,Yemen
853650 - Other switches,,3.20,3.20,4,,,,Yemen
853661 - - Lamp-holders,,3.20,3.20,2,,,,Yemen
853669 - - Other,,3.20,3.20,3,,,,Yemen
853690 - Other apparatus,,2.40,2.40,4,,,,Yemen
"853710 - For a voltage not exceeding 1,000 V",,2.90,2.90,3,,,,Yemen
"853720 - For a voltage exceeding 1,000 V",,2.90,2.90,2,,,,Yemen
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading No. 85.37, not equipped with their apparatus",,3.00,3.00,1,,,,Yemen
853890 - Other,,3.35,3.35,2,,,,Yemen
853910 - Sealed beam lamp units,,2.00,2.00,2,,,,Yemen
853921 - - Tungsten halogen,,4.00,4.00,3,,,,Yemen
"853922 - - Other, of a power not exceeding 200 W and for a voltage exceeding 100 V",,4.00,4.00,2,,,,Yemen
853929 - - Other,,4.00,4.00,3,,,,Yemen
"853931 - - Fluorescent, hot cathode",,3.60,3.60,2,,,,Yemen
853932 - - Mercury or sodium vapour lamps; metal halide lamps,,3.60,3.60,3,,,,Yemen
853939 - - Other,,3.60,3.60,1,,,,Yemen
853941 - - Arc-lamps,,3.60,3.60,1,,,,Yemen
853949 - - Other,,3.60,3.60,2,,,,Yemen
853990 - Parts,,3.70,3.70,2,,,,Yemen
854011 - - Colour,,14.40,14.40,6,,,,Yemen
854012 - - Black and white or other monochrome,,10.50,10.50,1,,,,Yemen
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,3.60,3.60,3,,,,Yemen
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,3.60,3.60,1,,,,Yemen
"854050 - Data/graphic display tubes, black and white or other monochrome",,3.60,3.60,1,,,,Yemen
854060 - Other cathode-ray tubes,,3.60,3.60,1,,,,Yemen
854071 - - Magnetrons,,3.70,3.70,1,,,,Yemen
854072 - - Klystrons,,3.70,3.70,1,,,,Yemen
854079 - - Other,,3.70,3.70,1,,,,Yemen
854081 - - Receiver or amplifier valves and tubes,,3.70,3.70,1,,,,Yemen
854089 - - Other,,3.70,3.70,3,,,,Yemen
854091 - - Of cathode-ray tubes,,3.90,3.90,1,,,,Yemen
854099 - - Other,,3.90,3.90,1,,,,Yemen
"854110 - Diodes, other than photosensitive or light emitting diodes",193,7.00,7.00,3,,,,Yemen
854121 - - With a dissipation rate of less than 1 W,,7.00,7.00,2,,,,Yemen
854129 - - Other,,7.00,7.00,4,,,,Yemen
"854130 - Thyristors, diacs and triacs, other than photosensitive devices",,7.00,7.00,2,,,,Yemen
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","1,985",4.16,4.16,5,,,,Yemen
854150 - Other semiconductor devices,,7.00,7.00,2,,,,Yemen
854160 - Mounted piezo-electric crystals,,5.60,5.60,1,,,,Yemen
854190 - Parts,,4.10,4.10,1,,,,Yemen
"854212 - - Cards incorporating an electronic integrated circuit (""smart"" cards)",,14.00,14.00,1,,,,Yemen
854213 - - Metal oxide semiconductors (MOS technology),,4.07,4.07,33,,,,Yemen
854214 - - Circuits obtained by bipolar technology,,5.13,5.13,18,,,,Yemen
"854219 - - Other, including circuits obtained by a combination of bipolar and MOS technologies (BIMOS technology)",,4.40,4.40,21,,,,Yemen
854230 - Other monolithic integrated circuits,,7.00,7.00,11,,,,Yemen
854240 - Hybrid integrated circuits,,7.00,7.00,4,,,,Yemen
854250 - Electronic microassemblies,,7.00,7.00,1,,,,Yemen
854290 - Parts,,4.10,4.10,1,,,,Yemen
854311 - - Ion implanters for doping semiconductor materials,,0.00,0.00,1,,,,Yemen
854319 - - Other,,5.20,5.20,1,,,,Yemen
854320 - Signal generators,,5.00,5.00,1,,,,Yemen
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis",,2.50,2.50,2,,,,Yemen
854340 - Electric fence energisers,,5.00,5.00,1,,,,Yemen
854381 - - Proximity cards and tags,,5.00,5.00,1,,,,Yemen
854389 - - Other,"23,055",3.57,3.57,7,,,,Yemen
854390 - Parts,,2.50,2.50,2,,,,Yemen
854411 - - Of copper,"39,204",4.80,4.80,2,,,,Yemen
854419 - - Other,,4.80,4.80,2,,,,Yemen
854420 - Co-axial cable and other co-axial electric conductors,,4.80,4.80,1,,,,Yemen
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",,2.40,2.40,2,,,,Yemen
854441 - - Fitted with connectors,,4.60,4.60,2,,,,Yemen
854449 - - Other,,4.80,4.80,2,,,,Yemen
854451 - - Fitted with connectors,,4.60,4.60,1,,,,Yemen
854459 - - Other,,4.80,4.80,3,,,,Yemen
"854460 - Other electric conductors, for a voltage exceeding 1,000 V",,4.80,4.80,2,,,,Yemen
854470 - Optical fibre cables,,6.30,6.30,1,,,,Yemen
854511 - - Of a kind used for furnaces,,3.70,3.70,1,,,,Yemen
854519 - - Other,,3.80,3.80,2,,,,Yemen
854520 - Brushes,,3.70,3.70,1,,,,Yemen
854590 - Other,,3.20,3.20,2,,,,Yemen
854610 - Of glass,,4.70,4.70,1,,,,Yemen
854620 - Of ceramics,"2,518",6.80,6.80,3,,,,Yemen
854690 - Other,,5.00,5.00,2,,,,Yemen
854710 - Insulating fittings of ceramics,,6.80,6.80,2,,,,Yemen
854720 - Insulating fittings of plastics,,5.20,5.20,1,,,,Yemen
854790 - Other,,4.70,4.70,1,,,,Yemen
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,2.72,2.72,5,,,,Yemen
854890 - Other,,3.30,3.30,1,,,,Yemen
,1996,"329,678",4.69,4.69,703,,,,Yemen
850110 - Motors of an output not exceeding 37.5 W,,4.25,4.25,4,,,,Yemen
850120 - Universal AC/DC motors of an output exceeding 37.5 W,,1.80,1.80,2,,,,Yemen
850131 - - Of an output not exceeding 750 W,,1.80,1.80,2,,,,Yemen
850132 - - Of an output exceeding 750 W but not exceeding 75 kW,,2.40,2.40,3,,,,Yemen
850133 - - Of an output exceeding 75 kW but not exceeding 375 kW,,1.80,1.80,2,,,,Yemen
850134 - - Of an output exceeding 375 kW,,2.70,2.70,4,,,,Yemen
"850140 - Other AC motors, single-phase",,2.40,2.40,3,,,,Yemen
850151 - - Of an output not exceeding 750 W,,1.80,1.80,2,,,,Yemen
850152 - - Of an output exceeding 750 W but not exceeding 75 kW,,2.70,2.70,4,,,,Yemen
850153 - - Of an output exceeding 75 kW,,2.88,2.88,5,,,,Yemen
850161 - - Of an output not exceeding 75 kVA,,2.40,2.40,3,,,,Yemen
850162 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,,1.80,1.80,2,,,,Yemen
850163 - - Of an output exceeding 375 kVA but not exceeding 750 kVA,,1.80,1.80,2,,,,Yemen
850164 - - Of an output exceeding 750 kVA,,3.60,3.60,1,,,,Yemen
850211 - - Of an output not exceeding 75 kVA,,2.40,2.40,3,,,,Yemen
850212 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,,1.80,1.80,2,,,,Yemen
850213 - - Of an output exceeding 375 kVA,,2.40,2.40,3,,,,Yemen
850220 - Generating sets with spark-ignition internal combustion piston engines,,2.40,2.40,3,,,,Yemen
850231 - - Wind-powered,,3.60,3.60,1,,,,Yemen
850239 - - Other,,2.40,2.40,3,,,,Yemen
850240 - Electric rotary converters,,1.80,1.80,2,,,,Yemen
850300 Parts suitable for use solely or principally with the machines of heading No. 85.01 or 85.02,,3.40,3.40,3,,,,Yemen
850410 - Ballasts for discharge lamps or tubes,,3.20,3.20,3,,,,Yemen
850421 - - Having a power handling capacity not exceeding 650 kVA,,4.80,4.80,1,,,,Yemen
"850422 - - Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,4.80,4.80,2,,,,Yemen
"850423 - - Having a power handling capacity exceeding 10,000 kVA",,4.80,4.80,1,,,,Yemen
850431 - - Having a power handling capacity not exceeding 1 kVA,,3.60,3.60,4,,,,Yemen
850432 - - Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,,3.20,3.20,3,,,,Yemen
850433 - - Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,,2.40,2.40,2,,,,Yemen
850434 - - Having a power handling capacity exceeding 500 kVA,,4.80,4.80,1,,,,Yemen
850440 - Static converters,"2,933",3.70,3.70,8,,,,Yemen
850450 - Other inductors,,2.40,2.40,2,,,,Yemen
850490 - Parts,,3.10,3.10,3,,,,Yemen
850511 - - Of metal,,3.10,3.10,1,,,,Yemen
850519 - - Other,,3.10,3.10,2,,,,Yemen
"850520 - Electro-magnetic couplings, clutches and brakes",,3.10,3.10,1,,,,Yemen
850530 - Electro-magnetic lifting heads,,3.10,3.10,1,,,,Yemen
"850590 - Other, including parts",,2.80,2.80,3,,,,Yemen
850610 - Manganese dioxide,,6.40,6.40,6,,,,Yemen
850630 - Mercuric oxide,,6.40,6.40,3,,,,Yemen
850640 - Silver oxide,,6.40,6.40,3,,,,Yemen
850650 - Lithium,,6.40,6.40,3,,,,Yemen
850660 - Air-zinc,,6.40,6.40,3,,,,Yemen
850680 - Other,,4.80,4.80,4,,,,Yemen
850690 - Parts,,6.40,6.40,1,,,,Yemen
"850710 - Lead-acid, of a kind used for starting piston engines",,3.76,3.76,5,,,,Yemen
850720 - Other lead-acid accumulators,,3.76,3.76,5,,,,Yemen
850730 - Nickel-cadmium,,2.70,2.70,4,,,,Yemen
850740 - Nickel-iron,,1.85,1.85,2,,,,Yemen
850780 - Other accumulators,"7,149",2.47,2.47,3,,,,Yemen
850790 - Parts,,2.93,2.93,4,,,,Yemen
850810 - Drills of all kinds,,3.40,3.40,3,,,,Yemen
850820 - Saws,,3.40,3.40,3,,,,Yemen
850880 - Other tools,,3.40,3.40,8,,,,Yemen
850890 - Parts,,3.40,3.40,1,,,,Yemen
850910 - Vacuum cleaners,,2.90,2.90,2,,,,Yemen
850920 - Floor polishers,,2.90,2.90,1,,,,Yemen
850930 - Kitchen waste disposers,,3.40,3.40,1,,,,Yemen
850940 - Food grinders and mixers; fruit or vegetable juice extractors,,3.40,3.40,1,,,,Yemen
850980 - Other appliances,,3.40,3.40,1,,,,Yemen
850990 - Parts,,3.15,3.15,2,,,,Yemen
851010 - Shavers,,3.20,3.20,1,,,,Yemen
851020 - Hair clippers,,3.00,3.00,1,,,,Yemen
851030 - Hair-removing appliances,,3.40,3.40,1,,,,Yemen
851090 - Parts,,3.20,3.20,1,,,,Yemen
851110 - Sparking plugs,,2.10,2.10,2,,,,Yemen
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,,1.95,1.95,2,,,,Yemen
851130 - Distributors; ignition coils,,2.10,2.10,2,,,,Yemen
851140 - Starter motors and dual purpose starter-generators,,2.10,2.10,2,,,,Yemen
851150 - Other generators,,2.10,2.10,2,,,,Yemen
851180 - Other equipment,,2.10,2.10,2,,,,Yemen
851190 - Parts,,4.20,4.20,1,,,,Yemen
851210 - Lighting or visual signalling equipment of a kind used on bicycles,,3.60,3.60,1,,,,Yemen
851220 - Other lighting or visual signalling equipment,,3.60,3.60,1,,,,Yemen
851230 - Sound signalling equipment,,3.60,3.60,1,,,,Yemen
"851240 - Windscreen wipers, defrosters and demisters",,3.60,3.60,1,,,,Yemen
851290 - Parts,,3.60,3.60,1,,,,Yemen
851310 - Lamps,,6.30,6.30,1,,,,Yemen
851390 - Parts,,6.30,6.30,1,,,,Yemen
851410 - Resistance heated furnaces and ovens,,3.00,3.00,2,,,,Yemen
851420 - Induction or dielectric furnaces and ovens,,3.00,3.00,2,,,,Yemen
851430 - Other furnaces and ovens,,1.50,1.50,4,,,,Yemen
851440 - Other induction or dielectric heating equipment,,3.00,3.00,1,,,,Yemen
851490 - Parts,,3.00,3.00,2,,,,Yemen
851511 - - Soldering irons and guns,,3.70,3.70,1,,,,Yemen
851519 - - Other,,3.70,3.70,1,,,,Yemen
851521 - - Fully or partly automatic,,3.70,3.70,1,,,,Yemen
851529 - - Other,,3.70,3.70,2,,,,Yemen
851531 - - Fully or partly automatic,,3.70,3.70,1,,,,Yemen
851539 - - Other,,3.70,3.70,3,,,,Yemen
851580 - Other machines and apparatus,,3.70,3.70,4,,,,Yemen
851590 - Parts,,3.70,3.70,1,,,,Yemen
851610 - Electric instantaneous or storage water heaters and immersion heaters,,3.70,3.70,3,,,,Yemen
851621 - - Storage heating radiators,,3.90,3.90,1,,,,Yemen
851629 - - Other,,3.90,3.90,4,,,,Yemen
851631 - - Hair dryers,,4.00,4.00,2,,,,Yemen
851632 - - Other hair-dressing apparatus,,4.00,4.00,1,,,,Yemen
851633 - - Hand-drying apparatus,,3.70,3.70,1,,,,Yemen
851640 - Electric smoothing irons,,4.00,4.00,2,,,,Yemen
851650 - Microwave ovens,,5.00,5.00,1,,,,Yemen
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters",,3.70,3.70,6,,,,Yemen
851671 - - Coffee or tea makers,,3.70,3.70,1,,,,Yemen
851672 - - Toasters,,3.70,3.70,1,,,,Yemen
851679 - - Other,,3.70,3.70,3,,,,Yemen
851680 - Electric heating resistors,,2.40,2.40,3,,,,Yemen
851690 - Parts,,3.70,3.70,1,,,,Yemen
851711 - - Line telephone sets with cordless handsets,,7.50,7.50,1,,,,Yemen
851719 - - Other,,10.75,10.75,2,,,,Yemen
851721 - - Facsimile machines,,7.50,7.50,1,,,,Yemen
851722 - - Teleprinters,,7.50,7.50,1,,,,Yemen
851730 - Telephonic or telegraphic switching apparatus,,7.50,7.50,1,,,,Yemen
"851750 - Other apparatus, for carrier-current line systems or for digital line systems",,6.05,6.05,2,,,,Yemen
851780 - Other apparatus,,7.50,7.50,2,,,,Yemen
851790 - Parts,"3,034",6.05,6.05,4,,,,Yemen
851810 - Microphones and stands therefor,,1.75,1.75,2,,,,Yemen
"851821 - - Single loudspeakers, mounted in their enclosures",,2.35,2.35,2,,,,Yemen
"851822 - - Multiple loudspeakers, mounted in the same enclosure",,2.35,2.35,2,,,,Yemen
851829 - - Other,,1.90,1.90,2,,,,Yemen
"851830 - Headphones, earphones and combined microphone/speaker sets",,2.00,2.00,2,,,,Yemen
851840 - Audio-frequency electric amplifiers,,3.30,3.30,4,,,,Yemen
851850 - Electric sound amplifier sets,,1.60,1.60,2,,,,Yemen
851890 - Parts,,3.20,3.20,1,,,,Yemen
851910 - Coin- or disc-operated record-players,,7.40,7.40,1,,,,Yemen
851921 - - Without loudspeaker,,5.00,5.00,1,,,,Yemen
851929 - - Other,,5.00,5.00,1,,,,Yemen
851931 - - With automatic record changing mechanism,,5.00,5.00,1,,,,Yemen
851939 - - Other,,5.00,5.00,1,,,,Yemen
851940 - Transcribing machines,,6.80,6.80,1,,,,Yemen
851992 - - Pocket-size cassette-players,,0.00,0.00,1,,,,Yemen
"851993 - - Other, cassette-type",,7.10,7.10,4,,,,Yemen
851999 - - Other,,8.40,8.40,3,,,,Yemen
852010 - Dictating machines not capable of operating without an external source of power,,5.20,5.20,1,,,,Yemen
852020 - Telephone answering machines,,5.20,5.20,1,,,,Yemen
852032 - - Digital audio type,,3.17,3.17,6,,,,Yemen
"852033 - - Other, cassette-type",,2.00,2.00,4,,,,Yemen
852039 - - Other,,5.50,5.50,2,,,,Yemen
852090 - Other,,1.60,1.60,2,,,,Yemen
852110 - Magnetic tape-type,,7.33,7.33,3,,,,Yemen
852190 - Other,,14.00,14.00,1,,,,Yemen
852210 - Pick-up cartridges,,4.90,4.90,1,,,,Yemen
852290 - Other,,2.18,2.18,5,,,,Yemen
852311 - - Of a width not exceeding 4 mm,,3.20,3.20,1,,,,Yemen
852312 - - Of a width exceeding 4 mm but not exceeding 6.5 mm,,4.10,4.10,1,,,,Yemen
852313 - - Of a width exceeding 6.5 mm,,4.10,4.10,1,,,,Yemen
852320 - Magnetic discs,,2.73,2.73,3,,,,Yemen
852330 - Cards incorporating a magnetic stripe,,4.10,4.10,1,,,,Yemen
852390 - Other,,4.10,4.10,1,,,,Yemen
852410 - Gramophone records,,4.10,4.10,1,,,,Yemen
852431 - - For reproducing phenomena other than sound or image,,4.10,4.10,1,,,,Yemen
852432 - - For reproducing sound only,394,4.10,4.10,1,,,,Yemen
852439 - - Other,,4.10,4.10,1,,,,Yemen
852440 - Magnetic tapes for reproducing phenomena other than sound or image,,2.87,2.87,3,,,,Yemen
852451 - - Of a width not exceeding 4 mm,,4.10,4.10,1,,,,Yemen
852452 - - Of a width exceeding 4 mm but not exceeding 6.5 mm,,3.60,3.60,1,,,,Yemen
852453 - - Of a width exceeding 6.5 mm,,4.10,4.10,1,,,,Yemen
852460 - Cards incorporating a magnetic stripe,,4.10,4.10,1,,,,Yemen
852491 - - For reproducing phenomena other than sound or image,"15,872",2.05,2.05,2,,,,Yemen
852499 - - Other,,4.10,4.10,1,,,,Yemen
852510 - Transmission apparatus,,2.05,2.05,2,,,,Yemen
852520 - Transmission apparatus incorporating reception apparatus,,4.33,4.33,3,,,,Yemen
852530 - Television cameras,,4.35,4.35,2,,,,Yemen
852540 - Still image video cameras and other video camera recorders,,7.93,7.93,3,,,,Yemen
852610 - Radar apparatus,"31,858",2.35,2.35,2,,,,Yemen
852691 - - Radio navigational aid apparatus,,1.57,1.57,3,,,,Yemen
852692 - - Radio remote control apparatus,,2.35,2.35,2,,,,Yemen
852712 - - Pocket-size radio cassette-players,,12.80,12.80,2,,,,Yemen
852713 - - Other apparatus combined with sound recording or reproducing apparatus,,12.80,12.80,3,,,,Yemen
852719 - - Other,,0.00,0.00,1,,,,Yemen
852721 - - Combined with sound recording or reproducing apparatus,,13.20,13.20,6,,,,Yemen
852729 - - Other,,12.80,12.80,1,,,,Yemen
852731 - - Combined with sound recording or reproducing apparatus,419,12.80,12.80,5,,,,Yemen
852732 - - Not combined with sound recording or reproducing apparatus but combined with a clock,,5.50,5.50,2,,,,Yemen
852739 - - Other,,11.00,11.00,3,,,,Yemen
852790 - Other apparatus,,6.93,6.93,3,,,,Yemen
852812 - - Colour,,14.00,14.00,17,,,,Yemen
852813 - - Black and white or other monochrome,,6.80,6.80,1,,,,Yemen
852821 - - Colour,,14.00,14.00,4,,,,Yemen
852822 - - Black and white or other monochrome,,14.00,14.00,1,,,,Yemen
852830 - Video projectors,,10.40,10.40,2,,,,Yemen
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,,4.53,4.53,8,,,,Yemen
852990 - Other,"263,600",3.70,3.70,6,,,,Yemen
853010 - Equipment for railways or tramways,,2.80,2.80,1,,,,Yemen
853080 - Other equipment,,2.80,2.80,1,,,,Yemen
853090 - Parts,,2.80,2.80,1,,,,Yemen
853110 - Burglar or fire alarms and similar apparatus,,2.33,2.33,4,,,,Yemen
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),,3.36,3.36,5,,,,Yemen
853180 - Other apparatus,,1.55,1.55,2,,,,Yemen
853190 - Parts,,3.65,3.65,2,,,,Yemen
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),,3.60,3.60,1,,,,Yemen
853221 - - Tantalum,,5.00,5.00,1,,,,Yemen
853222 - - Aluminium electrolytic,,5.00,5.00,1,,,,Yemen
"853223 - - Ceramic dielectric, single layer",,3.60,3.60,1,,,,Yemen
"853224 - - Ceramic dielectric, multilayer",,3.60,3.60,2,,,,Yemen
