Importer,Year,Value,Ad val. duties,Number of lines,Albania
,(US$),Simple average,MFN duties,Pref. duties,Albania
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Albania
853932 -- Mercury or sodium vapour lamps; metal halide lamps,,2.70,2.70,3,,,,Albania
853939 -- Other,,2.70,2.70,1,,,,Albania
853941 -- Arc-lamps,,2.70,2.70,1,,,,Albania
853949 -- Other,,2.70,2.70,2,,,,Albania
853990 - Parts,,2.70,2.70,2,,,,Albania
854011 -- Colour,,14.00,14.00,6,,,,Albania
854012 -- Black and white or other monochrome,,7.50,7.50,1,,,,Albania
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,2.70,2.70,2,,,,Albania
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,2.60,2.60,1,,,,Albania
"854050 - Data/graphic display tubes, black and white or other monochrome",,2.60,2.60,1,,,,Albania
854060 - Other cathode-ray tubes,,2.60,2.60,1,,,,Albania
854071 -- Magnetrons,,2.70,2.70,1,,,,Albania
854072 -- Klystrons,,2.70,2.70,1,,,,Albania
854079 -- Other,,2.70,2.70,1,,,,Albania
854081 -- Receiver or amplifier valves and tubes,,2.70,2.70,1,,,,Albania
854089 -- Other,,2.70,2.70,1,,,,Albania
854091 -- Of cathode-ray tubes,,2.70,2.70,1,,,,Albania
854099 -- Other,,2.70,2.70,1,,,,Albania
"854110 - Diodes, other than photosensitive or light emitting diodes",,0.00,0.00,1,,,,Albania
854121 -- With a dissipation rate of less than 1 W,,0.00,0.00,1,,,,Albania
854129 -- Other,,0.00,0.00,1,,,,Albania
"854130 - Thyristors, diacs and triacs, other than photosensitive devices",,0.00,0.00,1,,,,Albania
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes",,0.00,0.00,2,,,,Albania
854150 - Other semiconductor devices,,0.00,0.00,1,,,,Albania
854160 - Mounted piezo-electric crystals,"1,343",0.00,0.00,1,,,,Albania
854190 - Parts,,0.00,0.00,1,,,,Albania
"854210 - Cards incorporating an electronic integrated circuit (""smart"" cards)","5,613",0.00,0.00,1,,,,Albania
854221 -- Digital,"8,952",0.00,0.00,25,,,,Albania
854229 -- Other,"2,185",0.00,0.00,7,,,,Albania
854260 - Hybrid integrated circuits,,0.00,0.00,1,,,,Albania
854270 - Electronic microassemblies,,0.00,0.00,1,,,,Albania
854290 - Parts,326,0.00,0.00,1,,,,Albania
854311 -- Ion implanters for doping semiconductor materials,,0.00,0.00,1,,,,Albania
854319 -- Other,,4.00,4.00,1,,,,Albania
854320 - Signal generators,,3.70,3.70,1,,,,Albania
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis",,1.85,1.85,2,,,,Albania
854340 - Electric fence energisers,,3.70,3.70,1,,,,Albania
854381 -- Proximity cards and tags,,0.00,0.00,1,,,,Albania
854389 -- Other,"13,711",2.22,2.22,10,,,,Albania
854390 - Parts,"3,252",1.85,1.85,4,,,,Albania
854411 -- Of copper,,3.70,3.70,2,,,,Albania
854419 -- Other,,3.70,3.70,2,,,,Albania
854420 - Co- Axial cable and other co- Axial electric conductors,,3.70,3.70,1,,,,Albania
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",,3.70,3.70,1,,,,Albania
854441 -- Fitted with connectors,"1,369",1.65,1.65,2,,,,Albania
854449 -- Other,"3,578",1.85,1.85,2,,,,Albania
854451 -- Fitted with connectors,"2,976",1.65,1.65,2,,,,Albania
854459 -- Other,63,3.70,3.70,3,,,,Albania
"854460 - Other electric conductors, for a voltage exceeding 1,000 V",,3.70,3.70,2,,,,Albania
854470 - Optical fibre cables,,0.00,0.00,1,,,,Albania
854511 -- Of a kind used for furnaces,,2.70,2.70,1,,,,Albania
854519 -- Other,,2.70,2.70,2,,,,Albania
854520 - Brushes,,2.70,2.70,1,,,,Albania
854590 - Other,,2.20,2.20,2,,,,Albania
854610 - Of glass,,3.70,3.70,1,,,,Albania
854620 - Of ceramics,,4.70,4.70,3,,,,Albania
854690 - Other,,3.70,3.70,2,,,,Albania
854710 - Insulating fittings of ceramics,,4.70,4.70,2,,,,Albania
854720 - Insulating fittings of plastics,,3.70,3.70,1,,,,Albania
854790 - Other,,3.70,3.70,1,,,,Albania
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators","110,719",1.98,1.98,5,,,,Albania
854890 - Other,"11,627",1.35,1.35,2,,,,Albania
,2005,"6,677,644",2.85,2.85,653,,,,Albania
850110 - Motors of an output not exceeding 37.5 W,,3.20,3.20,4,,,,Albania
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"62,441",1.35,1.35,2,,,,Albania
850131 -- Of an output not exceeding 750 W,,1.35,1.35,2,,,,Albania
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,,1.80,1.80,3,,,,Albania
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,,1.35,1.35,2,,,,Albania
850134 -- Of an output exceeding 375 kW,,2.03,2.03,4,,,,Albania
"850140 - Other AC motors, single-phase",,1.80,1.80,3,,,,Albania
850151 -- Of an output not exceeding 750 W,,1.35,1.35,2,,,,Albania
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,,2.03,2.03,4,,,,Albania
850153 -- Of an output exceeding 75 kW,,2.16,2.16,5,,,,Albania
850161 -- Of an output not exceeding 75 kVA,,1.80,1.80,3,,,,Albania
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,1.35,1.35,2,,,,Albania
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,,1.35,1.35,2,,,,Albania
850164 -- Of an output exceeding 750 kVA,,2.70,2.70,1,,,,Albania
850211 -- Of an output not exceeding 75 kVA,"4,976",1.80,1.80,3,,,,Albania
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"2,986",1.35,1.35,2,,,,Albania
850213 -- Of an output exceeding 375 kVA,"12,354",2.03,2.03,4,,,,Albania
850220 - Generating sets with spark-ignition internal combustion piston engines,,2.16,2.16,5,,,,Albania
850231 -- Wind-powered,,1.35,1.35,2,,,,Albania
850239 -- Other,,1.80,1.80,3,,,,Albania
850240 - Electric rotary converters,,1.35,1.35,2,,,,Albania
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"3,100,857",2.70,2.70,3,,,,Albania
850410 - Ballasts for discharge lamps or tubes,,2.47,2.47,3,,,,Albania
850421 -- Having a power handling capacity not exceeding 650 kVA,,3.70,3.70,1,,,,Albania
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA","36,639",3.70,3.70,2,,,,Albania
"850423 -- Having a power handling capacity exceeding 10,000 kVA",,3.70,3.70,1,,,,Albania
850431 -- Having a power handling capacity not exceeding 1 kVA,858,2.78,2.78,4,,,,Albania
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,,2.47,2.47,3,,,,Albania
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,,1.85,1.85,2,,,,Albania
850434 -- Having a power handling capacity exceeding 500 kVA,734,3.70,3.70,1,,,,Albania
850440 - Static converters,"11,782",2.48,2.48,8,,,,Albania
850450 - Other inductors,"34,437",1.23,1.23,3,,,,Albania
850490 - Parts,"855,082",1.32,1.32,5,,,,Albania
850511 -- Of metal,,2.20,2.20,1,,,,Albania
850519 -- Other,,2.20,2.20,2,,,,Albania
"850520 - Electro-magnetic couplings, clutches and brakes",,2.20,2.20,1,,,,Albania
850530 - Electro-magnetic lifting heads,,2.20,2.20,1,,,,Albania
"850590 - Other, including parts",,1.80,1.80,3,,,,Albania
850610 - Manganese dioxide,,4.70,4.70,6,,,,Albania
850630 - Mercuric oxide,,4.70,4.70,3,,,,Albania
850640 - Silver oxide,,4.70,4.70,3,,,,Albania
850650 - Lithium,87,4.70,4.70,3,,,,Albania
850660 - Air-zinc,,4.70,4.70,3,,,,Albania
850680 - Other primary cells and primary batteries,37,3.53,3.53,4,,,,Albania
850690 - Parts,,4.70,4.70,1,,,,Albania
"850710 - Lead- Acid, of a kind used for starting piston engines",,2.96,2.96,5,,,,Albania
850720 - Other lead- Acid accumulators,,2.96,2.96,5,,,,Albania
850730 - Nickel-cadmium,"12,690",1.95,1.95,4,,,,Albania
850740 - Nickel-iron,,1.35,1.35,2,,,,Albania
850780 - Other accumulators,"1,344",2.03,2.03,4,,,,Albania
850790 - Parts,,2.03,2.03,4,,,,Albania
"850910 - Vacuum cleaners, including dry and wet vacuum cleaners",,2.20,2.20,2,,,,Albania
850920 - Floor polishers,,2.20,2.20,1,,,,Albania
850930 - Kitchen waste disposers,,2.20,2.20,1,,,,Albania
850940 - Food grinders and mixers; fruit or vegetable juice extractors,,2.20,2.20,1,,,,Albania
850980 - Other appliances,,2.20,2.20,1,,,,Albania
850990 - Parts,,2.20,2.20,2,,,,Albania
851010 - Shavers,,2.20,2.20,1,,,,Albania
851020 - Hair clippers,,2.20,2.20,1,,,,Albania
851030 - Hair-removing appliances,,2.20,2.20,1,,,,Albania
851090 - Parts,,2.20,2.20,1,,,,Albania
851110 - Sparking plugs,,1.60,1.60,2,,,,Albania
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,,1.60,1.60,2,,,,Albania
851130 - Distributors; ignition coils,,1.60,1.60,2,,,,Albania
851140 - Starter motors and dual purpose starter-generators,,1.60,1.60,2,,,,Albania
851150 - Other generators,,1.60,1.60,2,,,,Albania
851180 - Other equipment,,1.60,1.60,2,,,,Albania
851190 - Parts,,3.20,3.20,1,,,,Albania
851210 - Lighting or visual signalling equipment of a kind used on bicycles,,2.70,2.70,1,,,,Albania
851220 - Other lighting or visual signalling equipment,211,2.70,2.70,1,,,,Albania
851230 - Sound signalling equipment,,2.70,2.70,1,,,,Albania
"851240 - Windscreen wipers, defrosters and demisters",,2.70,2.70,1,,,,Albania
851290 - Parts,,2.70,2.70,1,,,,Albania
851310 - Lamps,,5.70,5.70,1,,,,Albania
851390 - Parts,,5.70,5.70,1,,,,Albania
851410 - Resistance heated furnaces and ovens,"2,239",1.47,1.47,3,,,,Albania
851420 - Furnaces and ovens functioning by induction or dielectric loss,,1.47,1.47,3,,,,Albania
851430 - Other furnaces and ovens,,1.10,1.10,4,,,,Albania
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,,2.20,2.20,1,,,,Albania
851490 - Parts,,1.10,1.10,2,,,,Albania
851511 -- Soldering irons and guns,,2.70,2.70,1,,,,Albania
851519 -- Other,,2.70,2.70,1,,,,Albania
851521 -- Fully or partly automatic,,2.70,2.70,1,,,,Albania
851529 -- Other,,2.70,2.70,2,,,,Albania
851531 -- Fully or partly automatic,,2.70,2.70,1,,,,Albania
851539 -- Other,,2.70,2.70,3,,,,Albania
851580 - Other machines and apparatus,,2.16,2.16,5,,,,Albania
851590 - Parts,,1.35,1.35,2,,,,Albania
851610 - Electric instantaneous or storage water heaters and immersion heaters,,2.70,2.70,3,,,,Albania
851621 -- Storage heating radiators,,2.70,2.70,1,,,,Albania
851629 -- Other,"2,090",2.70,2.70,4,,,,Albania
851631 -- Hair dryers,,2.70,2.70,2,,,,Albania
851632 -- Other hair-dressing apparatus,,2.70,2.70,1,,,,Albania
851633 -- Hand-drying apparatus,,2.70,2.70,1,,,,Albania
851640 - Electric smoothing irons,,2.70,2.70,2,,,,Albania
851650 - Microwave ovens,,5.00,5.00,1,,,,Albania
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters",,2.70,2.70,6,,,,Albania
851671 -- Coffee or tea makers,,2.70,2.70,1,,,,Albania
851672 -- Toasters,,2.70,2.70,1,,,,Albania
851679 -- Other,,2.70,2.70,2,,,,Albania
851680 - Electric heating resistors,,1.80,1.80,3,,,,Albania
851690 - Parts,983,2.70,2.70,1,,,,Albania
851711 -- Line tephone sets with cordless handsets,,0.00,0.00,1,,,,Albania
851719 -- Other,249,0.00,0.00,2,,,,Albania
851721 -- Facsimile machines,,0.00,0.00,1,,,,Albania
851722 -- Teleprinters,,0.00,0.00,1,,,,Albania
851730 - Telephonic or telegraphic switching apparatus,"4,130",0.00,0.00,1,,,,Albania
"851750 - Other apparatus, for carrier-current line systems or for digital line systems","718,194",0.00,0.00,2,,,,Albania
851780 - Other apparatus,,0.00,0.00,2,,,,Albania
851790 - Parts,"1,251,987",0.00,0.00,4,,,,Albania
851810 - Microphones and stands therefor,"2,239",0.83,0.83,3,,,,Albania
"851821 -- Single loudspeakers, mounted in their enclosures","2,812",2.25,2.25,2,,,,Albania
"851822 -- Multiple loudspeakers, mounted in the same enclosure",,2.25,2.25,2,,,,Albania
851829 -- Other,,1.00,1.00,3,,,,Albania
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers",211,0.67,0.67,3,,,,Albania
851840 - Audio-frequency electric amplifiers,,3.00,3.00,4,,,,Albania
851850 - Electric sound amplifier sets,,1.00,1.00,2,,,,Albania
851890 - Parts,,2.00,2.00,1,,,,Albania
851910 - Coin- or disc-operated record-players,,6.00,6.00,1,,,,Albania
851921 -- Without loudspeaker,,2.00,2.00,1,,,,Albania
851929 -- Other,,2.00,2.00,1,,,,Albania
851931 -- With automatic record changing mechanism,,2.00,2.00,1,,,,Albania
851939 -- Other,,2.00,2.00,1,,,,Albania
851940 - Transcribing machines,,5.00,5.00,1,,,,Albania
851992 -- Pocket-size cassette-players,,0.00,0.00,1,,,,Albania
"851993 -- Other, cassette-type",,5.50,5.50,4,,,,Albania
851999 -- Other,,7.67,7.67,3,,,,Albania
852010 - Dictating machines not capable of operating without an external source of power,,4.00,4.00,1,,,,Albania
852020 - Telephone answering machines,,0.00,0.00,1,,,,Albania
852032 -- Digital audio type,,2.17,2.17,6,,,,Albania
"852033 -- Other, cassette-type",,1.00,1.00,4,,,,Albania
852039 -- Other,,4.50,4.50,2,,,,Albania
852090 - Other,,1.00,1.00,2,,,,Albania
852110 - Magnetic tape-type,"4,031",7.33,7.33,3,,,,Albania
852190 - Other,"1,655",14.00,14.00,1,,,,Albania
852210 - Pick-up cartridges,,4.00,4.00,1,,,,Albania
852290 - Other,,1.33,1.33,6,,,,Albania
852311 -- Of a width not exceeding 4 mm,,0.00,0.00,1,,,,Albania
852312 -- Of a width exceeding 4 mm but not exceeding 6.5 mm,,0.00,0.00,1,,,,Albania
852313 -- Of a width exceeding 6.5 mm,299,0.00,0.00,1,,,,Albania
852320 - Magnetic discs,,0.00,0.00,2,,,,Albania
852330 - Cards incorporating a magnetic stripe,,3.50,3.50,1,,,,Albania
852390 - Other,,0.00,0.00,1,,,,Albania
852410 - Gramophone records,,3.50,3.50,1,,,,Albania
852431 -- For reproducing phenomena other than sound or image,523,0.00,0.00,1,,,,Albania
852432 -- For reproducing sound only,"3,297",3.50,3.50,2,,,,Albania
852439 -- Other,"1,480",2.33,2.33,3,,,,Albania
852440 - Magnetic tapes for reproducing phenomena other than sound or image,,0.00,0.00,1,,,,Albania
852451 -- Of a width not exceeding 4 mm,,3.50,3.50,1,,,,Albania
852452 -- Of a width exceeding 4 mm but not exceeding 6.5 mm,572,2.60,2.60,1,,,,Albania
852453 -- Of a width exceeding 6.5 mm,"1,257",3.50,3.50,1,,,,Albania
852460 - Cards incorporating a magnetic stripe,"1,418",3.50,3.50,1,,,,Albania
852491 -- For reproducing phenomena other than sound or image,149,0.00,0.00,1,,,,Albania
852499 -- Other,174,1.75,1.75,2,,,,Albania
852510 - Transmission apparatus,,1.20,1.20,3,,,,Albania
852520 - Transmission apparatus incorporating reception apparatus,"33,441",0.00,0.00,3,,,,Albania
852530 - Television cameras,"1,991",3.95,3.95,2,,,,Albania
852540 - Still image video cameras and other video camera recorders; digital cameras,236,5.95,5.95,4,,,,Albania
852610 - Radar apparatus,,1.85,1.85,2,,,,Albania
852691 -- Radio navigational aid apparatus,"32,533",1.23,1.23,3,,,,Albania
852692 -- Radio remote control apparatus,,1.85,1.85,2,,,,Albania
852712 -- Pocket-size radio cassette-players,,12.00,12.00,2,,,,Albania
852713 -- Other apparatus combined with sound recording or reproducing apparatus,,12.00,12.00,3,,,,Albania
852719 -- Other,,0.00,0.00,1,,,,Albania
852721 -- Combined with sound recording or reproducing apparatus,,12.67,12.67,6,,,,Albania
852729 -- Other,,12.00,12.00,1,,,,Albania
852731 -- Combined with sound recording or reproducing apparatus,,12.00,12.00,5,,,,Albania
852732 -- Not combined with sound recording or reproducing apparatus but combined with a clock,,4.50,4.50,2,,,,Albania
852739 -- Other,,9.00,9.00,2,,,,Albania
852790 - Other apparatus,,3.10,3.10,3,,,,Albania
852812 -- Colour,"40,284",12.25,12.25,16,,,,Albania
852813 -- Black and white or other monochrome,,2.00,2.00,1,,,,Albania
852821 -- Colour,"1,219",14.00,14.00,4,,,,Albania
852822 -- Black and white or other monochrome,,14.00,14.00,1,,,,Albania
852830 - Video projectors,"25,666",5.33,5.33,3,,,,Albania
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"2,563",3.00,3.00,9,,,,Albania
852990 - Other,"181,240",2.29,2.29,7,,,,Albania
853010 - Equipment for railways or tramways,,1.70,1.70,1,,,,Albania
853080 - Other equipment,,1.70,1.70,1,,,,Albania
853090 - Parts,,1.70,1.70,1,,,,Albania
853110 - Burglar or fire alarms and similar apparatus,,1.65,1.65,4,,,,Albania
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),,0.00,0.00,4,,,,Albania
853180 - Other apparatus,,0.73,0.73,3,,,,Albania
853190 - Parts,,1.10,1.10,2,,,,Albania
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),,0.00,0.00,1,,,,Albania
853221 -- Tantalum,,0.00,0.00,1,,,,Albania
853222 -- Aluminum electrolytic,,0.00,0.00,1,,,,Albania
"853223 -- Ceramic dielectric, single layer",,0.00,0.00,1,,,,Albania
"853224 -- Ceramic dielectric, multilayer",,0.00,0.00,1,,,,Albania
853225 -- Dielectric of paper or plastics,,0.00,0.00,1,,,,Albania
853229 -- Other,,0.00,0.00,1,,,,Albania
853230 - Variable or adjustable (pre-set) capacitors,,0.00,0.00,1,,,,Albania
853290 - Parts,,0.00,0.00,1,,,,Albania
"853310 - Fixed carbon resistors, composition or film types",,0.00,0.00,1,,,,Albania
853321 -- For a power handling capacity not exceeding 20 W,50,0.00,0.00,1,,,,Albania
853329 -- Other,,0.00,0.00,1,,,,Albania
853331 -- For a power handling capacity not exceeding 20 W,,0.00,0.00,1,,,,Albania
853339 -- Other,,0.00,0.00,1,,,,Albania
"853340 - Other variable resistors, including rheostats and potentiometers",,0.00,0.00,2,,,,Albania
853390 - Parts,,0.00,0.00,1,,,,Albania
853400 Printed circuits.,"13,810",0.00,0.00,3,,,,Albania
853510 - Fuses,809,2.70,2.70,1,,,,Albania
853521 -- For a voltage of less than 72.5 kV,,2.70,2.70,1,,,,Albania
853529 -- Other,,2.70,2.70,1,,,,Albania
853530 - Isolating switches and make-and-break switches,"44,253",2.70,2.70,2,,,,Albania
"853540 - Lightning arresters, voltage limiters and surge suppressors",,2.70,2.70,1,,,,Albania
853590 - Other,"2,177",2.70,2.70,1,,,,Albania
853610 - Fuses,,2.30,2.30,3,,,,Albania
853620 - Automatic circuit breakers,"15,638",2.30,2.30,2,,,,Albania
853630 - Other apparatus for protecting electric circuits,,2.30,2.30,3,,,,Albania
853641 -- For a voltage not exceeding 60 V,,2.30,2.30,2,,,,Albania
853649 -- Other,,2.30,2.30,1,,,,Albania
853650 - Other switches,"19,893",1.31,1.31,7,,,,Albania
853661 -- Lamp-holders,,2.30,2.30,2,,,,Albania
853669 -- Other,12,0.77,0.77,3,,,,Albania
853690 - Other apparatus,"33,616",1.15,1.15,4,,,,Albania
"853710 - For a voltage not exceeding 1,000 V","12,304",2.10,2.10,3,,,,Albania
"853720 - For a voltage exceeding 1,000 V",,2.10,2.10,2,,,,Albania
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus",,2.20,2.20,1,,,,Albania
853890 - Other,"6,855",2.45,2.45,4,,,,Albania
853910 - Sealed beam lamp units,,1.35,1.35,2,,,,Albania
853921 -- Tungsten halogen,,2.70,2.70,3,,,,Albania
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V",,2.70,2.70,2,,,,Albania
853929 -- Other,,2.70,2.70,3,,,,Albania
"853931 -- Fluorescent, hot cathode",,2.70,2.70,2,,,,Albania
853932 -- Mercury or sodium vapour lamps; metal halide lamps,,2.70,2.70,3,,,,Albania
853939 -- Other,,2.70,2.70,1,,,,Albania
853941 -- Arc-lamps,,2.70,2.70,1,,,,Albania
853949 -- Other,,2.70,2.70,2,,,,Albania
853990 - Parts,,2.70,2.70,2,,,,Albania
854011 -- Colour,,14.00,14.00,6,,,,Albania
854012 -- Black and white or other monochrome,,7.50,7.50,1,,,,Albania
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"2,488",2.70,2.70,2,,,,Albania
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,2.60,2.60,1,,,,Albania
"854050 - Data/graphic display tubes, black and white or other monochrome",,2.60,2.60,1,,,,Albania
854060 - Other cathode-ray tubes,,2.60,2.60,1,,,,Albania
854071 -- Magnetrons,,2.70,2.70,1,,,,Albania
854072 -- Klystrons,,2.70,2.70,1,,,,Albania
854079 -- Other,,2.70,2.70,1,,,,Albania
854081 -- Receiver or amplifier valves and tubes,,2.70,2.70,1,,,,Albania
854089 -- Other,,2.70,2.70,1,,,,Albania
854091 -- Of cathode-ray tubes,,2.70,2.70,1,,,,Albania
854099 -- Other,,2.70,2.70,1,,,,Albania
"854110 - Diodes, other than photosensitive or light emitting diodes",,0.00,0.00,1,,,,Albania
854121 -- With a dissipation rate of less than 1 W,,0.00,0.00,1,,,,Albania
854129 -- Other,,0.00,0.00,1,,,,Albania
"854130 - Thyristors, diacs and triacs, other than photosensitive devices",,0.00,0.00,1,,,,Albania
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes",,0.00,0.00,2,,,,Albania
854150 - Other semiconductor devices,,0.00,0.00,1,,,,Albania
854160 - Mounted piezo-electric crystals,,0.00,0.00,1,,,,Albania
854190 - Parts,,0.00,0.00,1,,,,Albania
"854210 - Cards incorporating an electronic integrated circuit (""smart"" cards)","2,351",0.00,0.00,1,,,,Albania
854221 -- Digital,"2,314",0.00,0.00,25,,,,Albania
854229 -- Other,460,0.00,0.00,7,,,,Albania
854260 - Hybrid integrated circuits,"2,239",0.00,0.00,1,,,,Albania
854270 - Electronic microassemblies,,0.00,0.00,1,,,,Albania
854290 - Parts,,0.00,0.00,1,,,,Albania
854311 -- Ion implanters for doping semiconductor materials,,0.00,0.00,1,,,,Albania
854319 -- Other,,4.00,4.00,1,,,,Albania
854320 - Signal generators,,3.70,3.70,1,,,,Albania
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis",,1.85,1.85,2,,,,Albania
854340 - Electric fence energisers,,3.70,3.70,1,,,,Albania
854381 -- Proximity cards and tags,,0.00,0.00,1,,,,Albania
854389 -- Other,"9,293",2.02,2.02,11,,,,Albania
854390 - Parts,62,1.48,1.48,5,,,,Albania
854411 -- Of copper,,3.70,3.70,2,,,,Albania
854419 -- Other,,3.70,3.70,2,,,,Albania
854420 - Co- Axial cable and other co- Axial electric conductors,,3.70,3.70,1,,,,Albania
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",,1.85,1.85,2,,,,Albania
854441 -- Fitted with connectors,"3,869",1.65,1.65,2,,,,Albania
854449 -- Other,"16,323",1.85,1.85,2,,,,Albania
854451 -- Fitted with connectors,"30,045",1.65,1.65,2,,,,Albania
854459 -- Other,,3.70,3.70,3,,,,Albania
"854460 - Other electric conductors, for a voltage exceeding 1,000 V",,3.70,3.70,2,,,,Albania
854470 - Optical fibre cables,,0.00,0.00,1,,,,Albania
854511 -- Of a kind used for furnaces,,2.70,2.70,1,,,,Albania
854519 -- Other,,2.70,2.70,2,,,,Albania
854520 - Brushes,,2.70,2.70,1,,,,Albania
854590 - Other,,2.20,2.20,2,,,,Albania
854610 - Of glass,,3.70,3.70,1,,,,Albania
854620 - Of ceramics,,4.70,4.70,3,,,,Albania
854690 - Other,,3.70,3.70,2,,,,Albania
854710 - Insulating fittings of ceramics,,4.70,4.70,2,,,,Albania
854720 - Insulating fittings of plastics,,3.70,3.70,1,,,,Albania
854790 - Other,,3.70,3.70,1,,,,Albania
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,1.98,1.98,5,,,,Albania
854890 - Other,"2,103",1.35,1.35,2,,,,Albania
,2004,"8,462,962",2.85,2.85,654,,,,Albania
850110 - Motors of an output not exceeding 37.5 W,"1,692",3.20,3.20,4,,,,Albania
850120 - Universal AC/DC motors of an output exceeding 37.5 W,,1.35,1.35,2,,,,Albania
850131 -- Of an output not exceeding 750 W,,1.35,1.35,2,,,,Albania
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,,1.80,1.80,3,,,,Albania
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,,1.35,1.35,2,,,,Albania
850134 -- Of an output exceeding 375 kW,,2.03,2.03,4,,,,Albania
"850140 - Other AC motors, single-phase",,1.80,1.80,3,,,,Albania
850151 -- Of an output not exceeding 750 W,"2,289",1.35,1.35,2,,,,Albania
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,,2.03,2.03,4,,,,Albania
850153 -- Of an output exceeding 75 kW,,2.16,2.16,5,,,,Albania
850161 -- Of an output not exceeding 75 kVA,,1.80,1.80,3,,,,Albania
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"1,493",1.35,1.35,2,,,,Albania
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,,1.35,1.35,2,,,,Albania
850164 -- Of an output exceeding 750 kVA,,2.70,2.70,1,,,,Albania
850211 -- Of an output not exceeding 75 kVA,"72,470",1.80,1.80,3,,,,Albania
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"1,480",1.35,1.35,2,,,,Albania
850213 -- Of an output exceeding 375 kVA,,2.03,2.03,4,,,,Albania
850220 - Generating sets with spark-ignition internal combustion piston engines,,2.16,2.16,5,,,,Albania
850231 -- Wind-powered,,1.35,1.35,2,,,,Albania
850239 -- Other,,1.80,1.80,3,,,,Albania
850240 - Electric rotary converters,,1.35,1.35,2,,,,Albania
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"3,457,147",2.70,2.70,3,,,,Albania
850410 - Ballasts for discharge lamps or tubes,,2.47,2.47,3,,,,Albania
850421 -- Having a power handling capacity not exceeding 650 kVA,,3.70,3.70,1,,,,Albania
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA","2,737",3.70,3.70,2,,,,Albania
"850423 -- Having a power handling capacity exceeding 10,000 kVA",,3.70,3.70,1,,,,Albania
850431 -- Having a power handling capacity not exceeding 1 kVA,"9,765",2.78,2.78,4,,,,Albania
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,,2.47,2.47,3,,,,Albania
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,,1.85,1.85,2,,,,Albania
850434 -- Having a power handling capacity exceeding 500 kVA,"7,463",3.70,3.70,1,,,,Albania
850440 - Static converters,"33,747",2.48,2.48,8,,,,Albania
850450 - Other inductors,,1.23,1.23,3,,,,Albania
850490 - Parts,"884,413",1.32,1.32,5,,,,Albania
850511 -- Of metal,,2.20,2.20,1,,,,Albania
850519 -- Other,,2.20,2.20,2,,,,Albania
