Importer,Year,Value,Ad val. duties,Number of lines,Viet Nam
,(US$),Simple average,MFN duties,Pref. duties,Viet Nam
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Viet Nam
"853540 - Lightning arresters, voltage limiters and surge suppressors","45,800",2.70,0.00,1,,1,,Viet Nam
853590 - Other,"24,271",2.70,0.00,1,,1,,Viet Nam
853610 - Fuses,"34,477",2.30,0.00,3,,3,,Viet Nam
853620 - Automatic circuit breakers,"49,487",2.30,0.00,2,,2,,Viet Nam
853630 - Other apparatus for protecting electrical circuits,"28,802",2.30,0.00,3,,3,,Viet Nam
853641 -- For a voltage not exceeding 60 V,"198,670",2.30,0.00,2,,2,,Viet Nam
853649 -- Other,"252,135",2.30,0.00,1,,1,,Viet Nam
853650 - Other switches,"20,275,588",1.31,0.00,7,,4,,Viet Nam
853661 -- Lamp-holders,"29,570",2.30,0.00,2,,2,,Viet Nam
853669 -- Other,"271,645",0.77,0.00,3,,1,,Viet Nam
"853670 - Connectors for optical fibres, optical fibre bundles or cables",34,3.00,0.00,1,,1,,Viet Nam
853690 - Other apparatus,"728,572",1.15,0.00,4,,2,,Viet Nam
"853710 - For a voltage not exceeding 1,000 V","9,694,930",2.10,0.00,3,,3,,Viet Nam
"853720 - For a voltage exceeding 1,000 V","288,936",2.10,0.00,2,,2,,Viet Nam
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","175,821",2.20,0.00,1,,1,,Viet Nam
853890 - Other,"2,273,524",1.23,0.00,4,,2,,Viet Nam
853910 - Sealed beam lamp units,"32,582",2.70,0.00,1,,1,,Viet Nam
853921 -- Tungsten halogen,"345,424",2.70,0.00,3,,3,,Viet Nam
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","3,475,412",2.70,0.00,2,,2,,Viet Nam
853929 -- Other,"136,886",2.70,0.00,3,,3,,Viet Nam
"853931 -- Fluorescent, hot cathode","38,965",2.70,0.00,2,,2,,Viet Nam
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"44,419",2.70,0.00,2,,2,,Viet Nam
853939 -- Other,"1,116",2.70,0.00,1,,1,,Viet Nam
853941 -- Arc-lamps,354,2.70,0.00,1,,1,,Viet Nam
853949 -- Other,"5,398",2.70,0.00,1,,1,,Viet Nam
853990 - Parts,"85,117",2.70,0.00,2,,2,,Viet Nam
854011 -- Colour,"2,204",14.00,9.80,1,,1,,Viet Nam
854012 -- Monochrome,,7.50,4.00,1,,1,,Viet Nam
854020 -Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"9,452",2.70,0.00,2,,2,,Viet Nam
"854040 - Data/graphic display tubes, monochrome; data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",96,2.60,0.00,1,,1,,Viet Nam
854060 - Other cathode-ray tubes,,2.60,0.00,1,,1,,Viet Nam
854071 -- Magnetrons,"49,676",2.70,0.00,1,,1,,Viet Nam
854079 -- Other,"34,411",2.70,0.00,1,,1,,Viet Nam
854081 -- Receiver or amplifier valves and tubes,"68,486",2.70,0.00,1,,1,,Viet Nam
854089 -- Other,"22,471",2.70,0.00,1,,1,,Viet Nam
854091 -- Of cathode-ray tubes,,2.70,0.00,1,,1,,Viet Nam
854099 -- Other,"15,921",2.70,0.00,1,,1,,Viet Nam
"854110 - Diodes, other than photosensitive or light emitting diodes","96,489",0.00,0.00,1,,,,Viet Nam
854121 -- With a dissipation rate of less than 1 W,890,0.00,0.00,1,,,,Viet Nam
854129 -- Other,"5,746",0.00,0.00,1,,,,Viet Nam
"854130 -Thyristors, diacs and triacs, other than photosensitive devices","10,189",0.00,0.00,1,,,,Viet Nam
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","134,580",0.00,0.00,2,,,,Viet Nam
854150 - Other semiconductor devices,"854,094",0.00,0.00,1,,,,Viet Nam
854160 -Mounted piezo-electric crystals,"233,354",0.00,0.00,1,,,,Viet Nam
854190 - Parts,"43,447",0.00,0.00,1,,,,Viet Nam
"854231 -- Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","249,188",0.00,0.00,2,,,,Viet Nam
854232 -- Memories,"25,640",0.00,0.00,9,,,,Viet Nam
854233 -- Amplifiers,"42,535",0.00,0.00,1,,,,Viet Nam
854239 -- Other,"161,676",0.00,0.00,2,,,,Viet Nam
854290 - Parts,"47,488",0.00,0.00,1,,,,Viet Nam
854310 - Particle accelerators,,4.00,0.00,1,,1,,Viet Nam
854320 - Signal generators,"75,556",3.70,0.00,1,,1,,Viet Nam
"854330 -Machines and apparatus for electroplating, electrolysis or electrophoresis",,3.70,0.00,1,,1,,Viet Nam
854370 - Other machines and apparatus,"1,086,457",2.96,0.00,5,,4,,Viet Nam
854390 - Parts,"149,904",3.70,0.00,1,,1,,Viet Nam
854411 -- Of copper,"69,265",3.70,0.00,2,,2,,Viet Nam
854419 -- Other,"57,613",3.70,0.00,1,,1,,Viet Nam
854420 - Co-axial cable and other co-axial electric conductors,"786,579",3.70,0.00,1,,1,,Viet Nam
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","474,918,439",3.70,0.00,1,,1,,Viet Nam
854442 -- Fitted with connectors,"393,840",1.65,0.00,2,,1,,Viet Nam
854449 -- Other,"11,532,308",2.96,0.00,5,,4,,Viet Nam
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","123,581",3.70,0.00,2,,2,,Viet Nam
854470 - Optical fibre cables,"21,435",0.00,0.00,1,,,,Viet Nam
854511 -- Of a kind used for furnaces,"1,456,295",2.70,0.00,1,,1,,Viet Nam
854519 -- Other,"2,142,411",2.70,0.00,1,,1,,Viet Nam
854520 - Brushes,"73,675",2.70,0.00,1,,1,,Viet Nam
854590 - Other,"52,080",2.20,0.00,2,,2,,Viet Nam
854610 - Of glass,"3,404,868",3.70,0.00,1,,1,,Viet Nam
854620 - Of ceramics,"190,272",4.70,0.00,1,,1,,Viet Nam
854690 - Other,"7,298",3.70,0.00,2,,2,,Viet Nam
854710 - Insulating fittings of ceramics,"1,292",4.70,0.00,1,,1,,Viet Nam
854720 - Insulating fittings of plastics,"121,799",3.70,0.00,1,,1,,Viet Nam
854790 - Other,"3,840,645",3.70,0.00,1,,1,,Viet Nam
"854810 -Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,1.98,0.00,5,,3,,Viet Nam
854890 - Other,"200,229",1.35,0.00,2,,1,,Viet Nam
,2013,"675,086,206",3.09,0.76,500,,377,,Viet Nam
850110 -Motors of an output not exceeding 37.5 W,"325,943",3.20,0.00,4,,4,,Viet Nam
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"25,724",2.70,0.00,1,,1,,Viet Nam
850131 -- Of an output not exceeding 750 W,"107,224",2.70,0.00,1,,1,,Viet Nam
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"91,846",2.70,0.00,1,,1,,Viet Nam
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,"508,513",2.70,0.00,1,,1,,Viet Nam
850134 -- Of an output exceeding 375 kW,"53,400",2.70,0.00,1,,1,,Viet Nam
"850140 - Other AC motors, single-phase","518,433",2.70,0.00,2,,2,,Viet Nam
850151 -- Of an output not exceeding 750 W,"3,639",2.70,0.00,1,,1,,Viet Nam
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"232,683",2.70,0.00,3,,3,,Viet Nam
850153 -- Of an output exceeding 75 kW,"261,421",2.70,0.00,4,,4,,Viet Nam
850161 -- Of an output not exceeding 75 kVA,"53,705",2.70,0.00,2,,2,,Viet Nam
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"28,805",2.70,0.00,1,,1,,Viet Nam
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,"110,996",2.70,0.00,1,,1,,Viet Nam
850164 -- Of an output exceeding 750 kVA,"59,270",2.70,0.00,1,,1,,Viet Nam
850211 -- Of an output not exceeding 75 kVA,"83,931",2.70,0.00,2,,2,,Viet Nam
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"430,013",2.70,0.00,1,,1,,Viet Nam
850213 -- Of an output exceeding 375 kVA,"1,411,315",2.70,0.00,3,,3,,Viet Nam
850220 - Generating sets with spark-ignition internal combustion piston engines,,2.70,0.00,4,,4,,Viet Nam
850231 -- Wind-powered,"18,194",2.70,0.00,1,,1,,Viet Nam
850239 -- Other,"2,005",2.70,0.00,2,,2,,Viet Nam
850240 - Electric rotary converters,133,2.70,0.00,1,,1,,Viet Nam
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"8,736,109",2.70,0.00,3,,3,,Viet Nam
850410 - Ballasts for discharge lamps or tubes,"12,616",3.70,0.00,2,,2,,Viet Nam
850421 -- Having a power handling capacity not exceeding 650 kVA,"73,931",3.70,0.00,1,,1,,Viet Nam
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA","1,341",3.70,0.00,2,,2,,Viet Nam
"850423 -- Having a power handling capacity exceeding 10,000 kVA","5,270,784",3.70,0.00,1,,1,,Viet Nam
850431 -- Having a power handling capacity not exceeding 1 kVA,"106,730",3.70,0.00,3,,3,,Viet Nam
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"3,785",3.70,0.00,1,,1,,Viet Nam
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"200,412",3.70,0.00,1,,1,,Viet Nam
850434 -- Having a power handling capacity exceeding 500 kVA,"64,595",3.70,0.00,1,,1,,Viet Nam
850440 - Static converters,"358,733",2.75,0.00,6,,5,,Viet Nam
850450 - Other inductors,"153,922",1.85,0.00,2,,1,,Viet Nam
850490 - Parts,"384,473",1.32,0.00,5,,3,,Viet Nam
850511 -- Of metal,"10,665",2.20,0.00,1,,1,,Viet Nam
850519 -- Other,"24,794",2.20,0.00,2,,2,,Viet Nam
"850520 - Electro-magnetic couplings, clutches and brakes","1,886",2.20,0.00,1,,1,,Viet Nam
"850590 - Other, including parts","13,944",1.93,0.00,3,,3,,Viet Nam
850610 -Manganese dioxide,,4.70,0.00,4,,4,,Viet Nam
850630 -Mercuric oxide,,4.70,0.00,1,,1,,Viet Nam
850640 - Silver oxide,,4.70,0.00,1,,1,,Viet Nam
850650 - Lithium,"18,394",4.70,0.00,3,,3,,Viet Nam
850660 - Air-zinc,,4.70,0.00,1,,1,,Viet Nam
850680 - Other primary cells and primary batteries,163,2.35,0.00,2,,1,,Viet Nam
850690 - Parts,,4.70,0.00,1,,1,,Viet Nam
"850710 - Lead-acid, of a kind used for starting piston engines","29,425,339",3.70,0.00,2,,2,,Viet Nam
850720 - Other lead-acid accumulators,"49,376",3.70,0.00,2,,2,,Viet Nam
850730 - Nickel-cadmium,"19,880",2.60,0.00,2,,2,,Viet Nam
850740 - Nickel-iron,"21,952",2.70,0.00,1,,1,,Viet Nam
850750 - Nickel-metal hydride,"5,704",2.70,0.00,1,,1,,Viet Nam
850760 - Lithium-ion,"47,830",2.70,0.00,1,,1,,Viet Nam
850780 - Other accumulators,"270,206",2.70,0.00,1,,1,,Viet Nam
850790 - Parts,"204,622",2.70,0.00,2,,2,,Viet Nam
"850811 -- Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l",637,2.20,0.00,1,,1,,Viet Nam
850819 -- Other,"22,072",1.70,0.00,1,,1,,Viet Nam
850860 - Other vacuum cleaners,"16,414",1.70,0.00,1,,1,,Viet Nam
850870 - Parts,"18,659",1.70,0.00,1,,1,,Viet Nam
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"33,632",2.20,0.00,1,,1,,Viet Nam
850980 - Other appliances,"22,695",2.20,0.00,1,,1,,Viet Nam
850990 - Parts,"487,198",2.20,0.00,1,,1,,Viet Nam
851010 - Shavers,"3,506",2.20,0.00,1,,1,,Viet Nam
851020 - Hair clippers,332,2.20,0.00,1,,1,,Viet Nam
851030 - Hair-removing appliances,"2,616",2.20,0.00,1,,1,,Viet Nam
851090 - Parts,"354,768",2.20,0.00,1,,1,,Viet Nam
851110 - Sparking plugs,"68,344",3.20,0.00,1,,1,,Viet Nam
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"1,339",3.20,0.00,1,,1,,Viet Nam
851130 - Distributors; ignition coils,"7,251",3.20,0.00,1,,1,,Viet Nam
851140 - Starter motors and dual purpose starter-generators,"220,956",3.20,0.00,1,,1,,Viet Nam
851150 - Other generators,"7,311",3.20,0.00,1,,1,,Viet Nam
851180 - Other equipment,"36,359",3.20,0.00,1,,1,,Viet Nam
851190 - Parts,"254,070",3.20,0.00,1,,1,,Viet Nam
851210 - Lighting or visual signalling equipment of a kind used on bicycles,,2.70,0.00,1,,1,,Viet Nam
851220 - Other lighting or visual signalling equipment,"502,789",2.70,0.00,1,,1,,Viet Nam
851230 - Sound signalling equipment,870,2.45,0.00,2,,2,,Viet Nam
"851240 -Windscreen wipers, defrosters and demisters","4,303",2.70,0.00,1,,1,,Viet Nam
851290 - Parts,"99,017",2.45,0.00,2,,2,,Viet Nam
851310 - Lamps,"2,514",5.70,0.00,1,,1,,Viet Nam
851390 - Parts,"5,020",5.70,0.00,1,,1,,Viet Nam
851410 - Resistance heated furnaces and ovens,"245,166",2.20,0.00,2,,2,,Viet Nam
851420 - Furnaces and ovens functioning by induction or dielectric loss,"16,919",2.20,0.00,2,,2,,Viet Nam
851430 - Other furnaces and ovens,"35,538",2.20,0.00,1,,1,,Viet Nam
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,"32,563",2.20,0.00,1,,1,,Viet Nam
851490 - Parts,"174,768",2.20,0.00,1,,1,,Viet Nam
851511 -- Soldering irons and guns,"4,529",2.70,0.00,1,,1,,Viet Nam
851519 -- Other,398,2.70,0.00,1,,1,,Viet Nam
851521 -- Fully or partly automatic,"135,578",2.70,0.00,1,,1,,Viet Nam
851529 -- Other,"1,280,730",2.70,0.00,1,,1,,Viet Nam
851531 -- Fully or partly automatic,"432,789",2.70,0.00,1,,1,,Viet Nam
851539 -- Other,"55,843",2.70,0.00,3,,3,,Viet Nam
851580 - Other machines and apparatus,"274,117",2.70,0.00,2,,2,,Viet Nam
851590 - Parts,"431,700",2.70,0.00,1,,1,,Viet Nam
851610 - Electric instantaneous or storage water heaters and immersion heaters,"505,325",2.70,0.00,2,,2,,Viet Nam
851621 -- Storage heating radiators,"3,506",2.70,0.00,1,,1,,Viet Nam
851629 -- Other,"4,936,056",2.70,0.00,4,,4,,Viet Nam
851631 -- Hair dryers,266,2.70,0.00,1,,1,,Viet Nam
851632 -- Other hair-dressing apparatus,24,2.70,0.00,1,,1,,Viet Nam
851633 -- Hand-drying apparatus,,2.70,0.00,1,,1,,Viet Nam
851640 - Electric smoothing irons,"13,745",2.70,0.00,1,,1,,Viet Nam
851650 -Microwave ovens,"1,501",5.00,1.50,1,,1,,Viet Nam
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","14,741",2.70,0.00,5,,5,,Viet Nam
851671 -- Coffee or tea makers,"12,892",2.70,0.00,1,,1,,Viet Nam
851672 -- Toasters,"2,191",2.70,0.00,1,,1,,Viet Nam
851679 -- Other,"78,778",2.70,0.00,2,,2,,Viet Nam
851680 - Electric heating resistors,"318,432",2.70,0.00,2,,2,,Viet Nam
851690 - Parts,"186,600",2.70,0.00,1,,1,,Viet Nam
851711 -- Line telephone sets with cordless handsets,359,0.00,0.00,1,,,,Viet Nam
851712 -- Telephones for cellular networks or for other wireless networks,"171,846",0.00,0.00,1,,,,Viet Nam
851718 -- Other,"3,363,386",0.00,0.00,1,,,,Viet Nam
851761 -- Base stations,"4,555",0.00,0.00,1,,,,Viet Nam
"851762 -- Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","3,579,467",0.00,0.00,1,,,,Viet Nam
851769 -- Other,"610,307",1.86,1.16,5,,1,,Viet Nam
851770 - Parts,"11,755,776",2.15,0.38,4,,2,,Viet Nam
851810 -Microphones and stands therefor,"8,207",1.25,0.00,2,,1,,Viet Nam
"851821 -- Single loudspeakers, mounted in their enclosures","32,935",4.50,0.00,1,,1,,Viet Nam
"851822 -- Multiple loudspeakers, mounted in the same enclosure","53,081",4.50,0.00,1,,1,,Viet Nam
851829 -- Other,"1,274,641",1.50,0.00,2,,1,,Viet Nam
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers","15,718",1.00,0.00,2,,1,,Viet Nam
851840 - Audio-frequency electric amplifiers,"117,915",3.75,0.00,2,,2,,Viet Nam
851850 - Electric sound amplifier sets,"16,016",2.00,0.00,1,,1,,Viet Nam
851890 - Parts,"2,695,525",2.00,0.00,1,,1,,Viet Nam
"851920 - Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment",,6.67,2.83,3,,3,,Viet Nam
851930 -Turntables (record-decks),,2.00,0.00,1,,1,,Viet Nam
851950 -Telephone answering machines,,0.00,0.00,1,,,,Viet Nam
"851981 -- Using magnetic, optical or semiconductor media","102,802",3.87,1.47,15,,12,,Viet Nam
851989 -- Other,558,3.38,0.38,4,,4,,Viet Nam
852110 -Magnetic tape-type,"3,851",11.00,7.00,2,,2,,Viet Nam
852190 - Other,"4,993",13.90,9.80,1,,1,,Viet Nam
852210 - Pick-up cartridges,,4.00,0.00,1,,1,,Viet Nam
852290 - Other,"19,841",1.60,0.00,5,,2,,Viet Nam
852321 -- Cards incorporating a magnetic stripe,58,3.50,0.00,1,,1,,Viet Nam
852329 -- Other,"4,263",1.40,0.00,5,,2,,Viet Nam
852341 -- Unrecorded,"2,676",0.00,0.00,3,,,,Viet Nam
852349 -- Other,"412,267",1.94,0.00,9,,5,,Viet Nam
852351 -- Solid-state non-volatile storage devices,"98,405",0.88,0.00,4,,1,,Viet Nam
852352 -- «Smart cards»,"27,606",1.85,0.00,2,,1,,Viet Nam
852359 -- Other,"9,296",0.88,0.00,4,,1,,Viet Nam
852380 - Other,"19,349",0.88,0.00,4,,1,,Viet Nam
852550 -Transmission apparatus,,3.60,0.00,1,,1,,Viet Nam
852560 -Transmission apparatus incorporating reception apparatus,"302,789",0.00,0.00,1,,,,Viet Nam
"852580 -Television cameras, digital cameras and video camera recorders","112,749",5.36,1.54,5,,4,,Viet Nam
852610 - Radar apparatus,"100,239",3.70,0.00,1,,1,,Viet Nam
852691 -- Radio navigational aid apparatus,"40,558",3.70,0.00,2,,2,,Viet Nam
852692 -- Radio remote control apparatus,"3,984",3.70,0.00,1,,1,,Viet Nam
852712 -- Pocket-size radio cassette-players,146,12.00,8.15,2,,2,,Viet Nam
852713 -- Other apparatus combined with sound recording or reproducing apparatus,"13,825",12.00,8.23,3,,3,,Viet Nam
852719 -- Other,,0.00,0.00,1,,,,Viet Nam
852721 -- Combined with sound recording or reproducing apparatus,"1,394",12.67,8.70,6,,6,,Viet Nam
852729 -- Other,252,12.00,8.40,1,,1,,Viet Nam
852791 -- Combined with sound recording or reproducing apparatus,930,12.00,8.10,5,,5,,Viet Nam
852792 -- Not combined with sound recording or reproducing apparatus but combined with a clock,279,4.50,2.75,2,,1,,Viet Nam
852799 -- Other,"21,275",9.00,5.50,1,,1,,Viet Nam
852841 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"1,222",0.00,0.00,1,,,,Viet Nam
852849 -- Other,"37,570",14.00,9.80,2,,2,,Viet Nam
852851 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"1,608,606",0.00,0.00,1,,,,Viet Nam
852859 -- Other,"151,979",14.00,9.80,3,,3,,Viet Nam
852861 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,850,0.00,0.00,1,,,,Viet Nam
852869 -- Other,"270,252",5.33,3.27,3,,2,,Viet Nam
852871 -- Not designed to incorporate a video display or screen,"93,268,802",5.60,3.92,5,,2,,Viet Nam
"852872 -- Other, colour","40,930",14.00,9.80,6,,6,,Viet Nam
"852873 -- Other, monochrome",,2.00,0.00,1,,1,,Viet Nam
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"107,410",3.86,0.21,7,,7,,Viet Nam
852990 - Other,"2,791,478",2.67,0.25,6,,5,,Viet Nam
853010 - Equipment for railways or tramways,"329,190",1.70,0.00,1,,1,,Viet Nam
853080 - Other equipment,"33,015",1.70,0.00,1,,1,,Viet Nam
853090 - Parts,"83,931",1.70,0.00,1,,1,,Viet Nam
853110 - Burglar or fire alarms and similar apparatus,"709,841",2.20,0.00,2,,2,,Viet Nam
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"825,936",0.00,0.00,3,,,,Viet Nam
853180 - Other apparatus,"47,635",1.10,0.00,2,,1,,Viet Nam
853190 - Parts,"360,753",1.10,0.00,2,,1,,Viet Nam
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),279,0.00,0.00,1,,,,Viet Nam
853221 -- Tantalum,"49,190",0.00,0.00,1,,,,Viet Nam
853222 -- Aluminium electrolytic,"6,997",0.00,0.00,1,,,,Viet Nam
"853223 -- Ceramic dielectric, single layer","2,831",0.00,0.00,1,,,,Viet Nam
"853224 -- Ceramic dielectric, multilayer","7,801",0.00,0.00,1,,,,Viet Nam
853225 -- Dielectric of paper or plastics,"25,299",0.00,0.00,1,,,,Viet Nam
853229 -- Other,"62,802",0.00,0.00,1,,,,Viet Nam
853230 -Variable or adjustable (pre-set) capacitors,,0.00,0.00,1,,,,Viet Nam
853290 - Parts,,0.00,0.00,1,,,,Viet Nam
"853310 - Fixed carbon resistors, composition or film types","53,548",0.00,0.00,1,,,,Viet Nam
853321 -- For a power handling capacity not exceeding 20 W,"204,521",0.00,0.00,1,,,,Viet Nam
853329 -- Other,"17,530",0.00,0.00,1,,,,Viet Nam
853331 -- For a power handling capacity not exceeding 20 W,"10,226",0.00,0.00,1,,,,Viet Nam
853339 -- Other,"11,076",0.00,0.00,1,,,,Viet Nam
"853340 - Other variable resistors, including rheostats and potentiometers","2,393,874",0.00,0.00,2,,,,Viet Nam
853390 - Parts,"102,231",0.00,0.00,1,,,,Viet Nam
853400 Printed circuits.,"168,699",0.00,0.00,3,,,,Viet Nam
853510 - Fuses,"79,205",2.70,0.00,1,,1,,Viet Nam
853521 -- For a voltage of less than 72.5 kV,"446,600",2.70,0.00,1,,1,,Viet Nam
853529 -- Other,,2.70,0.00,1,,1,,Viet Nam
853530 - Isolating switches and make-and-break switches,"11,315",2.70,0.00,2,,2,,Viet Nam
"853540 - Lightning arresters, voltage limiters and surge suppressors","40,544",2.70,0.00,1,,1,,Viet Nam
853590 - Other,"73,971",2.70,0.00,1,,1,,Viet Nam
853610 - Fuses,"33,745",2.30,0.00,3,,3,,Viet Nam
853620 - Automatic circuit breakers,"169,016",2.30,0.00,2,,2,,Viet Nam
853630 - Other apparatus for protecting electrical circuits,"34,649",2.30,0.00,3,,3,,Viet Nam
853641 -- For a voltage not exceeding 60 V,"241,943",2.30,0.00,2,,2,,Viet Nam
853649 -- Other,"323,110",2.30,0.00,1,,1,,Viet Nam
853650 - Other switches,"19,662,887",1.31,0.00,7,,4,,Viet Nam
853661 -- Lamp-holders,"21,489",2.30,0.00,2,,2,,Viet Nam
853669 -- Other,"227,502",0.77,0.00,3,,1,,Viet Nam
"853670 - Connectors for optical fibres, optical fibre bundles or cables",546,3.00,0.00,1,,1,,Viet Nam
853690 - Other apparatus,"555,122",1.15,0.00,4,,2,,Viet Nam
"853710 - For a voltage not exceeding 1,000 V","8,069,624",2.10,0.00,3,,3,,Viet Nam
"853720 - For a voltage exceeding 1,000 V","313,240",2.10,0.00,2,,2,,Viet Nam
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","48,835",2.20,0.00,1,,1,,Viet Nam
853890 - Other,"3,574,703",1.23,0.00,4,,2,,Viet Nam
853910 - Sealed beam lamp units,"512,550",2.70,0.00,1,,1,,Viet Nam
853921 -- Tungsten halogen,"96,858",2.70,0.00,3,,3,,Viet Nam
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","5,833,054",2.70,0.00,2,,2,,Viet Nam
853929 -- Other,"167,251",2.70,0.00,3,,3,,Viet Nam
"853931 -- Fluorescent, hot cathode","55,166",2.70,0.00,2,,2,,Viet Nam
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"46,587",2.70,0.00,2,,2,,Viet Nam
853939 -- Other,"3,386",2.70,0.00,1,,1,,Viet Nam
853941 -- Arc-lamps,,2.70,0.00,1,,1,,Viet Nam
853949 -- Other,"33,479",2.70,0.00,1,,1,,Viet Nam
853990 - Parts,"120,558",2.70,0.00,2,,2,,Viet Nam
854011 -- Colour,,14.00,9.80,1,,1,,Viet Nam
854012 -- Monochrome,,7.50,4.00,1,,1,,Viet Nam
854020 -Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,2.70,0.00,2,,2,,Viet Nam
"854040 - Data/graphic display tubes, monochrome; data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,2.60,0.00,1,,1,,Viet Nam
854060 - Other cathode-ray tubes,186,2.60,0.00,1,,1,,Viet Nam
854071 -- Magnetrons,"13,732",2.70,0.00,1,,1,,Viet Nam
854079 -- Other,"16,839",2.70,0.00,1,,1,,Viet Nam
854081 -- Receiver or amplifier valves and tubes,"69,376",2.70,0.00,1,,1,,Viet Nam
854089 -- Other,"62,683",2.70,0.00,1,,1,,Viet Nam
854091 -- Of cathode-ray tubes,,2.70,0.00,1,,1,,Viet Nam
854099 -- Other,"6,149",2.70,0.00,1,,1,,Viet Nam
"854110 - Diodes, other than photosensitive or light emitting diodes","59,487",0.00,0.00,1,,,,Viet Nam
854121 -- With a dissipation rate of less than 1 W,"2,842",0.00,0.00,1,,,,Viet Nam
854129 -- Other,"10,777",0.00,0.00,1,,,,Viet Nam
"854130 -Thyristors, diacs and triacs, other than photosensitive devices","12,882",0.00,0.00,1,,,,Viet Nam
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","61,068",0.00,0.00,2,,,,Viet Nam
854150 - Other semiconductor devices,"806,863",0.00,0.00,1,,,,Viet Nam
854160 -Mounted piezo-electric crystals,"108,900",0.00,0.00,1,,,,Viet Nam
854190 - Parts,"20,903",0.00,0.00,1,,,,Viet Nam
"854231 -- Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","246,912",0.00,0.00,2,,,,Viet Nam
854232 -- Memories,"46,331",0.00,0.00,9,,,,Viet Nam
854233 -- Amplifiers,"112,458",0.00,0.00,1,,,,Viet Nam
854239 -- Other,"144,321",0.00,0.00,2,,,,Viet Nam
854290 - Parts,"12,398",0.00,0.00,1,,,,Viet Nam
854310 - Particle accelerators,,4.00,0.00,1,,1,,Viet Nam
854320 - Signal generators,"34,409",3.70,0.00,1,,1,,Viet Nam
"854330 -Machines and apparatus for electroplating, electrolysis or electrophoresis",,3.70,0.00,1,,1,,Viet Nam
854370 - Other machines and apparatus,"881,555",2.96,0.00,5,,4,,Viet Nam
854390 - Parts,"309,594",3.70,0.00,1,,1,,Viet Nam
854411 -- Of copper,"12,072",3.70,0.00,2,,2,,Viet Nam
854419 -- Other,212,3.70,0.00,1,,1,,Viet Nam
854420 - Co-axial cable and other co-axial electric conductors,"489,044",3.70,0.00,1,,1,,Viet Nam
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","420,317,936",3.70,0.00,1,,1,,Viet Nam
854442 -- Fitted with connectors,"332,725",1.65,0.00,2,,1,,Viet Nam
854449 -- Other,"7,812,721",2.96,0.00,5,,4,,Viet Nam
