Importer,Year,Value,Ad val. duties,Number of lines,Brazil
,(US$),Simple average,MFN duties,Pref. duties,Brazil
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Brazil
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,0.00,5,,5,,Brazil
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"61,680",2.70,0.00,1,,1,,Brazil
871631 -- Tanker trailers and tanker semi-trailers,"26,587",2.70,0.00,1,,1,,Brazil
871639 -- Other,"63,531",2.70,0.00,5,,5,,Brazil
871640 - Other trailers and semi-trailers,,2.70,0.00,1,,1,,Brazil
871680 - Other vehicles,"117,290",1.70,0.00,1,,1,,Brazil
871690 - Parts,"1,213,184",1.70,0.00,4,,4,,Brazil
,2010,"422,951,076",6.30,6.30,188,,,,Brazil
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Brazil
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,Brazil
870130 - Track-laying tractors,,0.00,0.00,1,,,,Brazil
870190 - Other,"693,010",0.88,0.88,8,,,,Brazil
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,Brazil
870290 - Other,,12.40,12.40,5,,,,Brazil
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,Brazil
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","82,604",10.00,10.00,2,,,,Brazil
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","1,217,191",10.00,10.00,2,,,,Brazil
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","8,172,185",10.00,10.00,3,,,,Brazil
"870324 -- Of a cylinder capacity exceeding 3,000 cc","48,335",10.00,10.00,2,,,,Brazil
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","4,259,050",10.00,10.00,2,,,,Brazil
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","562,905",10.00,10.00,3,,,,Brazil
"870333 -- Of a cylinder capacity exceeding 2,500 cc","162,478",10.00,10.00,3,,,,Brazil
870390 - Other,"27,787",10.00,10.00,2,,,,Brazil
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Brazil
870421 -- g.v.w. not exceeding 5 tonnes,"28,157,709",13.50,13.50,5,,,,Brazil
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"67,558",15.83,15.83,3,,,,Brazil
870423 -- g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,Brazil
870431 -- g.v.w. not exceeding 5 tonnes,"600,303",13.50,13.50,5,,,,Brazil
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Brazil
870490 - Other,,10.00,10.00,1,,,,Brazil
870510 - Crane lorries,,3.70,3.70,1,,,,Brazil
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Brazil
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Brazil
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,Brazil
870590 - Other,,3.70,3.70,3,,,,Brazil
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,9.88,4,,,,Brazil
870710 - For the vehicles of heading 87.03,"207,432",4.50,4.50,2,,,,Brazil
870790 - Other,"2,305,008",4.50,4.50,2,,,,Brazil
870810 - Bumpers and parts thereof,"3,119,889",3.75,3.75,2,,,,Brazil
870821 -- Safety seat belts,"125,703",3.75,3.75,2,,,,Brazil
870829 -- Other,"85,768,481",3.75,3.75,2,,,,Brazil
870830 - Brakes and servo-brakes; parts thereof,"15,457,437",4.00,4.00,3,,,,Brazil
870840 - Gear boxes and parts thereof,"49,909,238",3.88,3.88,4,,,,Brazil
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","17,196,874",4.00,4.00,5,,,,Brazil
870870 - Road wheels and parts and accessories thereof,"6,520,535",3.75,3.75,4,,,,Brazil
870880 - Suspension systems and parts thereof (including shock-absorbers),"53,678,455",3.80,3.80,5,,,,Brazil
870891 -- Radiators and parts thereof,"11,711,738",3.88,3.88,4,,,,Brazil
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"930,575",3.88,3.88,4,,,,Brazil
870893 -- Clutches and parts thereof,"32,654,178",3.75,3.75,2,,,,Brazil
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","8,416,140",3.88,3.88,4,,,,Brazil
870895 -- Safety airbags with inflater system; parts thereof,"751,287",3.67,3.67,3,,,,Brazil
870899 -- Other,"78,308,569",3.67,3.67,3,,,,Brazil
870911 -- Electrical,,3.00,3.00,2,,,,Brazil
870919 -- Other,,3.00,3.00,2,,,,Brazil
870990 - Parts,"118,133",3.50,3.50,1,,,,Brazil
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Brazil
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,Brazil
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"2,535,441",8.00,8.00,4,,,,Brazil
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"107,024",6.00,6.00,2,,,,Brazil
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"11,931",6.00,6.00,1,,,,Brazil
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"24,870",6.00,6.00,1,,,,Brazil
871190 - Other,,6.00,6.00,1,,,,Brazil
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","54,977",14.67,14.67,3,,,,Brazil
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Brazil
871390 - Other,,0.00,0.00,1,,,,Brazil
871411 -- Saddles,"3,009",3.70,3.70,1,,,,Brazil
871419 -- Other,"791,483",3.70,3.70,1,,,,Brazil
871420 - Of carriages for disabled persons,"40,885",0.00,0.00,1,,,,Brazil
"871491 -- Frames and forks, and parts thereof",,4.70,4.70,3,,,,Brazil
871492 -- Wheel rims and spokes,"12,329",4.70,4.70,2,,,,Brazil
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","43,072",4.70,4.70,2,,,,Brazil
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","36,497",4.70,4.70,3,,,,Brazil
871495 -- Saddles,,4.70,4.70,1,,,,Brazil
"871496 -- Pedals and crank-gear, and parts thereof",186,4.70,4.70,3,,,,Brazil
871499 -- Other,"30,716",4.70,4.70,4,,,,Brazil
871500 Baby carriages and parts thereof.,"7,914",2.70,2.70,2,,,,Brazil
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Brazil
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"55,892",2.70,2.70,1,,,,Brazil
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Brazil
871639 -- Other,"105,937",2.70,2.70,5,,,,Brazil
871640 - Other trailers and semi-trailers,"1,869",2.70,2.70,1,,,,Brazil
871680 - Other vehicles,"38,816",1.70,1.70,1,,,,Brazil
871690 - Parts,"7,817,441",1.70,1.70,4,,,,Brazil
,2009,"338,398,746",6.30,6.30,188,,,,Brazil
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Brazil
870120 - Road tractors for semi-trailers,"211,884",16.00,16.00,2,,,,Brazil
870130 - Track-laying tractors,"3,032,212",0.00,0.00,1,,,,Brazil
870190 - Other,"188,312",0.88,0.88,8,,,,Brazil
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"2,971",13.00,13.00,4,,,,Brazil
870290 - Other,"24,590",12.40,12.40,5,,,,Brazil
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"6,904",7.50,7.50,2,,,,Brazil
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","107,916",10.00,10.00,2,,,,Brazil
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","2,701,114",10.00,10.00,2,,,,Brazil
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","5,873,824",10.00,10.00,3,,,,Brazil
"870324 -- Of a cylinder capacity exceeding 3,000 cc","151,433",10.00,10.00,2,,,,Brazil
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","2,133,388",10.00,10.00,2,,,,Brazil
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","1,313,525",10.00,10.00,3,,,,Brazil
"870333 -- Of a cylinder capacity exceeding 2,500 cc","230,574",10.00,10.00,3,,,,Brazil
870390 - Other,,10.00,10.00,2,,,,Brazil
870410 - Dumpers designed for off-highway use,"153,805",0.00,0.00,2,,,,Brazil
870421 -- g.v.w. not exceeding 5 tonnes,"27,814,432",13.50,13.50,5,,,,Brazil
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"77,788",15.83,15.83,3,,,,Brazil
870423 -- g.v.w. exceeding 20 tonnes,"351,992",15.83,15.83,3,,,,Brazil
870431 -- g.v.w. not exceeding 5 tonnes,"26,459",13.50,13.50,5,,,,Brazil
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Brazil
870490 - Other,,10.00,10.00,1,,,,Brazil
870510 - Crane lorries,,3.70,3.70,1,,,,Brazil
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Brazil
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Brazil
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,Brazil
870590 - Other,,3.70,3.70,3,,,,Brazil
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","374,532",9.88,9.88,4,,,,Brazil
870710 - For the vehicles of heading 87.03,"480,634",4.50,4.50,2,,,,Brazil
870790 - Other,"1,713,052",4.50,4.50,2,,,,Brazil
870810 - Bumpers and parts thereof,"2,060,036",3.75,3.75,2,,,,Brazil
870821 -- Safety seat belts,"202,051",3.75,3.75,2,,,,Brazil
870829 -- Other,"55,897,391",3.75,3.75,2,,,,Brazil
870830 - Brakes and servo-brakes; parts thereof,"19,843,485",4.00,4.00,3,,,,Brazil
870840 - Gear boxes and parts thereof,"36,950,846",3.88,3.88,4,,,,Brazil
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","10,466,454",4.00,4.00,5,,,,Brazil
870870 - Road wheels and parts and accessories thereof,"10,367,186",3.75,3.75,4,,,,Brazil
870880 - Suspension systems and parts thereof (including shock-absorbers),"49,771,541",3.80,3.80,5,,,,Brazil
870891 -- Radiators and parts thereof,"10,354,535",3.88,3.88,4,,,,Brazil
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"1,046,700",3.88,3.88,4,,,,Brazil
870893 -- Clutches and parts thereof,"10,738,886",3.75,3.75,2,,,,Brazil
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","6,187,584",3.88,3.88,4,,,,Brazil
870895 -- Safety airbags with inflater system; parts thereof,"148,811",3.67,3.67,3,,,,Brazil
870899 -- Other,"63,918,049",3.67,3.67,3,,,,Brazil
870911 -- Electrical,,3.00,3.00,2,,,,Brazil
870919 -- Other,,3.00,3.00,2,,,,Brazil
870990 - Parts,"29,054",3.50,3.50,1,,,,Brazil
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Brazil
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,Brazil
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"6,229,958",8.00,8.00,4,,,,Brazil
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"107,706",6.00,6.00,2,,,,Brazil
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,6.00,1,,,,Brazil
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"131,474",6.00,6.00,1,,,,Brazil
871190 - Other,,6.00,6.00,1,,,,Brazil
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","15,259",14.67,14.67,3,,,,Brazil
871310 - Not mechanically propelled,"9,108",0.00,0.00,1,,,,Brazil
871390 - Other,,0.00,0.00,1,,,,Brazil
871411 -- Saddles,"1,869",3.70,3.70,1,,,,Brazil
871419 -- Other,"435,219",3.70,3.70,1,,,,Brazil
871420 - Of carriages for disabled persons,460,0.00,0.00,1,,,,Brazil
"871491 -- Frames and forks, and parts thereof",,4.70,4.70,3,,,,Brazil
871492 -- Wheel rims and spokes,"6,932",4.70,4.70,2,,,,Brazil
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","15,552",4.70,4.70,2,,,,Brazil
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","3,599",4.70,4.70,3,,,,Brazil
871495 -- Saddles,,4.70,4.70,1,,,,Brazil
"871496 -- Pedals and crank-gear, and parts thereof",516,4.70,4.70,3,,,,Brazil
871499 -- Other,"24,074",4.70,4.70,4,,,,Brazil
871500 Baby carriages and parts thereof.,"3,069",2.70,2.70,2,,,,Brazil
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Brazil
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,Brazil
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Brazil
871639 -- Other,"49,376",2.70,2.70,5,,,,Brazil
871640 - Other trailers and semi-trailers,"5,342",2.70,2.70,1,,,,Brazil
871680 - Other vehicles,"95,056",1.70,1.70,1,,,,Brazil
871690 - Parts,"6,310,229",1.70,1.70,4,,,,Brazil
,2008,"832,052,529",6.27,6.27,189,,,,Brazil
870110 - Pedestrian controlled tractors,"17,754",3.00,3.00,1,,,,Brazil
870120 - Road tractors for semi-trailers,"93,580,210",16.00,16.00,2,,,,Brazil
870130 - Track-laying tractors,"1,644,780",0.00,0.00,2,,,,Brazil
870190 - Other,"350,840",0.88,0.88,8,,,,Brazil
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"58,432",13.00,13.00,4,,,,Brazil
870290 - Other,"15,762",12.40,12.40,5,,,,Brazil
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"42,846",7.50,7.50,2,,,,Brazil
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","255,407",10.00,10.00,2,,,,Brazil
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","1,333,695",10.00,10.00,2,,,,Brazil
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","4,180,628",10.00,10.00,3,,,,Brazil
"870324 -- Of a cylinder capacity exceeding 3,000 cc","887,201",10.00,10.00,2,,,,Brazil
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","1,955,777",10.00,10.00,2,,,,Brazil
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","1,197,202",10.00,10.00,3,,,,Brazil
"870333 -- Of a cylinder capacity exceeding 2,500 cc","519,911",10.00,10.00,3,,,,Brazil
870390 - Other,"123,851",10.00,10.00,2,,,,Brazil
870410 - Dumpers designed for off-highway use,"22,978,357",0.00,0.00,2,,,,Brazil
870421 -- g.v.w. not exceeding 5 tonnes,"59,478,156",13.50,13.50,5,,,,Brazil
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"54,272",15.83,15.83,3,,,,Brazil
870423 -- g.v.w. exceeding 20 tonnes,"162,874",15.83,15.83,3,,,,Brazil
870431 -- g.v.w. not exceeding 5 tonnes,"5,921,559",13.50,13.50,5,,,,Brazil
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Brazil
870490 - Other,,10.00,10.00,1,,,,Brazil
870510 - Crane lorries,"378,042",3.70,3.70,1,,,,Brazil
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Brazil
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Brazil
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,Brazil
870590 - Other,,3.70,3.70,3,,,,Brazil
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","185,359",9.88,9.88,4,,,,Brazil
870710 - For the vehicles of heading 87.03,"80,829",4.50,4.50,2,,,,Brazil
870790 - Other,"34,408,848",4.50,4.50,2,,,,Brazil
870810 - Bumpers and parts thereof,"3,925,909",3.75,3.75,2,,,,Brazil
870821 -- Safety seat belts,"2,103,080",3.75,3.75,2,,,,Brazil
870829 -- Other,"119,310,038",3.75,3.75,2,,,,Brazil
870830 - Brakes and servo-brakes; parts thereof,"32,564,002",4.00,4.00,3,,,,Brazil
870840 - Gear boxes and parts thereof,"74,784,663",3.88,3.88,4,,,,Brazil
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","40,597,107",4.00,4.00,5,,,,Brazil
870870 - Road wheels and parts and accessories thereof,"21,715,545",3.75,3.75,4,,,,Brazil
870880 - Suspension systems and parts thereof (including shock-absorbers),"70,343,135",3.80,3.80,5,,,,Brazil
870891 -- Radiators and parts thereof,"24,779,141",3.88,3.88,4,,,,Brazil
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"3,080,412",3.88,3.88,4,,,,Brazil
870893 -- Clutches and parts thereof,"25,939,825",3.75,3.75,2,,,,Brazil
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","16,187,410",3.88,3.88,4,,,,Brazil
870895 -- Safety airbags with inflater system; parts thereof,"1,021,452",3.67,3.67,3,,,,Brazil
870899 -- Other,"130,801,128",3.67,3.67,3,,,,Brazil
870911 -- Electrical,,3.00,3.00,2,,,,Brazil
870919 -- Other,,3.00,3.00,2,,,,Brazil
870990 - Parts,"1,472,589",3.50,3.50,1,,,,Brazil
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Brazil
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"1,289",8.00,8.00,1,,,,Brazil
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"10,992,874",8.00,8.00,4,,,,Brazil
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"138,206",6.00,6.00,2,,,,Brazil
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"23,584",6.00,6.00,1,,,,Brazil
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"12,524",6.00,6.00,1,,,,Brazil
871190 - Other,,6.00,6.00,1,,,,Brazil
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","100,253",14.67,14.67,3,,,,Brazil
871310 - Not mechanically propelled,"4,087",0.00,0.00,1,,,,Brazil
871390 - Other,"6,299",0.00,0.00,1,,,,Brazil
871411 -- Saddles,"1,787",3.70,3.70,1,,,,Brazil
871419 -- Other,"731,563",3.70,3.70,1,,,,Brazil
871420 - Of carriages for disabled persons,308,0.00,0.00,1,,,,Brazil
"871491 -- Frames and forks, and parts thereof","37,148",4.70,4.70,3,,,,Brazil
871492 -- Wheel rims and spokes,"38,671",4.70,4.70,2,,,,Brazil
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","7,441",4.70,4.70,2,,,,Brazil
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",,4.70,4.70,3,,,,Brazil
871495 -- Saddles,,4.70,4.70,1,,,,Brazil
"871496 -- Pedals and crank-gear, and parts thereof","1,772",4.70,4.70,3,,,,Brazil
871499 -- Other,"3,311",4.70,4.70,4,,,,Brazil
871500 Baby carriages and parts thereof.,"1,641",2.70,2.70,2,,,,Brazil
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Brazil
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"66,342",2.70,2.70,1,,,,Brazil
871631 -- Tanker trailers and tanker semi-trailers,"13,740",2.70,2.70,1,,,,Brazil
871639 -- Other,,2.70,2.70,5,,,,Brazil
871640 - Other trailers and semi-trailers,"45,380",2.70,2.70,1,,,,Brazil
871680 - Other vehicles,"157,029",1.70,1.70,1,,,,Brazil
871690 - Parts,"21,229,253",1.70,1.70,4,,,,Brazil
,2007,"678,975,851",6.27,6.27,189,,,,Brazil
870110 - Pedestrian controlled tractors,"11,279",3.00,3.00,1,,,,Brazil
870120 - Road tractors for semi-trailers,"85,391,593",16.00,16.00,2,,,,Brazil
870130 - Track-laying tractors,"3,002,149",0.00,0.00,2,,,,Brazil
870190 - Other,"75,186",0.88,0.88,8,,,,Brazil
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"158,169",13.00,13.00,4,,,,Brazil
870290 - Other,,12.40,12.40,5,,,,Brazil
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,Brazil
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","232,423",10.00,10.00,2,,,,Brazil
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","1,436,503",10.00,10.00,2,,,,Brazil
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","4,532,778",10.00,10.00,3,,,,Brazil
"870324 -- Of a cylinder capacity exceeding 3,000 cc","840,761",10.00,10.00,2,,,,Brazil
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","2,588,025",10.00,10.00,2,,,,Brazil
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","499,958",10.00,10.00,3,,,,Brazil
"870333 -- Of a cylinder capacity exceeding 2,500 cc","163,322",10.00,10.00,3,,,,Brazil
870390 - Other,"71,348",10.00,10.00,2,,,,Brazil
870410 - Dumpers designed for off-highway use,"719,965",0.00,0.00,2,,,,Brazil
870421 -- g.v.w. not exceeding 5 tonnes,"51,752,314",13.50,13.50,5,,,,Brazil
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,Brazil
870423 -- g.v.w. exceeding 20 tonnes,"1,664,472",15.83,15.83,3,,,,Brazil
870431 -- g.v.w. not exceeding 5 tonnes,"1,988,678",13.50,13.50,5,,,,Brazil
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Brazil
870490 - Other,,10.00,10.00,1,,,,Brazil
870510 - Crane lorries,,3.70,3.70,1,,,,Brazil
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Brazil
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Brazil
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,Brazil
870590 - Other,,3.70,3.70,3,,,,Brazil
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","97,730",9.88,9.88,4,,,,Brazil
870710 - For the vehicles of heading 87.03,"612,805",4.50,4.50,2,,,,Brazil
870790 - Other,"12,745,801",4.50,4.50,2,,,,Brazil
870810 - Bumpers and parts thereof,"5,541,754",3.75,3.75,2,,,,Brazil
870821 -- Safety seat belts,"1,425,854",3.75,3.75,2,,,,Brazil
870829 -- Other,"76,659,137",3.75,3.75,2,,,,Brazil
870830 - Brakes and servo-brakes; parts thereof,"41,017,941",4.00,4.00,3,,,,Brazil
870840 - Gear boxes and parts thereof,"43,857,645",3.88,3.88,4,,,,Brazil
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","25,595,417",4.00,4.00,5,,,,Brazil
870870 - Road wheels and parts and accessories thereof,"14,584,340",3.75,3.75,4,,,,Brazil
870880 - Suspension systems and parts thereof (including shock-absorbers),"66,844,191",3.80,3.80,5,,,,Brazil
870891 -- Radiators and parts thereof,"24,754,505",3.88,3.88,4,,,,Brazil
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"2,608,020",3.88,3.88,4,,,,Brazil
870893 -- Clutches and parts thereof,"16,138,720",3.75,3.75,2,,,,Brazil
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","14,411,068",3.88,3.88,4,,,,Brazil
870895 -- Safety airbags with inflater system; parts thereof,"511,347",3.67,3.67,3,,,,Brazil
870899 -- Other,"127,805,868",3.67,3.67,3,,,,Brazil
870911 -- Electrical,,3.00,3.00,2,,,,Brazil
870919 -- Other,,3.00,3.00,2,,,,Brazil
870990 - Parts,"661,170",3.50,3.50,1,,,,Brazil
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Brazil
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,Brazil
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"25,046,463",8.00,8.00,4,,,,Brazil
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"221,952",6.00,6.00,2,,,,Brazil
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"33,577",6.00,6.00,1,,,,Brazil
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"108,475",6.00,6.00,1,,,,Brazil
871190 - Other,"53,450",6.00,6.00,1,,,,Brazil
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","42,828",14.67,14.67,3,,,,Brazil
871310 - Not mechanically propelled,"55,697",0.00,0.00,1,,,,Brazil
871390 - Other,,0.00,0.00,1,,,,Brazil
871411 -- Saddles,"5,235",3.70,3.70,1,,,,Brazil
871419 -- Other,"1,156,771",3.70,3.70,1,,,,Brazil
871420 - Of carriages for disabled persons,863,0.00,0.00,1,,,,Brazil
"871491 -- Frames and forks, and parts thereof",425,4.70,4.70,3,,,,Brazil
871492 -- Wheel rims and spokes,"243,456",4.70,4.70,2,,,,Brazil
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",630,4.70,4.70,2,,,,Brazil
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",55,4.70,4.70,3,,,,Brazil
871495 -- Saddles,,4.70,4.70,1,,,,Brazil
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Brazil
871499 -- Other,"65,674",4.70,4.70,4,,,,Brazil
871500 Baby carriages and parts thereof.,"43,171",2.70,2.70,2,,,,Brazil
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Brazil
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"16,953",2.70,2.70,1,,,,Brazil
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Brazil
871639 -- Other,"1,768",2.70,2.70,5,,,,Brazil
871640 - Other trailers and semi-trailers,"21,270",2.70,2.70,1,,,,Brazil
871680 - Other vehicles,"123,989",1.70,1.70,1,,,,Brazil
871690 - Parts,"20,730,909",1.70,1.70,4,,,,Brazil
,2006,"547,198,957",6.38,6.38,180,,,,Brazil
870110 - Pedestrian controlled tractors,"1,620",3.00,3.00,1,,,,Brazil
870120 - Road tractors for semi-trailers,"56,007,142",16.00,16.00,2,,,,Brazil
870130 - Track-laying tractors,"555,214",0.00,0.00,2,,,,Brazil
870190 - Other,"283,565",0.88,0.88,8,,,,Brazil
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"1,902,535",13.00,13.00,4,,,,Brazil
870290 - Other,"18,508",12.40,12.40,5,,,,Brazil
