Importer,Year,Value,Ad val. duties,Number of lines,South Africa
,(US$),Simple average,MFN duties,Pref. duties,South Africa
,MFN,Best,All items,Non ad val.,All items,Non ad val.,South Africa
880310 - Propellers and rotors and parts thereof,"21,286",1.35,1.35,2,,,,South Africa
880320 - Under-carriages and parts thereof,"170,610",1.35,1.35,2,,,,South Africa
880330 - Other parts of aeroplanes or helicopters,"2,067,717",1.35,1.35,2,,,,South Africa
880390 - Other,"1,182",1.56,1.56,5,,,,South Africa
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"379,932",2.70,2.70,1,,,,South Africa
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,2.20,2.20,2,,,,South Africa
880520 - Ground flying trainers and parts thereof,"2,498",0.85,0.85,2,,,,South Africa
,2000,"10,394,073",2.02,2.02,33,,,,South Africa
880110 - Gliders and hang gliders,"8,869",1.85,1.85,2,,,,South Africa
880190 - Other,"3,347",2.13,2.13,3,,,,South Africa
"880211 - - Of an unladen weight not exceeding 2,000 kg","91,797",3.75,3.75,2,,,,South Africa
"880212 - - Of an unladen weight exceeding 2,000 kg","429,272",1.35,1.35,2,,,,South Africa
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg","122,313",3.85,3.85,2,,,,South Africa
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,1.35,1.35,2,,,,South Africa
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg","8,411,743",1.35,1.35,2,,,,South Africa
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,4.20,4.20,2,,,,South Africa
880310 - Propellers and rotors and parts thereof,"54,680",1.35,1.35,2,,,,South Africa
880320 - Under-carriages and parts thereof,,1.35,1.35,2,,,,South Africa
880330 - Other parts of aeroplanes or helicopters,"855,585",1.35,1.35,2,,,,South Africa
880390 - Other,"91,760",1.56,1.56,5,,,,South Africa
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"313,634",2.70,2.70,1,,,,South Africa
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,2.20,2.20,2,,,,South Africa
880520 - Ground flying trainers and parts thereof,"11,072",0.85,0.85,2,,,,South Africa
,1999,"19,983,107",2.02,2.02,33,,,,South Africa
880110 - Gliders and hang gliders,"383,404",1.85,1.85,2,,,,South Africa
880190 - Other,,2.13,2.13,3,,,,South Africa
"880211 - - Of an unladen weight not exceeding 2,000 kg",,3.75,3.75,2,,,,South Africa
"880212 - - Of an unladen weight exceeding 2,000 kg",,1.35,1.35,2,,,,South Africa
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg","406,456",3.85,3.85,2,,,,South Africa
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg","17,752,462",1.35,1.35,2,,,,South Africa
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.35,1.35,2,,,,South Africa
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,4.20,4.20,2,,,,South Africa
880310 - Propellers and rotors and parts thereof,"145,575",1.35,1.35,2,,,,South Africa
880320 - Under-carriages and parts thereof,"511,798",1.35,1.35,2,,,,South Africa
880330 - Other parts of aeroplanes or helicopters,"411,977",1.35,1.35,2,,,,South Africa
880390 - Other,"17,767",1.56,1.56,5,,,,South Africa
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"353,668",2.70,2.70,1,,,,South Africa
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,2.20,2.20,2,,,,South Africa
880520 - Ground flying trainers and parts thereof,,0.85,0.85,2,,,,South Africa
,1998,"1,651,668",2.33,2.33,30,,,,South Africa
880110 - Gliders and hang gliders,"386,326",2.20,2.20,2,,,,South Africa
880190 - Other,"1,066",2.63,2.63,3,,,,South Africa
"880211 - - Of an unladen weight not exceeding 2,000 kg",,4.50,4.50,2,,,,South Africa
"880212 - - Of an unladen weight exceeding 2,000 kg",,1.60,1.60,2,,,,South Africa
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg","8,416",4.30,4.30,2,,,,South Africa
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,1.65,1.65,2,,,,South Africa
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg","165,058",1.60,1.60,2,,,,South Africa
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,4.60,4.60,1,,,,South Africa
880310 - Propellers and rotors and parts thereof,"236,489",1.60,1.60,2,,,,South Africa
880320 - Under-carriages and parts thereof,"56,815",1.60,1.60,2,,,,South Africa
880330 - Other parts of aeroplanes or helicopters,"317,655",1.60,1.60,2,,,,South Africa
880390 - Other,"54,200",1.77,1.77,3,,,,South Africa
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"425,643",3.30,3.30,1,,,,South Africa
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,2.75,2.75,2,,,,South Africa
880520 - Ground flying trainers and parts thereof,,1.05,1.05,2,,,,South Africa
,1997,"65,646,037",2.68,2.68,30,,,,South Africa
880110 - Gliders and hang gliders,"522,396",2.50,2.50,2,,,,South Africa
880190 - Other,"3,867",3.13,3.13,3,,,,South Africa
"880211 - - Of an unladen weight not exceeding 2,000 kg",,5.25,5.25,2,,,,South Africa
"880212 - - Of an unladen weight exceeding 2,000 kg","179,700",1.80,1.80,2,,,,South Africa
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,4.70,4.70,2,,,,South Africa
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg","63,490,851",1.90,1.90,2,,,,South Africa
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.80,1.80,2,,,,South Africa
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,5.10,5.10,1,,,,South Africa
880310 - Propellers and rotors and parts thereof,"102,982",1.80,1.80,2,,,,South Africa
880320 - Under-carriages and parts thereof,"5,432",1.80,1.80,2,,,,South Africa
880330 - Other parts of aeroplanes or helicopters,"918,777",1.80,1.80,2,,,,South Africa
880390 - Other,"63,858",2.03,2.03,3,,,,South Africa
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"325,674",3.90,3.90,1,,,,South Africa
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,3.35,3.35,2,,,,South Africa
880520 - Ground flying trainers and parts thereof,"32,502",1.25,1.25,2,,,,South Africa
,1996,"70,073,719",2.68,2.68,30,,,,South Africa
880110 - Gliders and hang gliders,"1,828",2.50,2.50,2,,,,South Africa
880190 - Other,,3.13,3.13,3,,,,South Africa
"880211 - - Of an unladen weight not exceeding 2,000 kg",,5.25,5.25,2,,,,South Africa
"880212 - - Of an unladen weight exceeding 2,000 kg","445,581",1.80,1.80,2,,,,South Africa
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,4.70,4.70,2,,,,South Africa
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg","67,620,219",1.90,1.90,2,,,,South Africa
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.80,1.80,2,,,,South Africa
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,5.10,5.10,1,,,,South Africa
880310 - Propellers and rotors and parts thereof,"498,174",1.80,1.80,2,,,,South Africa
880320 - Under-carriages and parts thereof,"21,624",1.80,1.80,2,,,,South Africa
880330 - Other parts of aeroplanes or helicopters,"929,812",1.80,1.80,2,,,,South Africa
880390 - Other,"58,269",2.03,2.03,3,,,,South Africa
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"498,212",3.90,3.90,1,,,,South Africa
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,3.35,3.35,2,,,,South Africa
880520 - Ground flying trainers and parts thereof,,1.25,1.25,2,,,,South Africa
