Importer,Year,Value,Ad val. duties,Number of lines,South Africa
,(US$),Simple average,MFN duties,Pref. duties,South Africa
,MFN,Best,All items,Non ad val.,All items,Non ad val.,South Africa
391000 Silicones in primary forms.,"83,121",6.50,6.50,1,,,,South Africa
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,6.50,1,,,,South Africa
391190 - Other,"8,812",2.75,2.75,6,,,,South Africa
391211 -- Non-plasticised,,6.50,6.50,1,,,,South Africa
391212 -- Plasticised,,6.50,6.50,1,,,,South Africa
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,South Africa
391231 -- Carboxymethylcellulose and its salts,"16,939",6.50,6.50,1,,,,South Africa
391239 -- Other,"6,661",4.33,4.33,3,,,,South Africa
391290 - Other,,6.45,6.45,2,,,,South Africa
"391310 - Alginic acid, its salts and esters",110,5.00,5.00,1,,,,South Africa
391390 - Other,,6.50,6.50,1,,,,South Africa
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,South Africa
391510 - Of polymers of ethylene,,6.50,6.50,1,,,,South Africa
391520 - Of polymers of styrene,,6.50,6.50,1,,,,South Africa
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,South Africa
391590 - Of other plastics,"87,178",6.50,6.50,3,,,,South Africa
391610 - Of polymers of ethylene,,6.50,6.50,1,,,,South Africa
391620 - Of polymers of vinyl chloride,14,6.50,6.50,2,,,,South Africa
391690 - Of other plastics,"3,312,636",6.50,6.50,7,,,,South Africa
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"43,609",5.90,5.90,2,,,,South Africa
391721 -- Of polymers of ethylene,"35,071",6.50,6.50,2,,,,South Africa
391722 -- Of polymers of propylene,"1,891",6.50,6.50,2,,,,South Africa
391723 -- Of polymers of vinyl chloride,"9,196",6.50,6.50,2,,,,South Africa
391729 -- Of other plastics,"200,710",6.50,6.50,4,,,,South Africa
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","8,908",6.50,6.50,1,,,,South Africa
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","117,794",6.50,6.50,7,,,,South Africa
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","11,827",6.50,6.50,1,,,,South Africa
391739 -- Other,"143,025",6.50,6.50,4,,,,South Africa
391740 - Fittings,"321,656",6.50,6.50,1,,,,South Africa
391810 - Of polymers of vinyl chloride,"106,447",6.50,6.50,2,,,,South Africa
391890 - Of other plastics,"33,152",6.50,6.50,1,,,,South Africa
391910 - In rolls of a width not exceeding 20 cm,"112,408",6.41,6.41,9,,,,South Africa
391990 - Other,"1,787,187",6.50,6.50,6,,,,South Africa
392010 - Of polymers of ethylene,"1,334,456",4.88,4.88,8,,,,South Africa
392020 - Of polymers of propylene,"46,460",6.50,6.50,5,,,,South Africa
392030 - Of polymers of styrene,,6.50,6.50,1,,,,South Africa
392043 -- Containing by weight not less than 6 % of plasticisers,"21,147",6.50,6.50,2,,,,South Africa
392049 -- Other,"1,795",6.50,6.50,2,,,,South Africa
392051 -- Of poly(methyl methacrylate),"2,782",6.50,6.50,1,,,,South Africa
392059 -- Other,"249,733",3.25,3.25,2,,,,South Africa
392061 -- Of polycarbonates,,6.50,6.50,1,,,,South Africa
392062 -- Of poly(ethylene terephthalate),"56,944",3.25,3.25,4,,,,South Africa
392063 -- Of unsaturated polyesters,726,6.50,6.50,1,,,,South Africa
392069 -- Of other polyesters,,6.50,6.50,1,,,,South Africa
392071 -- Of regenerated cellulose,,6.50,6.50,2,,,,South Africa
392073 -- Of cellulose acetate,,6.43,6.43,3,,,,South Africa
392079 -- Of other cellulose derivatives,,6.10,6.10,2,,,,South Africa
392091 -- Of poly(vinyl butyral),,6.10,6.10,1,,,,South Africa
392092 -- Of polyamides,"4,125",6.50,6.50,1,,,,South Africa
392093 -- Of amino-resins,,6.50,6.50,1,,,,South Africa
392094 -- Of phenolic resins,,6.50,6.50,1,,,,South Africa
392099 -- Of other plastics,"692,445",2.79,2.79,7,,,,South Africa
392111 -- Of polymers of styrene,"6,195",6.50,6.50,1,,,,South Africa
392112 -- Of polymers of vinyl chloride,"2,224,431",6.50,6.50,1,,,,South Africa
392113 -- Of polyurethanes,"19,461",6.50,6.50,2,,,,South Africa
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,South Africa
392119 -- Of other plastics,"1,328,933",6.50,6.50,1,,,,South Africa
392190 - Other,"2,566,604",6.50,6.50,9,,,,South Africa
"392210 - Baths, shower-baths, sinks and wash-basins","20,788,511",6.50,6.50,1,,,,South Africa
392220 - Lavatory seats and covers,"365,608",6.50,6.50,1,,,,South Africa
392290 - Other,"877,243",6.50,6.50,1,,,,South Africa
"392310 - Boxes, cases, crates and similar articles","2,335,401",6.50,6.50,1,,,,South Africa
392321 -- Of polymers of ethylene,"405,737",6.50,6.50,1,,,,South Africa
392329 -- Of other plastics,"645,081",6.50,6.50,2,,,,South Africa
"392330 - Carboys, bottles, flasks and similar articles","471,795",6.50,6.50,2,,,,South Africa
"392340 - Spools, cops, bobbins and similar supports","394,019",5.90,5.90,2,,,,South Africa
"392350 - Stoppers, lids, caps and other closures","1,595,152",6.50,6.50,2,,,,South Africa
392390 - Other,"815,036",6.50,6.50,2,,,,South Africa
392410 - Tableware and kitchenware,"757,640",6.50,6.50,1,,,,South Africa
392490 - Other,"280,637",6.50,6.50,3,,,,South Africa
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",699,6.50,6.50,1,,,,South Africa
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,South Africa
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","5,175,172",6.50,6.50,1,,,,South Africa
392590 - Other,"604,582",6.50,6.50,3,,,,South Africa
392610 - Office or school supplies,"96,469",6.50,6.50,1,,,,South Africa
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","339,528",6.50,6.50,1,,,,South Africa
"392630 - Fittings for furniture, coachwork or the like","7,793,074",6.50,6.50,1,,,,South Africa
392640 - Statuettes and other ornamental articles,"120,234",6.50,6.50,1,,,,South Africa
392690 - Other,"10,385,539",6.50,6.50,3,,,,South Africa
,2006,"111,465,938",5.62,5.62,248,,,,South Africa
390110 - Polyethylene having a specific gravity of less than 0.94,"321,258",6.50,6.50,2,,,,South Africa
390120 - Polyethylene having a specific gravity of 0.94 or more,"84,615",3.25,3.25,2,,,,South Africa
390130 - Ethylene-vinyl acetate copolymers,,6.50,6.50,1,,,,South Africa
390190 - Other,829,2.17,2.17,3,,,,South Africa
390210 - Polypropylene,"10,377,157",6.50,6.50,1,,,,South Africa
390220 - Polyisobutylene,,6.50,6.50,1,,,,South Africa
390230 - Propylene copolymers,"18,010,828",6.50,6.50,1,,,,South Africa
390290 - Other,"15,017",2.17,2.17,3,,,,South Africa
390311 -- Expansible,,6.50,6.50,1,,,,South Africa
390319 -- Other,"7,973",6.50,6.50,1,,,,South Africa
390320 - Styrene- Acrylonitrile (SAN) copolymers,"37,844",6.50,6.50,1,,,,South Africa
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"398,000",6.50,6.50,1,,,,South Africa
390390 - Other,,2.17,2.17,3,,,,South Africa
"390410 - Poly(vinyl chloride), not mixed with any other substances","463,166",6.50,6.50,1,,,,South Africa
390421 -- Non-plasticised,"2,499",6.50,6.50,1,,,,South Africa
390422 -- Plasticised,"2,838",6.50,6.50,1,,,,South Africa
390430 - Vinyl chloride-vinyl acetate copolymers,"264,480",6.50,6.50,1,,,,South Africa
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,South Africa
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,South Africa
390461 -- Polytetrafluoroethylene,,6.50,6.50,1,,,,South Africa
390469 -- Other,"1,871",3.25,3.25,2,,,,South Africa
390490 - Other,"8,199",6.50,6.50,1,,,,South Africa
390512 -- In aqueous dispersion,,6.50,6.50,1,,,,South Africa
390519 -- Other,,6.50,6.50,1,,,,South Africa
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,South Africa
390529 -- Other,,6.50,6.50,1,,,,South Africa
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,6.50,1,,,,South Africa
390591 -- Copolymers,,6.50,6.50,1,,,,South Africa
390599 -- Other,"18,282",3.25,3.25,2,,,,South Africa
390610 - Poly(methyl methacrylate),"1,092",6.50,6.50,1,,,,South Africa
390690 - Other,"329,846",1.64,1.64,7,,,,South Africa
390710 - Polyacetals,,6.50,6.50,1,,,,South Africa
390720 - Other polyethers,"3,013",5.20,5.20,5,,,,South Africa
390730 - Epoxide resins,"215,436",6.50,6.50,1,,,,South Africa
390740 - Polycarbonates,"40,355",6.50,6.50,1,,,,South Africa
390750 - Alkyd resins,"168,062",6.50,6.50,1,,,,South Africa
390760 - Poly(ethylene terephthalate),"12,754,322",6.50,6.50,2,,,,South Africa
390791 -- Unsaturated,"257,913",6.50,6.50,2,,,,South Africa
390799 -- Other,"164,132",3.25,3.25,4,,,,South Africa
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","571,650",6.50,6.50,1,,,,South Africa
390890 - Other,"22,814",6.50,6.50,1,,,,South Africa
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,South Africa
390920 - Melamine resins,,6.50,6.50,1,,,,South Africa
390930 - Other amino-resins,"2,637",6.50,6.50,1,,,,South Africa
390940 - Phenolic resins,"1,730,631",6.50,6.50,1,,,,South Africa
390950 - Polyurethanes,"453,460",3.25,3.25,2,,,,South Africa
391000 Silicones in primary forms.,"62,830",6.50,6.50,1,,,,South Africa
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,6.50,1,,,,South Africa
391190 - Other,"8,839",2.75,2.75,6,,,,South Africa
391211 -- Non-plasticised,703,6.50,6.50,1,,,,South Africa
391212 -- Plasticised,,6.50,6.50,1,,,,South Africa
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,South Africa
391231 -- Carboxymethylcellulose and its salts,"3,189",6.50,6.50,1,,,,South Africa
391239 -- Other,,4.33,4.33,3,,,,South Africa
391290 - Other,"91,521",6.45,6.45,2,,,,South Africa
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,South Africa
391390 - Other,"2,172",6.50,6.50,1,,,,South Africa
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,South Africa
391510 - Of polymers of ethylene,"17,792",6.50,6.50,1,,,,South Africa
391520 - Of polymers of styrene,,6.50,6.50,1,,,,South Africa
391530 - Of polymers of vinyl chloride,"15,431",6.50,6.50,1,,,,South Africa
391590 - Of other plastics,"262,420",6.50,6.50,3,,,,South Africa
391610 - Of polymers of ethylene,,6.50,6.50,1,,,,South Africa
391620 - Of polymers of vinyl chloride,"5,851",6.50,6.50,2,,,,South Africa
391690 - Of other plastics,"3,158,299",6.50,6.50,7,,,,South Africa
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"24,421",5.90,5.90,2,,,,South Africa
391721 -- Of polymers of ethylene,"103,198",6.50,6.50,2,,,,South Africa
391722 -- Of polymers of propylene,"31,038",6.50,6.50,2,,,,South Africa
391723 -- Of polymers of vinyl chloride,"7,709",6.50,6.50,2,,,,South Africa
391729 -- Of other plastics,"88,407",6.50,6.50,4,,,,South Africa
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","5,035",6.50,6.50,1,,,,South Africa
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","139,711",6.50,6.50,7,,,,South Africa
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",100,6.50,6.50,1,,,,South Africa
391739 -- Other,"97,397",6.50,6.50,4,,,,South Africa
391740 - Fittings,"37,530",6.50,6.50,1,,,,South Africa
391810 - Of polymers of vinyl chloride,"31,641",6.50,6.50,2,,,,South Africa
391890 - Of other plastics,"26,506",6.50,6.50,1,,,,South Africa
391910 - In rolls of a width not exceeding 20 cm,"621,886",6.41,6.41,9,,,,South Africa
391990 - Other,"1,481,759",6.50,6.50,6,,,,South Africa
392010 - Of polymers of ethylene,"2,438,589",4.88,4.88,8,,,,South Africa
392020 - Of polymers of propylene,"55,661",6.50,6.50,5,,,,South Africa
392030 - Of polymers of styrene,,6.50,6.50,1,,,,South Africa
392043 -- Containing by weight not less than 6% of plasticizers,"55,385",6.50,6.50,2,,,,South Africa
392049 -- Other,"11,012",6.50,6.50,2,,,,South Africa
392051 -- Of poly(methyl methacrylate),"1,996",6.50,6.50,1,,,,South Africa
392059 -- Other,"3,265",3.25,3.25,2,,,,South Africa
392061 -- Of polycarbonates,,6.50,6.50,1,,,,South Africa
392062 -- Of poly(ethylene terephthalate),"10,811",3.25,3.25,4,,,,South Africa
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,South Africa
392069 -- Of other polyesters,"21,370",6.50,6.50,1,,,,South Africa
392071 -- Of regenerated cellulose,,6.50,6.50,2,,,,South Africa
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,South Africa
392073 -- Of cellulose acetate,50,6.43,6.43,3,,,,South Africa
392079 -- Of other cellulose derivatives,"6,818",6.50,6.50,1,,,,South Africa
392091 -- Of poly(vinyl butyral),,6.50,6.50,1,,,,South Africa
392092 -- Of polyamides,,6.50,6.50,1,,,,South Africa
392093 -- Of amino-resins,,6.50,6.50,1,,,,South Africa
392094 -- Of phenolic resins,,6.50,6.50,1,,,,South Africa
392099 -- Of other plastics,"368,707",2.79,2.79,7,,,,South Africa
392111 -- Of polymers of styrene,"1,821",6.50,6.50,1,,,,South Africa
392112 -- Of polymers of vinyl chloride,"1,769,542",6.50,6.50,1,,,,South Africa
392113 -- Of polyurethanes,"43,105",6.50,6.50,2,,,,South Africa
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,South Africa
392119 -- Of other plastics,"1,920,578",6.50,6.50,1,,,,South Africa
392190 - Other,"2,293,404",6.50,6.50,9,,,,South Africa
"392210 - Baths, shower-baths, sinks and wash-basins","19,899,954",6.50,6.50,1,,,,South Africa
392220 - Lavatory seats and covers,"395,213",6.50,6.50,1,,,,South Africa
392290 - Other,"1,231,317",6.50,6.50,1,,,,South Africa
"392310 - Boxes, cases, crates and similar articles","517,659",6.50,6.50,1,,,,South Africa
392321 -- Of polymers of ethylene,"1,140,788",6.50,6.50,1,,,,South Africa
392329 -- Of other plastics,"465,991",6.50,6.50,2,,,,South Africa
"392330 - Carboys, bottles, flasks and similar articles","162,311",6.50,6.50,2,,,,South Africa
"392340 - Spools, cops, bobbins and similar supports","13,648",5.90,5.90,2,,,,South Africa
"392350 - Stoppers, lids, caps and other closures","1,408,118",6.50,6.50,2,,,,South Africa
392390 - Other,"651,870",6.50,6.50,2,,,,South Africa
392410 - Tableware and kitchenware,"672,072",6.50,6.50,1,,,,South Africa
392490 - Other,"390,981",6.50,6.50,3,,,,South Africa
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","1,205",6.50,6.50,1,,,,South Africa
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,South Africa
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","5,936,000",6.50,6.50,1,,,,South Africa
392590 - Other,"1,017,877",6.50,6.50,3,,,,South Africa
392610 - Office or school supplies,"103,235",6.50,6.50,1,,,,South Africa
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","40,907",6.50,6.50,1,,,,South Africa
"392630 - Fittings for furniture, coachwork or the like","8,161,714",6.50,6.50,1,,,,South Africa
392640 - Statuettes and other ornamental articles,"131,060",6.50,6.50,1,,,,South Africa
392690 - Other,"7,066,303",6.50,6.50,3,,,,South Africa
,2005,"126,639,686",5.42,5.42,257,,,,South Africa
390110 - Polyethylene having a specific gravity of less than 0.94,"114,171",6.50,6.50,2,,,,South Africa
390120 - Polyethylene having a specific gravity of 0.94 or more,"1,638,417",3.25,3.25,2,,,,South Africa
390130 - Ethylene-vinyl acetate copolymers,"24,036",6.50,6.50,1,,,,South Africa
390190 - Other,"4,292",2.17,2.17,3,,,,South Africa
390210 - Polypropylene,"11,522,442",6.50,6.50,1,,,,South Africa
390220 - Polyisobutylene,,6.50,6.50,1,,,,South Africa
390230 - Propylene copolymers,"17,837,008",6.50,6.50,1,,,,South Africa
390290 - Other,12,2.17,2.17,3,,,,South Africa
390311 -- Expansible,,6.50,6.50,1,,,,South Africa
390319 -- Other,"1,418",6.50,6.50,1,,,,South Africa
390320 - Styrene- Acrylonitrile (SAN) copolymers,"103,074",6.50,6.50,1,,,,South Africa
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"109,555",6.50,6.50,1,,,,South Africa
390390 - Other,"45,534",2.17,2.17,3,,,,South Africa
"390410 - Poly(vinyl chloride), not mixed with any other substances","1,193,938",6.50,6.50,1,,,,South Africa
390421 -- Non-plasticised,,6.50,6.50,1,,,,South Africa
390422 -- Plasticised,"4,802",6.50,6.50,1,,,,South Africa
390430 - Vinyl chloride-vinyl acetate copolymers,"220,119",6.50,6.50,1,,,,South Africa
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,South Africa
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,South Africa
390461 -- Polytetrafluoroethylene,"3,981",6.50,6.50,1,,,,South Africa
390469 -- Other,,3.25,3.25,2,,,,South Africa
390490 - Other,,6.50,6.50,1,,,,South Africa
390512 -- In aqueous dispersion,,6.50,6.50,1,,,,South Africa
390519 -- Other,,6.50,6.50,1,,,,South Africa
390521 -- In aqueous dispersion,"1,120",6.50,6.50,1,,,,South Africa
390529 -- Other,,6.50,6.50,1,,,,South Africa
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,6.50,1,,,,South Africa
390591 -- Copolymers,,6.50,6.50,1,,,,South Africa
390599 -- Other,"20,304",3.25,3.25,2,,,,South Africa
390610 - Poly(methyl methacrylate),50,6.50,6.50,1,,,,South Africa
390690 - Other,"213,973",1.64,1.64,7,,,,South Africa
390710 - Polyacetals,970,6.50,6.50,1,,,,South Africa
390720 - Other polyethers,"798,737",5.20,5.20,5,,,,South Africa
390730 - Epoxide resins,"190,347",6.50,6.50,1,,,,South Africa
390740 - Polycarbonates,,6.50,6.50,1,,,,South Africa
390750 - Alkyd resins,"36,850",6.50,6.50,1,,,,South Africa
390760 - Poly(ethylene terephthalate),"19,651,279",6.50,6.50,2,,,,South Africa
390791 -- Unsaturated,"235,508",6.50,6.50,2,,,,South Africa
390799 -- Other,"32,011",3.25,3.25,4,,,,South Africa
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","12,466",6.50,6.50,1,,,,South Africa
390890 - Other,"55,922",6.50,6.50,1,,,,South Africa
390910 - Urea resins; thiourea resins,958,6.50,6.50,1,,,,South Africa
390920 - Melamine resins,,6.50,6.50,1,,,,South Africa
390930 - Other amino-resins,734,6.50,6.50,1,,,,South Africa
390940 - Phenolic resins,"1,828,926",6.50,6.50,1,,,,South Africa
390950 - Polyurethanes,"362,033",3.25,3.25,2,,,,South Africa
391000 Silicones in primary forms.,"11,209",6.50,6.50,1,,,,South Africa
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,6.50,1,,,,South Africa
391190 - Other,"15,427",2.75,2.75,6,,,,South Africa
391211 -- Non-plasticised,,6.50,6.50,1,,,,South Africa
391212 -- Plasticised,,6.50,6.50,1,,,,South Africa
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,South Africa
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,South Africa
391239 -- Other,,4.33,4.33,3,,,,South Africa
391290 - Other,,6.45,6.45,2,,,,South Africa
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,South Africa
391390 - Other,"6,084",6.50,6.50,1,,,,South Africa
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","66,460",6.50,6.50,1,,,,South Africa
391510 - Of polymers of ethylene,"1,169",6.50,6.50,1,,,,South Africa
391520 - Of polymers of styrene,,6.50,6.50,1,,,,South Africa
391530 - Of polymers of vinyl chloride,908,6.50,6.50,1,,,,South Africa
391590 - Of other plastics,"882,042",6.50,6.50,3,,,,South Africa
391610 - Of polymers of ethylene,"1,555",6.50,6.50,1,,,,South Africa
391620 - Of polymers of vinyl chloride,"2,861",6.50,6.50,2,,,,South Africa
391690 - Of other plastics,"3,355,885",6.50,6.50,7,,,,South Africa
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"42,548",5.90,5.90,2,,,,South Africa
391721 -- Of polymers of ethylene,"38,231",4.33,4.33,3,,,,South Africa
391722 -- Of polymers of propylene,"3,571",4.33,4.33,3,,,,South Africa
391723 -- Of polymers of vinyl chloride,"9,007",4.33,4.33,3,,,,South Africa
391729 -- Of other plastics,"126,836",5.20,5.20,5,,,,South Africa
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","7,626",3.25,3.25,2,,,,South Africa
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","772,449",6.50,6.50,7,,,,South Africa
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","42,573",3.25,3.25,2,,,,South Africa
391739 -- Other,"70,690",5.20,5.20,5,,,,South Africa
391740 - Fittings,"106,943",3.25,3.25,2,,,,South Africa
391810 - Of polymers of vinyl chloride,"40,060",6.50,6.50,2,,,,South Africa
391890 - Of other plastics,"102,564",6.50,6.50,1,,,,South Africa
391910 - In rolls of a width not exceeding 20 cm,"148,172",6.41,6.41,9,,,,South Africa
391990 - Other,"938,002",6.50,6.50,6,,,,South Africa
392010 - Of polymers of ethylene,"1,535,207",4.88,4.88,8,,,,South Africa
392020 - Of polymers of propylene,"171,711",6.50,6.50,5,,,,South Africa
392030 - Of polymers of styrene,"12,926",6.50,6.50,1,,,,South Africa
392043 -- Containing by weight not less than 6% of plasticizers,"14,332",6.50,6.50,2,,,,South Africa
392049 -- Other,"93,345",6.50,6.50,2,,,,South Africa
392051 -- Of poly(methyl methacrylate),"160,713",6.50,6.50,1,,,,South Africa
392059 -- Other,,3.25,3.25,2,,,,South Africa
392061 -- Of polycarbonates,,6.50,6.50,1,,,,South Africa
392062 -- Of poly(ethylene terephthalate),"6,855",3.25,3.25,4,,,,South Africa
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,South Africa
392069 -- Of other polyesters,"105,263",6.50,6.50,1,,,,South Africa
392071 -- Of regenerated cellulose,,6.50,6.50,2,,,,South Africa
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,South Africa
392073 -- Of cellulose acetate,100,6.43,6.43,3,,,,South Africa
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,South Africa
392091 -- Of poly(vinyl butyral),,6.50,6.50,1,,,,South Africa
392092 -- Of polyamides,,6.50,6.50,1,,,,South Africa
392093 -- Of amino-resins,,6.50,6.50,1,,,,South Africa
392094 -- Of phenolic resins,,6.50,6.50,1,,,,South Africa
392099 -- Of other plastics,"287,847",2.79,2.79,7,,,,South Africa
392111 -- Of polymers of styrene,"2,053",6.50,6.50,1,,,,South Africa
392112 -- Of polymers of vinyl chloride,"5,684,106",6.50,6.50,1,,,,South Africa
392113 -- Of polyurethanes,"39,799",6.50,6.50,2,,,,South Africa
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,South Africa
392119 -- Of other plastics,"2,059,620",6.50,6.50,1,,,,South Africa
392190 - Other,"4,139,120",6.50,6.50,9,,,,South Africa
"392210 - Baths, shower-baths, sinks and wash-basins","20,514,622",6.50,6.50,1,,,,South Africa
392220 - Lavatory seats and covers,"291,779",6.50,6.50,1,,,,South Africa
392290 - Other,"1,476,622",6.50,6.50,1,,,,South Africa
"392310 - Boxes, cases, crates and similar articles","721,752",6.50,6.50,1,,,,South Africa
392321 -- Of polymers of ethylene,"209,382",6.50,6.50,1,,,,South Africa
392329 -- Of other plastics,"1,398,381",6.50,6.50,2,,,,South Africa
"392330 - Carboys, bottles, flasks and similar articles","547,640",6.50,6.50,2,,,,South Africa
"392340 - Spools, cops, bobbins and similar supports","340,249",5.90,5.90,2,,,,South Africa
"392350 - Stoppers, lids, caps and other closures","2,045,362",6.50,6.50,2,,,,South Africa
392390 - Other,"535,237",6.50,6.50,2,,,,South Africa
392410 - Tableware and kitchenware,"577,088",6.50,6.50,1,,,,South Africa
392490 - Other,"330,134",6.50,6.50,3,,,,South Africa
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,6.50,6.50,1,,,,South Africa
"392520 - Doors, windows and their frames and thresholds for doors","1,729",6.50,6.50,1,,,,South Africa
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","5,936,944",6.50,6.50,1,,,,South Africa
392590 - Other,"329,948",6.50,6.50,3,,,,South Africa
392610 - Office or school supplies,"95,522",6.50,6.50,1,,,,South Africa
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","157,951",6.50,6.50,1,,,,South Africa
"392630 - Fittings for furniture, coachwork or the like","6,558,782",6.50,6.50,1,,,,South Africa
392640 - Statuettes and other ornamental articles,"166,672",6.50,6.50,1,,,,South Africa
392690 - Other,"7,033,033",4.88,4.88,4,,,,South Africa
,2004,"112,121,310",5.42,5.42,257,,,,South Africa
390110 - Polyethylene having a specific gravity of less than 0.94,"44,420",6.50,6.50,2,,,,South Africa
390120 - Polyethylene having a specific gravity of 0.94 or more,"2,216,991",3.25,3.25,2,,,,South Africa
390130 - Ethylene-vinyl acetate copolymers,236,6.50,6.50,1,,,,South Africa
390190 - Other,"36,148",2.17,2.17,3,,,,South Africa
390210 - Polypropylene,"4,169,131",6.50,6.50,1,,,,South Africa
390220 - Polyisobutylene,,6.50,6.50,1,,,,South Africa
390230 - Propylene copolymers,"8,951,927",6.50,6.50,1,,,,South Africa
390290 - Other,,2.17,2.17,3,,,,South Africa
390311 -- Expansible,,6.50,6.50,1,,,,South Africa
390319 -- Other,149,6.50,6.50,1,,,,South Africa
390320 - Styrene- Acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,South Africa
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,6.50,6.50,1,,,,South Africa
390390 - Other,"320,827",2.17,2.17,3,,,,South Africa
"390410 - Poly(vinyl chloride), not mixed with any other substances","240,968",6.50,6.50,1,,,,South Africa
390421 -- Non-plasticised,,6.50,6.50,1,,,,South Africa
390422 -- Plasticised,809,6.50,6.50,1,,,,South Africa
390430 - Vinyl chloride-vinyl acetate copolymers,"23,423",6.50,6.50,1,,,,South Africa
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,South Africa
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,South Africa
390461 -- Polytetrafluoroethylene,,6.50,6.50,1,,,,South Africa
390469 -- Other,,3.25,3.25,2,,,,South Africa
390490 - Other,,6.50,6.50,1,,,,South Africa
390512 -- In aqueous dispersion,,6.50,6.50,1,,,,South Africa
390519 -- Other,,6.50,6.50,1,,,,South Africa
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,South Africa
390529 -- Other,,6.50,6.50,1,,,,South Africa
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","1,107",6.50,6.50,1,,,,South Africa
390591 -- Copolymers,,6.50,6.50,1,,,,South Africa
390599 -- Other,"11,941",3.25,3.25,2,,,,South Africa
390610 - Poly(methyl methacrylate),"2,351",6.50,6.50,1,,,,South Africa
390690 - Other,"432,728",1.64,1.64,7,,,,South Africa
390710 - Polyacetals,"1,269",6.50,6.50,1,,,,South Africa
