Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
392063 -- Of unsaturated polyesters,"9,000",16.00,16.00,1,,,,Japan
392069 -- Of other polyesters,"328,000",16.00,16.00,1,,,,Japan
392071 -- Of regenerated cellulose,,16.00,16.00,1,,,,Japan
392073 -- Of cellulose acetate,,16.00,16.00,2,,,,Japan
392079 -- Of other cellulose derivatives,"3,054,000",9.00,9.00,2,,,,Japan
392091 -- Of poly(vinyl butyral),"2,272,000",16.00,16.00,1,,,,Japan
392092 -- Of polyamides,"41,000",16.00,16.00,1,,,,Japan
392093 -- Of amino-resins,,16.00,16.00,1,,,,Japan
392094 -- Of phenolic resins,,16.00,16.00,1,,,,Japan
392099 -- Of other plastics,"577,000",9.00,9.00,6,,,,Japan
392111 -- Of polymers of styrene,,16.00,16.00,1,,,,Japan
392112 -- Of polymers of vinyl chloride,,16.00,16.00,1,,,,Japan
392113 -- Of polyurethanes,"2,019,000",9.00,9.00,2,,,,Japan
392114 -- Of regenerated cellulose,,16.00,16.00,1,,,,Japan
392119 -- Of other plastics,"46,000",16.00,16.00,1,,,,Japan
392190 - Other,"2,934,000",10.40,10.40,5,,,,Japan
"392210 - Baths, shower-baths, sinks and wash-basins",,18.00,18.00,1,,,,Japan
392220 - Lavatory seats and covers,"61,000",18.00,18.00,1,,,,Japan
392290 - Other,"13,000",18.00,18.00,1,,,,Japan
"392310 - Boxes, cases, crates and similar articles","118,000",18.00,18.00,2,,,,Japan
392321 -- Of polymers of ethylene,"9,000",18.00,18.00,2,,,,Japan
392329 -- Of other plastics,"49,000",18.00,18.00,2,,,,Japan
"392330 - Carboys, bottles, flasks and similar articles","42,000",18.00,18.00,1,,,,Japan
"392340 - Spools, cops, bobbins and similar supports","48,000",18.00,18.00,1,,,,Japan
"392350 - Stoppers, lids, caps and other closures","94,000",18.00,18.00,1,,,,Japan
392390 - Other,"547,000",18.00,18.00,1,,,,Japan
392410 - Tableware and kitchenware,"182,000",18.00,18.00,1,,,,Japan
392490 - Other,"91,000",18.00,18.00,1,,,,Japan
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,18.00,18.00,1,,,,Japan
"392520 - Doors, windows and their frames and thresholds for doors","1,000",18.00,18.00,1,,,,Japan
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","25,000",18.00,18.00,1,,,,Japan
392590 - Other,"4,000",18.00,18.00,1,,,,Japan
392610 - Office or school supplies,"13,000",18.00,18.00,1,,,,Japan
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","34,000",18.00,18.00,1,,,,Japan
"392630 - Fittings for furniture, coachwork or the like","5,412,000",18.00,18.00,1,,,,Japan
392640 - Statuettes and other ornamental articles,"4,000",18.00,18.00,1,,,,Japan
392690 - Other,"21,804,000",12.22,12.22,9,,,,Japan
,2006,"90,737,000",11.55,11.55,289,,,,Japan
390110 - Polyethylene having a specific gravity of less than 0.94,"30,000",14.00,14.00,3,,,,Japan
390120 - Polyethylene having a specific gravity of 0.94 or more,"99,000",8.00,8.00,4,,,,Japan
390130 - Ethylene-vinyl acetate copolymers,,14.00,14.00,2,,,,Japan
390190 - Other,"274,000",9.20,9.20,5,,,,Japan
390210 - Polypropylene,"2,549,000",14.00,14.00,2,,,,Japan
390220 - Polyisobutylene,"43,000",14.00,14.00,1,,,,Japan
390230 - Propylene copolymers,,14.00,14.00,1,,,,Japan
390290 - Other,"90,000",14.00,14.00,1,,,,Japan
390311 -- Expansible,"31,000",14.00,14.00,2,,,,Japan
390319 -- Other,"67,000",14.00,14.00,1,,,,Japan
390320 - Styrene- Acrylonitrile (SAN) copolymers,"154,000",14.00,14.00,1,,,,Japan
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"524,000",14.00,14.00,2,,,,Japan
390390 - Other,"30,000",10.00,10.00,3,,,,Japan
"390410 - Poly(vinyl chloride), not mixed with any other substances","327,000",14.00,14.00,3,,,,Japan
390421 -- Non-plasticised,"375,000",14.00,14.00,1,,,,Japan
390422 -- Plasticised,,14.00,14.00,1,,,,Japan
390430 - Vinyl chloride-vinyl acetate copolymers,,14.00,14.00,1,,,,Japan
390440 - Other vinyl chloride copolymers,,14.00,14.00,2,,,,Japan
390450 - Vinylidene chloride polymers,"2,000",2.00,2.00,2,,,,Japan
390461 -- Polytetrafluoroethylene,"98,000",2.00,2.00,2,,,,Japan
390469 -- Other,"330,000",2.00,2.00,2,,,,Japan
390490 - Other,"21,000",14.00,14.00,1,,,,Japan
390512 -- In aqueous dispersion,,14.00,14.00,1,,,,Japan
390519 -- Other,,14.00,14.00,2,,,,Japan
390521 -- In aqueous dispersion,"14,000",14.00,14.00,1,,,,Japan
390529 -- Other,"4,000",14.00,14.00,1,,,,Japan
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","4,510,000",2.00,2.00,1,,,,Japan
390591 -- Copolymers,"20,000",8.00,8.00,2,,,,Japan
390599 -- Other,"352,000",4.50,4.50,4,,,,Japan
390610 - Poly(methyl methacrylate),"599,000",14.00,14.00,1,,,,Japan
390690 - Other,"21,912,000",11.60,11.60,15,,,,Japan
390710 - Polyacetals,"213,000",8.67,8.67,9,,,,Japan
390720 - Other polyethers,"100,000",10.00,10.00,6,,,,Japan
390730 - Epoxide resins,"521,000",14.00,14.00,5,,,,Japan
390740 - Polycarbonates,"1,011,000",8.00,8.00,2,,,,Japan
390750 - Alkyd resins,"85,000",14.00,14.00,2,,,,Japan
390760 - Poly(ethylene terephthalate),,14.00,14.00,1,,,,Japan
390791 -- Unsaturated,"436,000",14.00,14.00,1,,,,Japan
390799 -- Other,"972,000",8.00,8.00,6,,,,Japan
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","1,563,000",6.80,6.80,10,,,,Japan
390890 - Other,"164,000",6.00,6.00,3,,,,Japan
390910 - Urea resins; thiourea resins,,14.00,14.00,1,,,,Japan
390920 - Melamine resins,"244,000",14.00,14.00,4,,,,Japan
390930 - Other amino-resins,"227,000",14.00,14.00,2,,,,Japan
390940 - Phenolic resins,"634,000",14.00,14.00,4,,,,Japan
390950 - Polyurethanes,"1,351,000",9.20,9.20,5,,,,Japan
391000 Silicones in primary forms.,"1,417,000",9.50,9.50,8,,,,Japan
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","173,000",14.00,14.00,2,,,,Japan
391190 - Other,"61,000",10.00,10.00,6,,,,Japan
391211 -- Non-plasticised,,5.00,5.00,2,,,,Japan
391212 -- Plasticised,,2.00,2.00,1,,,,Japan
391220 - Cellulose nitrates (including collodions),,14.00,14.00,3,,,,Japan
391231 -- Carboxymethylcellulose and its salts,"8,000",14.00,14.00,4,,,,Japan
391239 -- Other,"956,000",14.00,14.00,4,,,,Japan
391290 - Other,"126,000",10.00,10.00,6,,,,Japan
"391310 - Alginic acid, its salts and esters","106,000",2.00,2.00,1,,,,Japan
391390 - Other,"12,000",3.50,3.50,8,,,,Japan
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","407,000",2.00,2.00,3,,,,Japan
391510 - Of polymers of ethylene,,14.00,14.00,1,,,,Japan
391520 - Of polymers of styrene,,14.00,14.00,1,,,,Japan
391530 - Of polymers of vinyl chloride,,14.00,14.00,1,,,,Japan
391590 - Of other plastics,"2,000",14.00,14.00,1,,,,Japan
391610 - Of polymers of ethylene,"7,000",16.00,16.00,1,,,,Japan
391620 - Of polymers of vinyl chloride,"3,000",16.00,16.00,1,,,,Japan
391690 - Of other plastics,"34,000",16.00,16.00,2,,,,Japan
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"400,000",6.67,6.67,3,,,,Japan
391721 -- Of polymers of ethylene,"552,000",16.00,16.00,1,,,,Japan
391722 -- Of polymers of propylene,"1,000",16.00,16.00,1,,,,Japan
391723 -- Of polymers of vinyl chloride,"2,000",16.00,16.00,1,,,,Japan
391729 -- Of other plastics,"150,000",16.00,16.00,1,,,,Japan
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","267,000",16.00,16.00,1,,,,Japan
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","2,170,000",12.50,12.50,8,,,,Japan
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","101,000",16.00,16.00,1,,,,Japan
391739 -- Other,"713,000",16.00,16.00,1,,,,Japan
391740 - Fittings,"228,000",8.00,8.00,2,,,,Japan
391810 - Of polymers of vinyl chloride,,16.00,16.00,1,,,,Japan
391890 - Of other plastics,"4,000",16.00,16.00,1,,,,Japan
391910 - In rolls of a width not exceeding 20 cm,"1,773,000",16.00,16.00,1,,,,Japan
391990 - Other,"3,279,000",16.00,16.00,1,,,,Japan
392010 - Of polymers of ethylene,"3,155,000",6.67,6.67,3,,,,Japan
392020 - Of polymers of propylene,"455,000",9.00,9.00,4,,,,Japan
392030 - Of polymers of styrene,"215,000",16.00,16.00,1,,,,Japan
392043 -- Containing by weight not less than 6% of plasticizers,"100,000",16.00,16.00,2,,,,Japan
392049 -- Other,"184,000",16.00,16.00,1,,,,Japan
392051 -- Of poly(methyl methacrylate),"27,000",16.00,16.00,1,,,,Japan
392059 -- Other,"1,000",16.00,16.00,1,,,,Japan
392061 -- Of polycarbonates,"1,000",16.00,16.00,1,,,,Japan
392062 -- Of poly(ethylene terephthalate),"1,621,000",12.50,12.50,4,,,,Japan
392063 -- Of unsaturated polyesters,,16.00,16.00,1,,,,Japan
392069 -- Of other polyesters,"83,000",16.00,16.00,1,,,,Japan
392071 -- Of regenerated cellulose,,16.00,16.00,1,,,,Japan
392072 -- Of vulcanised fibre,"1,959,000",9.00,9.00,2,,,,Japan
392073 -- Of cellulose acetate,,16.00,16.00,2,,,,Japan
392079 -- Of other cellulose derivatives,,16.00,16.00,1,,,,Japan
392091 -- Of poly(vinyl butyral),"2,295,000",16.00,16.00,1,,,,Japan
392092 -- Of polyamides,"10,000",16.00,16.00,1,,,,Japan
392093 -- Of amino-resins,,16.00,16.00,1,,,,Japan
392094 -- Of phenolic resins,,16.00,16.00,1,,,,Japan
392099 -- Of other plastics,"447,000",10.40,10.40,5,,,,Japan
392111 -- Of polymers of styrene,,16.00,16.00,1,,,,Japan
392112 -- Of polymers of vinyl chloride,,16.00,16.00,1,,,,Japan
392113 -- Of polyurethanes,"875,000",9.00,9.00,2,,,,Japan
392114 -- Of regenerated cellulose,,16.00,16.00,1,,,,Japan
392119 -- Of other plastics,"18,000",16.00,16.00,1,,,,Japan
392190 - Other,"2,912,000",11.33,11.33,6,,,,Japan
"392210 - Baths, shower-baths, sinks and wash-basins",,18.00,18.00,1,,,,Japan
392220 - Lavatory seats and covers,"21,000",18.00,18.00,1,,,,Japan
392290 - Other,,18.00,18.00,1,,,,Japan
"392310 - Boxes, cases, crates and similar articles","31,000",18.00,18.00,2,,,,Japan
392321 -- Of polymers of ethylene,"35,000",18.00,18.00,2,,,,Japan
392329 -- Of other plastics,"32,000",18.00,18.00,2,,,,Japan
"392330 - Carboys, bottles, flasks and similar articles","15,000",18.00,18.00,1,,,,Japan
"392340 - Spools, cops, bobbins and similar supports","33,000",18.00,18.00,1,,,,Japan
"392350 - Stoppers, lids, caps and other closures","73,000",18.00,18.00,1,,,,Japan
392390 - Other,"320,000",18.00,18.00,1,,,,Japan
392410 - Tableware and kitchenware,"120,000",18.00,18.00,1,,,,Japan
392490 - Other,"58,000",18.00,18.00,1,,,,Japan
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,18.00,18.00,1,,,,Japan
"392520 - Doors, windows and their frames and thresholds for doors",,18.00,18.00,1,,,,Japan
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","15,000",18.00,18.00,1,,,,Japan
392590 - Other,"12,000",18.00,18.00,1,,,,Japan
392610 - Office or school supplies,"5,000",18.00,18.00,1,,,,Japan
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","25,000",18.00,18.00,1,,,,Japan
"392630 - Fittings for furniture, coachwork or the like","4,614,000",18.00,18.00,1,,,,Japan
392640 - Statuettes and other ornamental articles,"1,000",18.00,18.00,1,,,,Japan
392690 - Other,"18,041,000",12.86,12.86,7,,,,Japan
,2005,"80,969,000",11.53,11.53,287,,,,Japan
390110 - Polyethylene having a specific gravity of less than 0.94,"49,000",14.00,14.00,3,,,,Japan
390120 - Polyethylene having a specific gravity of 0.94 or more,"47,000",8.00,8.00,4,,,,Japan
390130 - Ethylene-vinyl acetate copolymers,"9,000",14.00,14.00,2,,,,Japan
390190 - Other,"432,000",9.20,9.20,5,,,,Japan
390210 - Polypropylene,"1,825,000",14.00,14.00,2,,,,Japan
390220 - Polyisobutylene,"62,000",14.00,14.00,1,,,,Japan
390230 - Propylene copolymers,"20,000",14.00,14.00,1,,,,Japan
390290 - Other,"81,000",14.00,14.00,1,,,,Japan
390311 -- Expansible,"55,000",14.00,14.00,2,,,,Japan
390319 -- Other,"124,000",14.00,14.00,1,,,,Japan
390320 - Styrene- Acrylonitrile (SAN) copolymers,"72,000",2.00,2.00,1,,,,Japan
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"320,000",8.00,8.00,2,,,,Japan
390390 - Other,"41,000",14.00,14.00,2,,,,Japan
"390410 - Poly(vinyl chloride), not mixed with any other substances","399,000",14.00,14.00,3,,,,Japan
390421 -- Non-plasticised,"374,000",14.00,14.00,1,,,,Japan
390422 -- Plasticised,,14.00,14.00,1,,,,Japan
390430 - Vinyl chloride-vinyl acetate copolymers,,14.00,14.00,1,,,,Japan
390440 - Other vinyl chloride copolymers,,14.00,14.00,2,,,,Japan
390450 - Vinylidene chloride polymers,,2.00,2.00,2,,,,Japan
390461 -- Polytetrafluoroethylene,"24,000",2.00,2.00,2,,,,Japan
390469 -- Other,"287,000",2.00,2.00,2,,,,Japan
390490 - Other,,14.00,14.00,1,,,,Japan
390512 -- In aqueous dispersion,,14.00,14.00,1,,,,Japan
390519 -- Other,,14.00,14.00,2,,,,Japan
390521 -- In aqueous dispersion,"36,000",14.00,14.00,1,,,,Japan
390529 -- Other,,14.00,14.00,1,,,,Japan
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","5,389,000",2.00,2.00,1,,,,Japan
390591 -- Copolymers,"91,000",8.00,8.00,2,,,,Japan
390599 -- Other,"209,000",4.50,4.50,4,,,,Japan
390610 - Poly(methyl methacrylate),"488,000",14.00,14.00,1,,,,Japan
390690 - Other,"19,935,000",11.60,11.60,15,,,,Japan
390710 - Polyacetals,"29,000",8.67,8.67,9,,,,Japan
390720 - Other polyethers,"288,000",10.00,10.00,6,,,,Japan
390730 - Epoxide resins,"360,000",14.00,14.00,5,,,,Japan
390740 - Polycarbonates,"1,682,000",8.00,8.00,2,,,,Japan
390750 - Alkyd resins,"17,000",14.00,14.00,2,,,,Japan
390760 - Poly(ethylene terephthalate),"8,000",14.00,14.00,1,,,,Japan
390791 -- Unsaturated,"288,000",14.00,14.00,1,,,,Japan
390799 -- Other,"540,000",9.20,9.20,5,,,,Japan
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","1,155,000",6.80,6.80,10,,,,Japan
390890 - Other,"143,000",6.00,6.00,3,,,,Japan
390910 - Urea resins; thiourea resins,,14.00,14.00,1,,,,Japan
390920 - Melamine resins,"275,000",14.00,14.00,4,,,,Japan
390930 - Other amino-resins,,14.00,14.00,2,,,,Japan
390940 - Phenolic resins,"797,000",14.00,14.00,4,,,,Japan
390950 - Polyurethanes,"1,446,000",9.20,9.20,5,,,,Japan
391000 Silicones in primary forms.,"876,000",9.50,9.50,8,,,,Japan
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","116,000",14.00,14.00,2,,,,Japan
391190 - Other,"227,000",10.00,10.00,6,,,,Japan
391211 -- Non-plasticised,,5.00,5.00,2,,,,Japan
391212 -- Plasticised,,2.00,2.00,1,,,,Japan
391220 - Cellulose nitrates (including collodions),,14.00,14.00,3,,,,Japan
391231 -- Carboxymethylcellulose and its salts,"10,000",14.00,14.00,4,,,,Japan
391239 -- Other,"410,000",14.00,14.00,4,,,,Japan
391290 - Other,"110,000",10.00,10.00,6,,,,Japan
"391310 - Alginic acid, its salts and esters","83,000",2.00,2.00,1,,,,Japan
391390 - Other,"10,000",3.50,3.50,8,,,,Japan
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","44,000",2.00,2.00,3,,,,Japan
391510 - Of polymers of ethylene,,14.00,14.00,1,,,,Japan
391520 - Of polymers of styrene,,14.00,14.00,1,,,,Japan
391530 - Of polymers of vinyl chloride,,14.00,14.00,1,,,,Japan
391590 - Of other plastics,"3,000",14.00,14.00,1,,,,Japan
391610 - Of polymers of ethylene,,16.00,16.00,1,,,,Japan
391620 - Of polymers of vinyl chloride,,16.00,16.00,1,,,,Japan
391690 - Of other plastics,"7,000",16.00,16.00,2,,,,Japan
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"320,000",6.67,6.67,3,,,,Japan
391721 -- Of polymers of ethylene,"620,000",16.00,16.00,1,,,,Japan
391722 -- Of polymers of propylene,,16.00,16.00,1,,,,Japan
391723 -- Of polymers of vinyl chloride,"8,000",16.00,16.00,1,,,,Japan
391729 -- Of other plastics,"188,000",16.00,16.00,1,,,,Japan
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","192,000",16.00,16.00,1,,,,Japan
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","2,351,000",12.50,12.50,8,,,,Japan
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","41,000",16.00,16.00,1,,,,Japan
391739 -- Other,"414,000",16.00,16.00,1,,,,Japan
391740 - Fittings,"221,000",8.00,8.00,2,,,,Japan
391810 - Of polymers of vinyl chloride,,16.00,16.00,1,,,,Japan
391890 - Of other plastics,,16.00,16.00,1,,,,Japan
391910 - In rolls of a width not exceeding 20 cm,"1,051,000",16.00,16.00,1,,,,Japan
391990 - Other,"3,067,000",16.00,16.00,1,,,,Japan
392010 - Of polymers of ethylene,"1,031,000",6.67,6.67,3,,,,Japan
392020 - Of polymers of propylene,"350,000",9.00,9.00,4,,,,Japan
392030 - Of polymers of styrene,"323,000",16.00,16.00,1,,,,Japan
392043 -- Containing by weight not less than 6% of plasticizers,"184,000",16.00,16.00,2,,,,Japan
392049 -- Other,"126,000",16.00,16.00,1,,,,Japan
392051 -- Of poly(methyl methacrylate),"23,000",16.00,16.00,1,,,,Japan
392059 -- Other,,16.00,16.00,1,,,,Japan
392061 -- Of polycarbonates,,16.00,16.00,1,,,,Japan
392062 -- Of poly(ethylene terephthalate),"965,000",12.50,12.50,4,,,,Japan
392063 -- Of unsaturated polyesters,"4,000",16.00,16.00,1,,,,Japan
392069 -- Of other polyesters,"54,000",16.00,16.00,1,,,,Japan
392071 -- Of regenerated cellulose,,16.00,16.00,1,,,,Japan
392072 -- Of vulcanised fibre,"2,220,000",9.00,9.00,2,,,,Japan
392073 -- Of cellulose acetate,,16.00,16.00,2,,,,Japan
392079 -- Of other cellulose derivatives,,16.00,16.00,1,,,,Japan
392091 -- Of poly(vinyl butyral),"3,855,000",16.00,16.00,1,,,,Japan
392092 -- Of polyamides,"2,000",16.00,16.00,1,,,,Japan
392093 -- Of amino-resins,,16.00,16.00,1,,,,Japan
392094 -- Of phenolic resins,,16.00,16.00,1,,,,Japan
392099 -- Of other plastics,"310,000",10.40,10.40,5,,,,Japan
392111 -- Of polymers of styrene,,16.00,16.00,1,,,,Japan
392112 -- Of polymers of vinyl chloride,,16.00,16.00,1,,,,Japan
392113 -- Of polyurethanes,"583,000",9.00,9.00,2,,,,Japan
392114 -- Of regenerated cellulose,,16.00,16.00,1,,,,Japan
392119 -- Of other plastics,"73,000",16.00,16.00,1,,,,Japan
392190 - Other,"3,896,000",11.33,11.33,6,,,,Japan
"392210 - Baths, shower-baths, sinks and wash-basins",,18.00,18.00,1,,,,Japan
392220 - Lavatory seats and covers,"31,000",18.00,18.00,1,,,,Japan
392290 - Other,,18.00,18.00,1,,,,Japan
"392310 - Boxes, cases, crates and similar articles","31,000",18.00,18.00,2,,,,Japan
392321 -- Of polymers of ethylene,"63,000",18.00,18.00,2,,,,Japan
392329 -- Of other plastics,"46,000",18.00,18.00,2,,,,Japan
"392330 - Carboys, bottles, flasks and similar articles","14,000",18.00,18.00,1,,,,Japan
"392340 - Spools, cops, bobbins and similar supports","40,000",18.00,18.00,1,,,,Japan
"392350 - Stoppers, lids, caps and other closures","68,000",18.00,18.00,1,,,,Japan
392390 - Other,"196,000",18.00,18.00,1,,,,Japan
392410 - Tableware and kitchenware,"96,000",18.00,18.00,1,,,,Japan
392490 - Other,"45,000",18.00,18.00,1,,,,Japan
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,18.00,18.00,1,,,,Japan
"392520 - Doors, windows and their frames and thresholds for doors",,18.00,18.00,1,,,,Japan
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","24,000",18.00,18.00,1,,,,Japan
392590 - Other,"54,000",18.00,18.00,1,,,,Japan
392610 - Office or school supplies,"7,000",18.00,18.00,1,,,,Japan
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","39,000",18.00,18.00,1,,,,Japan
"392630 - Fittings for furniture, coachwork or the like","3,570,000",18.00,18.00,1,,,,Japan
392640 - Statuettes and other ornamental articles,"2,000",18.00,18.00,1,,,,Japan
392690 - Other,"14,878,000",12.86,12.86,7,,,,Japan
,2004,"71,630,000",11.65,11.65,286,,,,Japan
390110 - Polyethylene having a specific gravity of less than 0.94,"86,000",14.00,14.00,3,,,,Japan
390120 - Polyethylene having a specific gravity of 0.94 or more,"41,000",8.00,8.00,4,,,,Japan
390130 - Ethylene-vinyl acetate copolymers,"2,000",14.00,14.00,2,,,,Japan
390190 - Other,"147,000",9.20,9.20,5,,,,Japan
390210 - Polypropylene,"1,875,000",14.00,14.00,2,,,,Japan
390220 - Polyisobutylene,"123,000",14.00,14.00,1,,,,Japan
390230 - Propylene copolymers,"22,000",14.00,14.00,1,,,,Japan
390290 - Other,"210,000",14.00,14.00,1,,,,Japan
390311 -- Expansible,"4,000",14.00,14.00,2,,,,Japan
390319 -- Other,"10,000",14.00,14.00,1,,,,Japan
390320 - Styrene- Acrylonitrile (SAN) copolymers,"145,000",14.00,14.00,1,,,,Japan
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"537,000",14.00,14.00,2,,,,Japan
390390 - Other,"113,000",14.00,14.00,2,,,,Japan
"390410 - Poly(vinyl chloride), not mixed with any other substances","26,000",14.00,14.00,3,,,,Japan
390421 -- Non-plasticised,"332,000",14.00,14.00,1,,,,Japan
390422 -- Plasticised,"8,000",14.00,14.00,1,,,,Japan
390430 - Vinyl chloride-vinyl acetate copolymers,,14.00,14.00,1,,,,Japan
390440 - Other vinyl chloride copolymers,"11,000",14.00,14.00,2,,,,Japan
390450 - Vinylidene chloride polymers,,2.00,2.00,2,,,,Japan
390461 -- Polytetrafluoroethylene,"61,000",2.00,2.00,2,,,,Japan
390469 -- Other,"312,000",2.00,2.00,2,,,,Japan
390490 - Other,,14.00,14.00,1,,,,Japan
390512 -- In aqueous dispersion,,14.00,14.00,1,,,,Japan
390519 -- Other,"12,000",14.00,14.00,2,,,,Japan
390521 -- In aqueous dispersion,"37,000",14.00,14.00,1,,,,Japan
390529 -- Other,,14.00,14.00,1,,,,Japan
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","4,267,000",2.00,2.00,1,,,,Japan
390591 -- Copolymers,"24,000",8.00,8.00,2,,,,Japan
390599 -- Other,"244,000",4.50,4.50,4,,,,Japan
390610 - Poly(methyl methacrylate),"158,000",14.00,14.00,1,,,,Japan
390690 - Other,"16,815,000",11.60,11.60,15,,,,Japan
390710 - Polyacetals,"463,000",8.67,8.67,9,,,,Japan
390720 - Other polyethers,"427,000",10.00,10.00,6,,,,Japan
390730 - Epoxide resins,"516,000",14.00,14.00,5,,,,Japan
390740 - Polycarbonates,"1,529,000",8.00,8.00,2,,,,Japan
390750 - Alkyd resins,"61,000",14.00,14.00,2,,,,Japan
390760 - Poly(ethylene terephthalate),"17,000",14.00,14.00,1,,,,Japan
390791 -- Unsaturated,"61,000",14.00,14.00,1,,,,Japan
390799 -- Other,"743,000",9.20,9.20,5,,,,Japan
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","899,000",6.80,6.80,10,,,,Japan
390890 - Other,"16,000",6.00,6.00,3,,,,Japan
390910 - Urea resins; thiourea resins,,14.00,14.00,1,,,,Japan
390920 - Melamine resins,"202,000",14.00,14.00,4,,,,Japan
390930 - Other amino-resins,,14.00,14.00,2,,,,Japan
390940 - Phenolic resins,"685,000",14.00,14.00,4,,,,Japan
390950 - Polyurethanes,"1,276,000",9.20,9.20,5,,,,Japan
391000 Silicones in primary forms.,"802,000",9.50,9.50,8,,,,Japan
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","109,000",14.00,14.00,2,,,,Japan
391190 - Other,"80,000",10.00,10.00,6,,,,Japan
391211 -- Non-plasticised,,5.00,5.00,2,,,,Japan
391212 -- Plasticised,,2.00,2.00,1,,,,Japan
391220 - Cellulose nitrates (including collodions),,14.00,14.00,3,,,,Japan
391231 -- Carboxymethylcellulose and its salts,"11,000",14.00,14.00,4,,,,Japan
391239 -- Other,"331,000",14.00,14.00,4,,,,Japan
391290 - Other,"36,000",10.00,10.00,6,,,,Japan
"391310 - Alginic acid, its salts and esters","1,051,000",2.00,2.00,1,,,,Japan
391390 - Other,"33,000",3.50,3.50,8,,,,Japan
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","58,000",2.00,2.00,3,,,,Japan
391510 - Of polymers of ethylene,,14.00,14.00,1,,,,Japan
391520 - Of polymers of styrene,,14.00,14.00,1,,,,Japan
391530 - Of polymers of vinyl chloride,,14.00,14.00,1,,,,Japan
391590 - Of other plastics,"3,000",14.00,14.00,1,,,,Japan
391610 - Of polymers of ethylene,,16.00,16.00,1,,,,Japan
391620 - Of polymers of vinyl chloride,,16.00,16.00,1,,,,Japan
391690 - Of other plastics,"11,000",16.00,16.00,2,,,,Japan
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,6.67,6.67,3,,,,Japan
391721 -- Of polymers of ethylene,"340,000",16.00,16.00,1,,,,Japan
391722 -- Of polymers of propylene,"1,000",16.00,16.00,1,,,,Japan
391723 -- Of polymers of vinyl chloride,"2,000",16.00,16.00,1,,,,Japan
391729 -- Of other plastics,"194,000",16.00,16.00,1,,,,Japan
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","132,000",16.00,16.00,1,,,,Japan
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","1,951,000",12.50,12.50,8,,,,Japan
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","80,000",16.00,16.00,1,,,,Japan
391739 -- Other,"559,000",16.00,16.00,1,,,,Japan
391740 - Fittings,"263,000",8.00,8.00,2,,,,Japan
391810 - Of polymers of vinyl chloride,"3,000",16.00,16.00,1,,,,Japan
391890 - Of other plastics,,16.00,16.00,1,,,,Japan
391910 - In rolls of a width not exceeding 20 cm,"1,203,000",16.00,16.00,1,,,,Japan
391990 - Other,"3,158,000",16.00,16.00,1,,,,Japan
392010 - Of polymers of ethylene,"391,000",9.00,9.00,2,,,,Japan
392020 - Of polymers of propylene,"281,000",9.00,9.00,4,,,,Japan
