Importer,Year,Value,Ad val. duties,Number of lines,Costa Rica
,(US$),Simple average,MFN duties,Pref. duties,Costa Rica
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Costa Rica
950590 - Other,,2.70,2.70,1,,,,Costa Rica
950611 - - Skis,,3.70,3.70,3,,,,Costa Rica
950612 - - Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,Costa Rica
950619 - - Other,,2.70,2.70,1,,,,Costa Rica
950621 - - Sailboards,,2.70,2.70,1,,,,Costa Rica
950629 - - Other,,2.70,2.70,1,,,,Costa Rica
"950631 - - Clubs, complete",,2.70,2.70,1,,,,Costa Rica
950632 - - Balls,,2.70,2.70,1,,,,Costa Rica
950639 - - Other,,2.70,2.70,2,,,,Costa Rica
950640 - Articles and equipment for table-tennis,,2.70,2.70,2,,,,Costa Rica
"950651 - - Lawn-tennis rackets, whether or not strung",,4.70,4.70,1,,,,Costa Rica
950659 - - Other,"1,290",2.70,2.70,1,,,,Costa Rica
950661 - - Lawn-tennis balls,,2.70,2.70,1,,,,Costa Rica
950662 - - Inflatable,,2.70,2.70,2,,,,Costa Rica
950669 - - Other,,1.35,1.35,2,,,,Costa Rica
"950670 - Ice skates and roller skates, including skating boots with skates attached",,1.80,1.80,3,,,,Costa Rica
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","4,839",2.70,2.70,1,,,,Costa Rica
950699 - - Other,,1.35,1.35,2,,,,Costa Rica
950710 - Fishing rods,,3.70,3.70,1,,,,Costa Rica
"950720 - Fish-hooks, whether or not snelled","9,645",2.70,2.70,2,,,,Costa Rica
950730 - Fishing reels,,3.70,3.70,1,,,,Costa Rica
950790 - Other,"5,830",3.70,3.70,1,,,,Costa Rica
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,1.70,1.70,1,,,,Costa Rica
,1998,"31,181",4.04,4.04,75,,,,Costa Rica
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,6.30,6.30,2,,,,Costa Rica
"950210 - Dolls, whether or not dressed",,5.40,5.40,2,,,,Costa Rica
"950291 - - Garments and accessories therefor, footwear and headgear",,4.10,4.10,1,,,,Costa Rica
950299 - - Other,,4.10,4.10,1,,,,Costa Rica
"950310 - Electric trains, including tracks, signals and other accessories therefor",,4.80,4.80,2,,,,Costa Rica
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10",,4.80,4.80,2,,,,Costa Rica
950330 - Other construction sets and constructional toys,,5.20,5.20,3,,,,Costa Rica
950341 - - Stuffed,,5.40,5.40,1,,,,Costa Rica
950349 - - Other,,5.00,5.00,3,,,,Costa Rica
950350 - Toy musical instruments and apparatus,,4.80,4.80,1,,,,Costa Rica
950360 - Puzzles,"4,662",5.40,5.40,2,,,,Costa Rica
"950370 - Other toys, put up in sets or outfits",,5.40,5.40,1,,,,Costa Rica
"950380 - Other toys and models, incorporating a motor",,5.10,5.10,2,,,,Costa Rica
950390 - Other,"13,441",5.03,5.03,8,,,,Costa Rica
950410 - Video games of a kind used with a television receiver,,3.40,3.40,1,,,,Costa Rica
950420 - Articles and accessories for billiards,,3.40,3.40,2,,,,Costa Rica
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,3.40,3.40,4,,,,Costa Rica
950440 - Playing cards,,3.20,3.20,1,,,,Costa Rica
950490 - Other,"7,750",3.40,3.40,2,,,,Costa Rica
950510 - Articles for Christmas festivities,,3.55,3.55,2,,,,Costa Rica
950590 - Other,,3.40,3.40,1,,,,Costa Rica
950611 - - Skis,,4.20,4.20,2,,,,Costa Rica
950612 - - Ski-fastenings (ski-bindings),,4.20,4.20,1,,,,Costa Rica
950619 - - Other,,3.40,3.40,1,,,,Costa Rica
950621 - - Sailboards,,3.40,3.40,1,,,,Costa Rica
950629 - - Other,,3.40,3.40,1,,,,Costa Rica
"950631 - - Clubs, complete",,3.40,3.40,1,,,,Costa Rica
950632 - - Balls,,3.40,3.40,1,,,,Costa Rica
950639 - - Other,,3.40,3.40,2,,,,Costa Rica
950640 - Articles and equipment for table-tennis,,3.25,3.25,2,,,,Costa Rica
"950651 - - Lawn-tennis rackets, whether or not strung",,5.20,5.20,1,,,,Costa Rica
950659 - - Other,,3.40,3.40,1,,,,Costa Rica
950661 - - Lawn-tennis balls,,3.40,3.40,1,,,,Costa Rica
950662 - - Inflatable,,3.40,3.40,2,,,,Costa Rica
950669 - - Other,315,1.70,1.70,2,,,,Costa Rica
"950670 - Ice skates and roller skates, including skating boots with skates attached",,2.27,2.27,3,,,,Costa Rica
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics",,3.40,3.40,1,,,,Costa Rica
950699 - - Other,170,1.70,1.70,2,,,,Costa Rica
950710 - Fishing rods,,4.30,4.30,1,,,,Costa Rica
"950720 - Fish-hooks, whether or not snelled","2,591",3.20,3.20,2,,,,Costa Rica
950730 - Fishing reels,,4.30,4.30,1,,,,Costa Rica
950790 - Other,"2,252",4.30,4.30,1,,,,Costa Rica
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,2.20,2.20,1,,,,Costa Rica
,1997,"27,138",4.65,4.65,75,,,,Costa Rica
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,7.40,7.40,2,,,,Costa Rica
"950210 - Dolls, whether or not dressed",,6.00,6.00,2,,,,Costa Rica
"950291 - - Garments and accessories therefor, footwear and headgear",,4.80,4.80,1,,,,Costa Rica
950299 - - Other,,4.80,4.80,1,,,,Costa Rica
"950310 - Electric trains, including tracks, signals and other accessories therefor",,5.60,5.60,2,,,,Costa Rica
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10",,5.60,5.60,2,,,,Costa Rica
950330 - Other construction sets and constructional toys,,5.97,5.97,3,,,,Costa Rica
950341 - - Stuffed,,6.00,6.00,1,,,,Costa Rica
950349 - - Other,,5.83,5.83,3,,,,Costa Rica
950350 - Toy musical instruments and apparatus,,5.60,5.60,1,,,,Costa Rica
950360 - Puzzles,,6.15,6.15,2,,,,Costa Rica
"950370 - Other toys, put up in sets or outfits",,6.00,6.00,1,,,,Costa Rica
"950380 - Other toys and models, incorporating a motor",,5.80,5.80,2,,,,Costa Rica
950390 - Other,"1,599",5.75,5.75,8,,,,Costa Rica
950410 - Video games of a kind used with a television receiver,,3.90,3.90,1,,,,Costa Rica
950420 - Articles and accessories for billiards,,3.90,3.90,2,,,,Costa Rica
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,3.90,3.90,4,,,,Costa Rica
950440 - Playing cards,,3.60,3.60,1,,,,Costa Rica
950490 - Other,"13,665",3.90,3.90,2,,,,Costa Rica
950510 - Articles for Christmas festivities,,4.20,4.20,2,,,,Costa Rica
950590 - Other,,4.10,4.10,1,,,,Costa Rica
950611 - - Skis,,4.60,4.60,2,,,,Costa Rica
950612 - - Ski-fastenings (ski-bindings),,4.60,4.60,1,,,,Costa Rica
950619 - - Other,,4.00,4.00,1,,,,Costa Rica
950621 - - Sailboards,,4.00,4.00,1,,,,Costa Rica
950629 - - Other,,4.00,4.00,1,,,,Costa Rica
"950631 - - Clubs, complete",,4.00,4.00,1,,,,Costa Rica
950632 - - Balls,,4.00,4.00,1,,,,Costa Rica
950639 - - Other,,4.00,4.00,2,,,,Costa Rica
950640 - Articles and equipment for table-tennis,,3.75,3.75,2,,,,Costa Rica
"950651 - - Lawn-tennis rackets, whether or not strung",,5.70,5.70,1,,,,Costa Rica
950659 - - Other,,4.00,4.00,1,,,,Costa Rica
950661 - - Lawn-tennis balls,,4.00,4.00,1,,,,Costa Rica
950662 - - Inflatable,,4.00,4.00,2,,,,Costa Rica
950669 - - Other,"2,438",2.00,2.00,2,,,,Costa Rica
"950670 - Ice skates and roller skates, including skating boots with skates attached",,2.67,2.67,3,,,,Costa Rica
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics",,4.00,4.00,1,,,,Costa Rica
950699 - - Other,"4,321",2.00,2.00,2,,,,Costa Rica
950710 - Fishing rods,,5.00,5.00,1,,,,Costa Rica
"950720 - Fish-hooks, whether or not snelled","2,359",3.75,3.75,2,,,,Costa Rica
950730 - Fishing reels,,5.00,5.00,1,,,,Costa Rica
950790 - Other,"2,756",5.00,5.00,1,,,,Costa Rica
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,2.70,2.70,1,,,,Costa Rica
,1996,"48,796",4.65,4.65,75,,,,Costa Rica
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,7.40,7.40,2,,,,Costa Rica
"950210 - Dolls, whether or not dressed",,6.00,6.00,2,,,,Costa Rica
"950291 - - Garments and accessories therefor, footwear and headgear",,4.80,4.80,1,,,,Costa Rica
950299 - - Other,,4.80,4.80,1,,,,Costa Rica
"950310 - Electric trains, including tracks, signals and other accessories therefor",660,5.60,5.60,2,,,,Costa Rica
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10",,5.60,5.60,2,,,,Costa Rica
950330 - Other construction sets and constructional toys,,5.97,5.97,3,,,,Costa Rica
950341 - - Stuffed,,6.00,6.00,1,,,,Costa Rica
950349 - - Other,,5.83,5.83,3,,,,Costa Rica
950350 - Toy musical instruments and apparatus,,5.60,5.60,1,,,,Costa Rica
950360 - Puzzles,,6.15,6.15,2,,,,Costa Rica
"950370 - Other toys, put up in sets or outfits",,6.00,6.00,1,,,,Costa Rica
"950380 - Other toys and models, incorporating a motor",,5.80,5.80,2,,,,Costa Rica
950390 - Other,,5.75,5.75,8,,,,Costa Rica
950410 - Video games of a kind used with a television receiver,,3.90,3.90,1,,,,Costa Rica
950420 - Articles and accessories for billiards,,3.90,3.90,2,,,,Costa Rica
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,3.90,3.90,4,,,,Costa Rica
950440 - Playing cards,,3.60,3.60,1,,,,Costa Rica
950490 - Other,"6,590",3.90,3.90,2,,,,Costa Rica
950510 - Articles for Christmas festivities,,4.20,4.20,2,,,,Costa Rica
950590 - Other,,4.10,4.10,1,,,,Costa Rica
950611 - - Skis,,4.60,4.60,2,,,,Costa Rica
950612 - - Ski-fastenings (ski-bindings),,4.60,4.60,1,,,,Costa Rica
950619 - - Other,,4.00,4.00,1,,,,Costa Rica
950621 - - Sailboards,,4.00,4.00,1,,,,Costa Rica
950629 - - Other,,4.00,4.00,1,,,,Costa Rica
"950631 - - Clubs, complete",,4.00,4.00,1,,,,Costa Rica
950632 - - Balls,,4.00,4.00,1,,,,Costa Rica
950639 - - Other,,4.00,4.00,2,,,,Costa Rica
950640 - Articles and equipment for table-tennis,"2,666",3.75,3.75,2,,,,Costa Rica
"950651 - - Lawn-tennis rackets, whether or not strung",,5.70,5.70,1,,,,Costa Rica
950659 - - Other,,4.00,4.00,1,,,,Costa Rica
950661 - - Lawn-tennis balls,,4.00,4.00,1,,,,Costa Rica
950662 - - Inflatable,,4.00,4.00,2,,,,Costa Rica
950669 - - Other,,2.00,2.00,2,,,,Costa Rica
"950670 - Ice skates and roller skates, including skating boots with skates attached",,2.67,2.67,3,,,,Costa Rica
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics",,4.00,4.00,1,,,,Costa Rica
950699 - - Other,"2,273",2.00,2.00,2,,,,Costa Rica
950710 - Fishing rods,,5.00,5.00,1,,,,Costa Rica
"950720 - Fish-hooks, whether or not snelled","21,751",3.75,3.75,2,,,,Costa Rica
950730 - Fishing reels,,5.00,5.00,1,,,,Costa Rica
950790 - Other,"14,856",5.00,5.00,1,,,,Costa Rica
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,2.70,2.70,1,,,,Costa Rica
