Importer,Year,Value,Ad val. duties,Number of lines,South Africa
,(US$),Simple average,MFN duties,Pref. duties,South Africa
,MFN,Best,All items,Non ad val.,All items,Non ad val.,South Africa
392329 -- Of other plastics,"1,118",10.00,10.00,2,,,,South Africa
"392330 - Carboys, bottles, flasks and similar articles",,10.00,10.00,2,,,,South Africa
"392340 - Spools, cops, bobbins and similar supports",,10.00,10.00,1,,,,South Africa
"392350 - Stoppers, lids, caps and other closures","13,402",10.00,10.00,2,,,,South Africa
392390 - Other,"7,425",10.00,10.00,3,,,,South Africa
392410 - Tableware and kitchenware,"9,743",10.00,10.00,2,,,,South Africa
392490 - Other,11,10.00,10.00,3,,,,South Africa
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,10.00,10.00,1,,,,South Africa
"392520 - Doors, windows and their frames and thresholds for doors",,10.00,10.00,1,,,,South Africa
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","4,719",10.00,10.00,1,,,,South Africa
392590 - Other,"2,745",10.00,10.00,2,,,,South Africa
392610 - Office or school supplies,"1,349",10.00,10.00,4,,,,South Africa
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",190,10.00,10.00,10,,,,South Africa
"392630 - Fittings for furniture, coachwork or the like",,10.00,10.00,2,,,,South Africa
392640 - Statuettes and other ornamental articles,"1,527",10.00,10.00,13,,,,South Africa
392690 - Other,"67,561",10.00,10.00,16,,,,South Africa
,2006,"1,828,175",12.10,12.10,413,,,,South Africa
390110 - Polyethylene having a specific gravity of less than 0.94,"252,972",5.00,5.00,2,,,,South Africa
390120 - Polyethylene having a specific gravity of 0.94 or more,"60,801",5.00,5.00,1,,,,South Africa
390130 - Ethylene-vinyl acetate copolymers,"18,452",12.50,12.50,1,,,,South Africa
390190 - Other,,5.00,5.00,2,,,,South Africa
390210 - Polypropylene,,5.00,5.00,1,,,,South Africa
390220 - Polyisobutylene,,12.50,12.50,1,,,,South Africa
390230 - Propylene copolymers,,5.00,5.00,1,,,,South Africa
390290 - Other,,5.00,5.00,1,,,,South Africa
390311 -- Expansible,,5.00,5.00,1,,,,South Africa
390319 -- Other,,5.00,5.00,2,,,,South Africa
390320 - Styrene- Acrylonitrile (SAN) copolymers,,5.00,5.00,1,,,,South Africa
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"96,018",5.00,5.00,1,,,,South Africa
390390 - Other,,5.00,5.00,3,,,,South Africa
"390410 - Poly(vinyl chloride), not mixed with any other substances",,12.50,12.50,2,,,,South Africa
390421 -- Non-plasticised,,5.00,5.00,2,,,,South Africa
390422 -- Plasticised,,5.00,5.00,2,,,,South Africa
390430 - Vinyl chloride-vinyl acetate copolymers,,5.00,5.00,2,,,,South Africa
390440 - Other vinyl chloride copolymers,"1,293",12.50,12.50,1,,,,South Africa
390450 - Vinylidene chloride polymers,,12.50,12.50,2,,,,South Africa
390461 -- Polytetrafluoroethylene,,12.50,12.50,1,,,,South Africa
390469 -- Other,"2,061",12.50,12.50,2,,,,South Africa
390490 - Other,,12.50,12.50,1,,,,South Africa
390512 -- In aqueous dispersion,,12.50,12.50,3,,,,South Africa
390519 -- Other,"1,038",12.50,12.50,3,,,,South Africa
390521 -- In aqueous dispersion,,12.50,12.50,1,,,,South Africa
390529 -- Other,,12.50,12.50,1,,,,South Africa
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,12.50,12.50,1,,,,South Africa
390591 -- Copolymers,,12.50,12.50,1,,,,South Africa
390599 -- Other,,12.50,12.50,2,,,,South Africa
390610 - Poly(methyl methacrylate),,12.50,12.50,2,,,,South Africa
390690 - Other,"1,252",12.50,12.50,4,,,,South Africa
390710 - Polyacetals,,12.50,12.50,1,,,,South Africa
390720 - Other polyethers,,12.50,12.50,2,,,,South Africa
390730 - Epoxide resins,"10,645",12.50,12.50,2,,,,South Africa
390740 - Polycarbonates,,12.50,12.50,1,,,,South Africa
390750 - Alkyd resins,,12.50,12.50,1,,,,South Africa
390760 - Poly(ethylene terephthalate),,12.50,12.50,3,,,,South Africa
390791 -- Unsaturated,"14,973",12.50,12.50,6,,,,South Africa
390799 -- Other,,12.50,12.50,3,,,,South Africa
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,12.50,12.50,2,,,,South Africa
390890 - Other,,12.50,12.50,3,,,,South Africa
390910 - Urea resins; thiourea resins,,12.50,12.50,2,,,,South Africa
390920 - Melamine resins,,12.50,12.50,2,,,,South Africa
390930 - Other amino-resins,,12.50,12.50,2,,,,South Africa
390940 - Phenolic resins,"106,348",12.50,12.50,7,,,,South Africa
390950 - Polyurethanes,"15,933",12.50,12.50,1,,,,South Africa
391000 Silicones in primary forms.,,12.50,12.50,3,,,,South Africa
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,12.50,12.50,2,,,,South Africa
391190 - Other,,12.50,12.50,2,,,,South Africa
391211 -- Non-plasticised,,12.50,12.50,5,,,,South Africa
391212 -- Plasticised,,12.50,12.50,4,,,,South Africa
391220 - Cellulose nitrates (including collodions),,12.50,12.50,4,,,,South Africa
391231 -- Carboxymethylcellulose and its salts,,12.50,12.50,1,,,,South Africa
391239 -- Other,,12.50,12.50,6,,,,South Africa
391290 - Other,,12.50,12.50,3,,,,South Africa
"391310 - Alginic acid, its salts and esters",,12.50,12.50,2,,,,South Africa
391390 - Other,,12.50,12.50,5,,,,South Africa
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,12.50,12.50,3,,,,South Africa
391510 - Of polymers of ethylene,,12.50,12.50,1,,,,South Africa
391520 - Of polymers of styrene,,12.50,12.50,1,,,,South Africa
391530 - Of polymers of vinyl chloride,"31,329",12.50,12.50,2,,,,South Africa
391590 - Of other plastics,"91,417",12.50,12.50,17,,,,South Africa
391610 - Of polymers of ethylene,,12.50,12.50,3,,,,South Africa
391620 - Of polymers of vinyl chloride,,12.50,12.50,4,,,,South Africa
391690 - Of other plastics,"1,365",12.50,12.50,17,,,,South Africa
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,12.50,12.50,2,,,,South Africa
391721 -- Of polymers of ethylene,"1,128",12.50,12.50,2,,,,South Africa
391722 -- Of polymers of propylene,,12.50,12.50,1,,,,South Africa
391723 -- Of polymers of vinyl chloride,"1,435",12.50,12.50,2,,,,South Africa
391729 -- Of other plastics,"30,222",12.50,12.50,6,,,,South Africa
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,12.50,12.50,1,,,,South Africa
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",25,12.50,12.50,3,,,,South Africa
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,12.50,12.50,1,,,,South Africa
391739 -- Other,22,12.50,12.50,3,,,,South Africa
391740 - Fittings,16,12.50,12.50,1,,,,South Africa
391810 - Of polymers of vinyl chloride,,12.50,12.50,2,,,,South Africa
391890 - Of other plastics,"1,473",12.50,12.50,3,,,,South Africa
391910 - In rolls of a width not exceeding 20 cm,,12.50,12.50,1,,,,South Africa
391990 - Other,849,12.50,12.50,3,,,,South Africa
392010 - Of polymers of ethylene,"22,814",12.50,12.50,6,,,,South Africa
392020 - Of polymers of propylene,,12.50,12.50,3,,,,South Africa
392030 - Of polymers of styrene,,12.50,12.50,3,,,,South Africa
392043 -- Containing by weight not less than 6% of plasticizers,,12.50,12.50,1,,,,South Africa
392049 -- Other,,12.50,12.50,1,,,,South Africa
392051 -- Of poly(methyl methacrylate),,12.50,12.50,6,,,,South Africa
392059 -- Other,,12.50,12.50,6,,,,South Africa
392061 -- Of polycarbonates,,12.50,12.50,3,,,,South Africa
392062 -- Of poly(ethylene terephthalate),,12.50,12.50,3,,,,South Africa
392063 -- Of unsaturated polyesters,,12.50,12.50,3,,,,South Africa
392069 -- Of other polyesters,,12.50,12.50,12,,,,South Africa
392071 -- Of regenerated cellulose,,12.50,12.50,7,,,,South Africa
392072 -- Of vulcanised fibre,,12.50,12.50,3,,,,South Africa
392073 -- Of cellulose acetate,,12.50,12.50,9,,,,South Africa
392079 -- Of other cellulose derivatives,,12.50,12.50,6,,,,South Africa
392091 -- Of poly(vinyl butyral),"45,585",12.50,12.50,3,,,,South Africa
392092 -- Of polyamides,,12.50,12.50,6,,,,South Africa
392093 -- Of amino-resins,,12.50,12.50,3,,,,South Africa
392094 -- Of phenolic resins,,12.50,12.50,3,,,,South Africa
392099 -- Of other plastics,,12.50,12.50,19,,,,South Africa
392111 -- Of polymers of styrene,,12.50,12.50,1,,,,South Africa
392112 -- Of polymers of vinyl chloride,,12.50,12.50,1,,,,South Africa
392113 -- Of polyurethanes,,12.50,12.50,2,,,,South Africa
392114 -- Of regenerated cellulose,,12.50,12.50,1,,,,South Africa
392119 -- Of other plastics,,12.50,12.50,1,,,,South Africa
392190 - Other,"31,879",12.50,12.50,22,,,,South Africa
"392210 - Baths, shower-baths, sinks and wash-basins",,12.50,12.50,1,,,,South Africa
392220 - Lavatory seats and covers,,12.50,12.50,1,,,,South Africa
392290 - Other,,12.50,12.50,1,,,,South Africa
"392310 - Boxes, cases, crates and similar articles","347,415",12.50,12.50,5,,,,South Africa
392321 -- Of polymers of ethylene,"435,812",12.50,12.50,1,,,,South Africa
392329 -- Of other plastics,"39,175",12.50,12.50,2,,,,South Africa
"392330 - Carboys, bottles, flasks and similar articles",,12.50,12.50,2,,,,South Africa
"392340 - Spools, cops, bobbins and similar supports",,12.50,12.50,1,,,,South Africa
"392350 - Stoppers, lids, caps and other closures","35,287",12.50,12.50,2,,,,South Africa
392390 - Other,"74,709",12.50,12.50,3,,,,South Africa
392410 - Tableware and kitchenware,692,12.50,12.50,2,,,,South Africa
392490 - Other,301,12.50,12.50,3,,,,South Africa
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,12.50,12.50,1,,,,South Africa
"392520 - Doors, windows and their frames and thresholds for doors",,12.50,12.50,1,,,,South Africa
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,12.50,12.50,1,,,,South Africa
392590 - Other,"3,241",12.50,12.50,2,,,,South Africa
392610 - Office or school supplies,"1,123",12.50,12.50,4,,,,South Africa
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",98,12.50,12.50,10,,,,South Africa
"392630 - Fittings for furniture, coachwork or the like",,12.50,12.50,2,,,,South Africa
392640 - Statuettes and other ornamental articles,,12.50,12.50,13,,,,South Africa
392690 - Other,"48,977",12.50,12.50,16,,,,South Africa
,2005,"5,073,260",15.00,15.00,412,,,,South Africa
390110 - Polyethylene having a specific gravity of less than 0.94,"139,046",15.00,15.00,2,,,,South Africa
390120 - Polyethylene having a specific gravity of 0.94 or more,"34,124",15.00,15.00,1,,,,South Africa
390130 - Ethylene-vinyl acetate copolymers,"62,397",15.00,15.00,1,,,,South Africa
390190 - Other,"57,658",15.00,15.00,2,,,,South Africa
390210 - Polypropylene,"53,928",15.00,15.00,1,,,,South Africa
390220 - Polyisobutylene,,15.00,15.00,1,,,,South Africa
390230 - Propylene copolymers,,15.00,15.00,1,,,,South Africa
390290 - Other,,15.00,15.00,1,,,,South Africa
390311 -- Expansible,,15.00,15.00,1,,,,South Africa
390319 -- Other,,15.00,15.00,2,,,,South Africa
390320 - Styrene- Acrylonitrile (SAN) copolymers,"10,107",15.00,15.00,1,,,,South Africa
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,15.00,15.00,1,,,,South Africa
390390 - Other,,15.00,15.00,3,,,,South Africa
"390410 - Poly(vinyl chloride), not mixed with any other substances","1,418,587",15.00,15.00,2,,,,South Africa
390421 -- Non-plasticised,"1,458,627",15.00,15.00,2,,,,South Africa
390422 -- Plasticised,"180,491",15.00,15.00,2,,,,South Africa
390430 - Vinyl chloride-vinyl acetate copolymers,266,15.00,15.00,2,,,,South Africa
390440 - Other vinyl chloride copolymers,,15.00,15.00,1,,,,South Africa
390450 - Vinylidene chloride polymers,,15.00,15.00,2,,,,South Africa
390461 -- Polytetrafluoroethylene,,15.00,15.00,1,,,,South Africa
390469 -- Other,,15.00,15.00,2,,,,South Africa
390490 - Other,,15.00,15.00,1,,,,South Africa
390512 -- In aqueous dispersion,,15.00,15.00,3,,,,South Africa
390519 -- Other,,15.00,15.00,3,,,,South Africa
390521 -- In aqueous dispersion,,15.00,15.00,1,,,,South Africa
390529 -- Other,,15.00,15.00,1,,,,South Africa
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,15.00,15.00,1,,,,South Africa
390591 -- Copolymers,,15.00,15.00,1,,,,South Africa
390599 -- Other,,15.00,15.00,2,,,,South Africa
390610 - Poly(methyl methacrylate),"1,621",15.00,15.00,2,,,,South Africa
390690 - Other,"32,118",15.00,15.00,4,,,,South Africa
390710 - Polyacetals,,15.00,15.00,1,,,,South Africa
390720 - Other polyethers,,15.00,15.00,2,,,,South Africa
390730 - Epoxide resins,"1,325",15.00,15.00,2,,,,South Africa
390740 - Polycarbonates,,15.00,15.00,1,,,,South Africa
390750 - Alkyd resins,"13,545",15.00,15.00,1,,,,South Africa
390760 - Poly(ethylene terephthalate),,15.00,15.00,3,,,,South Africa
390791 -- Unsaturated,,15.00,15.00,6,,,,South Africa
390799 -- Other,"2,865",15.00,15.00,3,,,,South Africa
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,15.00,15.00,2,,,,South Africa
390890 - Other,,15.00,15.00,3,,,,South Africa
390910 - Urea resins; thiourea resins,198,15.00,15.00,2,,,,South Africa
390920 - Melamine resins,,15.00,15.00,2,,,,South Africa
390930 - Other amino-resins,,15.00,15.00,2,,,,South Africa
390940 - Phenolic resins,"69,894",15.00,15.00,7,,,,South Africa
390950 - Polyurethanes,210,15.00,15.00,1,,,,South Africa
391000 Silicones in primary forms.,246,15.00,15.00,3,,,,South Africa
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,15.00,15.00,2,,,,South Africa
391190 - Other,,15.00,15.00,2,,,,South Africa
391211 -- Non-plasticised,,15.00,15.00,5,,,,South Africa
391212 -- Plasticised,,15.00,15.00,4,,,,South Africa
391220 - Cellulose nitrates (including collodions),,15.00,15.00,4,,,,South Africa
391231 -- Carboxymethylcellulose and its salts,,15.00,15.00,1,,,,South Africa
391239 -- Other,,15.00,15.00,6,,,,South Africa
391290 - Other,,15.00,15.00,3,,,,South Africa
"391310 - Alginic acid, its salts and esters",,15.00,15.00,2,,,,South Africa
391390 - Other,,15.00,15.00,5,,,,South Africa
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,15.00,15.00,3,,,,South Africa
391510 - Of polymers of ethylene,,15.00,15.00,1,,,,South Africa
391520 - Of polymers of styrene,,15.00,15.00,1,,,,South Africa
391530 - Of polymers of vinyl chloride,,15.00,15.00,2,,,,South Africa
391590 - Of other plastics,"142,566",15.00,15.00,17,,,,South Africa
391610 - Of polymers of ethylene,,15.00,15.00,3,,,,South Africa
391620 - Of polymers of vinyl chloride,,15.00,15.00,4,,,,South Africa
391690 - Of other plastics,"4,343",15.00,15.00,17,,,,South Africa
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,15.00,15.00,2,,,,South Africa
391721 -- Of polymers of ethylene,,15.00,15.00,2,,,,South Africa
391722 -- Of polymers of propylene,"18,450",15.00,15.00,1,,,,South Africa
391723 -- Of polymers of vinyl chloride,,15.00,15.00,2,,,,South Africa
391729 -- Of other plastics,"36,234",15.00,15.00,6,,,,South Africa
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,15.00,15.00,1,,,,South Africa
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",8,15.00,15.00,3,,,,South Africa
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,15.00,15.00,1,,,,South Africa
391739 -- Other,,15.00,15.00,3,,,,South Africa
391740 - Fittings,,15.00,15.00,1,,,,South Africa
391810 - Of polymers of vinyl chloride,,15.00,15.00,2,,,,South Africa
391890 - Of other plastics,,15.00,15.00,3,,,,South Africa
391910 - In rolls of a width not exceeding 20 cm,148,15.00,15.00,1,,,,South Africa
391990 - Other,173,15.00,15.00,3,,,,South Africa
392010 - Of polymers of ethylene,,15.00,15.00,6,,,,South Africa
392020 - Of polymers of propylene,,15.00,15.00,3,,,,South Africa
392030 - Of polymers of styrene,,15.00,15.00,3,,,,South Africa
392043 -- Containing by weight not less than 6% of plasticizers,,15.00,15.00,1,,,,South Africa
392049 -- Other,,15.00,15.00,1,,,,South Africa
392051 -- Of poly(methyl methacrylate),"15,303",15.00,15.00,6,,,,South Africa
392059 -- Other,,15.00,15.00,6,,,,South Africa
392061 -- Of polycarbonates,,15.00,15.00,3,,,,South Africa
392062 -- Of poly(ethylene terephthalate),,15.00,15.00,3,,,,South Africa
392063 -- Of unsaturated polyesters,,15.00,15.00,3,,,,South Africa
392069 -- Of other polyesters,594,15.00,15.00,12,,,,South Africa
392071 -- Of regenerated cellulose,,15.00,15.00,7,,,,South Africa
392072 -- Of vulcanised fibre,,15.00,15.00,3,,,,South Africa
392073 -- Of cellulose acetate,,15.00,15.00,9,,,,South Africa
392079 -- Of other cellulose derivatives,,15.00,15.00,6,,,,South Africa
392091 -- Of poly(vinyl butyral),,15.00,15.00,3,,,,South Africa
392092 -- Of polyamides,,15.00,15.00,6,,,,South Africa
392093 -- Of amino-resins,,15.00,15.00,3,,,,South Africa
392094 -- Of phenolic resins,,15.00,15.00,3,,,,South Africa
392099 -- Of other plastics,132,15.00,15.00,19,,,,South Africa
392111 -- Of polymers of styrene,,15.00,15.00,1,,,,South Africa
392112 -- Of polymers of vinyl chloride,,15.00,15.00,1,,,,South Africa
392113 -- Of polyurethanes,,15.00,15.00,2,,,,South Africa
392114 -- Of regenerated cellulose,,15.00,15.00,1,,,,South Africa
392119 -- Of other plastics,,15.00,15.00,1,,,,South Africa
392190 - Other,"86,461",15.00,15.00,22,,,,South Africa
"392210 - Baths, shower-baths, sinks and wash-basins",,15.00,15.00,1,,,,South Africa
392220 - Lavatory seats and covers,,15.00,15.00,1,,,,South Africa
392290 - Other,,15.00,15.00,1,,,,South Africa
"392310 - Boxes, cases, crates and similar articles","355,112",15.00,15.00,5,,,,South Africa
392321 -- Of polymers of ethylene,"538,154",15.00,15.00,1,,,,South Africa
392329 -- Of other plastics,"130,012",15.00,15.00,2,,,,South Africa
"392330 - Carboys, bottles, flasks and similar articles",308,15.00,15.00,2,,,,South Africa
"392340 - Spools, cops, bobbins and similar supports","17,930",15.00,15.00,1,,,,South Africa
"392350 - Stoppers, lids, caps and other closures",51,15.00,15.00,2,,,,South Africa
392390 - Other,"54,884",15.00,15.00,3,,,,South Africa
392410 - Tableware and kitchenware,442,15.00,15.00,2,,,,South Africa
392490 - Other,"2,496",15.00,15.00,3,,,,South Africa
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","54,033",15.00,15.00,1,,,,South Africa
"392520 - Doors, windows and their frames and thresholds for doors",,15.00,15.00,1,,,,South Africa
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,15.00,15.00,1,,,,South Africa
392590 - Other,,15.00,15.00,2,,,,South Africa
392610 - Office or school supplies,266,15.00,15.00,4,,,,South Africa
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","12,670",15.00,15.00,10,,,,South Africa
"392630 - Fittings for furniture, coachwork or the like",,15.00,15.00,2,,,,South Africa
392640 - Statuettes and other ornamental articles,917,15.00,15.00,13,,,,South Africa
392690 - Other,"64,317",15.00,15.00,15,,,,South Africa
,2004,"2,067,787",20.00,20.00,413,,,,South Africa
390110 - Polyethylene having a specific gravity of less than 0.94,"296,870",20.00,20.00,2,,,,South Africa
390120 - Polyethylene having a specific gravity of 0.94 or more,,20.00,20.00,1,,,,South Africa
390130 - Ethylene-vinyl acetate copolymers,"16,082",20.00,20.00,1,,,,South Africa
390190 - Other,"30,457",20.00,20.00,2,,,,South Africa
390210 - Polypropylene,"48,414",20.00,20.00,1,,,,South Africa
390220 - Polyisobutylene,,20.00,20.00,1,,,,South Africa
390230 - Propylene copolymers,,20.00,20.00,1,,,,South Africa
390290 - Other,,20.00,20.00,1,,,,South Africa
390311 -- Expansible,,20.00,20.00,1,,,,South Africa
390319 -- Other,,20.00,20.00,2,,,,South Africa
390320 - Styrene- Acrylonitrile (SAN) copolymers,,20.00,20.00,1,,,,South Africa
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,46,20.00,20.00,1,,,,South Africa
390390 - Other,,20.00,20.00,3,,,,South Africa
"390410 - Poly(vinyl chloride), not mixed with any other substances","434,919",20.00,20.00,2,,,,South Africa
390421 -- Non-plasticised,,20.00,20.00,2,,,,South Africa
390422 -- Plasticised,,20.00,20.00,2,,,,South Africa
390430 - Vinyl chloride-vinyl acetate copolymers,,20.00,20.00,2,,,,South Africa
390440 - Other vinyl chloride copolymers,,20.00,20.00,1,,,,South Africa
390450 - Vinylidene chloride polymers,,20.00,20.00,2,,,,South Africa
390461 -- Polytetrafluoroethylene,,20.00,20.00,1,,,,South Africa
390469 -- Other,,20.00,20.00,2,,,,South Africa
390490 - Other,,20.00,20.00,1,,,,South Africa
390512 -- In aqueous dispersion,,20.00,20.00,3,,,,South Africa
390519 -- Other,,20.00,20.00,3,,,,South Africa
390521 -- In aqueous dispersion,,20.00,20.00,1,,,,South Africa
390529 -- Other,,20.00,20.00,1,,,,South Africa
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,20.00,20.00,1,,,,South Africa
390591 -- Copolymers,,20.00,20.00,1,,,,South Africa
390599 -- Other,,20.00,20.00,2,,,,South Africa
390610 - Poly(methyl methacrylate),,20.00,20.00,2,,,,South Africa
390690 - Other,,20.00,20.00,4,,,,South Africa
390710 - Polyacetals,,20.00,20.00,1,,,,South Africa
390720 - Other polyethers,,20.00,20.00,2,,,,South Africa
390730 - Epoxide resins,"14,447",20.00,20.00,2,,,,South Africa
390740 - Polycarbonates,,20.00,20.00,1,,,,South Africa
390750 - Alkyd resins,,20.00,20.00,1,,,,South Africa
390760 - Poly(ethylene terephthalate),,20.00,20.00,3,,,,South Africa
390791 -- Unsaturated,,20.00,20.00,6,,,,South Africa
390799 -- Other,"4,956",20.00,20.00,3,,,,South Africa
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,20.00,20.00,2,,,,South Africa
390890 - Other,,20.00,20.00,3,,,,South Africa
390910 - Urea resins; thiourea resins,,20.00,20.00,2,,,,South Africa
390920 - Melamine resins,,20.00,20.00,2,,,,South Africa
390930 - Other amino-resins,,20.00,20.00,2,,,,South Africa
390940 - Phenolic resins,"58,139",20.00,20.00,7,,,,South Africa
390950 - Polyurethanes,,20.00,20.00,1,,,,South Africa
391000 Silicones in primary forms.,,20.00,20.00,3,,,,South Africa
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,20.00,20.00,2,,,,South Africa
391190 - Other,,20.00,20.00,2,,,,South Africa
391211 -- Non-plasticised,,20.00,20.00,5,,,,South Africa
391212 -- Plasticised,,20.00,20.00,4,,,,South Africa
391220 - Cellulose nitrates (including collodions),,20.00,20.00,4,,,,South Africa
391231 -- Carboxymethylcellulose and its salts,,20.00,20.00,1,,,,South Africa
391239 -- Other,,20.00,20.00,6,,,,South Africa
391290 - Other,,20.00,20.00,3,,,,South Africa
"391310 - Alginic acid, its salts and esters",,20.00,20.00,2,,,,South Africa
391390 - Other,,20.00,20.00,5,,,,South Africa
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,20.00,20.00,3,,,,South Africa
391510 - Of polymers of ethylene,,20.00,20.00,1,,,,South Africa
391520 - Of polymers of styrene,,20.00,20.00,1,,,,South Africa
391530 - Of polymers of vinyl chloride,"10,822",20.00,20.00,2,,,,South Africa
391590 - Of other plastics,"44,510",20.00,20.00,17,,,,South Africa
391610 - Of polymers of ethylene,,20.00,20.00,3,,,,South Africa
391620 - Of polymers of vinyl chloride,,20.00,20.00,4,,,,South Africa
391690 - Of other plastics,,20.00,20.00,17,,,,South Africa
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,20.00,20.00,2,,,,South Africa
391721 -- Of polymers of ethylene,"3,034",20.00,20.00,2,,,,South Africa
391722 -- Of polymers of propylene,,20.00,20.00,1,,,,South Africa
391723 -- Of polymers of vinyl chloride,206,20.00,20.00,2,,,,South Africa
391729 -- Of other plastics,"11,011",20.00,20.00,6,,,,South Africa
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,20.00,20.00,1,,,,South Africa
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,20.00,20.00,3,,,,South Africa
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,20.00,20.00,1,,,,South Africa
391739 -- Other,"5,903",20.00,20.00,3,,,,South Africa
391740 - Fittings,96,20.00,20.00,1,,,,South Africa
391810 - Of polymers of vinyl chloride,393,20.00,20.00,2,,,,South Africa
391890 - Of other plastics,,20.00,20.00,3,,,,South Africa
391910 - In rolls of a width not exceeding 20 cm,219,20.00,20.00,1,,,,South Africa
391990 - Other,48,20.00,20.00,3,,,,South Africa
392010 - Of polymers of ethylene,,20.00,20.00,6,,,,South Africa
392020 - Of polymers of propylene,,20.00,20.00,3,,,,South Africa
392030 - Of polymers of styrene,,20.00,20.00,3,,,,South Africa
392043 -- Containing by weight not less than 6% of plasticizers,,20.00,20.00,1,,,,South Africa
392049 -- Other,,20.00,20.00,1,,,,South Africa
392051 -- Of poly(methyl methacrylate),,20.00,20.00,6,,,,South Africa
392059 -- Other,,20.00,20.00,6,,,,South Africa
392061 -- Of polycarbonates,,20.00,20.00,3,,,,South Africa
392062 -- Of poly(ethylene terephthalate),,20.00,20.00,3,,,,South Africa
392063 -- Of unsaturated polyesters,,20.00,20.00,3,,,,South Africa
392069 -- Of other polyesters,,20.00,20.00,12,,,,South Africa
392071 -- Of regenerated cellulose,,20.00,20.00,7,,,,South Africa
392072 -- Of vulcanised fibre,,20.00,20.00,3,,,,South Africa
392073 -- Of cellulose acetate,,20.00,20.00,9,,,,South Africa
392079 -- Of other cellulose derivatives,,20.00,20.00,6,,,,South Africa
392091 -- Of poly(vinyl butyral),,20.00,20.00,3,,,,South Africa
392092 -- Of polyamides,,20.00,20.00,6,,,,South Africa
392093 -- Of amino-resins,,20.00,20.00,3,,,,South Africa
392094 -- Of phenolic resins,,20.00,20.00,3,,,,South Africa
392099 -- Of other plastics,"19,441",20.00,20.00,19,,,,South Africa
392111 -- Of polymers of styrene,,20.00,20.00,1,,,,South Africa
392112 -- Of polymers of vinyl chloride,,20.00,20.00,1,,,,South Africa
392113 -- Of polyurethanes,,20.00,20.00,2,,,,South Africa
392114 -- Of regenerated cellulose,,20.00,20.00,1,,,,South Africa
392119 -- Of other plastics,,20.00,20.00,1,,,,South Africa
392190 - Other,"123,643",20.00,20.00,22,,,,South Africa
"392210 - Baths, shower-baths, sinks and wash-basins",,20.00,20.00,1,,,,South Africa
392220 - Lavatory seats and covers,141,20.00,20.00,1,,,,South Africa
392290 - Other,120,20.00,20.00,1,,,,South Africa
"392310 - Boxes, cases, crates and similar articles","714,939",20.00,20.00,5,,,,South Africa
392321 -- Of polymers of ethylene,"165,198",20.00,20.00,1,,,,South Africa
392329 -- Of other plastics,"2,176",20.00,20.00,2,,,,South Africa
"392330 - Carboys, bottles, flasks and similar articles",454,20.00,20.00,2,,,,South Africa
"392340 - Spools, cops, bobbins and similar supports",94,20.00,20.00,1,,,,South Africa
"392350 - Stoppers, lids, caps and other closures",210,20.00,20.00,2,,,,South Africa
