Importer,Year,Value,Ad val. duties,Number of lines,Albania
,(US$),Simple average,MFN duties,Pref. duties,Albania
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Albania
950710 - Fishing rods,,4.30,4.30,1,,,,Albania
"950720 - Fish-hooks, whether or not snelled",,3.20,3.20,2,,,,Albania
950730 - Fishing reels,,4.30,4.30,1,,,,Albania
950790 - Other,,4.30,4.30,1,,,,Albania
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,2.20,2.20,1,,,,Albania
,1997,"90,905",4.65,4.65,75,,,,Albania
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,7.40,7.40,2,,,,Albania
"950210 - Dolls, whether or not dressed",,6.00,6.00,2,,,,Albania
"950291 - - Garments and accessories therefor, footwear and headgear",,4.80,4.80,1,,,,Albania
950299 - - Other,,4.80,4.80,1,,,,Albania
"950310 - Electric trains, including tracks, signals and other accessories therefor",,5.60,5.60,2,,,,Albania
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10",,5.60,5.60,2,,,,Albania
950330 - Other construction sets and constructional toys,,5.97,5.97,3,,,,Albania
950341 - - Stuffed,,6.00,6.00,1,,,,Albania
950349 - - Other,,5.83,5.83,3,,,,Albania
950350 - Toy musical instruments and apparatus,,5.60,5.60,1,,,,Albania
950360 - Puzzles,,6.15,6.15,2,,,,Albania
"950370 - Other toys, put up in sets or outfits",,6.00,6.00,1,,,,Albania
"950380 - Other toys and models, incorporating a motor",,5.80,5.80,2,,,,Albania
950390 - Other,"9,163",5.75,5.75,8,,,,Albania
950410 - Video games of a kind used with a television receiver,,3.90,3.90,1,,,,Albania
950420 - Articles and accessories for billiards,,3.90,3.90,2,,,,Albania
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","34,259",3.90,3.90,4,,,,Albania
950440 - Playing cards,,3.60,3.60,1,,,,Albania
950490 - Other,544,3.90,3.90,2,,,,Albania
950510 - Articles for Christmas festivities,,4.20,4.20,2,,,,Albania
950590 - Other,"33,397",4.10,4.10,1,,,,Albania
950611 - - Skis,,4.60,4.60,2,,,,Albania
950612 - - Ski-fastenings (ski-bindings),,4.60,4.60,1,,,,Albania
950619 - - Other,,4.00,4.00,1,,,,Albania
950621 - - Sailboards,,4.00,4.00,1,,,,Albania
950629 - - Other,,4.00,4.00,1,,,,Albania
"950631 - - Clubs, complete",,4.00,4.00,1,,,,Albania
950632 - - Balls,,4.00,4.00,1,,,,Albania
950639 - - Other,,4.00,4.00,2,,,,Albania
950640 - Articles and equipment for table-tennis,,3.75,3.75,2,,,,Albania
"950651 - - Lawn-tennis rackets, whether or not strung",,5.70,5.70,1,,,,Albania
950659 - - Other,,4.00,4.00,1,,,,Albania
950661 - - Lawn-tennis balls,,4.00,4.00,1,,,,Albania
950662 - - Inflatable,,4.00,4.00,2,,,,Albania
950669 - - Other,,2.00,2.00,2,,,,Albania
"950670 - Ice skates and roller skates, including skating boots with skates attached",,2.67,2.67,3,,,,Albania
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics",,4.00,4.00,1,,,,Albania
950699 - - Other,"13,540",2.00,2.00,2,,,,Albania
950710 - Fishing rods,,5.00,5.00,1,,,,Albania
"950720 - Fish-hooks, whether or not snelled",,3.75,3.75,2,,,,Albania
950730 - Fishing reels,,5.00,5.00,1,,,,Albania
950790 - Other,,5.00,5.00,1,,,,Albania
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,2.70,2.70,1,,,,Albania
,1996,"19,668",4.65,4.65,75,,,,Albania
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,7.40,7.40,2,,,,Albania
"950210 - Dolls, whether or not dressed",,6.00,6.00,2,,,,Albania
"950291 - - Garments and accessories therefor, footwear and headgear",,4.80,4.80,1,,,,Albania
950299 - - Other,,4.80,4.80,1,,,,Albania
"950310 - Electric trains, including tracks, signals and other accessories therefor",,5.60,5.60,2,,,,Albania
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10",,5.60,5.60,2,,,,Albania
950330 - Other construction sets and constructional toys,,5.97,5.97,3,,,,Albania
950341 - - Stuffed,"10,818",6.00,6.00,1,,,,Albania
950349 - - Other,,5.83,5.83,3,,,,Albania
950350 - Toy musical instruments and apparatus,,5.60,5.60,1,,,,Albania
950360 - Puzzles,,6.15,6.15,2,,,,Albania
"950370 - Other toys, put up in sets or outfits",,6.00,6.00,1,,,,Albania
"950380 - Other toys and models, incorporating a motor",,5.80,5.80,2,,,,Albania
950390 - Other,,5.75,5.75,8,,,,Albania
950410 - Video games of a kind used with a television receiver,,3.90,3.90,1,,,,Albania
950420 - Articles and accessories for billiards,825,3.90,3.90,2,,,,Albania
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,3.90,3.90,4,,,,Albania
950440 - Playing cards,,3.60,3.60,1,,,,Albania
950490 - Other,"1,397",3.90,3.90,2,,,,Albania
950510 - Articles for Christmas festivities,"5,815",4.20,4.20,2,,,,Albania
950590 - Other,,4.10,4.10,1,,,,Albania
950611 - - Skis,,4.60,4.60,2,,,,Albania
950612 - - Ski-fastenings (ski-bindings),,4.60,4.60,1,,,,Albania
950619 - - Other,,4.00,4.00,1,,,,Albania
950621 - - Sailboards,,4.00,4.00,1,,,,Albania
950629 - - Other,,4.00,4.00,1,,,,Albania
"950631 - - Clubs, complete",,4.00,4.00,1,,,,Albania
950632 - - Balls,,4.00,4.00,1,,,,Albania
950639 - - Other,,4.00,4.00,2,,,,Albania
950640 - Articles and equipment for table-tennis,,3.75,3.75,2,,,,Albania
"950651 - - Lawn-tennis rackets, whether or not strung",,5.70,5.70,1,,,,Albania
950659 - - Other,,4.00,4.00,1,,,,Albania
950661 - - Lawn-tennis balls,,4.00,4.00,1,,,,Albania
950662 - - Inflatable,,4.00,4.00,2,,,,Albania
950669 - - Other,,2.00,2.00,2,,,,Albania
"950670 - Ice skates and roller skates, including skating boots with skates attached",,2.67,2.67,3,,,,Albania
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics",,4.00,4.00,1,,,,Albania
950699 - - Other,,2.00,2.00,2,,,,Albania
950710 - Fishing rods,,5.00,5.00,1,,,,Albania
"950720 - Fish-hooks, whether or not snelled",,3.75,3.75,2,,,,Albania
950730 - Fishing reels,,5.00,5.00,1,,,,Albania
950790 - Other,,5.00,5.00,1,,,,Albania
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",813,2.70,2.70,1,,,,Albania
