Importer,Year,Value,Ad val. duties,Number of lines,Brazil
,(US$),Simple average,MFN duties,Pref. duties,Brazil
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Brazil
392220 - Lavatory seats and covers,"41,819",6.50,0.00,1,,1,,Brazil
392290 - Other,"76,375",6.50,0.00,1,,1,,Brazil
"392310 - Boxes, cases, crates and similar articles","554,850",6.50,0.00,1,,1,,Brazil
392321 -- Of polymers of ethylene,"1,882,948",6.50,3.00,1,,1,,Brazil
392329 -- Of other plastics,"189,405",6.50,0.00,2,,2,,Brazil
"392330 - Carboys, bottles, flasks and similar articles","504,712",6.50,0.00,2,,2,,Brazil
"392340 - Spools, cops, bobbins and similar supports","202,352",5.90,0.00,2,,2,,Brazil
"392350 - Stoppers, lids, caps and other closures","1,090,951",6.50,0.00,2,,2,,Brazil
392390 - Other,"1,571,178",6.50,0.00,1,,1,,Brazil
392410 - Tableware and kitchenware,"454,718",6.50,0.00,1,,1,,Brazil
392490 - Other,"160,730",6.50,0.00,1,,1,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",80,6.50,0.00,1,,1,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors","1,501",6.50,0.00,1,,1,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","33,041",6.50,0.00,1,,1,,Brazil
392590 - Other,"53,174",6.50,0.00,3,,3,,Brazil
392610 - Office or school supplies,"8,393",6.50,0.00,1,,1,,Brazil
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","15,822",6.50,0.00,1,,1,,Brazil
"392630 - Fittings for furniture, coachwork or the like","507,968",6.50,0.00,1,,1,,Brazil
392640 - Statuettes and other ornamental articles,"53,094",6.50,0.00,1,,1,,Brazil
392690 - Other,"15,187,718",6.50,0.00,3,,3,,Brazil
,2012,"574,239,810",5.53,0.92,205,,176,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,"190,490,051",6.50,3.00,2,,2,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,"158,500,581",3.25,1.50,2,,1,,Brazil
390130 - Ethylene-vinyl acetate copolymers,"4,355,398",6.50,3.00,1,,1,,Brazil
390190 - Other,"5,283",3.25,1.50,2,,1,,Brazil
390210 - Polypropylene,"70,016,594",6.50,3.00,1,,1,,Brazil
390220 - Polyisobutylene,"3,566,864",6.50,3.00,1,,1,,Brazil
390230 - Propylene copolymers,"45,156,054",6.50,3.00,1,,1,,Brazil
390290 - Other,"1,333,380",2.17,1.00,3,,1,,Brazil
390311 -- Expansible,"1,375",6.50,3.00,1,,1,,Brazil
390319 -- Other,"96,350",6.50,0.00,1,,1,,Brazil
390320 - Styrene-acrylonitrile (SAN) copolymers,"2,005",6.50,3.00,1,,1,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"35,578",6.50,3.00,1,,1,,Brazil
390390 - Other,"2,712",2.17,1.00,3,,1,,Brazil
"390410 - Poly(vinyl chloride), not mixed with any other substances","7,121",6.50,3.00,1,,1,,Brazil
390421 -- Non-plasticised,,6.50,3.00,1,,1,,Brazil
390422 -- Plasticised,"5,810",6.50,3.00,1,,1,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,13,6.50,3.00,1,,1,,Brazil
390440 - Other vinyl chloride copolymers,"1,080",6.50,3.00,1,,1,,Brazil
390450 - Vinylidene chloride polymers,,3.25,1.50,2,,1,,Brazil
390461 -- Polytetrafluoroethylene,,6.50,3.00,1,,1,,Brazil
390469 -- Other,"321,517",4.33,2.00,3,,2,,Brazil
390490 - Other,,6.50,3.00,1,,1,,Brazil
390512 -- In aqueous dispersion,"1,645",6.50,0.00,1,,1,,Brazil
390519 -- Other,180,6.50,0.00,1,,1,,Brazil
390521 -- In aqueous dispersion,,6.50,0.00,1,,1,,Brazil
390529 -- Other,,6.50,0.00,1,,1,,Brazil
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,0.00,1,,1,,Brazil
390591 -- Copolymers,,6.50,0.00,1,,1,,Brazil
390599 -- Other,"1,298",3.25,0.00,2,,1,,Brazil
390610 - Poly(methyl methacrylate),"114,014",6.50,2.90,1,,1,,Brazil
390690 - Other,"864,879",0.93,0.00,7,,1,,Brazil
390710 - Polyacetals,"9,923",6.50,2.20,1,,1,,Brazil
390720 - Other polyethers,"108,907",4.88,0.00,4,,3,,Brazil
390730 - Epoxide resins,"228,614",6.50,0.00,1,,1,,Brazil
390740 - Polycarbonates,"596,324",6.50,0.00,1,,1,,Brazil
390750 - Alkyd resins,"106,015",6.50,0.00,1,,1,,Brazil
390760 - Poly(ethylene terephthalate),"42,905",6.50,3.00,2,,2,,Brazil
390770 - Poly(lactic acid),,0.00,0.00,1,,,,Brazil
390791 -- Unsaturated,"673,329",6.50,0.00,2,,2,,Brazil
390799 -- Other,"217,828",3.25,1.50,2,,1,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","4,888,938",6.50,2.20,1,,1,,Brazil
390890 - Other,"49,087",6.50,2.20,1,,1,,Brazil
390910 - Urea resins; thiourea resins,"20,360",6.50,0.00,1,,1,,Brazil
390920 - Melamine resins,"69,949",6.50,0.00,1,,1,,Brazil
390930 - Other amino-resins,553,6.50,0.00,1,,1,,Brazil
390940 - Phenolic resins,"3,556,941",6.50,0.00,1,,1,,Brazil
390950 - Polyurethanes,"1,645,117",3.25,0.00,2,,1,,Brazil
391000 Silicones in primary forms.,"1,315,239",6.50,0.00,1,,1,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","3,963,419",6.50,0.00,1,,1,,Brazil
391190 - Other,"208,059",3.30,0.00,5,,3,,Brazil
391211 -- Non-plasticised,219,6.50,0.00,1,,1,,Brazil
391212 -- Plasticised,,6.50,0.00,1,,1,,Brazil
391220 - Cellulose nitrates (including collodions),"12,191,555",6.33,0.00,3,,3,,Brazil
391231 -- Carboxymethylcellulose and its salts,"1,044,807",6.50,0.00,1,,1,,Brazil
391239 -- Other,308,3.25,0.00,2,,1,,Brazil
391290 - Other,"3,565,180",6.45,0.00,2,,2,,Brazil
"391310 - Alginic acid, its salts and esters",,5.00,0.00,1,,1,,Brazil
391390 - Other,"783,522",6.50,0.00,1,,1,,Brazil
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,0.00,1,,1,,Brazil
391510 - Of polymers of ethylene,"36,799",6.50,0.00,1,,1,,Brazil
391520 - Of polymers of styrene,,6.50,0.00,1,,1,,Brazil
391530 - Of polymers of vinyl chloride,"28,753",6.50,0.00,1,,1,,Brazil
391590 - Of other plastics,"249,781",6.50,0.00,2,,2,,Brazil
391610 - Of polymers of ethylene,656,6.50,0.00,1,,1,,Brazil
391620 - Of polymers of vinyl chloride,"3,548",6.50,0.00,1,,1,,Brazil
391690 - Of other plastics,"10,411",6.50,0.00,3,,3,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"41,144",5.90,0.00,2,,2,,Brazil
391721 -- Of polymers of ethylene,"2,317,841",6.50,0.00,2,,2,,Brazil
391722 -- Of polymers of propylene,"1,960",6.50,0.00,2,,2,,Brazil
391723 -- Of polymers of vinyl chloride,"9,884",6.50,0.00,2,,2,,Brazil
391729 -- Of other plastics,"812,436",6.50,0.00,1,,1,,Brazil
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","182,149",6.50,0.00,1,,1,,Brazil
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","2,237,375",6.50,0.00,1,,1,,Brazil
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","7,069",6.50,0.00,1,,1,,Brazil
391739 -- Other,"281,402",6.50,0.00,1,,1,,Brazil
391740 - Fittings,"227,519",6.50,0.00,1,,1,,Brazil
391810 - Of polymers of vinyl chloride,"14,563",6.50,0.00,2,,2,,Brazil
391890 - Of other plastics,"8,612",6.50,0.00,1,,1,,Brazil
391910 - In rolls of a width not exceeding 20 cm,"1,115,224",6.35,0.00,4,,4,,Brazil
391990 - Other,"7,014,183",6.50,0.00,1,,1,,Brazil
392010 - Of polymers of ethylene,"6,095,734",4.64,2.14,7,,5,,Brazil
392020 - Of polymers of propylene,"197,609",6.50,3.00,3,,3,,Brazil
392030 - Of polymers of styrene,617,6.50,3.00,1,,1,,Brazil
392043 -- Containing by weight not less than 6 % of plasticisers,"111,748",6.50,3.00,2,,2,,Brazil
392049 -- Other,"50,865",6.50,3.00,2,,2,,Brazil
392051 -- Of poly(methyl methacrylate),"2,382,626",6.50,3.00,1,,1,,Brazil
392059 -- Other,"1,748",3.25,1.50,2,,1,,Brazil
392061 -- Of polycarbonates,"173,064",6.50,3.00,1,,1,,Brazil
392062 -- Of poly(ethylene terephthalate),"5,104,229",4.33,2.00,3,,2,,Brazil
392063 -- Of unsaturated polyesters,,6.50,3.00,1,,1,,Brazil
392069 -- Of other polyesters,"12,853",6.50,3.00,1,,1,,Brazil
392071 -- Of regenerated cellulose,,6.50,3.00,1,,1,,Brazil
392073 -- Of cellulose acetate,,6.40,2.90,2,,2,,Brazil
392079 -- Of other cellulose derivatives,51,6.10,2.60,2,,2,,Brazil
392091 -- Of poly(vinyl butyral),"2,649,216",6.10,2.60,1,,1,,Brazil
392092 -- Of polyamides,"9,640",6.50,3.00,1,,1,,Brazil
392093 -- Of amino-resins,,6.50,3.00,1,,1,,Brazil
392094 -- Of phenolic resins,39,6.50,3.00,1,,1,,Brazil
392099 -- Of other plastics,"24,951",3.25,1.50,6,,3,,Brazil
392111 -- Of polymers of styrene,360,6.50,0.00,1,,1,,Brazil
392112 -- Of polymers of vinyl chloride,"211,658",6.50,0.00,1,,1,,Brazil
392113 -- Of polyurethanes,"57,572",6.50,0.00,2,,2,,Brazil
392114 -- Of regenerated cellulose,,6.50,0.00,1,,1,,Brazil
392119 -- Of other plastics,"2,285,847",6.50,0.00,1,,1,,Brazil
392190 - Other,"8,402,157",6.50,0.38,8,,8,,Brazil
"392210 - Baths, shower-baths, sinks and wash-basins","36,504",6.50,0.00,1,,1,,Brazil
392220 - Lavatory seats and covers,"3,702",6.50,0.00,1,,1,,Brazil
392290 - Other,"8,265",6.50,0.00,1,,1,,Brazil
"392310 - Boxes, cases, crates and similar articles","525,157",6.50,0.00,1,,1,,Brazil
392321 -- Of polymers of ethylene,"1,301,469",6.50,3.00,1,,1,,Brazil
392329 -- Of other plastics,"226,031",6.50,0.00,2,,2,,Brazil
"392330 - Carboys, bottles, flasks and similar articles","807,554",6.50,0.00,2,,2,,Brazil
"392340 - Spools, cops, bobbins and similar supports","159,357",5.90,0.00,2,,2,,Brazil
"392350 - Stoppers, lids, caps and other closures","1,099,458",6.50,0.00,2,,2,,Brazil
392390 - Other,"1,281,467",6.50,0.00,1,,1,,Brazil
392410 - Tableware and kitchenware,"343,535",6.50,0.00,1,,1,,Brazil
392490 - Other,"354,644",6.50,0.00,1,,1,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","24,987",6.50,0.00,1,,1,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors",244,6.50,0.00,1,,1,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","43,715",6.50,0.00,1,,1,,Brazil
392590 - Other,"172,429",6.50,0.00,3,,3,,Brazil
392610 - Office or school supplies,"22,391",6.50,0.00,1,,1,,Brazil
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","60,301",6.50,0.00,1,,1,,Brazil
"392630 - Fittings for furniture, coachwork or the like","717,609",6.50,0.00,1,,1,,Brazil
392640 - Statuettes and other ornamental articles,"17,463",6.50,0.00,1,,1,,Brazil
392690 - Other,"14,492,753",6.50,0.00,3,,3,,Brazil
,2011,"673,366,386",5.59,0.92,205,,178,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,"152,202,588",6.50,3.00,2,,2,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,"180,945,857",3.25,1.50,2,,1,,Brazil
390130 - Ethylene-vinyl acetate copolymers,"10,167,641",6.50,3.00,1,,1,,Brazil
390190 - Other,"137,196",3.25,1.50,2,,1,,Brazil
390210 - Polypropylene,"110,098,556",6.50,3.00,1,,1,,Brazil
390220 - Polyisobutylene,"4,727,803",6.50,3.00,1,,1,,Brazil
390230 - Propylene copolymers,"61,361,838",6.50,3.00,1,,1,,Brazil
390290 - Other,"1,230,570",2.17,1.00,3,,1,,Brazil
390311 -- Expansible,"8,491",6.50,3.00,1,,1,,Brazil
390319 -- Other,"451,857",6.50,0.00,1,,1,,Brazil
390320 - Styrene-acrylonitrile (SAN) copolymers,,6.50,3.00,1,,1,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"32,434",6.50,3.00,1,,1,,Brazil
390390 - Other,"601,107",2.17,1.00,3,,1,,Brazil
"390410 - Poly(vinyl chloride), not mixed with any other substances","57,810",6.50,3.00,1,,1,,Brazil
390421 -- Non-plasticised,"10,134",6.50,3.00,1,,1,,Brazil
390422 -- Plasticised,"6,974",6.50,3.00,1,,1,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,905,6.50,3.00,1,,1,,Brazil
390440 - Other vinyl chloride copolymers,"119,378",6.50,3.00,1,,1,,Brazil
390450 - Vinylidene chloride polymers,"53,341",3.25,1.50,2,,1,,Brazil
390461 -- Polytetrafluoroethylene,"452,219",6.50,3.00,1,,1,,Brazil
390469 -- Other,"786,661",4.33,2.00,3,,2,,Brazil
390490 - Other,"3,605",6.50,3.00,1,,1,,Brazil
390512 -- In aqueous dispersion,,6.50,0.00,1,,1,,Brazil
390519 -- Other,"47,871",6.50,0.00,1,,1,,Brazil
390521 -- In aqueous dispersion,,6.50,0.00,1,,1,,Brazil
390529 -- Other,,6.50,0.00,1,,1,,Brazil
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",139,6.50,0.00,1,,1,,Brazil
390591 -- Copolymers,,6.50,0.00,1,,1,,Brazil
390599 -- Other,"20,574",3.25,0.00,2,,1,,Brazil
390610 - Poly(methyl methacrylate),"262,016",6.50,2.90,1,,1,,Brazil
390690 - Other,"948,704",1.64,0.00,7,,2,,Brazil
390710 - Polyacetals,"5,262",6.50,2.20,1,,1,,Brazil
390720 - Other polyethers,"105,862",4.88,0.00,4,,3,,Brazil
390730 - Epoxide resins,"65,452",6.50,0.00,1,,1,,Brazil
390740 - Polycarbonates,"1,316,929",6.50,0.00,1,,1,,Brazil
390750 - Alkyd resins,"118,529",6.50,0.00,1,,1,,Brazil
390760 - Poly(ethylene terephthalate),"359,999",6.50,3.00,2,,2,,Brazil
390770 - Poly(lactic acid),,6.50,0.00,1,,1,,Brazil
390791 -- Unsaturated,"218,029",6.50,0.00,2,,2,,Brazil
390799 -- Other,"322,791",3.25,1.50,2,,1,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","14,679,113",6.50,2.20,1,,1,,Brazil
390890 - Other,"550,856",6.50,2.20,1,,1,,Brazil
390910 - Urea resins; thiourea resins,"18,319",6.50,0.00,1,,1,,Brazil
390920 - Melamine resins,"37,264",6.50,0.00,1,,1,,Brazil
390930 - Other amino-resins,"15,869",6.50,0.00,1,,1,,Brazil
390940 - Phenolic resins,"17,830,824",6.50,0.00,1,,1,,Brazil
390950 - Polyurethanes,"2,211,206",3.25,0.00,2,,1,,Brazil
391000 Silicones in primary forms.,"1,539,733",6.50,0.00,1,,1,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","3,744,981",6.50,0.00,1,,1,,Brazil
391190 - Other,"572,223",3.30,0.00,5,,3,,Brazil
391211 -- Non-plasticised,,6.50,0.00,1,,1,,Brazil
391212 -- Plasticised,,6.50,0.00,1,,1,,Brazil
391220 - Cellulose nitrates (including collodions),"11,652,557",6.33,0.00,3,,3,,Brazil
391231 -- Carboxymethylcellulose and its salts,"987,485",6.50,0.00,1,,1,,Brazil
391239 -- Other,,3.25,0.00,2,,1,,Brazil
391290 - Other,"2,801,511",6.45,0.00,2,,2,,Brazil
"391310 - Alginic acid, its salts and esters",,5.00,0.00,1,,1,,Brazil
391390 - Other,"7,280,856",6.50,0.00,1,,1,,Brazil
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,0.00,1,,1,,Brazil
391510 - Of polymers of ethylene,"4,092",6.50,0.00,1,,1,,Brazil
391520 - Of polymers of styrene,390,6.50,0.00,1,,1,,Brazil
391530 - Of polymers of vinyl chloride,"2,700",6.50,0.00,1,,1,,Brazil
391590 - Of other plastics,"536,171",6.50,0.00,2,,2,,Brazil
391610 - Of polymers of ethylene,"33,297",6.50,0.00,1,,1,,Brazil
391620 - Of polymers of vinyl chloride,"23,260",6.50,0.00,1,,1,,Brazil
391690 - Of other plastics,"7,559",6.50,0.00,3,,3,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"1,567,559",5.90,0.00,2,,2,,Brazil
391721 -- Of polymers of ethylene,"1,670,776",6.50,0.00,2,,2,,Brazil
391722 -- Of polymers of propylene,"1,069,446",6.50,0.00,2,,2,,Brazil
391723 -- Of polymers of vinyl chloride,"6,904",6.50,0.00,2,,2,,Brazil
391729 -- Of other plastics,"1,449,768",6.50,0.00,1,,1,,Brazil
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","50,808",6.50,0.00,1,,1,,Brazil
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","1,626,148",6.50,0.00,1,,1,,Brazil
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","2,102",6.50,0.00,1,,1,,Brazil
391739 -- Other,"786,633",6.50,0.00,1,,1,,Brazil
391740 - Fittings,"316,694",6.50,0.00,1,,1,,Brazil
391810 - Of polymers of vinyl chloride,"128,621",6.50,0.00,2,,2,,Brazil
391890 - Of other plastics,"770,096",6.50,0.00,1,,1,,Brazil
391910 - In rolls of a width not exceeding 20 cm,"522,947",6.35,0.00,4,,4,,Brazil
391990 - Other,"7,566,606",6.50,0.00,1,,1,,Brazil
392010 - Of polymers of ethylene,"7,737,000",4.64,2.14,7,,5,,Brazil
392020 - Of polymers of propylene,"2,596,832",6.50,3.00,3,,3,,Brazil
392030 - Of polymers of styrene,"20,198",6.50,3.00,1,,1,,Brazil
392043 -- Containing by weight not less than 6 % of plasticisers,"127,939",6.50,3.00,2,,2,,Brazil
392049 -- Other,"224,376",6.50,3.00,2,,2,,Brazil
392051 -- Of poly(methyl methacrylate),"12,354,432",6.50,3.00,1,,1,,Brazil
392059 -- Other,,3.25,1.50,2,,1,,Brazil
392061 -- Of polycarbonates,"51,086",6.50,3.00,1,,1,,Brazil
392062 -- Of poly(ethylene terephthalate),"4,362,765",4.33,2.00,3,,2,,Brazil
392063 -- Of unsaturated polyesters,,6.50,3.00,1,,1,,Brazil
392069 -- Of other polyesters,"1,197",6.50,3.00,1,,1,,Brazil
392071 -- Of regenerated cellulose,,6.50,3.00,1,,1,,Brazil
392073 -- Of cellulose acetate,,6.40,2.90,2,,2,,Brazil
392079 -- Of other cellulose derivatives,,6.10,2.60,2,,2,,Brazil
392091 -- Of poly(vinyl butyral),"3,118,372",6.10,2.60,1,,1,,Brazil
392092 -- Of polyamides,"105,110",6.50,3.00,1,,1,,Brazil
392093 -- Of amino-resins,,6.50,3.00,1,,1,,Brazil
392094 -- Of phenolic resins,,6.50,3.00,1,,1,,Brazil
392099 -- Of other plastics,"89,339",3.25,1.50,6,,3,,Brazil
392111 -- Of polymers of styrene,"2,422",6.50,0.00,1,,1,,Brazil
392112 -- Of polymers of vinyl chloride,"517,880",6.50,0.00,1,,1,,Brazil
392113 -- Of polyurethanes,"25,905",6.50,0.00,2,,2,,Brazil
392114 -- Of regenerated cellulose,,6.50,0.00,1,,1,,Brazil
392119 -- Of other plastics,"3,111,468",6.50,0.00,1,,1,,Brazil
392190 - Other,"9,116,459",6.50,0.38,8,,8,,Brazil
"392210 - Baths, shower-baths, sinks and wash-basins","55,513",6.50,0.00,1,,1,,Brazil
392220 - Lavatory seats and covers,"17,108",6.50,0.00,1,,1,,Brazil
392290 - Other,"20,643",6.50,0.00,1,,1,,Brazil
"392310 - Boxes, cases, crates and similar articles","327,078",6.50,0.00,1,,1,,Brazil
392321 -- Of polymers of ethylene,"1,230,792",6.50,3.00,1,,1,,Brazil
392329 -- Of other plastics,"197,274",6.50,0.00,2,,2,,Brazil
"392330 - Carboys, bottles, flasks and similar articles","739,486",6.50,0.00,2,,2,,Brazil
"392340 - Spools, cops, bobbins and similar supports","124,723",5.90,0.00,2,,2,,Brazil
"392350 - Stoppers, lids, caps and other closures","1,801,457",6.50,0.00,2,,2,,Brazil
392390 - Other,"609,251",6.50,0.00,1,,1,,Brazil
392410 - Tableware and kitchenware,"772,616",6.50,0.00,1,,1,,Brazil
392490 - Other,"413,911",6.50,0.00,1,,1,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","94,308",6.50,0.00,1,,1,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors",418,6.50,0.00,1,,1,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","205,919",6.50,0.00,1,,1,,Brazil
392590 - Other,"162,126",6.50,0.00,3,,3,,Brazil
392610 - Office or school supplies,"22,523",6.50,0.00,1,,1,,Brazil
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","87,056",6.50,0.00,1,,1,,Brazil
"392630 - Fittings for furniture, coachwork or the like","1,372,025",6.50,0.00,1,,1,,Brazil
392640 - Statuettes and other ornamental articles,"83,826",6.50,0.00,1,,1,,Brazil
392690 - Other,"12,151,060",6.50,0.00,3,,3,,Brazil
,2010,"442,225,707",5.59,5.59,204,,,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,"110,311,046",6.50,6.50,2,,,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,"100,949,629",3.25,3.25,2,,,,Brazil
390130 - Ethylene-vinyl acetate copolymers,"6,843,197",6.50,6.50,1,,,,Brazil
390190 - Other,"280,120",3.25,3.25,2,,,,Brazil
390210 - Polypropylene,"56,558,207",6.50,6.50,1,,,,Brazil
390220 - Polyisobutylene,"4,931,909",6.50,6.50,1,,,,Brazil
390230 - Propylene copolymers,"32,170,868",6.50,6.50,1,,,,Brazil
390290 - Other,"137,807",2.17,2.17,3,,,,Brazil
390311 -- Expansible,252,6.50,6.50,1,,,,Brazil
390319 -- Other,"221,034",6.50,6.50,1,,,,Brazil
390320 - Styrene-acrylonitrile (SAN) copolymers,"7,053",6.50,6.50,1,,,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"6,350",6.50,6.50,1,,,,Brazil
390390 - Other,146,2.17,2.17,3,,,,Brazil
"390410 - Poly(vinyl chloride), not mixed with any other substances","8,219",6.50,6.50,1,,,,Brazil
390421 -- Non-plasticised,"3,407",6.50,6.50,1,,,,Brazil
390422 -- Plasticised,,6.50,6.50,1,,,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,"13,257",6.50,6.50,1,,,,Brazil
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Brazil
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Brazil
390461 -- Polytetrafluoroethylene,,6.50,6.50,1,,,,Brazil
390469 -- Other,"198,736",3.25,3.25,2,,,,Brazil
390490 - Other,"6,668",6.50,6.50,1,,,,Brazil
390512 -- In aqueous dispersion,,6.50,6.50,1,,,,Brazil
390519 -- Other,"200,088",6.50,6.50,1,,,,Brazil
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,Brazil
390529 -- Other,,6.50,6.50,1,,,,Brazil
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",557,6.50,6.50,1,,,,Brazil
390591 -- Copolymers,"2,665",6.50,6.50,1,,,,Brazil
390599 -- Other,"7,530",3.25,3.25,2,,,,Brazil
390610 - Poly(methyl methacrylate),"660,172",6.50,6.50,1,,,,Brazil
390690 - Other,"1,296,985",1.64,1.64,7,,,,Brazil
390710 - Polyacetals,"2,625",6.50,6.50,1,,,,Brazil
390720 - Other polyethers,"133,829",4.88,4.88,4,,,,Brazil
390730 - Epoxide resins,"380,383",6.50,6.50,1,,,,Brazil
390740 - Polycarbonates,"1,342,576",6.50,6.50,1,,,,Brazil
390750 - Alkyd resins,"169,835",6.50,6.50,1,,,,Brazil
390760 - Poly(ethylene terephthalate),"157,493",6.50,6.50,2,,,,Brazil
390770 - Poly(lactic acid),,6.50,6.50,1,,,,Brazil
390791 -- Unsaturated,"19,223",6.50,6.50,2,,,,Brazil
390799 -- Other,"515,618",3.25,3.25,2,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","5,723,710",6.50,6.50,1,,,,Brazil
390890 - Other,"3,606",6.50,6.50,1,,,,Brazil
390910 - Urea resins; thiourea resins,"7,358",6.50,6.50,1,,,,Brazil
390920 - Melamine resins,"85,985",6.50,6.50,1,,,,Brazil
390930 - Other amino-resins,"3,473",6.50,6.50,1,,,,Brazil
390940 - Phenolic resins,"14,198,671",6.50,6.50,1,,,,Brazil
390950 - Polyurethanes,"760,329",3.25,3.25,2,,,,Brazil
391000 Silicones in primary forms.,"964,897",6.50,6.50,1,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","2,595,562",6.50,6.50,1,,,,Brazil
391190 - Other,"813,595",3.30,3.30,5,,,,Brazil
391211 -- Non-plasticised,,6.50,6.50,1,,,,Brazil
391212 -- Plasticised,,6.50,6.50,1,,,,Brazil
391220 - Cellulose nitrates (including collodions),"9,514,204",6.33,6.33,3,,,,Brazil
391231 -- Carboxymethylcellulose and its salts,"1,046,375",6.50,6.50,1,,,,Brazil
391239 -- Other,"6,350",3.25,3.25,2,,,,Brazil
391290 - Other,"3,086,349",6.45,6.45,2,,,,Brazil
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Brazil
391390 - Other,"7,389,054",6.50,6.50,1,,,,Brazil
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,Brazil
391510 - Of polymers of ethylene,,6.50,6.50,1,,,,Brazil
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Brazil
391530 - Of polymers of vinyl chloride,663,6.50,6.50,1,,,,Brazil
391590 - Of other plastics,"485,591",6.50,6.50,2,,,,Brazil
391610 - Of polymers of ethylene,"16,147",6.50,6.50,1,,,,Brazil
391620 - Of polymers of vinyl chloride,13,6.50,6.50,1,,,,Brazil
391690 - Of other plastics,"62,374",6.50,6.50,3,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"2,060,310",5.90,5.90,2,,,,Brazil
391721 -- Of polymers of ethylene,"26,183",6.50,6.50,2,,,,Brazil
391722 -- Of polymers of propylene,"2,412,469",6.50,6.50,2,,,,Brazil
391723 -- Of polymers of vinyl chloride,"25,719",6.50,6.50,2,,,,Brazil
391729 -- Of other plastics,"2,562,101",6.50,6.50,1,,,,Brazil
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","15,855",6.50,6.50,1,,,,Brazil
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","793,007",6.50,6.50,1,,,,Brazil
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","31,180",6.50,6.50,1,,,,Brazil
391739 -- Other,"619,871",6.50,6.50,1,,,,Brazil
391740 - Fittings,"668,418",6.50,6.50,1,,,,Brazil
391810 - Of polymers of vinyl chloride,"40,447",6.50,6.50,2,,,,Brazil
