Importer,Year,Value,Ad val. duties,Number of lines,Viet Nam
,(US$),Simple average,MFN duties,Pref. duties,Viet Nam
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Viet Nam
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","36,112",1.65,1.65,1,,,,Viet Nam
,1999,"12,002,345",7.65,7.65,141,28,,,Viet Nam
080111 - - Desiccated,448,0.00,0.00,1,,,,Viet Nam
080119 - - Other,"12,310",0.00,0.00,1,,,,Viet Nam
080121 - - In shell,,0.00,0.00,1,,,,Viet Nam
080122 - - Shelled,,0.00,0.00,1,,,,Viet Nam
080131 - - In shell,"394,275",0.00,0.00,1,,,,Viet Nam
080132 - - Shelled,"8,112,855",0.00,0.00,1,,,,Viet Nam
080211 - - In shell,,2.98,2.98,2,,,,Viet Nam
080212 - - Shelled,,2.20,2.20,2,,,,Viet Nam
080221 - - In shell,,3.40,3.40,1,,,,Viet Nam
080222 - - Shelled,,3.40,3.40,1,,,,Viet Nam
080231 - - In shell,,5.00,5.00,1,,,,Viet Nam
080232 - - Shelled,,5.85,5.85,1,,,,Viet Nam
080240 - Chestnuts (Castanea spp.),,5.95,5.95,1,,,,Viet Nam
080250 - Pistachios,,1.70,1.70,1,,,,Viet Nam
080290 - Other,"88,662",1.20,1.20,5,,,,Viet Nam
"080300 Bananas, including plantains, fresh or dried","224,006",17.00,17.00,3,1,,,Viet Nam
080410 - Dates,"72,889",8.75,8.75,1,,,,Viet Nam
080420 - Figs,,7.23,7.23,2,,,,Viet Nam
080430 - Pineapples,"94,204",6.60,6.60,1,,,,Viet Nam
080440 - Avocados,,4.62,4.62,3,,,,Viet Nam
"080450 - Guavas, mangoes and mangosteens","268,385",1.50,1.50,1,,,,Viet Nam
080510 - Oranges,,15.58,15.58,6,3,,,Viet Nam
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Viet Nam
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,13.60,13.60,2,1,,,Viet Nam
080540 - Grapefruit,"18,651",1.85,1.85,3,,,,Viet Nam
080590 - Other,,13.60,13.60,1,,,,Viet Nam
080610 - Fresh,"8,526",16.43,16.43,4,1,,,Viet Nam
080620 - Dried,,2.55,2.55,6,,,,Viet Nam
080711 - - Watermelons,,9.35,9.35,1,,,,Viet Nam
080719 - - Other,"1,492",9.35,9.35,1,,,,Viet Nam
080720 - Papaws (papayas),"5,084",1.50,1.50,1,,,,Viet Nam
080810 - Apples,,,,4,4,,,Viet Nam
080820 - Pears and quinces,,7.65,7.65,3,2,,,Viet Nam
080910 - Apricots,,,,1,1,,,Viet Nam
080920 - Cherries,,,,2,2,,,Viet Nam
"080930 - Peaches, including nectarines",,,,2,2,,,Viet Nam
080940 - Plums and sloes,320,12.75,12.75,2,1,,,Viet Nam
081010 - Strawberries,,11.90,11.90,3,1,,,Viet Nam
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.78,9.78,2,,,,Viet Nam
"081030 - Black, white or red currants and gooseberries",,9.63,9.63,3,,,,Viet Nam
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.25,4.25,4,,,,Viet Nam
081050 - Kiwifruit,,9.08,9.08,3,,,,Viet Nam
081090 - Other,"1,201,848",4.95,4.95,3,,,,Viet Nam
081110 - Strawberries,,18.70,18.70,3,1,,,Viet Nam
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,15.58,15.58,7,1,,,Viet Nam
081190 - Other,"1,380,164",13.96,13.96,10,2,,,Viet Nam
081210 - Cherries,,9.35,9.35,1,,,,Viet Nam
081220 - Strawberries,,9.35,9.35,1,,,,Viet Nam
081290 - Other,,8.98,8.98,8,,,,Viet Nam
081310 - Apricots,,5.95,5.95,1,,,,Viet Nam
081320 - Prunes,,10.20,10.20,1,,,,Viet Nam
081330 - Apples,458,4.40,4.40,1,,,,Viet Nam
081340 - Other fruit,"72,047",3.26,3.26,6,,,,Viet Nam
081350 - Mixtures of nuts or dried fruits of this Chapter,821,7.50,7.50,7,,,,Viet Nam
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","44,901",1.70,1.70,1,,,,Viet Nam
,1998,"18,354,519",7.85,7.85,141,28,,,Viet Nam
080111 - - Desiccated,"16,662",0.00,0.00,1,,,,Viet Nam
080119 - - Other,"1,586",0.00,0.00,1,,,,Viet Nam
080121 - - In shell,,0.00,0.00,1,,,,Viet Nam
080122 - - Shelled,,0.00,0.00,1,,,,Viet Nam
080131 - - In shell,,0.00,0.00,1,,,,Viet Nam
080132 - - Shelled,"15,282,188",0.00,0.00,1,,,,Viet Nam
080211 - - In shell,,3.05,3.05,2,,,,Viet Nam
080212 - - Shelled,,2.35,2.35,2,,,,Viet Nam
080221 - - In shell,,3.50,3.50,1,,,,Viet Nam
080222 - - Shelled,,3.50,3.50,1,,,,Viet Nam
080231 - - In shell,,5.30,5.30,1,,,,Viet Nam
080232 - - Shelled,,6.10,6.10,1,,,,Viet Nam
080240 - Chestnuts (Castanea spp.),,6.10,6.10,1,,,,Viet Nam
080250 - Pistachios,,1.70,1.70,1,,,,Viet Nam
080290 - Other,"8,767",1.20,1.20,5,,,,Viet Nam
"080300 Bananas, including plantains, fresh or dried","155,915",17.30,17.30,3,1,,,Viet Nam
080410 - Dates,,9.10,9.10,1,,,,Viet Nam
080420 - Figs,,7.40,7.40,2,,,,Viet Nam
080430 - Pineapples,"49,829",6.90,6.90,1,,,,Viet Nam
080440 - Avocados,,4.70,4.70,3,,,,Viet Nam
"080450 - Guavas, mangoes and mangosteens","374,434",2.00,2.00,1,,,,Viet Nam
080510 - Oranges,,15.87,15.87,6,3,,,Viet Nam
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Viet Nam
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,13.90,13.90,2,1,,,Viet Nam
080540 - Grapefruit,,1.87,1.87,3,,,,Viet Nam
080590 - Other,,13.90,13.90,1,,,,Viet Nam
080610 - Fresh,,16.77,16.77,4,1,,,Viet Nam
080620 - Dried,,2.60,2.60,6,,,,Viet Nam
080711 - - Watermelons,,9.50,9.50,1,,,,Viet Nam
080719 - - Other,,9.50,9.50,1,,,,Viet Nam
080720 - Papaws (papayas),"9,167",2.00,2.00,1,,,,Viet Nam
080810 - Apples,,,,4,4,,,Viet Nam
080820 - Pears and quinces,,7.80,7.80,3,2,,,Viet Nam
080910 - Apricots,,,,1,1,,,Viet Nam
080920 - Cherries,,,,2,2,,,Viet Nam
"080930 - Peaches, including nectarines",,,,2,2,,,Viet Nam
080940 - Plums and sloes,,13.00,13.00,2,1,,,Viet Nam
081010 - Strawberries,"21,857",12.10,12.10,3,1,,,Viet Nam
"081020 - Raspberries, blackberries, mulberries and loganberries","11,152",9.95,9.95,2,,,,Viet Nam
"081030 - Black, white or red currants and gooseberries",,9.80,9.80,3,,,,Viet Nam
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.35,4.35,4,,,,Viet Nam
081050 - Kiwifruit,,9.23,9.23,3,,,,Viet Nam
081090 - Other,"1,217,172",5.63,5.63,3,,,,Viet Nam
081110 - Strawberries,,19.05,19.05,3,1,,,Viet Nam
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","27,705",15.88,15.88,7,1,,,Viet Nam
081190 - Other,"1,105,019",14.39,14.39,10,2,,,Viet Nam
081210 - Cherries,,9.50,9.50,1,,,,Viet Nam
081220 - Strawberries,,9.50,9.50,1,,,,Viet Nam
081290 - Other,,9.19,9.19,8,,,,Viet Nam
081310 - Apricots,,6.10,6.10,1,,,,Viet Nam
081320 - Prunes,,10.40,10.40,1,,,,Viet Nam
081330 - Apples,,4.80,4.80,1,,,,Viet Nam
081340 - Other fruit,"33,784",3.43,3.43,6,,,,Viet Nam
081350 - Mixtures of nuts or dried fruits of this Chapter,"3,633",7.70,7.70,7,,,,Viet Nam
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","35,649",1.70,1.70,1,,,,Viet Nam
,1997,"9,784,962",8.32,8.32,222,109,,,Viet Nam
080111 - - Desiccated,,0.00,0.00,1,,,,Viet Nam
080119 - - Other,"1,123",0.00,0.00,1,,,,Viet Nam
080121 - - In shell,,0.00,0.00,1,,,,Viet Nam
080122 - - Shelled,,0.00,0.00,1,,,,Viet Nam
080131 - - In shell,"130,415",0.00,0.00,1,,,,Viet Nam
080132 - - Shelled,"7,214,071",0.00,0.00,1,,,,Viet Nam
080211 - - In shell,,3.15,3.15,2,,,,Viet Nam
080212 - - Shelled,,2.65,2.65,2,,,,Viet Nam
080221 - - In shell,,3.60,3.60,1,,,,Viet Nam
080222 - - Shelled,,3.60,3.60,1,,,,Viet Nam
080231 - - In shell,,6.00,6.00,1,,,,Viet Nam
080232 - - Shelled,,6.60,6.60,1,,,,Viet Nam
080240 - Chestnuts (Castanea spp.),,6.30,6.30,1,,,,Viet Nam
080250 - Pistachios,,1.80,1.80,1,,,,Viet Nam
080290 - Other,"11,102",1.20,1.20,5,,,,Viet Nam
"080300 Bananas, including plantains, fresh or dried","156,407",18.00,18.00,3,1,,,Viet Nam
080410 - Dates,,9.80,9.80,1,,,,Viet Nam
080420 - Figs,,7.65,7.65,2,,,,Viet Nam
080430 - Pineapples,"29,065",7.40,7.40,1,,,,Viet Nam
080440 - Avocados,442,4.87,4.87,3,,,,Viet Nam
"080450 - Guavas, mangoes and mangosteens","375,526",3.00,3.00,1,,,,Viet Nam
080510 - Oranges,,16.50,16.50,27,24,,,Viet Nam
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,15,15,,,Viet Nam
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,14.90,14.90,4,3,,,Viet Nam
080540 - Grapefruit,"9,288",1.93,1.93,3,,,,Viet Nam
080590 - Other,,14.90,14.90,1,,,,Viet Nam
080610 - Fresh,,18.03,18.03,10,7,,,Viet Nam
080620 - Dried,,2.80,2.80,6,,,,Viet Nam
080711 - - Watermelons,782,10.30,10.30,1,,,,Viet Nam
080719 - - Other,,10.30,10.30,1,,,,Viet Nam
080720 - Papaws (papayas),"4,241",2.00,2.00,1,,,,Viet Nam
080810 - Apples,,,,13,13,,,Viet Nam
080820 - Pears and quinces,,8.40,8.40,9,8,,,Viet Nam
080910 - Apricots,,,,5,5,,,Viet Nam
080920 - Cherries,,,,14,14,,,Viet Nam
"080930 - Peaches, including nectarines",,,,10,10,,,Viet Nam
080940 - Plums and sloes,,14.00,14.00,5,4,,,Viet Nam
081010 - Strawberries,"5,568",12.60,12.60,3,1,,,Viet Nam
"081020 - Raspberries, blackberries, mulberries and loganberries","10,456",10.35,10.35,2,,,,Viet Nam
"081030 - Black, white or red currants and gooseberries",,10.20,10.20,3,,,,Viet Nam
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.50,4.50,4,,,,Viet Nam
081050 - Kiwifruit,,10.03,10.03,3,,,,Viet Nam
081090 - Other,"644,509",6.97,6.97,3,,,,Viet Nam
081110 - Strawberries,,19.80,19.80,3,1,,,Viet Nam
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,16.50,16.50,7,1,,,Viet Nam
081190 - Other,"1,104,283",15.26,15.26,10,2,,,Viet Nam
081210 - Cherries,,9.90,9.90,1,,,,Viet Nam
081220 - Strawberries,,9.90,9.90,1,,,,Viet Nam
081290 - Other,,9.63,9.63,8,,,,Viet Nam
081310 - Apricots,"34,112",6.30,6.30,1,,,,Viet Nam
081320 - Prunes,,10.80,10.80,1,,,,Viet Nam
081330 - Apples,,5.60,5.60,1,,,,Viet Nam
081340 - Other fruit,"14,221",3.78,3.78,6,,,,Viet Nam
081350 - Mixtures of nuts or dried fruits of this Chapter,"4,026",8.14,8.14,7,,,,Viet Nam
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","35,325",1.80,1.80,1,,,,Viet Nam
,1996,"4,984,212",8.64,8.64,220,109,,,Viet Nam
080111 - - Desiccated,,0.00,0.00,1,,,,Viet Nam
080119 - - Other,"1,143",0.00,0.00,1,,,,Viet Nam
080121 - - In shell,,0.00,0.00,1,,,,Viet Nam
080122 - - Shelled,,0.00,0.00,1,,,,Viet Nam
080131 - - In shell,"157,703",0.00,0.00,1,,,,Viet Nam
080132 - - Shelled,"2,501,293",0.00,0.00,1,,,,Viet Nam
080211 - - In shell,,3.25,3.25,2,,,,Viet Nam
080212 - - Shelled,,2.90,2.90,2,,,,Viet Nam
080221 - - In shell,,3.70,3.70,1,,,,Viet Nam
080222 - - Shelled,,3.70,3.70,1,,,,Viet Nam
080231 - - In shell,,6.70,6.70,1,,,,Viet Nam
080232 - - Shelled,,7.00,7.00,1,,,,Viet Nam
080240 - Chestnuts (Castanea spp.),368,6.50,6.50,1,,,,Viet Nam
080250 - Pistachios,,1.90,1.90,1,,,,Viet Nam
080290 - Other,"11,085",1.20,1.20,5,,,,Viet Nam
"080300 Bananas, including plantains, fresh or dried","86,292",18.70,18.70,3,1,,,Viet Nam
080410 - Dates,,10.60,10.60,1,,,,Viet Nam
080420 - Figs,,7.90,7.90,2,,,,Viet Nam
080430 - Pineapples,"26,411",7.90,7.90,1,,,,Viet Nam
080440 - Avocados,,5.00,5.00,3,,,,Viet Nam
"080450 - Guavas, mangoes and mangosteens","438,648",4.00,4.00,1,,,,Viet Nam
080510 - Oranges,,17.13,17.13,27,24,,,Viet Nam
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,15,15,,,Viet Nam
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",660,14.90,14.90,4,3,,,Viet Nam
080540 - Grapefruit,"5,815",1.93,1.93,3,,,,Viet Nam
080590 - Other,,14.90,14.90,1,,,,Viet Nam
080610 - Fresh,,18.03,18.03,10,7,,,Viet Nam
080620 - Dried,,2.80,2.80,6,,,,Viet Nam
080711 - - Watermelons,,10.30,10.30,1,,,,Viet Nam
080719 - - Other,673,10.30,10.30,1,,,,Viet Nam
080720 - Papaws (papayas),"14,335",2.00,2.00,1,,,,Viet Nam
080810 - Apples,,,,13,13,,,Viet Nam
080820 - Pears and quinces,,8.40,8.40,9,8,,,Viet Nam
080910 - Apricots,,,,5,5,,,Viet Nam
080920 - Cherries,,,,14,14,,,Viet Nam
"080930 - Peaches, including nectarines",,,,10,10,,,Viet Nam
080940 - Plums and sloes,,14.00,14.00,5,4,,,Viet Nam
081010 - Strawberries,,13.10,13.10,3,1,,,Viet Nam
"081020 - Raspberries, blackberries, mulberries and loganberries",673,10.75,10.75,2,,,,Viet Nam
"081030 - Black, white or red currants and gooseberries",,10.60,10.60,3,,,,Viet Nam
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.65,4.65,4,,,,Viet Nam
081050 - Kiwifruit,,10.30,10.30,1,,,,Viet Nam
081090 - Other,"701,372",8.30,8.30,3,,,,Viet Nam
081110 - Strawberries,,20.55,20.55,3,1,,,Viet Nam
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,17.12,17.12,7,1,,,Viet Nam
081190 - Other,"971,930",16.14,16.14,10,2,,,Viet Nam
081210 - Cherries,,10.30,10.30,1,,,,Viet Nam
081220 - Strawberries,,10.30,10.30,1,,,,Viet Nam
081290 - Other,,10.05,10.05,8,,,,Viet Nam
081310 - Apricots,,6.50,6.50,1,,,,Viet Nam
081320 - Prunes,,11.20,11.20,1,,,,Viet Nam
081330 - Apples,,6.40,6.40,1,,,,Viet Nam
081340 - Other fruit,"32,784",4.13,4.13,6,,,,Viet Nam
081350 - Mixtures of nuts or dried fruits of this Chapter,"13,117",8.59,8.59,7,,,,Viet Nam
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","19,910",1.90,1.90,1,,,,Viet Nam
