Importer,Year,Value,Ad val. duties,Number of lines,Costa Rica
,(US$),Simple average,MFN duties,Pref. duties,Costa Rica
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Costa Rica
080232 - - Shelled,,5.85,5.85,1,,,,Costa Rica
080240 - Chestnuts (Castanea spp.),,5.95,5.95,1,,,,Costa Rica
080250 - Pistachios,,1.70,1.70,1,,,,Costa Rica
080290 - Other,"756,821",1.20,1.20,5,,,,Costa Rica
"080300 Bananas, including plantains, fresh or dried","414,246,440",17.00,17.00,3,1,,,Costa Rica
080410 - Dates,,8.75,8.75,1,,,,Costa Rica
080420 - Figs,,7.23,7.23,2,,,,Costa Rica
080430 - Pineapples,"65,227,832",6.60,6.60,1,,,,Costa Rica
080440 - Avocados,,4.62,4.62,3,,,,Costa Rica
"080450 - Guavas, mangoes and mangosteens","4,197,979",1.50,1.50,1,,,,Costa Rica
080510 - Oranges,,15.58,15.58,6,3,,,Costa Rica
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Costa Rica
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)","27,039",13.60,13.60,2,1,,,Costa Rica
080540 - Grapefruit,,1.85,1.85,3,,,,Costa Rica
080590 - Other,"15,997",13.60,13.60,1,,,,Costa Rica
080610 - Fresh,"65,172",16.43,16.43,4,1,,,Costa Rica
080620 - Dried,,2.55,2.55,6,,,,Costa Rica
080711 - - Watermelons,"3,144,839",9.35,9.35,1,,,,Costa Rica
080719 - - Other,"39,908,396",9.35,9.35,1,,,,Costa Rica
080720 - Papaws (papayas),,1.50,1.50,1,,,,Costa Rica
080810 - Apples,"21,753",,,4,4,,,Costa Rica
080820 - Pears and quinces,,7.65,7.65,3,2,,,Costa Rica
080910 - Apricots,,,,1,1,,,Costa Rica
080920 - Cherries,,,,2,2,,,Costa Rica
"080930 - Peaches, including nectarines",,,,2,2,,,Costa Rica
080940 - Plums and sloes,,12.75,12.75,2,1,,,Costa Rica
081010 - Strawberries,,11.90,11.90,3,1,,,Costa Rica
"081020 - Raspberries, blackberries, mulberries and loganberries","347,306",9.78,9.78,2,,,,Costa Rica
"081030 - Black, white or red currants and gooseberries",,9.63,9.63,3,,,,Costa Rica
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.25,4.25,4,,,,Costa Rica
081050 - Kiwifruit,,9.08,9.08,3,,,,Costa Rica
081090 - Other,"357,058",4.95,4.95,3,,,,Costa Rica
081110 - Strawberries,,18.70,18.70,3,1,,,Costa Rica
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","31,888",15.58,15.58,7,1,,,Costa Rica
081190 - Other,"3,227,565",13.96,13.96,10,2,,,Costa Rica
081210 - Cherries,,9.35,9.35,1,,,,Costa Rica
081220 - Strawberries,,9.35,9.35,1,,,,Costa Rica
081290 - Other,,8.98,8.98,8,,,,Costa Rica
081310 - Apricots,,5.95,5.95,1,,,,Costa Rica
081320 - Prunes,,10.20,10.20,1,,,,Costa Rica
081330 - Apples,,4.40,4.40,1,,,,Costa Rica
081340 - Other fruit,,3.26,3.26,6,,,,Costa Rica
081350 - Mixtures of nuts or dried fruits of this Chapter,,7.50,7.50,7,,,,Costa Rica
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,1.70,1.70,1,,,,Costa Rica
,1998,"573,214,268",7.85,7.85,141,28,,,Costa Rica
080111 - - Desiccated,"1,598",0.00,0.00,1,,,,Costa Rica
080119 - - Other,"423,997",0.00,0.00,1,,,,Costa Rica
080121 - - In shell,,0.00,0.00,1,,,,Costa Rica
080122 - - Shelled,,0.00,0.00,1,,,,Costa Rica
080131 - - In shell,,0.00,0.00,1,,,,Costa Rica
080132 - - Shelled,,0.00,0.00,1,,,,Costa Rica
080211 - - In shell,,3.05,3.05,2,,,,Costa Rica
080212 - - Shelled,,2.35,2.35,2,,,,Costa Rica
080221 - - In shell,,3.50,3.50,1,,,,Costa Rica
080222 - - Shelled,,3.50,3.50,1,,,,Costa Rica
080231 - - In shell,,5.30,5.30,1,,,,Costa Rica
080232 - - Shelled,,6.10,6.10,1,,,,Costa Rica
080240 - Chestnuts (Castanea spp.),,6.10,6.10,1,,,,Costa Rica
080250 - Pistachios,,1.70,1.70,1,,,,Costa Rica
080290 - Other,"543,936",1.20,1.20,5,,,,Costa Rica
"080300 Bananas, including plantains, fresh or dried","454,922,525",17.30,17.30,3,1,,,Costa Rica
080410 - Dates,,9.10,9.10,1,,,,Costa Rica
080420 - Figs,,7.40,7.40,2,,,,Costa Rica
080430 - Pineapples,"68,269,028",6.90,6.90,1,,,,Costa Rica
080440 - Avocados,,4.70,4.70,3,,,,Costa Rica
"080450 - Guavas, mangoes and mangosteens","3,795,869",2.00,2.00,1,,,,Costa Rica
080510 - Oranges,,15.87,15.87,6,3,,,Costa Rica
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","8,089",,,5,5,,,Costa Rica
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",932,13.90,13.90,2,1,,,Costa Rica
080540 - Grapefruit,,1.87,1.87,3,,,,Costa Rica
080590 - Other,"25,320",13.90,13.90,1,,,,Costa Rica
080610 - Fresh,"2,712",16.77,16.77,4,1,,,Costa Rica
080620 - Dried,,2.60,2.60,6,,,,Costa Rica
080711 - - Watermelons,"5,681,785",9.50,9.50,1,,,,Costa Rica
080719 - - Other,"34,943,837",9.50,9.50,1,,,,Costa Rica
080720 - Papaws (papayas),,2.00,2.00,1,,,,Costa Rica
080810 - Apples,,,,4,4,,,Costa Rica
080820 - Pears and quinces,,7.80,7.80,3,2,,,Costa Rica
080910 - Apricots,,,,1,1,,,Costa Rica
080920 - Cherries,,,,2,2,,,Costa Rica
"080930 - Peaches, including nectarines",,,,2,2,,,Costa Rica
080940 - Plums and sloes,,13.00,13.00,2,1,,,Costa Rica
081010 - Strawberries,,12.10,12.10,3,1,,,Costa Rica
"081020 - Raspberries, blackberries, mulberries and loganberries","382,366",9.95,9.95,2,,,,Costa Rica
"081030 - Black, white or red currants and gooseberries",,9.80,9.80,3,,,,Costa Rica
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","1,925",4.35,4.35,4,,,,Costa Rica
081050 - Kiwifruit,,9.23,9.23,3,,,,Costa Rica
081090 - Other,"294,987",5.63,5.63,3,,,,Costa Rica
081110 - Strawberries,,19.05,19.05,3,1,,,Costa Rica
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,15.88,15.88,7,1,,,Costa Rica
081190 - Other,"3,859,235",14.39,14.39,10,2,,,Costa Rica
081210 - Cherries,,9.50,9.50,1,,,,Costa Rica
081220 - Strawberries,,9.50,9.50,1,,,,Costa Rica
081290 - Other,,9.19,9.19,8,,,,Costa Rica
081310 - Apricots,,6.10,6.10,1,,,,Costa Rica
081320 - Prunes,,10.40,10.40,1,,,,Costa Rica
081330 - Apples,,4.80,4.80,1,,,,Costa Rica
081340 - Other fruit,"22,196",3.43,3.43,6,,,,Costa Rica
081350 - Mixtures of nuts or dried fruits of this Chapter,"33,929",7.70,7.70,7,,,,Costa Rica
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,1.70,1.70,1,,,,Costa Rica
,1997,"506,356,265",8.32,8.32,222,109,,,Costa Rica
080111 - - Desiccated,"25,255",0.00,0.00,1,,,,Costa Rica
080119 - - Other,"464,117",0.00,0.00,1,,,,Costa Rica
080121 - - In shell,,0.00,0.00,1,,,,Costa Rica
080122 - - Shelled,,0.00,0.00,1,,,,Costa Rica
080131 - - In shell,,0.00,0.00,1,,,,Costa Rica
080132 - - Shelled,,0.00,0.00,1,,,,Costa Rica
080211 - - In shell,,3.15,3.15,2,,,,Costa Rica
080212 - - Shelled,,2.65,2.65,2,,,,Costa Rica
080221 - - In shell,,3.60,3.60,1,,,,Costa Rica
080222 - - Shelled,,3.60,3.60,1,,,,Costa Rica
080231 - - In shell,,6.00,6.00,1,,,,Costa Rica
080232 - - Shelled,,6.60,6.60,1,,,,Costa Rica
080240 - Chestnuts (Castanea spp.),,6.30,6.30,1,,,,Costa Rica
080250 - Pistachios,,1.80,1.80,1,,,,Costa Rica
080290 - Other,"602,697",1.20,1.20,5,,,,Costa Rica
"080300 Bananas, including plantains, fresh or dried","403,775,554",18.00,18.00,3,1,,,Costa Rica
080410 - Dates,,9.80,9.80,1,,,,Costa Rica
080420 - Figs,,7.65,7.65,2,,,,Costa Rica
080430 - Pineapples,"64,759,808",7.40,7.40,1,,,,Costa Rica
080440 - Avocados,,4.87,4.87,3,,,,Costa Rica
"080450 - Guavas, mangoes and mangosteens","3,675,548",3.00,3.00,1,,,,Costa Rica
080510 - Oranges,,16.50,16.50,27,24,,,Costa Rica
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,15,15,,,Costa Rica
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)","28,827",14.90,14.90,4,3,,,Costa Rica
080540 - Grapefruit,,1.93,1.93,3,,,,Costa Rica
080590 - Other,,14.90,14.90,1,,,,Costa Rica
080610 - Fresh,,18.03,18.03,10,7,,,Costa Rica
080620 - Dried,,2.80,2.80,6,,,,Costa Rica
080711 - - Watermelons,"5,796,940",10.30,10.30,1,,,,Costa Rica
080719 - - Other,"23,915,407",10.30,10.30,1,,,,Costa Rica
080720 - Papaws (papayas),"237,389",2.00,2.00,1,,,,Costa Rica
080810 - Apples,,,,13,13,,,Costa Rica
080820 - Pears and quinces,,8.40,8.40,9,8,,,Costa Rica
080910 - Apricots,,,,5,5,,,Costa Rica
080920 - Cherries,,,,14,14,,,Costa Rica
"080930 - Peaches, including nectarines",,,,10,10,,,Costa Rica
080940 - Plums and sloes,,14.00,14.00,5,4,,,Costa Rica
081010 - Strawberries,"12,214",12.60,12.60,3,1,,,Costa Rica
"081020 - Raspberries, blackberries, mulberries and loganberries","318,994",10.35,10.35,2,,,,Costa Rica
"081030 - Black, white or red currants and gooseberries",,10.20,10.20,3,,,,Costa Rica
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.50,4.50,4,,,,Costa Rica
081050 - Kiwifruit,,10.03,10.03,3,,,,Costa Rica
081090 - Other,"474,959",6.97,6.97,3,,,,Costa Rica
081110 - Strawberries,,19.80,19.80,3,1,,,Costa Rica
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,16.50,16.50,7,1,,,Costa Rica
081190 - Other,"2,261,219",15.26,15.26,10,2,,,Costa Rica
081210 - Cherries,,9.90,9.90,1,,,,Costa Rica
081220 - Strawberries,,9.90,9.90,1,,,,Costa Rica
081290 - Other,,9.63,9.63,8,,,,Costa Rica
081310 - Apricots,,6.30,6.30,1,,,,Costa Rica
081320 - Prunes,,10.80,10.80,1,,,,Costa Rica
081330 - Apples,,5.60,5.60,1,,,,Costa Rica
081340 - Other fruit,"3,311",3.78,3.78,6,,,,Costa Rica
081350 - Mixtures of nuts or dried fruits of this Chapter,"4,026",8.14,8.14,7,,,,Costa Rica
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,1.80,1.80,1,,,,Costa Rica
,1996,"528,303,655",8.64,8.64,220,109,,,Costa Rica
080111 - - Desiccated,"13,243",0.00,0.00,1,,,,Costa Rica
080119 - - Other,"390,842",0.00,0.00,1,,,,Costa Rica
080121 - - In shell,,0.00,0.00,1,,,,Costa Rica
080122 - - Shelled,,0.00,0.00,1,,,,Costa Rica
080131 - - In shell,,0.00,0.00,1,,,,Costa Rica
080132 - - Shelled,,0.00,0.00,1,,,,Costa Rica
080211 - - In shell,,3.25,3.25,2,,,,Costa Rica
080212 - - Shelled,,2.90,2.90,2,,,,Costa Rica
080221 - - In shell,,3.70,3.70,1,,,,Costa Rica
080222 - - Shelled,,3.70,3.70,1,,,,Costa Rica
080231 - - In shell,,6.70,6.70,1,,,,Costa Rica
080232 - - Shelled,,7.00,7.00,1,,,,Costa Rica
080240 - Chestnuts (Castanea spp.),,6.50,6.50,1,,,,Costa Rica
080250 - Pistachios,,1.90,1.90,1,,,,Costa Rica
080290 - Other,"469,884",1.20,1.20,5,,,,Costa Rica
"080300 Bananas, including plantains, fresh or dried","442,990,918",18.70,18.70,3,1,,,Costa Rica
080410 - Dates,"8,241",10.60,10.60,1,,,,Costa Rica
080420 - Figs,,7.90,7.90,2,,,,Costa Rica
080430 - Pineapples,"50,772,248",7.90,7.90,1,,,,Costa Rica
080440 - Avocados,,5.00,5.00,3,,,,Costa Rica
"080450 - Guavas, mangoes and mangosteens","4,586,565",4.00,4.00,1,,,,Costa Rica
080510 - Oranges,,17.13,17.13,27,24,,,Costa Rica
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,15,15,,,Costa Rica
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)","15,783",14.90,14.90,4,3,,,Costa Rica
080540 - Grapefruit,,1.93,1.93,3,,,,Costa Rica
080590 - Other,,14.90,14.90,1,,,,Costa Rica
080610 - Fresh,,18.03,18.03,10,7,,,Costa Rica
080620 - Dried,,2.80,2.80,6,,,,Costa Rica
080711 - - Watermelons,"4,366,848",10.30,10.30,1,,,,Costa Rica
080719 - - Other,"22,250,401",10.30,10.30,1,,,,Costa Rica
080720 - Papaws (papayas),"501,183",2.00,2.00,1,,,,Costa Rica
080810 - Apples,,,,13,13,,,Costa Rica
080820 - Pears and quinces,,8.40,8.40,9,8,,,Costa Rica
080910 - Apricots,,,,5,5,,,Costa Rica
080920 - Cherries,,,,14,14,,,Costa Rica
"080930 - Peaches, including nectarines",,,,10,10,,,Costa Rica
080940 - Plums and sloes,,14.00,14.00,5,4,,,Costa Rica
081010 - Strawberries,"1,117",13.10,13.10,3,1,,,Costa Rica
"081020 - Raspberries, blackberries, mulberries and loganberries","128,702",10.75,10.75,2,,,,Costa Rica
"081030 - Black, white or red currants and gooseberries",,10.60,10.60,3,,,,Costa Rica
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.65,4.65,4,,,,Costa Rica
081050 - Kiwifruit,,10.30,10.30,1,,,,Costa Rica
081090 - Other,"307,318",8.30,8.30,3,,,,Costa Rica
081110 - Strawberries,,20.55,20.55,3,1,,,Costa Rica
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","15,008",17.12,17.12,7,1,,,Costa Rica
081190 - Other,"1,372,207",16.14,16.14,10,2,,,Costa Rica
081210 - Cherries,,10.30,10.30,1,,,,Costa Rica
081220 - Strawberries,,10.30,10.30,1,,,,Costa Rica
081290 - Other,,10.05,10.05,8,,,,Costa Rica
081310 - Apricots,,6.50,6.50,1,,,,Costa Rica
081320 - Prunes,,11.20,11.20,1,,,,Costa Rica
081330 - Apples,,6.40,6.40,1,,,,Costa Rica
081340 - Other fruit,,4.13,4.13,6,,,,Costa Rica
081350 - Mixtures of nuts or dried fruits of this Chapter,"4,647",8.59,8.59,7,,,,Costa Rica
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","108,500",1.90,1.90,1,,,,Costa Rica
