Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
950440 - Playing cards,"39,708,017",2.70,2.70,1,,,,China
950490 - Other,"2,224,934,826",0.00,0.00,2,,,,China
950510 - Articles for Christmas festivities,"783,020,812",1.35,1.35,2,,,,China
950590 - Other,"292,361,447",2.70,2.70,1,,,,China
950611 -- Skis,"31,205,668",3.70,3.70,4,,,,China
950612 -- Ski-fastenings (ski-bindings),"22,422,216",3.70,3.70,1,,,,China
950619 -- Other,"16,706,176",2.70,2.70,1,,,,China
950621 -- Sailboards,"18,092,299",2.70,2.70,1,,,,China
950629 -- Other,"95,584,344",2.70,2.70,1,,,,China
"950631 -- Clubs, complete","91,518,166",2.70,2.70,1,,,,China
950632 -- Balls,"12,666,517",2.70,2.70,1,,,,China
950639 -- Other,"45,818,748",2.70,2.70,2,,,,China
950640 - Articles and equipment for table-tennis,"24,271,226",2.70,2.70,2,,,,China
"950651 -- Lawn-tennis rackets, whether or not strung","81,507,774",4.70,4.70,1,,,,China
950659 -- Other,"50,427,356",2.70,2.70,1,,,,China
950661 -- Lawn-tennis balls,"8,676,170",2.70,2.70,1,,,,China
950662 -- Inflatable,"111,827,921",2.70,2.70,2,,,,China
950669 -- Other,"36,843,727",1.35,1.35,2,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","206,977,309",1.80,1.80,3,,,,China
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","907,125,960",2.70,2.70,2,,,,China
950699 -- Other,"634,538,225",1.35,1.35,2,,,,China
950710 - Fishing rods,"133,110,045",3.70,3.70,1,,,,China
"950720 - Fish-hooks, whether or not snelled","8,675,567",2.70,2.70,2,,,,China
950730 - Fishing reels,"53,813,724",3.70,3.70,1,,,,China
950790 - Other,"98,000,371",3.70,3.70,1,,,,China
950810 - Travelling circuses and travelling menageries,"320,149",1.70,1.70,1,,,,China
950890 - Other,"9,480,009",1.70,1.70,1,,,,China
,2006,"12,566,917,552",1.89,1.89,79,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","208,451,305",0.00,0.00,2,,,,China
"950210 - Dolls, whether or not dressed","487,082,814",4.70,4.70,2,,,,China
"950291 -- Garments and accessories therefor, footwear and headgear","43,126,657",0.00,0.00,1,,,,China
950299 -- Other,"17,348,776",0.00,0.00,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","61,275,125",0.00,0.00,2,,,,China
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","73,529,680",0.00,0.00,2,,,,China
950330 - Other construction sets and constructional toys,"157,422,655",1.57,1.57,3,,,,China
950341 -- Stuffed,"768,811,612",4.70,4.70,1,,,,China
950349 -- Other,"434,189,774",0.00,0.00,3,,,,China
950350 - Toy musical instruments and apparatus,"123,254,214",0.00,0.00,1,,,,China
950360 - Puzzles,"69,007,863",2.35,2.35,2,,,,China
"950370 - Other toys, put up in sets or outfits","688,601,036",4.70,4.70,1,,,,China
"950380 - Other toys and models, incorporating a motor","416,625,701",2.35,2.35,2,,,,China
950390 - Other,"1,738,860,731",1.76,1.76,8,,,,China
950410 - Video games of a kind used with a television receiver,"2,181,177,163",0.00,0.00,1,,,,China
950420 - Articles and accessories for billiards,"45,628,214",0.00,0.00,2,,,,China
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","65,062,780",0.00,0.00,4,,,,China
950440 - Playing cards,"21,587,656",2.70,2.70,1,,,,China
950490 - Other,"1,816,368,918",0.00,0.00,2,,,,China
950510 - Articles for Christmas festivities,"696,008,347",1.35,1.35,2,,,,China
950590 - Other,"236,523,545",2.70,2.70,1,,,,China
950611 -- Skis,"33,814,174",3.70,3.70,4,,,,China
950612 -- Ski-fastenings (ski-bindings),"25,577,764",3.70,3.70,1,,,,China
950619 -- Other,"18,491,472",2.70,2.70,1,,,,China
950621 -- Sailboards,"13,368,586",2.70,2.70,1,,,,China
950629 -- Other,"69,243,740",2.70,2.70,1,,,,China
"950631 -- Clubs, complete","78,416,387",2.70,2.70,1,,,,China
950632 -- Balls,"10,108,157",2.70,2.70,1,,,,China
950639 -- Other,"42,852,472",2.70,2.70,2,,,,China
950640 - Articles and equipment for table-tennis,"20,996,406",2.70,2.70,2,,,,China
"950651 -- Lawn-tennis rackets, whether or not strung","83,392,405",4.70,4.70,1,,,,China
950659 -- Other,"53,321,100",2.70,2.70,1,,,,China
950661 -- Lawn-tennis balls,"8,321,966",2.70,2.70,1,,,,China
950662 -- Inflatable,"109,038,575",2.70,2.70,2,,,,China
950669 -- Other,"31,629,819",1.35,1.35,2,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","174,497,634",1.80,1.80,3,,,,China
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","693,011,142",2.70,2.70,2,,,,China
950699 -- Other,"507,201,745",1.35,1.35,2,,,,China
950710 - Fishing rods,"107,795,028",3.70,3.70,1,,,,China
"950720 - Fish-hooks, whether or not snelled","7,380,555",2.70,2.70,2,,,,China
950730 - Fishing reels,"40,299,523",3.70,3.70,1,,,,China
950790 - Other,"79,922,567",3.70,3.70,1,,,,China
950810 - Travelling circuses and travelling menageries,"8,664",1.70,1.70,1,,,,China
950890 - Other,"8,283,105",1.70,1.70,1,,,,China
,2005,"11,310,350,712",1.89,1.89,79,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","191,092,979",0.00,0.00,2,,,,China
"950210 - Dolls, whether or not dressed","482,041,045",4.70,4.70,2,,,,China
"950291 -- Garments and accessories therefor, footwear and headgear","39,958,298",0.00,0.00,1,,,,China
950299 -- Other,"11,890,671",0.00,0.00,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","57,876,309",0.00,0.00,2,,,,China
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","72,274,277",0.00,0.00,2,,,,China
950330 - Other construction sets and constructional toys,"131,165,261",1.57,1.57,3,,,,China
950341 -- Stuffed,"794,780,093",4.70,4.70,1,,,,China
950349 -- Other,"348,348,632",0.00,0.00,3,,,,China
950350 - Toy musical instruments and apparatus,"111,550,323",0.00,0.00,1,,,,China
950360 - Puzzles,"69,471,133",2.35,2.35,2,,,,China
"950370 - Other toys, put up in sets or outfits","674,749,202",4.70,4.70,1,,,,China
"950380 - Other toys and models, incorporating a motor","451,481,300",2.35,2.35,2,,,,China
950390 - Other,"1,757,988,042",1.76,1.76,8,,,,China
950410 - Video games of a kind used with a television receiver,"1,708,416,497",0.00,0.00,1,,,,China
950420 - Articles and accessories for billiards,"42,251,510",0.00,0.00,2,,,,China
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","65,751,461",0.00,0.00,4,,,,China
950440 - Playing cards,"15,430,197",2.70,2.70,1,,,,China
950490 - Other,"1,410,857,645",0.00,0.00,2,,,,China
950510 - Articles for Christmas festivities,"706,514,356",1.35,1.35,2,,,,China
950590 - Other,"215,437,960",2.70,2.70,1,,,,China
950611 -- Skis,"22,787,020",3.70,3.70,4,,,,China
950612 -- Ski-fastenings (ski-bindings),"19,472,489",3.70,3.70,1,,,,China
950619 -- Other,"15,227,857",2.70,2.70,1,,,,China
950621 -- Sailboards,"13,281,861",2.70,2.70,1,,,,China
950629 -- Other,"62,136,443",2.70,2.70,1,,,,China
"950631 -- Clubs, complete","67,086,306",2.70,2.70,1,,,,China
950632 -- Balls,"6,778,453",2.70,2.70,1,,,,China
950639 -- Other,"47,054,805",2.70,2.70,2,,,,China
950640 - Articles and equipment for table-tennis,"17,694,322",2.70,2.70,2,,,,China
"950651 -- Lawn-tennis rackets, whether or not strung","61,318,796",4.70,4.70,1,,,,China
950659 -- Other,"41,563,659",2.70,2.70,1,,,,China
950661 -- Lawn-tennis balls,"6,874,324",2.70,2.70,1,,,,China
950662 -- Inflatable,"79,493,776",2.70,2.70,2,,,,China
950669 -- Other,"32,602,022",1.35,1.35,2,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","140,976,009",1.80,1.80,3,,,,China
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","646,997,999",2.70,2.70,2,,,,China
950699 -- Other,"448,700,637",1.35,1.35,2,,,,China
950710 - Fishing rods,"95,118,239",3.70,3.70,1,,,,China
"950720 - Fish-hooks, whether or not snelled","8,411,496",2.70,2.70,2,,,,China
950730 - Fishing reels,"36,068,246",3.70,3.70,1,,,,China
950790 - Other,"73,230,492",3.70,3.70,1,,,,China
950810 - Travelling circuses and travelling menageries,"53,807",1.70,1.70,1,,,,China
950890 - Other,"8,094,462",1.70,1.70,1,,,,China
,2004,"9,070,860,854",1.89,1.89,79,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","145,578,756",0.00,0.00,2,,,,China
"950210 - Dolls, whether or not dressed","475,198,732",4.70,4.70,2,,,,China
"950291 -- Garments and accessories therefor, footwear and headgear","44,536,417",0.00,0.00,1,,,,China
950299 -- Other,"12,515,241",0.00,0.00,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","50,587,432",0.00,0.00,2,,,,China
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","63,916,606",0.00,0.00,2,,,,China
950330 - Other construction sets and constructional toys,"89,500,052",1.57,1.57,3,,,,China
950341 -- Stuffed,"773,992,584",4.70,4.70,1,,,,China
950349 -- Other,"279,051,240",0.00,0.00,3,,,,China
950350 - Toy musical instruments and apparatus,"104,731,946",0.00,0.00,1,,,,China
950360 - Puzzles,"53,035,938",2.35,2.35,2,,,,China
"950370 - Other toys, put up in sets or outfits","601,770,107",4.70,4.70,1,,,,China
"950380 - Other toys and models, incorporating a motor","413,212,186",2.35,2.35,2,,,,China
950390 - Other,"1,639,702,384",1.76,1.76,8,,,,China
950410 - Video games of a kind used with a television receiver,"1,041,211,248",0.00,0.00,1,,,,China
950420 - Articles and accessories for billiards,"33,767,027",0.00,0.00,2,,,,China
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","39,153,327",0.00,0.00,4,,,,China
950440 - Playing cards,"10,447,580",2.70,2.70,1,,,,China
950490 - Other,"715,338,285",0.00,0.00,2,,,,China
950510 - Articles for Christmas festivities,"643,995,283",1.35,1.35,2,,,,China
950590 - Other,"203,498,208",2.70,2.70,1,,,,China
950611 -- Skis,"14,358,875",3.70,3.70,4,,,,China
950612 -- Ski-fastenings (ski-bindings),"12,018,527",3.70,3.70,1,,,,China
950619 -- Other,"8,119,534",2.70,2.70,1,,,,China
950621 -- Sailboards,"12,502,056",2.70,2.70,1,,,,China
950629 -- Other,"53,407,416",2.70,2.70,1,,,,China
"950631 -- Clubs, complete","67,338,675",2.70,2.70,1,,,,China
950632 -- Balls,"5,018,466",2.70,2.70,1,,,,China
950639 -- Other,"38,923,305",2.70,2.70,2,,,,China
950640 - Articles and equipment for table-tennis,"15,627,666",2.70,2.70,2,,,,China
"950651 -- Lawn-tennis rackets, whether or not strung","54,177,763",4.70,4.70,1,,,,China
950659 -- Other,"38,567,350",2.70,2.70,1,,,,China
950661 -- Lawn-tennis balls,"4,752,818",2.70,2.70,1,,,,China
950662 -- Inflatable,"65,803,479",2.70,2.70,2,,,,China
950669 -- Other,"26,025,179",1.35,1.35,2,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","147,934,504",1.80,1.80,3,,,,China
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","490,136,929",2.70,2.70,2,,,,China
950699 -- Other,"388,025,856",1.35,1.35,2,,,,China
950710 - Fishing rods,"87,768,406",3.70,3.70,1,,,,China
"950720 - Fish-hooks, whether or not snelled","5,138,079",2.70,2.70,2,,,,China
950730 - Fishing reels,"38,365,005",3.70,3.70,1,,,,China
950790 - Other,"59,767,814",3.70,3.70,1,,,,China
950810 - Travelling circuses and travelling menageries,"17,576",1.70,1.70,1,,,,China
950890 - Other,"2,324,999",1.70,1.70,1,,,,China
,2003,"7,803,054,715",2.19,2.19,79,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","95,391,209",1.10,1.10,2,,,,China
"950210 - Dolls, whether or not dressed","452,955,961",4.70,4.70,2,,,,China
"950291 -- Garments and accessories therefor, footwear and headgear","48,657,379",0.70,0.70,1,,,,China
950299 -- Other,"16,842,832",0.70,0.70,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","44,821,378",0.80,0.80,2,,,,China
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","51,872,159",0.80,0.80,2,,,,China
950330 - Other construction sets and constructional toys,"64,706,595",2.17,2.17,3,,,,China
950341 -- Stuffed,"698,532,483",4.70,4.70,1,,,,China
950349 -- Other,"264,891,071",0.87,0.87,3,,,,China
950350 - Toy musical instruments and apparatus,"91,195,610",0.80,0.80,1,,,,China
950360 - Puzzles,"33,357,707",2.85,2.85,2,,,,China
"950370 - Other toys, put up in sets or outfits","509,721,883",4.70,4.70,1,,,,China
"950380 - Other toys and models, incorporating a motor","363,112,248",2.75,2.75,2,,,,China
950390 - Other,"1,357,950,458",2.26,2.26,8,,,,China
950410 - Video games of a kind used with a television receiver,"1,087,214,397",0.60,0.60,1,,,,China
950420 - Articles and accessories for billiards,"23,414,007",0.60,0.60,2,,,,China
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","28,602,040",0.60,0.60,4,,,,China
950440 - Playing cards,"7,909,328",2.70,2.70,1,,,,China
950490 - Other,"644,607,140",0.60,0.60,2,,,,China
950510 - Articles for Christmas festivities,"523,712,542",1.65,1.65,2,,,,China
950590 - Other,"171,961,829",2.70,2.70,1,,,,China
950611 -- Skis,"7,439,122",3.70,3.70,4,,,,China
950612 -- Ski-fastenings (ski-bindings),"9,166,079",3.70,3.70,1,,,,China
950619 -- Other,"4,530,150",2.70,2.70,1,,,,China
950621 -- Sailboards,"10,368,285",2.70,2.70,1,,,,China
950629 -- Other,"31,902,758",2.70,2.70,1,,,,China
"950631 -- Clubs, complete","51,438,875",2.70,2.70,1,,,,China
950632 -- Balls,"3,516,380",2.70,2.70,1,,,,China
950639 -- Other,"37,709,829",2.70,2.70,2,,,,China
950640 - Articles and equipment for table-tennis,"12,334,763",2.70,2.70,2,,,,China
"950651 -- Lawn-tennis rackets, whether or not strung","52,381,165",4.70,4.70,1,,,,China
950659 -- Other,"34,792,329",2.70,2.70,1,,,,China
950661 -- Lawn-tennis balls,"4,507,685",2.70,2.70,1,,,,China
950662 -- Inflatable,"60,718,866",2.70,2.70,2,,,,China
950669 -- Other,"20,010,927",1.35,1.35,2,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","153,465,951",1.80,1.80,3,,,,China
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","330,217,699",2.70,2.70,2,,,,China
950699 -- Other,"236,751,329",1.35,1.35,2,,,,China
950710 - Fishing rods,"74,046,212",3.70,3.70,1,,,,China
"950720 - Fish-hooks, whether or not snelled","5,030,254",2.70,2.70,2,,,,China
950730 - Fishing reels,"33,721,795",3.70,3.70,1,,,,China
950790 - Other,"45,939,682",3.70,3.70,1,,,,China
950810 - Travelling circuses and travelling menageries,"1,335",1.70,1.70,1,,,,China
950890 - Other,"1,632,989",1.70,1.70,1,,,,China
,2002,"6,133,198,261",2.48,2.48,79,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","68,544,088",2.10,2.10,2,,,,China
"950210 - Dolls, whether or not dressed","429,732,091",4.70,4.70,2,,,,China
"950291 -- Garments and accessories therefor, footwear and headgear","47,385,980",1.40,1.40,1,,,,China
950299 -- Other,"13,160,411",1.40,1.40,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","32,732,478",1.60,1.60,2,,,,China
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","40,567,794",1.60,1.60,2,,,,China
950330 - Other construction sets and constructional toys,"46,320,435",2.73,2.73,3,,,,China
950341 -- Stuffed,"616,703,312",4.70,4.70,1,,,,China
950349 -- Other,"249,092,503",1.70,1.70,3,,,,China
950350 - Toy musical instruments and apparatus,"91,767,166",1.60,1.60,1,,,,China
950360 - Puzzles,"28,250,842",3.30,3.30,2,,,,China
"950370 - Other toys, put up in sets or outfits","442,609,698",4.70,4.70,1,,,,China
"950380 - Other toys and models, incorporating a motor","283,712,383",3.15,3.15,2,,,,China
950390 - Other,"1,022,348,892",2.76,2.76,8,,,,China
950410 - Video games of a kind used with a television receiver,"817,770,001",1.10,1.10,1,,,,China
950420 - Articles and accessories for billiards,"17,593,057",1.10,1.10,2,,,,China
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","22,608,563",1.10,1.10,4,,,,China
950440 - Playing cards,"6,263,216",2.70,2.70,1,,,,China
950490 - Other,"377,165,038",1.10,1.10,2,,,,China
950510 - Articles for Christmas festivities,"415,854,321",1.95,1.95,2,,,,China
950590 - Other,"142,852,638",2.70,2.70,1,,,,China
950611 -- Skis,"5,297,289",3.70,3.70,4,,,,China
950612 -- Ski-fastenings (ski-bindings),"3,981,994",3.70,3.70,1,,,,China
950619 -- Other,"2,683,213",2.70,2.70,1,,,,China
950621 -- Sailboards,"12,477,819",2.70,2.70,1,,,,China
950629 -- Other,"26,897,763",2.70,2.70,1,,,,China
"950631 -- Clubs, complete","37,554,725",2.70,2.70,1,,,,China
950632 -- Balls,"2,952,900",2.70,2.70,1,,,,China
950639 -- Other,"32,289,885",2.70,2.70,2,,,,China
950640 - Articles and equipment for table-tennis,"11,377,404",2.70,2.70,2,,,,China
"950651 -- Lawn-tennis rackets, whether or not strung","45,418,093",4.70,4.70,1,,,,China
950659 -- Other,"30,170,419",2.70,2.70,1,,,,China
950661 -- Lawn-tennis balls,"3,594,332",2.70,2.70,1,,,,China
950662 -- Inflatable,"36,516,484",2.70,2.70,2,,,,China
950669 -- Other,"19,060,129",1.35,1.35,2,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","113,658,654",1.80,1.80,3,,,,China
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","227,985,609",2.70,2.70,2,,,,China
950699 -- Other,"186,698,366",1.35,1.35,2,,,,China
950710 - Fishing rods,"58,611,247",3.70,3.70,1,,,,China
"950720 - Fish-hooks, whether or not snelled","2,957,089",2.70,2.70,2,,,,China
950730 - Fishing reels,"29,030,612",3.70,3.70,1,,,,China
950790 - Other,"29,803,563",3.70,3.70,1,,,,China
950810 - Travelling circuses and travelling menageries,"21,866",1.70,1.70,1,,,,China
950890 - Other,"1,123,899",1.70,1.70,1,,,,China
,2001,"5,300,152,637",2.79,2.79,78,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","108,361,682",3.20,3.20,2,,,,China
"950210 - Dolls, whether or not dressed","438,750,139",4.70,4.70,2,,,,China
"950291 - - Garments and accessories therefor, footwear and headgear","45,411,803",2.10,2.10,1,,,,China
950299 - - Other,"13,005,525",2.10,2.10,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","24,345,858",2.40,2.40,2,,,,China
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","29,225,692",2.40,2.40,2,,,,China
950330 - Other construction sets and constructional toys,"39,577,344",3.30,3.30,3,,,,China
950341 - - Stuffed,"599,962,532",4.70,4.70,1,,,,China
950349 - - Other,"234,183,335",2.53,2.53,3,,,,China
950350 - Toy musical instruments and apparatus,"74,263,876",2.40,2.40,1,,,,China
950360 - Puzzles,"25,725,038",3.75,3.75,2,,,,China
"950370 - Other toys, put up in sets or outfits","387,192,111",4.70,4.70,1,,,,China
"950380 - Other toys and models, incorporating a motor","235,843,924",3.55,3.55,2,,,,China
950390 - Other,"874,416,477",3.26,3.26,8,,,,China
950410 - Video games of a kind used with a television receiver,"171,849,413",1.70,1.70,1,,,,China
950420 - Articles and accessories for billiards,"15,102,498",1.70,1.70,2,,,,China
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","24,992,263",1.70,1.70,4,,,,China
950440 - Playing cards,"5,893,194",2.70,2.70,1,,,,China
950490 - Other,"593,377,648",1.70,1.70,2,,,,China
950510 - Articles for Christmas festivities,"395,167,126",2.30,2.30,2,,,,China
950590 - Other,"145,201,773",2.70,2.70,1,,,,China
950611 - - Skis,"7,197,645",3.70,3.70,4,,,,China
950612 - - Ski-fastenings (ski-bindings),"5,073,028",3.70,3.70,1,,,,China
950619 - - Other,"2,357,267",2.70,2.70,1,,,,China
950621 - - Sailboards,"10,483,872",2.70,2.70,1,,,,China
950629 - - Other,"23,423,131",2.70,2.70,1,,,,China
"950631 - - Clubs, complete","27,792,872",2.70,2.70,1,,,,China
950632 - - Balls,"1,340,369",2.70,2.70,1,,,,China
950639 - - Other,"24,796,131",2.70,2.70,2,,,,China
950640 - Articles and equipment for table-tennis,"11,817,391",2.70,2.70,2,,,,China
"950651 - - Lawn-tennis rackets, whether or not strung","40,337,629",4.70,4.70,1,,,,China
950659 - - Other,"30,238,668",2.70,2.70,1,,,,China
950661 - - Lawn-tennis balls,"2,807,316",2.70,2.70,1,,,,China
950662 - - Inflatable,"24,551,939",2.70,2.70,2,,,,China
950669 - - Other,"16,658,897",1.35,1.35,2,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","143,961,628",1.80,1.80,3,,,,China
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","187,766,849",2.70,2.70,2,,,,China
950699 - - Other,"166,728,907",1.35,1.35,2,,,,China
950710 - Fishing rods,"45,519,092",3.70,3.70,1,,,,China
"950720 - Fish-hooks, whether or not snelled","3,083,792",2.70,2.70,2,,,,China
950730 - Fishing reels,"21,915,680",3.70,3.70,1,,,,China
950790 - Other,"20,023,023",3.70,3.70,1,,,,China
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","428,262",1.70,1.70,1,,,,China
,2000,"5,394,529,559",3.07,3.07,76,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","201,646,570",4.20,4.20,2,,,,China
"950210 - Dolls, whether or not dressed","454,763,648",4.70,4.70,2,,,,China
"950291 - - Garments and accessories therefor, footwear and headgear","40,010,897",2.80,2.80,1,,,,China
950299 - - Other,"14,375,641",2.80,2.80,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","21,782,454",3.20,3.20,2,,,,China
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","23,013,775",3.20,3.20,2,,,,China
950330 - Other construction sets and constructional toys,"48,472,120",3.87,3.87,3,,,,China
950341 - - Stuffed,"755,506,637",4.70,4.70,1,,,,China
950349 - - Other,"273,774,511",3.37,3.37,3,,,,China
950350 - Toy musical instruments and apparatus,"88,540,528",3.20,3.20,1,,,,China
950360 - Puzzles,"23,027,281",4.20,4.20,2,,,,China
"950370 - Other toys, put up in sets or outfits","388,143,846",4.70,4.70,1,,,,China
"950380 - Other toys and models, incorporating a motor","269,888,750",3.95,3.95,2,,,,China
950390 - Other,"912,241,616",3.76,3.76,8,,,,China
950410 - Video games of a kind used with a television receiver,"52,748,773",2.20,2.20,1,,,,China
950420 - Articles and accessories for billiards,"13,503,849",2.20,2.20,2,,,,China
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","32,337,543",2.20,2.20,4,,,,China
950440 - Playing cards,"5,240,344",2.70,2.70,1,,,,China
950490 - Other,"380,621,754",2.20,2.20,2,,,,China
950510 - Articles for Christmas festivities,"451,762,374",2.60,2.60,2,,,,China
950590 - Other,"166,630,856",2.70,2.70,1,,,,China
950611 - - Skis,"1,240,208",3.70,3.70,3,,,,China
950612 - - Ski-fastenings (ski-bindings),"4,087,573",3.70,3.70,1,,,,China
950619 - - Other,"3,636,986",2.70,2.70,1,,,,China
950621 - - Sailboards,"10,516,487",2.70,2.70,1,,,,China
950629 - - Other,"27,513,822",2.70,2.70,1,,,,China
"950631 - - Clubs, complete","25,861,278",2.70,2.70,1,,,,China
950632 - - Balls,"811,747",2.70,2.70,1,,,,China
950639 - - Other,"27,250,213",2.70,2.70,2,,,,China
950640 - Articles and equipment for table-tennis,"12,677,461",2.70,2.70,2,,,,China
"950651 - - Lawn-tennis rackets, whether or not strung","41,691,680",4.70,4.70,1,,,,China
950659 - - Other,"28,607,239",2.70,2.70,1,,,,China
950661 - - Lawn-tennis balls,"3,525,763",2.70,2.70,1,,,,China
950662 - - Inflatable,"22,519,653",2.70,2.70,2,,,,China
950669 - - Other,"16,462,316",1.35,1.35,2,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","147,503,838",1.80,1.80,3,,,,China
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","137,742,573",2.70,2.70,1,,,,China
950699 - - Other,"174,200,796",1.35,1.35,2,,,,China
950710 - Fishing rods,"48,371,030",3.70,3.70,1,,,,China
"950720 - Fish-hooks, whether or not snelled","1,612,468",2.70,2.70,2,,,,China
950730 - Fishing reels,"25,453,736",3.70,3.70,1,,,,China
950790 - Other,"14,265,193",3.70,3.70,1,,,,China
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","943,731",1.70,1.70,1,,,,China
,1999,"4,663,136,910",3.38,3.38,76,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","40,664,578",5.30,5.30,2,,,,China
"950210 - Dolls, whether or not dressed","444,711,142",4.70,4.70,2,,,,China
"950291 - - Garments and accessories therefor, footwear and headgear","37,569,585",3.50,3.50,1,,,,China
950299 - - Other,"12,718,528",3.50,3.50,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","24,265,145",4.00,4.00,2,,,,China
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","20,625,943",4.00,4.00,2,,,,China
950330 - Other construction sets and constructional toys,"52,277,849",4.40,4.40,3,,,,China
950341 - - Stuffed,"688,442,672",4.70,4.70,1,,,,China
950349 - - Other,"251,484,951",4.17,4.17,3,,,,China
950350 - Toy musical instruments and apparatus,"83,171,516",4.00,4.00,1,,,,China
950360 - Puzzles,"19,960,886",4.60,4.60,2,,,,China
"950370 - Other toys, put up in sets or outfits","371,416,741",4.70,4.70,1,,,,China
"950380 - Other toys and models, incorporating a motor","265,350,247",4.35,4.35,2,,,,China
950390 - Other,"781,312,625",4.26,4.26,8,,,,China
950410 - Video games of a kind used with a television receiver,"77,183,453",2.80,2.80,1,,,,China
950420 - Articles and accessories for billiards,"7,042,194",2.80,2.80,2,,,,China
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","34,018,587",2.80,2.80,4,,,,China
950440 - Playing cards,"3,202,978",2.70,2.70,1,,,,China
950490 - Other,"321,402,801",2.80,2.80,2,,,,China
950510 - Articles for Christmas festivities,"380,921,527",2.90,2.90,2,,,,China
950590 - Other,"143,565,215",2.70,2.70,1,,,,China
950611 - - Skis,"679,499",3.70,3.70,3,,,,China
950612 - - Ski-fastenings (ski-bindings),"1,122,735",3.70,3.70,1,,,,China
950619 - - Other,"1,981,306",2.70,2.70,1,,,,China
950621 - - Sailboards,"11,147,888",2.70,2.70,1,,,,China
950629 - - Other,"25,493,680",2.70,2.70,1,,,,China
"950631 - - Clubs, complete","14,522,275",2.70,2.70,1,,,,China
