Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","3,434",1.60,1.60,1,,,,Japan
,2004,"1,349,632",6.82,6.82,128,28,,,Japan
080111 -- Dessicated,,0.00,0.00,1,,,,Japan
080119 -- Other,,0.00,0.00,1,,,,Japan
080121 -- In shell,,0.00,0.00,1,,,,Japan
080122 -- Shelled,,0.00,0.00,1,,,,Japan
080131 -- In shell,,0.00,0.00,1,,,,Japan
080132 -- Shelled,"190,068",0.00,0.00,1,,,,Japan
080211 -- In shell,,2.80,2.80,2,,,,Japan
080212 -- Shelled,"13,745",1.75,1.75,2,,,,Japan
080221 -- In shell,,3.20,3.20,1,,,,Japan
080222 -- Shelled,,3.20,3.20,1,,,,Japan
080231 -- In shell,,4.00,4.00,1,,,,Japan
080232 -- Shelled,,5.10,5.10,1,,,,Japan
080240 - Chestnuts (Castanea spp.),"5,585",5.60,5.60,1,,,,Japan
080250 - Pistachios,,1.60,1.60,1,,,,Japan
080290 - Other,"772,984",1.50,1.50,4,,,,Japan
"080300 Bananas, including plantains, fresh or dried.",,16.00,16.00,3,1,,,Japan
080410 - Dates,,7.70,7.70,1,,,,Japan
080420 - Figs,,6.80,6.80,2,,,,Japan
080430 - Pineapples,,5.80,5.80,1,,,,Japan
080440 - Avocados,,4.37,4.37,1,,,,Japan
"080450 - Guavas, mangoes and mangosteens",,0.00,0.00,1,,,,Japan
080510 - Oranges,,14.67,14.67,4,3,,,Japan
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Japan
080540 - Grapefruit,,1.80,1.80,1,,,,Japan
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,12.80,12.80,2,1,,,Japan
080590 - Other,124,12.80,12.80,1,,,,Japan
080610 - Fresh,,15.47,15.47,2,1,,,Japan
080620 - Dried,,2.40,2.40,6,,,,Japan
080711 -- Watermelons,,8.80,8.80,1,,,,Japan
080719 -- Other,,8.80,8.80,1,,,,Japan
080720 - Papaws (papayas),,0.00,0.00,1,,,,Japan
080810 - Apples,"112,125",,,4,4,,,Japan
080820 - Pears and quinces,,7.20,7.20,3,2,,,Japan
080910 - Apricots,,,,1,1,,,Japan
080920 - Cherries,,,,2,2,,,Japan
"080930 - Peaches, including nectarines",62,,,2,2,,,Japan
080940 - Plums and sloes,,12.00,12.00,2,1,,,Japan
081010 - Strawberries,,,,1,1,,,Japan
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,Japan
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,Japan
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Japan
081050 - Kiwifruit,,8.53,8.53,1,,,,Japan
081060 - Durians,,8.80,8.80,1,,,,Japan
081090 - Other,149,2.93,2.93,3,,,,Japan
081110 - Strawberries,"78,117",17.60,17.60,3,1,,,Japan
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,Japan
081190 - Other,"28,075",12.65,12.65,10,2,,,Japan
081210 - Cherries,,8.80,8.80,1,,,,Japan
081290 - Other,"120,186",8.28,8.28,8,,,,Japan
081310 - Apricots,,5.60,5.60,1,,,,Japan
081320 - Prunes,"20,636",9.60,9.60,1,,,,Japan
081330 - Apples,,3.20,3.20,1,,,,Japan
081340 - Other fruit,"1,070",2.73,2.73,6,,,,Japan
081350 - Mixtures of nuts or dried fruits of this Chapter,"3,234",6.86,6.86,7,,,,Japan
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","3,470",1.60,1.60,1,,,,Japan
,2003,"859,418",6.82,6.82,128,28,,,Japan
080111 -- Dessicated,,0.00,0.00,1,,,,Japan
080119 -- Other,,0.00,0.00,1,,,,Japan
080121 -- In shell,,0.00,0.00,1,,,,Japan
080122 -- Shelled,,0.00,0.00,1,,,,Japan
080131 -- In shell,,0.00,0.00,1,,,,Japan
080132 -- Shelled,,0.00,0.00,1,,,,Japan
080211 -- In shell,,2.80,2.80,2,,,,Japan
080212 -- Shelled,"29,852",1.75,1.75,2,,,,Japan
080221 -- In shell,,3.20,3.20,1,,,,Japan
080222 -- Shelled,,3.20,3.20,1,,,,Japan
080231 -- In shell,,4.00,4.00,1,,,,Japan
080232 -- Shelled,"4,593",5.10,5.10,1,,,,Japan
080240 - Chestnuts (Castanea spp.),"29,332",5.60,5.60,1,,,,Japan
080250 - Pistachios,,1.60,1.60,1,,,,Japan
080290 - Other,939,1.50,1.50,4,,,,Japan
"080300 Bananas, including plantains, fresh or dried.",,16.00,16.00,3,1,,,Japan
080410 - Dates,,7.70,7.70,1,,,,Japan
080420 - Figs,,6.80,6.80,2,,,,Japan
080430 - Pineapples,,5.80,5.80,1,,,,Japan
080440 - Avocados,,4.37,4.37,1,,,,Japan
"080450 - Guavas, mangoes and mangosteens",,0.00,0.00,1,,,,Japan
080510 - Oranges,,14.67,14.67,4,3,,,Japan
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Japan
080540 - Grapefruit,,1.80,1.80,1,,,,Japan
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",11,12.80,12.80,2,1,,,Japan
080590 - Other,,12.80,12.80,1,,,,Japan
080610 - Fresh,,15.47,15.47,2,1,,,Japan
080620 - Dried,,2.40,2.40,6,,,,Japan
080711 -- Watermelons,,8.80,8.80,1,,,,Japan
080719 -- Other,"6,934",8.80,8.80,1,,,,Japan
080720 - Papaws (papayas),,0.00,0.00,1,,,,Japan
080810 - Apples,"75,315",,,4,4,,,Japan
080820 - Pears and quinces,"1,414",7.20,7.20,3,2,,,Japan
080910 - Apricots,,,,1,1,,,Japan
080920 - Cherries,,,,2,2,,,Japan
"080930 - Peaches, including nectarines",,,,2,2,,,Japan
080940 - Plums and sloes,,12.00,12.00,2,1,,,Japan
081010 - Strawberries,,,,1,1,,,Japan
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,Japan
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,Japan
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Japan
081050 - Kiwifruit,,8.53,8.53,1,,,,Japan
081060 - Durians,,8.80,8.80,1,,,,Japan
081090 - Other,181,2.93,2.93,3,,,,Japan
081110 - Strawberries,"329,914",17.60,17.60,3,1,,,Japan
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,Japan
081190 - Other,"114,579",12.65,12.65,10,2,,,Japan
081210 - Cherries,,8.80,8.80,1,,,,Japan
081290 - Other,"95,258",8.28,8.28,8,,,,Japan
081310 - Apricots,,5.60,5.60,1,,,,Japan
081320 - Prunes,"42,047",9.60,9.60,1,,,,Japan
081330 - Apples,,3.20,3.20,1,,,,Japan
081340 - Other fruit,"123,980",2.73,2.73,6,,,,Japan
081350 - Mixtures of nuts or dried fruits of this Chapter,113,6.86,6.86,7,,,,Japan
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","4,955",1.60,1.60,1,,,,Japan
,2002,"516,808",6.82,6.82,128,28,,,Japan
080111 -- Dessicated,,0.00,0.00,1,,,,Japan
080119 -- Other,,0.00,0.00,1,,,,Japan
080121 -- In shell,,0.00,0.00,1,,,,Japan
080122 -- Shelled,,0.00,0.00,1,,,,Japan
080131 -- In shell,,0.00,0.00,1,,,,Japan
080132 -- Shelled,,0.00,0.00,1,,,,Japan
080211 -- In shell,,2.80,2.80,2,,,,Japan
080212 -- Shelled,"29,451",1.75,1.75,2,,,,Japan
080221 -- In shell,,3.20,3.20,1,,,,Japan
080222 -- Shelled,,3.20,3.20,1,,,,Japan
080231 -- In shell,,4.00,4.00,1,,,,Japan
080232 -- Shelled,,5.10,5.10,1,,,,Japan
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,Japan
080250 - Pistachios,,1.60,1.60,1,,,,Japan
080290 - Other,643,1.50,1.50,4,,,,Japan
"080300 Bananas, including plantains, fresh or dried.",,16.00,16.00,3,1,,,Japan
080410 - Dates,,7.70,7.70,1,,,,Japan
080420 - Figs,,6.80,6.80,2,,,,Japan
080430 - Pineapples,,5.80,5.80,1,,,,Japan
080440 - Avocados,,4.37,4.37,1,,,,Japan
"080450 - Guavas, mangoes and mangosteens",,0.00,0.00,1,,,,Japan
080510 - Oranges,,14.67,14.67,4,3,,,Japan
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","5,315",,,5,5,,,Japan
080540 - Grapefruit,,1.80,1.80,1,,,,Japan
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",624,12.80,12.80,2,1,,,Japan
080590 - Other,,12.80,12.80,1,,,,Japan
080610 - Fresh,"1,050",15.47,15.47,2,1,,,Japan
080620 - Dried,"1,031",2.40,2.40,6,,,,Japan
080711 -- Watermelons,,8.80,8.80,1,,,,Japan
080719 -- Other,,8.80,8.80,1,,,,Japan
080720 - Papaws (papayas),,0.00,0.00,1,,,,Japan
080810 - Apples,"60,813",,,4,4,,,Japan
080820 - Pears and quinces,"3,774",7.20,7.20,3,2,,,Japan
080910 - Apricots,,,,1,1,,,Japan
080920 - Cherries,,,,2,2,,,Japan
"080930 - Peaches, including nectarines",,,,2,2,,,Japan
080940 - Plums and sloes,,12.00,12.00,2,1,,,Japan
081010 - Strawberries,,,,1,1,,,Japan
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,Japan
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,Japan
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Japan
081050 - Kiwifruit,,8.53,8.53,1,,,,Japan
081060 - Durians,,8.80,8.80,1,,,,Japan
081090 - Other,"5,552",2.93,2.93,3,,,,Japan
081110 - Strawberries,,17.60,17.60,3,1,,,Japan
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","11,434",14.67,14.67,7,1,,,Japan
081190 - Other,"202,991",12.65,12.65,10,2,,,Japan
081210 - Cherries,,8.80,8.80,1,,,,Japan
081290 - Other,"144,401",8.28,8.28,8,,,,Japan
081310 - Apricots,,5.60,5.60,1,,,,Japan
081320 - Prunes,"48,291",9.60,9.60,1,,,,Japan
081330 - Apples,,3.20,3.20,1,,,,Japan
081340 - Other fruit,189,2.73,2.73,6,,,,Japan
081350 - Mixtures of nuts or dried fruits of this Chapter,,6.86,6.86,7,,,,Japan
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","1,248",1.60,1.60,1,,,,Japan
,2001,"157,491",6.82,6.82,128,28,,,Japan
080111 - - Desiccated,,0.00,0.00,1,,,,Japan
080119 - - Other,,0.00,0.00,1,,,,Japan
080121 - - In shell,,0.00,0.00,1,,,,Japan
080122 - - Shelled,,0.00,0.00,1,,,,Japan
080131 - - In shell,,0.00,0.00,1,,,,Japan
080132 - - Shelled,,0.00,0.00,1,,,,Japan
080211 - - In shell,,2.80,2.80,2,,,,Japan
080212 - - Shelled,,1.75,1.75,2,,,,Japan
080221 - - In shell,,3.20,3.20,1,,,,Japan
080222 - - Shelled,,3.20,3.20,1,,,,Japan
080231 - - In shell,,4.00,4.00,1,,,,Japan
080232 - - Shelled,134,5.10,5.10,1,,,,Japan
080240 - Chestnuts (Castanea spp.),287,5.60,5.60,1,,,,Japan
080250 - Pistachios,,1.60,1.60,1,,,,Japan
080290 - Other,"1,075",1.50,1.50,4,,,,Japan
"080300 Bananas, including plantains, fresh or dried",,16.00,16.00,3,1,,,Japan
080410 - Dates,,7.70,7.70,1,,,,Japan
080420 - Figs,,6.80,6.80,2,,,,Japan
080430 - Pineapples,,5.80,5.80,1,,,,Japan
080440 - Avocados,,4.36,4.36,1,,,,Japan
"080450 - Guavas, mangoes and mangosteens",,0.00,0.00,1,,,,Japan
080510 - Oranges,,14.66,14.66,4,3,,,Japan
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Japan
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",63,12.80,12.80,2,1,,,Japan
080540 - Grapefruit,"28,092",1.80,1.80,1,,,,Japan
080590 - Other,322,12.80,12.80,1,,,,Japan
080610 - Fresh,,15.46,15.46,2,1,,,Japan
080620 - Dried,,2.40,2.40,6,,,,Japan
080711 - - Watermelons,528,8.80,8.80,1,,,,Japan
080719 - - Other,"3,967",8.80,8.80,1,,,,Japan
080720 - Papaws (papayas),,0.00,0.00,1,,,,Japan
080810 - Apples,"2,866",,,4,4,,,Japan
080820 - Pears and quinces,"47,506",7.20,7.20,3,2,,,Japan
080910 - Apricots,,,,1,1,,,Japan
080920 - Cherries,,,,2,2,,,Japan
"080930 - Peaches, including nectarines",,,,2,2,,,Japan
080940 - Plums and sloes,,12.00,12.00,2,1,,,Japan
081010 - Strawberries,,,,1,1,,,Japan
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,Japan
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,Japan
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Japan
081050 - Kiwifruit,,8.53,8.53,1,,,,Japan
081090 - Other,,2.93,2.93,3,,,,Japan
081110 - Strawberries,,17.60,17.60,3,1,,,Japan
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,Japan
081190 - Other,"4,236",12.65,12.65,10,2,,,Japan
081210 - Cherries,,8.80,8.80,1,,,,Japan
081220 - Strawberries,,8.80,8.80,1,,,,Japan
081290 - Other,"24,438",8.28,8.28,8,,,,Japan
081310 - Apricots,,5.60,5.60,1,,,,Japan
081320 - Prunes,"42,017",9.60,9.60,1,,,,Japan
081330 - Apples,,3.20,3.20,1,,,,Japan
081340 - Other fruit,"1,057",2.73,2.73,6,,,,Japan
081350 - Mixtures of nuts or dried fruits of this Chapter,,6.86,6.86,7,,,,Japan
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",904,1.60,1.60,1,,,,Japan
,2000,"273,566",6.93,6.93,129,29,,,Japan
080111 - - Desiccated,,0.00,0.00,1,,,,Japan
080119 - - Other,,0.00,0.00,1,,,,Japan
080121 - - In shell,,0.00,0.00,1,,,,Japan
080122 - - Shelled,,0.00,0.00,1,,,,Japan
080131 - - In shell,,0.00,0.00,1,,,,Japan
080132 - - Shelled,,0.00,0.00,1,,,,Japan
080211 - - In shell,,2.85,2.85,2,,,,Japan
080212 - - Shelled,"19,305",1.90,1.90,2,,,,Japan
080221 - - In shell,,3.25,3.25,1,,,,Japan
080222 - - Shelled,,3.25,3.25,1,,,,Japan
080231 - - In shell,,4.35,4.35,1,,,,Japan
080232 - - Shelled,756,5.35,5.35,1,,,,Japan
080240 - Chestnuts (Castanea spp.),"9,736",5.70,5.70,1,,,,Japan
080250 - Pistachios,,1.65,1.65,1,,,,Japan
080290 - Other,"1,106",1.20,1.20,5,,,,Japan
"080300 Bananas, including plantains, fresh or dried",,16.35,16.35,3,1,,,Japan
080410 - Dates,516,8.05,8.05,1,,,,Japan
080420 - Figs,,6.93,6.93,2,,,,Japan
080430 - Pineapples,,6.05,6.05,1,,,,Japan
080440 - Avocados,,3.92,3.92,1,,,,Japan
"080450 - Guavas, mangoes and mangosteens",,0.50,0.50,1,,,,Japan
080510 - Oranges,,14.30,14.30,4,3,,,Japan
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Japan
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,13.05,13.05,2,1,,,Japan
080540 - Grapefruit,,1.98,1.98,1,,,,Japan
080590 - Other,,13.05,13.05,1,,,,Japan
080610 - Fresh,"1,328",15.35,15.35,2,1,,,Japan
080620 - Dried,922,2.45,2.45,6,,,,Japan
080711 - - Watermelons,,9.00,9.00,1,,,,Japan
080719 - - Other,"1,272",9.00,9.00,1,,,,Japan
080720 - Papaws (papayas),,0.50,0.50,1,,,,Japan
080810 - Apples,"21,260",,,4,4,,,Japan
080820 - Pears and quinces,"98,970",7.35,7.35,3,2,,,Japan
080910 - Apricots,,,,1,1,,,Japan
080920 - Cherries,,,,2,2,,,Japan
"080930 - Peaches, including nectarines",,,,2,2,,,Japan
080940 - Plums and sloes,,12.25,12.25,2,1,,,Japan
081010 - Strawberries,,,,1,1,,,Japan
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.40,9.40,2,,,,Japan
"081030 - Black, white or red currants and gooseberries",,9.27,9.27,3,,,,Japan
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.08,4.08,4,,,,Japan
081050 - Kiwifruit,,,,1,1,,,Japan
081090 - Other,"2,102",3.60,3.60,3,,,,Japan
081110 - Strawberries,,17.98,17.98,3,1,,,Japan
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.98,14.98,7,1,,,Japan
081190 - Other,"34,112",13.09,13.09,10,2,,,Japan
081210 - Cherries,,9.00,9.00,1,,,,Japan
081220 - Strawberries,,9.00,9.00,1,,,,Japan
081290 - Other,"34,453",8.52,8.52,8,,,,Japan
081310 - Apricots,,5.70,5.70,1,,,,Japan
081320 - Prunes,"10,012",9.80,9.80,1,,,,Japan
081330 - Apples,157,3.60,3.60,1,,,,Japan
081340 - Other fruit,"33,595",2.91,2.91,6,,,,Japan
081350 - Mixtures of nuts or dried fruits of this Chapter,"3,863",7.08,7.08,7,,,,Japan
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",101,1.65,1.65,1,,,,Japan
,1999,"149,785",7.65,7.65,141,28,,,Japan
080111 - - Desiccated,,0.00,0.00,1,,,,Japan
080119 - - Other,,0.00,0.00,1,,,,Japan
080121 - - In shell,,0.00,0.00,1,,,,Japan
080122 - - Shelled,,0.00,0.00,1,,,,Japan
080131 - - In shell,,0.00,0.00,1,,,,Japan
080132 - - Shelled,,0.00,0.00,1,,,,Japan
080211 - - In shell,,2.98,2.98,2,,,,Japan
080212 - - Shelled,,2.20,2.20,2,,,,Japan
080221 - - In shell,,3.40,3.40,1,,,,Japan
080222 - - Shelled,,3.40,3.40,1,,,,Japan
080231 - - In shell,,5.00,5.00,1,,,,Japan
080232 - - Shelled,,5.85,5.85,1,,,,Japan
080240 - Chestnuts (Castanea spp.),970,5.95,5.95,1,,,,Japan
080250 - Pistachios,,1.70,1.70,1,,,,Japan
080290 - Other,"1,822",1.20,1.20,5,,,,Japan
"080300 Bananas, including plantains, fresh or dried",,17.00,17.00,3,1,,,Japan
080410 - Dates,,8.75,8.75,1,,,,Japan
080420 - Figs,,7.23,7.23,2,,,,Japan
080430 - Pineapples,,6.60,6.60,1,,,,Japan
080440 - Avocados,,4.62,4.62,3,,,,Japan
"080450 - Guavas, mangoes and mangosteens",384,1.50,1.50,1,,,,Japan
080510 - Oranges,,15.58,15.58,6,3,,,Japan
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Japan
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",32,13.60,13.60,2,1,,,Japan
080540 - Grapefruit,,1.85,1.85,3,,,,Japan
080590 - Other,85,13.60,13.60,1,,,,Japan
080610 - Fresh,,16.43,16.43,4,1,,,Japan
080620 - Dried,"1,737",2.55,2.55,6,,,,Japan
080711 - - Watermelons,,9.35,9.35,1,,,,Japan
080719 - - Other,"5,126",9.35,9.35,1,,,,Japan
080720 - Papaws (papayas),,1.50,1.50,1,,,,Japan
080810 - Apples,"12,118",,,4,4,,,Japan
080820 - Pears and quinces,"71,855",7.65,7.65,3,2,,,Japan
080910 - Apricots,,,,1,1,,,Japan
080920 - Cherries,,,,2,2,,,Japan
"080930 - Peaches, including nectarines",,,,2,2,,,Japan
080940 - Plums and sloes,,12.75,12.75,2,1,,,Japan
081010 - Strawberries,,11.90,11.90,3,1,,,Japan
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.78,9.78,2,,,,Japan
"081030 - Black, white or red currants and gooseberries",,9.63,9.63,3,,,,Japan
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.25,4.25,4,,,,Japan
081050 - Kiwifruit,,9.08,9.08,3,,,,Japan
081090 - Other,863,4.95,4.95,3,,,,Japan
081110 - Strawberries,,18.70,18.70,3,1,,,Japan
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,15.58,15.58,7,1,,,Japan
081190 - Other,107,13.96,13.96,10,2,,,Japan
081210 - Cherries,,9.35,9.35,1,,,,Japan
081220 - Strawberries,,9.35,9.35,1,,,,Japan
081290 - Other,"26,623",8.98,8.98,8,,,,Japan
081310 - Apricots,,5.95,5.95,1,,,,Japan
081320 - Prunes,"7,961",10.20,10.20,1,,,,Japan
081330 - Apples,96,4.40,4.40,1,,,,Japan
081340 - Other fruit,"2,579",3.26,3.26,6,,,,Japan
081350 - Mixtures of nuts or dried fruits of this Chapter,,7.50,7.50,7,,,,Japan
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","17,426",1.70,1.70,1,,,,Japan
,1998,"208,638",7.85,7.85,141,28,,,Japan
080111 - - Desiccated,,0.00,0.00,1,,,,Japan
080119 - - Other,,0.00,0.00,1,,,,Japan
080121 - - In shell,,0.00,0.00,1,,,,Japan
080122 - - Shelled,,0.00,0.00,1,,,,Japan
080131 - - In shell,,0.00,0.00,1,,,,Japan
080132 - - Shelled,,0.00,0.00,1,,,,Japan
080211 - - In shell,,3.05,3.05,2,,,,Japan
080212 - - Shelled,,2.35,2.35,2,,,,Japan
080221 - - In shell,,3.50,3.50,1,,,,Japan
080222 - - Shelled,,3.50,3.50,1,,,,Japan
080231 - - In shell,,5.30,5.30,1,,,,Japan
080232 - - Shelled,"1,078",6.10,6.10,1,,,,Japan
080240 - Chestnuts (Castanea spp.),"5,316",6.10,6.10,1,,,,Japan
080250 - Pistachios,"11,782",1.70,1.70,1,,,,Japan
080290 - Other,339,1.20,1.20,5,,,,Japan
"080300 Bananas, including plantains, fresh or dried",,17.30,17.30,3,1,,,Japan
080410 - Dates,73,9.10,9.10,1,,,,Japan
080420 - Figs,24,7.40,7.40,2,,,,Japan
080430 - Pineapples,,6.90,6.90,1,,,,Japan
080440 - Avocados,,4.70,4.70,3,,,,Japan
"080450 - Guavas, mangoes and mangosteens",,2.00,2.00,1,,,,Japan
080510 - Oranges,,15.87,15.87,6,3,,,Japan
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Japan
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,13.90,13.90,2,1,,,Japan
080540 - Grapefruit,,1.87,1.87,3,,,,Japan
080590 - Other,97,13.90,13.90,1,,,,Japan
080610 - Fresh,,16.77,16.77,4,1,,,Japan
080620 - Dried,,2.60,2.60,6,,,,Japan
080711 - - Watermelons,,9.50,9.50,1,,,,Japan
080719 - - Other,,9.50,9.50,1,,,,Japan
080720 - Papaws (papayas),,2.00,2.00,1,,,,Japan
080810 - Apples,"8,815",,,4,4,,,Japan
080820 - Pears and quinces,"87,960",7.80,7.80,3,2,,,Japan
080910 - Apricots,,,,1,1,,,Japan
080920 - Cherries,,,,2,2,,,Japan
"080930 - Peaches, including nectarines",,,,2,2,,,Japan
080940 - Plums and sloes,,13.00,13.00,2,1,,,Japan
081010 - Strawberries,"3,378",12.10,12.10,3,1,,,Japan
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.95,9.95,2,,,,Japan
"081030 - Black, white or red currants and gooseberries",,9.80,9.80,3,,,,Japan
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.35,4.35,4,,,,Japan
081050 - Kiwifruit,,9.23,9.23,3,,,,Japan
081090 - Other,"1,562",5.63,5.63,3,,,,Japan
081110 - Strawberries,,19.05,19.05,3,1,,,Japan
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,15.88,15.88,7,1,,,Japan
081190 - Other,"1,453",14.39,14.39,10,2,,,Japan
081210 - Cherries,,9.50,9.50,1,,,,Japan
081220 - Strawberries,,9.50,9.50,1,,,,Japan
081290 - Other,"75,039",9.19,9.19,8,,,,Japan
081310 - Apricots,,6.10,6.10,1,,,,Japan
081320 - Prunes,"8,852",10.40,10.40,1,,,,Japan
081330 - Apples,,4.80,4.80,1,,,,Japan
081340 - Other fruit,460,3.43,3.43,6,,,,Japan
081350 - Mixtures of nuts or dried fruits of this Chapter,"2,410",7.70,7.70,7,,,,Japan
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,1.70,1.70,1,,,,Japan
,1997,"503,378",8.32,8.32,222,109,,,Japan
080111 - - Desiccated,,0.00,0.00,1,,,,Japan
080119 - - Other,,0.00,0.00,1,,,,Japan
080121 - - In shell,,0.00,0.00,1,,,,Japan
080122 - - Shelled,,0.00,0.00,1,,,,Japan
080131 - - In shell,,0.00,0.00,1,,,,Japan
080132 - - Shelled,,0.00,0.00,1,,,,Japan
080211 - - In shell,,3.15,3.15,2,,,,Japan
080212 - - Shelled,,2.65,2.65,2,,,,Japan
080221 - - In shell,,3.60,3.60,1,,,,Japan
080222 - - Shelled,,3.60,3.60,1,,,,Japan
080231 - - In shell,,6.00,6.00,1,,,,Japan
080232 - - Shelled,,6.60,6.60,1,,,,Japan
080240 - Chestnuts (Castanea spp.),"71,274",6.30,6.30,1,,,,Japan
080250 - Pistachios,"33,239",1.80,1.80,1,,,,Japan
080290 - Other,,1.20,1.20,5,,,,Japan
"080300 Bananas, including plantains, fresh or dried",,18.00,18.00,3,1,,,Japan
080410 - Dates,,9.80,9.80,1,,,,Japan
080420 - Figs,,7.65,7.65,2,,,,Japan
080430 - Pineapples,,7.40,7.40,1,,,,Japan
080440 - Avocados,,4.87,4.87,3,,,,Japan
"080450 - Guavas, mangoes and mangosteens",,3.00,3.00,1,,,,Japan
080510 - Oranges,,16.50,16.50,27,24,,,Japan
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,15,15,,,Japan
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,14.90,14.90,4,3,,,Japan
080540 - Grapefruit,,1.93,1.93,3,,,,Japan
080590 - Other,"2,461",14.90,14.90,1,,,,Japan
080610 - Fresh,,18.03,18.03,10,7,,,Japan
080620 - Dried,,2.80,2.80,6,,,,Japan
080711 - - Watermelons,"34,645",10.30,10.30,1,,,,Japan
080719 - - Other,,10.30,10.30,1,,,,Japan
080720 - Papaws (papayas),,2.00,2.00,1,,,,Japan
080810 - Apples,"18,576",,,13,13,,,Japan
080820 - Pears and quinces,"166,103",8.40,8.40,9,8,,,Japan
080910 - Apricots,,,,5,5,,,Japan
080920 - Cherries,,,,14,14,,,Japan
"080930 - Peaches, including nectarines",,,,10,10,,,Japan
