Importer,Year,Value,Ad val. duties,Number of lines,South Africa
,(US$),Simple average,MFN duties,Pref. duties,South Africa
,MFN,Best,All items,Non ad val.,All items,Non ad val.,South Africa
"080450 - Guavas, mangoes and mangosteens","3,176,329",0.00,0.00,1,,,,South Africa
080510 - Oranges,"177,945,625",14.67,14.67,2,1,,,South Africa
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","49,888,176",,,5,5,,,South Africa
080540 - Grapefruit,"62,744,478",1.80,1.80,1,,,,South Africa
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","32,660,654",12.80,12.80,2,1,,,South Africa
080590 - Other,"752,933",12.80,12.80,1,,,,South Africa
080610 - Fresh,"382,189,289",15.47,15.47,2,1,,,South Africa
080620 - Dried,"18,028,997",2.40,2.40,3,,,,South Africa
080711 -- Watermelons,,8.80,8.80,1,,,,South Africa
080719 -- Other,"5,791,216",8.80,8.80,1,,,,South Africa
080720 - Papaws (papayas),"114,812",0.00,0.00,1,,,,South Africa
080810 - Apples,"173,895,562",,,2,2,,,South Africa
080820 - Pears and quinces,"100,467,887",7.20,7.20,3,2,,,South Africa
080910 - Apricots,"7,651,199",,,1,1,,,South Africa
080920 - Cherries,"37,254",,,2,2,,,South Africa
"080930 - Peaches, including nectarines","11,477,377",,,2,2,,,South Africa
080940 - Plums and sloes,"51,412,299",12.00,12.00,2,1,,,South Africa
081010 - Strawberries,"31,415",,,1,1,,,South Africa
"081020 - Raspberries, blackberries, mulberries and loganberries","1,195,055",9.20,9.20,2,,,,South Africa
"081030 - Black, white or red currants and gooseberries","12,091",9.07,9.07,3,,,,South Africa
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","1,670,224",4.00,4.00,4,,,,South Africa
081050 - Kiwifruit,,8.53,8.53,1,,,,South Africa
081060 - Durians,,8.80,8.80,1,,,,South Africa
081090 - Other,"20,787,600",2.93,2.93,3,,,,South Africa
081110 - Strawberries,352,17.60,17.60,3,1,,,South Africa
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,South Africa
081190 - Other,"5,527,653",12.65,12.65,10,2,,,South Africa
081210 - Cherries,,8.80,8.80,1,,,,South Africa
081290 - Other,"63,784",8.10,8.10,6,,,,South Africa
081310 - Apricots,"427,934",5.60,5.60,1,,,,South Africa
081320 - Prunes,326,9.60,9.60,1,,,,South Africa
081330 - Apples,"71,205",3.20,3.20,1,,,,South Africa
081340 - Other fruit,"2,215,268",2.73,2.73,6,,,,South Africa
081350 - Mixtures of nuts or dried fruits of this Chapter,"379,932",6.86,6.86,7,,,,South Africa
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","35,697",1.60,1.60,1,,,,South Africa
,2005,"1,209,268,494",6.91,6.91,119,24,,,South Africa
080111 -- Dessicated,,0.00,0.00,1,,,,South Africa
080119 -- Other,,0.00,0.00,1,,,,South Africa
080121 -- In shell,,0.00,0.00,1,,,,South Africa
080122 -- Shelled,,0.00,0.00,1,,,,South Africa
080131 -- In shell,,0.00,0.00,1,,,,South Africa
080132 -- Shelled,,0.00,0.00,1,,,,South Africa
080211 -- In shell,,2.80,2.80,2,,,,South Africa
080212 -- Shelled,,1.75,1.75,2,,,,South Africa
080221 -- In shell,,3.20,3.20,1,,,,South Africa
080222 -- Shelled,,3.20,3.20,1,,,,South Africa
080231 -- In shell,,4.00,4.00,1,,,,South Africa
080232 -- Shelled,"23,601",5.10,5.10,1,,,,South Africa
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,South Africa
080250 - Pistachios,,1.60,1.60,1,,,,South Africa
080290 - Other,"26,535,095",1.50,1.50,4,,,,South Africa
"080300 Bananas, including plantains, fresh or dried.","50,212",16.00,16.00,3,1,,,South Africa
080410 - Dates,"1,330,403",7.70,7.70,1,,,,South Africa
080420 - Figs,"4,852",6.80,6.80,2,,,,South Africa
080430 - Pineapples,"6,078,535",5.80,5.80,1,,,,South Africa
080440 - Avocados,"75,326,103",4.37,4.37,1,,,,South Africa
"080450 - Guavas, mangoes and mangosteens","5,603,451",0.00,0.00,1,,,,South Africa
080510 - Oranges,"200,848,178",14.67,14.67,2,1,,,South Africa
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","43,921,726",,,5,5,,,South Africa
080540 - Grapefruit,"90,099,341",1.80,1.80,1,,,,South Africa
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","35,707,184",12.80,12.80,2,1,,,South Africa
080590 - Other,"808,267",12.80,12.80,1,,,,South Africa
080610 - Fresh,"339,956,432",15.47,15.47,2,1,,,South Africa
080620 - Dried,"20,337,786",2.40,2.40,3,,,,South Africa
080711 -- Watermelons,448,8.80,8.80,1,,,,South Africa
080719 -- Other,"1,329,781",8.80,8.80,1,,,,South Africa
080720 - Papaws (papayas),"4,441",0.00,0.00,1,,,,South Africa
080810 - Apples,"165,580,124",,,2,2,,,South Africa
080820 - Pears and quinces,"101,270,674",7.20,7.20,3,2,,,South Africa
080910 - Apricots,"7,791,996",,,1,1,,,South Africa
080920 - Cherries,"61,757",,,2,2,,,South Africa
"080930 - Peaches, including nectarines","8,248,519",,,2,2,,,South Africa
080940 - Plums and sloes,"57,346,148",12.00,12.00,2,1,,,South Africa
081010 - Strawberries,"45,223",,,1,1,,,South Africa
"081020 - Raspberries, blackberries, mulberries and loganberries","536,344",9.20,9.20,2,,,,South Africa
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,South Africa
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","1,698,818",4.00,4.00,4,,,,South Africa
081050 - Kiwifruit,"40,172",8.53,8.53,1,,,,South Africa
081060 - Durians,,8.80,8.80,1,,,,South Africa
081090 - Other,"12,141,668",2.93,2.93,3,,,,South Africa
081110 - Strawberries,"17,430",17.60,17.60,3,1,,,South Africa
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,South Africa
081190 - Other,"3,873,219",12.65,12.65,10,2,,,South Africa
081210 - Cherries,,8.80,8.80,1,,,,South Africa
081290 - Other,"122,867",8.10,8.10,6,,,,South Africa
081310 - Apricots,"394,367",5.60,5.60,1,,,,South Africa
081320 - Prunes,187,9.60,9.60,1,,,,South Africa
081330 - Apples,"113,798",3.20,3.20,1,,,,South Africa
081340 - Other fruit,"1,625,304",2.73,2.73,6,,,,South Africa
081350 - Mixtures of nuts or dried fruits of this Chapter,"368,079",6.86,6.86,7,,,,South Africa
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","25,964",1.60,1.60,1,,,,South Africa
,2004,"1,044,542,238",6.82,6.82,128,28,,,South Africa
080111 -- Dessicated,"31,906",0.00,0.00,1,,,,South Africa
080119 -- Other,,0.00,0.00,1,,,,South Africa
080121 -- In shell,,0.00,0.00,1,,,,South Africa
080122 -- Shelled,,0.00,0.00,1,,,,South Africa
080131 -- In shell,,0.00,0.00,1,,,,South Africa
080132 -- Shelled,"215,866",0.00,0.00,1,,,,South Africa
080211 -- In shell,,2.80,2.80,2,,,,South Africa
080212 -- Shelled,,1.75,1.75,2,,,,South Africa
080221 -- In shell,,3.20,3.20,1,,,,South Africa
080222 -- Shelled,,3.20,3.20,1,,,,South Africa
080231 -- In shell,,4.00,4.00,1,,,,South Africa
080232 -- Shelled,,5.10,5.10,1,,,,South Africa
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,South Africa
080250 - Pistachios,,1.60,1.60,1,,,,South Africa
080290 - Other,"15,535,157",1.50,1.50,4,,,,South Africa
"080300 Bananas, including plantains, fresh or dried.","21,034",16.00,16.00,3,1,,,South Africa
080410 - Dates,"1,588,597",7.70,7.70,1,,,,South Africa
080420 - Figs,"34,929",6.80,6.80,2,,,,South Africa
080430 - Pineapples,"6,422,904",5.80,5.80,1,,,,South Africa
080440 - Avocados,"51,524,984",4.37,4.37,1,,,,South Africa
"080450 - Guavas, mangoes and mangosteens","7,374,550",0.00,0.00,1,,,,South Africa
080510 - Oranges,"171,138,007",14.67,14.67,4,3,,,South Africa
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","45,433,282",,,5,5,,,South Africa
080540 - Grapefruit,"38,752,642",1.80,1.80,1,,,,South Africa
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","26,584,474",12.80,12.80,2,1,,,South Africa
080590 - Other,"745,731",12.80,12.80,1,,,,South Africa
080610 - Fresh,"276,281,000",15.47,15.47,2,1,,,South Africa
080620 - Dried,"22,676,202",2.40,2.40,6,,,,South Africa
080711 -- Watermelons,"37,454",8.80,8.80,1,,,,South Africa
080719 -- Other,"1,051,904",8.80,8.80,1,,,,South Africa
080720 - Papaws (papayas),"38,188",0.00,0.00,1,,,,South Africa
080810 - Apples,"187,510,744",,,4,4,,,South Africa
080820 - Pears and quinces,"95,107,529",7.20,7.20,3,2,,,South Africa
080910 - Apricots,"5,630,241",,,1,1,,,South Africa
080920 - Cherries,"9,255",,,2,2,,,South Africa
"080930 - Peaches, including nectarines","11,323,249",,,2,2,,,South Africa
080940 - Plums and sloes,"55,576,902",12.00,12.00,2,1,,,South Africa
081010 - Strawberries,"53,923",,,1,1,,,South Africa
"081020 - Raspberries, blackberries, mulberries and loganberries","141,680",9.20,9.20,2,,,,South Africa
"081030 - Black, white or red currants and gooseberries","13,136",9.07,9.07,3,,,,South Africa
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","1,442,539",4.00,4.00,4,,,,South Africa
081050 - Kiwifruit,"689,059",8.53,8.53,1,,,,South Africa
081060 - Durians,,8.80,8.80,1,,,,South Africa
081090 - Other,"15,138,527",2.93,2.93,3,,,,South Africa
081110 - Strawberries,"236,341",17.60,17.60,3,1,,,South Africa
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",995,14.67,14.67,7,1,,,South Africa
081190 - Other,"3,419,395",12.65,12.65,10,2,,,South Africa
081210 - Cherries,,8.80,8.80,1,,,,South Africa
081290 - Other,12,8.28,8.28,8,,,,South Africa
081310 - Apricots,"479,449",5.60,5.60,1,,,,South Africa
081320 - Prunes,"22,987",9.60,9.60,1,,,,South Africa
081330 - Apples,"70,517",3.20,3.20,1,,,,South Africa
081340 - Other fruit,"1,844,704",2.73,2.73,6,,,,South Africa
081350 - Mixtures of nuts or dried fruits of this Chapter,"296,807",6.86,6.86,7,,,,South Africa
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","45,440",1.60,1.60,1,,,,South Africa
,2003,"992,832,547",6.82,6.82,128,28,,,South Africa
080111 -- Dessicated,,0.00,0.00,1,,,,South Africa
080119 -- Other,"12,658",0.00,0.00,1,,,,South Africa
080121 -- In shell,,0.00,0.00,1,,,,South Africa
080122 -- Shelled,,0.00,0.00,1,,,,South Africa
080131 -- In shell,,0.00,0.00,1,,,,South Africa
080132 -- Shelled,,0.00,0.00,1,,,,South Africa
080211 -- In shell,,2.80,2.80,2,,,,South Africa
080212 -- Shelled,,1.75,1.75,2,,,,South Africa
080221 -- In shell,,3.20,3.20,1,,,,South Africa
080222 -- Shelled,"43,710",3.20,3.20,1,,,,South Africa
080231 -- In shell,,4.00,4.00,1,,,,South Africa
080232 -- Shelled,,5.10,5.10,1,,,,South Africa
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,South Africa
080250 - Pistachios,,1.60,1.60,1,,,,South Africa
080290 - Other,"11,925,087",1.50,1.50,4,,,,South Africa
"080300 Bananas, including plantains, fresh or dried.",,16.00,16.00,3,1,,,South Africa
080410 - Dates,"1,453,988",7.70,7.70,1,,,,South Africa
080420 - Figs,"20,486",6.80,6.80,2,,,,South Africa
080430 - Pineapples,"6,107,552",5.80,5.80,1,,,,South Africa
080440 - Avocados,"69,606,806",4.37,4.37,1,,,,South Africa
"080450 - Guavas, mangoes and mangosteens","15,834,198",0.00,0.00,1,,,,South Africa
080510 - Oranges,"145,396,582",14.67,14.67,4,3,,,South Africa
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","40,663,720",,,5,5,,,South Africa
080540 - Grapefruit,"68,849,852",1.80,1.80,1,,,,South Africa
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","16,421,788",12.80,12.80,2,1,,,South Africa
080590 - Other,"602,941",12.80,12.80,1,,,,South Africa
080610 - Fresh,"256,881,214",15.47,15.47,2,1,,,South Africa
080620 - Dried,"22,021,341",2.40,2.40,6,,,,South Africa
080711 -- Watermelons,"146,615",8.80,8.80,1,,,,South Africa
080719 -- Other,"1,037,028",8.80,8.80,1,,,,South Africa
080720 - Papaws (papayas),"101,073",0.00,0.00,1,,,,South Africa
080810 - Apples,"165,234,809",,,4,4,,,South Africa
080820 - Pears and quinces,"70,941,419",7.20,7.20,3,2,,,South Africa
080910 - Apricots,"4,874,171",,,1,1,,,South Africa
080920 - Cherries,"60,044",,,2,2,,,South Africa
"080930 - Peaches, including nectarines","8,476,432",,,2,2,,,South Africa
080940 - Plums and sloes,"54,689,593",12.00,12.00,2,1,,,South Africa
081010 - Strawberries,"22,997",,,1,1,,,South Africa
"081020 - Raspberries, blackberries, mulberries and loganberries","99,851",9.20,9.20,2,,,,South Africa
"081030 - Black, white or red currants and gooseberries","2,014",9.07,9.07,3,,,,South Africa
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","1,014,596",4.00,4.00,4,,,,South Africa
081050 - Kiwifruit,"321,317",8.53,8.53,1,,,,South Africa
081060 - Durians,,8.80,8.80,1,,,,South Africa
081090 - Other,"24,194,116",2.93,2.93,3,,,,South Africa
081110 - Strawberries,"232,552",17.60,17.60,3,1,,,South Africa
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","2,749",14.67,14.67,7,1,,,South Africa
081190 - Other,"3,150,709",12.65,12.65,10,2,,,South Africa
081210 - Cherries,,8.80,8.80,1,,,,South Africa
081290 - Other,,8.28,8.28,8,,,,South Africa
081310 - Apricots,"416,644",5.60,5.60,1,,,,South Africa
081320 - Prunes,"39,558",9.60,9.60,1,,,,South Africa
081330 - Apples,"52,341",3.20,3.20,1,,,,South Africa
081340 - Other fruit,"1,755,758",2.73,2.73,6,,,,South Africa
081350 - Mixtures of nuts or dried fruits of this Chapter,"64,128",6.86,6.86,7,,,,South Africa
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","60,112",1.60,1.60,1,,,,South Africa
,2002,"810,844,650",6.82,6.82,128,28,,,South Africa
080111 -- Dessicated,,0.00,0.00,1,,,,South Africa
080119 -- Other,974,0.00,0.00,1,,,,South Africa
080121 -- In shell,,0.00,0.00,1,,,,South Africa
080122 -- Shelled,,0.00,0.00,1,,,,South Africa
080131 -- In shell,,0.00,0.00,1,,,,South Africa
080132 -- Shelled,"38,209",0.00,0.00,1,,,,South Africa
080211 -- In shell,,2.80,2.80,2,,,,South Africa
080212 -- Shelled,"16,617",1.75,1.75,2,,,,South Africa
080221 -- In shell,,3.20,3.20,1,,,,South Africa
080222 -- Shelled,"15,019",3.20,3.20,1,,,,South Africa
080231 -- In shell,,4.00,4.00,1,,,,South Africa
080232 -- Shelled,,5.10,5.10,1,,,,South Africa
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,South Africa
080250 - Pistachios,"17,676",1.60,1.60,1,,,,South Africa
080290 - Other,"7,307,235",1.50,1.50,4,,,,South Africa
"080300 Bananas, including plantains, fresh or dried.","80,022",16.00,16.00,3,1,,,South Africa
080410 - Dates,"674,213",7.70,7.70,1,,,,South Africa
080420 - Figs,"5,448",6.80,6.80,2,,,,South Africa
080430 - Pineapples,"5,237,081",5.80,5.80,1,,,,South Africa
080440 - Avocados,"48,707,631",4.37,4.37,1,,,,South Africa
"080450 - Guavas, mangoes and mangosteens","14,675,274",0.00,0.00,1,,,,South Africa
080510 - Oranges,"110,139,293",14.67,14.67,4,3,,,South Africa
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","33,961,651",,,5,5,,,South Africa
080540 - Grapefruit,"45,358,055",1.80,1.80,1,,,,South Africa
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","12,599,597",12.80,12.80,2,1,,,South Africa
080590 - Other,"681,240",12.80,12.80,1,,,,South Africa
080610 - Fresh,"246,283,749",15.47,15.47,2,1,,,South Africa
080620 - Dried,"14,768,990",2.40,2.40,6,,,,South Africa
080711 -- Watermelons,,8.80,8.80,1,,,,South Africa
080719 -- Other,"620,474",8.80,8.80,1,,,,South Africa
080720 - Papaws (papayas),"230,418",0.00,0.00,1,,,,South Africa
080810 - Apples,"125,676,657",,,4,4,,,South Africa
080820 - Pears and quinces,"70,158,426",7.20,7.20,3,2,,,South Africa
080910 - Apricots,"5,825,598",,,1,1,,,South Africa
080920 - Cherries,"266,112",,,2,2,,,South Africa
"080930 - Peaches, including nectarines","9,505,550",,,2,2,,,South Africa
080940 - Plums and sloes,"44,028,451",12.00,12.00,2,1,,,South Africa
081010 - Strawberries,"3,972",,,1,1,,,South Africa
"081020 - Raspberries, blackberries, mulberries and loganberries","120,482",9.20,9.20,2,,,,South Africa
"081030 - Black, white or red currants and gooseberries","11,274",9.07,9.07,3,,,,South Africa
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","676,908",4.00,4.00,4,,,,South Africa
081050 - Kiwifruit,"213,291",8.53,8.53,1,,,,South Africa
081060 - Durians,,8.80,8.80,1,,,,South Africa
081090 - Other,"7,670,336",2.93,2.93,3,,,,South Africa
081110 - Strawberries,"150,217",17.60,17.60,3,1,,,South Africa
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,South Africa
081190 - Other,"3,097,366",12.65,12.65,10,2,,,South Africa
081210 - Cherries,,8.80,8.80,1,,,,South Africa
081290 - Other,,8.28,8.28,8,,,,South Africa
081310 - Apricots,"421,777",5.60,5.60,1,,,,South Africa
081320 - Prunes,"140,362",9.60,9.60,1,,,,South Africa
081330 - Apples,"78,092",3.20,3.20,1,,,,South Africa
081340 - Other fruit,"1,316,647",2.73,2.73,6,,,,South Africa
081350 - Mixtures of nuts or dried fruits of this Chapter,"59,896",6.86,6.86,7,,,,South Africa
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","4,369",1.60,1.60,1,,,,South Africa
,2001,"769,604,612",6.82,6.82,128,28,,,South Africa
080111 - - Desiccated,,0.00,0.00,1,,,,South Africa
080119 - - Other,,0.00,0.00,1,,,,South Africa
080121 - - In shell,,0.00,0.00,1,,,,South Africa
080122 - - Shelled,,0.00,0.00,1,,,,South Africa
080131 - - In shell,,0.00,0.00,1,,,,South Africa
080132 - - Shelled,,0.00,0.00,1,,,,South Africa
080211 - - In shell,,2.80,2.80,2,,,,South Africa
080212 - - Shelled,,1.75,1.75,2,,,,South Africa
080221 - - In shell,,3.20,3.20,1,,,,South Africa
080222 - - Shelled,,3.20,3.20,1,,,,South Africa
080231 - - In shell,734,4.00,4.00,1,,,,South Africa
080232 - - Shelled,322,5.10,5.10,1,,,,South Africa
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,South Africa
080250 - Pistachios,,1.60,1.60,1,,,,South Africa
080290 - Other,"5,574,810",1.50,1.50,4,,,,South Africa
"080300 Bananas, including plantains, fresh or dried","10,074",16.00,16.00,3,1,,,South Africa
080410 - Dates,"634,871",7.70,7.70,1,,,,South Africa
080420 - Figs,"17,086",6.80,6.80,2,,,,South Africa
080430 - Pineapples,"3,676,520",5.80,5.80,1,,,,South Africa
080440 - Avocados,"49,618,608",4.36,4.36,1,,,,South Africa
"080450 - Guavas, mangoes and mangosteens","9,590,606",0.00,0.00,1,,,,South Africa
080510 - Oranges,"156,135,793",14.66,14.66,4,3,,,South Africa
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","36,613,495",,,5,5,,,South Africa
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)","13,477,505",12.80,12.80,2,1,,,South Africa
080540 - Grapefruit,"39,966,392",1.80,1.80,1,,,,South Africa
080590 - Other,"662,371",12.80,12.80,1,,,,South Africa
080610 - Fresh,"204,471,183",15.46,15.46,2,1,,,South Africa
080620 - Dried,"12,230,859",2.40,2.40,6,,,,South Africa
080711 - - Watermelons,,8.80,8.80,1,,,,South Africa
080719 - - Other,"545,930",8.80,8.80,1,,,,South Africa
080720 - Papaws (papayas),"213,952",0.00,0.00,1,,,,South Africa
080810 - Apples,"120,945,079",,,4,4,,,South Africa
080820 - Pears and quinces,"49,331,020",7.20,7.20,3,2,,,South Africa
080910 - Apricots,"5,078,356",,,1,1,,,South Africa
080920 - Cherries,"164,556",,,2,2,,,South Africa
"080930 - Peaches, including nectarines","8,727,725",,,2,2,,,South Africa
080940 - Plums and sloes,"37,479,744",12.00,12.00,2,1,,,South Africa
081010 - Strawberries,"13,701",,,1,1,,,South Africa
"081020 - Raspberries, blackberries, mulberries and loganberries","176,395",9.20,9.20,2,,,,South Africa
"081030 - Black, white or red currants and gooseberries","1,898",9.07,9.07,3,,,,South Africa
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","804,961",4.00,4.00,4,,,,South Africa
081050 - Kiwifruit,,8.53,8.53,1,,,,South Africa
081090 - Other,"7,429,945",2.93,2.93,3,,,,South Africa
081110 - Strawberries,"107,755",17.60,17.60,3,1,,,South Africa
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","19,558",14.67,14.67,7,1,,,South Africa
081190 - Other,"2,498,272",12.65,12.65,10,2,,,South Africa
081210 - Cherries,"57,965",8.80,8.80,1,,,,South Africa
081220 - Strawberries,,8.80,8.80,1,,,,South Africa
081290 - Other,"4,030",8.28,8.28,8,,,,South Africa
081310 - Apricots,"484,956",5.60,5.60,1,,,,South Africa
081320 - Prunes,"34,154",9.60,9.60,1,,,,South Africa
081330 - Apples,"163,706",3.20,3.20,1,,,,South Africa
081340 - Other fruit,"2,545,106",2.73,2.73,6,,,,South Africa
081350 - Mixtures of nuts or dried fruits of this Chapter,"83,371",6.86,6.86,7,,,,South Africa
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","11,247",1.60,1.60,1,,,,South Africa
,2000,"640,228,142",6.93,6.93,129,29,,,South Africa
080111 - - Desiccated,,0.00,0.00,1,,,,South Africa
080119 - - Other,,0.00,0.00,1,,,,South Africa
080121 - - In shell,,0.00,0.00,1,,,,South Africa
080122 - - Shelled,,0.00,0.00,1,,,,South Africa
080131 - - In shell,,0.00,0.00,1,,,,South Africa
080132 - - Shelled,"564,530",0.00,0.00,1,,,,South Africa
080211 - - In shell,,2.85,2.85,2,,,,South Africa
080212 - - Shelled,,1.90,1.90,2,,,,South Africa
080221 - - In shell,,3.25,3.25,1,,,,South Africa
080222 - - Shelled,,3.25,3.25,1,,,,South Africa
080231 - - In shell,,4.35,4.35,1,,,,South Africa
080232 - - Shelled,,5.35,5.35,1,,,,South Africa
080240 - Chestnuts (Castanea spp.),,5.70,5.70,1,,,,South Africa
080250 - Pistachios,,1.65,1.65,1,,,,South Africa
080290 - Other,"5,464,744",1.20,1.20,5,,,,South Africa
"080300 Bananas, including plantains, fresh or dried","5,698",16.35,16.35,3,1,,,South Africa
080410 - Dates,"400,600",8.05,8.05,1,,,,South Africa
080420 - Figs,"34,333",6.93,6.93,2,,,,South Africa
080430 - Pineapples,"3,511,934",6.05,6.05,1,,,,South Africa
080440 - Avocados,"43,692,090",3.92,3.92,1,,,,South Africa
"080450 - Guavas, mangoes and mangosteens","10,311,559",0.50,0.50,1,,,,South Africa
080510 - Oranges,"99,853,089",14.30,14.30,4,3,,,South Africa
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","19,337,164",,,5,5,,,South Africa
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)","10,462,987",13.05,13.05,2,1,,,South Africa
080540 - Grapefruit,"45,694,997",1.98,1.98,1,,,,South Africa
080590 - Other,"465,753",13.05,13.05,1,,,,South Africa
080610 - Fresh,"179,615,617",15.35,15.35,2,1,,,South Africa
080620 - Dried,"16,094,703",2.45,2.45,6,,,,South Africa
080711 - - Watermelons,"2,480",9.00,9.00,1,,,,South Africa
080719 - - Other,"643,318",9.00,9.00,1,,,,South Africa
080720 - Papaws (papayas),"122,249",0.50,0.50,1,,,,South Africa
080810 - Apples,"94,536,805",,,4,4,,,South Africa
080820 - Pears and quinces,"53,732,010",7.35,7.35,3,2,,,South Africa
080910 - Apricots,"5,173,200",,,1,1,,,South Africa
080920 - Cherries,"87,934",,,2,2,,,South Africa
"080930 - Peaches, including nectarines","8,048,297",,,2,2,,,South Africa
080940 - Plums and sloes,"30,629,581",12.25,12.25,2,1,,,South Africa
081010 - Strawberries,"56,026",,,1,1,,,South Africa
"081020 - Raspberries, blackberries, mulberries and loganberries","317,109",9.40,9.40,2,,,,South Africa
"081030 - Black, white or red currants and gooseberries",,9.27,9.27,3,,,,South Africa
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","756,375",4.08,4.08,4,,,,South Africa
081050 - Kiwifruit,"17,803",,,1,1,,,South Africa
081090 - Other,"6,274,232",3.60,3.60,3,,,,South Africa
081110 - Strawberries,"73,801",17.98,17.98,3,1,,,South Africa
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.98,14.98,7,1,,,South Africa
081190 - Other,"1,835,622",13.09,13.09,10,2,,,South Africa
081210 - Cherries,,9.00,9.00,1,,,,South Africa
081220 - Strawberries,,9.00,9.00,1,,,,South Africa
081290 - Other,"64,250",8.52,8.52,8,,,,South Africa
081310 - Apricots,"426,986",5.70,5.70,1,,,,South Africa
081320 - Prunes,"433,605",9.80,9.80,1,,,,South Africa
081330 - Apples,"103,727",3.60,3.60,1,,,,South Africa
081340 - Other fruit,"1,324,316",2.91,2.91,6,,,,South Africa
081350 - Mixtures of nuts or dried fruits of this Chapter,"54,108",7.08,7.08,7,,,,South Africa
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","4,508",1.65,1.65,1,,,,South Africa
,1999,"751,459,895",7.65,7.65,141,28,,,South Africa
080111 - - Desiccated,"1,577",0.00,0.00,1,,,,South Africa
080119 - - Other,,0.00,0.00,1,,,,South Africa
080121 - - In shell,"5,979",0.00,0.00,1,,,,South Africa
080122 - - Shelled,,0.00,0.00,1,,,,South Africa
080131 - - In shell,,0.00,0.00,1,,,,South Africa
080132 - - Shelled,"794,731",0.00,0.00,1,,,,South Africa
080211 - - In shell,,2.98,2.98,2,,,,South Africa
080212 - - Shelled,,2.20,2.20,2,,,,South Africa
080221 - - In shell,,3.40,3.40,1,,,,South Africa
080222 - - Shelled,725,3.40,3.40,1,,,,South Africa
080231 - - In shell,,5.00,5.00,1,,,,South Africa
080232 - - Shelled,"31,462",5.85,5.85,1,,,,South Africa
080240 - Chestnuts (Castanea spp.),,5.95,5.95,1,,,,South Africa
080250 - Pistachios,,1.70,1.70,1,,,,South Africa
080290 - Other,"5,676,355",1.20,1.20,5,,,,South Africa
