Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
852729 -- Other,"3,144,860",12.00,12.00,1,,,,Japan
852731 -- Combined with sound recording or reproducing apparatus,"9,110,493",12.00,12.00,5,,,,Japan
852732 -- Not combined with sound recording or reproducing apparatus but combined with a clock,"318,676",4.50,4.50,2,,,,Japan
852739 -- Other,"7,008,089",9.00,9.00,2,,,,Japan
852790 - Other apparatus,"2,816,642",3.10,3.10,3,,,,Japan
852812 -- Colour,"51,582,781",12.25,12.25,16,,,,Japan
852813 -- Black and white or other monochrome,"8,572",2.00,2.00,1,,,,Japan
852821 -- Colour,"115,406,236",14.00,14.00,4,,,,Japan
852822 -- Black and white or other monochrome,"2,789,322",14.00,14.00,1,,,,Japan
852830 - Video projectors,"419,965,924",5.33,5.33,3,,,,Japan
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"76,869,210",3.00,3.00,9,,,,Japan
852990 - Other,"1,970,679,913",2.29,2.29,7,,,,Japan
853010 - Equipment for railways or tramways,"15,377",1.70,1.70,1,,,,Japan
853080 - Other equipment,"293,073",1.70,1.70,1,,,,Japan
853090 - Parts,"832,365",1.70,1.70,1,,,,Japan
853110 - Burglar or fire alarms and similar apparatus,"12,997,509",1.65,1.65,4,,,,Japan
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"991,501,243",0.00,0.00,4,,,,Japan
853180 - Other apparatus,"38,154,701",0.73,0.73,3,,,,Japan
853190 - Parts,"20,592,017",1.10,1.10,2,,,,Japan
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"758,602",0.00,0.00,1,,,,Japan
853221 -- Tantalum,"7,772,576",0.00,0.00,1,,,,Japan
853222 -- Aluminum electrolytic,"174,156,550",0.00,0.00,1,,,,Japan
"853223 -- Ceramic dielectric, single layer","18,191,776",0.00,0.00,1,,,,Japan
"853224 -- Ceramic dielectric, multilayer","222,057,604",0.00,0.00,1,,,,Japan
853225 -- Dielectric of paper or plastics,"10,063,710",0.00,0.00,1,,,,Japan
853229 -- Other,"25,496,184",0.00,0.00,1,,,,Japan
853230 - Variable or adjustable (pre-set) capacitors,"3,697,340",0.00,0.00,1,,,,Japan
853290 - Parts,"1,770,466",0.00,0.00,1,,,,Japan
"853310 - Fixed carbon resistors, composition or film types","4,289,047",0.00,0.00,1,,,,Japan
853321 -- For a power handling capacity not exceeding 20 W,"50,778,570",0.00,0.00,1,,,,Japan
853329 -- Other,"10,968,084",0.00,0.00,1,,,,Japan
853331 -- For a power handling capacity not exceeding 20 W,"2,142,128",0.00,0.00,1,,,,Japan
853339 -- Other,"1,385,305",0.00,0.00,1,,,,Japan
"853340 - Other variable resistors, including rheostats and potentiometers","43,140,792",0.00,0.00,2,,,,Japan
853390 - Parts,"5,777,786",0.00,0.00,1,,,,Japan
853400 Printed circuits.,"244,113,342",0.00,0.00,3,,,,Japan
853510 - Fuses,"590,226",2.70,2.70,1,,,,Japan
853521 -- For a voltage of less than 72.5 kV,"471,501",2.70,2.70,1,,,,Japan
853529 -- Other,"21,710",2.70,2.70,1,,,,Japan
853530 - Isolating switches and make-and-break switches,"1,152,945",2.70,2.70,2,,,,Japan
"853540 - Lightning arresters, voltage limiters and surge suppressors","422,322",2.70,2.70,1,,,,Japan
853590 - Other,"7,059,918",2.70,2.70,1,,,,Japan
853610 - Fuses,"12,623,956",2.30,2.30,3,,,,Japan
853620 - Automatic circuit breakers,"11,009,288",2.30,2.30,2,,,,Japan
853630 - Other apparatus for protecting electric circuits,"38,042,210",2.30,2.30,3,,,,Japan
853641 -- For a voltage not exceeding 60 V,"58,287,335",2.30,2.30,2,,,,Japan
853649 -- Other,"70,754,012",2.30,2.30,1,,,,Japan
853650 - Other switches,"238,195,047",1.31,1.31,7,,,,Japan
853661 -- Lamp-holders,"3,636,740",2.30,2.30,2,,,,Japan
853669 -- Other,"120,863,181",0.77,0.77,3,,,,Japan
853690 - Other apparatus,"300,345,387",1.15,1.15,4,,,,Japan
"853710 - For a voltage not exceeding 1,000 V","269,080,511",2.10,2.10,3,,,,Japan
"853720 - For a voltage exceeding 1,000 V","1,718,786",2.10,2.10,2,,,,Japan
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","2,969,131",2.20,2.20,1,,,,Japan
853890 - Other,"151,357,238",2.45,2.45,4,,,,Japan
853910 - Sealed beam lamp units,"9,274,093",1.35,1.35,2,,,,Japan
853921 -- Tungsten halogen,"13,929,029",2.70,2.70,3,,,,Japan
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","2,833,437",2.70,2.70,2,,,,Japan
853929 -- Other,"30,186,802",2.70,2.70,3,,,,Japan
"853931 -- Fluorescent, hot cathode","16,627,034",2.70,2.70,2,,,,Japan
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"24,913,871",2.70,2.70,3,,,,Japan
853939 -- Other,"14,472,800",2.70,2.70,1,,,,Japan
853941 -- Arc-lamps,"2,674,715",2.70,2.70,1,,,,Japan
853949 -- Other,"11,392,148",2.70,2.70,2,,,,Japan
853990 - Parts,"9,526,943",2.70,2.70,2,,,,Japan
854011 -- Colour,"10,924,789",14.00,14.00,6,,,,Japan
854012 -- Black and white or other monochrome,"2,812,649",7.50,7.50,1,,,,Japan
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"16,088,401",2.70,2.70,2,,,,Japan
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm","703,153",2.60,2.60,1,,,,Japan
"854050 - Data/graphic display tubes, black and white or other monochrome","1,865,801",2.60,2.60,1,,,,Japan
854060 - Other cathode-ray tubes,"955,108",2.60,2.60,1,,,,Japan
854071 -- Magnetrons,"8,050,931",2.70,2.70,1,,,,Japan
854072 -- Klystrons,"83,156",2.70,2.70,1,,,,Japan
854079 -- Other,"628,221",2.70,2.70,1,,,,Japan
854081 -- Receiver or amplifier valves and tubes,"581,517",2.70,2.70,1,,,,Japan
854089 -- Other,"9,638,639",2.70,2.70,1,,,,Japan
854091 -- Of cathode-ray tubes,"58,049,339",2.70,2.70,1,,,,Japan
854099 -- Other,"6,894,677",2.70,2.70,1,,,,Japan
"854110 - Diodes, other than photosensitive or light emitting diodes","64,710,797",0.00,0.00,1,,,,Japan
854121 -- With a dissipation rate of less than 1 W,"18,492,574",0.00,0.00,1,,,,Japan
854129 -- Other,"145,957,870",0.00,0.00,1,,,,Japan
"854130 - Thyristors, diacs and triacs, other than photosensitive devices","6,525,565",0.00,0.00,1,,,,Japan
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","1,393,737,189",0.00,0.00,2,,,,Japan
854150 - Other semiconductor devices,"35,365,566",0.00,0.00,1,,,,Japan
854160 - Mounted piezo-electric crystals,"153,285,394",0.00,0.00,1,,,,Japan
854190 - Parts,"15,302,142",0.00,0.00,1,,,,Japan
"854210 - Cards incorporating an electronic integrated circuit (""smart"" cards)","32,416,875",0.00,0.00,1,,,,Japan
854221 -- Digital,"1,326,519,058",0.00,0.00,25,,,,Japan
854229 -- Other,"304,197,046",0.00,0.00,7,,,,Japan
854260 - Hybrid integrated circuits,"87,459,623",0.00,0.00,1,,,,Japan
854270 - Electronic microassemblies,"163,464,743",0.00,0.00,1,,,,Japan
854290 - Parts,"81,290,355",0.00,0.00,1,,,,Japan
854311 -- Ion implanters for doping semiconductor materials,"80,008",0.00,0.00,1,,,,Japan
854319 -- Other,"2,901,813",4.00,4.00,1,,,,Japan
854320 - Signal generators,"5,213,562",3.70,3.70,1,,,,Japan
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis","26,971,699",1.85,1.85,2,,,,Japan
854340 - Electric fence energisers,"2,389",3.70,3.70,1,,,,Japan
854381 -- Proximity cards and tags,"945,802",0.00,0.00,1,,,,Japan
854389 -- Other,"266,299,773",2.02,2.02,11,,,,Japan
854390 - Parts,"41,995,437",1.48,1.48,5,,,,Japan
854411 -- Of copper,"3,968,069",3.70,3.70,2,,,,Japan
854419 -- Other,"2,255,055",3.70,3.70,2,,,,Japan
854420 - Co- Axial cable and other co- Axial electric conductors,"9,074,303",3.70,3.70,1,,,,Japan
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","10,947,967",1.85,1.85,2,,,,Japan
854441 -- Fitted with connectors,"31,619,868",1.65,1.65,2,,,,Japan
854449 -- Other,"18,989,629",1.85,1.85,2,,,,Japan
854451 -- Fitted with connectors,"22,594,956",1.65,1.65,2,,,,Japan
854459 -- Other,"6,385,031",3.70,3.70,3,,,,Japan
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","1,586,688",3.70,3.70,2,,,,Japan
854470 - Optical fibre cables,"12,557,820",0.00,0.00,1,,,,Japan
854511 -- Of a kind used for furnaces,"29,621,284",2.70,2.70,1,,,,Japan
854519 -- Other,"3,041,227",2.70,2.70,2,,,,Japan
854520 - Brushes,"3,859,471",2.70,2.70,1,,,,Japan
854590 - Other,"1,621,659",2.20,2.20,2,,,,Japan
854610 - Of glass,"25,753",3.70,3.70,1,,,,Japan
854620 - Of ceramics,"8,632,548",4.70,4.70,3,,,,Japan
854690 - Other,"4,905,934",3.70,3.70,2,,,,Japan
854710 - Insulating fittings of ceramics,"13,251,542",4.70,4.70,2,,,,Japan
854720 - Insulating fittings of plastics,"41,026,370",3.70,3.70,1,,,,Japan
854790 - Other,"1,539,822",3.70,3.70,1,,,,Japan
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators","51,555",1.98,1.98,5,,,,Japan
854890 - Other,"102,925,364",1.35,1.35,2,,,,Japan
,2004,"20,374,218,003",2.85,2.85,654,,,,Japan
850110 - Motors of an output not exceeding 37.5 W,"60,297,429",3.20,3.20,4,,,,Japan
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"3,651,942",1.35,1.35,2,,,,Japan
850131 -- Of an output not exceeding 750 W,"103,580,741",1.35,1.35,2,,,,Japan
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"27,156,568",1.80,1.80,3,,,,Japan
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,"1,257,521",1.35,1.35,2,,,,Japan
850134 -- Of an output exceeding 375 kW,"34,829",2.03,2.03,4,,,,Japan
"850140 - Other AC motors, single-phase","32,730,249",1.80,1.80,3,,,,Japan
850151 -- Of an output not exceeding 750 W,"11,922,149",1.35,1.35,2,,,,Japan
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"23,279,891",2.03,2.03,4,,,,Japan
850153 -- Of an output exceeding 75 kW,"3,476,266",2.16,2.16,5,,,,Japan
850161 -- Of an output not exceeding 75 kVA,"928,559",1.80,1.80,3,,,,Japan
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"156,856",1.35,1.35,2,,,,Japan
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,"942,341",1.35,1.35,2,,,,Japan
850164 -- Of an output exceeding 750 kVA,"130,908",2.70,2.70,1,,,,Japan
850211 -- Of an output not exceeding 75 kVA,"2,865,909",1.80,1.80,3,,,,Japan
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"130,498",1.35,1.35,2,,,,Japan
850213 -- Of an output exceeding 375 kVA,"2,504,867",2.03,2.03,4,,,,Japan
850220 - Generating sets with spark-ignition internal combustion piston engines,"35,378,799",2.16,2.16,5,,,,Japan
850231 -- Wind-powered,"33,847",1.35,1.35,2,,,,Japan
850239 -- Other,"1,339,071",1.80,1.80,3,,,,Japan
850240 - Electric rotary converters,"194,011",1.35,1.35,2,,,,Japan
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"82,455,086",2.70,2.70,3,,,,Japan
850410 - Ballasts for discharge lamps or tubes,"8,613,312",2.47,2.47,3,,,,Japan
850421 -- Having a power handling capacity not exceeding 650 kVA,"106,217",3.70,3.70,1,,,,Japan
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA","190,279",3.70,3.70,2,,,,Japan
"850423 -- Having a power handling capacity exceeding 10,000 kVA","1,294",3.70,3.70,1,,,,Japan
850431 -- Having a power handling capacity not exceeding 1 kVA,"17,636,117",2.78,2.78,4,,,,Japan
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"1,755,740",2.47,2.47,3,,,,Japan
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"1,320,052",1.85,1.85,2,,,,Japan
850434 -- Having a power handling capacity exceeding 500 kVA,"71,363",3.70,3.70,1,,,,Japan
850440 - Static converters,"251,646,364",2.48,2.48,8,,,,Japan
850450 - Other inductors,"89,661,622",1.23,1.23,3,,,,Japan
850490 - Parts,"32,613,534",1.32,1.32,5,,,,Japan
850511 -- Of metal,"15,546,165",2.20,2.20,1,,,,Japan
850519 -- Other,"44,257,137",2.20,2.20,2,,,,Japan
"850520 - Electro-magnetic couplings, clutches and brakes","8,905,604",2.20,2.20,1,,,,Japan
850530 - Electro-magnetic lifting heads,"83,391",2.20,2.20,1,,,,Japan
"850590 - Other, including parts","56,169,795",1.80,1.80,3,,,,Japan
850610 - Manganese dioxide,"15,104,220",4.70,4.70,6,,,,Japan
850630 - Mercuric oxide,"12,675",4.70,4.70,3,,,,Japan
850640 - Silver oxide,"7,372,510",4.70,4.70,3,,,,Japan
850650 - Lithium,"54,488,701",4.70,4.70,3,,,,Japan
850660 - Air-zinc,"1,282,984",4.70,4.70,3,,,,Japan
850680 - Other primary cells and primary batteries,"3,456,687",3.53,3.53,4,,,,Japan
850690 - Parts,"2,679,249",4.70,4.70,1,,,,Japan
"850710 - Lead- Acid, of a kind used for starting piston engines","12,226,644",2.96,2.96,5,,,,Japan
850720 - Other lead- Acid accumulators,"3,554,246",2.96,2.96,5,,,,Japan
850730 - Nickel-cadmium,"83,318,999",1.95,1.95,4,,,,Japan
850740 - Nickel-iron,"62,145",1.35,1.35,2,,,,Japan
850780 - Other accumulators,"458,759,583",2.03,2.03,4,,,,Japan
850790 - Parts,"1,622,506",2.03,2.03,4,,,,Japan
"850910 - Vacuum cleaners, including dry and wet vacuum cleaners","688,909",2.20,2.20,2,,,,Japan
850920 - Floor polishers,,2.20,2.20,1,,,,Japan
850930 - Kitchen waste disposers,,2.20,2.20,1,,,,Japan
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"19,952",2.20,2.20,1,,,,Japan
850980 - Other appliances,"1,146,714",2.20,2.20,1,,,,Japan
850990 - Parts,"358,542",2.20,2.20,2,,,,Japan
851010 - Shavers,"3,456,500",2.20,2.20,1,,,,Japan
851020 - Hair clippers,"7,896,577",2.20,2.20,1,,,,Japan
851030 - Hair-removing appliances,"58,501",2.20,2.20,1,,,,Japan
851090 - Parts,"2,960,905",2.20,2.20,1,,,,Japan
851110 - Sparking plugs,"154,773,965",1.60,1.60,2,,,,Japan
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"10,393,981",1.60,1.60,2,,,,Japan
851130 - Distributors; ignition coils,"25,661,251",1.60,1.60,2,,,,Japan
851140 - Starter motors and dual purpose starter-generators,"133,509,291",1.60,1.60,2,,,,Japan
851150 - Other generators,"109,842,746",1.60,1.60,2,,,,Japan
851180 - Other equipment,"42,183,493",1.60,1.60,2,,,,Japan
851190 - Parts,"46,247,588",3.20,3.20,1,,,,Japan
851210 - Lighting or visual signalling equipment of a kind used on bicycles,"6,137,553",2.70,2.70,1,,,,Japan
851220 - Other lighting or visual signalling equipment,"51,769,436",2.70,2.70,1,,,,Japan
851230 - Sound signalling equipment,"2,836,030",2.70,2.70,1,,,,Japan
"851240 - Windscreen wipers, defrosters and demisters","5,886,385",2.70,2.70,1,,,,Japan
851290 - Parts,"39,489,715",2.70,2.70,1,,,,Japan
851310 - Lamps,"1,448,584",5.70,5.70,1,,,,Japan
851390 - Parts,"77,644",5.70,5.70,1,,,,Japan
851410 - Resistance heated furnaces and ovens,"15,299,164",1.47,1.47,3,,,,Japan
851420 - Furnaces and ovens functioning by induction or dielectric loss,"3,595,892",1.47,1.47,3,,,,Japan
851430 - Other furnaces and ovens,"37,562,142",1.10,1.10,4,,,,Japan
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,"9,978,194",2.20,2.20,1,,,,Japan
851490 - Parts,"19,142,779",1.10,1.10,2,,,,Japan
851511 -- Soldering irons and guns,"318,588",2.70,2.70,1,,,,Japan
851519 -- Other,"8,343,112",2.70,2.70,1,,,,Japan
851521 -- Fully or partly automatic,"21,848,374",2.70,2.70,1,,,,Japan
851529 -- Other,"2,937,271",2.70,2.70,2,,,,Japan
851531 -- Fully or partly automatic,"50,560,290",2.70,2.70,1,,,,Japan
851539 -- Other,"43,991,104",2.70,2.70,3,,,,Japan
851580 - Other machines and apparatus,"16,312,122",2.16,2.16,5,,,,Japan
851590 - Parts,"31,554,738",1.35,1.35,2,,,,Japan
851610 - Electric instantaneous or storage water heaters and immersion heaters,"194,534",2.70,2.70,4,,,,Japan
851621 -- Storage heating radiators,,2.70,2.70,1,,,,Japan
851629 -- Other,"1,039,639",2.70,2.70,4,,,,Japan
851631 -- Hair dryers,"229,014",2.70,2.70,2,,,,Japan
851632 -- Other hair-dressing apparatus,"187,530",2.70,2.70,1,,,,Japan
851633 -- Hand-drying apparatus,"5,125",2.70,2.70,1,,,,Japan
851640 - Electric smoothing irons,"90,108",2.70,2.70,2,,,,Japan
851650 - Microwave ovens,"1,127,969",5.00,5.00,1,,,,Japan
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","275,300",2.70,2.70,6,,,,Japan
851671 -- Coffee or tea makers,"944,046",2.70,2.70,1,,,,Japan
851672 -- Toasters,"12,165",2.70,2.70,1,,,,Japan
851679 -- Other,"993,677",2.70,2.70,2,,,,Japan
851680 - Electric heating resistors,"11,280,707",1.80,1.80,3,,,,Japan
851690 - Parts,"13,417,852",2.70,2.70,1,,,,Japan
851711 -- Line tephone sets with cordless handsets,"5,901,486",0.00,0.00,1,,,,Japan
851719 -- Other,"10,332,246",0.00,0.00,2,,,,Japan
851721 -- Facsimile machines,"11,808,842",0.00,0.00,1,,,,Japan
851722 -- Teleprinters,970,0.00,0.00,1,,,,Japan
851730 - Telephonic or telegraphic switching apparatus,"70,538,186",0.00,0.00,1,,,,Japan
"851750 - Other apparatus, for carrier-current line systems or for digital line systems","129,131,322",0.00,0.00,2,,,,Japan
851780 - Other apparatus,"5,762,666",0.00,0.00,2,,,,Japan
851790 - Parts,"217,691,048",0.00,0.00,4,,,,Japan
851810 - Microphones and stands therefor,"30,383,955",0.83,0.83,3,,,,Japan
"851821 -- Single loudspeakers, mounted in their enclosures","6,445,170",2.25,2.25,2,,,,Japan
"851822 -- Multiple loudspeakers, mounted in the same enclosure","5,741,508",2.25,2.25,2,,,,Japan
851829 -- Other,"4,726,547",1.00,1.00,3,,,,Japan
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers","11,337,802",0.67,0.67,3,,,,Japan
851840 - Audio-frequency electric amplifiers,"14,388,567",3.00,3.00,4,,,,Japan
851850 - Electric sound amplifier sets,"2,798,614",1.00,1.00,2,,,,Japan
851890 - Parts,"8,617,703",2.00,2.00,1,,,,Japan
851910 - Coin- or disc-operated record-players,"4,515",6.00,6.00,1,,,,Japan
851921 -- Without loudspeaker,"54,433",2.00,2.00,1,,,,Japan
851929 -- Other,"169,668",2.00,2.00,1,,,,Japan
851931 -- With automatic record changing mechanism,348,2.00,2.00,1,,,,Japan
851939 -- Other,"16,023,438",2.00,2.00,1,,,,Japan
851940 - Transcribing machines,"748,753",5.00,5.00,1,,,,Japan
851992 -- Pocket-size cassette-players,"4,291",0.00,0.00,1,,,,Japan
"851993 -- Other, cassette-type","1,278,307",5.50,5.50,4,,,,Japan
851999 -- Other,"90,722,296",7.67,7.67,3,,,,Japan
852010 - Dictating machines not capable of operating without an external source of power,"1,570,635",4.00,4.00,1,,,,Japan
852020 - Telephone answering machines,"159,406",0.00,0.00,1,,,,Japan
852032 -- Digital audio type,"4,447,839",2.17,2.17,6,,,,Japan
"852033 -- Other, cassette-type","4,942,812",1.00,1.00,4,,,,Japan
852039 -- Other,"506,006",4.50,4.50,2,,,,Japan
852090 - Other,"45,027,484",1.00,1.00,2,,,,Japan
852110 - Magnetic tape-type,"89,000,128",7.33,7.33,3,,,,Japan
852190 - Other,"124,830,400",14.00,14.00,1,,,,Japan
852210 - Pick-up cartridges,"3,879,949",4.00,4.00,1,,,,Japan
852290 - Other,"195,933,939",1.33,1.33,6,,,,Japan
852311 -- Of a width not exceeding 4 mm,"19,692,881",0.00,0.00,1,,,,Japan
852312 -- Of a width exceeding 4 mm but not exceeding 6.5 mm,"77,726,996",0.00,0.00,1,,,,Japan
852313 -- Of a width exceeding 6.5 mm,"264,208,189",0.00,0.00,1,,,,Japan
852320 - Magnetic discs,"2,274,646",0.00,0.00,2,,,,Japan
852330 - Cards incorporating a magnetic stripe,"32,155",3.50,3.50,1,,,,Japan
852390 - Other,"168,960,659",0.00,0.00,1,,,,Japan
852410 - Gramophone records,"308,052",3.50,3.50,1,,,,Japan
852431 -- For reproducing phenomena other than sound or image,"30,963,960",0.00,0.00,1,,,,Japan
852432 -- For reproducing sound only,"8,358,213",3.50,3.50,2,,,,Japan
852439 -- Other,"53,777,314",2.33,2.33,3,,,,Japan
852440 - Magnetic tapes for reproducing phenomena other than sound or image,"596,027",0.00,0.00,1,,,,Japan
852451 -- Of a width not exceeding 4 mm,"120,397",3.50,3.50,1,,,,Japan
852452 -- Of a width exceeding 4 mm but not exceeding 6.5 mm,"157,366",2.60,2.60,1,,,,Japan
852453 -- Of a width exceeding 6.5 mm,"866,377",3.50,3.50,1,,,,Japan
852460 - Cards incorporating a magnetic stripe,"70,666",3.50,3.50,1,,,,Japan
852491 -- For reproducing phenomena other than sound or image,"8,899,335",0.00,0.00,1,,,,Japan
852499 -- Other,"17,789,851",1.75,1.75,2,,,,Japan
852510 - Transmission apparatus,"14,371,414",1.20,1.20,3,,,,Japan
852520 - Transmission apparatus incorporating reception apparatus,"1,193,334,498",0.00,0.00,3,,,,Japan
852530 - Television cameras,"197,893,629",3.95,3.95,2,,,,Japan
852540 - Still image video cameras and other video camera recorders; digital cameras,"3,898,291,167",5.95,5.95,4,,,,Japan
852610 - Radar apparatus,"24,928,457",1.85,1.85,2,,,,Japan
852691 -- Radio navigational aid apparatus,"94,931,020",1.23,1.23,3,,,,Japan
852692 -- Radio remote control apparatus,"5,143,677",1.85,1.85,2,,,,Japan
852712 -- Pocket-size radio cassette-players,"95,357",12.00,12.00,2,,,,Japan
852713 -- Other apparatus combined with sound recording or reproducing apparatus,"1,496,101",12.00,12.00,3,,,,Japan
852719 -- Other,"5,222,254",0.00,0.00,1,,,,Japan
852721 -- Combined with sound recording or reproducing apparatus,"30,786,145",12.67,12.67,6,,,,Japan
852729 -- Other,"7,543,857",12.00,12.00,1,,,,Japan
852731 -- Combined with sound recording or reproducing apparatus,"25,460,013",12.00,12.00,5,,,,Japan
852732 -- Not combined with sound recording or reproducing apparatus but combined with a clock,"312,032",4.50,4.50,2,,,,Japan
852739 -- Other,"4,643,318",9.00,9.00,2,,,,Japan
852790 - Other apparatus,"2,823,106",3.10,3.10,3,,,,Japan
852812 -- Colour,"219,564,523",12.25,12.25,16,,,,Japan
852813 -- Black and white or other monochrome,"39,257",2.00,2.00,1,,,,Japan
852821 -- Colour,"100,892,511",14.00,14.00,4,,,,Japan
852822 -- Black and white or other monochrome,"2,384,146",14.00,14.00,1,,,,Japan
852830 - Video projectors,"501,136,303",5.33,5.33,3,,,,Japan
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"71,093,849",3.00,3.00,9,,,,Japan
852990 - Other,"1,522,743,385",2.29,2.29,7,,,,Japan
853010 - Equipment for railways or tramways,"1,194",1.70,1.70,1,,,,Japan
853080 - Other equipment,"621,079",1.70,1.70,1,,,,Japan
853090 - Parts,"264,602",1.70,1.70,1,,,,Japan
853110 - Burglar or fire alarms and similar apparatus,"15,463,794",1.65,1.65,4,,,,Japan
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"1,055,179,551",0.00,0.00,4,,,,Japan
853180 - Other apparatus,"388,730,861",0.73,0.73,3,,,,Japan
853190 - Parts,"35,375,826",1.10,1.10,2,,,,Japan
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"924,442",0.00,0.00,1,,,,Japan
853221 -- Tantalum,"11,323,273",0.00,0.00,1,,,,Japan
853222 -- Aluminum electrolytic,"165,282,484",0.00,0.00,1,,,,Japan
"853223 -- Ceramic dielectric, single layer","17,625,345",0.00,0.00,1,,,,Japan
"853224 -- Ceramic dielectric, multilayer","235,620,899",0.00,0.00,1,,,,Japan
853225 -- Dielectric of paper or plastics,"13,511,481",0.00,0.00,1,,,,Japan
853229 -- Other,"23,733,728",0.00,0.00,1,,,,Japan
853230 - Variable or adjustable (pre-set) capacitors,"4,334,420",0.00,0.00,1,,,,Japan
853290 - Parts,"808,137",0.00,0.00,1,,,,Japan
"853310 - Fixed carbon resistors, composition or film types","8,314,043",0.00,0.00,1,,,,Japan
853321 -- For a power handling capacity not exceeding 20 W,"60,803,522",0.00,0.00,1,,,,Japan
853329 -- Other,"12,822,944",0.00,0.00,1,,,,Japan
853331 -- For a power handling capacity not exceeding 20 W,"1,873,289",0.00,0.00,1,,,,Japan
853339 -- Other,"1,653,479",0.00,0.00,1,,,,Japan
"853340 - Other variable resistors, including rheostats and potentiometers","50,638,730",0.00,0.00,2,,,,Japan
853390 - Parts,"6,302,793",0.00,0.00,1,,,,Japan
853400 Printed circuits.,"189,922,430",0.00,0.00,3,,,,Japan
853510 - Fuses,"358,728",2.70,2.70,1,,,,Japan
853521 -- For a voltage of less than 72.5 kV,"28,858",2.70,2.70,1,,,,Japan
853529 -- Other,"40,912",2.70,2.70,1,,,,Japan
853530 - Isolating switches and make-and-break switches,"1,625,989",2.70,2.70,2,,,,Japan
"853540 - Lightning arresters, voltage limiters and surge suppressors","567,965",2.70,2.70,1,,,,Japan
853590 - Other,"10,707,642",2.70,2.70,1,,,,Japan
853610 - Fuses,"11,947,612",2.30,2.30,3,,,,Japan
853620 - Automatic circuit breakers,"12,561,303",2.30,2.30,2,,,,Japan
853630 - Other apparatus for protecting electric circuits,"34,429,715",2.30,2.30,3,,,,Japan
853641 -- For a voltage not exceeding 60 V,"70,018,683",2.30,2.30,2,,,,Japan
853649 -- Other,"79,303,901",2.30,2.30,1,,,,Japan
853650 - Other switches,"239,610,386",1.31,1.31,7,,,,Japan
853661 -- Lamp-holders,"2,074,328",2.30,2.30,2,,,,Japan
853669 -- Other,"117,328,985",0.77,0.77,3,,,,Japan
853690 - Other apparatus,"280,666,084",1.15,1.15,4,,,,Japan
"853710 - For a voltage not exceeding 1,000 V","252,857,276",2.10,2.10,3,,,,Japan
"853720 - For a voltage exceeding 1,000 V","2,074,365",2.10,2.10,2,,,,Japan
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","3,909,964",2.20,2.20,1,,,,Japan
853890 - Other,"132,590,634",2.45,2.45,4,,,,Japan
853910 - Sealed beam lamp units,"15,081,544",1.35,1.35,2,,,,Japan
853921 -- Tungsten halogen,"10,996,650",2.70,2.70,3,,,,Japan
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","3,424,830",2.70,2.70,2,,,,Japan
