Importer,Year,Value,Ad val. duties,Number of lines,India
,(US$),Simple average,MFN duties,Pref. duties,India
,MFN,Best,All items,Non ad val.,All items,Non ad val.,India
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,India
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,India
870490 - Other,,10.00,10.00,1,,,,India
870510 - Crane lorries,,3.70,3.70,1,,,,India
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,India
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,India
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,India
870590 - Other,,3.70,3.70,3,,,,India
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","1,035,411",9.88,9.88,4,,,,India
870710 - For the vehicles of heading 87.03,"756,763",4.50,4.50,2,,,,India
870790 - Other,"82,551",4.50,4.50,2,,,,India
870810 - Bumpers and parts thereof,"4,326,912",3.75,3.75,2,,,,India
870821 -- Safety seat belts,"1,314,843",3.75,3.75,2,,,,India
870829 -- Other,"15,896,866",3.75,3.75,2,,,,India
870830 - Brakes and servo-brakes; parts thereof,"91,541,454",4.00,4.00,3,,,,India
870840 - Gear boxes and parts thereof,"18,398,953",3.88,3.88,4,,,,India
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","78,940,185",4.00,4.00,5,,,,India
870870 - Road wheels and parts and accessories thereof,"35,423,314",3.75,3.75,4,,,,India
870880 - Suspension systems and parts thereof (including shock-absorbers),"9,824,882",3.80,3.80,5,,,,India
870891 -- Radiators and parts thereof,"22,956,033",3.88,3.88,4,,,,India
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"11,541,067",3.88,3.88,4,,,,India
870893 -- Clutches and parts thereof,"7,956,613",3.75,3.75,2,,,,India
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","33,113,586",3.88,3.88,4,,,,India
870895 -- Safety airbags with inflater system; parts thereof,"850,940",3.67,3.67,3,,,,India
870899 -- Other,"244,615,539",3.67,3.67,3,,,,India
870911 -- Electrical,,3.00,3.00,2,,,,India
870919 -- Other,"1,737",3.00,3.00,2,,,,India
870990 - Parts,"270,933",3.50,3.50,1,,,,India
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,India
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"5,992",8.00,8.00,1,,,,India
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"27,336,292",8.00,8.00,4,,,,India
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"2,795,663",6.00,6.00,2,,,,India
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"1,353,964",6.00,6.00,1,,,,India
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"26,130",6.00,6.00,1,,,,India
871190 - Other,"87,735",6.00,6.00,1,,,,India
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","4,917,180",14.67,14.67,3,,,,India
871310 - Not mechanically propelled,"2,468,745",0.00,0.00,1,,,,India
871390 - Other,"5,344,891",0.00,0.00,1,,,,India
871411 -- Saddles,"56,462",3.70,3.70,1,,,,India
871419 -- Other,"33,159,906",3.70,3.70,1,,,,India
871420 - Of carriages for disabled persons,"8,302,793",0.00,0.00,1,,,,India
"871491 -- Frames and forks, and parts thereof","2,713,893",4.70,4.70,3,,,,India
871492 -- Wheel rims and spokes,"111,014",4.70,4.70,2,,,,India
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","2,603,012",4.70,4.70,2,,,,India
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","95,583",4.70,4.70,3,,,,India
871495 -- Saddles,"99,268",4.70,4.70,1,,,,India
"871496 -- Pedals and crank-gear, and parts thereof","2,039,245",4.70,4.70,3,,,,India
871499 -- Other,"3,284,263",4.70,4.70,4,,,,India
871500 Baby carriages and parts thereof.,"12,223",2.70,2.70,2,,,,India
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",265,2.70,2.70,5,,,,India
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,India
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,India
871639 -- Other,"11,308",2.70,2.70,5,,,,India
871640 - Other trailers and semi-trailers,"9,744",2.70,2.70,1,,,,India
871680 - Other vehicles,"210,216",1.70,1.70,1,,,,India
871690 - Parts,"35,734,230",1.70,1.70,4,,,,India
,2009,"2,651,896,836",6.30,6.30,188,,,,India
870110 - Pedestrian controlled tractors,"22,387",3.00,3.00,1,,,,India
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,India
870130 - Track-laying tractors,,0.00,0.00,1,,,,India
870190 - Other,"17,721,004",0.88,0.88,8,,,,India
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,India
870290 - Other,,12.40,12.40,5,,,,India
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"214,046",7.50,7.50,2,,,,India
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","537,631,602",10.00,10.00,2,,,,India
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","1,451,179,490",10.00,10.00,2,,,,India
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","12,440,389",10.00,10.00,3,,,,India
"870324 -- Of a cylinder capacity exceeding 3,000 cc","44,996",10.00,10.00,2,,,,India
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","83,676,437",10.00,10.00,2,,,,India
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","22,701,360",10.00,10.00,3,,,,India
"870333 -- Of a cylinder capacity exceeding 2,500 cc","54,216",10.00,10.00,3,,,,India
870390 - Other,"1,039,977",10.00,10.00,2,,,,India
870410 - Dumpers designed for off-highway use,"209,220",0.00,0.00,2,,,,India
870421 -- g.v.w. not exceeding 5 tonnes,"16,474,945",13.50,13.50,5,,,,India
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"1,771",15.83,15.83,3,,,,India
870423 -- g.v.w. exceeding 20 tonnes,"75,528",15.83,15.83,3,,,,India
870431 -- g.v.w. not exceeding 5 tonnes,"1,576",13.50,13.50,5,,,,India
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,India
870490 - Other,"41,565",10.00,10.00,1,,,,India
870510 - Crane lorries,"1,116",3.70,3.70,1,,,,India
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,India
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,India
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,India
870590 - Other,"39,529",3.70,3.70,3,,,,India
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","15,901",9.88,9.88,4,,,,India
870710 - For the vehicles of heading 87.03,"620,030",4.50,4.50,2,,,,India
870790 - Other,"8,606",4.50,4.50,2,,,,India
870810 - Bumpers and parts thereof,"4,553,380",3.75,3.75,2,,,,India
870821 -- Safety seat belts,"549,774",3.75,3.75,2,,,,India
870829 -- Other,"10,564,257",3.75,3.75,2,,,,India
870830 - Brakes and servo-brakes; parts thereof,"58,890,618",4.00,4.00,3,,,,India
870840 - Gear boxes and parts thereof,"15,920,917",3.88,3.88,4,,,,India
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","34,421,697",4.00,4.00,5,,,,India
870870 - Road wheels and parts and accessories thereof,"19,931,706",3.75,3.75,4,,,,India
870880 - Suspension systems and parts thereof (including shock-absorbers),"7,454,355",3.80,3.80,5,,,,India
870891 -- Radiators and parts thereof,"18,764,217",3.88,3.88,4,,,,India
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"10,218,500",3.88,3.88,4,,,,India
870893 -- Clutches and parts thereof,"5,887,521",3.75,3.75,2,,,,India
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","26,470,445",3.88,3.88,4,,,,India
870895 -- Safety airbags with inflater system; parts thereof,"190,265",3.67,3.67,3,,,,India
870899 -- Other,"182,088,532",3.67,3.67,3,,,,India
870911 -- Electrical,42,3.00,3.00,2,,,,India
870919 -- Other,"5,830",3.00,3.00,2,,,,India
870990 - Parts,"374,713",3.50,3.50,1,,,,India
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","2,608",1.70,1.70,1,,,,India
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"25,511",8.00,8.00,1,,,,India
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"29,942,060",8.00,8.00,4,,,,India
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"3,955,890",6.00,6.00,2,,,,India
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"753,485",6.00,6.00,1,,,,India
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"9,736",6.00,6.00,1,,,,India
871190 - Other,"57,117",6.00,6.00,1,,,,India
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","3,999,728",14.67,14.67,3,,,,India
871310 - Not mechanically propelled,"1,460,105",0.00,0.00,1,,,,India
871390 - Other,"4,547,941",0.00,0.00,1,,,,India
871411 -- Saddles,"113,007",3.70,3.70,1,,,,India
871419 -- Other,"31,548,605",3.70,3.70,1,,,,India
871420 - Of carriages for disabled persons,"6,235,091",0.00,0.00,1,,,,India
"871491 -- Frames and forks, and parts thereof","1,080,161",4.70,4.70,3,,,,India
871492 -- Wheel rims and spokes,"56,015",4.70,4.70,2,,,,India
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","2,348,913",4.70,4.70,2,,,,India
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","245,080",4.70,4.70,3,,,,India
871495 -- Saddles,"95,000",4.70,4.70,1,,,,India
"871496 -- Pedals and crank-gear, and parts thereof","2,213,715",4.70,4.70,3,,,,India
871499 -- Other,"2,694,670",4.70,4.70,4,,,,India
871500 Baby carriages and parts thereof.,"9,847",2.70,2.70,2,,,,India
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,India
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,India
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,India
871639 -- Other,,2.70,2.70,5,,,,India
871640 - Other trailers and semi-trailers,"3,069",2.70,2.70,1,,,,India
871680 - Other vehicles,"136,676",1.70,1.70,1,,,,India
871690 - Parts,"19,860,348",1.70,1.70,4,,,,India
,2008,"1,712,299,791",6.27,6.27,189,,,,India
870110 - Pedestrian controlled tractors,"12,788",3.00,3.00,1,,,,India
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,India
870130 - Track-laying tractors,,0.00,0.00,2,,,,India
870190 - Other,"28,149,149",0.88,0.88,8,,,,India
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,India
870290 - Other,"1,450",12.40,12.40,5,,,,India
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"361,387",7.50,7.50,2,,,,India
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","339,766",10.00,10.00,2,,,,India
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","766,170,828",10.00,10.00,2,,,,India
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","22,679,181",10.00,10.00,3,,,,India
"870324 -- Of a cylinder capacity exceeding 3,000 cc","225,583",10.00,10.00,2,,,,India
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","30,696,876",10.00,10.00,2,,,,India
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","22,674,552",10.00,10.00,3,,,,India
"870333 -- Of a cylinder capacity exceeding 2,500 cc","247,219",10.00,10.00,3,,,,India
870390 - Other,"1,030,505",10.00,10.00,2,,,,India
870410 - Dumpers designed for off-highway use,"12,085",0.00,0.00,2,,,,India
870421 -- g.v.w. not exceeding 5 tonnes,"31,083,605",13.50,13.50,5,,,,India
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"350,958",15.83,15.83,3,,,,India
870423 -- g.v.w. exceeding 20 tonnes,"24,858",15.83,15.83,3,,,,India
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,India
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,India
870490 - Other,,10.00,10.00,1,,,,India
870510 - Crane lorries,,3.70,3.70,1,,,,India
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,India
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,India
870540 - Concrete-mixer lorries,"73,139",3.70,3.70,1,,,,India
870590 - Other,"465,800",3.70,3.70,3,,,,India
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","8,335",9.88,9.88,4,,,,India
870710 - For the vehicles of heading 87.03,"522,957",4.50,4.50,2,,,,India
870790 - Other,"44,135",4.50,4.50,2,,,,India
870810 - Bumpers and parts thereof,"5,823,430",3.75,3.75,2,,,,India
870821 -- Safety seat belts,"781,323",3.75,3.75,2,,,,India
870829 -- Other,"14,872,201",3.75,3.75,2,,,,India
870830 - Brakes and servo-brakes; parts thereof,"75,006,907",4.00,4.00,3,,,,India
870840 - Gear boxes and parts thereof,"40,512,821",3.88,3.88,4,,,,India
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","91,685,692",4.00,4.00,5,,,,India
870870 - Road wheels and parts and accessories thereof,"47,269,140",3.75,3.75,4,,,,India
870880 - Suspension systems and parts thereof (including shock-absorbers),"9,697,631",3.80,3.80,5,,,,India
870891 -- Radiators and parts thereof,"21,791,497",3.88,3.88,4,,,,India
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"14,046,230",3.88,3.88,4,,,,India
870893 -- Clutches and parts thereof,"7,624,389",3.75,3.75,2,,,,India
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","20,953,851",3.88,3.88,4,,,,India
870895 -- Safety airbags with inflater system; parts thereof,"317,809",3.67,3.67,3,,,,India
870899 -- Other,"353,425,935",3.67,3.67,3,,,,India
870911 -- Electrical,"17,358",3.00,3.00,2,,,,India
870919 -- Other,"32,871",3.00,3.00,2,,,,India
870990 - Parts,"1,296,078",3.50,3.50,1,,,,India
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",29,1.70,1.70,1,,,,India
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"79,379",8.00,8.00,1,,,,India
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"7,205,347",8.00,8.00,4,,,,India
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"776,197",6.00,6.00,2,,,,India
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"286,271",6.00,6.00,1,,,,India
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"14,150",6.00,6.00,1,,,,India
871190 - Other,"41,748",6.00,6.00,1,,,,India
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","3,239,975",14.67,14.67,3,,,,India
871310 - Not mechanically propelled,"963,914",0.00,0.00,1,,,,India
871390 - Other,"3,855,246",0.00,0.00,1,,,,India
871411 -- Saddles,"470,121",3.70,3.70,1,,,,India
871419 -- Other,"41,281,415",3.70,3.70,1,,,,India
871420 - Of carriages for disabled persons,"6,249,943",0.00,0.00,1,,,,India
"871491 -- Frames and forks, and parts thereof","370,967",4.70,4.70,3,,,,India
871492 -- Wheel rims and spokes,"84,608",4.70,4.70,2,,,,India
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","3,865,441",4.70,4.70,2,,,,India
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","278,522",4.70,4.70,3,,,,India
871495 -- Saddles,"212,414",4.70,4.70,1,,,,India
"871496 -- Pedals and crank-gear, and parts thereof","3,599,575",4.70,4.70,3,,,,India
871499 -- Other,"3,734,119",4.70,4.70,4,,,,India
871500 Baby carriages and parts thereof.,"1,260",2.70,2.70,2,,,,India
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",776,2.70,2.70,5,,,,India
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,India
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,India
871639 -- Other,"3,896",2.70,2.70,5,,,,India
871640 - Other trailers and semi-trailers,,2.70,2.70,1,,,,India
871680 - Other vehicles,"608,196",1.70,1.70,1,,,,India
871690 - Parts,"24,745,963",1.70,1.70,4,,,,India
,2007,"1,137,258,456",6.27,6.27,189,,,,India
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,India
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,India
870130 - Track-laying tractors,"296,151",0.00,0.00,2,,,,India
870190 - Other,"10,849,851",0.88,0.88,8,,,,India
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,India
870290 - Other,,12.40,12.40,5,,,,India
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"317,216",7.50,7.50,2,,,,India
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","2,988,499",10.00,10.00,2,,,,India
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","383,260,489",10.00,10.00,2,,,,India
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","4,735,708",10.00,10.00,3,,,,India
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,10.00,10.00,2,,,,India
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","24,934,041",10.00,10.00,2,,,,India
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","23,203,374",10.00,10.00,3,,,,India
"870333 -- Of a cylinder capacity exceeding 2,500 cc","9,227,439",10.00,10.00,3,,,,India
870390 - Other,"3,701,282",10.00,10.00,2,,,,India
870410 - Dumpers designed for off-highway use,"12,006",0.00,0.00,2,,,,India
870421 -- g.v.w. not exceeding 5 tonnes,"18,347,432",13.50,13.50,5,,,,India
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"124,729",15.83,15.83,3,,,,India
870423 -- g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,India
870431 -- g.v.w. not exceeding 5 tonnes,"16,830",13.50,13.50,5,,,,India
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,India
870490 - Other,,10.00,10.00,1,,,,India
870510 - Crane lorries,,3.70,3.70,1,,,,India
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,India
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,India
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,India
870590 - Other,"89,357",3.70,3.70,3,,,,India
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","21,311",9.88,9.88,4,,,,India
870710 - For the vehicles of heading 87.03,"151,893",4.50,4.50,2,,,,India
870790 - Other,"14,582",4.50,4.50,2,,,,India
870810 - Bumpers and parts thereof,"4,249,852",3.75,3.75,2,,,,India
870821 -- Safety seat belts,"372,200",3.75,3.75,2,,,,India
870829 -- Other,"13,367,788",3.75,3.75,2,,,,India
870830 - Brakes and servo-brakes; parts thereof,"74,745,384",4.00,4.00,3,,,,India
870840 - Gear boxes and parts thereof,"27,451,266",3.88,3.88,4,,,,India
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","64,073,712",4.00,4.00,5,,,,India
870870 - Road wheels and parts and accessories thereof,"28,376,723",3.75,3.75,4,,,,India
870880 - Suspension systems and parts thereof (including shock-absorbers),"5,392,246",3.80,3.80,5,,,,India
870891 -- Radiators and parts thereof,"18,308,345",3.88,3.88,4,,,,India
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"17,921,275",3.88,3.88,4,,,,India
870893 -- Clutches and parts thereof,"8,146,910",3.75,3.75,2,,,,India
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","14,987,404",3.88,3.88,4,,,,India
870895 -- Safety airbags with inflater system; parts thereof,"1,006,221",3.67,3.67,3,,,,India
870899 -- Other,"286,617,736",3.67,3.67,3,,,,India
870911 -- Electrical,"76,693",3.00,3.00,2,,,,India
870919 -- Other,"18,420",3.00,3.00,2,,,,India
870990 - Parts,"1,581,105",3.50,3.50,1,,,,India
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","44,171",1.70,1.70,1,,,,India
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"248,280",8.00,8.00,1,,,,India
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"5,147,187",8.00,8.00,4,,,,India
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"5,602,028",6.00,6.00,2,,,,India
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"540,827",6.00,6.00,1,,,,India
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"14,144",6.00,6.00,1,,,,India
871190 - Other,"537,894",6.00,6.00,1,,,,India
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","3,249,414",14.67,14.67,3,,,,India
871310 - Not mechanically propelled,"3,477,589",0.00,0.00,1,,,,India
871390 - Other,"1,455,635",0.00,0.00,1,,,,India
871411 -- Saddles,"491,023",3.70,3.70,1,,,,India
871419 -- Other,"36,067,668",3.70,3.70,1,,,,India
871420 - Of carriages for disabled persons,"6,849,951",0.00,0.00,1,,,,India
"871491 -- Frames and forks, and parts thereof","594,084",4.70,4.70,3,,,,India
871492 -- Wheel rims and spokes,"286,476",4.70,4.70,2,,,,India
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","2,849,914",4.70,4.70,2,,,,India
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","308,774",4.70,4.70,3,,,,India
871495 -- Saddles,"111,408",4.70,4.70,1,,,,India
"871496 -- Pedals and crank-gear, and parts thereof","2,678,121",4.70,4.70,3,,,,India
871499 -- Other,"3,777,043",4.70,4.70,4,,,,India
871500 Baby carriages and parts thereof.,"2,165",2.70,2.70,2,,,,India
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","1,275",2.70,2.70,5,,,,India
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"2,165",2.70,2.70,1,,,,India
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,India
871639 -- Other,"50,571",2.70,2.70,5,,,,India
871640 - Other trailers and semi-trailers,,2.70,2.70,1,,,,India
871680 - Other vehicles,"124,304",1.70,1.70,1,,,,India
871690 - Parts,"13,760,875",1.70,1.70,4,,,,India
,2006,"800,063,533",6.38,6.38,180,,,,India
870110 - Pedestrian controlled tractors,753,3.00,3.00,1,,,,India
870120 - Road tractors for semi-trailers,"16,461",16.00,16.00,2,,,,India
870130 - Track-laying tractors,"12,945",0.00,0.00,2,,,,India
870190 - Other,"6,824,688",0.88,0.88,8,,,,India
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,India
870290 - Other,"4,595",12.40,12.40,5,,,,India
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"265,120",7.50,7.50,2,,,,India
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","15,980,674",10.00,10.00,2,,,,India
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","287,907,831",10.00,10.00,2,,,,India
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","255,715",10.00,10.00,3,,,,India
"870324 -- Of a cylinder capacity exceeding 3,000 cc","672,738",10.00,10.00,2,,,,India
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","4,716,486",10.00,10.00,2,,,,India
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","2,512,631",10.00,10.00,3,,,,India
"870333 -- Of a cylinder capacity exceeding 2,500 cc","24,730,812",10.00,10.00,3,,,,India
870390 - Other,"3,109,506",10.00,10.00,2,,,,India
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,India
870421 --g.v.w. not exceeding 5 tonnes,"18,022,819",13.50,13.50,5,,,,India
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,665,15.83,15.83,3,,,,India
870423 --g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,India
870431 --g.v.w. not exceeding 5 tonnes,"2,963",13.50,13.50,5,,,,India
870432 --g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,India
870490 - Other,"1,632",10.00,10.00,1,,,,India
870510 - Crane lorries (mobile cranes),,3.70,3.70,1,,,,India
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,India
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,India
870540 - Concrete-mixer lorries (concrete-mixers),,3.70,3.70,1,,,,India
870590 - Other,"242,657",3.70,3.70,3,,,,India
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","26,430",9.88,9.88,4,,,,India
870710 - For the vehicles of heading 87.03,"52,572",4.50,4.50,2,,,,India
870790 - Other,"44,762",4.50,4.50,2,,,,India
870810 - Bumpers and parts thereof,"1,576,996",3.75,3.75,2,,,,India
870821 -- Safety seat belts,"83,774",3.75,3.75,2,,,,India
870829 -- Other,"5,763,543",3.75,3.75,2,,,,India
870831 -- Mounted brake linings,"15,683,134",4.00,4.00,3,,,,India
870839 -- Other,"23,392,079",3.75,3.75,2,,,,India
870840 - Gear boxes (transmissions),"13,830,384",3.75,3.75,2,,,,India
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","18,207,945",3.75,3.75,2,,,,India
870860 - Non-driving axles and parts thereof,"14,041,889",4.00,4.00,3,,,,India
870870 - Road wheels and parts and accessories thereof,"19,514,472",3.75,3.75,4,,,,India
870880 - Suspension shock- Absorbers,"3,785,420",3.75,3.75,2,,,,India
870891 -- Radiators,"12,448,784",3.75,3.75,2,,,,India
870892 -- Silencers (mufflers) and exhaust pipes,"10,312,330",3.75,3.75,2,,,,India
870893 -- Clutches and parts thereof,"10,445,964",3.75,3.75,2,,,,India
"870894 -- Steering wheels, steering columns and steering boxes","16,894,098",3.75,3.75,2,,,,India
870899 -- Other,"196,643,781",3.50,3.50,6,,,,India
870911 -- Electrical,,3.00,3.00,2,,,,India
870919 -- Other,"7,044",3.00,3.00,2,,,,India
870990 - Parts,"362,919",3.50,3.50,1,,,,India
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.","59,202",1.70,1.70,1,,,,India
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"365,166",8.00,8.00,1,,,,India
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"9,582,701",8.00,8.00,4,,,,India
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"2,139,517",6.00,6.00,2,,,,India
