Importer,Year,Value,Ad val. duties,Number of lines,"Korea, Republic of"
,(US$),Simple average,MFN duties,Pref. duties,"Korea, Republic of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Korea, Republic of"
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","127,936,877",10.00,3.30,2,,2,,"Korea, Republic of"
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","2,250,819,949",10.00,0.00,3,,3,,"Korea, Republic of"
"870333 -- Of a cylinder capacity exceeding 2,500 cc","18,458,391",10.00,0.00,3,,3,,"Korea, Republic of"
870390 - Other,"106,209,698",10.00,3.30,2,,2,,"Korea, Republic of"
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,"Korea, Republic of"
870421 -- g.v.w. not exceeding 5 tonnes,"25,095,089",13.50,4.24,5,,5,,"Korea, Republic of"
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,0.00,3,,3,,"Korea, Republic of"
870423 -- g.v.w. exceeding 20 tonnes,,15.83,4.87,3,,3,,"Korea, Republic of"
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,0.00,5,,5,,"Korea, Republic of"
870432 -- g.v.w. exceeding 5 tonnes,,15.83,0.00,3,,3,,"Korea, Republic of"
870490 - Other,"4,750",10.00,0.00,1,,1,,"Korea, Republic of"
870510 - Crane lorries,"107,832",3.70,0.00,1,,1,,"Korea, Republic of"
870520 -Mobile drilling derricks,,3.70,0.00,1,,1,,"Korea, Republic of"
870530 - Fire fighting vehicles,,3.70,0.00,1,,1,,"Korea, Republic of"
870540 - Concrete-mixer lorries,"239,666",3.70,0.00,1,,1,,"Korea, Republic of"
870590 - Other,,3.70,0.00,2,,2,,"Korea, Republic of"
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","28,940",9.88,0.00,4,,4,,"Korea, Republic of"
870710 - For the vehicles of heading 87.03,"284,513",4.50,0.00,2,,2,,"Korea, Republic of"
870790 - Other,"290,767",4.50,0.00,2,,2,,"Korea, Republic of"
870810 - Bumpers and parts thereof,"55,041,335",3.75,0.00,2,,2,,"Korea, Republic of"
870821 -- Safety seat belts,"19,353,094",3.75,0.00,2,,2,,"Korea, Republic of"
870829 -- Other,"533,682,654",3.75,0.00,2,,2,,"Korea, Republic of"
870830 - Brakes and servo-brakes; parts thereof,"137,975,034",4.00,0.00,3,,3,,"Korea, Republic of"
870840 - Gear boxes and parts thereof,"290,691,383",3.88,0.00,4,,4,,"Korea, Republic of"
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","379,935,182",4.00,0.00,5,,5,,"Korea, Republic of"
870870 - Road wheels and parts and accessories thereof,"220,233,992",3.75,0.00,4,,4,,"Korea, Republic of"
870880 - Suspension systems and parts thereof (including shock- absorbers),"86,332,889",3.80,0.00,5,,5,,"Korea, Republic of"
870891 -- Radiators and parts thereof,"111,004,115",3.88,0.00,4,,4,,"Korea, Republic of"
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"75,540,079",3.88,0.00,4,,4,,"Korea, Republic of"
870893 -- Clutches and parts thereof,"56,930,471",3.75,0.00,2,,2,,"Korea, Republic of"
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","201,894,372",3.88,0.00,4,,4,,"Korea, Republic of"
870895 -- Safety airbags with inflater system; parts thereof,"21,266,804",3.67,0.00,3,,3,,"Korea, Republic of"
870899 -- Other,"310,008,991",3.67,0.00,3,,3,,"Korea, Republic of"
870911 -- Electrical,"8,924",3.00,0.00,2,,2,,"Korea, Republic of"
870919 -- Other,"140,220",3.00,0.00,2,,2,,"Korea, Republic of"
870990 - Parts,"856,996",3.50,0.00,1,,1,,"Korea, Republic of"
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","5,766",1.70,0.00,1,,1,,"Korea, Republic of"
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"703,952",8.00,0.00,1,,1,,"Korea, Republic of"
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"8,339,211",8.00,0.00,3,,3,,"Korea, Republic of"
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"125,748",6.00,0.00,2,,2,,"Korea, Republic of"
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"1,000,124",6.00,0.00,1,,1,,"Korea, Republic of"
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,0.00,1,,1,,"Korea, Republic of"
871190 - Other,"208,359",6.00,0.00,2,,2,,"Korea, Republic of"
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","56,469",14.50,0.00,2,,2,,"Korea, Republic of"
871310 - Not mechanically propelled,"16,113",0.00,0.00,1,,,,"Korea, Republic of"
871390 - Other,,0.00,0.00,1,,,,"Korea, Republic of"
871410 - Of motorcycles (including mopeds),"1,579,852",3.70,0.00,6,,6,,"Korea, Republic of"
871420 - Of carriages for disabled persons,"177,958",0.00,0.00,1,,,,"Korea, Republic of"
"871491 -- Frames and forks, and parts thereof","56,718",4.70,0.00,3,,3,,"Korea, Republic of"
871492 -- Wheel rims and spokes,"38,346",4.70,0.00,2,,2,,"Korea, Republic of"
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels","9,335",4.70,0.00,1,,1,,"Korea, Republic of"
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","35,879",4.70,0.00,2,,2,,"Korea, Republic of"
871495 -- Saddles,"7,899",4.70,0.00,1,,1,,"Korea, Republic of"
"871496 -- Pedals and crank-gear, and parts thereof","1,687",4.70,0.00,3,,3,,"Korea, Republic of"
871499 -- Other,"277,766",4.70,0.00,4,,4,,"Korea, Republic of"
871500 Baby carriages and parts thereof.,"320,206",2.70,0.00,2,,2,,"Korea, Republic of"
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping","6,876",2.70,0.00,2,,2,,"Korea, Republic of"
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"1,756",2.70,0.00,1,,1,,"Korea, Republic of"
871631 -- Tanker trailers and tanker semi-trailers,,2.70,0.00,1,,1,,"Korea, Republic of"
871639 -- Other,"25,228",2.70,0.00,4,,4,,"Korea, Republic of"
871640 - Other trailers and semi-trailers,,2.70,0.00,1,,1,,"Korea, Republic of"
871680 - Other vehicles,"442,397",1.70,0.00,1,,1,,"Korea, Republic of"
871690 - Parts,"39,862,969",1.70,0.00,4,,4,,"Korea, Republic of"
,2014,"6,528,334,102",6.29,1.00,184,,171,,"Korea, Republic of"
870110 - Pedestrian controlled tractors,"84,838",3.00,0.00,1,,1,,"Korea, Republic of"
870120 - Road tractors for semi-trailers,"384,149",16.00,8.00,2,,2,,"Korea, Republic of"
870130 -Track-laying tractors,,0.00,0.00,1,,,,"Korea, Republic of"
870190 - Other,"71,940,505",0.88,0.00,8,,1,,"Korea, Republic of"
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),"34,768",13.00,0.00,4,,4,,"Korea, Republic of"
870290 - Other,543,12.40,0.00,5,,5,,"Korea, Republic of"
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"75,852",7.50,0.00,2,,2,,"Korea, Republic of"
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","292,543,665",10.00,5.00,2,,2,,"Korea, Republic of"
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","888,702,575",10.00,5.00,2,,2,,"Korea, Republic of"
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","651,631,794",10.00,2.00,3,,3,,"Korea, Republic of"
"870324 -- Of a cylinder capacity exceeding 3,000 cc","13,089,937",10.00,2.00,2,,2,,"Korea, Republic of"
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","130,901,719",10.00,5.00,2,,2,,"Korea, Republic of"
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","2,104,194,080",10.00,2.00,3,,3,,"Korea, Republic of"
"870333 -- Of a cylinder capacity exceeding 2,500 cc","17,270,256",10.00,2.00,3,,3,,"Korea, Republic of"
870390 - Other,"10,575,763",10.00,5.00,2,,2,,"Korea, Republic of"
870410 - Dumpers designed for off-highway use,"82,088",0.00,0.00,2,,,,"Korea, Republic of"
870421 -- g.v.w. not exceeding 5 tonnes,"17,122,408",13.50,6.40,5,,5,,"Korea, Republic of"
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"39,781",15.83,2.93,3,,3,,"Korea, Republic of"
870423 -- g.v.w. exceeding 20 tonnes,,15.83,7.33,3,,3,,"Korea, Republic of"
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,2.56,5,,5,,"Korea, Republic of"
870432 -- g.v.w. exceeding 5 tonnes,,15.83,2.93,3,,3,,"Korea, Republic of"
870490 - Other,,10.00,0.00,1,,1,,"Korea, Republic of"
870510 - Crane lorries,365,3.70,0.00,1,,1,,"Korea, Republic of"
870520 -Mobile drilling derricks,,3.70,0.00,1,,1,,"Korea, Republic of"
870530 - Fire fighting vehicles,,3.70,0.00,1,,1,,"Korea, Republic of"
870540 - Concrete-mixer lorries,,3.70,0.00,1,,1,,"Korea, Republic of"
870590 - Other,"439,706",3.70,0.00,2,,2,,"Korea, Republic of"
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,1.98,4,,4,,"Korea, Republic of"
870710 - For the vehicles of heading 87.03,"184,192",4.50,0.45,2,,2,,"Korea, Republic of"
870790 - Other,"726,691",4.50,0.90,2,,2,,"Korea, Republic of"
870810 - Bumpers and parts thereof,"57,733,885",3.75,0.00,2,,2,,"Korea, Republic of"
870821 -- Safety seat belts,"20,519,370",3.75,0.00,2,,2,,"Korea, Republic of"
870829 -- Other,"479,952,364",3.75,0.00,2,,2,,"Korea, Republic of"
870830 - Brakes and servo-brakes; parts thereof,"141,154,940",4.00,0.00,3,,3,,"Korea, Republic of"
870840 - Gear boxes and parts thereof,"211,157,509",3.88,0.00,4,,4,,"Korea, Republic of"
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","378,977,952",4.00,0.00,5,,5,,"Korea, Republic of"
870870 - Road wheels and parts and accessories thereof,"140,138,058",3.75,0.00,4,,4,,"Korea, Republic of"
870880 - Suspension systems and parts thereof (including shock- absorbers),"92,805,320",3.80,0.00,5,,5,,"Korea, Republic of"
870891 -- Radiators and parts thereof,"49,892,068",3.88,0.00,4,,4,,"Korea, Republic of"
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"71,365,921",3.88,0.00,4,,4,,"Korea, Republic of"
870893 -- Clutches and parts thereof,"52,197,274",3.75,0.00,2,,2,,"Korea, Republic of"
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","216,097,310",3.88,0.00,4,,4,,"Korea, Republic of"
870895 -- Safety airbags with inflater system; parts thereof,"54,668,536",3.67,0.00,3,,3,,"Korea, Republic of"
870899 -- Other,"302,526,389",3.67,0.00,3,,3,,"Korea, Republic of"
870911 -- Electrical,"4,476",3.00,0.00,2,,2,,"Korea, Republic of"
870919 -- Other,649,3.00,0.00,2,,2,,"Korea, Republic of"
870990 - Parts,"1,372,643",3.50,0.00,1,,1,,"Korea, Republic of"
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","6,408",1.70,0.00,1,,1,,"Korea, Republic of"
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"104,768",8.00,0.00,1,,1,,"Korea, Republic of"
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"8,857,270",8.00,0.00,3,,3,,"Korea, Republic of"
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"94,644",6.00,0.00,2,,2,,"Korea, Republic of"
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"635,869",6.00,0.00,1,,1,,"Korea, Republic of"
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,223,6.00,0.00,1,,1,,"Korea, Republic of"
871190 - Other,"673,372",6.00,0.00,2,,2,,"Korea, Republic of"
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","43,340",14.50,2.90,2,,2,,"Korea, Republic of"
871310 - Not mechanically propelled,,0.00,0.00,1,,,,"Korea, Republic of"
871390 - Other,"4,330",0.00,0.00,1,,,,"Korea, Republic of"
871410 - Of motorcycles (including mopeds),"2,036,940",3.70,0.70,6,,6,,"Korea, Republic of"
871420 - Of carriages for disabled persons,"294,929",0.00,0.00,1,,,,"Korea, Republic of"
"871491 -- Frames and forks, and parts thereof","46,267",4.70,0.30,3,,3,,"Korea, Republic of"
871492 -- Wheel rims and spokes,"10,396",4.70,0.45,2,,2,,"Korea, Republic of"
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels","135,513",4.70,0.00,1,,1,,"Korea, Republic of"
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","10,318",4.70,0.00,2,,2,,"Korea, Republic of"
871495 -- Saddles,"1,832",4.70,0.00,1,,1,,"Korea, Republic of"
"871496 -- Pedals and crank-gear, and parts thereof","8,982",4.70,0.00,3,,3,,"Korea, Republic of"
871499 -- Other,"208,179",4.70,0.00,4,,4,,"Korea, Republic of"
871500 Baby carriages and parts thereof.,"10,034",2.70,0.00,2,,2,,"Korea, Republic of"
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,0.00,2,,2,,"Korea, Republic of"
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,0.00,1,,1,,"Korea, Republic of"
871631 -- Tanker trailers and tanker semi-trailers,,2.70,0.00,1,,1,,"Korea, Republic of"
871639 -- Other,"82,267",2.70,0.00,4,,4,,"Korea, Republic of"
871640 - Other trailers and semi-trailers,"17,774",2.70,0.00,1,,1,,"Korea, Republic of"
871680 - Other vehicles,"706,279",1.70,0.00,1,,1,,"Korea, Republic of"
871690 - Parts,"43,753,828",1.70,0.00,4,,4,,"Korea, Republic of"
,2013,"6,287,060,632",6.37,1.61,179,,166,,"Korea, Republic of"
870110 - Pedestrian controlled tractors,"394,754",3.00,0.00,1,,1,,"Korea, Republic of"
870120 - Road tractors for semi-trailers,,16.00,10.60,2,,2,,"Korea, Republic of"
870130 -Track-laying tractors,53,0.00,0.00,1,,,,"Korea, Republic of"
870190 - Other,"54,809,416",0.88,0.00,8,,1,,"Korea, Republic of"
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),"46,441",13.00,0.00,4,,4,,"Korea, Republic of"
870290 - Other,,12.40,0.00,5,,5,,"Korea, Republic of"
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"42,935",7.50,0.00,2,,2,,"Korea, Republic of"
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","433,456,600",10.00,6.60,2,,2,,"Korea, Republic of"
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","793,301,474",10.00,6.60,2,,2,,"Korea, Republic of"
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","720,557,158",10.00,4.00,3,,3,,"Korea, Republic of"
"870324 -- Of a cylinder capacity exceeding 3,000 cc","4,819,389",10.00,4.00,2,,2,,"Korea, Republic of"
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","138,416,096",10.00,6.60,2,,2,,"Korea, Republic of"
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","2,073,749,854",10.00,4.00,3,,3,,"Korea, Republic of"
"870333 -- Of a cylinder capacity exceeding 2,500 cc","9,891,633",10.00,4.00,3,,3,,"Korea, Republic of"
870390 - Other,"5,807,530",10.00,6.60,2,,2,,"Korea, Republic of"
870410 - Dumpers designed for off-highway use,"67,251",0.00,0.00,2,,,,"Korea, Republic of"
870421 -- g.v.w. not exceeding 5 tonnes,"20,781,301",13.50,8.48,5,,5,,"Korea, Republic of"
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,5.87,3,,3,,"Korea, Republic of"
870423 -- g.v.w. exceeding 20 tonnes,,15.83,9.73,3,,3,,"Korea, Republic of"
870431 -- g.v.w. not exceeding 5 tonnes,"10,305",13.50,5.12,5,,5,,"Korea, Republic of"
870432 -- g.v.w. exceeding 5 tonnes,,15.83,5.87,3,,3,,"Korea, Republic of"
870490 - Other,,10.00,0.00,1,,1,,"Korea, Republic of"
870510 - Crane lorries,"1,753",3.70,0.00,1,,1,,"Korea, Republic of"
870520 -Mobile drilling derricks,,3.70,0.00,1,,1,,"Korea, Republic of"
870530 - Fire fighting vehicles,,3.70,0.00,1,,1,,"Korea, Republic of"
870540 - Concrete-mixer lorries,,3.70,0.00,1,,1,,"Korea, Republic of"
870590 - Other,279,3.70,0.00,2,,2,,"Korea, Republic of"
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","17,822",9.88,3.95,4,,4,,"Korea, Republic of"
870710 - For the vehicles of heading 87.03,"106,989",4.50,0.90,2,,2,,"Korea, Republic of"
870790 - Other,"770,345",4.50,1.80,2,,2,,"Korea, Republic of"
870810 - Bumpers and parts thereof,"50,206,288",3.75,0.00,2,,2,,"Korea, Republic of"
870821 -- Safety seat belts,"32,321,509",3.75,0.00,2,,2,,"Korea, Republic of"
870829 -- Other,"429,616,829",3.75,0.00,2,,2,,"Korea, Republic of"
870830 - Brakes and servo-brakes; parts thereof,"133,691,628",4.00,0.00,3,,3,,"Korea, Republic of"
870840 - Gear boxes and parts thereof,"218,832,287",3.88,0.00,4,,4,,"Korea, Republic of"
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","340,921,389",4.00,0.00,5,,5,,"Korea, Republic of"
870870 - Road wheels and parts and accessories thereof,"100,219,770",3.75,0.00,4,,4,,"Korea, Republic of"
870880 - Suspension systems and parts thereof (including shock- absorbers),"93,610,801",3.80,0.00,5,,5,,"Korea, Republic of"
870891 -- Radiators and parts thereof,"22,921,669",3.88,0.00,4,,4,,"Korea, Republic of"
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"72,165,785",3.88,0.00,4,,4,,"Korea, Republic of"
870893 -- Clutches and parts thereof,"46,582,198",3.75,0.00,2,,2,,"Korea, Republic of"
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","175,343,474",3.88,0.00,4,,4,,"Korea, Republic of"
870895 -- Safety airbags with inflater system; parts thereof,"50,521,236",3.67,0.00,3,,3,,"Korea, Republic of"
870899 -- Other,"218,535,361",3.67,0.00,3,,3,,"Korea, Republic of"
870911 -- Electrical,,3.00,0.00,2,,2,,"Korea, Republic of"
870919 -- Other,"5,976",3.00,0.00,2,,2,,"Korea, Republic of"
870990 - Parts,"423,258",3.50,0.00,1,,1,,"Korea, Republic of"
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",531,1.70,0.00,1,,1,,"Korea, Republic of"
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"81,240",8.00,0.00,1,,1,,"Korea, Republic of"
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"7,159,588",8.00,0.00,3,,3,,"Korea, Republic of"
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"2,789",6.00,0.00,2,,2,,"Korea, Republic of"
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"2,444,821",6.00,0.00,1,,1,,"Korea, Republic of"
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"22,444",6.00,0.00,1,,1,,"Korea, Republic of"
871190 - Other,"486,242",6.00,0.00,2,,2,,"Korea, Republic of"
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","47,689",14.50,5.80,2,,2,,"Korea, Republic of"
871310 - Not mechanically propelled,"75,830",0.00,0.00,1,,,,"Korea, Republic of"
871390 - Other,"2,523",0.00,0.00,1,,,,"Korea, Republic of"
871410 - Of motorcycles (including mopeds),"2,146,825",3.70,1.40,1,,1,,"Korea, Republic of"
871420 - Of carriages for disabled persons,"212,722",0.00,0.00,1,,,,"Korea, Republic of"
"871491 -- Frames and forks, and parts thereof","71,113",4.70,0.60,3,,3,,"Korea, Republic of"
871492 -- Wheel rims and spokes,"52,231",4.70,0.90,2,,2,,"Korea, Republic of"
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels","280,171",4.70,0.00,1,,1,,"Korea, Republic of"
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","80,584",4.70,0.00,2,,2,,"Korea, Republic of"
871495 -- Saddles,"19,110",4.70,0.00,1,,1,,"Korea, Republic of"
"871496 -- Pedals and crank-gear, and parts thereof","9,124",4.70,0.00,3,,3,,"Korea, Republic of"
871499 -- Other,"242,483",4.70,0.00,4,,4,,"Korea, Republic of"
871500 Baby carriages and parts thereof.,"72,457",2.70,0.00,2,,2,,"Korea, Republic of"
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,0.00,2,,2,,"Korea, Republic of"
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,0.00,1,,1,,"Korea, Republic of"
871631 -- Tanker trailers and tanker semi-trailers,,2.70,0.00,1,,1,,"Korea, Republic of"
871639 -- Other,,2.70,0.00,4,,4,,"Korea, Republic of"
871640 - Other trailers and semi-trailers,"2,297",2.70,0.00,1,,1,,"Korea, Republic of"
871680 - Other vehicles,"384,603",1.70,0.00,1,,1,,"Korea, Republic of"
871690 - Parts,"30,194,376",1.70,0.00,4,,4,,"Korea, Republic of"
,2012,"6,059,924,478",6.37,2.42,179,,166,,"Korea, Republic of"
870110 - Pedestrian controlled tractors,,3.00,0.00,1,,1,,"Korea, Republic of"
870120 - Road tractors for semi-trailers,,16.00,13.30,2,,2,,"Korea, Republic of"
870130 -Track-laying tractors,,0.00,0.00,1,,,,"Korea, Republic of"
870190 - Other,"55,839,923",0.88,0.00,8,,1,,"Korea, Republic of"
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),"39,087",13.00,0.00,4,,4,,"Korea, Republic of"
870290 - Other,,12.40,0.00,5,,5,,"Korea, Republic of"
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"37,596",7.50,0.00,2,,2,,"Korea, Republic of"
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","499,720,231",10.00,8.30,2,,2,,"Korea, Republic of"
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","723,443,346",10.00,8.30,2,,2,,"Korea, Republic of"
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","614,736,401",10.00,7.00,3,,3,,"Korea, Republic of"
"870324 -- Of a cylinder capacity exceeding 3,000 cc","3,952,455",10.00,7.00,2,,2,,"Korea, Republic of"
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","259,788,132",10.00,8.30,2,,2,,"Korea, Republic of"
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","1,977,368,560",10.00,7.00,3,,3,,"Korea, Republic of"
"870333 -- Of a cylinder capacity exceeding 2,500 cc","23,146,658",10.00,7.00,3,,3,,"Korea, Republic of"
870390 - Other,"381,902",10.00,8.30,2,,2,,"Korea, Republic of"
870410 - Dumpers designed for off-highway use,"20,810",0.00,0.00,2,,,,"Korea, Republic of"
870421 -- g.v.w. not exceeding 5 tonnes,"24,650,823",13.50,10.64,5,,5,,"Korea, Republic of"
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"375,411",15.83,10.27,3,,3,,"Korea, Republic of"
870423 -- g.v.w. exceeding 20 tonnes,,15.83,12.20,3,,3,,"Korea, Republic of"
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,8.96,5,,5,,"Korea, Republic of"
870432 -- g.v.w. exceeding 5 tonnes,,15.83,10.27,3,,3,,"Korea, Republic of"
870490 - Other,,10.00,0.00,1,,1,,"Korea, Republic of"
870510 - Crane lorries,437,3.70,0.00,1,,1,,"Korea, Republic of"
870520 -Mobile drilling derricks,,3.70,0.00,1,,1,,"Korea, Republic of"
870530 - Fire fighting vehicles,,3.70,0.00,1,,1,,"Korea, Republic of"
870540 - Concrete-mixer lorries,,3.70,0.00,1,,1,,"Korea, Republic of"
870590 - Other,,3.70,0.00,2,,2,,"Korea, Republic of"
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","1,221",9.88,6.90,4,,4,,"Korea, Republic of"
870710 - For the vehicles of heading 87.03,"513,021",4.50,1.55,2,,2,,"Korea, Republic of"
870790 - Other,"606,928",4.50,3.10,2,,2,,"Korea, Republic of"
870810 - Bumpers and parts thereof,"44,387,109",3.75,0.00,2,,2,,"Korea, Republic of"
870821 -- Safety seat belts,"32,935,996",3.75,0.00,2,,2,,"Korea, Republic of"
870829 -- Other,"464,615,616",3.75,0.00,2,,2,,"Korea, Republic of"
870830 - Brakes and servo-brakes; parts thereof,"92,172,616",4.00,0.00,3,,3,,"Korea, Republic of"
870840 - Gear boxes and parts thereof,"213,589,145",3.88,0.00,4,,4,,"Korea, Republic of"
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","266,396,672",4.00,0.00,5,,5,,"Korea, Republic of"
870870 - Road wheels and parts and accessories thereof,"121,190,132",3.75,0.00,4,,4,,"Korea, Republic of"
870880 - Suspension systems and parts thereof (including shock- absorbers),"82,608,905",3.80,0.00,5,,5,,"Korea, Republic of"
870891 -- Radiators and parts thereof,"22,862,909",3.88,0.00,4,,4,,"Korea, Republic of"
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"56,851,416",3.88,0.00,4,,4,,"Korea, Republic of"
870893 -- Clutches and parts thereof,"44,992,027",3.75,0.00,2,,2,,"Korea, Republic of"
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","106,581,685",3.88,0.00,4,,4,,"Korea, Republic of"
870895 -- Safety airbags with inflater system; parts thereof,"33,498,689",3.67,0.00,3,,3,,"Korea, Republic of"
870899 -- Other,"241,364,239",3.67,0.00,3,,3,,"Korea, Republic of"
870911 -- Electrical,"1,915",3.00,0.00,2,,2,,"Korea, Republic of"
870919 -- Other,,3.00,0.00,2,,2,,"Korea, Republic of"
870990 - Parts,"630,720",3.50,0.00,1,,1,,"Korea, Republic of"
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","8,117",1.70,0.00,1,,1,,"Korea, Republic of"
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"274,473",8.00,0.00,1,,1,,"Korea, Republic of"
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"13,288,625",8.00,0.00,3,,3,,"Korea, Republic of"
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"62,378",6.00,0.00,2,,2,,"Korea, Republic of"
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"3,814,859",6.00,0.00,1,,1,,"Korea, Republic of"
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,0.00,1,,1,,"Korea, Republic of"
871190 - Other,"94,383",6.00,0.00,2,,2,,"Korea, Republic of"
