Importer,Year,Value,Ad val. duties,Number of lines,"Korea, Republic of"
,(US$),Simple average,MFN duties,Pref. duties,"Korea, Republic of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Korea, Republic of"
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"1,112,186",0.00,0.00,3,,,,"Korea, Republic of"
853180 - Other apparatus,"133,203",1.10,1.10,2,,,,"Korea, Republic of"
853190 - Parts,"698,265",1.10,1.10,2,,,,"Korea, Republic of"
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"1,833,088",0.00,0.00,1,,,,"Korea, Republic of"
853221 -- Tantalum,"2,804",0.00,0.00,1,,,,"Korea, Republic of"
853222 -- Aluminium electrolytic,"19,928,331",0.00,0.00,1,,,,"Korea, Republic of"
"853223 -- Ceramic dielectric, single layer","14,101",0.00,0.00,1,,,,"Korea, Republic of"
"853224 -- Ceramic dielectric, multilayer","56,810",0.00,0.00,1,,,,"Korea, Republic of"
853225 -- Dielectric of paper or plastics,"10,034,679",0.00,0.00,1,,,,"Korea, Republic of"
853229 -- Other,"78,234",0.00,0.00,1,,,,"Korea, Republic of"
853230 - Variable or adjustable (pre-set) capacitors,321,0.00,0.00,1,,,,"Korea, Republic of"
853290 - Parts,"74,873",0.00,0.00,1,,,,"Korea, Republic of"
"853310 - Fixed carbon resistors, composition or film types","3,473",0.00,0.00,1,,,,"Korea, Republic of"
853321 -- For a power handling capacity not exceeding 20 W,"39,766",0.00,0.00,1,,,,"Korea, Republic of"
853329 -- Other,"54,551",0.00,0.00,1,,,,"Korea, Republic of"
853331 -- For a power handling capacity not exceeding 20 W,502,0.00,0.00,1,,,,"Korea, Republic of"
853339 -- Other,377,0.00,0.00,1,,,,"Korea, Republic of"
"853340 - Other variable resistors, including rheostats and potentiometers","644,188",0.00,0.00,2,,,,"Korea, Republic of"
853390 - Parts,"7,797",0.00,0.00,1,,,,"Korea, Republic of"
853400 Printed circuits.,"1,823,687",0.00,0.00,3,,,,"Korea, Republic of"
853510 - Fuses,"419,974",2.70,2.70,1,,,,"Korea, Republic of"
853521 -- For a voltage of less than 72.5 kV,"90,369",2.70,2.70,1,,,,"Korea, Republic of"
853529 -- Other,"16,180",2.70,2.70,1,,,,"Korea, Republic of"
853530 - Isolating switches and make-and-break switches,"27,366",2.70,2.70,2,,,,"Korea, Republic of"
"853540 - Lightning arresters, voltage limiters and surge suppressors","613,642",2.70,2.70,1,,,,"Korea, Republic of"
853590 - Other,"335,226",2.70,2.70,1,,,,"Korea, Republic of"
853610 - Fuses,"103,592",2.30,2.30,3,,,,"Korea, Republic of"
853620 - Automatic circuit breakers,"1,448,053",2.30,2.30,2,,,,"Korea, Republic of"
853630 - Other apparatus for protecting electrical circuits,"616,390",2.30,2.30,3,,,,"Korea, Republic of"
853641 -- For a voltage not exceeding 60 V,"840,520",2.30,2.30,2,,,,"Korea, Republic of"
853649 -- Other,"1,897,193",2.30,2.30,1,,,,"Korea, Republic of"
853650 - Other switches,"23,189,206",1.31,1.31,7,,,,"Korea, Republic of"
853661 -- Lamp-holders,"1,813",2.30,2.30,2,,,,"Korea, Republic of"
853669 -- Other,"3,817,651",0.77,0.77,3,,,,"Korea, Republic of"
"853670 - Connectors for optical fibres, optical fibre bundles or cables","9,443",3.00,3.00,1,,,,"Korea, Republic of"
853690 - Other apparatus,"11,202,364",1.15,1.15,4,,,,"Korea, Republic of"
"853710 - For a voltage not exceeding 1,000 V","5,305,317",2.10,2.10,3,,,,"Korea, Republic of"
"853720 - For a voltage exceeding 1,000 V","90,509",2.10,2.10,2,,,,"Korea, Republic of"
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","230,142",2.20,2.20,1,,,,"Korea, Republic of"
853890 - Other,"11,952,585",2.45,2.45,4,,,,"Korea, Republic of"
853910 - Sealed beam lamp units,"32,485",2.70,2.70,1,,,,"Korea, Republic of"
853921 -- Tungsten halogen,"20,099",2.70,2.70,3,,,,"Korea, Republic of"
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V",893,2.70,2.70,2,,,,"Korea, Republic of"
853929 -- Other,"779,386",2.70,2.70,3,,,,"Korea, Republic of"
"853931 -- Fluorescent, hot cathode","162,299",2.70,2.70,2,,,,"Korea, Republic of"
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"57,033",2.70,2.70,3,,,,"Korea, Republic of"
853939 -- Other,"30,435",2.70,2.70,1,,,,"Korea, Republic of"
853941 -- Arc-lamps,"10,782",2.70,2.70,1,,,,"Korea, Republic of"
853949 -- Other,"5,119",2.70,2.70,2,,,,"Korea, Republic of"
853990 - Parts,"67,745",2.70,2.70,2,,,,"Korea, Republic of"
854011 -- Colour,,14.00,14.00,6,,,,"Korea, Republic of"
854012 -- Black and white or other monochrome,,7.50,7.50,1,,,,"Korea, Republic of"
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"16,877",2.70,2.70,2,,,,"Korea, Republic of"
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",851,2.60,2.60,1,,,,"Korea, Republic of"
"854050 - Data/graphic display tubes, black and white or other monochrome",,2.60,2.60,1,,,,"Korea, Republic of"
854060 - Other cathode-ray tubes,,2.60,2.60,1,,,,"Korea, Republic of"
854071 -- Magnetrons,"23,656",2.70,2.70,1,,,,"Korea, Republic of"
854072 -- Klystrons,,2.70,2.70,1,,,,"Korea, Republic of"
854079 -- Other,,2.70,2.70,1,,,,"Korea, Republic of"
854081 -- Receiver or amplifier valves and tubes,,2.70,2.70,1,,,,"Korea, Republic of"
854089 -- Other,"42,792",2.70,2.70,1,,,,"Korea, Republic of"
854091 -- Of cathode-ray tubes,,2.70,2.70,1,,,,"Korea, Republic of"
854099 -- Other,"3,110",2.70,2.70,1,,,,"Korea, Republic of"
"854110 - Diodes, other than photosensitive or light emitting diodes","2,018,973",0.00,0.00,1,,,,"Korea, Republic of"
854121 -- With a dissipation rate of less than 1 W,"32,011",0.00,0.00,1,,,,"Korea, Republic of"
854129 -- Other,"97,608",0.00,0.00,1,,,,"Korea, Republic of"
"854130 - Thyristors, diacs and triacs, other than photosensitive devices","2,546,849",0.00,0.00,1,,,,"Korea, Republic of"
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","240,589",0.00,0.00,2,,,,"Korea, Republic of"
854150 - Other semiconductor devices,"69,754",0.00,0.00,1,,,,"Korea, Republic of"
854160 - Mounted piezo-electric crystals,"16,961",0.00,0.00,1,,,,"Korea, Republic of"
854190 - Parts,"259,795",0.00,0.00,1,,,,"Korea, Republic of"
"854231 -- Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","1,230,172",0.00,0.00,2,,,,"Korea, Republic of"
854232 -- Memories,"553,624",0.00,0.00,9,,,,"Korea, Republic of"
854233 -- Amplifiers,"34,019",0.00,0.00,1,,,,"Korea, Republic of"
854239 -- Other,"449,935",0.00,0.00,2,,,,"Korea, Republic of"
854290 - Parts,"94,079",0.00,0.00,1,,,,"Korea, Republic of"
854310 - Particle accelerators,,4.00,4.00,1,,,,"Korea, Republic of"
854320 - Signal generators,"249,042",3.70,3.70,1,,,,"Korea, Republic of"
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis","5,663",3.70,3.70,1,,,,"Korea, Republic of"
854370 - Other machines and apparatus,"369,427",3.17,3.17,7,,,,"Korea, Republic of"
854390 - Parts,"197,532",3.70,3.70,1,,,,"Korea, Republic of"
854411 -- Of copper,"1,717,738",3.70,3.70,2,,,,"Korea, Republic of"
854419 -- Other,"15,468",3.70,3.70,2,,,,"Korea, Republic of"
854420 - Co-axial cable and other co-axial electric conductors,"165,730",3.70,3.70,1,,,,"Korea, Republic of"
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","559,664",3.70,3.70,1,,,,"Korea, Republic of"
854442 -- Fitted with connectors,"992,679",1.65,1.65,2,,,,"Korea, Republic of"
854449 -- Other,"785,593",2.96,2.96,5,,,,"Korea, Republic of"
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","207,742",3.70,3.70,2,,,,"Korea, Republic of"
854470 - Optical fibre cables,"148,797",0.00,0.00,1,,,,"Korea, Republic of"
854511 -- Of a kind used for furnaces,"2,086,509",2.70,2.70,1,,,,"Korea, Republic of"
854519 -- Other,"487,566",2.70,2.70,2,,,,"Korea, Republic of"
854520 - Brushes,"40,798",2.70,2.70,1,,,,"Korea, Republic of"
854590 - Other,"157,543",2.20,2.20,2,,,,"Korea, Republic of"
854610 - Of glass,"902,645",3.70,3.70,1,,,,"Korea, Republic of"
854620 - Of ceramics,"1,081,626",4.70,4.70,3,,,,"Korea, Republic of"
854690 - Other,"1,451,262",3.70,3.70,2,,,,"Korea, Republic of"
854710 - Insulating fittings of ceramics,"29,988",4.70,4.70,2,,,,"Korea, Republic of"
854720 - Insulating fittings of plastics,"1,349,846",3.70,3.70,1,,,,"Korea, Republic of"
854790 - Other,"516,676",3.70,3.70,1,,,,"Korea, Republic of"
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators","126,034",1.98,1.98,5,,,,"Korea, Republic of"
854890 - Other,"4,673",1.35,1.35,2,,,,"Korea, Republic of"
,2008,"741,892,994",3.35,3.35,552,,,,"Korea, Republic of"
850110 - Motors of an output not exceeding 37.5 W,"16,014,780",3.20,3.20,4,,,,"Korea, Republic of"
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"1,168,257",2.70,2.70,1,,,,"Korea, Republic of"
850131 -- Of an output not exceeding 750 W,"2,393,599",2.70,2.70,1,,,,"Korea, Republic of"
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"852,573",2.70,2.70,2,,,,"Korea, Republic of"
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,"91,361",2.70,2.70,1,,,,"Korea, Republic of"
850134 -- Of an output exceeding 375 kW,"949,075",2.70,2.70,3,,,,"Korea, Republic of"
"850140 - Other AC motors, single-phase","1,259,618",2.70,2.70,2,,,,"Korea, Republic of"
850151 -- Of an output not exceeding 750 W,"18,896,400",2.70,2.70,1,,,,"Korea, Republic of"
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"94,916,307",2.70,2.70,3,,,,"Korea, Republic of"
850153 -- Of an output exceeding 75 kW,"49,979,492",2.70,2.70,4,,,,"Korea, Republic of"
850161 -- Of an output not exceeding 75 kVA,"63,119",2.70,2.70,2,,,,"Korea, Republic of"
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,2.70,2.70,1,,,,"Korea, Republic of"
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,"7,632",2.70,2.70,1,,,,"Korea, Republic of"
850164 -- Of an output exceeding 750 kVA,"1,765,496",2.70,2.70,1,,,,"Korea, Republic of"
850211 -- Of an output not exceeding 75 kVA,"304,127",2.70,2.70,2,,,,"Korea, Republic of"
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,2.70,2.70,1,,,,"Korea, Republic of"
850213 -- Of an output exceeding 375 kVA,,2.70,2.70,3,,,,"Korea, Republic of"
850220 - Generating sets with spark-ignition internal combustion piston engines,,2.70,2.70,4,,,,"Korea, Republic of"
850231 -- Wind-powered,,2.70,2.70,1,,,,"Korea, Republic of"
850239 -- Other,"8,672",2.70,2.70,2,,,,"Korea, Republic of"
850240 - Electric rotary converters,"1,304",2.70,2.70,1,,,,"Korea, Republic of"
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"57,847,468",2.70,2.70,3,,,,"Korea, Republic of"
850410 - Ballasts for discharge lamps or tubes,"35,976",3.70,3.70,2,,,,"Korea, Republic of"
850421 -- Having a power handling capacity not exceeding 650 kVA,"1,199,326",3.70,3.70,1,,,,"Korea, Republic of"
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,3.70,3.70,2,,,,"Korea, Republic of"
"850423 -- Having a power handling capacity exceeding 10,000 kVA","5,942,388",3.70,3.70,1,,,,"Korea, Republic of"
850431 -- Having a power handling capacity not exceeding 1 kVA,"465,170",3.70,3.70,3,,,,"Korea, Republic of"
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"249,357",3.70,3.70,2,,,,"Korea, Republic of"
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"129,930",3.70,3.70,1,,,,"Korea, Republic of"
850434 -- Having a power handling capacity exceeding 500 kVA,"137,415",3.70,3.70,1,,,,"Korea, Republic of"
850440 - Static converters,"8,632,219",2.83,2.83,7,,,,"Korea, Republic of"
850450 - Other inductors,"1,079,562",1.85,1.85,2,,,,"Korea, Republic of"
850490 - Parts,"2,786,392",1.32,1.32,5,,,,"Korea, Republic of"
850511 -- Of metal,"18,486",2.20,2.20,1,,,,"Korea, Republic of"
850519 -- Other,"102,919",2.20,2.20,2,,,,"Korea, Republic of"
"850520 - Electro-magnetic couplings, clutches and brakes","55,414",2.20,2.20,1,,,,"Korea, Republic of"
"850590 - Other, including parts","1,980,415",1.90,1.90,4,,,,"Korea, Republic of"
850610 - Manganese dioxide,"397,275",4.70,4.70,6,,,,"Korea, Republic of"
850630 - Mercuric oxide,"130,355",4.70,4.70,3,,,,"Korea, Republic of"
850640 - Silver oxide,,4.70,4.70,3,,,,"Korea, Republic of"
850650 - Lithium,"27,920",4.70,4.70,3,,,,"Korea, Republic of"
850660 - Air-zinc,,4.70,4.70,3,,,,"Korea, Republic of"
850680 - Other primary cells and primary batteries,"1,641",3.53,3.53,4,,,,"Korea, Republic of"
850690 - Parts,,4.70,4.70,1,,,,"Korea, Republic of"
"850710 - Lead-acid, of a kind used for starting piston engines","11,034,182",3.70,3.70,4,,,,"Korea, Republic of"
850720 - Other lead-acid accumulators,"1,475,182",3.70,3.70,4,,,,"Korea, Republic of"
850730 - Nickel-cadmium,"79,511",2.60,2.60,3,,,,"Korea, Republic of"
850740 - Nickel-iron,,2.70,2.70,1,,,,"Korea, Republic of"
850780 - Other accumulators,"395,957",2.70,2.70,3,,,,"Korea, Republic of"
850790 - Parts,"39,785",2.70,2.70,3,,,,"Korea, Republic of"
"850811 -- Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l",73,2.20,2.20,1,,,,"Korea, Republic of"
850819 -- Other,161,1.70,1.70,1,,,,"Korea, Republic of"
850860 - Other vacuum cleaners,190,1.70,1.70,1,,,,"Korea, Republic of"
850870 - Parts,"6,855",1.70,1.70,1,,,,"Korea, Republic of"
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"15,411,477",2.20,2.20,1,,,,"Korea, Republic of"
850980 - Other appliances,"14,634",2.20,2.20,1,,,,"Korea, Republic of"
850990 - Parts,"322,848",2.20,2.20,1,,,,"Korea, Republic of"
851010 - Shavers,"2,490",2.20,2.20,1,,,,"Korea, Republic of"
851020 - Hair clippers,"5,508",2.20,2.20,1,,,,"Korea, Republic of"
851030 - Hair-removing appliances,,2.20,2.20,1,,,,"Korea, Republic of"
851090 - Parts,,2.20,2.20,1,,,,"Korea, Republic of"
851110 - Sparking plugs,"8,346,285",3.20,3.20,1,,,,"Korea, Republic of"
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"19,468",3.20,3.20,1,,,,"Korea, Republic of"
851130 - Distributors; ignition coils,"2,620,881",3.20,3.20,1,,,,"Korea, Republic of"
851140 - Starter motors and dual purpose starter-generators,"4,497,308",3.20,3.20,1,,,,"Korea, Republic of"
851150 - Other generators,"16,376,255",3.20,3.20,1,,,,"Korea, Republic of"
851180 - Other equipment,"238,356",3.20,3.20,1,,,,"Korea, Republic of"
851190 - Parts,"11,477,145",3.20,3.20,1,,,,"Korea, Republic of"
851210 - Lighting or visual signalling equipment of a kind used on bicycles,674,2.70,2.70,1,,,,"Korea, Republic of"
851220 - Other lighting or visual signalling equipment,"7,457,472",2.70,2.70,1,,,,"Korea, Republic of"
851230 - Sound signalling equipment,"56,410",2.45,2.45,2,,,,"Korea, Republic of"
"851240 - Windscreen wipers, defrosters and demisters","1,950,796",2.70,2.70,1,,,,"Korea, Republic of"
851290 - Parts,"2,476,376",2.45,2.45,2,,,,"Korea, Republic of"
851310 - Lamps,"5,596",5.70,5.70,1,,,,"Korea, Republic of"
851390 - Parts,,5.70,5.70,1,,,,"Korea, Republic of"
851410 - Resistance heated furnaces and ovens,,2.20,2.20,2,,,,"Korea, Republic of"
851420 - Furnaces and ovens functioning by induction or dielectric loss,,2.20,2.20,2,,,,"Korea, Republic of"
851430 - Other furnaces and ovens,"30,747",2.20,2.20,2,,,,"Korea, Republic of"
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,"37,880",2.20,2.20,1,,,,"Korea, Republic of"
851490 - Parts,"131,702",2.20,2.20,1,,,,"Korea, Republic of"
851511 -- Soldering irons and guns,,2.70,2.70,1,,,,"Korea, Republic of"
851519 -- Other,,2.70,2.70,1,,,,"Korea, Republic of"
851521 -- Fully or partly automatic,"451,357",2.70,2.70,1,,,,"Korea, Republic of"
851529 -- Other,,2.70,2.70,2,,,,"Korea, Republic of"
851531 -- Fully or partly automatic,"17,856",2.70,2.70,1,,,,"Korea, Republic of"
851539 -- Other,"91,918",2.70,2.70,3,,,,"Korea, Republic of"
851580 - Other machines and apparatus,"741,173",2.70,2.70,4,,,,"Korea, Republic of"
851590 - Parts,"2,181,345",2.70,2.70,1,,,,"Korea, Republic of"
851610 - Electric instantaneous or storage water heaters and immersion heaters,"35,830",2.70,2.70,3,,,,"Korea, Republic of"
851621 -- Storage heating radiators,,2.70,2.70,1,,,,"Korea, Republic of"
851629 -- Other,"124,247",2.70,2.70,4,,,,"Korea, Republic of"
851631 -- Hair dryers,"174,549",2.70,2.70,2,,,,"Korea, Republic of"
851632 -- Other hair-dressing apparatus,"117,669",2.70,2.70,1,,,,"Korea, Republic of"
851633 -- Hand-drying apparatus,,2.70,2.70,1,,,,"Korea, Republic of"
851640 - Electric smoothing irons,"20,420",2.70,2.70,2,,,,"Korea, Republic of"
851650 - Microwave ovens,278,5.00,5.00,1,,,,"Korea, Republic of"
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","48,207",2.70,2.70,6,,,,"Korea, Republic of"
851671 -- Coffee or tea makers,"64,130",2.70,2.70,1,,,,"Korea, Republic of"
851672 -- Toasters,,2.70,2.70,1,,,,"Korea, Republic of"
851679 -- Other,"21,592",2.70,2.70,2,,,,"Korea, Republic of"
851680 - Electric heating resistors,"83,510",2.70,2.70,2,,,,"Korea, Republic of"
851690 - Parts,"141,810",2.70,2.70,1,,,,"Korea, Republic of"
851711 -- Line telephone sets with cordless handsets,"82,836",0.00,0.00,1,,,,"Korea, Republic of"
851712 -- Telephones for cellular networks or for other wireless networks,"8,736,983",0.00,0.00,1,,,,"Korea, Republic of"
851718 -- Other,"257,414",0.00,0.00,1,,,,"Korea, Republic of"
851761 -- Base stations,"928,831",0.00,0.00,1,,,,"Korea, Republic of"
"851762 -- Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","37,214,824",0.00,0.00,1,,,,"Korea, Republic of"
851769 -- Other,"635,778",1.86,1.86,5,,,,"Korea, Republic of"
851770 - Parts,"86,320,343",2.15,2.15,4,,,,"Korea, Republic of"
851810 - Microphones and stands therefor,"15,381",1.25,1.25,2,,,,"Korea, Republic of"
"851821 -- Single loudspeakers, mounted in their enclosures","792,280",4.50,4.50,1,,,,"Korea, Republic of"
"851822 -- Multiple loudspeakers, mounted in the same enclosure","88,578",4.50,4.50,1,,,,"Korea, Republic of"
851829 -- Other,"579,778",1.50,1.50,2,,,,"Korea, Republic of"
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers","51,371",1.00,1.00,2,,,,"Korea, Republic of"
851840 - Audio-frequency electric amplifiers,"64,965",4.00,4.00,3,,,,"Korea, Republic of"
851850 - Electric sound amplifier sets,"40,327",2.00,2.00,1,,,,"Korea, Republic of"
851890 - Parts,"2,902,948",2.00,2.00,1,,,,"Korea, Republic of"
"851920 - Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment",,6.67,6.67,3,,,,"Korea, Republic of"
851930 - Turntables (record-decks),"5,435",2.00,2.00,1,,,,"Korea, Republic of"
851950 - Telephone answering machines,,0.00,0.00,1,,,,"Korea, Republic of"
"851981 -- Using magnetic, optical or semiconductor media","129,842",3.87,3.87,15,,,,"Korea, Republic of"
851989 -- Other,103,3.38,3.38,4,,,,"Korea, Republic of"
852110 - Magnetic tape-type,"7,309",11.00,11.00,2,,,,"Korea, Republic of"
852190 - Other,"95,155",13.90,13.90,1,,,,"Korea, Republic of"
852210 - Pick-up cartridges,,4.00,4.00,1,,,,"Korea, Republic of"
852290 - Other,"6,592",1.60,1.60,5,,,,"Korea, Republic of"
852321 -- Cards incorporating a magnetic stripe,"145,545",3.50,3.50,1,,,,"Korea, Republic of"
852329 -- Other,"231,867",1.40,1.40,5,,,,"Korea, Republic of"
852340 - Optical media,"1,813,601",1.46,1.46,12,,,,"Korea, Republic of"
852351 -- Solid-state non-volatile storage devices,"19,819",0.88,0.88,4,,,,"Korea, Republic of"
852352 -- “Smart cards”,"128,216",1.85,1.85,2,,,,"Korea, Republic of"
852359 -- Other,513,0.88,0.88,4,,,,"Korea, Republic of"
852380 - Other,"101,161",0.88,0.88,4,,,,"Korea, Republic of"
852550 - Transmission apparatus,"77,899",3.60,3.60,1,,,,"Korea, Republic of"
852560 - Transmission apparatus incorporating reception apparatus,"1,286,102",0.00,0.00,1,,,,"Korea, Republic of"
"852580 - Television cameras, digital cameras and video camera recorders","142,777",5.36,5.36,5,,,,"Korea, Republic of"
852610 - Radar apparatus,"66,796",3.70,3.70,1,,,,"Korea, Republic of"
852691 -- Radio navigational aid apparatus,"409,463",3.70,3.70,2,,,,"Korea, Republic of"
852692 -- Radio remote control apparatus,"21,816,150",3.70,3.70,1,,,,"Korea, Republic of"
852712 -- Pocket-size radio cassette-players,,12.00,12.00,2,,,,"Korea, Republic of"
852713 -- Other apparatus combined with sound recording or reproducing apparatus,"18,135",12.00,12.00,3,,,,"Korea, Republic of"
852719 -- Other,"1,069",0.00,0.00,1,,,,"Korea, Republic of"
852721 -- Combined with sound recording or reproducing apparatus,"226,067",12.67,12.67,6,,,,"Korea, Republic of"
852729 -- Other,439,12.00,12.00,1,,,,"Korea, Republic of"
852791 -- Combined with sound recording or reproducing apparatus,146,12.00,12.00,5,,,,"Korea, Republic of"
852792 -- Not combined with sound recording or reproducing apparatus but combined with a clock,,4.50,4.50,2,,,,"Korea, Republic of"
852799 -- Other,"25,898",9.00,9.00,1,,,,"Korea, Republic of"
852841 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"23,247",0.00,0.00,1,,,,"Korea, Republic of"
852849 -- Other,"1,772",14.00,14.00,4,,,,"Korea, Republic of"
852851 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"42,832",0.00,0.00,1,,,,"Korea, Republic of"
852859 -- Other,"1,882,096",14.00,14.00,2,,,,"Korea, Republic of"
852861 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,,0.00,0.00,1,,,,"Korea, Republic of"
852869 -- Other,"17,754",5.33,5.33,3,,,,"Korea, Republic of"
852871 -- Not designed to incorporate a video display or screen,"4,687",7.00,7.00,4,,,,"Korea, Republic of"
"852872 -- Other, colour","44,238",14.00,14.00,11,,,,"Korea, Republic of"
"852873 -- Other, black and white or other monochrome",,2.00,2.00,1,,,,"Korea, Republic of"
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"3,232,182",3.86,3.86,7,,,,"Korea, Republic of"
852990 - Other,"9,443,674",2.67,2.67,6,,,,"Korea, Republic of"
853010 - Equipment for railways or tramways,"58,652",1.70,1.70,1,,,,"Korea, Republic of"
853080 - Other equipment,"6,606",1.70,1.70,1,,,,"Korea, Republic of"
853090 - Parts,"113,993",1.70,1.70,1,,,,"Korea, Republic of"
853110 - Burglar or fire alarms and similar apparatus,"36,503",2.20,2.20,2,,,,"Korea, Republic of"
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"530,413",0.00,0.00,3,,,,"Korea, Republic of"
853180 - Other apparatus,"282,111",1.10,1.10,2,,,,"Korea, Republic of"
853190 - Parts,"846,860",1.10,1.10,2,,,,"Korea, Republic of"
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"1,842,604",0.00,0.00,1,,,,"Korea, Republic of"
853221 -- Tantalum,"4,512",0.00,0.00,1,,,,"Korea, Republic of"
853222 -- Aluminium electrolytic,"30,352,071",0.00,0.00,1,,,,"Korea, Republic of"
"853223 -- Ceramic dielectric, single layer","308,419",0.00,0.00,1,,,,"Korea, Republic of"
"853224 -- Ceramic dielectric, multilayer","169,847",0.00,0.00,1,,,,"Korea, Republic of"
853225 -- Dielectric of paper or plastics,"13,963,394",0.00,0.00,1,,,,"Korea, Republic of"
853229 -- Other,"119,295",0.00,0.00,1,,,,"Korea, Republic of"
853230 - Variable or adjustable (pre-set) capacitors,"3,691",0.00,0.00,1,,,,"Korea, Republic of"
853290 - Parts,"54,682",0.00,0.00,1,,,,"Korea, Republic of"
"853310 - Fixed carbon resistors, composition or film types","12,685",0.00,0.00,1,,,,"Korea, Republic of"
853321 -- For a power handling capacity not exceeding 20 W,"2,588,318",0.00,0.00,1,,,,"Korea, Republic of"
853329 -- Other,"128,114",0.00,0.00,1,,,,"Korea, Republic of"
853331 -- For a power handling capacity not exceeding 20 W,"8,511",0.00,0.00,1,,,,"Korea, Republic of"
853339 -- Other,"16,919",0.00,0.00,1,,,,"Korea, Republic of"
"853340 - Other variable resistors, including rheostats and potentiometers","435,376",0.00,0.00,2,,,,"Korea, Republic of"
853390 - Parts,"18,017",0.00,0.00,1,,,,"Korea, Republic of"
853400 Printed circuits.,"2,455,048",0.00,0.00,3,,,,"Korea, Republic of"
853510 - Fuses,"678,991",2.70,2.70,1,,,,"Korea, Republic of"
853521 -- For a voltage of less than 72.5 kV,,2.70,2.70,1,,,,"Korea, Republic of"
853529 -- Other,"44,985",2.70,2.70,1,,,,"Korea, Republic of"
853530 - Isolating switches and make-and-break switches,"22,060",2.70,2.70,2,,,,"Korea, Republic of"
"853540 - Lightning arresters, voltage limiters and surge suppressors","292,013",2.70,2.70,1,,,,"Korea, Republic of"
853590 - Other,"879,086",2.70,2.70,1,,,,"Korea, Republic of"
853610 - Fuses,"104,999",2.30,2.30,3,,,,"Korea, Republic of"
853620 - Automatic circuit breakers,"1,000,549",2.30,2.30,2,,,,"Korea, Republic of"
853630 - Other apparatus for protecting electrical circuits,"1,654,946",2.30,2.30,3,,,,"Korea, Republic of"
853641 -- For a voltage not exceeding 60 V,"2,439,272",2.30,2.30,2,,,,"Korea, Republic of"
853649 -- Other,"1,019,372",2.30,2.30,1,,,,"Korea, Republic of"
853650 - Other switches,"37,554,913",1.31,1.31,7,,,,"Korea, Republic of"
853661 -- Lamp-holders,"91,068",2.30,2.30,2,,,,"Korea, Republic of"
853669 -- Other,"7,597,759",0.77,0.77,3,,,,"Korea, Republic of"
"853670 - Connectors for optical fibres, optical fibre bundles or cables","8,393",3.00,3.00,1,,,,"Korea, Republic of"
853690 - Other apparatus,"16,235,178",1.15,1.15,4,,,,"Korea, Republic of"
"853710 - For a voltage not exceeding 1,000 V","3,504,596",2.10,2.10,3,,,,"Korea, Republic of"
"853720 - For a voltage exceeding 1,000 V","388,047",2.10,2.10,2,,,,"Korea, Republic of"
