Importer,Year,Value,Ad val. duties,Number of lines,"Korea, Republic of"
,(US$),Simple average,MFN duties,Pref. duties,"Korea, Republic of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Korea, Republic of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","8,802",22.50,22.50,1,,,,"Korea, Republic of"
950699 - - Other,"46,978",22.50,22.50,1,,,,"Korea, Republic of"
950710 - Fishing rods,"70,290",22.50,22.50,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","6,382",22.50,22.50,1,,,,"Korea, Republic of"
950730 - Fishing reels,"80,355",22.50,22.50,1,,,,"Korea, Republic of"
950790 - Other,"102,493",22.50,22.50,1,,,,"Korea, Republic of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","8,708",22.50,22.50,1,,,,"Korea, Republic of"
,2000,"658,269",23.00,23.00,48,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",24,23.00,23.00,1,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed","72,357",23.00,23.00,2,,,,"Korea, Republic of"
"950291 - - Garments and accessories therefor, footwear and headgear",,23.00,23.00,1,,,,"Korea, Republic of"
950299 - - Other,,23.00,23.00,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,23.00,23.00,1,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","15,960",23.00,23.00,1,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,,23.00,23.00,1,,,,"Korea, Republic of"
950341 - - Stuffed,,23.00,23.00,1,,,,"Korea, Republic of"
950349 - - Other,"24,222",23.00,23.00,1,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,"1,647",23.00,23.00,1,,,,"Korea, Republic of"
950360 - Puzzles,"3,774",23.00,23.00,1,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits","8,955",23.00,23.00,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor","7,569",23.00,23.00,2,,,,"Korea, Republic of"
950390 - Other,"94,495",23.00,23.00,2,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,"41,226",23.00,23.00,3,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,,23.00,23.00,1,,,,"Korea, Republic of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,23.00,23.00,1,,,,"Korea, Republic of"
950440 - Playing cards,"3,214",23.00,23.00,1,,,,"Korea, Republic of"
950490 - Other,"4,838",23.00,23.00,1,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,"8,618",23.00,23.00,1,,,,"Korea, Republic of"
950590 - Other,657,23.00,23.00,1,,,,"Korea, Republic of"
950611 - - Skis,,23.00,23.00,1,,,,"Korea, Republic of"
950612 - - Ski-fastenings (ski-bindings),,23.00,23.00,1,,,,"Korea, Republic of"
950619 - - Other,,23.00,23.00,1,,,,"Korea, Republic of"
950621 - - Sailboards,,23.00,23.00,1,,,,"Korea, Republic of"
950629 - - Other,"7,435",23.00,23.00,1,,,,"Korea, Republic of"
"950631 - - Clubs, complete",129,23.00,23.00,1,,,,"Korea, Republic of"
950632 - - Balls,227,23.00,23.00,1,,,,"Korea, Republic of"
950639 - - Other,79,23.00,23.00,1,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,120,23.00,23.00,1,,,,"Korea, Republic of"
"950651 - - Lawn-tennis rackets, whether or not strung",,23.00,23.00,1,,,,"Korea, Republic of"
950659 - - Other,,23.00,23.00,1,,,,"Korea, Republic of"
950661 - - Lawn-tennis balls,"13,541",23.00,23.00,1,,,,"Korea, Republic of"
950662 - - Inflatable,"4,876",23.00,23.00,1,,,,"Korea, Republic of"
950669 - - Other,"4,496",23.00,23.00,1,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,23.00,23.00,1,,,,"Korea, Republic of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","1,646",23.00,23.00,1,,,,"Korea, Republic of"
950699 - - Other,"4,014",23.00,23.00,1,,,,"Korea, Republic of"
950710 - Fishing rods,"86,250",23.00,23.00,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","16,921",23.00,23.00,1,,,,"Korea, Republic of"
950730 - Fishing reels,"49,372",23.00,23.00,1,,,,"Korea, Republic of"
950790 - Other,"122,302",23.00,23.00,1,,,,"Korea, Republic of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","59,305",23.00,23.00,1,,,,"Korea, Republic of"
,1999,"1,276,252",23.00,23.00,48,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,23.00,23.00,1,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed","25,195",23.00,23.00,2,,,,"Korea, Republic of"
"950291 - - Garments and accessories therefor, footwear and headgear",,23.00,23.00,1,,,,"Korea, Republic of"
950299 - - Other,,23.00,23.00,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,23.00,23.00,1,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","87,922",23.00,23.00,1,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,,23.00,23.00,1,,,,"Korea, Republic of"
950341 - - Stuffed,"262,843",23.00,23.00,1,,,,"Korea, Republic of"
950349 - - Other,"63,728",23.00,23.00,1,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,"26,942",23.00,23.00,1,,,,"Korea, Republic of"
950360 - Puzzles,"7,343",23.00,23.00,1,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits","54,983",23.00,23.00,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor","135,626",23.00,23.00,2,,,,"Korea, Republic of"
950390 - Other,"192,814",23.00,23.00,2,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,"11,513",23.00,23.00,3,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,,23.00,23.00,1,,,,"Korea, Republic of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,23.00,23.00,1,,,,"Korea, Republic of"
950440 - Playing cards,,23.00,23.00,1,,,,"Korea, Republic of"
950490 - Other,"5,836",23.00,23.00,1,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,685,23.00,23.00,1,,,,"Korea, Republic of"
950590 - Other,"6,449",23.00,23.00,1,,,,"Korea, Republic of"
950611 - - Skis,,23.00,23.00,1,,,,"Korea, Republic of"
950612 - - Ski-fastenings (ski-bindings),,23.00,23.00,1,,,,"Korea, Republic of"
950619 - - Other,,23.00,23.00,1,,,,"Korea, Republic of"
950621 - - Sailboards,,23.00,23.00,1,,,,"Korea, Republic of"
950629 - - Other,,23.00,23.00,1,,,,"Korea, Republic of"
"950631 - - Clubs, complete",21,23.00,23.00,1,,,,"Korea, Republic of"
950632 - - Balls,457,23.00,23.00,1,,,,"Korea, Republic of"
950639 - - Other,381,23.00,23.00,1,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,,23.00,23.00,1,,,,"Korea, Republic of"
"950651 - - Lawn-tennis rackets, whether or not strung",,23.00,23.00,1,,,,"Korea, Republic of"
950659 - - Other,,23.00,23.00,1,,,,"Korea, Republic of"
950661 - - Lawn-tennis balls,,23.00,23.00,1,,,,"Korea, Republic of"
950662 - - Inflatable,"73,500",23.00,23.00,1,,,,"Korea, Republic of"
950669 - - Other,,23.00,23.00,1,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,23.00,23.00,1,,,,"Korea, Republic of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics",,23.00,23.00,1,,,,"Korea, Republic of"
950699 - - Other,"1,712",23.00,23.00,1,,,,"Korea, Republic of"
950710 - Fishing rods,"115,524",23.00,23.00,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","6,516",23.00,23.00,1,,,,"Korea, Republic of"
950730 - Fishing reels,"53,496",23.00,23.00,1,,,,"Korea, Republic of"
950790 - Other,"142,766",23.00,23.00,1,,,,"Korea, Republic of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,23.00,23.00,1,,,,"Korea, Republic of"
,1998,"1,914,408",23.00,23.00,48,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","7,353",23.00,23.00,1,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed","4,980",23.00,23.00,2,,,,"Korea, Republic of"
"950291 - - Garments and accessories therefor, footwear and headgear",,23.00,23.00,1,,,,"Korea, Republic of"
950299 - - Other,,23.00,23.00,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,23.00,23.00,1,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","45,485",23.00,23.00,1,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,,23.00,23.00,1,,,,"Korea, Republic of"
950341 - - Stuffed,"751,085",23.00,23.00,1,,,,"Korea, Republic of"
950349 - - Other,"52,219",23.00,23.00,1,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,,23.00,23.00,1,,,,"Korea, Republic of"
950360 - Puzzles,,23.00,23.00,1,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits","88,304",23.00,23.00,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor","95,932",23.00,23.00,2,,,,"Korea, Republic of"
950390 - Other,"5,746",23.00,23.00,2,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,"64,275",23.00,23.00,3,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,"3,520",23.00,23.00,1,,,,"Korea, Republic of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","3,461",23.00,23.00,1,,,,"Korea, Republic of"
950440 - Playing cards,547,23.00,23.00,1,,,,"Korea, Republic of"
950490 - Other,"3,150",23.00,23.00,1,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,"20,477",23.00,23.00,1,,,,"Korea, Republic of"
950590 - Other,"33,460",23.00,23.00,1,,,,"Korea, Republic of"
950611 - - Skis,,23.00,23.00,1,,,,"Korea, Republic of"
950612 - - Ski-fastenings (ski-bindings),,23.00,23.00,1,,,,"Korea, Republic of"
950619 - - Other,,23.00,23.00,1,,,,"Korea, Republic of"
950621 - - Sailboards,,23.00,23.00,1,,,,"Korea, Republic of"
950629 - - Other,"37,443",23.00,23.00,1,,,,"Korea, Republic of"
"950631 - - Clubs, complete","1,072",23.00,23.00,1,,,,"Korea, Republic of"
950632 - - Balls,526,23.00,23.00,1,,,,"Korea, Republic of"
950639 - - Other,"5,307",23.00,23.00,1,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,"3,528",23.00,23.00,1,,,,"Korea, Republic of"
"950651 - - Lawn-tennis rackets, whether or not strung",,23.00,23.00,1,,,,"Korea, Republic of"
950659 - - Other,292,23.00,23.00,1,,,,"Korea, Republic of"
950661 - - Lawn-tennis balls,541,23.00,23.00,1,,,,"Korea, Republic of"
950662 - - Inflatable,"92,407",23.00,23.00,1,,,,"Korea, Republic of"
950669 - - Other,"116,589",23.00,23.00,1,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,23.00,23.00,1,,,,"Korea, Republic of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics",,23.00,23.00,1,,,,"Korea, Republic of"
950699 - - Other,"1,758",23.00,23.00,1,,,,"Korea, Republic of"
950710 - Fishing rods,"128,689",23.00,23.00,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","49,072",23.00,23.00,1,,,,"Korea, Republic of"
950730 - Fishing reels,"141,847",23.00,23.00,1,,,,"Korea, Republic of"
950790 - Other,"155,343",23.00,23.00,1,,,,"Korea, Republic of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,23.00,23.00,1,,,,"Korea, Republic of"
,1997,"3,609,750",23.00,23.00,48,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","3,047",23.00,23.00,1,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed","58,623",23.00,23.00,2,,,,"Korea, Republic of"
"950291 - - Garments and accessories therefor, footwear and headgear",,23.00,23.00,1,,,,"Korea, Republic of"
950299 - - Other,397,23.00,23.00,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,23.00,23.00,1,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","34,374",23.00,23.00,1,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,"3,872",23.00,23.00,1,,,,"Korea, Republic of"
950341 - - Stuffed,"473,735",23.00,23.00,1,,,,"Korea, Republic of"
950349 - - Other,"1,359,279",23.00,23.00,1,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,"3,419",23.00,23.00,1,,,,"Korea, Republic of"
950360 - Puzzles,"4,790",23.00,23.00,1,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits","5,832",23.00,23.00,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor","23,172",23.00,23.00,2,,,,"Korea, Republic of"
950390 - Other,"148,454",23.00,23.00,2,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,"33,595",23.00,23.00,3,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,,23.00,23.00,1,,,,"Korea, Republic of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","11,298",23.00,23.00,1,,,,"Korea, Republic of"
950440 - Playing cards,95,23.00,23.00,1,,,,"Korea, Republic of"
950490 - Other,"11,026",23.00,23.00,1,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,"133,344",23.00,23.00,1,,,,"Korea, Republic of"
950590 - Other,"48,296",23.00,23.00,1,,,,"Korea, Republic of"
950611 - - Skis,,23.00,23.00,1,,,,"Korea, Republic of"
950612 - - Ski-fastenings (ski-bindings),,23.00,23.00,1,,,,"Korea, Republic of"
950619 - - Other,"15,484",23.00,23.00,1,,,,"Korea, Republic of"
950621 - - Sailboards,,23.00,23.00,1,,,,"Korea, Republic of"
950629 - - Other,"14,854",23.00,23.00,1,,,,"Korea, Republic of"
"950631 - - Clubs, complete",,23.00,23.00,1,,,,"Korea, Republic of"
950632 - - Balls,"3,116",23.00,23.00,1,,,,"Korea, Republic of"
950639 - - Other,"10,600",23.00,23.00,1,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,781,23.00,23.00,1,,,,"Korea, Republic of"
"950651 - - Lawn-tennis rackets, whether or not strung",525,23.00,23.00,1,,,,"Korea, Republic of"
950659 - - Other,409,23.00,23.00,1,,,,"Korea, Republic of"
950661 - - Lawn-tennis balls,213,23.00,23.00,1,,,,"Korea, Republic of"
950662 - - Inflatable,"118,444",23.00,23.00,1,,,,"Korea, Republic of"
950669 - - Other,"2,155",23.00,23.00,1,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached","6,902",23.00,23.00,1,,,,"Korea, Republic of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","7,012",23.00,23.00,1,,,,"Korea, Republic of"
950699 - - Other,"20,157",23.00,23.00,1,,,,"Korea, Republic of"
950710 - Fishing rods,"393,330",23.00,23.00,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","111,906",23.00,23.00,1,,,,"Korea, Republic of"
950730 - Fishing reels,"398,452",23.00,23.00,1,,,,"Korea, Republic of"
950790 - Other,"148,762",23.00,23.00,1,,,,"Korea, Republic of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,23.00,23.00,1,,,,"Korea, Republic of"
,1996,"3,515,591",40.83,40.83,48,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","39,877",70.00,70.00,1,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed","208,626",70.00,70.00,2,,,,"Korea, Republic of"
"950291 - - Garments and accessories therefor, footwear and headgear","2,603",70.00,70.00,1,,,,"Korea, Republic of"
950299 - - Other,"118,489",70.00,70.00,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,70.00,70.00,1,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","32,311",70.00,70.00,1,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,"17,002",70.00,70.00,1,,,,"Korea, Republic of"
950341 - - Stuffed,"598,072",70.00,70.00,1,,,,"Korea, Republic of"
950349 - - Other,"138,882",70.00,70.00,1,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,167,70.00,70.00,1,,,,"Korea, Republic of"
950360 - Puzzles,,70.00,70.00,1,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits",154,70.00,70.00,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor","18,709",70.00,70.00,2,,,,"Korea, Republic of"
950390 - Other,"49,827",70.00,70.00,2,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,"46,591",70.00,70.00,3,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,,20.00,20.00,1,,,,"Korea, Republic of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","148,854",20.00,20.00,1,,,,"Korea, Republic of"
950440 - Playing cards,"2,013",20.00,20.00,1,,,,"Korea, Republic of"
950490 - Other,"1,144",20.00,20.00,1,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,"20,138",20.00,20.00,1,,,,"Korea, Republic of"
950590 - Other,"36,800",20.00,20.00,1,,,,"Korea, Republic of"
950611 - - Skis,,20.00,20.00,1,,,,"Korea, Republic of"
950612 - - Ski-fastenings (ski-bindings),,20.00,20.00,1,,,,"Korea, Republic of"
950619 - - Other,,20.00,20.00,1,,,,"Korea, Republic of"
950621 - - Sailboards,,20.00,20.00,1,,,,"Korea, Republic of"
950629 - - Other,"9,721",20.00,20.00,1,,,,"Korea, Republic of"
"950631 - - Clubs, complete",,20.00,20.00,1,,,,"Korea, Republic of"
950632 - - Balls,,20.00,20.00,1,,,,"Korea, Republic of"
950639 - - Other,,20.00,20.00,1,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,,20.00,20.00,1,,,,"Korea, Republic of"
"950651 - - Lawn-tennis rackets, whether or not strung","1,547",20.00,20.00,1,,,,"Korea, Republic of"
950659 - - Other,,20.00,20.00,1,,,,"Korea, Republic of"
950661 - - Lawn-tennis balls,"4,024",20.00,20.00,1,,,,"Korea, Republic of"
950662 - - Inflatable,"142,936",20.00,20.00,1,,,,"Korea, Republic of"
950669 - - Other,,20.00,20.00,1,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached","70,500",20.00,20.00,1,,,,"Korea, Republic of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","78,552",20.00,20.00,1,,,,"Korea, Republic of"
950699 - - Other,"4,563",20.00,20.00,1,,,,"Korea, Republic of"
950710 - Fishing rods,"638,977",20.00,20.00,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","129,044",20.00,20.00,1,,,,"Korea, Republic of"
950730 - Fishing reels,"701,301",20.00,20.00,1,,,,"Korea, Republic of"
950790 - Other,"254,169",20.00,20.00,1,,,,"Korea, Republic of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,20.00,20.00,1,,,,"Korea, Republic of"
