Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
"950300 Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (""scale"") models and similar recreational models, working or not; puzzles of all kinds.","36,539,695",2.09,2.09,18,,,,Japan
950410 - Video games of a kind used with a television receiver,"161,033,243",0.00,0.00,1,,,,Japan
950420 - Articles and accessories for billiards of all kinds,"218,499",0.00,0.00,2,,,,Japan
"950430 - Other games, operated by coins, banknotes, bank cards, tokens or by other means of payment, other than bowling alley equipment","25,884,195",0.00,0.00,4,,,,Japan
950440 - Playing cards,"814,433",2.70,2.70,1,,,,Japan
950490 - Other,"783,532,050",0.00,0.00,2,,,,Japan
950510 - Articles for Christmas festivities,"67,963",1.35,1.35,2,,,,Japan
950590 - Other,"336,526",2.70,2.70,1,,,,Japan
950611 -- Skis,"344,201",3.70,3.70,4,,,,Japan
950612 -- Ski-fastenings (ski-bindings),"4,482",3.70,3.70,1,,,,Japan
950619 -- Other,"15,953",2.70,2.70,1,,,,Japan
950621 -- Sailboards,"66,908",2.70,2.70,1,,,,Japan
950629 -- Other,"414,275",2.70,2.70,1,,,,Japan
"950631 -- Clubs, complete","4,993,938",2.70,2.70,1,,,,Japan
950632 -- Balls,"4,169,198",2.70,2.70,1,,,,Japan
950639 -- Other,"2,280,361",2.70,2.70,2,,,,Japan
950640 - Articles and equipment for table-tennis,"1,319,394",2.70,2.70,2,,,,Japan
"950651 -- Lawn-tennis rackets, whether or not strung","973,644",4.70,4.70,1,,,,Japan
950659 -- Other,"2,251,238",2.70,2.70,1,,,,Japan
950661 -- Lawn-tennis balls,"440,712",2.70,2.70,1,,,,Japan
950662 -- Inflatable,"285,557",2.70,2.70,2,,,,Japan
950669 -- Other,"1,042,265",1.35,1.35,2,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached","41,526",1.80,1.80,3,,,,Japan
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","1,059,657",2.70,2.70,2,,,,Japan
950699 -- Other,"6,056,294",1.35,1.35,2,,,,Japan
950710 - Fishing rods,"1,986,087",3.70,3.70,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","6,965,621",2.70,2.70,2,,,,Japan
950730 - Fishing reels,"12,127,089",3.70,3.70,1,,,,Japan
950790 - Other,"11,402,121",3.70,3.70,1,,,,Japan
950810 - Travelling circuses and travelling menageries,"3,481",1.70,1.70,1,,,,Japan
950890 - Other,"603,733",1.70,1.70,1,,,,Japan
,2006,"583,160,785",1.89,1.89,79,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","3,290",0.00,0.00,2,,,,Japan
"950210 - Dolls, whether or not dressed","1,085,290",4.70,4.70,2,,,,Japan
"950291 -- Garments and accessories therefor, footwear and headgear","5,638",0.00,0.00,1,,,,Japan
950299 -- Other,"41,623",0.00,0.00,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor","3,564,171",0.00,0.00,2,,,,Japan
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","15,430,809",0.00,0.00,2,,,,Japan
950330 - Other construction sets and constructional toys,"1,348,954",1.57,1.57,3,,,,Japan
950341 -- Stuffed,"131,964",4.70,4.70,1,,,,Japan
950349 -- Other,"1,912,831",0.00,0.00,3,,,,Japan
950350 - Toy musical instruments and apparatus,"220,345",0.00,0.00,1,,,,Japan
950360 - Puzzles,"31,980",2.35,2.35,2,,,,Japan
"950370 - Other toys, put up in sets or outfits","173,059",4.70,4.70,1,,,,Japan
"950380 - Other toys and models, incorporating a motor","6,980,521",2.35,2.35,2,,,,Japan
950390 - Other,"6,920,968",1.76,1.76,8,,,,Japan
950410 - Video games of a kind used with a television receiver,"23,478,514",0.00,0.00,1,,,,Japan
950420 - Articles and accessories for billiards,"181,698",0.00,0.00,2,,,,Japan
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","32,485,322",0.00,0.00,4,,,,Japan
950440 - Playing cards,"428,197",2.70,2.70,1,,,,Japan
950490 - Other,"429,896,677",0.00,0.00,2,,,,Japan
950510 - Articles for Christmas festivities,"111,133",1.35,1.35,2,,,,Japan
950590 - Other,"149,881",2.70,2.70,1,,,,Japan
950611 -- Skis,"128,523",3.70,3.70,4,,,,Japan
950612 -- Ski-fastenings (ski-bindings),"25,853",3.70,3.70,1,,,,Japan
950619 -- Other,"70,489",2.70,2.70,1,,,,Japan
950621 -- Sailboards,"44,423",2.70,2.70,1,,,,Japan
950629 -- Other,"432,115",2.70,2.70,1,,,,Japan
"950631 -- Clubs, complete","5,246,587",2.70,2.70,1,,,,Japan
950632 -- Balls,"3,349,991",2.70,2.70,1,,,,Japan
950639 -- Other,"2,094,918",2.70,2.70,2,,,,Japan
950640 - Articles and equipment for table-tennis,"1,025,662",2.70,2.70,2,,,,Japan
"950651 -- Lawn-tennis rackets, whether or not strung","938,800",4.70,4.70,1,,,,Japan
950659 -- Other,"2,405,566",2.70,2.70,1,,,,Japan
950661 -- Lawn-tennis balls,"2,692,973",2.70,2.70,1,,,,Japan
950662 -- Inflatable,"239,355",2.70,2.70,2,,,,Japan
950669 -- Other,"815,475",1.35,1.35,2,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached","1,808",1.80,1.80,3,,,,Japan
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","1,402,543",2.70,2.70,2,,,,Japan
950699 -- Other,"6,358,321",1.35,1.35,2,,,,Japan
950710 - Fishing rods,"2,215,506",3.70,3.70,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","5,961,890",2.70,2.70,2,,,,Japan
950730 - Fishing reels,"11,382,127",3.70,3.70,1,,,,Japan
950790 - Other,"8,605,493",3.70,3.70,1,,,,Japan
950810 - Travelling circuses and travelling menageries,"55,196",1.70,1.70,1,,,,Japan
950890 - Other,"3,084,306",1.70,1.70,1,,,,Japan
,2005,"823,203,358",1.89,1.89,79,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","197,451",0.00,0.00,2,,,,Japan
"950210 - Dolls, whether or not dressed","1,149,921",4.70,4.70,2,,,,Japan
"950291 -- Garments and accessories therefor, footwear and headgear","35,519",0.00,0.00,1,,,,Japan
950299 -- Other,"33,516",0.00,0.00,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor","3,265,028",0.00,0.00,2,,,,Japan
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","16,976,912",0.00,0.00,2,,,,Japan
950330 - Other construction sets and constructional toys,"1,582,097",1.57,1.57,3,,,,Japan
950341 -- Stuffed,"298,149",4.70,4.70,1,,,,Japan
950349 -- Other,"4,244,272",0.00,0.00,3,,,,Japan
950350 - Toy musical instruments and apparatus,"113,126",0.00,0.00,1,,,,Japan
950360 - Puzzles,"29,087",2.35,2.35,2,,,,Japan
"950370 - Other toys, put up in sets or outfits","94,962",4.70,4.70,1,,,,Japan
"950380 - Other toys and models, incorporating a motor","8,008,582",2.35,2.35,2,,,,Japan
950390 - Other,"8,125,179",1.76,1.76,8,,,,Japan
950410 - Video games of a kind used with a television receiver,"252,386,544",0.00,0.00,1,,,,Japan
950420 - Articles and accessories for billiards,"385,036",0.00,0.00,2,,,,Japan
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","36,858,175",0.00,0.00,4,,,,Japan
950440 - Playing cards,"711,451",2.70,2.70,1,,,,Japan
950490 - Other,"427,850,780",0.00,0.00,2,,,,Japan
950510 - Articles for Christmas festivities,"259,980",1.35,1.35,2,,,,Japan
950590 - Other,"123,340",2.70,2.70,1,,,,Japan
950611 -- Skis,"516,028",3.70,3.70,4,,,,Japan
950612 -- Ski-fastenings (ski-bindings),"9,468",3.70,3.70,1,,,,Japan
950619 -- Other,"46,654",2.70,2.70,1,,,,Japan
950621 -- Sailboards,,2.70,2.70,1,,,,Japan
950629 -- Other,"634,640",2.70,2.70,1,,,,Japan
"950631 -- Clubs, complete","6,216,381",2.70,2.70,1,,,,Japan
950632 -- Balls,"3,828,556",2.70,2.70,1,,,,Japan
950639 -- Other,"1,529,024",2.70,2.70,2,,,,Japan
950640 - Articles and equipment for table-tennis,"894,135",2.70,2.70,2,,,,Japan
"950651 -- Lawn-tennis rackets, whether or not strung","920,895",4.70,4.70,1,,,,Japan
950659 -- Other,"2,330,610",2.70,2.70,1,,,,Japan
950661 -- Lawn-tennis balls,"2,252,119",2.70,2.70,1,,,,Japan
950662 -- Inflatable,"482,785",2.70,2.70,2,,,,Japan
950669 -- Other,"1,015,584",1.35,1.35,2,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached","2,550",1.80,1.80,3,,,,Japan
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","1,097,458",2.70,2.70,2,,,,Japan
950699 -- Other,"5,496,595",1.35,1.35,2,,,,Japan
950710 - Fishing rods,"1,951,072",3.70,3.70,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","5,762,944",2.70,2.70,2,,,,Japan
950730 - Fishing reels,"10,588,297",3.70,3.70,1,,,,Japan
950790 - Other,"7,618,009",3.70,3.70,1,,,,Japan
950810 - Travelling circuses and travelling menageries,"3,770",1.70,1.70,1,,,,Japan
950890 - Other,"7,276,678",1.70,1.70,1,,,,Japan
,2004,"395,568,071",1.89,1.89,79,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","785,262",0.00,0.00,2,,,,Japan
"950210 - Dolls, whether or not dressed","516,741",4.70,4.70,2,,,,Japan
"950291 -- Garments and accessories therefor, footwear and headgear","12,116",0.00,0.00,1,,,,Japan
950299 -- Other,"52,119",0.00,0.00,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor","3,284,556",0.00,0.00,2,,,,Japan
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","21,016,515",0.00,0.00,2,,,,Japan
950330 - Other construction sets and constructional toys,"1,963,198",1.57,1.57,3,,,,Japan
950341 -- Stuffed,"282,303",4.70,4.70,1,,,,Japan
950349 -- Other,"3,336,800",0.00,0.00,3,,,,Japan
950350 - Toy musical instruments and apparatus,"10,362",0.00,0.00,1,,,,Japan
950360 - Puzzles,"31,807",2.35,2.35,2,,,,Japan
"950370 - Other toys, put up in sets or outfits","71,487",4.70,4.70,1,,,,Japan
"950380 - Other toys and models, incorporating a motor","9,024,521",2.35,2.35,2,,,,Japan
950390 - Other,"7,444,656",1.76,1.76,8,,,,Japan
950410 - Video games of a kind used with a television receiver,"53,800,488",0.00,0.00,1,,,,Japan
950420 - Articles and accessories for billiards,"415,015",0.00,0.00,2,,,,Japan
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","30,256,604",0.00,0.00,4,,,,Japan
950440 - Playing cards,"2,727,724",2.70,2.70,1,,,,Japan
950490 - Other,"203,418,611",0.00,0.00,2,,,,Japan
950510 - Articles for Christmas festivities,"121,529",1.35,1.35,2,,,,Japan
950590 - Other,"155,363",2.70,2.70,1,,,,Japan
950611 -- Skis,"528,222",3.70,3.70,4,,,,Japan
950612 -- Ski-fastenings (ski-bindings),"52,107",3.70,3.70,1,,,,Japan
950619 -- Other,"47,840",2.70,2.70,1,,,,Japan
950621 -- Sailboards,"121,405",2.70,2.70,1,,,,Japan
950629 -- Other,"359,612",2.70,2.70,1,,,,Japan
"950631 -- Clubs, complete","10,979,385",2.70,2.70,1,,,,Japan
950632 -- Balls,"3,751,951",2.70,2.70,1,,,,Japan
950639 -- Other,"1,714,841",2.70,2.70,2,,,,Japan
950640 - Articles and equipment for table-tennis,"916,941",2.70,2.70,2,,,,Japan
"950651 -- Lawn-tennis rackets, whether or not strung","933,584",4.70,4.70,1,,,,Japan
950659 -- Other,"2,367,615",2.70,2.70,1,,,,Japan
950661 -- Lawn-tennis balls,"1,228,314",2.70,2.70,1,,,,Japan
950662 -- Inflatable,"476,575",2.70,2.70,2,,,,Japan
950669 -- Other,"1,683,283",1.35,1.35,2,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached","15,810",1.80,1.80,3,,,,Japan
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","1,806,641",2.70,2.70,2,,,,Japan
950699 -- Other,"5,368,897",1.35,1.35,2,,,,Japan
950710 - Fishing rods,"719,857",3.70,3.70,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","6,732,622",2.70,2.70,2,,,,Japan
950730 - Fishing reels,"9,901,533",3.70,3.70,1,,,,Japan
950790 - Other,"7,073,128",3.70,3.70,1,,,,Japan
950810 - Travelling circuses and travelling menageries,"13,397",1.70,1.70,1,,,,Japan
950890 - Other,"46,733",1.70,1.70,1,,,,Japan
,2003,"500,617,952",2.19,2.19,79,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","763,311",1.10,1.10,2,,,,Japan
"950210 - Dolls, whether or not dressed","304,406",4.70,4.70,2,,,,Japan
"950291 -- Garments and accessories therefor, footwear and headgear","5,792",0.70,0.70,1,,,,Japan
950299 -- Other,"26,142",0.70,0.70,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor","1,761,380",0.80,0.80,2,,,,Japan
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","21,551,418",0.80,0.80,2,,,,Japan
950330 - Other construction sets and constructional toys,"1,377,700",2.17,2.17,3,,,,Japan
950341 -- Stuffed,"385,977",4.70,4.70,1,,,,Japan
950349 -- Other,"2,397,997",0.87,0.87,3,,,,Japan
950350 - Toy musical instruments and apparatus,"34,965",0.80,0.80,1,,,,Japan
950360 - Puzzles,"39,366",2.85,2.85,2,,,,Japan
"950370 - Other toys, put up in sets or outfits","89,184",4.70,4.70,1,,,,Japan
"950380 - Other toys and models, incorporating a motor","5,927,963",2.75,2.75,2,,,,Japan
950390 - Other,"4,786,718",2.26,2.26,8,,,,Japan
950410 - Video games of a kind used with a television receiver,"168,961,672",0.60,0.60,1,,,,Japan
950420 - Articles and accessories for billiards,"210,856",0.60,0.60,2,,,,Japan
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","23,739,713",0.60,0.60,4,,,,Japan
950440 - Playing cards,"1,578,771",2.70,2.70,1,,,,Japan
950490 - Other,"214,900,223",0.60,0.60,2,,,,Japan
950510 - Articles for Christmas festivities,"59,060",1.65,1.65,2,,,,Japan
950590 - Other,"387,979",2.70,2.70,1,,,,Japan
950611 -- Skis,"396,565",3.70,3.70,4,,,,Japan
950612 -- Ski-fastenings (ski-bindings),"134,635",3.70,3.70,1,,,,Japan
950619 -- Other,"46,730",2.70,2.70,1,,,,Japan
950621 -- Sailboards,"22,115",2.70,2.70,1,,,,Japan
950629 -- Other,"112,758",2.70,2.70,1,,,,Japan
"950631 -- Clubs, complete","8,103,419",2.70,2.70,1,,,,Japan
950632 -- Balls,"4,798,007",2.70,2.70,1,,,,Japan
950639 -- Other,"1,619,087",2.70,2.70,2,,,,Japan
950640 - Articles and equipment for table-tennis,"1,078,814",2.70,2.70,2,,,,Japan
"950651 -- Lawn-tennis rackets, whether or not strung","1,147,082",4.70,4.70,1,,,,Japan
950659 -- Other,"1,554,450",2.70,2.70,1,,,,Japan
950661 -- Lawn-tennis balls,"1,478,422",2.70,2.70,1,,,,Japan
950662 -- Inflatable,"1,005,071",2.70,2.70,2,,,,Japan
950669 -- Other,"1,246,186",1.35,1.35,2,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached","14,626",1.80,1.80,3,,,,Japan
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","2,079,383",2.70,2.70,2,,,,Japan
950699 -- Other,"3,939,189",1.35,1.35,2,,,,Japan
950710 - Fishing rods,"742,689",3.70,3.70,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","4,221,876",2.70,2.70,2,,,,Japan
950730 - Fishing reels,"9,406,844",3.70,3.70,1,,,,Japan
950790 - Other,"7,792,735",3.70,3.70,1,,,,Japan
950810 - Travelling circuses and travelling menageries,,1.70,1.70,1,,,,Japan
950890 - Other,"386,678",1.70,1.70,1,,,,Japan
,2002,"1,546,190,004",2.48,2.48,79,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","767,229",2.10,2.10,2,,,,Japan
"950210 - Dolls, whether or not dressed","592,176",4.70,4.70,2,,,,Japan
"950291 -- Garments and accessories therefor, footwear and headgear","2,591",1.40,1.40,1,,,,Japan
950299 -- Other,"62,298",1.40,1.40,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor","2,076,500",1.60,1.60,2,,,,Japan
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","23,706,207",1.60,1.60,2,,,,Japan
950330 - Other construction sets and constructional toys,"987,188",2.73,2.73,3,,,,Japan
950341 -- Stuffed,"254,375",4.70,4.70,1,,,,Japan
950349 -- Other,"3,036,487",1.70,1.70,3,,,,Japan
950350 - Toy musical instruments and apparatus,"10,158",1.60,1.60,1,,,,Japan
950360 - Puzzles,"50,485",3.30,3.30,2,,,,Japan
"950370 - Other toys, put up in sets or outfits","314,195",4.70,4.70,1,,,,Japan
"950380 - Other toys and models, incorporating a motor","4,611,623",3.15,3.15,2,,,,Japan
950390 - Other,"5,432,081",2.76,2.76,8,,,,Japan
950410 - Video games of a kind used with a television receiver,"1,243,093,574",1.10,1.10,1,,,,Japan
950420 - Articles and accessories for billiards,"209,517",1.10,1.10,2,,,,Japan
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","27,155,174",1.10,1.10,4,,,,Japan
950440 - Playing cards,"1,687,229",2.70,2.70,1,,,,Japan
950490 - Other,"190,560,644",1.10,1.10,2,,,,Japan
950510 - Articles for Christmas festivities,"17,298",1.95,1.95,2,,,,Japan
950590 - Other,"290,541",2.70,2.70,1,,,,Japan
950611 -- Skis,"886,993",3.70,3.70,4,,,,Japan
950612 -- Ski-fastenings (ski-bindings),"170,126",3.70,3.70,1,,,,Japan
950619 -- Other,"21,252",2.70,2.70,1,,,,Japan
950621 -- Sailboards,"3,499",2.70,2.70,1,,,,Japan
950629 -- Other,"159,504",2.70,2.70,1,,,,Japan
"950631 -- Clubs, complete","6,816,899",2.70,2.70,1,,,,Japan
950632 -- Balls,"3,046,682",2.70,2.70,1,,,,Japan
950639 -- Other,"1,385,121",2.70,2.70,2,,,,Japan
950640 - Articles and equipment for table-tennis,"956,743",2.70,2.70,2,,,,Japan
"950651 -- Lawn-tennis rackets, whether or not strung","879,597",4.70,4.70,1,,,,Japan
950659 -- Other,"1,183,379",2.70,2.70,1,,,,Japan
950661 -- Lawn-tennis balls,"1,280,509",2.70,2.70,1,,,,Japan
950662 -- Inflatable,"887,872",2.70,2.70,2,,,,Japan
950669 -- Other,"1,063,407",1.35,1.35,2,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached","206,159",1.80,1.80,3,,,,Japan
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","1,344,718",2.70,2.70,2,,,,Japan
950699 -- Other,"3,624,861",1.35,1.35,2,,,,Japan
950710 - Fishing rods,"782,541",3.70,3.70,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","3,555,111",2.70,2.70,2,,,,Japan
950730 - Fishing reels,"7,462,190",3.70,3.70,1,,,,Japan
950790 - Other,"5,165,212",3.70,3.70,1,,,,Japan
950810 - Travelling circuses and travelling menageries,"1,050",1.70,1.70,1,,,,Japan
950890 - Other,"389,006",1.70,1.70,1,,,,Japan
,2001,"1,149,112,635",2.79,2.79,78,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","41,882",3.20,3.20,2,,,,Japan
"950210 - Dolls, whether or not dressed","294,439",4.70,4.70,2,,,,Japan
"950291 - - Garments and accessories therefor, footwear and headgear","11,534",2.10,2.10,1,,,,Japan
950299 - - Other,"32,211",2.10,2.10,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor","2,039,751",2.40,2.40,2,,,,Japan
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","24,363,025",2.40,2.40,2,,,,Japan
950330 - Other construction sets and constructional toys,"903,994",3.30,3.30,3,,,,Japan
950341 - - Stuffed,"335,596",4.70,4.70,1,,,,Japan
950349 - - Other,"1,490,991",2.53,2.53,3,,,,Japan
950350 - Toy musical instruments and apparatus,"9,698",2.40,2.40,1,,,,Japan
950360 - Puzzles,"44,533",3.75,3.75,2,,,,Japan
"950370 - Other toys, put up in sets or outfits","97,770",4.70,4.70,1,,,,Japan
"950380 - Other toys and models, incorporating a motor","3,166,634",3.55,3.55,2,,,,Japan
950390 - Other,"6,716,979",3.26,3.26,8,,,,Japan
950410 - Video games of a kind used with a television receiver,"678,363,437",1.70,1.70,1,,,,Japan
950420 - Articles and accessories for billiards,"137,450",1.70,1.70,2,,,,Japan
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","41,284,678",1.70,1.70,4,,,,Japan
950440 - Playing cards,"251,375",2.70,2.70,1,,,,Japan
950490 - Other,"345,470,287",1.70,1.70,2,,,,Japan
950510 - Articles for Christmas festivities,"75,517",2.30,2.30,2,,,,Japan
950590 - Other,"311,803",2.70,2.70,1,,,,Japan
950611 - - Skis,"581,007",3.70,3.70,4,,,,Japan
950612 - - Ski-fastenings (ski-bindings),"209,304",3.70,3.70,1,,,,Japan
950619 - - Other,"95,603",2.70,2.70,1,,,,Japan
950621 - - Sailboards,"12,626",2.70,2.70,1,,,,Japan
950629 - - Other,"95,012",2.70,2.70,1,,,,Japan
"950631 - - Clubs, complete","5,181,812",2.70,2.70,1,,,,Japan
950632 - - Balls,"2,948,393",2.70,2.70,1,,,,Japan
950639 - - Other,"2,111,355",2.70,2.70,2,,,,Japan
950640 - Articles and equipment for table-tennis,"952,181",2.70,2.70,2,,,,Japan
"950651 - - Lawn-tennis rackets, whether or not strung","990,767",4.70,4.70,1,,,,Japan
950659 - - Other,"1,642,097",2.70,2.70,1,,,,Japan
950661 - - Lawn-tennis balls,"737,002",2.70,2.70,1,,,,Japan
950662 - - Inflatable,"1,802,615",2.70,2.70,2,,,,Japan
950669 - - Other,"955,754",1.35,1.35,2,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached","44,345",1.80,1.80,3,,,,Japan
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","1,516,083",2.70,2.70,2,,,,Japan
950699 - - Other,"3,385,672",1.35,1.35,2,,,,Japan
950710 - Fishing rods,"831,727",3.70,3.70,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","3,348,491",2.70,2.70,2,,,,Japan
950730 - Fishing reels,"8,069,034",3.70,3.70,1,,,,Japan
950790 - Other,"5,570,073",3.70,3.70,1,,,,Japan
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","2,588,099",1.70,1.70,1,,,,Japan
,2000,"1,415,737,997",3.07,3.07,76,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","184,074",4.20,4.20,2,,,,Japan
"950210 - Dolls, whether or not dressed","256,132",4.70,4.70,2,,,,Japan
"950291 - - Garments and accessories therefor, footwear and headgear","3,310",2.80,2.80,1,,,,Japan
950299 - - Other,"9,653",2.80,2.80,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor","2,898,496",3.20,3.20,2,,,,Japan
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","25,756,823",3.20,3.20,2,,,,Japan
950330 - Other construction sets and constructional toys,"1,405,050",3.87,3.87,3,,,,Japan
950341 - - Stuffed,"495,228",4.70,4.70,1,,,,Japan
950349 - - Other,"1,721,560",3.37,3.37,3,,,,Japan
950350 - Toy musical instruments and apparatus,"39,007",3.20,3.20,1,,,,Japan
950360 - Puzzles,"64,019",4.20,4.20,2,,,,Japan
"950370 - Other toys, put up in sets or outfits","48,033",4.70,4.70,1,,,,Japan
"950380 - Other toys and models, incorporating a motor","4,360,383",3.95,3.95,2,,,,Japan
950390 - Other,"8,952,532",3.76,3.76,8,,,,Japan
950410 - Video games of a kind used with a television receiver,"888,277,923",2.20,2.20,1,,,,Japan
950420 - Articles and accessories for billiards,"402,140",2.20,2.20,2,,,,Japan
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","50,592,612",2.20,2.20,4,,,,Japan
950440 - Playing cards,"509,315",2.70,2.70,1,,,,Japan
950490 - Other,"380,381,322",2.20,2.20,2,,,,Japan
950510 - Articles for Christmas festivities,"219,154",2.60,2.60,2,,,,Japan
950590 - Other,"393,326",2.70,2.70,1,,,,Japan
950611 - - Skis,"1,228,757",3.70,3.70,3,,,,Japan
950612 - - Ski-fastenings (ski-bindings),"1,688,518",3.70,3.70,1,,,,Japan
950619 - - Other,"40,436",2.70,2.70,1,,,,Japan
950621 - - Sailboards,"3,125",2.70,2.70,1,,,,Japan
950629 - - Other,"208,053",2.70,2.70,1,,,,Japan
"950631 - - Clubs, complete","4,844,317",2.70,2.70,1,,,,Japan
950632 - - Balls,"873,452",2.70,2.70,1,,,,Japan
950639 - - Other,"1,839,199",2.70,2.70,2,,,,Japan
950640 - Articles and equipment for table-tennis,"761,557",2.70,2.70,2,,,,Japan
"950651 - - Lawn-tennis rackets, whether or not strung","1,525,262",4.70,4.70,1,,,,Japan
950659 - - Other,"1,059,730",2.70,2.70,1,,,,Japan
950661 - - Lawn-tennis balls,"275,844",2.70,2.70,1,,,,Japan
950662 - - Inflatable,"2,501,362",2.70,2.70,2,,,,Japan
950669 - - Other,"1,194,443",1.35,1.35,2,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached","43,294",1.80,1.80,3,,,,Japan
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","1,837,153",2.70,2.70,1,,,,Japan
950699 - - Other,"2,582,742",1.35,1.35,2,,,,Japan
950710 - Fishing rods,"1,233,856",3.70,3.70,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","3,905,527",2.70,2.70,2,,,,Japan
950730 - Fishing reels,"12,868,892",3.70,3.70,1,,,,Japan
950790 - Other,"6,181,955",3.70,3.70,1,,,,Japan
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","2,070,430",1.70,1.70,1,,,,Japan
,1999,"1,359,028,574",3.38,3.38,76,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","217,430",5.30,5.30,2,,,,Japan
"950210 - Dolls, whether or not dressed","303,065",4.70,4.70,2,,,,Japan
"950291 - - Garments and accessories therefor, footwear and headgear","7,055",3.50,3.50,1,,,,Japan
950299 - - Other,"35,427",3.50,3.50,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor","3,340,090",4.00,4.00,2,,,,Japan
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","29,232,788",4.00,4.00,2,,,,Japan
950330 - Other construction sets and constructional toys,"2,017,671",4.40,4.40,3,,,,Japan
950341 - - Stuffed,"160,325",4.70,4.70,1,,,,Japan
950349 - - Other,"1,740,642",4.17,4.17,3,,,,Japan
950350 - Toy musical instruments and apparatus,"131,453",4.00,4.00,1,,,,Japan
