Importer,Year,Value,Ad val. duties,Number of lines,"Korea, Republic of"
,(US$),Simple average,MFN duties,Pref. duties,"Korea, Republic of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Korea, Republic of"
"880220 - Airplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,3.00,3.00,1,,,,"Korea, Republic of"
"880230 - Airplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg","60,125,694",3.00,3.00,1,,,,"Korea, Republic of"
"880240 - Airplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,3.00,3.00,1,,,,"Korea, Republic of"
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,30.00,30.00,1,,,,"Korea, Republic of"
880310 - Propellers and rotors and parts thereof,,3.00,3.00,1,,,,"Korea, Republic of"
880320 - Under-carriages and parts thereof,,3.00,3.00,1,,,,"Korea, Republic of"
880330 - Other parts of airplanes or helicopters,"311,613",3.00,3.00,1,,,,"Korea, Republic of"
880390 - Other,"3,837",30.00,30.00,1,,,,"Korea, Republic of"
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto.,,30.00,30.00,1,,,,"Korea, Republic of"
880510 - Aircraft launching gear and parts thereof; deck- Arrestor or similar gear and parts thereof,,30.00,30.00,1,,,,"Korea, Republic of"
880521 -- Air combat simulators and parts thereof,,30.00,30.00,1,,,,"Korea, Republic of"
880529 -- Other,,30.00,30.00,1,,,,"Korea, Republic of"
,2001,,15.80,15.80,15,,,,"Korea, Republic of"
880110 - Gliders and hang gliders,,3.00,3.00,1,,,,"Korea, Republic of"
880190 - Other,,35.00,35.00,1,,,,"Korea, Republic of"
"880211 - - Of an unladen weight not exceeding 2,000 kg",,3.00,3.00,1,,,,"Korea, Republic of"
"880212 - - Of an unladen weight exceeding 2,000 kg",,3.00,3.00,1,,,,"Korea, Republic of"
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,3.00,3.00,1,,,,"Korea, Republic of"
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,3.00,3.00,1,,,,"Korea, Republic of"
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,3.00,3.00,1,,,,"Korea, Republic of"
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,35.00,35.00,1,,,,"Korea, Republic of"
880310 - Propellers and rotors and parts thereof,,3.00,3.00,1,,,,"Korea, Republic of"
880320 - Under-carriages and parts thereof,,3.00,3.00,1,,,,"Korea, Republic of"
880330 - Other parts of aeroplanes or helicopters,,3.00,3.00,1,,,,"Korea, Republic of"
880390 - Other,,35.00,35.00,1,,,,"Korea, Republic of"
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,,35.00,35.00,1,,,,"Korea, Republic of"
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,35.00,35.00,1,,,,"Korea, Republic of"
880520 - Ground flying trainers and parts thereof,,35.00,35.00,1,,,,"Korea, Republic of"
,2000,"5,144",16.00,16.00,15,,,,"Korea, Republic of"
880110 - Gliders and hang gliders,,0.00,0.00,1,,,,"Korea, Republic of"
880190 - Other,,38.50,38.50,1,,,,"Korea, Republic of"
"880211 - - Of an unladen weight not exceeding 2,000 kg",,0.00,0.00,1,,,,"Korea, Republic of"
"880212 - - Of an unladen weight exceeding 2,000 kg",,0.00,0.00,1,,,,"Korea, Republic of"
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,0.00,0.00,1,,,,"Korea, Republic of"
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,0.00,0.00,1,,,,"Korea, Republic of"
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,0.00,0.00,1,,,,"Korea, Republic of"
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,38.50,38.50,1,,,,"Korea, Republic of"
880310 - Propellers and rotors and parts thereof,,3.00,3.00,1,,,,"Korea, Republic of"
880320 - Under-carriages and parts thereof,,3.00,3.00,1,,,,"Korea, Republic of"
880330 - Other parts of aeroplanes or helicopters,"2,993",3.00,3.00,1,,,,"Korea, Republic of"
880390 - Other,"2,151",38.50,38.50,1,,,,"Korea, Republic of"
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,,38.50,38.50,1,,,,"Korea, Republic of"
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,38.50,38.50,1,,,,"Korea, Republic of"
880520 - Ground flying trainers and parts thereof,,38.50,38.50,1,,,,"Korea, Republic of"
,1999,"490,786",16.60,16.60,15,,,,"Korea, Republic of"
880110 - Gliders and hang gliders,,0.00,0.00,1,,,,"Korea, Republic of"
880190 - Other,,40.00,40.00,1,,,,"Korea, Republic of"
"880211 - - Of an unladen weight not exceeding 2,000 kg",,0.00,0.00,1,,,,"Korea, Republic of"
"880212 - - Of an unladen weight exceeding 2,000 kg",,0.00,0.00,1,,,,"Korea, Republic of"
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,0.00,0.00,1,,,,"Korea, Republic of"
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,0.00,0.00,1,,,,"Korea, Republic of"
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,0.00,0.00,1,,,,"Korea, Republic of"
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,40.00,40.00,1,,,,"Korea, Republic of"
880310 - Propellers and rotors and parts thereof,,3.00,3.00,1,,,,"Korea, Republic of"
880320 - Under-carriages and parts thereof,,3.00,3.00,1,,,,"Korea, Republic of"
880330 - Other parts of aeroplanes or helicopters,"404,715",3.00,3.00,1,,,,"Korea, Republic of"
880390 - Other,"86,071",40.00,40.00,1,,,,"Korea, Republic of"
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,,40.00,40.00,1,,,,"Korea, Republic of"
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,40.00,40.00,1,,,,"Korea, Republic of"
880520 - Ground flying trainers and parts thereof,,40.00,40.00,1,,,,"Korea, Republic of"
,1998,570,18.60,18.60,15,,,,"Korea, Republic of"
880110 - Gliders and hang gliders,,0.00,0.00,1,,,,"Korea, Republic of"
880190 - Other,,45.00,45.00,1,,,,"Korea, Republic of"
"880211 - - Of an unladen weight not exceeding 2,000 kg",,0.00,0.00,1,,,,"Korea, Republic of"
"880212 - - Of an unladen weight exceeding 2,000 kg",,0.00,0.00,1,,,,"Korea, Republic of"
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,0.00,0.00,1,,,,"Korea, Republic of"
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,0.00,0.00,1,,,,"Korea, Republic of"
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,0.00,0.00,1,,,,"Korea, Republic of"
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,45.00,45.00,1,,,,"Korea, Republic of"
880310 - Propellers and rotors and parts thereof,,3.00,3.00,1,,,,"Korea, Republic of"
880320 - Under-carriages and parts thereof,,3.00,3.00,1,,,,"Korea, Republic of"
880330 - Other parts of aeroplanes or helicopters,570,3.00,3.00,1,,,,"Korea, Republic of"
880390 - Other,,45.00,45.00,1,,,,"Korea, Republic of"
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,,45.00,45.00,1,,,,"Korea, Republic of"
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,45.00,45.00,1,,,,"Korea, Republic of"
880520 - Ground flying trainers and parts thereof,,45.00,45.00,1,,,,"Korea, Republic of"
,1997,"7,682",18.60,18.60,15,,,,"Korea, Republic of"
880110 - Gliders and hang gliders,,0.00,0.00,1,,,,"Korea, Republic of"
880190 - Other,,45.00,45.00,1,,,,"Korea, Republic of"
"880211 - - Of an unladen weight not exceeding 2,000 kg",,0.00,0.00,1,,,,"Korea, Republic of"
"880212 - - Of an unladen weight exceeding 2,000 kg",,0.00,0.00,1,,,,"Korea, Republic of"
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,0.00,0.00,1,,,,"Korea, Republic of"
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,0.00,0.00,1,,,,"Korea, Republic of"
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,0.00,0.00,1,,,,"Korea, Republic of"
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,45.00,45.00,1,,,,"Korea, Republic of"
880310 - Propellers and rotors and parts thereof,,3.00,3.00,1,,,,"Korea, Republic of"
880320 - Under-carriages and parts thereof,,3.00,3.00,1,,,,"Korea, Republic of"
880330 - Other parts of aeroplanes or helicopters,"7,682",3.00,3.00,1,,,,"Korea, Republic of"
880390 - Other,,45.00,45.00,1,,,,"Korea, Republic of"
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,,45.00,45.00,1,,,,"Korea, Republic of"
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,45.00,45.00,1,,,,"Korea, Republic of"
880520 - Ground flying trainers and parts thereof,,45.00,45.00,1,,,,"Korea, Republic of"
,1996,"7,598",21.80,21.80,15,,,,"Korea, Republic of"
880110 - Gliders and hang gliders,,0.00,0.00,1,,,,"Korea, Republic of"
880190 - Other,,52.00,52.00,1,,,,"Korea, Republic of"
"880211 - - Of an unladen weight not exceeding 2,000 kg",,0.00,0.00,1,,,,"Korea, Republic of"
"880212 - - Of an unladen weight exceeding 2,000 kg",,0.00,0.00,1,,,,"Korea, Republic of"
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,0.00,0.00,1,,,,"Korea, Republic of"
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,0.00,0.00,1,,,,"Korea, Republic of"
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,0.00,0.00,1,,,,"Korea, Republic of"
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,52.00,52.00,1,,,,"Korea, Republic of"
880310 - Propellers and rotors and parts thereof,,5.00,5.00,1,,,,"Korea, Republic of"
880320 - Under-carriages and parts thereof,,5.00,5.00,1,,,,"Korea, Republic of"
880330 - Other parts of aeroplanes or helicopters,"7,598",5.00,5.00,1,,,,"Korea, Republic of"
880390 - Other,,52.00,52.00,1,,,,"Korea, Republic of"
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,,52.00,52.00,1,,,,"Korea, Republic of"
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,52.00,52.00,1,,,,"Korea, Republic of"
880520 - Ground flying trainers and parts thereof,,52.00,52.00,1,,,,"Korea, Republic of"
