Importer,Year,Value,Ad val. duties,Number of lines,European Union
,(US$),Simple average,MFN duties,Pref. duties,European Union
,MFN,Best,All items,Non ad val.,All items,Non ad val.,European Union
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups","839,051",38.50,38.50,1,,,,European Union
390591 - - Copolymers,"346,995",38.50,38.50,1,,,,European Union
390599 - - Other,"926,742",38.50,38.50,1,,,,European Union
390610 - Polymethyl methacrylate,"921,030",38.50,38.50,1,,,,European Union
390690 - Other,"5,827,467",38.50,38.50,1,,,,European Union
390710 - Polyacetals,"750,542",38.50,38.50,1,,,,European Union
390720 - Other polyethers,"11,713,529",38.50,38.50,1,,,,European Union
390730 - Epoxide resins,"3,188,336",38.50,38.50,1,,,,European Union
390740 - Polycarbonates,"17,735,366",38.50,38.50,1,,,,European Union
390750 - Alkyd resins,"330,327",38.50,38.50,1,,,,European Union
390760 - Polyethylene terephthalate,"399,586",38.50,38.50,1,,,,European Union
390791 - - Unsaturated,"1,590,980",38.50,38.50,1,,,,European Union
390799 - - Other,"5,640,174",38.50,38.50,1,,,,European Union
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","4,111,989",38.50,38.50,1,,,,European Union
390890 - Other,"1,407,939",38.50,38.50,1,,,,European Union
390910 - Urea resins; thiourea resins,"342,361",38.50,38.50,1,,,,European Union
390920 - Melamine resins,"653,353",38.50,38.50,1,,,,European Union
390930 - Other amino-resins,"396,777",38.50,38.50,1,,,,European Union
390940 - Phenolic resins,"2,314,659",38.50,38.50,1,,,,European Union
390950 - Polyurethanes,"5,029,850",38.50,38.50,1,,,,European Union
391000 Silicones in primary forms,"6,354,323",38.50,38.50,1,,,,European Union
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","362,941",38.50,38.50,1,,,,European Union
391190 - Other,"1,148,833",38.50,38.50,1,,,,European Union
391211 - - Non-plasticised,"115,134",38.50,38.50,1,,,,European Union
391212 - - Plasticised,"118,741",38.50,38.50,1,,,,European Union
391220 - Cellulose nitrates (including collodions),"214,609",38.50,38.50,1,,,,European Union
391231 - - Carboxymethylcellulose and its salts,"1,666,854",38.50,38.50,1,,,,European Union
391239 - - Other,"2,790,005",38.50,38.50,1,,,,European Union
391290 - Other,"2,116,205",38.50,38.50,1,,,,European Union
"391310 - Alginic acid, its salts and esters","160,050",38.50,38.50,1,,,,European Union
391390 - Other,"803,429",38.50,38.50,1,,,,European Union
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms","471,643",38.50,38.50,1,,,,European Union
391510 - Of polymers of ethylene,"1,336,739",38.50,38.50,1,,,,European Union
391520 - Of polymers of styrene,,38.50,38.50,1,,,,European Union
391530 - Of polymers of vinyl chloride,"10,088",38.50,38.50,1,,,,European Union
391590 - Of other plastics,"5,781,188",38.50,38.50,1,,,,European Union
391610 - Of polymers of ethylene,"86,086",38.50,38.50,1,,,,European Union
391620 - Of polymers of vinyl chloride,"66,298",38.50,38.50,1,,,,European Union
391690 - Of other plastics,"718,556",38.50,38.50,1,,,,European Union
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"66,335",38.50,38.50,1,,,,European Union
391721 - - Of polymers of ethylene,"95,803",38.50,38.50,1,,,,European Union
391722 - - Of polymers of propylene,"22,778",38.50,38.50,1,,,,European Union
391723 - - Of polymers of vinyl chloride,"377,412",38.50,38.50,1,,,,European Union
391729 - - Of other plastics,"407,923",38.50,38.50,1,,,,European Union
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","165,047",38.50,38.50,1,,,,European Union
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","141,978",38.50,38.50,1,,,,European Union
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings","153,898",38.50,38.50,1,,,,European Union
391739 - - Other,"4,374,311",38.50,38.50,1,,,,European Union
391740 - Fittings,"402,182",38.50,38.50,1,,,,European Union
391810 - Of polymers of vinyl chloride,"142,174",38.50,38.50,1,,,,European Union
391890 - Of other plastics,"135,417",38.50,38.50,1,,,,European Union
391910 - In rolls of a width not exceeding 20 cm,"612,077",38.50,38.50,1,,,,European Union
391990 - Other,"2,771,707",38.50,38.50,1,,,,European Union
392010 - Of polymers of ethylene,"1,315,466",38.50,38.50,1,,,,European Union
392020 - Of polymers of propylene,"1,551,308",38.50,38.50,1,,,,European Union
392030 - Of polymers of styrene,"318,538",38.50,38.50,1,,,,European Union
392041 - - Rigid,"138,575",38.50,38.50,1,,,,European Union
392042 - - Flexible,"428,782",38.50,38.50,1,,,,European Union
392051 - - Of polymethyl methacrylate,"260,992",38.50,38.50,1,,,,European Union
392059 - - Other,"614,775",38.50,38.50,1,,,,European Union
392061 - - Of polycarbonates,"391,579",38.50,38.50,1,,,,European Union
392062 - - Of polyethylene terephthalate,"119,982",38.50,38.50,1,,,,European Union
392063 - - Of unsaturated polyesters,"2,752",38.50,38.50,1,,,,European Union
392069 - - Of other polyesters,"2,791,177",38.50,38.50,1,,,,European Union
392071 - - Of regenerated cellulose,"406,091",38.50,38.50,1,,,,European Union
392072 - - Of vulcanised fibre,"261,631",38.50,38.50,1,,,,European Union
392073 - - Of cellulose acetate,"116,989",38.50,38.50,1,,,,European Union
392079 - - Of other cellulose derivatives,"91,586",38.50,38.50,1,,,,European Union
392091 - - Of polyvinyl butyral,"167,862",38.50,38.50,1,,,,European Union
392092 - - Of polyamides,"120,685",38.50,38.50,1,,,,European Union
392093 - - Of amino-resins,"121,894",38.50,38.50,1,,,,European Union
392094 - - Of phenolic resins,"4,090",38.50,38.50,1,,,,European Union
392099 - - Of other plastics,"3,368,733",38.50,38.50,1,,,,European Union
392111 - - Of polymers of styrene,"396,184",38.50,38.50,1,,,,European Union
392112 - - Of polymers of vinyl chloride,"214,131",38.50,38.50,1,,,,European Union
392113 - - Of polyurethanes,"2,558,886",38.50,38.50,1,,,,European Union
392114 - - Of regenerated cellulose,"2,357",38.50,38.50,1,,,,European Union
392119 - - Of other plastics,"636,962",38.50,38.50,1,,,,European Union
392190 - Other,"7,584,363",38.50,38.50,1,,,,European Union
"392210 - Baths, shower-baths and wash-basins","169,233",38.50,38.50,1,,,,European Union
392220 - Lavatory seats and covers,"31,193",38.50,38.50,1,,,,European Union
392290 - Other,"237,897",38.50,38.50,1,,,,European Union
"392310 - Boxes, cases, crates and similar articles","516,700",38.50,38.50,1,,,,European Union
392321 - - Of polymers of ethylene,"344,838",38.50,38.50,1,,,,European Union
392329 - - Of other plastics,"651,396",38.50,38.50,1,,,,European Union
"392330 - Carboys, bottles, flasks and similar articles","1,107,950",38.50,38.50,1,,,,European Union
"392340 - Spools, cops, bobbins and similar supports","549,459",38.50,38.50,1,,,,European Union
"392350 - Stoppers, lids, caps and other closures","1,599,581",38.50,38.50,1,,,,European Union
392390 - Other,"3,257,132",38.50,38.50,1,,,,European Union
392410 - Tableware and kitchenware,"155,552",38.50,38.50,1,,,,European Union
392490 - Other,"145,247",38.50,38.50,1,,,,European Union
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","177,584",38.50,38.50,1,,,,European Union
"392520 - Doors, windows and their frames and thresholds for doors","15,246",38.50,38.50,1,,,,European Union
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","21,126",38.50,38.50,1,,,,European Union
392590 - Other,"40,092",38.50,38.50,1,,,,European Union
392610 - Office or school supplies,"515,837",38.50,38.50,1,,,,European Union
392620 - Articles of apparel and clothing accessories (including gloves),"60,526",38.50,38.50,1,,,,European Union
"392630 - Fittings for furniture, coachwork of the like","70,165",38.50,38.50,1,,,,European Union
392640 - Statuettes and other ornamental articles,"95,392",38.50,38.50,1,,,,European Union
392690 - Other,"18,561,206",38.50,38.50,1,,,,European Union
,1999,"215,938,203",38.50,38.50,126,,,,European Union
390110 - Polyethylene having a specific gravity of less than 0.94,"22,899,212",38.50,38.50,1,,,,European Union
390120 - Polyethylene having a specific gravity of 0.94 or more,"6,128,350",38.50,38.50,1,,,,European Union
390130 - Ethylene-vinyl acetate copolymers,"1,824,059",38.50,38.50,1,,,,European Union
390190 - Other,"5,552,641",38.50,38.50,1,,,,European Union
390210 - Polypropylene,"8,151,084",38.50,38.50,1,,,,European Union
390220 - Polyisobutylene,"3,070,617",38.50,38.50,1,,,,European Union
390230 - Propylene copolymers,"1,171,704",38.50,38.50,1,,,,European Union
390290 - Other,"1,143,984",38.50,38.50,1,,,,European Union
390311 - - Expansible,"89,893",38.50,38.50,1,,,,European Union
390319 - - Other,"1,564,684",38.50,38.50,1,,,,European Union
390320 - Styrene-acrylonitrile (SAN) copolymers,"104,943",38.50,38.50,1,,,,European Union
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"1,446,755",38.50,38.50,1,,,,European Union
390390 - Other,"997,996",38.50,38.50,1,,,,European Union
"390410 - Polyvinyl chloride, not mixed with any other substances","5,052,923",38.50,38.50,1,,,,European Union
390421 - - Non-plasticised,"537,732",38.50,38.50,1,,,,European Union
390422 - - Plasticised,"360,316",38.50,38.50,1,,,,European Union
390430 - Vinyl chloride-vinyl acetate copolymers,"443,388",38.50,38.50,1,,,,European Union
390440 - Other vinyl chloride copolymers,"696,105",38.50,38.50,1,,,,European Union
390450 - Vinylidene chloride polymers,"998,990",38.50,38.50,1,,,,European Union
390461 - - Polytetrafluoroethylene,"1,459,140",38.50,38.50,1,,,,European Union
390469 - - Other,"285,740",38.50,38.50,1,,,,European Union
390490 - Other,"582,824",38.50,38.50,1,,,,European Union
390512 - - In aqueous dispersion,"957,964",38.50,38.50,1,,,,European Union
390519 - - Other,"627,881",38.50,38.50,1,,,,European Union
390521 - - In aqueous dispersion,"9,452",38.50,38.50,1,,,,European Union
390529 - - Other,"479,330",38.50,38.50,1,,,,European Union
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups","2,188,876",38.50,38.50,1,,,,European Union
390591 - - Copolymers,"198,923",38.50,38.50,1,,,,European Union
390599 - - Other,"1,137,828",38.50,38.50,1,,,,European Union
390610 - Polymethyl methacrylate,"741,329",38.50,38.50,1,,,,European Union
390690 - Other,"6,622,870",38.50,38.50,1,,,,European Union
390710 - Polyacetals,"344,315",38.50,38.50,1,,,,European Union
390720 - Other polyethers,"12,035,462",38.50,38.50,1,,,,European Union
390730 - Epoxide resins,"2,947,588",38.50,38.50,1,,,,European Union
390740 - Polycarbonates,"14,635,843",38.50,38.50,1,,,,European Union
390750 - Alkyd resins,"374,772",38.50,38.50,1,,,,European Union
390760 - Polyethylene terephthalate,"242,409",38.50,38.50,1,,,,European Union
390791 - - Unsaturated,"2,486,488",38.50,38.50,1,,,,European Union
390799 - - Other,"4,624,112",38.50,38.50,1,,,,European Union
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","5,102,572",38.50,38.50,1,,,,European Union
390890 - Other,"1,210,898",38.50,38.50,1,,,,European Union
390910 - Urea resins; thiourea resins,"304,765",38.50,38.50,1,,,,European Union
390920 - Melamine resins,"629,237",38.50,38.50,1,,,,European Union
390930 - Other amino-resins,"641,030",38.50,38.50,1,,,,European Union
390940 - Phenolic resins,"1,821,052",38.50,38.50,1,,,,European Union
390950 - Polyurethanes,"5,866,817",38.50,38.50,1,,,,European Union
391000 Silicones in primary forms,"5,562,173",38.50,38.50,1,,,,European Union
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","436,709",38.50,38.50,1,,,,European Union
391190 - Other,"1,533,614",38.50,38.50,1,,,,European Union
391211 - - Non-plasticised,"267,053",38.50,38.50,1,,,,European Union
391212 - - Plasticised,"181,350",38.50,38.50,1,,,,European Union
391220 - Cellulose nitrates (including collodions),"105,058",38.50,38.50,1,,,,European Union
391231 - - Carboxymethylcellulose and its salts,"1,712,432",38.50,38.50,1,,,,European Union
391239 - - Other,"2,922,106",38.50,38.50,1,,,,European Union
391290 - Other,"1,790,735",38.50,38.50,1,,,,European Union
"391310 - Alginic acid, its salts and esters","195,090",38.50,38.50,1,,,,European Union
391390 - Other,"708,494",38.50,38.50,1,,,,European Union
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms","546,506",38.50,38.50,1,,,,European Union
391510 - Of polymers of ethylene,"1,350,425",38.50,38.50,1,,,,European Union
391520 - Of polymers of styrene,,38.50,38.50,1,,,,European Union
391530 - Of polymers of vinyl chloride,,38.50,38.50,1,,,,European Union
391590 - Of other plastics,"7,220,179",38.50,38.50,1,,,,European Union
391610 - Of polymers of ethylene,"57,658",38.50,38.50,1,,,,European Union
391620 - Of polymers of vinyl chloride,"49,306",38.50,38.50,1,,,,European Union
391690 - Of other plastics,"1,509,285",38.50,38.50,1,,,,European Union
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"55,902",38.50,38.50,1,,,,European Union
391721 - - Of polymers of ethylene,"85,747",38.50,38.50,1,,,,European Union
391722 - - Of polymers of propylene,"181,381",38.50,38.50,1,,,,European Union
391723 - - Of polymers of vinyl chloride,"65,588",38.50,38.50,1,,,,European Union
391729 - - Of other plastics,"580,840",38.50,38.50,1,,,,European Union
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","177,268",38.50,38.50,1,,,,European Union
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","88,895",38.50,38.50,1,,,,European Union
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings","5,876",38.50,38.50,1,,,,European Union
391739 - - Other,"1,445,738",38.50,38.50,1,,,,European Union
391740 - Fittings,"609,723",38.50,38.50,1,,,,European Union
391810 - Of polymers of vinyl chloride,"128,926",38.50,38.50,1,,,,European Union
391890 - Of other plastics,"212,683",38.50,38.50,1,,,,European Union
391910 - In rolls of a width not exceeding 20 cm,"779,356",38.50,38.50,1,,,,European Union
391990 - Other,"2,157,097",38.50,38.50,1,,,,European Union
392010 - Of polymers of ethylene,"1,443,584",38.50,38.50,1,,,,European Union
392020 - Of polymers of propylene,"2,007,482",38.50,38.50,1,,,,European Union
392030 - Of polymers of styrene,"329,713",38.50,38.50,1,,,,European Union
392041 - - Rigid,"160,965",38.50,38.50,1,,,,European Union
392042 - - Flexible,"282,260",38.50,38.50,1,,,,European Union
392051 - - Of polymethyl methacrylate,"453,754",38.50,38.50,1,,,,European Union
392059 - - Other,"1,074,897",38.50,38.50,1,,,,European Union
392061 - - Of polycarbonates,"412,056",38.50,38.50,1,,,,European Union
392062 - - Of polyethylene terephthalate,"178,960",38.50,38.50,1,,,,European Union
392063 - - Of unsaturated polyesters,"48,668",38.50,38.50,1,,,,European Union
392069 - - Of other polyesters,"1,454,468",38.50,38.50,1,,,,European Union
392071 - - Of regenerated cellulose,"416,990",38.50,38.50,1,,,,European Union
392072 - - Of vulcanised fibre,"309,812",38.50,38.50,1,,,,European Union
392073 - - Of cellulose acetate,"47,948",38.50,38.50,1,,,,European Union
392079 - - Of other cellulose derivatives,"51,418",38.50,38.50,1,,,,European Union
392091 - - Of polyvinyl butyral,"623,537",38.50,38.50,1,,,,European Union
392092 - - Of polyamides,"180,093",38.50,38.50,1,,,,European Union
392093 - - Of amino-resins,"81,227",38.50,38.50,1,,,,European Union
392094 - - Of phenolic resins,"15,291",38.50,38.50,1,,,,European Union
392099 - - Of other plastics,"5,073,875",38.50,38.50,1,,,,European Union
392111 - - Of polymers of styrene,"236,294",38.50,38.50,1,,,,European Union
392112 - - Of polymers of vinyl chloride,"166,018",38.50,38.50,1,,,,European Union
392113 - - Of polyurethanes,"2,029,330",38.50,38.50,1,,,,European Union
392114 - - Of regenerated cellulose,"6,457",38.50,38.50,1,,,,European Union
392119 - - Of other plastics,"604,489",38.50,38.50,1,,,,European Union
392190 - Other,"7,961,964",38.50,38.50,1,,,,European Union
"392210 - Baths, shower-baths and wash-basins","117,610",38.50,38.50,1,,,,European Union
392220 - Lavatory seats and covers,"12,478",38.50,38.50,1,,,,European Union
392290 - Other,"186,894",38.50,38.50,1,,,,European Union
"392310 - Boxes, cases, crates and similar articles","512,380",38.50,38.50,1,,,,European Union
392321 - - Of polymers of ethylene,"63,171",38.50,38.50,1,,,,European Union
392329 - - Of other plastics,"418,024",38.50,38.50,1,,,,European Union
"392330 - Carboys, bottles, flasks and similar articles","1,158,178",38.50,38.50,1,,,,European Union
"392340 - Spools, cops, bobbins and similar supports","619,919",38.50,38.50,1,,,,European Union
"392350 - Stoppers, lids, caps and other closures","1,213,309",38.50,38.50,1,,,,European Union
392390 - Other,"3,729,365",38.50,38.50,1,,,,European Union
392410 - Tableware and kitchenware,"28,583",38.50,38.50,1,,,,European Union
392490 - Other,"82,759",38.50,38.50,1,,,,European Union
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","35,211",38.50,38.50,1,,,,European Union
"392520 - Doors, windows and their frames and thresholds for doors","82,501",38.50,38.50,1,,,,European Union
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","7,117",38.50,38.50,1,,,,European Union
392590 - Other,"380,290",38.50,38.50,1,,,,European Union
392610 - Office or school supplies,"332,740",38.50,38.50,1,,,,European Union
392620 - Articles of apparel and clothing accessories (including gloves),"241,102",38.50,38.50,1,,,,European Union
"392630 - Fittings for furniture, coachwork of the like","71,015",38.50,38.50,1,,,,European Union
392640 - Statuettes and other ornamental articles,"70,299",38.50,38.50,1,,,,European Union
392690 - Other,"17,405,622",38.50,38.50,1,,,,European Union
,1998,"181,737,068",35.00,35.00,126,,,,European Union
390110 - Polyethylene having a specific gravity of less than 0.94,"22,833,570",35.00,35.00,1,,,,European Union
390120 - Polyethylene having a specific gravity of 0.94 or more,"6,093,972",35.00,35.00,1,,,,European Union
390130 - Ethylene-vinyl acetate copolymers,"847,107",35.00,35.00,1,,,,European Union
390190 - Other,"3,495,105",35.00,35.00,1,,,,European Union
390210 - Polypropylene,"7,125,842",35.00,35.00,1,,,,European Union
390220 - Polyisobutylene,"283,648",35.00,35.00,1,,,,European Union
390230 - Propylene copolymers,"807,592",35.00,35.00,1,,,,European Union
390290 - Other,"1,006,181",35.00,35.00,1,,,,European Union
390311 - - Expansible,"104,554",35.00,35.00,1,,,,European Union
390319 - - Other,"1,012,591",35.00,35.00,1,,,,European Union
390320 - Styrene-acrylonitrile (SAN) copolymers,"14,871",35.00,35.00,1,,,,European Union
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"2,184,887",35.00,35.00,1,,,,European Union
390390 - Other,"889,827",35.00,35.00,1,,,,European Union
"390410 - Polyvinyl chloride, not mixed with any other substances","2,409,414",35.00,35.00,1,,,,European Union
390421 - - Non-plasticised,"206,301",35.00,35.00,1,,,,European Union
390422 - - Plasticised,"861,405",35.00,35.00,1,,,,European Union
390430 - Vinyl chloride-vinyl acetate copolymers,"573,985",35.00,35.00,1,,,,European Union
390440 - Other vinyl chloride copolymers,"487,976",35.00,35.00,1,,,,European Union
390450 - Vinylidene chloride polymers,"897,032",35.00,35.00,1,,,,European Union
390461 - - Polytetrafluoroethylene,"1,863,403",35.00,35.00,1,,,,European Union
390469 - - Other,"373,852",35.00,35.00,1,,,,European Union
390490 - Other,"570,753",35.00,35.00,1,,,,European Union
390512 - - In aqueous dispersion,"559,599",35.00,35.00,1,,,,European Union
390519 - - Other,"513,087",35.00,35.00,1,,,,European Union
390521 - - In aqueous dispersion,"71,583",35.00,35.00,1,,,,European Union
390529 - - Other,"128,986",35.00,35.00,1,,,,European Union
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups","1,155,611",35.00,35.00,1,,,,European Union
390591 - - Copolymers,"302,373",35.00,35.00,1,,,,European Union
390599 - - Other,"1,410,409",35.00,35.00,1,,,,European Union
390610 - Polymethyl methacrylate,"708,388",35.00,35.00,1,,,,European Union
390690 - Other,"5,748,603",35.00,35.00,1,,,,European Union
390710 - Polyacetals,"88,689",35.00,35.00,1,,,,European Union
390720 - Other polyethers,"8,230,799",35.00,35.00,1,,,,European Union
390730 - Epoxide resins,"2,219,289",35.00,35.00,1,,,,European Union
390740 - Polycarbonates,"8,858,030",35.00,35.00,1,,,,European Union
390750 - Alkyd resins,"794,992",35.00,35.00,1,,,,European Union
390760 - Polyethylene terephthalate,"132,120",35.00,35.00,1,,,,European Union
390791 - - Unsaturated,"1,752,213",35.00,35.00,1,,,,European Union
390799 - - Other,"6,251,252",35.00,35.00,1,,,,European Union
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","1,576,103",35.00,35.00,1,,,,European Union
390890 - Other,"2,106,611",35.00,35.00,1,,,,European Union
390910 - Urea resins; thiourea resins,"482,957",35.00,35.00,1,,,,European Union
390920 - Melamine resins,"548,257",35.00,35.00,1,,,,European Union
390930 - Other amino-resins,"447,146",35.00,35.00,1,,,,European Union
390940 - Phenolic resins,"1,884,598",35.00,35.00,1,,,,European Union
390950 - Polyurethanes,"4,389,219",35.00,35.00,1,,,,European Union
391000 Silicones in primary forms,"6,056,641",35.00,35.00,1,,,,European Union
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","378,601",35.00,35.00,1,,,,European Union
391190 - Other,"1,135,453",35.00,35.00,1,,,,European Union
391211 - - Non-plasticised,"651,914",35.00,35.00,1,,,,European Union
391212 - - Plasticised,"139,413",35.00,35.00,1,,,,European Union
391220 - Cellulose nitrates (including collodions),"58,941",35.00,35.00,1,,,,European Union
391231 - - Carboxymethylcellulose and its salts,"1,855,144",35.00,35.00,1,,,,European Union
391239 - - Other,"3,088,130",35.00,35.00,1,,,,European Union
391290 - Other,"2,801,281",35.00,35.00,1,,,,European Union
"391310 - Alginic acid, its salts and esters","125,459",35.00,35.00,1,,,,European Union
391390 - Other,"545,176",35.00,35.00,1,,,,European Union
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms","516,147",35.00,35.00,1,,,,European Union
391510 - Of polymers of ethylene,"420,728",35.00,35.00,1,,,,European Union
391520 - Of polymers of styrene,"67,811",35.00,35.00,1,,,,European Union
391530 - Of polymers of vinyl chloride,"45,638",35.00,35.00,1,,,,European Union
391590 - Of other plastics,"6,409,283",35.00,35.00,1,,,,European Union
391610 - Of polymers of ethylene,"31,184",35.00,35.00,1,,,,European Union
391620 - Of polymers of vinyl chloride,"73,468",35.00,35.00,1,,,,European Union
391690 - Of other plastics,"1,015,453",35.00,35.00,1,,,,European Union
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"52,455",35.00,35.00,1,,,,European Union
391721 - - Of polymers of ethylene,"123,469",35.00,35.00,1,,,,European Union
391722 - - Of polymers of propylene,"182,850",35.00,35.00,1,,,,European Union
391723 - - Of polymers of vinyl chloride,"68,412",35.00,35.00,1,,,,European Union
391729 - - Of other plastics,"882,769",35.00,35.00,1,,,,European Union
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","108,495",35.00,35.00,1,,,,European Union
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","159,808",35.00,35.00,1,,,,European Union
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings","63,373",35.00,35.00,1,,,,European Union
391739 - - Other,"1,193,300",35.00,35.00,1,,,,European Union
391740 - Fittings,"278,970",35.00,35.00,1,,,,European Union
391810 - Of polymers of vinyl chloride,"228,315",35.00,35.00,1,,,,European Union
391890 - Of other plastics,"1,471,341",35.00,35.00,1,,,,European Union
391910 - In rolls of a width not exceeding 20 cm,"535,467",35.00,35.00,1,,,,European Union
391990 - Other,"2,687,046",35.00,35.00,1,,,,European Union
392010 - Of polymers of ethylene,"488,872",35.00,35.00,1,,,,European Union
392020 - Of polymers of propylene,"2,492,766",35.00,35.00,1,,,,European Union
392030 - Of polymers of styrene,"293,463",35.00,35.00,1,,,,European Union
392041 - - Rigid,"130,767",35.00,35.00,1,,,,European Union
392042 - - Flexible,"609,891",35.00,35.00,1,,,,European Union
392051 - - Of polymethyl methacrylate,"403,925",35.00,35.00,1,,,,European Union
392059 - - Other,"637,361",35.00,35.00,1,,,,European Union
392061 - - Of polycarbonates,"26,575",35.00,35.00,1,,,,European Union
392062 - - Of polyethylene terephthalate,"229,214",35.00,35.00,1,,,,European Union
392063 - - Of unsaturated polyesters,"3,469",35.00,35.00,1,,,,European Union
392069 - - Of other polyesters,"1,263,272",35.00,35.00,1,,,,European Union
392071 - - Of regenerated cellulose,"430,202",35.00,35.00,1,,,,European Union
392072 - - Of vulcanised fibre,"420,353",35.00,35.00,1,,,,European Union
392073 - - Of cellulose acetate,"186,241",35.00,35.00,1,,,,European Union
392079 - - Of other cellulose derivatives,"23,041",35.00,35.00,1,,,,European Union
392091 - - Of polyvinyl butyral,"1,469,159",35.00,35.00,1,,,,European Union
392092 - - Of polyamides,"398,304",35.00,35.00,1,,,,European Union
392093 - - Of amino-resins,"35,543",35.00,35.00,1,,,,European Union
392094 - - Of phenolic resins,"15,655",35.00,35.00,1,,,,European Union
392099 - - Of other plastics,"4,755,947",35.00,35.00,1,,,,European Union
392111 - - Of polymers of styrene,"793,076",35.00,35.00,1,,,,European Union
392112 - - Of polymers of vinyl chloride,"201,528",35.00,35.00,1,,,,European Union
392113 - - Of polyurethanes,"1,450,312",35.00,35.00,1,,,,European Union
392114 - - Of regenerated cellulose,"1,747",35.00,35.00,1,,,,European Union
392119 - - Of other plastics,"644,772",35.00,35.00,1,,,,European Union
392190 - Other,"6,367,573",35.00,35.00,1,,,,European Union
"392210 - Baths, shower-baths and wash-basins","20,766",35.00,35.00,1,,,,European Union
392220 - Lavatory seats and covers,"7,470",35.00,35.00,1,,,,European Union
392290 - Other,"188,981",35.00,35.00,1,,,,European Union
"392310 - Boxes, cases, crates and similar articles","374,977",35.00,35.00,1,,,,European Union
392321 - - Of polymers of ethylene,"136,393",35.00,35.00,1,,,,European Union
392329 - - Of other plastics,"322,429",35.00,35.00,1,,,,European Union
"392330 - Carboys, bottles, flasks and similar articles","167,442",35.00,35.00,1,,,,European Union
"392340 - Spools, cops, bobbins and similar supports","789,973",35.00,35.00,1,,,,European Union
"392350 - Stoppers, lids, caps and other closures","458,915",35.00,35.00,1,,,,European Union
392390 - Other,"1,355,987",35.00,35.00,1,,,,European Union
392410 - Tableware and kitchenware,"57,695",35.00,35.00,1,,,,European Union
392490 - Other,"42,286",35.00,35.00,1,,,,European Union
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","79,738",35.00,35.00,1,,,,European Union
"392520 - Doors, windows and their frames and thresholds for doors","81,824",35.00,35.00,1,,,,European Union
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","80,970",35.00,35.00,1,,,,European Union
392590 - Other,"391,310",35.00,35.00,1,,,,European Union
392610 - Office or school supplies,"269,544",35.00,35.00,1,,,,European Union
392620 - Articles of apparel and clothing accessories (including gloves),"82,865",35.00,35.00,1,,,,European Union
"392630 - Fittings for furniture, coachwork of the like","52,024",35.00,35.00,1,,,,European Union
392640 - Statuettes and other ornamental articles,"84,413",35.00,35.00,1,,,,European Union
392690 - Other,"14,161,321",35.00,35.00,1,,,,European Union
,1997,"217,294,699",35.00,35.00,126,,,,European Union
390110 - Polyethylene having a specific gravity of less than 0.94,"30,852,435",35.00,35.00,1,,,,European Union
390120 - Polyethylene having a specific gravity of 0.94 or more,"12,340,813",35.00,35.00,1,,,,European Union
390130 - Ethylene-vinyl acetate copolymers,"502,022",35.00,35.00,1,,,,European Union
390190 - Other,"5,676,701",35.00,35.00,1,,,,European Union
390210 - Polypropylene,"9,053,112",35.00,35.00,1,,,,European Union
390220 - Polyisobutylene,"468,207",35.00,35.00,1,,,,European Union
390230 - Propylene copolymers,"538,228",35.00,35.00,1,,,,European Union
390290 - Other,"781,582",35.00,35.00,1,,,,European Union
