Importer,Year,Value,Ad val. duties,Number of lines,South Africa
,(US$),Simple average,MFN duties,Pref. duties,South Africa
,MFN,Best,All items,Non ad val.,All items,Non ad val.,South Africa
871310 - Not mechanically propelled,"1,141",0.00,0.00,1,,,,South Africa
871390 - Other,,0.00,0.00,1,,,,South Africa
871411 -- Saddles,,3.70,0.00,1,,1,,South Africa
871419 -- Other,"823,980",3.70,0.00,1,,1,,South Africa
871420 - Of carriages for disabled persons,,0.00,0.00,1,,,,South Africa
"871491 -- Frames and forks, and parts thereof","477,331",4.70,0.00,3,,3,,South Africa
871492 -- Wheel rims and spokes,"568,924",4.70,0.00,2,,2,,South Africa
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,0.00,2,,2,,South Africa
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","1,587",4.70,0.00,3,,3,,South Africa
871495 -- Saddles,"2,881",4.70,0.00,1,,1,,South Africa
"871496 -- Pedals and crank-gear, and parts thereof",348,4.70,0.00,3,,3,,South Africa
871499 -- Other,"2,093,095",4.70,0.00,4,,4,,South Africa
871500 Baby carriages and parts thereof.,,2.70,0.00,2,,2,,South Africa
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","104,275",2.70,0.00,5,,5,,South Africa
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,0.00,1,,1,,South Africa
871631 -- Tanker trailers and tanker semi-trailers,"1,496,525",2.70,0.00,1,,1,,South Africa
871639 -- Other,"146,745",2.70,0.00,5,,5,,South Africa
871640 - Other trailers and semi-trailers,"3,953",2.70,0.00,1,,1,,South Africa
871680 - Other vehicles,"83,353",1.70,0.00,1,,1,,South Africa
871690 - Parts,"809,977",1.70,0.00,4,,4,,South Africa
,2010,"1,709,040,075",6.30,6.30,188,,,,South Africa
870110 - Pedestrian controlled tractors,"2,731",3.00,3.00,1,,,,South Africa
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,South Africa
870130 - Track-laying tractors,,0.00,0.00,1,,,,South Africa
870190 - Other,"53,200",0.88,0.88,8,,,,South Africa
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"634,705",13.00,13.00,4,,,,South Africa
870290 - Other,,12.40,12.40,5,,,,South Africa
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"7,848",7.50,7.50,2,,,,South Africa
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","77,010",10.00,10.00,2,,,,South Africa
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","745,876,987",10.00,10.00,2,,,,South Africa
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","92,363,136",10.00,10.00,3,,,,South Africa
"870324 -- Of a cylinder capacity exceeding 3,000 cc","2,824,563",10.00,10.00,2,,,,South Africa
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","70,025,290",10.00,10.00,2,,,,South Africa
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","203,772,538",10.00,10.00,3,,,,South Africa
"870333 -- Of a cylinder capacity exceeding 2,500 cc","3,250,895",10.00,10.00,3,,,,South Africa
870390 - Other,"21,728",10.00,10.00,2,,,,South Africa
870410 - Dumpers designed for off-highway use,"14,173,814",0.00,0.00,2,,,,South Africa
870421 -- g.v.w. not exceeding 5 tonnes,"190,592,893",13.50,13.50,5,,,,South Africa
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,South Africa
870423 -- g.v.w. exceeding 20 tonnes,"4,282",15.83,15.83,3,,,,South Africa
870431 -- g.v.w. not exceeding 5 tonnes,"13,496",13.50,13.50,5,,,,South Africa
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,South Africa
870490 - Other,,10.00,10.00,1,,,,South Africa
870510 - Crane lorries,,3.70,3.70,1,,,,South Africa
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,South Africa
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,South Africa
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,South Africa
870590 - Other,"7,000",3.70,3.70,3,,,,South Africa
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","64,999",9.88,9.88,4,,,,South Africa
870710 - For the vehicles of heading 87.03,"36,722",4.50,4.50,2,,,,South Africa
870790 - Other,"824,254",4.50,4.50,2,,,,South Africa
870810 - Bumpers and parts thereof,"4,654,042",3.75,3.75,2,,,,South Africa
870821 -- Safety seat belts,"172,725",3.75,3.75,2,,,,South Africa
870829 -- Other,"42,534,461",3.75,3.75,2,,,,South Africa
870830 - Brakes and servo-brakes; parts thereof,"6,036,137",4.00,4.00,3,,,,South Africa
870840 - Gear boxes and parts thereof,"3,732,827",3.88,3.88,4,,,,South Africa
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","3,870,262",4.00,4.00,5,,,,South Africa
870870 - Road wheels and parts and accessories thereof,"45,616,011",3.75,3.75,4,,,,South Africa
870880 - Suspension systems and parts thereof (including shock-absorbers),"28,188,584",3.80,3.80,5,,,,South Africa
870891 -- Radiators and parts thereof,"9,712,211",3.88,3.88,4,,,,South Africa
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"90,824,277",3.88,3.88,4,,,,South Africa
870893 -- Clutches and parts thereof,"24,111,739",3.75,3.75,2,,,,South Africa
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","28,860,847",3.88,3.88,4,,,,South Africa
870895 -- Safety airbags with inflater system; parts thereof,"246,103",3.67,3.67,3,,,,South Africa
870899 -- Other,"68,668,688",3.67,3.67,3,,,,South Africa
870911 -- Electrical,,3.00,3.00,2,,,,South Africa
870919 -- Other,"25,215",3.00,3.00,2,,,,South Africa
870990 - Parts,"32,400",3.50,3.50,1,,,,South Africa
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","10,929,005",1.70,1.70,1,,,,South Africa
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"8,431",8.00,8.00,1,,,,South Africa
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"4,773",8.00,8.00,4,,,,South Africa
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"6,629",6.00,6.00,2,,,,South Africa
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"16,041",6.00,6.00,1,,,,South Africa
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"52,683",6.00,6.00,1,,,,South Africa
871190 - Other,"14,039",6.00,6.00,1,,,,South Africa
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","107,660",14.67,14.67,3,,,,South Africa
871310 - Not mechanically propelled,"372,535",0.00,0.00,1,,,,South Africa
871390 - Other,,0.00,0.00,1,,,,South Africa
871411 -- Saddles,,3.70,3.70,1,,,,South Africa
871419 -- Other,"936,501",3.70,3.70,1,,,,South Africa
871420 - Of carriages for disabled persons,,0.00,0.00,1,,,,South Africa
"871491 -- Frames and forks, and parts thereof","283,541",4.70,4.70,3,,,,South Africa
871492 -- Wheel rims and spokes,"240,893",4.70,4.70,2,,,,South Africa
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,4.70,2,,,,South Africa
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",,4.70,4.70,3,,,,South Africa
871495 -- Saddles,"1,432",4.70,4.70,1,,,,South Africa
"871496 -- Pedals and crank-gear, and parts thereof",544,4.70,4.70,3,,,,South Africa
871499 -- Other,"5,788,590",4.70,4.70,4,,,,South Africa
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,South Africa
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","158,381",2.70,2.70,5,,,,South Africa
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,South Africa
871631 -- Tanker trailers and tanker semi-trailers,"8,064,790",2.70,2.70,1,,,,South Africa
871639 -- Other,"30,849",2.70,2.70,5,,,,South Africa
871640 - Other trailers and semi-trailers,"3,659",2.70,2.70,1,,,,South Africa
871680 - Other vehicles,"21,755",1.70,1.70,1,,,,South Africa
871690 - Parts,"82,724",1.70,1.70,4,,,,South Africa
,2009,"1,113,254,557",6.30,6.30,188,,,,South Africa
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,South Africa
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,South Africa
870130 - Track-laying tractors,,0.00,0.00,1,,,,South Africa
870190 - Other,"146,384",0.88,0.88,8,,,,South Africa
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"497,790",13.00,13.00,4,,,,South Africa
870290 - Other,,12.40,12.40,5,,,,South Africa
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"2,720",7.50,7.50,2,,,,South Africa
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","261,148",10.00,10.00,2,,,,South Africa
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","377,072,701",10.00,10.00,2,,,,South Africa
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","114,001,704",10.00,10.00,3,,,,South Africa
"870324 -- Of a cylinder capacity exceeding 3,000 cc","3,081,755",10.00,10.00,2,,,,South Africa
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","49,536,559",10.00,10.00,2,,,,South Africa
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","80,147,984",10.00,10.00,3,,,,South Africa
"870333 -- Of a cylinder capacity exceeding 2,500 cc","15,001,604",10.00,10.00,3,,,,South Africa
870390 - Other,"20,169",10.00,10.00,2,,,,South Africa
870410 - Dumpers designed for off-highway use,"15,404,534",0.00,0.00,2,,,,South Africa
870421 -- g.v.w. not exceeding 5 tonnes,"153,669,300",13.50,13.50,5,,,,South Africa
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,South Africa
870423 -- g.v.w. exceeding 20 tonnes,321,15.83,15.83,3,,,,South Africa
870431 -- g.v.w. not exceeding 5 tonnes,"6,444",13.50,13.50,5,,,,South Africa
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,South Africa
870490 - Other,,10.00,10.00,1,,,,South Africa
870510 - Crane lorries,"69,740",3.70,3.70,1,,,,South Africa
870520 - Mobile drilling derricks,"1,087,832",3.70,3.70,1,,,,South Africa
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,South Africa
870540 - Concrete-mixer lorries,"244,662",3.70,3.70,1,,,,South Africa
870590 - Other,"268,708",3.70,3.70,3,,,,South Africa
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,9.88,4,,,,South Africa
870710 - For the vehicles of heading 87.03,"305,433",4.50,4.50,2,,,,South Africa
870790 - Other,"1,063,214",4.50,4.50,2,,,,South Africa
870810 - Bumpers and parts thereof,"5,372,240",3.75,3.75,2,,,,South Africa
870821 -- Safety seat belts,"74,440",3.75,3.75,2,,,,South Africa
870829 -- Other,"46,257,175",3.75,3.75,2,,,,South Africa
870830 - Brakes and servo-brakes; parts thereof,"7,125,768",4.00,4.00,3,,,,South Africa
870840 - Gear boxes and parts thereof,"3,923,851",3.88,3.88,4,,,,South Africa
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","2,460,957",4.00,4.00,5,,,,South Africa
870870 - Road wheels and parts and accessories thereof,"44,304,776",3.75,3.75,4,,,,South Africa
870880 - Suspension systems and parts thereof (including shock-absorbers),"22,233,251",3.80,3.80,5,,,,South Africa
870891 -- Radiators and parts thereof,"7,262,012",3.88,3.88,4,,,,South Africa
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"65,845,216",3.88,3.88,4,,,,South Africa
870893 -- Clutches and parts thereof,"6,055,971",3.75,3.75,2,,,,South Africa
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","27,340,953",3.88,3.88,4,,,,South Africa
870895 -- Safety airbags with inflater system; parts thereof,"188,298",3.67,3.67,3,,,,South Africa
870899 -- Other,"50,272,037",3.67,3.67,3,,,,South Africa
870911 -- Electrical,"22,205",3.00,3.00,2,,,,South Africa
870919 -- Other,,3.00,3.00,2,,,,South Africa
870990 - Parts,"206,026",3.50,3.50,1,,,,South Africa
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","482,559",1.70,1.70,1,,,,South Africa
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,South Africa
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"26,431",8.00,8.00,4,,,,South Africa
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"9,471",6.00,6.00,2,,,,South Africa
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"83,270",6.00,6.00,1,,,,South Africa
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"95,223",6.00,6.00,1,,,,South Africa
871190 - Other,"37,980",6.00,6.00,1,,,,South Africa
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","49,404",14.67,14.67,3,,,,South Africa
871310 - Not mechanically propelled,"752,160",0.00,0.00,1,,,,South Africa
871390 - Other,"4,910",0.00,0.00,1,,,,South Africa
871411 -- Saddles,,3.70,3.70,1,,,,South Africa
871419 -- Other,"399,275",3.70,3.70,1,,,,South Africa
871420 - Of carriages for disabled persons,"8,983",0.00,0.00,1,,,,South Africa
"871491 -- Frames and forks, and parts thereof","216,389",4.70,4.70,3,,,,South Africa
871492 -- Wheel rims and spokes,"303,927",4.70,4.70,2,,,,South Africa
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,4.70,2,,,,South Africa
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",,4.70,4.70,3,,,,South Africa
871495 -- Saddles,"4,226",4.70,4.70,1,,,,South Africa
"871496 -- Pedals and crank-gear, and parts thereof","2,385",4.70,4.70,3,,,,South Africa
871499 -- Other,"956,582",4.70,4.70,4,,,,South Africa
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,South Africa
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","78,792",2.70,2.70,5,,,,South Africa
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,South Africa
871631 -- Tanker trailers and tanker semi-trailers,"8,551,156",2.70,2.70,1,,,,South Africa
871639 -- Other,"4,101",2.70,2.70,5,,,,South Africa
871640 - Other trailers and semi-trailers,"76,240",2.70,2.70,1,,,,South Africa
871680 - Other vehicles,"42,346",1.70,1.70,1,,,,South Africa
871690 - Parts,"232,862",1.70,1.70,4,,,,South Africa
,2008,"1,271,655,048",6.27,6.27,189,,,,South Africa
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,South Africa
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,South Africa
870130 - Track-laying tractors,,0.00,0.00,2,,,,South Africa
870190 - Other,"752,100",0.88,0.88,8,,,,South Africa
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,South Africa
870290 - Other,,12.40,12.40,5,,,,South Africa
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"15,439",7.50,7.50,2,,,,South Africa
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","92,826",10.00,10.00,2,,,,South Africa
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","37,540,250",10.00,10.00,2,,,,South Africa
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","137,933,394",10.00,10.00,3,,,,South Africa
"870324 -- Of a cylinder capacity exceeding 3,000 cc","24,902,245",10.00,10.00,2,,,,South Africa
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","54,703,732",10.00,10.00,2,,,,South Africa
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","93,812,370",10.00,10.00,3,,,,South Africa
"870333 -- Of a cylinder capacity exceeding 2,500 cc","35,596,250",10.00,10.00,3,,,,South Africa
870390 - Other,"417,124",10.00,10.00,2,,,,South Africa
870410 - Dumpers designed for off-highway use,"57,562,515",0.00,0.00,2,,,,South Africa
870421 -- g.v.w. not exceeding 5 tonnes,"322,310,382",13.50,13.50,5,,,,South Africa
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,South Africa
870423 -- g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,South Africa
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,South Africa
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,South Africa
870490 - Other,,10.00,10.00,1,,,,South Africa
870510 - Crane lorries,,3.70,3.70,1,,,,South Africa
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,South Africa
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,South Africa
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,South Africa
870590 - Other,"528,509",3.70,3.70,3,,,,South Africa
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","109,261",9.88,9.88,4,,,,South Africa
870710 - For the vehicles of heading 87.03,"222,610",4.50,4.50,2,,,,South Africa
870790 - Other,"918,797",4.50,4.50,2,,,,South Africa
870810 - Bumpers and parts thereof,"8,792,983",3.75,3.75,2,,,,South Africa
870821 -- Safety seat belts,"66,518",3.75,3.75,2,,,,South Africa
870829 -- Other,"66,448,369",3.75,3.75,2,,,,South Africa
870830 - Brakes and servo-brakes; parts thereof,"10,012,583",4.00,4.00,3,,,,South Africa
870840 - Gear boxes and parts thereof,"6,773,809",3.88,3.88,4,,,,South Africa
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","13,274,765",4.00,4.00,5,,,,South Africa
870870 - Road wheels and parts and accessories thereof,"67,235,156",3.75,3.75,4,,,,South Africa
870880 - Suspension systems and parts thereof (including shock-absorbers),"14,176,101",3.80,3.80,5,,,,South Africa
870891 -- Radiators and parts thereof,"10,587,893",3.88,3.88,4,,,,South Africa
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"150,948,240",3.88,3.88,4,,,,South Africa
870893 -- Clutches and parts thereof,"5,672,172",3.75,3.75,2,,,,South Africa
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","27,423,928",3.88,3.88,4,,,,South Africa
870895 -- Safety airbags with inflater system; parts thereof,"364,185",3.67,3.67,3,,,,South Africa
870899 -- Other,"114,501,132",3.67,3.67,3,,,,South Africa
870911 -- Electrical,"78,266",3.00,3.00,2,,,,South Africa
870919 -- Other,762,3.00,3.00,2,,,,South Africa
870990 - Parts,"376,387",3.50,3.50,1,,,,South Africa
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","4,951",1.70,1.70,1,,,,South Africa
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,South Africa
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"6,724",8.00,8.00,4,,,,South Africa
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"33,706",6.00,6.00,2,,,,South Africa
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"67,528",6.00,6.00,1,,,,South Africa
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"171,590",6.00,6.00,1,,,,South Africa
871190 - Other,"5,918",6.00,6.00,1,,,,South Africa
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","21,914",14.67,14.67,3,,,,South Africa
871310 - Not mechanically propelled,"616,194",0.00,0.00,1,,,,South Africa
871390 - Other,"4,658",0.00,0.00,1,,,,South Africa
871411 -- Saddles,,3.70,3.70,1,,,,South Africa
871419 -- Other,"646,296",3.70,3.70,1,,,,South Africa
871420 - Of carriages for disabled persons,"6,475",0.00,0.00,1,,,,South Africa
"871491 -- Frames and forks, and parts thereof","677,365",4.70,4.70,3,,,,South Africa
871492 -- Wheel rims and spokes,"511,239",4.70,4.70,2,,,,South Africa
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,4.70,2,,,,South Africa
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","7,236",4.70,4.70,3,,,,South Africa
871495 -- Saddles,,4.70,4.70,1,,,,South Africa
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,South Africa
871499 -- Other,"574,593",4.70,4.70,4,,,,South Africa
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,South Africa
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","20,302",2.70,2.70,5,,,,South Africa
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,South Africa
871631 -- Tanker trailers and tanker semi-trailers,"3,203,384",2.70,2.70,1,,,,South Africa
871639 -- Other,"38,613",2.70,2.70,5,,,,South Africa
871640 - Other trailers and semi-trailers,"37,280",2.70,2.70,1,,,,South Africa
871680 - Other vehicles,"6,782",1.70,1.70,1,,,,South Africa
871690 - Parts,"841,249",1.70,1.70,4,,,,South Africa
,2007,"883,674,444",6.27,6.27,189,,,,South Africa
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,South Africa
870120 - Road tractors for semi-trailers,"94,373",16.00,16.00,2,,,,South Africa
870130 - Track-laying tractors,,0.00,0.00,2,,,,South Africa
870190 - Other,"699,394",0.88,0.88,8,,,,South Africa
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,South Africa
870290 - Other,"62,234",12.40,12.40,5,,,,South Africa
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,South Africa
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","36,853",10.00,10.00,2,,,,South Africa
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","1,193,637",10.00,10.00,2,,,,South Africa
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","3,887,067",10.00,10.00,3,,,,South Africa
"870324 -- Of a cylinder capacity exceeding 3,000 cc","1,815,885",10.00,10.00,2,,,,South Africa
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","21,544",10.00,10.00,2,,,,South Africa
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","3,739,094",10.00,10.00,3,,,,South Africa
"870333 -- Of a cylinder capacity exceeding 2,500 cc","32,142,926",10.00,10.00,3,,,,South Africa
870390 - Other,"591,480",10.00,10.00,2,,,,South Africa
870410 - Dumpers designed for off-highway use,"76,218,302",0.00,0.00,2,,,,South Africa
870421 -- g.v.w. not exceeding 5 tonnes,"319,863,585",13.50,13.50,5,,,,South Africa
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"1,783,596",15.83,15.83,3,,,,South Africa
870423 -- g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,South Africa
870431 -- g.v.w. not exceeding 5 tonnes,"300,263",13.50,13.50,5,,,,South Africa
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,South Africa
870490 - Other,,10.00,10.00,1,,,,South Africa
870510 - Crane lorries,"89,398",3.70,3.70,1,,,,South Africa
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,South Africa
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,South Africa
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,South Africa
870590 - Other,260,3.70,3.70,3,,,,South Africa
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","5,002",9.88,9.88,4,,,,South Africa
870710 - For the vehicles of heading 87.03,"293,959",4.50,4.50,2,,,,South Africa
870790 - Other,"90,316",4.50,4.50,2,,,,South Africa
870810 - Bumpers and parts thereof,"10,318,467",3.75,3.75,2,,,,South Africa
870821 -- Safety seat belts,"301,277",3.75,3.75,2,,,,South Africa
870829 -- Other,"59,587,531",3.75,3.75,2,,,,South Africa
870830 - Brakes and servo-brakes; parts thereof,"10,713,706",4.00,4.00,3,,,,South Africa
870840 - Gear boxes and parts thereof,"8,089,952",3.88,3.88,4,,,,South Africa
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","16,723,677",4.00,4.00,5,,,,South Africa
870870 - Road wheels and parts and accessories thereof,"70,797,865",3.75,3.75,4,,,,South Africa
870880 - Suspension systems and parts thereof (including shock-absorbers),"5,172,048",3.80,3.80,5,,,,South Africa
870891 -- Radiators and parts thereof,"14,029,822",3.88,3.88,4,,,,South Africa
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"139,615,110",3.88,3.88,4,,,,South Africa
870893 -- Clutches and parts thereof,"4,235,791",3.75,3.75,2,,,,South Africa
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","9,329,734",3.88,3.88,4,,,,South Africa
870895 -- Safety airbags with inflater system; parts thereof,"258,079",3.67,3.67,3,,,,South Africa
870899 -- Other,"87,309,388",3.67,3.67,3,,,,South Africa
870911 -- Electrical,,3.00,3.00,2,,,,South Africa
870919 -- Other,14,3.00,3.00,2,,,,South Africa
870990 - Parts,"57,218",3.50,3.50,1,,,,South Africa
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,South Africa
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"2,755",8.00,8.00,1,,,,South Africa
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"22,490",8.00,8.00,4,,,,South Africa
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"117,671",6.00,6.00,2,,,,South Africa
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"43,637",6.00,6.00,1,,,,South Africa
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"64,770",6.00,6.00,1,,,,South Africa
871190 - Other,,6.00,6.00,1,,,,South Africa
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","42,321",14.67,14.67,3,,,,South Africa
871310 - Not mechanically propelled,"681,413",0.00,0.00,1,,,,South Africa
871390 - Other,,0.00,0.00,1,,,,South Africa
871411 -- Saddles,836,3.70,3.70,1,,,,South Africa
871419 -- Other,"792,889",3.70,3.70,1,,,,South Africa
871420 - Of carriages for disabled persons,"2,782",0.00,0.00,1,,,,South Africa
"871491 -- Frames and forks, and parts thereof","420,908",4.70,4.70,3,,,,South Africa
871492 -- Wheel rims and spokes,"81,038",4.70,4.70,2,,,,South Africa
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,4.70,2,,,,South Africa
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","40,800",4.70,4.70,3,,,,South Africa
871495 -- Saddles,,4.70,4.70,1,,,,South Africa
"871496 -- Pedals and crank-gear, and parts thereof","4,317",4.70,4.70,3,,,,South Africa
871499 -- Other,"129,704",4.70,4.70,4,,,,South Africa
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,South Africa
