Importer,Year,Value,Ad val. duties,Number of lines,European Union
,(US$),Simple average,MFN duties,Pref. duties,European Union
,MFN,Best,All items,Non ad val.,All items,Non ad val.,European Union
850640 - Silver oxide,,15.00,15.00,1,,,,European Union
850650 - Lithium,"1,934,159",15.00,15.00,1,,,,European Union
850660 - Air-zinc,"12,157",15.00,15.00,1,,,,European Union
850680 - Other primary cells and primary batteries,"3,833,713",15.00,15.00,2,,,,European Union
850690 - Parts,"625,729",15.00,15.00,1,,,,European Union
"850710 - Lead- Acid, of a kind used for starting piston engines","241,879",15.00,15.00,1,,,,European Union
850720 - Other lead- Acid accumulators,"311,245",15.00,15.00,1,,,,European Union
850730 - Nickel-cadmium,"1,504,544",15.00,15.00,1,,,,European Union
850740 - Nickel-iron,"8,623",15.00,15.00,1,,,,European Union
850780 - Other accumulators,"717,526",15.00,15.00,1,,,,European Union
850790 - Parts,"4,645,212",15.00,15.00,2,,,,European Union
"850910 - Vacuum cleaners, including dry and wet vacuum cleaners","325,428",15.00,15.00,1,,,,European Union
850920 - Floor polishers,"21,701",15.00,15.00,1,,,,European Union
850930 - Kitchen waste disposers,"33,497",15.00,15.00,1,,,,European Union
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"279,848",15.00,15.00,2,,,,European Union
850980 - Other appliances,"138,860",15.00,15.00,1,,,,European Union
850990 - Parts,"533,199",15.00,15.00,1,,,,European Union
851010 - Shavers,"196,594",15.00,15.00,1,,,,European Union
851020 - Hair clippers,"5,376",15.00,15.00,1,,,,European Union
851030 - Hair-removing appliances,"5,561",15.00,15.00,1,,,,European Union
851090 - Parts,"14,169",15.00,15.00,1,,,,European Union
851110 - Sparking plugs,"242,274",15.00,15.00,1,,,,European Union
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"446,085",15.00,15.00,2,,,,European Union
851130 - Distributors; ignition coils,"452,194",15.00,15.00,2,,,,European Union
851140 - Starter motors and dual purpose starter-generators,"4,923,355",15.00,15.00,1,,,,European Union
851150 - Other generators,"5,329,726",15.00,15.00,1,,,,European Union
851180 - Other equipment,"1,270,880",15.00,15.00,1,,,,European Union
851190 - Parts,"16,147,197",15.00,15.00,1,,,,European Union
851210 - Lighting or visual signalling equipment of a kind used on bicycles,"20,604",15.00,15.00,1,,,,European Union
851220 - Other lighting or visual signalling equipment,"6,959,360",15.00,15.00,3,,,,European Union
851230 - Sound signalling equipment,"1,493,166",15.00,15.00,2,,,,European Union
"851240 - Windscreen wipers, defrosters and demisters","395,374",15.00,15.00,1,,,,European Union
851290 - Parts,"11,896,716",15.00,15.00,1,,,,European Union
851310 - Lamps,"264,508",15.00,15.00,5,,,,European Union
851390 - Parts,"17,363",15.00,15.00,1,,,,European Union
851410 - Resistance heated furnaces and ovens,"1,497,496",15.00,15.00,1,,,,European Union
851420 - Furnaces and ovens functioning by induction or dielectric loss,"222,260",15.00,15.00,1,,,,European Union
851430 - Other furnaces and ovens,"13,244,108",15.00,15.00,2,,,,European Union
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,"1,276,479",15.00,15.00,1,,,,European Union
851490 - Parts,"12,321,738",15.00,15.00,1,,,,European Union
851511 -- Soldering irons and guns,"70,236",15.00,15.00,1,,,,European Union
851519 -- Other,"1,321,613",15.00,15.00,1,,,,European Union
851521 -- Fully or partly automatic,"1,401,425",15.00,15.00,3,,,,European Union
851529 -- Other,"1,336,163",15.00,15.00,1,,,,European Union
851531 -- Fully or partly automatic,"1,662,119",15.00,15.00,1,,,,European Union
851539 -- Other,"3,834,993",15.00,15.00,3,,,,European Union
851580 - Other machines and apparatus,"2,994,305",15.00,15.00,2,,,,European Union
851590 - Parts,"6,764,847",15.00,15.00,1,,,,European Union
851610 - Electric instantaneous or storage water heaters and immersion heaters,"311,132",15.00,15.00,1,,,,European Union
851621 -- Storage heating radiators,"64,388",15.00,15.00,1,,,,European Union
851629 -- Other,"599,915",15.00,15.00,1,,,,European Union
851631 -- Hair dryers,"165,188",15.00,15.00,1,,,,European Union
851632 -- Other hair-dressing apparatus,"106,950",15.00,15.00,1,,,,European Union
851633 -- Hand-drying apparatus,"31,833",15.00,15.00,1,,,,European Union
851640 - Electric smoothing irons,"36,079",15.00,15.00,1,,,,European Union
851650 - Microwave ovens,"374,345",15.00,15.00,1,,,,European Union
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","684,012",15.00,15.00,1,,,,European Union
851671 -- Coffee or tea makers,"1,022,301",15.00,15.00,1,,,,European Union
851672 -- Toasters,"36,021",15.00,15.00,1,,,,European Union
851679 -- Other,"2,289,360",15.00,15.00,3,,,,European Union
851680 - Electric heating resistors,"2,648,739",15.00,15.00,1,,,,European Union
851690 - Parts,"2,028,100",15.00,15.00,1,,,,European Union
851711 -- Line tephone sets with cordless handsets,"332,927",0.00,0.00,2,,,,European Union
851719 -- Other,"4,113,342",0.00,0.00,4,,,,European Union
851721 -- Facsimile machines,"219,480",0.00,0.00,1,,,,European Union
851722 -- Teleprinters,,0.00,0.00,1,,,,European Union
851730 - Telephonic or telegraphic switching apparatus,"96,300,218",0.00,0.00,1,,,,European Union
"851750 - Other apparatus, for carrier-current line systems or for digital line systems","92,059,454",0.00,0.00,12,,,,European Union
851780 - Other apparatus,"35,991,679",0.00,0.00,4,,,,European Union
851790 - Parts,"102,826,347",0.00,0.00,2,,,,European Union
851810 - Microphones and stands therefor,"751,826",15.00,15.00,1,,,,European Union
"851821 -- Single loudspeakers, mounted in their enclosures","314,151",15.00,15.00,1,,,,European Union
"851822 -- Multiple loudspeakers, mounted in the same enclosure","1,116,977",15.00,15.00,1,,,,European Union
851829 -- Other,"3,228,369",15.00,15.00,1,,,,European Union
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers","1,273,067",15.00,15.00,1,,,,European Union
851840 - Audio-frequency electric amplifiers,"510,702",15.00,15.00,1,,,,European Union
851850 - Electric sound amplifier sets,"1,058,876",15.00,15.00,1,,,,European Union
851890 - Parts,"1,763,102",15.00,15.00,1,,,,European Union
851910 - Coin- or disc-operated record-players,"1,678",15.00,15.00,1,,,,European Union
851921 -- Without loudspeaker,,15.00,15.00,1,,,,European Union
851929 -- Other,685,15.00,15.00,1,,,,European Union
851931 -- With automatic record changing mechanism,,15.00,15.00,1,,,,European Union
851939 -- Other,"3,628",15.00,15.00,1,,,,European Union
851940 - Transcribing machines,"76,050",15.00,15.00,1,,,,European Union
851992 -- Pocket-size cassette-players,"9,017",15.00,15.00,1,,,,European Union
"851993 -- Other, cassette-type","2,063",15.00,15.00,1,,,,European Union
851999 -- Other,"723,415",15.00,15.00,5,,,,European Union
852010 - Dictating machines not capable of operating without an external source of power,"6,251",15.00,15.00,1,,,,European Union
852020 - Telephone answering machines,,0.00,0.00,1,,,,European Union
852032 -- Digital audio type,"304,575",15.00,15.00,1,,,,European Union
"852033 -- Other, cassette-type",,15.00,15.00,2,,,,European Union
852039 -- Other,"19,005",15.00,15.00,2,,,,European Union
852090 - Other,"320,619",15.00,15.00,2,,,,European Union
852110 - Magnetic tape-type,"668,307",15.00,15.00,9,,,,European Union
852190 - Other,"1,109,994",15.00,15.00,3,,,,European Union
852210 - Pick-up cartridges,"1,280",15.00,15.00,1,,,,European Union
852290 - Other,"483,824",15.00,15.00,1,,,,European Union
852311 -- Of a width not exceeding 4 mm,"16,281",0.00,0.00,5,,,,European Union
852312 -- Of a width exceeding 4 mm but not exceeding 6.5 mm,"52,792",0.00,0.00,5,,,,European Union
852313 -- Of a width exceeding 6.5 mm,"46,202",0.00,0.00,10,,,,European Union
852320 - Magnetic discs,"37,079",0.00,0.00,3,,,,European Union
852330 - Cards incorporating a magnetic stripe,"5,873",15.00,15.00,1,,,,European Union
852390 - Other,"1,279,678",0.00,0.00,7,,,,European Union
852410 - Gramophone records,"25,638",15.00,15.00,2,,,,European Union
852431 -- For reproducing phenomena other than sound or image,"79,937,822",0.00,0.00,3,,,,European Union
852432 -- For reproducing sound only,"854,294",15.00,15.00,2,,,,European Union
852439 -- Other,"1,801,465",15.00,15.00,4,,,,European Union
852440 - Magnetic tapes for reproducing phenomena other than sound or image,"26,648,173",0.00,0.00,3,,,,European Union
852451 -- Of a width not exceeding 4 mm,"43,543",15.00,15.00,7,,,,European Union
852452 -- Of a width exceeding 4 mm but not exceeding 6.5 mm,"143,677",15.00,15.00,7,,,,European Union
852453 -- Of a width exceeding 6.5 mm,"1,380",15.00,15.00,7,,,,European Union
852460 - Cards incorporating a magnetic stripe,"11,288",15.00,15.00,1,,,,European Union
852491 -- For reproducing phenomena other than sound or image,"367,695,074",0.00,0.00,5,,,,European Union
852499 -- Other,"20,211,876",15.00,15.00,5,,,,European Union
852510 - Transmission apparatus,"3,578,706",15.00,15.00,6,,,,European Union
852520 - Transmission apparatus incorporating reception apparatus,"272,111,660",0.00,0.00,11,,,,European Union
852530 - Television cameras,"348,765",15.00,15.00,1,,,,European Union
852540 - Still image video cameras and other video camera recorders; digital cameras,"1,288,985",15.00,15.00,1,,,,European Union
852610 - Radar apparatus,"18,253,218",15.00,15.00,1,,,,European Union
852691 -- Radio navigational aid apparatus,"5,702,999",15.00,15.00,6,,,,European Union
852692 -- Radio remote control apparatus,"23,615",15.00,15.00,1,,,,European Union
852712 -- Pocket-size radio cassette-players,"18,924",15.00,15.00,1,,,,European Union
852713 -- Other apparatus combined with sound recording or reproducing apparatus,"13,316",15.00,15.00,1,,,,European Union
852719 -- Other,"60,628",15.00,15.00,1,,,,European Union
852721 -- Combined with sound recording or reproducing apparatus,"46,096",15.00,15.00,1,,,,European Union
852729 -- Other,"691,749",15.00,15.00,1,,,,European Union
852731 -- Combined with sound recording or reproducing apparatus,"5,447",15.00,15.00,1,,,,European Union
852732 -- Not combined with sound recording or reproducing apparatus but combined with a clock,,15.00,15.00,1,,,,European Union
852739 -- Other,"31,510",15.00,15.00,1,,,,European Union
852790 - Other apparatus,"9,996,481",15.00,15.00,4,,,,European Union
852812 -- Colour,"2,119,345",15.00,15.00,11,,,,European Union
852813 -- Black and white or other monochrome,"246,537",15.00,15.00,2,,,,European Union
852821 -- Colour,"865,226",15.00,15.00,2,,,,European Union
852822 -- Black and white or other monochrome,"45,423",15.00,15.00,1,,,,European Union
852830 - Video projectors,"3,954,726",15.00,15.00,3,,,,European Union
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"39,375,212",15.00,15.00,9,,,,European Union
852990 - Other,"186,848,679",15.00,15.00,3,,,,European Union
853010 - Equipment for railways or tramways,"718,885",15.00,15.00,2,,,,European Union
853080 - Other equipment,"6,066,999",15.00,15.00,1,,,,European Union
853090 - Parts,"4,296,153",15.00,15.00,1,,,,European Union
853110 - Burglar or fire alarms and similar apparatus,"1,837,143",15.00,15.00,3,,,,European Union
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"1,282,710",0.00,0.00,1,,,,European Union
853180 - Other apparatus,"3,168,671",15.00,15.00,1,,,,European Union
853190 - Parts,"5,557,109",15.00,15.00,1,,,,European Union
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"2,676,763",0.00,0.00,1,,,,European Union
853221 -- Tantalum,"737,306",0.00,0.00,1,,,,European Union
853222 -- Aluminum electrolytic,"787,548",0.00,0.00,1,,,,European Union
"853223 -- Ceramic dielectric, single layer","874,510",0.00,0.00,1,,,,European Union
"853224 -- Ceramic dielectric, multilayer","310,512",0.00,0.00,1,,,,European Union
853225 -- Dielectric of paper or plastics,"731,772",0.00,0.00,1,,,,European Union
853229 -- Other,"12,505,814",0.00,0.00,2,,,,European Union
853230 - Variable or adjustable (pre-set) capacitors,"133,294",0.00,0.00,1,,,,European Union
853290 - Parts,"1,030,756",0.00,0.00,1,,,,European Union
"853310 - Fixed carbon resistors, composition or film types","680,745",0.00,0.00,1,,,,European Union
853321 -- For a power handling capacity not exceeding 20 W,"362,268",0.00,0.00,4,,,,European Union
853329 -- Other,"2,200,712",0.00,0.00,4,,,,European Union
853331 -- For a power handling capacity not exceeding 20 W,"420,304",0.00,0.00,3,,,,European Union
853339 -- Other,"3,347,593",0.00,0.00,3,,,,European Union
"853340 - Other variable resistors, including rheostats and potentiometers","4,954,868",0.00,0.00,4,,,,European Union
853390 - Parts,"3,625,592",0.00,0.00,1,,,,European Union
853400 Printed circuits.,"4,245,162",0.00,0.00,1,,,,European Union
853510 - Fuses,"3,138,402",15.00,15.00,6,,,,European Union
853521 -- For a voltage of less than 72.5 kV,"542,308",15.00,15.00,9,,,,European Union
853529 -- Other,"5,458,345",15.00,15.00,9,,,,European Union
853530 - Isolating switches and make-and-break switches,"2,870,129",15.00,15.00,2,,,,European Union
"853540 - Lightning arresters, voltage limiters and surge suppressors","7,279,554",15.00,15.00,3,,,,European Union
853590 - Other,"8,830,968",15.00,15.00,5,,,,European Union
853610 - Fuses,"5,981,782",15.00,15.00,7,,,,European Union
853620 - Automatic circuit breakers,"25,906,303",15.00,15.00,5,,,,European Union
853630 - Other apparatus for protecting electric circuits,"409,639",15.00,15.00,1,,,,European Union
853641 -- For a voltage not exceeding 60 V,"1,622,964",15.00,15.00,1,,,,European Union
853649 -- Other,"35,185,744",15.00,15.00,1,,,,European Union
853650 - Other switches,"17,861,381",15.00,15.00,3,,,,European Union
853661 -- Lamp-holders,"2,529,282",15.00,15.00,2,,,,European Union
853669 -- Other,"7,564,754",15.00,15.00,2,,,,European Union
853690 - Other apparatus,"40,742,375",15.00,15.00,4,,,,European Union
"853710 - For a voltage not exceeding 1,000 V","28,513,301",15.00,15.00,1,,,,European Union
"853720 - For a voltage exceeding 1,000 V","9,392,721",15.00,15.00,1,,,,European Union
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","12,896,631",15.00,15.00,2,,,,European Union
853890 - Other,"156,563,365",15.00,15.00,1,,,,European Union
853910 - Sealed beam lamp units,"269,365",15.00,15.00,1,,,,European Union
853921 -- Tungsten halogen,"3,414,282",15.00,15.00,3,,,,European Union
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","173,171",15.00,15.00,1,,,,European Union
853929 -- Other,"5,884,336",15.00,15.00,5,,,,European Union
"853931 -- Fluorescent, hot cathode","3,877,018",15.00,15.00,2,,,,European Union
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"1,621,665",15.00,15.00,3,,,,European Union
853939 -- Other,"5,210,466",15.00,15.00,2,,,,European Union
853941 -- Arc-lamps,"119,517",15.00,15.00,1,,,,European Union
853949 -- Other,"2,412,059",15.00,15.00,1,,,,European Union
853990 - Parts,"3,770,998",15.00,15.00,3,,,,European Union
854011 -- Colour,"6,756,415",15.00,15.00,3,,,,European Union
854012 -- Black and white or other monochrome,,15.00,15.00,1,,,,European Union
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"3,859,410",15.00,15.00,1,,,,European Union
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",680,0.00,0.00,1,,,,European Union
"854050 - Data/graphic display tubes, black and white or other monochrome","4,395",15.00,15.00,1,,,,European Union
854060 - Other cathode-ray tubes,"280,128",15.00,15.00,1,,,,European Union
854071 -- Magnetrons,"202,588",15.00,15.00,1,,,,European Union
854072 -- Klystrons,"1,317,349",15.00,15.00,1,,,,European Union
854079 -- Other,"710,538",15.00,15.00,1,,,,European Union
854081 -- Receiver or amplifier valves and tubes,"89,359",15.00,15.00,1,,,,European Union
854089 -- Other,"2,013,085",15.00,15.00,1,,,,European Union
854091 -- Of cathode-ray tubes,"10,209,605",15.00,15.00,1,,,,European Union
854099 -- Other,"3,650,577",15.00,15.00,1,,,,European Union
"854110 - Diodes, other than photosensitive or light emitting diodes","7,095,438",0.00,0.00,1,,,,European Union
854121 -- With a dissipation rate of less than 1 W,"204,866",0.00,0.00,1,,,,European Union
854129 -- Other,"9,431,470",0.00,0.00,1,,,,European Union
"854130 - Thyristors, diacs and triacs, other than photosensitive devices","6,027,224",0.00,0.00,2,,,,European Union
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","16,636,464",0.00,0.00,4,,,,European Union
854150 - Other semiconductor devices,"5,190,925",0.00,0.00,1,,,,European Union
854160 - Mounted piezo-electric crystals,"1,093,912",0.00,0.00,1,,,,European Union
854190 - Parts,"7,724,169",0.00,0.00,1,,,,European Union
"854210 - Cards incorporating an electronic integrated circuit (""smart"" cards)","6,384,767",0.00,0.00,3,,,,European Union
854221 -- Digital,"615,924",0.00,0.00,1,,,,European Union
854229 -- Other,"27,468,471",0.00,0.00,2,,,,European Union
854260 - Hybrid integrated circuits,"1,228,334",0.00,0.00,1,,,,European Union
854270 - Electronic microassemblies,"1,265,702",0.00,0.00,1,,,,European Union
854290 - Parts,"1,741,529",0.00,0.00,1,,,,European Union
854311 -- Ion implanters for doping semiconductor materials,"12,863",0.00,0.00,1,,,,European Union
854319 -- Other,"269,318",15.00,15.00,3,,,,European Union
854320 - Signal generators,"3,996,526",15.00,15.00,4,,,,European Union
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis","10,221,412",15.00,15.00,1,,,,European Union
854340 - Electric fence energisers,"94,942",15.00,15.00,1,,,,European Union
854381 -- Proximity cards and tags,"146,805",0.00,0.00,1,,,,European Union
854389 -- Other,"72,612,590",15.00,15.00,27,,,,European Union
854390 - Parts,"31,608,676",15.00,15.00,1,,,,European Union
854411 -- Of copper,"3,437,514",15.00,15.00,2,,,,European Union
854419 -- Other,"4,480,843",15.00,15.00,4,,,,European Union
854420 - Co- Axial cable and other co- Axial electric conductors,"11,843,669",15.00,15.00,2,,,,European Union
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","1,939,820",15.00,15.00,1,,,,European Union
854441 -- Fitted with connectors,"3,014,113",15.00,15.00,6,,,,European Union
854449 -- Other,"11,628,528",15.00,15.00,5,,,,European Union
854451 -- Fitted with connectors,"3,133,059",15.00,15.00,6,,,,European Union
854459 -- Other,"16,205,361",15.00,15.00,6,,,,European Union
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","3,227,470",15.00,15.00,4,,,,European Union
854470 - Optical fibre cables,"3,576,541",0.00,0.00,2,,,,European Union
854511 -- Of a kind used for furnaces,"17,238,363",15.00,15.00,1,,,,European Union
854519 -- Other,"2,085,433",15.00,15.00,1,,,,European Union
854520 - Brushes,"2,414,434",15.00,15.00,1,,,,European Union
854590 - Other,"1,663,246",15.00,15.00,3,,,,European Union
854610 - Of glass,"120,999",15.00,15.00,1,,,,European Union
854620 - Of ceramics,"1,664,212",15.00,15.00,14,,,,European Union
854690 - Other,"2,228,497",15.00,15.00,2,,,,European Union
854710 - Insulating fittings of ceramics,"865,242",15.00,15.00,5,,,,European Union
854720 - Insulating fittings of plastics,"3,409,868",15.00,15.00,1,,,,European Union
854790 - Other,"5,781,203",15.00,15.00,3,,,,European Union
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators","18,128",15.00,15.00,3,,,,European Union
854890 - Other,"22,595,648",15.00,15.00,1,,,,European Union
,2004,"2,381,184,073",17.66,17.66,672,,,,European Union
850110 - Motors of an output not exceeding 37.5 W,"9,915,698",20.00,20.00,5,,,,European Union
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"4,386,612",20.00,20.00,1,,,,European Union
850131 -- Of an output not exceeding 750 W,"10,941,151",20.00,20.00,5,,,,European Union
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"2,069,445",20.00,20.00,2,,,,European Union
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,"6,738,213",20.00,20.00,2,,,,European Union
850134 -- Of an output exceeding 375 kW,"9,529,279",20.00,20.00,5,,,,European Union
"850140 - Other AC motors, single-phase","635,844",20.00,20.00,2,,,,European Union
850151 -- Of an output not exceeding 750 W,"5,168,070",20.00,20.00,3,,,,European Union
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"8,825,263",20.00,20.00,3,,,,European Union
850153 -- Of an output exceeding 75 kW,"9,934,990",20.00,20.00,4,,,,European Union
850161 -- Of an output not exceeding 75 kVA,"686,481",20.00,20.00,1,,,,European Union
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"270,906",20.00,20.00,1,,,,European Union
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,"387,487",20.00,20.00,1,,,,European Union
850164 -- Of an output exceeding 750 kVA,"3,493,167",20.00,20.00,8,,,,European Union
850211 -- Of an output not exceeding 75 kVA,"632,132",20.00,20.00,1,,,,European Union
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"1,264,668",20.00,20.00,1,,,,European Union
850213 -- Of an output exceeding 375 kVA,"32,395,599",20.00,20.00,6,,,,European Union
850220 - Generating sets with spark-ignition internal combustion piston engines,"13,415,141",20.00,20.00,2,,,,European Union
850231 -- Wind-powered,"2,014,016",20.00,20.00,1,,,,European Union
850239 -- Other,"8,118,443",20.00,20.00,3,,,,European Union
850240 - Electric rotary converters,"40,639",20.00,20.00,1,,,,European Union
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"227,047,425",20.00,20.00,4,,,,European Union
850410 - Ballasts for discharge lamps or tubes,"1,424,585",20.00,20.00,3,,,,European Union
850421 -- Having a power handling capacity not exceeding 650 kVA,"190,853",20.00,20.00,1,,,,European Union
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA","348,194",20.00,20.00,1,,,,European Union
"850423 -- Having a power handling capacity exceeding 10,000 kVA","2,327,948",20.00,20.00,4,,,,European Union
850431 -- Having a power handling capacity not exceeding 1 kVA,"1,509,491",20.00,20.00,1,,,,European Union
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"3,401,916",20.00,20.00,1,,,,European Union
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"418,891",20.00,20.00,1,,,,European Union
850434 -- Having a power handling capacity exceeding 500 kVA,"8,286,565",20.00,20.00,1,,,,European Union
850440 - Static converters,"38,868,986",20.00,20.00,6,,,,European Union
850450 - Other inductors,"5,673,848",20.00,20.00,2,,,,European Union
850490 - Parts,"21,099,440",20.00,20.00,2,,,,European Union
850511 -- Of metal,"2,477,518",20.00,20.00,2,,,,European Union
850519 -- Other,"1,144,425",20.00,20.00,1,,,,European Union
"850520 - Electro-magnetic couplings, clutches and brakes","1,857,016",20.00,20.00,1,,,,European Union
850530 - Electro-magnetic lifting heads,"133,119",20.00,20.00,1,,,,European Union
"850590 - Other, including parts","2,251,104",20.00,20.00,1,,,,European Union
850610 - Manganese dioxide,"43,554",20.00,20.00,1,,,,European Union
850630 - Mercuric oxide,,20.00,20.00,1,,,,European Union
850640 - Silver oxide,399,20.00,20.00,1,,,,European Union
850650 - Lithium,"1,375,405",20.00,20.00,1,,,,European Union
850660 - Air-zinc,"16,299",20.00,20.00,1,,,,European Union
850680 - Other primary cells and primary batteries,"1,922,650",20.00,20.00,2,,,,European Union
850690 - Parts,"411,570",20.00,20.00,1,,,,European Union
"850710 - Lead- Acid, of a kind used for starting piston engines","156,823",20.00,20.00,1,,,,European Union
850720 - Other lead- Acid accumulators,"787,717",20.00,20.00,1,,,,European Union
850730 - Nickel-cadmium,"1,234,295",20.00,20.00,1,,,,European Union
850740 - Nickel-iron,264,20.00,20.00,1,,,,European Union
850780 - Other accumulators,"1,127,682",20.00,20.00,1,,,,European Union
850790 - Parts,"2,738,455",20.00,20.00,2,,,,European Union
"850910 - Vacuum cleaners, including dry and wet vacuum cleaners","278,459",20.00,20.00,1,,,,European Union
850920 - Floor polishers,165,20.00,20.00,1,,,,European Union
850930 - Kitchen waste disposers,"2,915",20.00,20.00,1,,,,European Union
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"169,955",20.00,20.00,2,,,,European Union
850980 - Other appliances,"272,503",20.00,20.00,1,,,,European Union
850990 - Parts,"141,464",20.00,20.00,1,,,,European Union
851010 - Shavers,"106,252",20.00,20.00,1,,,,European Union
851020 - Hair clippers,163,20.00,20.00,1,,,,European Union
851030 - Hair-removing appliances,"1,525",20.00,20.00,1,,,,European Union
851090 - Parts,"3,815",20.00,20.00,1,,,,European Union
851110 - Sparking plugs,"329,742",20.00,20.00,1,,,,European Union
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"228,852",20.00,20.00,2,,,,European Union
851130 - Distributors; ignition coils,"1,168,302",20.00,20.00,2,,,,European Union
851140 - Starter motors and dual purpose starter-generators,"4,360,437",20.00,20.00,1,,,,European Union
851150 - Other generators,"778,651",20.00,20.00,1,,,,European Union
851180 - Other equipment,"860,401",20.00,20.00,1,,,,European Union
851190 - Parts,"14,785,885",20.00,20.00,1,,,,European Union
851210 - Lighting or visual signalling equipment of a kind used on bicycles,"33,060",20.00,20.00,1,,,,European Union
851220 - Other lighting or visual signalling equipment,"7,213,835",20.00,20.00,3,,,,European Union
851230 - Sound signalling equipment,"902,151",20.00,20.00,2,,,,European Union
"851240 - Windscreen wipers, defrosters and demisters","446,436",20.00,20.00,1,,,,European Union
851290 - Parts,"4,255,155",20.00,20.00,1,,,,European Union
851310 - Lamps,"130,403",20.00,20.00,5,,,,European Union
851390 - Parts,"75,258",20.00,20.00,1,,,,European Union
851410 - Resistance heated furnaces and ovens,"3,443,888",20.00,20.00,1,,,,European Union
851420 - Furnaces and ovens functioning by induction or dielectric loss,"531,909",20.00,20.00,1,,,,European Union
851430 - Other furnaces and ovens,"2,244,976",20.00,20.00,2,,,,European Union
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,"502,251",20.00,20.00,1,,,,European Union
851490 - Parts,"19,939,151",20.00,20.00,1,,,,European Union
851511 -- Soldering irons and guns,"65,716",20.00,20.00,1,,,,European Union
851519 -- Other,"517,469",20.00,20.00,1,,,,European Union
851521 -- Fully or partly automatic,"3,090,654",20.00,20.00,3,,,,European Union
851529 -- Other,"1,128,304",20.00,20.00,1,,,,European Union
851531 -- Fully or partly automatic,"1,458,782",20.00,20.00,1,,,,European Union
851539 -- Other,"2,136,455",20.00,20.00,3,,,,European Union
851580 - Other machines and apparatus,"9,771,545",20.00,20.00,2,,,,European Union
851590 - Parts,"5,046,075",20.00,20.00,1,,,,European Union
851610 - Electric instantaneous or storage water heaters and immersion heaters,"164,455",20.00,20.00,1,,,,European Union
851621 -- Storage heating radiators,"58,389",20.00,20.00,1,,,,European Union
851629 -- Other,"574,755",20.00,20.00,1,,,,European Union
851631 -- Hair dryers,"149,056",20.00,20.00,1,,,,European Union
851632 -- Other hair-dressing apparatus,"34,718",20.00,20.00,1,,,,European Union
851633 -- Hand-drying apparatus,"113,421",20.00,20.00,1,,,,European Union
851640 - Electric smoothing irons,"26,311",20.00,20.00,1,,,,European Union
851650 - Microwave ovens,"75,777",20.00,20.00,1,,,,European Union
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","455,751",20.00,20.00,1,,,,European Union
851671 -- Coffee or tea makers,"552,714",20.00,20.00,1,,,,European Union
851672 -- Toasters,"28,152",20.00,20.00,1,,,,European Union
851679 -- Other,"1,041,224",20.00,20.00,3,,,,European Union
851680 - Electric heating resistors,"1,300,733",20.00,20.00,1,,,,European Union
851690 - Parts,"1,347,023",20.00,20.00,1,,,,European Union
851711 -- Line tephone sets with cordless handsets,"337,112",15.00,15.00,2,,,,European Union
851719 -- Other,"3,726,530",15.00,15.00,4,,,,European Union
851721 -- Facsimile machines,"371,245",15.00,15.00,1,,,,European Union
851722 -- Teleprinters,499,15.00,15.00,1,,,,European Union
851730 - Telephonic or telegraphic switching apparatus,"90,554,000",15.00,15.00,1,,,,European Union
