Importer,Year,Value,Ad val. duties,Number of lines,United States of America
,(US$),Simple average,MFN duties,Pref. duties,United States of America
,MFN,Best,All items,Non ad val.,All items,Non ad val.,United States of America
"870321 - - Of a cylinder capacity not exceeding 1,000 cc","63,473,995",10.00,10.00,2,,,,United States of America
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","6,373,816",10.00,10.00,2,,,,United States of America
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","329,754,876",10.00,10.00,3,,,,United States of America
"870324 - - Of a cylinder capacity exceeding 3,000 cc","320,137,217",10.00,10.00,2,,,,United States of America
"870331 - - Of a cylinder capacity not exceeding 1,500 cc","1,962,371",10.00,10.00,2,,,,United States of America
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","87,057,751",10.00,10.00,3,,,,United States of America
"870333 - - Of a cylinder capacity exceeding 2,500 cc","41,203,215",10.00,10.00,3,,,,United States of America
870390 - Other,"8,613,101",10.00,10.00,2,,,,United States of America
870410 - Dumpers designed for off-highway use,"97,380,738",0.00,0.00,2,,,,United States of America
870421 - - g.v.w. not exceeding 5 tonnes,"12,016,092",13.50,13.50,5,,,,United States of America
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"856,577",15.83,15.83,3,,,,United States of America
870423 - - g.v.w. exceeding 20 tonnes,"659,183",15.83,15.83,3,,,,United States of America
870431 - - g.v.w. not exceeding 5 tonnes,"14,516,244",13.50,13.50,5,,,,United States of America
870432 - - g.v.w. exceeding 5 tonnes,"81,804",15.83,15.83,3,,,,United States of America
870490 - Other,"75,365",10.00,10.00,1,,,,United States of America
870510 - Crane lorries,"1,093,803",3.70,3.70,1,,,,United States of America
870520 - Mobile drilling derricks,"762,998",3.70,3.70,1,,,,United States of America
870530 - Fire fighting vehicles,"5,222,504",3.70,3.70,1,,,,United States of America
870540 - Concrete-mixer lorries,"338,757",3.70,3.70,1,,,,United States of America
870590 - Other,"10,774,657",3.70,3.70,3,,,,United States of America
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05","277,147",9.88,9.88,4,,,,United States of America
870710 - For the vehicles of heading No. 87.03,"1,288,493",4.50,4.50,2,,,,United States of America
870790 - Other,"2,237,494",4.50,4.50,2,,,,United States of America
870810 - Bumpers and parts thereof,"17,875,553",3.75,3.75,2,,,,United States of America
870821 - - Safety seat belts,"7,245,957",3.75,3.75,2,,,,United States of America
870829 - - Other,"118,515,107",3.75,3.75,2,,,,United States of America
870831 - - Mounted brake linings,"25,268,407",4.00,4.00,3,,,,United States of America
870839 - - Other,"51,032,121",3.75,3.75,2,,,,United States of America
870840 - Gear boxes,"106,003,931",3.75,3.75,2,,,,United States of America
"870850 - Drive-axles with differential, whether or not provided with other transmission components","17,603,672",3.75,3.75,2,,,,United States of America
870860 - Non-driving axles and parts thereof,"7,227,241",4.00,4.00,3,,,,United States of America
870870 - Road wheels and parts and accessories thereof,"14,420,650",3.75,3.75,4,,,,United States of America
870880 - Suspension shock-absorbers,"11,643,046",3.75,3.75,2,,,,United States of America
870891 - - Radiators,"14,926,140",3.75,3.75,2,,,,United States of America
870892 - - Silencers and exhaust pipes,"17,289,075",3.75,3.75,2,,,,United States of America
870893 - - Clutches and parts thereof,"13,827,671",3.75,3.75,2,,,,United States of America
"870894 - - Steering wheels, steering columns and steering boxes","22,038,247",3.75,3.75,2,,,,United States of America
870899 - - Other,"539,834,477",3.50,3.50,6,,,,United States of America
870911 - - Electrical,"4,696,830",3.00,3.00,2,,,,United States of America
870919 - - Other,"4,991,833",3.00,3.00,2,,,,United States of America
870990 - Parts,"3,750,139",3.50,3.50,1,,,,United States of America
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles","14,526,972",1.70,1.70,1,,,,United States of America
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"116,208",8.00,8.00,1,,,,United States of America
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"3,583,111",8.00,8.00,4,,,,United States of America
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"1,370,565",6.00,6.00,2,,,,United States of America
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"3,429,068",6.00,6.00,1,,,,United States of America
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"249,410,370",6.00,6.00,1,,,,United States of America
871190 - Other,"887,060",6.00,6.00,1,,,,United States of America
"871200 Bicycles and other cycles (including delivery tricycles), not motorised","32,485,681",15.00,15.00,3,,,,United States of America
871310 - Not mechanically propelled,"1,489,800",0.00,0.00,1,,,,United States of America
871390 - Other,"12,967,825",0.00,0.00,1,,,,United States of America
871411 - - Saddles,"1,117,802",3.70,3.70,1,,,,United States of America
871419 - - Other,"73,208,856",3.70,3.70,1,,,,United States of America
871420 - Of invalid carriages,"11,985,278",0.00,0.00,1,,,,United States of America
"871491 - - Frames and forks, and parts thereof","28,865,058",4.70,4.70,3,,,,United States of America
871492 - - Wheel rims and spokes,"924,698",4.70,4.70,2,,,,United States of America
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","186,030",4.70,4.70,2,,,,United States of America
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof","1,333,939",4.70,4.70,3,,,,United States of America
871495 - - Saddles,"365,434",4.70,4.70,1,,,,United States of America
"871496 - - Pedals and crank-gear, and parts thereof","1,004,603",4.70,4.70,3,,,,United States of America
871499 - - Other,"16,717,946",4.70,4.70,4,,,,United States of America
871500 Baby carriages and parts thereof,"1,240,172",2.70,2.70,2,,,,United States of America
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","5,110,683",2.70,2.70,5,,,,United States of America
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"718,062",2.70,2.70,1,,,,United States of America
871631 - - Tanker trailers and tanker semi-trailers,"115,420",2.70,2.70,1,,,,United States of America
871639 - - Other,"3,916,952",2.70,2.70,5,,,,United States of America
871640 - Other trailers and semi-trailers,"2,598,137",2.70,2.70,1,,,,United States of America
871680 - Other vehicles,"8,728,710",1.70,1.70,1,,,,United States of America
871690 - Parts,"24,629,910",1.70,1.70,4,,,,United States of America
,2000,"3,051,044,425",6.39,6.39,179,,,,United States of America
870110 - Pedestrian controlled tractors,"245,429",3.00,3.00,1,,,,United States of America
870120 - Road tractors for semi-trailers,"1,283,945",16.00,16.00,2,,,,United States of America
870130 - Track-laying tractors,"29,322,883",0.00,0.00,2,,,,United States of America
870190 - Other,"317,031,861",0.88,0.88,8,,,,United States of America
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"1,348,803",13.00,13.00,4,,,,United States of America
870290 - Other,"399,752",12.40,12.40,5,,,,United States of America
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"44,581,123",7.50,7.50,2,,,,United States of America
"870321 - - Of a cylinder capacity not exceeding 1,000 cc","49,387,631",10.00,10.00,2,,,,United States of America
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","8,847,671",10.00,10.00,2,,,,United States of America
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","412,548,538",10.00,10.00,3,,,,United States of America
"870324 - - Of a cylinder capacity exceeding 3,000 cc","321,519,905",10.00,10.00,2,,,,United States of America
"870331 - - Of a cylinder capacity not exceeding 1,500 cc","586,407",10.00,10.00,2,,,,United States of America
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","80,651,146",10.00,10.00,3,,,,United States of America
"870333 - - Of a cylinder capacity exceeding 2,500 cc","33,672,655",10.00,10.00,3,,,,United States of America
870390 - Other,"9,110,017",10.00,10.00,2,,,,United States of America
870410 - Dumpers designed for off-highway use,"117,283,716",0.00,0.00,2,,,,United States of America
870421 - - g.v.w. not exceeding 5 tonnes,"11,711,945",13.50,13.50,5,,,,United States of America
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"255,229",15.83,15.83,3,,,,United States of America
870423 - - g.v.w. exceeding 20 tonnes,"499,017",15.83,15.83,3,,,,United States of America
870431 - - g.v.w. not exceeding 5 tonnes,"15,740,089",13.50,13.50,5,,,,United States of America
870432 - - g.v.w. exceeding 5 tonnes,"103,063",15.83,15.83,3,,,,United States of America
870490 - Other,"81,278",10.00,10.00,1,,,,United States of America
870510 - Crane lorries,"3,168,678",3.70,3.70,1,,,,United States of America
870520 - Mobile drilling derricks,"809,617",3.70,3.70,1,,,,United States of America
870530 - Fire fighting vehicles,"6,903,537",3.70,3.70,1,,,,United States of America
870540 - Concrete-mixer lorries,"106,991",3.70,3.70,1,,,,United States of America
870590 - Other,"18,231,384",3.70,3.70,3,,,,United States of America
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05","1,352,822",9.88,9.88,4,,,,United States of America
870710 - For the vehicles of heading No. 87.03,"1,270,125",4.50,4.50,2,,,,United States of America
870790 - Other,"2,965,742",4.50,4.50,2,,,,United States of America
870810 - Bumpers and parts thereof,"19,840,929",3.75,3.75,2,,,,United States of America
870821 - - Safety seat belts,"5,815,347",3.75,3.75,2,,,,United States of America
870829 - - Other,"154,834,784",3.75,3.75,2,,,,United States of America
870831 - - Mounted brake linings,"23,461,624",4.00,4.00,3,,,,United States of America
870839 - - Other,"58,459,545",3.75,3.75,2,,,,United States of America
870840 - Gear boxes,"102,986,734",3.75,3.75,2,,,,United States of America
"870850 - Drive-axles with differential, whether or not provided with other transmission components","26,544,498",3.75,3.75,2,,,,United States of America
870860 - Non-driving axles and parts thereof,"3,243,660",4.00,4.00,3,,,,United States of America
870870 - Road wheels and parts and accessories thereof,"18,319,779",3.75,3.75,4,,,,United States of America
870880 - Suspension shock-absorbers,"15,381,668",3.75,3.75,2,,,,United States of America
870891 - - Radiators,"11,480,114",3.75,3.75,2,,,,United States of America
870892 - - Silencers and exhaust pipes,"18,479,201",3.75,3.75,2,,,,United States of America
870893 - - Clutches and parts thereof,"19,442,403",3.75,3.75,2,,,,United States of America
"870894 - - Steering wheels, steering columns and steering boxes","29,245,441",3.75,3.75,2,,,,United States of America
870899 - - Other,"543,849,234",3.60,3.60,5,,,,United States of America
870911 - - Electrical,"4,846,779",3.00,3.00,2,,,,United States of America
870919 - - Other,"7,626,345",3.00,3.00,2,,,,United States of America
870990 - Parts,"3,584,739",3.50,3.50,1,,,,United States of America
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles","2,906,664",1.70,1.70,1,,,,United States of America
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"161,247",8.00,8.00,1,,,,United States of America
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"2,001,405",8.00,8.00,4,,,,United States of America
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"459,078",6.00,6.00,2,,,,United States of America
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"2,827,479",6.00,6.00,1,,,,United States of America
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"227,813,968",6.00,6.00,1,,,,United States of America
871190 - Other,"1,299,138",6.00,6.00,1,,,,United States of America
"871200 Bicycles and other cycles (including delivery tricycles), not motorised","35,061,885",15.00,15.00,3,,,,United States of America
871310 - Not mechanically propelled,"2,165,473",0.00,0.00,1,,,,United States of America
871390 - Other,"14,990,029",0.00,0.00,1,,,,United States of America
871411 - - Saddles,"830,481",3.70,3.70,1,,,,United States of America
871419 - - Other,"71,216,957",3.70,3.70,1,,,,United States of America
871420 - Of invalid carriages,"12,741,112",0.00,0.00,1,,,,United States of America
"871491 - - Frames and forks, and parts thereof","34,427,897",4.70,4.70,3,,,,United States of America
871492 - - Wheel rims and spokes,"993,230",4.70,4.70,2,,,,United States of America
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","132,528",4.70,4.70,2,,,,United States of America
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof","2,088,519",4.70,4.70,3,,,,United States of America
871495 - - Saddles,"523,402",4.70,4.70,1,,,,United States of America
"871496 - - Pedals and crank-gear, and parts thereof","844,697",4.70,4.70,3,,,,United States of America
871499 - - Other,"20,933,710",4.70,4.70,4,,,,United States of America
871500 Baby carriages and parts thereof,"1,167,200",2.70,2.70,2,,,,United States of America
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","5,805,833",2.70,2.70,5,,,,United States of America
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"695,186",2.70,2.70,1,,,,United States of America
871631 - - Tanker trailers and tanker semi-trailers,"164,520",2.70,2.70,1,,,,United States of America
871639 - - Other,"8,524,523",2.70,2.70,5,,,,United States of America
871640 - Other trailers and semi-trailers,"2,964,313",2.70,2.70,1,,,,United States of America
871680 - Other vehicles,"8,636,916",1.70,1.70,1,,,,United States of America
871690 - Parts,"30,203,213",1.70,1.70,4,,,,United States of America
,1999,"3,080,618,696",6.36,6.36,184,,,,United States of America
870110 - Pedestrian controlled tractors,"429,872",3.00,3.00,2,,,,United States of America
870120 - Road tractors for semi-trailers,"2,613,026",16.00,16.00,2,,,,United States of America
870130 - Track-laying tractors,"21,840,900",0.00,0.00,2,,,,United States of America
870190 - Other,"330,666,667",0.88,0.88,8,,,,United States of America
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"807,350",13.00,13.00,4,,,,United States of America
870290 - Other,"157,277",12.40,12.40,5,,,,United States of America
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"49,758,452",8.33,8.33,3,,,,United States of America
"870321 - - Of a cylinder capacity not exceeding 1,000 cc","37,750,000",10.00,10.00,2,,,,United States of America
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","7,378,629",10.00,10.00,3,,,,United States of America
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","388,942,725",10.00,10.00,3,,,,United States of America
"870324 - - Of a cylinder capacity exceeding 3,000 cc","363,137,123",10.00,10.00,2,,,,United States of America
"870331 - - Of a cylinder capacity not exceeding 1,500 cc","1,208,200",10.00,10.00,2,,,,United States of America
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","82,788,944",10.00,10.00,3,,,,United States of America
"870333 - - Of a cylinder capacity exceeding 2,500 cc","37,502,974",10.00,10.00,3,,,,United States of America
870390 - Other,"3,295,829",10.00,10.00,2,,,,United States of America
870410 - Dumpers designed for off-highway use,"90,285,810",0.00,0.00,3,,,,United States of America
870421 - - g.v.w. not exceeding 5 tonnes,"11,553,726",13.50,13.50,5,,,,United States of America
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"485,399",15.83,15.83,3,,,,United States of America
870423 - - g.v.w. exceeding 20 tonnes,"364,241",15.83,15.83,3,,,,United States of America
870431 - - g.v.w. not exceeding 5 tonnes,"20,217,472",13.50,13.50,5,,,,United States of America
870432 - - g.v.w. exceeding 5 tonnes,"136,846",15.83,15.83,3,,,,United States of America
870490 - Other,"112,163",10.00,10.00,1,,,,United States of America
870510 - Crane lorries,"1,120,913",3.70,3.70,1,,,,United States of America
870520 - Mobile drilling derricks,"198,107",3.70,3.70,1,,,,United States of America
870530 - Fire fighting vehicles,"2,694,505",3.70,3.70,1,,,,United States of America
870540 - Concrete-mixer lorries,"24,726",3.70,3.70,1,,,,United States of America
870590 - Other,"20,069,851",3.70,3.70,3,,,,United States of America
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05","1,687,673",9.88,9.88,4,,,,United States of America
870710 - For the vehicles of heading No. 87.03,"1,201,209",4.50,4.50,2,,,,United States of America
870790 - Other,"5,613,154",4.50,4.50,2,,,,United States of America
870810 - Bumpers and parts thereof,"15,060,099",3.75,3.75,2,,,,United States of America
870821 - - Safety seat belts,"6,657,416",3.75,3.75,2,,,,United States of America
870829 - - Other,"161,020,665",3.75,3.75,2,,,,United States of America
870831 - - Mounted brake linings,"17,040,798",4.00,4.00,3,,,,United States of America
870839 - - Other,"56,882,253",3.75,3.75,2,,,,United States of America
870840 - Gear boxes,"106,494,245",3.75,3.75,2,,,,United States of America
"870850 - Drive-axles with differential, whether or not provided with other transmission components","26,036,237",3.75,3.75,2,,,,United States of America
870860 - Non-driving axles and parts thereof,"3,405,870",4.00,4.00,3,,,,United States of America
870870 - Road wheels and parts and accessories thereof,"17,465,000",3.75,3.75,4,,,,United States of America
870880 - Suspension shock-absorbers,"14,384,821",3.75,3.75,2,,,,United States of America
870891 - - Radiators,"7,784,798",3.75,3.75,2,,,,United States of America
870892 - - Silencers and exhaust pipes,"16,149,966",3.75,3.75,2,,,,United States of America
870893 - - Clutches and parts thereof,"16,368,248",3.75,3.75,2,,,,United States of America
"870894 - - Steering wheels, steering columns and steering boxes","34,969,540",3.75,3.75,2,,,,United States of America
870899 - - Other,"563,489,822",3.60,3.60,5,,,,United States of America
870911 - - Electrical,"4,084,250",3.00,3.00,2,,,,United States of America
870919 - - Other,"6,634,331",3.00,3.00,2,,,,United States of America
870990 - Parts,"3,363,601",3.50,3.50,1,,,,United States of America
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles","1,449,120",1.70,1.70,1,,,,United States of America
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"275,195",8.00,8.00,1,,,,United States of America
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"1,058,032",8.00,8.00,4,,,,United States of America
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"722,162",6.00,6.00,2,,,,United States of America
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"2,834,026",6.00,6.00,1,,,,United States of America
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"222,612,610",6.00,6.00,1,,,,United States of America
871190 - Other,"725,551",6.00,6.00,1,,,,United States of America
"871200 Bicycles and other cycles (including delivery tricycles), not motorised","64,558,010",15.00,15.00,3,,,,United States of America
871310 - Not mechanically propelled,"1,721,959",0.00,0.00,1,,,,United States of America
871390 - Other,"15,646,619",0.00,0.00,1,,,,United States of America
871411 - - Saddles,"1,111,971",3.70,3.70,1,,,,United States of America
871419 - - Other,"68,800,571",3.70,3.70,1,,,,United States of America
871420 - Of invalid carriages,"11,058,202",0.00,0.00,1,,,,United States of America
"871491 - - Frames and forks, and parts thereof","34,502,121",4.70,4.70,3,,,,United States of America
871492 - - Wheel rims and spokes,"1,612,653",4.70,4.70,2,,,,United States of America
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","400,414",4.70,4.70,2,,,,United States of America
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof","2,142,346",4.70,4.70,3,,,,United States of America
871495 - - Saddles,"364,294",4.70,4.70,1,,,,United States of America
"871496 - - Pedals and crank-gear, and parts thereof","2,759,731",4.70,4.70,3,,,,United States of America
871499 - - Other,"22,367,875",4.70,4.70,4,,,,United States of America
871500 Baby carriages and parts thereof,"777,177",2.70,2.70,2,,,,United States of America
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","5,707,316",2.70,2.70,5,,,,United States of America
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"421,612",2.70,2.70,2,,,,United States of America
871631 - - Tanker trailers and tanker semi-trailers,"15,401",2.70,2.70,1,,,,United States of America
871639 - - Other,"8,261,553",2.70,2.70,5,,,,United States of America
871640 - Other trailers and semi-trailers,"3,983,480",2.70,2.70,1,,,,United States of America
871680 - Other vehicles,"7,726,361",1.70,1.70,1,,,,United States of America
871690 - Parts,"35,666,613",1.70,1.70,4,,,,United States of America
,1998,"3,187,178,286",6.83,6.83,185,,,,United States of America
870110 - Pedestrian controlled tractors,"476,659",3.30,3.30,2,,,,United States of America
870120 - Road tractors for semi-trailers,"2,052,463",16.80,16.80,2,,,,United States of America
870130 - Track-laying tractors,"18,411,541",1.10,1.10,2,,,,United States of America
870190 - Other,"236,197,997",2.38,2.38,9,,,,United States of America
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"574,548",13.50,13.50,4,,,,United States of America
870290 - Other,"397,865",12.90,12.90,5,,,,United States of America
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"59,079,920",8.50,8.50,3,,,,United States of America
"870321 - - Of a cylinder capacity not exceeding 1,000 cc","19,892,508",10.00,10.00,2,,,,United States of America
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","8,769,822",10.00,10.00,3,,,,United States of America
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","415,689,086",10.00,10.00,3,,,,United States of America
"870324 - - Of a cylinder capacity exceeding 3,000 cc","416,154,895",10.00,10.00,2,,,,United States of America
"870331 - - Of a cylinder capacity not exceeding 1,500 cc","557,910",10.00,10.00,2,,,,United States of America
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","140,956,062",10.00,10.00,3,,,,United States of America
"870333 - - Of a cylinder capacity exceeding 2,500 cc","37,962,502",10.00,10.00,3,,,,United States of America
870390 - Other,"3,942,448",10.25,10.25,2,,,,United States of America
870410 - Dumpers designed for off-highway use,"110,472,647",2.20,2.20,3,,,,United States of America
870421 - - g.v.w. not exceeding 5 tonnes,"15,816,982",13.66,13.66,5,,,,United States of America
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"687,476",15.97,15.97,3,,,,United States of America
870423 - - g.v.w. exceeding 20 tonnes,"295,787",15.97,15.97,3,,,,United States of America
870431 - - g.v.w. not exceeding 5 tonnes,"21,489,455",13.66,13.66,5,,,,United States of America
870432 - - g.v.w. exceeding 5 tonnes,"138,079",15.97,15.97,3,,,,United States of America
870490 - Other,"381,966",10.00,10.00,1,,,,United States of America
870510 - Crane lorries,"540,328",4.20,4.20,1,,,,United States of America
870520 - Mobile drilling derricks,"396,231",4.20,4.20,1,,,,United States of America
870530 - Fire fighting vehicles,"791,844",4.20,4.20,1,,,,United States of America
870540 - Concrete-mixer lorries,,4.20,4.20,1,,,,United States of America
870590 - Other,"20,863,226",4.20,4.20,3,,,,United States of America
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05","443,202",10.25,10.25,4,,,,United States of America
870710 - For the vehicles of heading No. 87.03,"4,296,806",5.20,5.20,2,,,,United States of America
870790 - Other,"4,904,351",5.20,5.20,2,,,,United States of America
870810 - Bumpers and parts thereof,"8,436,256",4.20,4.20,2,,,,United States of America
870821 - - Safety seat belts,"5,903,537",4.20,4.20,2,,,,United States of America
870829 - - Other,"144,635,999",4.20,4.20,2,,,,United States of America
870831 - - Mounted brake linings,"16,289,572",4.47,4.47,3,,,,United States of America
870839 - - Other,"41,946,932",4.20,4.20,2,,,,United States of America
870840 - Gear boxes,"96,154,251",4.20,4.20,2,,,,United States of America
"870850 - Drive-axles with differential, whether or not provided with other transmission components","18,399,262",4.20,4.20,2,,,,United States of America
870860 - Non-driving axles and parts thereof,"4,984,185",4.47,4.47,3,,,,United States of America
870870 - Road wheels and parts and accessories thereof,"17,673,630",4.20,4.20,4,,,,United States of America
870880 - Suspension shock-absorbers,"21,521,641",4.20,4.20,2,,,,United States of America
870891 - - Radiators,"12,107,959",4.20,4.20,2,,,,United States of America
870892 - - Silencers and exhaust pipes,"16,188,449",4.20,4.20,2,,,,United States of America
870893 - - Clutches and parts thereof,"15,230,361",4.20,4.20,2,,,,United States of America
"870894 - - Steering wheels, steering columns and steering boxes","39,115,703",4.20,4.20,2,,,,United States of America
870899 - - Other,"553,293,982",4.20,4.20,5,,,,United States of America
870911 - - Electrical,"4,381,920",3.40,3.40,2,,,,United States of America
870919 - - Other,"4,262,780",3.40,3.40,2,,,,United States of America
870990 - Parts,"3,004,691",3.90,3.90,1,,,,United States of America
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles","40,633,457",2.10,2.10,1,,,,United States of America
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"425,898",8.20,8.20,1,,,,United States of America
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"1,043,917",8.20,8.20,4,,,,United States of America
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"2,238,070",6.60,6.60,2,,,,United States of America
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"14,848,625",6.60,6.60,1,,,,United States of America
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"222,393,724",6.60,6.60,1,,,,United States of America
871190 - Other,"744,776",6.60,6.60,1,,,,United States of America
"871200 Bicycles and other cycles (including delivery tricycles), not motorised","92,304,001",15.40,15.40,3,,,,United States of America
871310 - Not mechanically propelled,"1,732,653",1.00,1.00,1,,,,United States of America
871390 - Other,"17,866,951",1.00,1.00,1,,,,United States of America
871411 - - Saddles,"824,901",4.20,4.20,1,,,,United States of America
871419 - - Other,"69,642,891",4.20,4.20,1,,,,United States of America
871420 - Of invalid carriages,"11,031,299",1.60,1.60,1,,,,United States of America
"871491 - - Frames and forks, and parts thereof","38,800,530",5.40,5.40,3,,,,United States of America
871492 - - Wheel rims and spokes,"1,586,836",5.40,5.40,2,,,,United States of America
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","425,086",5.40,5.40,2,,,,United States of America
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof","2,568,295",5.40,5.40,3,,,,United States of America
871495 - - Saddles,"268,759",5.40,5.40,1,,,,United States of America
"871496 - - Pedals and crank-gear, and parts thereof","4,523,692",5.40,5.40,3,,,,United States of America
871499 - - Other,"25,343,035",5.40,5.40,4,,,,United States of America
871500 Baby carriages and parts thereof,"1,182,068",3.10,3.10,2,,,,United States of America
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","5,763,036",3.20,3.20,5,,,,United States of America
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"739,606",3.20,3.20,2,,,,United States of America
871631 - - Tanker trailers and tanker semi-trailers,"27,366",3.20,3.20,1,,,,United States of America
871639 - - Other,"5,106,244",3.20,3.20,5,,,,United States of America
871640 - Other trailers and semi-trailers,"5,094,317",3.20,3.20,1,,,,United States of America
871680 - Other vehicles,"9,306,166",2.20,2.20,1,,,,United States of America
871690 - Parts,"44,546,371",2.20,2.20,4,,,,United States of America
,1997,"2,979,900,317",7.33,7.33,185,,,,United States of America
870110 - Pedestrian controlled tractors,"1,602,535",3.60,3.60,2,,,,United States of America
870120 - Road tractors for semi-trailers,"2,089,185",17.60,17.60,2,,,,United States of America
870130 - Track-laying tractors,"2,424,872",2.20,2.20,2,,,,United States of America
870190 - Other,"238,571,079",3.98,3.98,9,,,,United States of America
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"768,335",14.00,14.00,4,,,,United States of America
870290 - Other,"200,090",13.40,13.40,5,,,,United States of America
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"45,002,654",8.67,8.67,3,,,,United States of America
"870321 - - Of a cylinder capacity not exceeding 1,000 cc","21,946,418",10.00,10.00,2,,,,United States of America
