Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
880110 - Gliders and hang gliders,"2,065",1.85,1.85,2,,,,Japan
880190 - Other,"1,135,799",2.13,2.13,3,,,,Japan
"880211 - - Of an unladen weight not exceeding 2,000 kg","193,302",3.75,3.75,2,,,,Japan
"880212 - - Of an unladen weight exceeding 2,000 kg",,1.35,1.35,2,,,,Japan
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg","4,711",3.85,3.85,2,,,,Japan
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg","14,808,693",1.35,1.35,2,,,,Japan
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.35,1.35,2,,,,Japan
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,4.20,4.20,2,,,,Japan
880310 - Propellers and rotors and parts thereof,"84,938",1.35,1.35,2,,,,Japan
880320 - Under-carriages and parts thereof,"1,469,116",1.35,1.35,2,,,,Japan
880330 - Other parts of aeroplanes or helicopters,"13,570,671",1.35,1.35,2,,,,Japan
880390 - Other,"555,375",1.56,1.56,5,,,,Japan
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"126,729",2.70,2.70,1,,,,Japan
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,2.20,2.20,2,,,,Japan
880520 - Ground flying trainers and parts thereof,"260,198",0.85,0.85,2,,,,Japan
,1999,"13,993,893",2.02,2.02,33,,,,Japan
880110 - Gliders and hang gliders,,1.85,1.85,2,,,,Japan
880190 - Other,"1,103,231",2.13,2.13,3,,,,Japan
"880211 - - Of an unladen weight not exceeding 2,000 kg",,3.75,3.75,2,,,,Japan
"880212 - - Of an unladen weight exceeding 2,000 kg",,1.35,1.35,2,,,,Japan
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,3.85,3.85,2,,,,Japan
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,1.35,1.35,2,,,,Japan
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.35,1.35,2,,,,Japan
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,4.20,4.20,2,,,,Japan
880310 - Propellers and rotors and parts thereof,"125,623",1.35,1.35,2,,,,Japan
880320 - Under-carriages and parts thereof,"1,075,340",1.35,1.35,2,,,,Japan
880330 - Other parts of aeroplanes or helicopters,"8,775,525",1.35,1.35,2,,,,Japan
880390 - Other,"2,711,739",1.56,1.56,5,,,,Japan
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"29,746",2.70,2.70,1,,,,Japan
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,2.20,2.20,2,,,,Japan
880520 - Ground flying trainers and parts thereof,"172,688",0.85,0.85,2,,,,Japan
,1998,"21,697,306",2.33,2.33,30,,,,Japan
880110 - Gliders and hang gliders,,2.20,2.20,2,,,,Japan
880190 - Other,"1,388,914",2.63,2.63,3,,,,Japan
"880211 - - Of an unladen weight not exceeding 2,000 kg",,4.50,4.50,2,,,,Japan
"880212 - - Of an unladen weight exceeding 2,000 kg","4,229,904",1.60,1.60,2,,,,Japan
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,4.30,4.30,2,,,,Japan
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,1.65,1.65,2,,,,Japan
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.60,1.60,2,,,,Japan
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,4.60,4.60,1,,,,Japan
880310 - Propellers and rotors and parts thereof,"1,564,737",1.60,1.60,2,,,,Japan
880320 - Under-carriages and parts thereof,"1,975,462",1.60,1.60,2,,,,Japan
880330 - Other parts of aeroplanes or helicopters,"9,810,700",1.60,1.60,2,,,,Japan
880390 - Other,"2,524,775",1.77,1.77,3,,,,Japan
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"92,246",3.30,3.30,1,,,,Japan
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,2.75,2.75,2,,,,Japan
880520 - Ground flying trainers and parts thereof,"110,567",1.05,1.05,2,,,,Japan
,1997,"7,359,647",2.68,2.68,30,,,,Japan
880110 - Gliders and hang gliders,238,2.50,2.50,2,,,,Japan
880190 - Other,"358,402",3.13,3.13,3,,,,Japan
"880211 - - Of an unladen weight not exceeding 2,000 kg",,5.25,5.25,2,,,,Japan
"880212 - - Of an unladen weight exceeding 2,000 kg",,1.80,1.80,2,,,,Japan
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,4.70,4.70,2,,,,Japan
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,1.90,1.90,2,,,,Japan
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.80,1.80,2,,,,Japan
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,"62,769",5.10,5.10,1,,,,Japan
880310 - Propellers and rotors and parts thereof,"520,218",1.80,1.80,2,,,,Japan
880320 - Under-carriages and parts thereof,"1,299,871",1.80,1.80,2,,,,Japan
880330 - Other parts of aeroplanes or helicopters,"4,556,856",1.80,1.80,2,,,,Japan
880390 - Other,"455,793",2.03,2.03,3,,,,Japan
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"61,556",3.90,3.90,1,,,,Japan
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,3.35,3.35,2,,,,Japan
880520 - Ground flying trainers and parts thereof,"43,944",1.25,1.25,2,,,,Japan
,1996,"9,606,026",2.68,2.68,30,,,,Japan
880110 - Gliders and hang gliders,"6,514",2.50,2.50,2,,,,Japan
880190 - Other,"1,257,395",3.13,3.13,3,,,,Japan
"880211 - - Of an unladen weight not exceeding 2,000 kg","1,212,916",5.25,5.25,2,,,,Japan
"880212 - - Of an unladen weight exceeding 2,000 kg","1,408,229",1.80,1.80,2,,,,Japan
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg","4,203",4.70,4.70,2,,,,Japan
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,1.90,1.90,2,,,,Japan
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.80,1.80,2,,,,Japan
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,5.10,5.10,1,,,,Japan
880310 - Propellers and rotors and parts thereof,"101,186",1.80,1.80,2,,,,Japan
880320 - Under-carriages and parts thereof,"920,391",1.80,1.80,2,,,,Japan
880330 - Other parts of aeroplanes or helicopters,"4,484,884",1.80,1.80,2,,,,Japan
880390 - Other,"109,668",2.03,2.03,3,,,,Japan
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"36,810",3.90,3.90,1,,,,Japan
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,3.35,3.35,2,,,,Japan
880520 - Ground flying trainers and parts thereof,"63,830",1.25,1.25,2,,,,Japan
