Importer,Year,Value,Ad val. duties,Number of lines,European Union
,(US$),Simple average,MFN duties,Pref. duties,European Union
,MFN,Best,All items,Non ad val.,All items,Non ad val.,European Union
080132 - - Shelled,,45.00,45.00,1,,,,European Union
080211 - - In shell,"697,550",,,1,1,,,European Union
080212 - - Shelled,"62,860",,,1,1,,,European Union
080221 - - In shell,,45.00,45.00,1,,,,European Union
080222 - - Shelled,,45.00,45.00,1,,,,European Union
080231 - - In shell,,45.00,45.00,1,,,,European Union
080232 - - Shelled,,45.00,45.00,1,,,,European Union
080240 - Chestnuts (Castanea spp.),,45.00,45.00,1,,,,European Union
080250 - Pistachios,"11,330",45.00,45.00,1,,,,European Union
080290 - Other,,45.00,45.00,1,,,,European Union
"080300 Bananas, including plantains, fresh or dried",,45.00,45.00,1,,,,European Union
080410 - Dates,"45,465",35.00,35.00,1,,,,European Union
080420 - Figs,,45.00,45.00,1,,,,European Union
080430 - Pineapples,,45.00,45.00,1,,,,European Union
080440 - Avocados,,45.00,45.00,1,,,,European Union
"080450 - Guavas, mangoes and mangosteens",,45.00,45.00,1,,,,European Union
080510 - Oranges,,45.00,45.00,1,,,,European Union
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,45.00,45.00,1,,,,European Union
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,45.00,45.00,1,,,,European Union
080540 - Grapefruit,,45.00,45.00,1,,,,European Union
080590 - Other,,45.00,45.00,1,,,,European Union
080610 - Fresh,83,30.00,30.00,1,,,,European Union
080620 - Dried,,127.00,127.00,1,,,,European Union
080711 - - Watermelons,,45.00,45.00,1,,,,European Union
080719 - - Other,,45.00,45.00,1,,,,European Union
080720 - Papaws (papayas),,45.00,45.00,1,,,,European Union
080810 - Apples,,45.00,45.00,1,,,,European Union
080820 - Pears and quinces,,45.00,45.00,1,,,,European Union
080910 - Apricots,,45.00,45.00,1,,,,European Union
080920 - Cherries,,45.00,45.00,1,,,,European Union
"080930 - Peaches, including nectarines",,45.00,45.00,1,,,,European Union
080940 - Plums and sloes,,45.00,45.00,1,,,,European Union
081010 - Strawberries,,45.00,45.00,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries",,45.00,45.00,1,,,,European Union
"081030 - Black, white or red currants and gooseberries",,45.00,45.00,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,45.00,45.00,1,,,,European Union
081050 - Kiwifruit,"4,193",45.00,45.00,1,,,,European Union
081090 - Other,"8,248",15.00,15.00,1,,,,European Union
081110 - Strawberries,,45.00,45.00,1,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,45.00,45.00,1,,,,European Union
081190 - Other,,45.00,45.00,1,,,,European Union
081210 - Cherries,,45.00,45.00,1,,,,European Union
081220 - Strawberries,,45.00,45.00,1,,,,European Union
081290 - Other,,45.00,45.00,1,,,,European Union
081310 - Apricots,,45.00,45.00,1,,,,European Union
081320 - Prunes,,45.00,45.00,1,,,,European Union
081330 - Apples,,45.00,45.00,1,,,,European Union
081340 - Other fruit,,45.00,45.00,1,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,,45.00,45.00,1,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","2,763",45.00,45.00,1,,,,European Union
,1996,"162,893",50.60,50.60,55,2,,,European Union
080111 - - Desiccated,,52.00,52.00,1,,,,European Union
080119 - - Other,,52.00,52.00,1,,,,European Union
080121 - - In shell,,52.00,52.00,1,,,,European Union
080122 - - Shelled,,52.00,52.00,1,,,,European Union
080131 - - In shell,,0.00,0.00,1,,,,European Union
080132 - - Shelled,,52.00,52.00,1,,,,European Union
080211 - - In shell,"20,222",,,1,1,,,European Union
080212 - - Shelled,"98,195",,,1,1,,,European Union
080221 - - In shell,,52.00,52.00,1,,,,European Union
080222 - - Shelled,,52.00,52.00,1,,,,European Union
080231 - - In shell,,52.00,52.00,1,,,,European Union
080232 - - Shelled,,52.00,52.00,1,,,,European Union
080240 - Chestnuts (Castanea spp.),,52.00,52.00,1,,,,European Union
080250 - Pistachios,,52.00,52.00,1,,,,European Union
080290 - Other,,52.00,52.00,1,,,,European Union
"080300 Bananas, including plantains, fresh or dried",,52.00,52.00,1,,,,European Union
080410 - Dates,"23,230",32.00,32.00,1,,,,European Union
080420 - Figs,,52.00,52.00,1,,,,European Union
080430 - Pineapples,,52.00,52.00,1,,,,European Union
080440 - Avocados,135,52.00,52.00,1,,,,European Union
"080450 - Guavas, mangoes and mangosteens",,52.00,52.00,1,,,,European Union
080510 - Oranges,,52.00,52.00,1,,,,European Union
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,52.00,52.00,1,,,,European Union
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,52.00,52.00,1,,,,European Union
080540 - Grapefruit,,52.00,52.00,1,,,,European Union
080590 - Other,,52.00,52.00,1,,,,European Union
080610 - Fresh,,32.00,32.00,1,,,,European Union
080620 - Dried,496,132.00,132.00,1,,,,European Union
080711 - - Watermelons,,52.00,52.00,1,,,,European Union
080719 - - Other,,52.00,52.00,1,,,,European Union
080720 - Papaws (papayas),,52.00,52.00,1,,,,European Union
080810 - Apples,,52.00,52.00,1,,,,European Union
080820 - Pears and quinces,,52.00,52.00,1,,,,European Union
080910 - Apricots,,52.00,52.00,1,,,,European Union
080920 - Cherries,,52.00,52.00,1,,,,European Union
"080930 - Peaches, including nectarines",,52.00,52.00,1,,,,European Union
080940 - Plums and sloes,,32.00,32.00,1,,,,European Union
081010 - Strawberries,"2,454",52.00,52.00,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries",,52.00,52.00,1,,,,European Union
"081030 - Black, white or red currants and gooseberries",,52.00,52.00,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,52.00,52.00,1,,,,European Union
081050 - Kiwifruit,"4,011",52.00,52.00,1,,,,European Union
081090 - Other,"4,694",10.00,10.00,1,,,,European Union
081110 - Strawberries,,52.00,52.00,1,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,52.00,52.00,1,,,,European Union
081190 - Other,,52.00,52.00,1,,,,European Union
081210 - Cherries,,52.00,52.00,1,,,,European Union
081220 - Strawberries,,52.00,52.00,1,,,,European Union
081290 - Other,,52.00,52.00,1,,,,European Union
081310 - Apricots,,52.00,52.00,1,,,,European Union
081320 - Prunes,,52.00,52.00,1,,,,European Union
081330 - Apples,,52.00,52.00,1,,,,European Union
081340 - Other fruit,"8,713",52.00,52.00,1,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,,52.00,52.00,1,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",742,52.00,52.00,1,,,,European Union
