Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis",,14.00,14.00,1,,,,China
854340 - Electric fence energisers,,16.00,16.00,1,,,,China
854381 -- Proximity cards and tags,"172,000",16.00,16.00,1,,,,China
854389 -- Other,"17,197,000",6.67,6.67,18,,,,China
854390 - Parts,"7,109,000",13.00,13.00,2,,,,China
854411 -- Of copper,"192,000",14.00,14.00,1,,,,China
854419 -- Other,"27,000",14.00,14.00,2,,,,China
854420 - Co- Axial cable and other co- Axial electric conductors,"1,488,000",16.00,16.00,1,,,,China
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","38,000",16.00,16.00,1,,,,China
854441 -- Fitted with connectors,"14,008,000",16.00,16.00,1,,,,China
854449 -- Other,"3,529,000",16.00,16.00,1,,,,China
854451 -- Fitted with connectors,"13,217,000",16.00,16.00,1,,,,China
854459 -- Other,"2,207,000",16.00,16.00,1,,,,China
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","147,000",16.00,16.00,1,,,,China
854470 - Optical fibre cables,"1,200,000",14.25,14.25,4,,,,China
854511 -- Of a kind used for furnaces,"7,106,000",10.00,10.00,1,,,,China
854519 -- Other,"683,000",7.00,7.00,2,,,,China
854520 - Brushes,"75,000",12.00,12.00,1,,,,China
854590 - Other,"716,000",12.00,12.00,4,,,,China
854610 - Of glass,"17,000",16.00,16.00,1,,,,China
854620 - Of ceramics,"79,000",16.00,16.00,1,,,,China
854690 - Other,"508,000",16.00,16.00,1,,,,China
854710 - Insulating fittings of ceramics,"72,000",16.00,16.00,1,,,,China
854720 - Insulating fittings of plastics,"327,000",9.00,9.00,2,,,,China
854790 - Other,"79,000",16.00,16.00,1,,,,China
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,11.00,11.00,2,,,,China
854890 - Other,"3,000",14.00,14.00,1,,,,China
,2004,"1,384,960,000",13.16,13.16,638,,,,China
850110 - Motors of an output not exceeding 37.5 W,"12,483,000",15.00,15.00,6,,,,China
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"3,961,000",18.00,18.00,1,,,,China
850131 -- Of an output not exceeding 750 W,"96,000",18.00,18.00,2,,,,China
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"12,000",18.00,18.00,2,,,,China
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,"6,000",14.00,14.00,2,,,,China
850134 -- Of an output exceeding 375 kW,"91,000",9.33,9.33,3,,,,China
"850140 - Other AC motors, single-phase","4,975,000",16.00,16.00,4,,,,China
850151 -- Of an output not exceeding 750 W,"131,000",14.00,14.00,3,,,,China
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"157,000",14.00,14.00,3,,,,China
850153 -- Of an output exceeding 75 kW,,9.33,9.33,3,,,,China
850161 -- Of an output not exceeding 75 kVA,"3,000",14.00,14.00,1,,,,China
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"66,000",14.00,14.00,1,,,,China
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,"19,000",14.00,14.00,1,,,,China
850164 -- Of an output exceeding 750 kVA,,14.00,14.00,1,,,,China
850211 -- Of an output not exceeding 75 kVA,"157,000",14.00,14.00,2,,,,China
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,14.00,14.00,2,,,,China
850213 -- Of an output exceeding 375 kVA,,14.00,14.00,3,,,,China
850220 - Generating sets with spark-ignition internal combustion piston engines,"311,000",9.33,9.33,3,,,,China
850231 -- Wind-powered,,14.00,14.00,1,,,,China
850239 -- Other,,14.00,14.00,1,,,,China
850240 - Electric rotary converters,"5,000",14.00,14.00,2,,,,China
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"1,248,000",14.00,14.00,2,,,,China
850410 - Ballasts for discharge lamps or tubes,"647,000",18.00,18.00,1,,,,China
850421 -- Having a power handling capacity not exceeding 650 kVA,,14.00,14.00,1,,,,China
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,14.00,14.00,1,,,,China
"850423 -- Having a power handling capacity exceeding 10,000 kVA",,14.00,14.00,1,,,,China
850431 -- Having a power handling capacity not exceeding 1 kVA,"38,080,000",14.40,14.40,5,,,,China
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"676,000",18.00,18.00,4,,,,China
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,,14.00,14.00,1,,,,China
850434 -- Having a power handling capacity exceeding 500 kVA,,14.00,14.00,1,,,,China
850440 - Static converters,"24,663,000",16.67,16.67,9,,,,China
850450 - Other inductors,"8,557,000",18.00,18.00,1,,,,China
850490 - Parts,"2,448,000",15.20,15.20,5,,,,China
850511 -- Of metal,"385,000",16.00,16.00,1,,,,China
850519 -- Other,"382,000",16.00,16.00,2,,,,China
"850520 - Electro-magnetic couplings, clutches and brakes","10,000",7.00,7.00,2,,,,China
850530 - Electro-magnetic lifting heads,,14.00,14.00,1,,,,China
"850590 - Other, including parts","65,000",14.67,14.67,3,,,,China
850610 - Manganese dioxide,"5,319,000",16.00,16.00,3,,,,China
850630 - Mercuric oxide,,8.00,8.00,2,,,,China
850640 - Silver oxide,"13,000",8.00,8.00,2,,,,China
850650 - Lithium,"780,000",8.00,8.00,2,,,,China
850660 - Air-zinc,"120,000",8.00,8.00,2,,,,China
850680 - Other primary cells and primary batteries,"246,000",8.00,8.00,2,,,,China
850690 - Parts,,14.00,14.00,1,,,,China
"850710 - Lead- Acid, of a kind used for starting piston engines","3,222,000",18.00,18.00,1,,,,China
850720 - Other lead- Acid accumulators,"7,591,000",18.00,18.00,2,,,,China
850730 - Nickel-cadmium,"642,000",18.00,18.00,3,,,,China
850740 - Nickel-iron,,18.00,18.00,1,,,,China
850780 - Other accumulators,"51,686,000",18.00,18.00,1,,,,China
850790 - Parts,"1,810,000",16.00,16.00,3,,,,China
"850910 - Vacuum cleaners, including dry and wet vacuum cleaners","447,000",20.00,20.00,1,,,,China
850920 - Floor polishers,,20.00,20.00,1,,,,China
850930 - Kitchen waste disposers,"37,000",20.00,20.00,1,,,,China
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"1,856,000",20.00,20.00,6,,,,China
850980 - Other appliances,"982,000",20.00,20.00,1,,,,China
850990 - Parts,"494,000",16.00,16.00,1,,,,China
851010 - Shavers,"596,000",20.00,20.00,1,,,,China
851020 - Hair clippers,"1,353,000",0.00,0.00,1,,,,China
851030 - Hair-removing appliances,"54,000",20.00,20.00,1,,,,China
851090 - Parts,"11,000",10.67,10.67,3,,,,China
851110 - Sparking plugs,"103,000",18.00,18.00,1,,,,China
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"24,000",18.00,18.00,2,,,,China
851130 - Distributors; ignition coils,"2,408,000",18.00,18.00,2,,,,China
851140 - Starter motors and dual purpose starter-generators,"1,604,000",18.00,18.00,1,,,,China
851150 - Other generators,"10,000",18.00,18.00,2,,,,China
851180 - Other equipment,"282,000",18.75,18.75,4,,,,China
851190 - Parts,"586,000",16.00,16.00,1,,,,China
851210 - Lighting or visual signalling equipment of a kind used on bicycles,"55,000",18.00,18.00,1,,,,China
851220 - Other lighting or visual signalling equipment,"549,000",18.00,18.00,6,,,,China
851230 - Sound signalling equipment,"281,000",18.00,18.00,1,,,,China
"851240 - Windscreen wipers, defrosters and demisters","137,000",18.00,18.00,2,,,,China
851290 - Parts,"239,000",16.00,16.00,1,,,,China
851310 - Lamps,"922,000",18.00,18.00,2,,,,China
851390 - Parts,"1,000",16.00,16.00,1,,,,China
851410 - Resistance heated furnaces and ovens,"156,000",14.00,14.00,2,,,,China
851420 - Furnaces and ovens functioning by induction or dielectric loss,"43,000",14.00,14.00,3,,,,China
851430 - Other furnaces and ovens,"14,000",14.00,14.00,5,,,,China
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,,14.00,14.00,1,,,,China
851490 - Parts,"4,000",14.00,14.00,1,,,,China
851511 -- Soldering irons and guns,"188,000",14.00,14.00,1,,,,China
851519 -- Other,"58,000",14.00,14.00,1,,,,China
851521 -- Fully or partly automatic,"26,000",14.00,14.00,1,,,,China
851529 -- Other,"44,000",14.00,14.00,1,,,,China
851531 -- Fully or partly automatic,"207,000",7.00,7.00,2,,,,China
851539 -- Other,"135,000",14.00,14.00,1,,,,China
851580 - Other machines and apparatus,"592,000",14.00,14.00,2,,,,China
851590 - Parts,"465,000",14.00,14.00,1,,,,China
851610 - Electric instantaneous or storage water heaters and immersion heaters,"81,000",20.00,20.00,1,,,,China
851621 -- Storage heating radiators,"195,000",20.00,20.00,1,,,,China
851629 -- Other,"298,000",20.00,20.00,1,,,,China
851631 -- Hair dryers,"1,149,000",20.00,20.00,1,,,,China
851632 -- Other hair-dressing apparatus,"1,045,000",20.00,20.00,1,,,,China
851633 -- Hand-drying apparatus,,20.00,20.00,1,,,,China
851640 - Electric smoothing irons,"3,476,000",20.00,20.00,1,,,,China
851650 - Microwave ovens,"2,222,000",20.00,20.00,1,,,,China
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","4,538,000",20.00,20.00,1,,,,China
851671 -- Coffee or tea makers,"2,072,000",20.00,20.00,1,,,,China
851672 -- Toasters,"760,000",20.00,20.00,1,,,,China
851679 -- Other,"7,070,000",20.00,20.00,3,,,,China
851680 - Electric heating resistors,"874,000",16.00,16.00,2,,,,China
851690 - Parts,"3,397,000",16.00,16.00,1,,,,China
851711 -- Line tephone sets with cordless handsets,"13,823,000",20.00,20.00,1,,,,China
851719 -- Other,"1,738,000",19.50,19.50,4,,,,China
851721 -- Facsimile machines,"485,000",18.50,18.50,4,,,,China
851722 -- Teleprinters,,14.50,14.50,2,,,,China
851730 - Telephonic or telegraphic switching apparatus,"19,167,000",17.13,17.13,15,,,,China
"851750 - Other apparatus, for carrier-current line systems or for digital line systems","22,168,000",14.42,14.42,12,,,,China
851780 - Other apparatus,"235,000",18.00,18.00,1,,,,China
851790 - Parts,"13,937,000",9.50,9.50,6,,,,China
851810 - Microphones and stands therefor,"4,945,000",20.00,20.00,1,,,,China
"851821 -- Single loudspeakers, mounted in their enclosures","4,509,000",20.00,20.00,1,,,,China
"851822 -- Multiple loudspeakers, mounted in the same enclosure","1,174,000",20.00,20.00,1,,,,China
851829 -- Other,"29,554,000",20.00,20.00,1,,,,China
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers","6,647,000",20.00,20.00,1,,,,China
851840 - Audio-frequency electric amplifiers,"487,000",20.00,20.00,1,,,,China
851850 - Electric sound amplifier sets,"1,773,000",20.00,20.00,1,,,,China
851890 - Parts,"13,443,000",16.00,16.00,2,,,,China
851910 - Coin- or disc-operated record-players,,20.00,20.00,1,,,,China
851921 -- Without loudspeaker,,20.00,20.00,1,,,,China
851929 -- Other,,20.00,20.00,1,,,,China
851931 -- With automatic record changing mechanism,,20.00,20.00,1,,,,China
851939 -- Other,"16,000",20.00,20.00,1,,,,China
851940 - Transcribing machines,,20.00,20.00,1,,,,China
851992 -- Pocket-size cassette-players,,20.00,20.00,1,,,,China
"851993 -- Other, cassette-type",,20.00,20.00,1,,,,China
851999 -- Other,"2,801,000",20.00,20.00,2,,,,China
852010 - Dictating machines not capable of operating without an external source of power,"22,000",20.00,20.00,1,,,,China
852020 - Telephone answering machines,,20.00,20.00,1,,,,China
852032 -- Digital audio type,"134,000",20.00,20.00,1,,,,China
"852033 -- Other, cassette-type","86,000",20.00,20.00,1,,,,China
852039 -- Other,"9,000",20.00,20.00,1,,,,China
852090 - Other,"614,000",13.33,13.33,3,,,,China
852110 - Magnetic tape-type,"222,000",10.00,10.00,4,,,,China
852190 - Other,"51,798,000",10.00,10.00,2,,,,China
852210 - Pick-up cartridges,,18.00,18.00,1,,,,China
852290 - Other,"71,335,000",16.00,16.00,6,,,,China
852311 -- Of a width not exceeding 4 mm,"62,000",16.00,16.00,2,,,,China
852312 -- Of a width exceeding 4 mm but not exceeding 6.5 mm,"2,000",16.00,16.00,1,,,,China
852313 -- Of a width exceeding 6.5 mm,"52,000",16.00,16.00,3,,,,China
852320 - Magnetic discs,"2,240,000",8.00,8.00,2,,,,China
852330 - Cards incorporating a magnetic stripe,,16.00,16.00,1,,,,China
852390 - Other,"1,121,000",16.00,16.00,2,,,,China
852410 - Gramophone records,,16.00,16.00,1,,,,China
852431 -- For reproducing phenomena other than sound or image,"31,000",16.00,16.00,1,,,,China
852432 -- For reproducing sound only,,16.00,16.00,1,,,,China
852439 -- Other,"220,000",16.00,16.00,1,,,,China
852440 - Magnetic tapes for reproducing phenomena other than sound or image,,16.00,16.00,1,,,,China
852451 -- Of a width not exceeding 4 mm,"3,000",16.00,16.00,2,,,,China
852452 -- Of a width exceeding 4 mm but not exceeding 6.5 mm,,16.00,16.00,1,,,,China
852453 -- Of a width exceeding 6.5 mm,"51,000",16.00,16.00,1,,,,China
852460 - Cards incorporating a magnetic stripe,,16.00,16.00,1,,,,China
852491 -- For reproducing phenomena other than sound or image,"113,000",16.00,16.00,1,,,,China
852499 -- Other,"7,000",16.00,16.00,1,,,,China
852510 - Transmission apparatus,"168,000",5.67,5.67,9,,,,China
852520 - Transmission apparatus incorporating reception apparatus,"33,078,000",11.93,11.93,30,,,,China
852530 - Television cameras,"209,000",5.00,5.00,4,,,,China
852540 - Still image video cameras and other video camera recorders; digital cameras,"20,940,000",6.67,6.67,3,,,,China
852610 - Radar apparatus,"3,000",0.00,0.00,1,,,,China
852691 -- Radio navigational aid apparatus,"447,000",0.00,0.00,1,,,,China
852692 -- Radio remote control apparatus,"563,000",18.00,18.00,1,,,,China
852712 -- Pocket-size radio cassette-players,"9,000",20.00,20.00,1,,,,China
852713 -- Other apparatus combined with sound recording or reproducing apparatus,"50,594,000",20.00,20.00,4,,,,China
852719 -- Other,"6,100,000",20.00,20.00,2,,,,China
852721 -- Combined with sound recording or reproducing apparatus,"1,016,000",20.00,20.00,2,,,,China
852729 -- Other,"10,000",20.00,20.00,1,,,,China
852731 -- Combined with sound recording or reproducing apparatus,"6,489,000",20.00,20.00,3,,,,China
852732 -- Not combined with sound recording or reproducing apparatus but combined with a clock,"231,000",20.00,20.00,1,,,,China
852739 -- Other,"2,468,000",20.00,20.00,2,,,,China
852790 - Other apparatus,"42,000",13.33,13.33,3,,,,China
852812 -- Colour,"2,369,000",16.33,16.33,3,,,,China
852813 -- Black and white or other monochrome,"1,191,000",20.00,20.00,1,,,,China
852821 -- Colour,"211,000",18.00,18.00,2,,,,China
852822 -- Black and white or other monochrome,"248,000",20.00,20.00,1,,,,China
852830 - Video projectors,"364,000",20.00,20.00,1,,,,China
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"8,024,000",12.75,12.75,4,,,,China
852990 - Other,"294,352,000",10.43,10.43,7,,,,China
853010 - Equipment for railways or tramways,,16.00,16.00,2,,,,China
853080 - Other equipment,"13,000",16.00,16.00,2,,,,China
853090 - Parts,,14.00,14.00,1,,,,China
853110 - Burglar or fire alarms and similar apparatus,"404,000",18.00,18.00,2,,,,China
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"142,000",17.00,17.00,1,,,,China
853180 - Other apparatus,"440,000",18.00,18.00,1,,,,China
853190 - Parts,"695,000",16.00,16.00,1,,,,China
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"4,000",16.00,16.00,1,,,,China
853221 -- Tantalum,"141,000",6.00,6.00,3,,,,China
853222 -- Aluminum electrolytic,"9,872,000",16.00,16.00,1,,,,China
"853223 -- Ceramic dielectric, single layer","2,631,000",16.00,16.00,2,,,,China
"853224 -- Ceramic dielectric, multilayer","3,436,000",16.00,16.00,2,,,,China
853225 -- Dielectric of paper or plastics,"2,410,000",16.00,16.00,2,,,,China
853229 -- Other,"513,000",16.00,16.00,2,,,,China
853230 - Variable or adjustable (pre-set) capacitors,"177,000",9.00,9.00,2,,,,China
853290 - Parts,"1,016,000",14.00,14.00,1,,,,China
"853310 - Fixed carbon resistors, composition or film types","1,008,000",16.00,16.00,1,,,,China
853321 -- For a power handling capacity not exceeding 20 W,"1,903,000",11.33,11.33,3,,,,China
853329 -- Other,"54,000",16.00,16.00,1,,,,China
853331 -- For a power handling capacity not exceeding 20 W,"156,000",16.00,16.00,2,,,,China
853339 -- Other,"136,000",16.00,16.00,2,,,,China
"853340 - Other variable resistors, including rheostats and potentiometers","3,237,000",13.67,13.67,6,,,,China
853390 - Parts,"594,000",14.00,14.00,1,,,,China
853400 Printed circuits.,"40,679,000",10.00,10.00,1,,,,China
853510 - Fuses,"13,000",16.00,16.00,1,,,,China
853521 -- For a voltage of less than 72.5 kV,,16.00,16.00,1,,,,China
853529 -- Other,,16.00,16.00,1,,,,China
853530 - Isolating switches and make-and-break switches,"126,000",16.00,16.00,6,,,,China
"853540 - Lightning arresters, voltage limiters and surge suppressors","65,000",16.00,16.00,2,,,,China
853590 - Other,"648,000",16.00,16.00,1,,,,China
853610 - Fuses,"1,431,000",16.00,16.00,1,,,,China
853620 - Automatic circuit breakers,"589,000",18.00,18.00,1,,,,China
853630 - Other apparatus for protecting electric circuits,"405,000",16.00,16.00,1,,,,China
853641 -- For a voltage not exceeding 60 V,"2,247,000",16.00,16.00,1,,,,China
853649 -- Other,"1,460,000",16.00,16.00,1,,,,China
853650 - Other switches,"9,108,000",6.50,6.50,4,,,,China
853661 -- Lamp-holders,"572,000",16.00,16.00,1,,,,China
853669 -- Other,"361,000",16.00,16.00,2,,,,China
853690 - Other apparatus,"22,842,000",14.80,14.80,5,,,,China
"853710 - For a voltage not exceeding 1,000 V","375,000",16.80,16.80,5,,,,China
"853720 - For a voltage exceeding 1,000 V","104,000",18.00,18.00,1,,,,China
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","160,000",16.00,16.00,1,,,,China
853890 - Other,"1,884,000",11.00,11.00,3,,,,China
853910 - Sealed beam lamp units,"62,000",18.00,18.00,2,,,,China
853921 -- Tungsten halogen,"3,933,000",18.00,18.00,2,,,,China
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","803,000",18.00,18.00,1,,,,China
853929 -- Other,"1,204,000",18.00,18.00,2,,,,China
"853931 -- Fluorescent, hot cathode","36,442,000",18.00,18.00,1,,,,China
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"2,657,000",18.00,18.00,1,,,,China
853939 -- Other,"4,285,000",18.00,18.00,1,,,,China
853941 -- Arc-lamps,"1,000",18.00,18.00,1,,,,China
853949 -- Other,"57,000",18.00,18.00,1,,,,China
853990 - Parts,"1,801,000",14.00,14.00,3,,,,China
854011 -- Colour,"13,725,000",18.00,18.00,1,,,,China
854012 -- Black and white or other monochrome,"46,000",18.00,18.00,1,,,,China
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"4,000",4.50,4.50,4,,,,China
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm","18,789,000",0.00,0.00,1,,,,China
"854050 - Data/graphic display tubes, black and white or other monochrome","1,000",6.50,6.50,2,,,,China
854060 - Other cathode-ray tubes,"1,000",13.00,13.00,2,,,,China
854071 -- Magnetrons,"608,000",18.00,18.00,1,,,,China
854072 -- Klystrons,,18.00,18.00,1,,,,China
854079 -- Other,,18.00,18.00,1,,,,China
854081 -- Receiver or amplifier valves and tubes,"1,000",18.00,18.00,1,,,,China
854089 -- Other,"162,000",9.00,9.00,2,,,,China
854091 -- Of cathode-ray tubes,"11,162,000",13.20,13.20,5,,,,China
854099 -- Other,"2,000",16.00,16.00,1,,,,China
"854110 - Diodes, other than photosensitive or light emitting diodes","14,541,000",2.00,2.00,9,,,,China
854121 -- With a dissipation rate of less than 1 W,"5,787,000",1.00,1.00,4,,,,China
854129 -- Other,"6,596,000",0.00,0.00,2,,,,China
"854130 - Thyristors, diacs and triacs, other than photosensitive devices","961,000",4.50,4.50,4,,,,China
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","9,105,000",3.78,3.78,18,,,,China
854150 - Other semiconductor devices,"73,000",6.00,6.00,2,,,,China
854160 - Mounted piezo-electric crystals,"5,728,000",6.00,6.00,2,,,,China
854190 - Parts,"507,000",0.00,0.00,3,,,,China
"854210 - Cards incorporating an electronic integrated circuit (""smart"" cards)","110,000",9.00,9.00,1,,,,China
854221 -- Digital,"103,200,000",1.60,1.60,15,,,,China
854229 -- Other,"46,702,000",1.33,1.33,3,,,,China
854260 - Hybrid integrated circuits,"363,000",12.00,12.00,3,,,,China
854270 - Electronic microassemblies,"3,226,000",2.00,2.00,1,,,,China
854290 - Parts,"3,254,000",0.00,0.00,3,,,,China
854311 -- Ion implanters for doping semiconductor materials,,0.00,0.00,1,,,,China
854319 -- Other,,0.00,0.00,1,,,,China
854320 - Signal generators,"189,000",14.00,14.00,1,,,,China
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis",,14.00,14.00,1,,,,China
854340 - Electric fence energisers,,17.00,17.00,1,,,,China
854381 -- Proximity cards and tags,"64,000",17.00,17.00,1,,,,China
854389 -- Other,"26,204,000",7.00,7.00,18,,,,China
854390 - Parts,"5,683,000",13.00,13.00,2,,,,China
854411 -- Of copper,"34,000",14.00,14.00,1,,,,China
854419 -- Other,"9,000",14.00,14.00,2,,,,China
854420 - Co- Axial cable and other co- Axial electric conductors,"1,498,000",16.00,16.00,1,,,,China
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","95,000",16.00,16.00,1,,,,China
854441 -- Fitted with connectors,"12,597,000",16.00,16.00,1,,,,China
854449 -- Other,"3,749,000",16.00,16.00,1,,,,China
854451 -- Fitted with connectors,"10,371,000",16.00,16.00,1,,,,China
854459 -- Other,"1,852,000",16.00,16.00,1,,,,China
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","62,000",16.00,16.00,1,,,,China
854470 - Optical fibre cables,"79,000",14.25,14.25,4,,,,China
854511 -- Of a kind used for furnaces,"5,306,000",10.00,10.00,1,,,,China
854519 -- Other,"644,000",7.00,7.00,2,,,,China
854520 - Brushes,"57,000",12.00,12.00,1,,,,China
854590 - Other,"516,000",12.00,12.00,4,,,,China
854610 - Of glass,,16.00,16.00,1,,,,China
854620 - Of ceramics,"29,000",16.00,16.00,1,,,,China
854690 - Other,"207,000",16.00,16.00,1,,,,China
854710 - Insulating fittings of ceramics,"8,000",16.00,16.00,1,,,,China
854720 - Insulating fittings of plastics,"289,000",16.00,16.00,1,,,,China
854790 - Other,"110,000",16.00,16.00,1,,,,China
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,11.00,11.00,2,,,,China
854890 - Other,"5,000",14.00,14.00,1,,,,China
,2003,"706,690,000",14.08,14.08,636,1,,,China
850110 - Motors of an output not exceeding 37.5 W,"7,530,000",16.25,16.25,6,,,,China
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"2,116,000",19.50,19.50,1,,,,China
850131 -- Of an output not exceeding 750 W,"43,000",19.50,19.50,2,,,,China
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"1,000",19.50,19.50,2,,,,China
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,,14.00,14.00,2,,,,China
850134 -- Of an output exceeding 375 kW,"68,000",9.33,9.33,3,,,,China
"850140 - Other AC motors, single-phase","4,228,000",16.75,16.75,4,,,,China
850151 -- Of an output not exceeding 750 W,"81,000",14.00,14.00,3,,,,China
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"195,000",14.00,14.00,3,,,,China
850153 -- Of an output exceeding 75 kW,,9.33,9.33,3,,,,China
850161 -- Of an output not exceeding 75 kVA,"161,000",14.00,14.00,1,,,,China
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"297,000",14.00,14.00,1,,,,China
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,"171,000",14.00,14.00,1,,,,China
850164 -- Of an output exceeding 750 kVA,,14.00,14.00,1,,,,China
850211 -- Of an output not exceeding 75 kVA,"47,000",14.00,14.00,2,,,,China
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,14.00,14.00,2,,,,China
850213 -- Of an output exceeding 375 kVA,,14.00,14.00,3,,,,China
850220 - Generating sets with spark-ignition internal combustion piston engines,"23,000",9.33,9.33,3,,,,China
850231 -- Wind-powered,,0.00,0.00,1,,,,China
850239 -- Other,,0.00,0.00,1,,,,China
850240 - Electric rotary converters,,14.00,14.00,2,,,,China
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"1,012,000",14.75,14.75,2,,,,China
850410 - Ballasts for discharge lamps or tubes,"353,000",19.50,19.50,1,,,,China
850421 -- Having a power handling capacity not exceeding 650 kVA,,14.00,14.00,1,,,,China
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,14.00,14.00,1,,,,China
"850423 -- Having a power handling capacity exceeding 10,000 kVA",,14.00,14.00,1,,,,China
850431 -- Having a power handling capacity not exceeding 1 kVA,"23,575,000",15.90,15.90,5,,,,China
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"384,000",19.50,19.50,4,,,,China
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"2,000",14.00,14.00,1,,,,China
850434 -- Having a power handling capacity exceeding 500 kVA,,14.00,14.00,1,,,,China
850440 - Static converters,"15,151,000",17.61,17.61,9,,,,China
850450 - Other inductors,"5,639,000",19.50,19.50,1,,,,China
850490 - Parts,"1,775,000",16.10,16.10,5,,,,China
850511 -- Of metal,"334,000",17.50,17.50,1,,,,China
850519 -- Other,"205,000",17.50,17.50,2,,,,China
"850520 - Electro-magnetic couplings, clutches and brakes","10,000",7.00,7.00,2,,,,China
850530 - Electro-magnetic lifting heads,,14.00,14.00,1,,,,China
"850590 - Other, including parts","40,000",15.17,15.17,3,,,,China
850610 - Manganese dioxide,"480,000",17.50,17.50,3,,,,China
850630 - Mercuric oxide,,9.50,9.50,2,,,,China
850640 - Silver oxide,"331,000",9.50,9.50,2,,,,China
850650 - Lithium,"3,845,000",9.50,9.50,2,,,,China
850660 - Air-zinc,"48,000",9.50,9.50,2,,,,China
850680 - Other primary cells and primary batteries,"174,000",9.50,9.50,2,,,,China
850690 - Parts,,15.50,15.50,1,,,,China
"850710 - Lead- Acid, of a kind used for starting piston engines","1,138,000",19.50,19.50,1,,,,China
850720 - Other lead- Acid accumulators,"4,021,000",19.50,19.50,2,,,,China
850730 - Nickel-cadmium,"659,000",19.50,19.50,3,,,,China
850740 - Nickel-iron,"2,000",19.50,19.50,1,,,,China
850780 - Other accumulators,"22,282,000",19.50,19.50,1,,,,China
850790 - Parts,"319,000",17.50,17.50,3,,,,China
"850910 - Vacuum cleaners, including dry and wet vacuum cleaners","401,000",21.50,21.50,1,,,,China
850920 - Floor polishers,,21.50,21.50,1,,,,China
850930 - Kitchen waste disposers,,21.50,21.50,1,,,,China
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"1,191,000",21.50,21.50,6,,,,China
850980 - Other appliances,"435,000",21.50,21.50,1,,,,China
850990 - Parts,"637,000",17.50,17.50,1,,,,China
851010 - Shavers,"386,000",21.50,21.50,1,,,,China
851020 - Hair clippers,"920,000",0.00,0.00,1,,,,China
851030 - Hair-removing appliances,"12,000",21.50,21.50,1,,,,China
851090 - Parts,"4,000",11.67,11.67,3,,,,China
851110 - Sparking plugs,"34,000",19.50,19.50,1,,,,China
