Importer,Year,Value,Ad val. duties,Number of lines,Costa Rica
,(US$),Simple average,MFN duties,Pref. duties,Costa Rica
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Costa Rica
851130 - Distributors; ignition coils,,3.20,3.20,1,,,,Costa Rica
851140 - Starter motors and dual purpose starter-generators,,3.20,3.20,1,,,,Costa Rica
851150 - Other generators,,3.20,3.20,1,,,,Costa Rica
851180 - Other equipment,"3,426",3.20,3.20,1,,,,Costa Rica
851190 - Parts,"11,622",3.20,3.20,1,,,,Costa Rica
851210 - Lighting or visual signalling equipment of a kind used on bicycles,,2.70,2.70,1,,,,Costa Rica
851220 - Other lighting or visual signalling equipment,,2.70,2.70,1,,,,Costa Rica
851230 - Sound signalling equipment,,2.45,2.45,2,,,,Costa Rica
"851240 - Windscreen wipers, defrosters and demisters",,2.70,2.70,1,,,,Costa Rica
851290 - Parts,,2.45,2.45,2,,,,Costa Rica
851310 - Lamps,,5.70,5.70,1,,,,Costa Rica
851390 - Parts,,5.70,5.70,1,,,,Costa Rica
851410 - Resistance heated furnaces and ovens,,2.20,2.20,2,,,,Costa Rica
851420 - Furnaces and ovens functioning by induction or dielectric loss,,2.20,2.20,2,,,,Costa Rica
851430 - Other furnaces and ovens,,2.20,2.20,2,,,,Costa Rica
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,,2.20,2.20,1,,,,Costa Rica
851490 - Parts,,2.20,2.20,1,,,,Costa Rica
851511 -- Soldering irons and guns,,2.70,2.70,1,,,,Costa Rica
851519 -- Other,,2.70,2.70,1,,,,Costa Rica
851521 -- Fully or partly automatic,,2.70,2.70,1,,,,Costa Rica
851529 -- Other,,2.70,2.70,2,,,,Costa Rica
851531 -- Fully or partly automatic,,2.70,2.70,1,,,,Costa Rica
851539 -- Other,,2.70,2.70,3,,,,Costa Rica
851580 - Other machines and apparatus,,2.70,2.70,4,,,,Costa Rica
851590 - Parts,"193,775",2.70,2.70,1,,,,Costa Rica
851610 - Electric instantaneous or storage water heaters and immersion heaters,,2.70,2.70,3,,,,Costa Rica
851621 -- Storage heating radiators,,2.70,2.70,1,,,,Costa Rica
851629 -- Other,,2.70,2.70,4,,,,Costa Rica
851631 -- Hair dryers,"1,063,138",2.70,2.70,2,,,,Costa Rica
851632 -- Other hair-dressing apparatus,"4,230,076",2.70,2.70,1,,,,Costa Rica
851633 -- Hand-drying apparatus,,2.70,2.70,1,,,,Costa Rica
851640 - Electric smoothing irons,,2.70,2.70,2,,,,Costa Rica
851650 - Microwave ovens,,5.00,5.00,1,,,,Costa Rica
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters",,2.70,2.70,6,,,,Costa Rica
851671 -- Coffee or tea makers,,2.70,2.70,1,,,,Costa Rica
851672 -- Toasters,,2.70,2.70,1,,,,Costa Rica
851679 -- Other,,2.70,2.70,2,,,,Costa Rica
851680 - Electric heating resistors,,2.70,2.70,2,,,,Costa Rica
851690 - Parts,"2,083",2.70,2.70,1,,,,Costa Rica
851711 -- Line telephone sets with cordless handsets,,0.00,0.00,1,,,,Costa Rica
851712 -- Telephones for cellular networks or for other wireless networks,"7,798",0.00,0.00,1,,,,Costa Rica
851718 -- Other,,0.00,0.00,1,,,,Costa Rica
851761 -- Base stations,"15,021",0.00,0.00,1,,,,Costa Rica
"851762 -- Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","702,655",0.00,0.00,1,,,,Costa Rica
851769 -- Other,"66,743",1.86,1.86,5,,,,Costa Rica
851770 - Parts,"2,304,879",2.15,2.15,4,,,,Costa Rica
851810 - Microphones and stands therefor,"2,179",1.25,1.25,2,,,,Costa Rica
"851821 -- Single loudspeakers, mounted in their enclosures",,4.50,4.50,1,,,,Costa Rica
"851822 -- Multiple loudspeakers, mounted in the same enclosure",,4.50,4.50,1,,,,Costa Rica
851829 -- Other,,1.50,1.50,2,,,,Costa Rica
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers",,1.00,1.00,2,,,,Costa Rica
851840 - Audio-frequency electric amplifiers,,4.00,4.00,3,,,,Costa Rica
851850 - Electric sound amplifier sets,,2.00,2.00,1,,,,Costa Rica
851890 - Parts,,2.00,2.00,1,,,,Costa Rica
"851920 - Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment",,6.67,6.67,3,,,,Costa Rica
851930 - Turntables (record-decks),,2.00,2.00,1,,,,Costa Rica
851950 - Telephone answering machines,,0.00,0.00,1,,,,Costa Rica
"851981 -- Using magnetic, optical or semiconductor media","2,919",3.87,3.87,15,,,,Costa Rica
851989 -- Other,370,3.38,3.38,4,,,,Costa Rica
852110 - Magnetic tape-type,,11.00,11.00,2,,,,Costa Rica
852190 - Other,,13.90,13.90,1,,,,Costa Rica
852210 - Pick-up cartridges,,4.00,4.00,1,,,,Costa Rica
852290 - Other,,1.60,1.60,5,,,,Costa Rica
852321 -- Cards incorporating a magnetic stripe,,3.50,3.50,1,,,,Costa Rica
852329 -- Other,,1.40,1.40,5,,,,Costa Rica
852340 - Optical media,"10,991",1.46,1.46,12,,,,Costa Rica
852351 -- Solid-state non-volatile storage devices,"11,498",0.88,0.88,4,,,,Costa Rica
852352 -- “Smart cards”,,1.85,1.85,2,,,,Costa Rica
852359 -- Other,,0.88,0.88,4,,,,Costa Rica
852380 - Other,"3,892",0.88,0.88,4,,,,Costa Rica
852550 - Transmission apparatus,"1,192",3.60,3.60,1,,,,Costa Rica
852560 - Transmission apparatus incorporating reception apparatus,"190,500",0.00,0.00,1,,,,Costa Rica
"852580 - Television cameras, digital cameras and video camera recorders","52,888",5.36,5.36,5,,,,Costa Rica
852610 - Radar apparatus,,3.70,3.70,1,,,,Costa Rica
852691 -- Radio navigational aid apparatus,"5,043",3.70,3.70,2,,,,Costa Rica
852692 -- Radio remote control apparatus,617,3.70,3.70,1,,,,Costa Rica
852712 -- Pocket-size radio cassette-players,,12.00,12.00,2,,,,Costa Rica
852713 -- Other apparatus combined with sound recording or reproducing apparatus,,12.00,12.00,3,,,,Costa Rica
852719 -- Other,,0.00,0.00,1,,,,Costa Rica
852721 -- Combined with sound recording or reproducing apparatus,,12.67,12.67,6,,,,Costa Rica
852729 -- Other,,12.00,12.00,1,,,,Costa Rica
852791 -- Combined with sound recording or reproducing apparatus,,12.00,12.00,5,,,,Costa Rica
852792 -- Not combined with sound recording or reproducing apparatus but combined with a clock,,4.50,4.50,2,,,,Costa Rica
852799 -- Other,,9.00,9.00,1,,,,Costa Rica
852841 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,,0.00,0.00,1,,,,Costa Rica
852849 -- Other,,14.00,14.00,4,,,,Costa Rica
852851 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,,0.00,0.00,1,,,,Costa Rica
852859 -- Other,"4,728",14.00,14.00,2,,,,Costa Rica
852861 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,,0.00,0.00,1,,,,Costa Rica
852869 -- Other,"1,466",5.33,5.33,3,,,,Costa Rica
852871 -- Not designed to incorporate a video display or screen,,7.00,7.00,4,,,,Costa Rica
"852872 -- Other, colour",,14.00,14.00,11,,,,Costa Rica
"852873 -- Other, black and white or other monochrome",,2.00,2.00,1,,,,Costa Rica
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"609,626",3.86,3.86,7,,,,Costa Rica
852990 - Other,"857,686",2.67,2.67,6,,,,Costa Rica
853010 - Equipment for railways or tramways,,1.70,1.70,1,,,,Costa Rica
853080 - Other equipment,,1.70,1.70,1,,,,Costa Rica
853090 - Parts,,1.70,1.70,1,,,,Costa Rica
853110 - Burglar or fire alarms and similar apparatus,,2.20,2.20,2,,,,Costa Rica
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"11,471",0.00,0.00,3,,,,Costa Rica
853180 - Other apparatus,384,1.10,1.10,2,,,,Costa Rica
853190 - Parts,,1.10,1.10,2,,,,Costa Rica
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),,0.00,0.00,1,,,,Costa Rica
853221 -- Tantalum,"4,399",0.00,0.00,1,,,,Costa Rica
853222 -- Aluminium electrolytic,69,0.00,0.00,1,,,,Costa Rica
"853223 -- Ceramic dielectric, single layer","1,480",0.00,0.00,1,,,,Costa Rica
"853224 -- Ceramic dielectric, multilayer","2,659",0.00,0.00,1,,,,Costa Rica
853225 -- Dielectric of paper or plastics,,0.00,0.00,1,,,,Costa Rica
853229 -- Other,,0.00,0.00,1,,,,Costa Rica
853230 - Variable or adjustable (pre-set) capacitors,,0.00,0.00,1,,,,Costa Rica
853290 - Parts,,0.00,0.00,1,,,,Costa Rica
"853310 - Fixed carbon resistors, composition or film types","322,424",0.00,0.00,1,,,,Costa Rica
853321 -- For a power handling capacity not exceeding 20 W,"1,651,398",0.00,0.00,1,,,,Costa Rica
853329 -- Other,"488,624",0.00,0.00,1,,,,Costa Rica
853331 -- For a power handling capacity not exceeding 20 W,"23,326",0.00,0.00,1,,,,Costa Rica
853339 -- Other,754,0.00,0.00,1,,,,Costa Rica
"853340 - Other variable resistors, including rheostats and potentiometers","8,171,908",0.00,0.00,2,,,,Costa Rica
853390 - Parts,,0.00,0.00,1,,,,Costa Rica
853400 Printed circuits.,"17,460",0.00,0.00,3,,,,Costa Rica
853510 - Fuses,,2.70,2.70,1,,,,Costa Rica
853521 -- For a voltage of less than 72.5 kV,,2.70,2.70,1,,,,Costa Rica
853529 -- Other,,2.70,2.70,1,,,,Costa Rica
853530 - Isolating switches and make-and-break switches,"1,686",2.70,2.70,2,,,,Costa Rica
"853540 - Lightning arresters, voltage limiters and surge suppressors",,2.70,2.70,1,,,,Costa Rica
853590 - Other,"9,347",2.70,2.70,1,,,,Costa Rica
853610 - Fuses,"2,892",2.30,2.30,3,,,,Costa Rica
853620 - Automatic circuit breakers,"3,097",2.30,2.30,2,,,,Costa Rica
853630 - Other apparatus for protecting electrical circuits,"54,203",2.30,2.30,3,,,,Costa Rica
853641 -- For a voltage not exceeding 60 V,,2.30,2.30,2,,,,Costa Rica
853649 -- Other,,2.30,2.30,1,,,,Costa Rica
853650 - Other switches,"8,328,899",1.31,1.31,7,,,,Costa Rica
853661 -- Lamp-holders,"1,905",2.30,2.30,2,,,,Costa Rica
853669 -- Other,"199,805",0.77,0.77,3,,,,Costa Rica
"853670 - Connectors for optical fibres, optical fibre bundles or cables",,3.00,3.00,1,,,,Costa Rica
853690 - Other apparatus,"461,338",1.15,1.15,4,,,,Costa Rica
"853710 - For a voltage not exceeding 1,000 V","2,385",2.10,2.10,3,,,,Costa Rica
"853720 - For a voltage exceeding 1,000 V",,2.10,2.10,2,,,,Costa Rica
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus",,2.20,2.20,1,,,,Costa Rica
853890 - Other,"551,887",2.45,2.45,4,,,,Costa Rica
853910 - Sealed beam lamp units,,2.70,2.70,1,,,,Costa Rica
853921 -- Tungsten halogen,"16,213",2.70,2.70,3,,,,Costa Rica
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V",,2.70,2.70,2,,,,Costa Rica
853929 -- Other,"144,341",2.70,2.70,3,,,,Costa Rica
"853931 -- Fluorescent, hot cathode",,2.70,2.70,2,,,,Costa Rica
853932 -- Mercury or sodium vapour lamps; metal halide lamps,,2.70,2.70,3,,,,Costa Rica
853939 -- Other,,2.70,2.70,1,,,,Costa Rica
853941 -- Arc-lamps,,2.70,2.70,1,,,,Costa Rica
853949 -- Other,,2.70,2.70,2,,,,Costa Rica
853990 - Parts,822,2.70,2.70,2,,,,Costa Rica
854011 -- Colour,,14.00,14.00,6,,,,Costa Rica
854012 -- Black and white or other monochrome,,7.50,7.50,1,,,,Costa Rica
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,2.70,2.70,2,,,,Costa Rica
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,2.60,2.60,1,,,,Costa Rica
"854050 - Data/graphic display tubes, black and white or other monochrome",,2.60,2.60,1,,,,Costa Rica
854060 - Other cathode-ray tubes,,2.60,2.60,1,,,,Costa Rica
854071 -- Magnetrons,,2.70,2.70,1,,,,Costa Rica
854072 -- Klystrons,,2.70,2.70,1,,,,Costa Rica
854079 -- Other,,2.70,2.70,1,,,,Costa Rica
854081 -- Receiver or amplifier valves and tubes,,2.70,2.70,1,,,,Costa Rica
854089 -- Other,"1,521",2.70,2.70,1,,,,Costa Rica
854091 -- Of cathode-ray tubes,,2.70,2.70,1,,,,Costa Rica
854099 -- Other,,2.70,2.70,1,,,,Costa Rica
"854110 - Diodes, other than photosensitive or light emitting diodes",329,0.00,0.00,1,,,,Costa Rica
854121 -- With a dissipation rate of less than 1 W,,0.00,0.00,1,,,,Costa Rica
854129 -- Other,"39,347",0.00,0.00,1,,,,Costa Rica
"854130 - Thyristors, diacs and triacs, other than photosensitive devices","8,812",0.00,0.00,1,,,,Costa Rica
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","15,774",0.00,0.00,2,,,,Costa Rica
854150 - Other semiconductor devices,"2,823",0.00,0.00,1,,,,Costa Rica
854160 - Mounted piezo-electric crystals,"1,052,599",0.00,0.00,1,,,,Costa Rica
854190 - Parts,,0.00,0.00,1,,,,Costa Rica
"854231 -- Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","59,459,211",0.00,0.00,2,,,,Costa Rica
854232 -- Memories,"191,678",0.00,0.00,9,,,,Costa Rica
854233 -- Amplifiers,"73,692",0.00,0.00,1,,,,Costa Rica
854239 -- Other,"77,999,047",0.00,0.00,2,,,,Costa Rica
854290 - Parts,"301,195",0.00,0.00,1,,,,Costa Rica
854310 - Particle accelerators,,4.00,4.00,1,,,,Costa Rica
854320 - Signal generators,"4,413",3.70,3.70,1,,,,Costa Rica
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis",,3.70,3.70,1,,,,Costa Rica
854370 - Other machines and apparatus,"207,987",3.17,3.17,7,,,,Costa Rica
854390 - Parts,"2,549",3.70,3.70,1,,,,Costa Rica
854411 -- Of copper,,3.70,3.70,2,,,,Costa Rica
854419 -- Other,"2,494",3.70,3.70,2,,,,Costa Rica
854420 - Co-axial cable and other co-axial electric conductors,"34,180",3.70,3.70,1,,,,Costa Rica
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","7,730",3.70,3.70,1,,,,Costa Rica
854442 -- Fitted with connectors,"163,391",1.65,1.65,2,,,,Costa Rica
854449 -- Other,"1,549",2.96,2.96,5,,,,Costa Rica
"854460 - Other electric conductors, for a voltage exceeding 1,000 V",,3.70,3.70,2,,,,Costa Rica
854470 - Optical fibre cables,"266,644",0.00,0.00,1,,,,Costa Rica
854511 -- Of a kind used for furnaces,,2.70,2.70,1,,,,Costa Rica
854519 -- Other,,2.70,2.70,2,,,,Costa Rica
854520 - Brushes,,2.70,2.70,1,,,,Costa Rica
854590 - Other,,2.20,2.20,2,,,,Costa Rica
854610 - Of glass,,3.70,3.70,1,,,,Costa Rica
854620 - Of ceramics,27,4.70,4.70,3,,,,Costa Rica
854690 - Other,,3.70,3.70,2,,,,Costa Rica
854710 - Insulating fittings of ceramics,,4.70,4.70,2,,,,Costa Rica
854720 - Insulating fittings of plastics,,3.70,3.70,1,,,,Costa Rica
854790 - Other,"44,528",3.70,3.70,1,,,,Costa Rica
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,1.98,1.98,5,,,,Costa Rica
854890 - Other,"28,849",1.35,1.35,2,,,,Costa Rica
,2006,"166,006,615",3.15,3.15,592,,,,Costa Rica
850110 - Motors of an output not exceeding 37.5 W,,3.20,3.20,4,,,,Costa Rica
850120 - Universal AC/DC motors of an output exceeding 37.5 W,,2.70,2.70,1,,,,Costa Rica
850131 -- Of an output not exceeding 750 W,"1,193",2.70,2.70,1,,,,Costa Rica
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,,2.70,2.70,2,,,,Costa Rica
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,,2.70,2.70,1,,,,Costa Rica
850134 -- Of an output exceeding 375 kW,,2.70,2.70,3,,,,Costa Rica
"850140 - Other AC motors, single-phase",,2.70,2.70,2,,,,Costa Rica
850151 -- Of an output not exceeding 750 W,,2.70,2.70,1,,,,Costa Rica
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"2,951",2.70,2.70,3,,,,Costa Rica
850153 -- Of an output exceeding 75 kW,,2.70,2.70,4,,,,Costa Rica
850161 -- Of an output not exceeding 75 kVA,,2.70,2.70,2,,,,Costa Rica
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,2.70,2.70,1,,,,Costa Rica
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,,2.70,2.70,1,,,,Costa Rica
850164 -- Of an output exceeding 750 kVA,,2.70,2.70,1,,,,Costa Rica
850211 -- Of an output not exceeding 75 kVA,,2.70,2.70,2,,,,Costa Rica
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,2.70,2.70,1,,,,Costa Rica
850213 -- Of an output exceeding 375 kVA,,2.70,2.70,3,,,,Costa Rica
850220 - Generating sets with spark-ignition internal combustion piston engines,,2.70,2.70,4,,,,Costa Rica
850231 -- Wind-powered,,2.70,2.70,1,,,,Costa Rica
850239 -- Other,,2.70,2.70,2,,,,Costa Rica
850240 - Electric rotary converters,,2.70,2.70,1,,,,Costa Rica
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,,2.70,2.70,3,,,,Costa Rica
850410 - Ballasts for discharge lamps or tubes,"6,491",3.70,3.70,2,,,,Costa Rica
850421 -- Having a power handling capacity not exceeding 650 kVA,,3.70,3.70,1,,,,Costa Rica
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,3.70,3.70,2,,,,Costa Rica
"850423 -- Having a power handling capacity exceeding 10,000 kVA",,3.70,3.70,1,,,,Costa Rica
850431 -- Having a power handling capacity not exceeding 1 kVA,,3.70,3.70,3,,,,Costa Rica
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,,3.70,3.70,2,,,,Costa Rica
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,,3.70,3.70,1,,,,Costa Rica
850434 -- Having a power handling capacity exceeding 500 kVA,,3.70,3.70,1,,,,Costa Rica
850440 - Static converters,"91,671",2.83,2.83,7,,,,Costa Rica
850450 - Other inductors,"31,603",1.85,1.85,2,,,,Costa Rica
850490 - Parts,"18,432",1.32,1.32,5,,,,Costa Rica
850511 -- Of metal,,2.20,2.20,1,,,,Costa Rica
850519 -- Other,,2.20,2.20,2,,,,Costa Rica
"850520 - Electro-magnetic couplings, clutches and brakes",,2.20,2.20,1,,,,Costa Rica
850530 - Electro-magnetic lifting heads,,2.20,2.20,1,,,,Costa Rica
"850590 - Other, including parts",,1.80,1.80,3,,,,Costa Rica
850610 - Manganese dioxide,,4.70,4.70,6,,,,Costa Rica
850630 - Mercuric oxide,,4.70,4.70,3,,,,Costa Rica
850640 - Silver oxide,,4.70,4.70,3,,,,Costa Rica
850650 - Lithium,,4.70,4.70,3,,,,Costa Rica
850660 - Air-zinc,,4.70,4.70,3,,,,Costa Rica
850680 - Other primary cells and primary batteries,,3.53,3.53,4,,,,Costa Rica
850690 - Parts,,4.70,4.70,1,,,,Costa Rica
"850710 - Lead- Acid, of a kind used for starting piston engines",,3.70,3.70,4,,,,Costa Rica
850720 - Other lead- Acid accumulators,,3.70,3.70,4,,,,Costa Rica
850730 - Nickel-cadmium,,2.60,2.60,3,,,,Costa Rica
850740 - Nickel-iron,,2.70,2.70,1,,,,Costa Rica
850780 - Other accumulators,,2.70,2.70,3,,,,Costa Rica
850790 - Parts,,2.70,2.70,3,,,,Costa Rica
"850910 - Vacuum cleaners, including dry and wet vacuum cleaners",,2.20,2.20,2,,,,Costa Rica
850920 - Floor polishers,,2.20,2.20,1,,,,Costa Rica
850930 - Kitchen waste disposers,,2.20,2.20,1,,,,Costa Rica
850940 - Food grinders and mixers; fruit or vegetable juice extractors,,2.20,2.20,1,,,,Costa Rica
850980 - Other appliances,,2.20,2.20,1,,,,Costa Rica
850990 - Parts,,2.20,2.20,2,,,,Costa Rica
851010 - Shavers,,2.20,2.20,1,,,,Costa Rica
851020 - Hair clippers,"33,186",2.20,2.20,1,,,,Costa Rica
851030 - Hair-removing appliances,,2.20,2.20,1,,,,Costa Rica
851090 - Parts,,2.20,2.20,1,,,,Costa Rica
851110 - Sparking plugs,,3.20,3.20,1,,,,Costa Rica
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,,3.20,3.20,1,,,,Costa Rica
851130 - Distributors; ignition coils,,3.20,3.20,1,,,,Costa Rica
851140 - Starter motors and dual purpose starter-generators,,3.20,3.20,1,,,,Costa Rica
851150 - Other generators,,3.20,3.20,1,,,,Costa Rica
851180 - Other equipment,,3.20,3.20,1,,,,Costa Rica
851190 - Parts,"36,073",3.20,3.20,1,,,,Costa Rica
851210 - Lighting or visual signalling equipment of a kind used on bicycles,,2.70,2.70,1,,,,Costa Rica
851220 - Other lighting or visual signalling equipment,"68,845",2.70,2.70,1,,,,Costa Rica
851230 - Sound signalling equipment,,2.70,2.70,1,,,,Costa Rica
"851240 - Windscreen wipers, defrosters and demisters",,2.70,2.70,1,,,,Costa Rica
851290 - Parts,"1,971",2.70,2.70,1,,,,Costa Rica
851310 - Lamps,,5.70,5.70,1,,,,Costa Rica
851390 - Parts,,5.70,5.70,1,,,,Costa Rica
851410 - Resistance heated furnaces and ovens,,1.47,1.47,3,,,,Costa Rica
851420 - Furnaces and ovens functioning by induction or dielectric loss,,1.47,1.47,3,,,,Costa Rica
851430 - Other furnaces and ovens,,1.10,1.10,4,,,,Costa Rica
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,,2.20,2.20,1,,,,Costa Rica
851490 - Parts,,1.10,1.10,2,,,,Costa Rica
851511 -- Soldering irons and guns,,2.70,2.70,1,,,,Costa Rica
851519 -- Other,,2.70,2.70,1,,,,Costa Rica
851521 -- Fully or partly automatic,,2.70,2.70,1,,,,Costa Rica
851529 -- Other,,2.70,2.70,2,,,,Costa Rica
851531 -- Fully or partly automatic,,2.70,2.70,1,,,,Costa Rica
851539 -- Other,,2.70,2.70,3,,,,Costa Rica
851580 - Other machines and apparatus,,2.16,2.16,5,,,,Costa Rica
851590 - Parts,"652,962",1.35,1.35,2,,,,Costa Rica
851610 - Electric instantaneous or storage water heaters and immersion heaters,,2.70,2.70,3,,,,Costa Rica
851621 -- Storage heating radiators,,2.70,2.70,1,,,,Costa Rica
851629 -- Other,,2.70,2.70,4,,,,Costa Rica
851631 -- Hair dryers,"1,283,512",2.70,2.70,2,,,,Costa Rica
851632 -- Other hair-dressing apparatus,"3,679,712",2.70,2.70,1,,,,Costa Rica
851633 -- Hand-drying apparatus,,2.70,2.70,1,,,,Costa Rica
851640 - Electric smoothing irons,,2.70,2.70,2,,,,Costa Rica
851650 - Microwave ovens,,5.00,5.00,1,,,,Costa Rica
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters",,2.70,2.70,6,,,,Costa Rica
851671 -- Coffee or tea makers,,2.70,2.70,1,,,,Costa Rica
851672 -- Toasters,,2.70,2.70,1,,,,Costa Rica
851679 -- Other,,2.70,2.70,2,,,,Costa Rica
851680 - Electric heating resistors,"2,662",2.70,2.70,2,,,,Costa Rica
851690 - Parts,"22,099",2.70,2.70,1,,,,Costa Rica
851711 -- Line tephone sets with cordless handsets,,0.00,0.00,1,,,,Costa Rica
851719 -- Other,,0.00,0.00,2,,,,Costa Rica
851721 -- Facsimile machines,,0.00,0.00,1,,,,Costa Rica
851722 -- Teleprinters,,0.00,0.00,1,,,,Costa Rica
851730 - Telephonic or telegraphic switching apparatus,"469,532",0.00,0.00,1,,,,Costa Rica
"851750 - Other apparatus, for carrier-current line systems or for digital line systems","20,454",0.00,0.00,2,,,,Costa Rica
851780 - Other apparatus,,0.00,0.00,2,,,,Costa Rica
851790 - Parts,"445,663",0.00,0.00,4,,,,Costa Rica
851810 - Microphones and stands therefor,,1.25,1.25,2,,,,Costa Rica
"851821 -- Single loudspeakers, mounted in their enclosures",439,4.50,4.50,1,,,,Costa Rica
"851822 -- Multiple loudspeakers, mounted in the same enclosure",,4.50,4.50,1,,,,Costa Rica
851829 -- Other,,1.50,1.50,2,,,,Costa Rica
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers",,1.00,1.00,2,,,,Costa Rica
851840 - Audio-frequency electric amplifiers,"5,173",4.00,4.00,3,,,,Costa Rica
851850 - Electric sound amplifier sets,,2.00,2.00,1,,,,Costa Rica
851890 - Parts,854,2.00,2.00,1,,,,Costa Rica
851910 - Coin- or disc-operated record-players,,6.00,6.00,1,,,,Costa Rica
851921 -- Without loudspeaker,,2.00,2.00,1,,,,Costa Rica
851929 -- Other,,2.00,2.00,1,,,,Costa Rica
851931 -- With automatic record changing mechanism,,2.00,2.00,1,,,,Costa Rica
851939 -- Other,,2.00,2.00,1,,,,Costa Rica
851940 - Transcribing machines,,5.00,5.00,1,,,,Costa Rica
851992 -- Pocket-size cassette-players,,0.00,0.00,1,,,,Costa Rica
"851993 -- Other, cassette-type",,5.50,5.50,4,,,,Costa Rica
851999 -- Other,,7.67,7.67,3,,,,Costa Rica
852010 - Dictating machines not capable of operating without an external source of power,,4.00,4.00,1,,,,Costa Rica
852020 - Telephone answering machines,,0.00,0.00,1,,,,Costa Rica
852032 -- Digital audio type,"252,187",2.17,2.17,6,,,,Costa Rica
"852033 -- Other, cassette-type",,1.00,1.00,4,,,,Costa Rica
852039 -- Other,,4.50,4.50,2,,,,Costa Rica
852090 - Other,"2,398",2.00,2.00,1,,,,Costa Rica
852110 - Magnetic tape-type,,11.00,11.00,2,,,,Costa Rica
852190 - Other,565,14.00,14.00,1,,,,Costa Rica
852210 - Pick-up cartridges,,4.00,4.00,1,,,,Costa Rica
852290 - Other,"266,602",1.60,1.60,5,,,,Costa Rica
852311 -- Of a width not exceeding 4 mm,,0.00,0.00,1,,,,Costa Rica
852312 -- Of a width exceeding 4 mm but not exceeding 6.5 mm,,0.00,0.00,1,,,,Costa Rica
852313 -- Of a width exceeding 6.5 mm,,0.00,0.00,1,,,,Costa Rica
852320 - Magnetic discs,,0.00,0.00,2,,,,Costa Rica
852330 - Cards incorporating a magnetic stripe,,3.50,3.50,1,,,,Costa Rica
852390 - Other,590,0.00,0.00,3,,,,Costa Rica
852410 - Gramophone records,,3.50,3.50,1,,,,Costa Rica
852431 -- For reproducing phenomena other than sound or image,"38,547",0.00,0.00,1,,,,Costa Rica
852432 -- For reproducing sound only,314,3.50,3.50,2,,,,Costa Rica
852439 -- Other,"2,034",2.33,2.33,3,,,,Costa Rica
852440 - Magnetic tapes for reproducing phenomena other than sound or image,,0.00,0.00,1,,,,Costa Rica
852451 -- Of a width not exceeding 4 mm,,3.50,3.50,1,,,,Costa Rica
852452 -- Of a width exceeding 4 mm but not exceeding 6.5 mm,,2.60,2.60,1,,,,Costa Rica
852453 -- Of a width exceeding 6.5 mm,38,3.50,3.50,1,,,,Costa Rica
852460 - Cards incorporating a magnetic stripe,,3.50,3.50,1,,,,Costa Rica
852491 -- For reproducing phenomena other than sound or image,,0.00,0.00,1,,,,Costa Rica
852499 -- Other,,1.75,1.75,2,,,,Costa Rica
852510 - Transmission apparatus,"122,408",1.80,1.80,2,,,,Costa Rica
