Importer,Year,Value,Ad val. duties,Number of lines,Ukraine
,(US$),Simple average,MFN duties,Pref. duties,Ukraine
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Ukraine
390591 -- Copolymers,,6.50,6.50,1,,,,Ukraine
390599 -- Other,,3.25,3.25,2,,,,Ukraine
390610 - Poly(methyl methacrylate),"26,999",6.50,6.50,1,,,,Ukraine
390690 - Other,"66,510",1.64,1.64,7,,,,Ukraine
390710 - Polyacetals,,6.50,6.50,1,,,,Ukraine
390720 - Other polyethers,"5,080,128",5.20,5.20,5,,,,Ukraine
390730 - Epoxide resins,,6.50,6.50,1,,,,Ukraine
390740 - Polycarbonates,,6.50,6.50,1,,,,Ukraine
390750 - Alkyd resins,"170,600",6.50,6.50,1,,,,Ukraine
390760 - Poly(ethylene terephthalate),"4,479,685",6.50,6.50,2,,,,Ukraine
390770 - Poly(lactic acid),,6.50,6.50,1,,,,Ukraine
390791 -- Unsaturated,,6.50,6.50,2,,,,Ukraine
390799 -- Other,,3.25,3.25,4,,,,Ukraine
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","302,168",6.50,6.50,1,,,,Ukraine
390890 - Other,"143,382",6.50,6.50,1,,,,Ukraine
390910 - Urea resins; thiourea resins,"2,214,303",6.50,6.50,1,,,,Ukraine
390920 - Melamine resins,,6.50,6.50,1,,,,Ukraine
390930 - Other amino-resins,,6.50,6.50,1,,,,Ukraine
390940 - Phenolic resins,"37,428",6.50,6.50,1,,,,Ukraine
390950 - Polyurethanes,"2,467",3.25,3.25,2,,,,Ukraine
391000 Silicones in primary forms.,"2,317,995",6.50,6.50,1,,,,Ukraine
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,6.50,1,,,,Ukraine
391190 - Other,"3,330",2.75,2.75,6,,,,Ukraine
391211 -- Non-plasticised,"19,297",6.50,6.50,1,,,,Ukraine
391212 -- Plasticised,,6.50,6.50,1,,,,Ukraine
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,Ukraine
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Ukraine
391239 -- Other,,4.33,4.33,3,,,,Ukraine
391290 - Other,,6.45,6.45,2,,,,Ukraine
"391310 - Alginic acid, its salts and esters",644,5.00,5.00,1,,,,Ukraine
391390 - Other,"1,713",6.50,6.50,1,,,,Ukraine
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","834,662",6.50,6.50,1,,,,Ukraine
391510 - Of polymers of ethylene,"136,940",6.50,6.50,1,,,,Ukraine
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Ukraine
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Ukraine
391590 - Of other plastics,"601,650",6.50,6.50,3,,,,Ukraine
391610 - Of polymers of ethylene,507,6.50,6.50,1,,,,Ukraine
391620 - Of polymers of vinyl chloride,"516,158",6.50,6.50,2,,,,Ukraine
391690 - Of other plastics,123,6.50,6.50,7,,,,Ukraine
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"487,679",5.90,5.90,2,,,,Ukraine
391721 -- Of polymers of ethylene,"2,454,017",6.50,6.50,2,,,,Ukraine
391722 -- Of polymers of propylene,"10,827",6.50,6.50,2,,,,Ukraine
391723 -- Of polymers of vinyl chloride,"172,724",6.50,6.50,2,,,,Ukraine
391729 -- Of other plastics,"82,874",6.50,6.50,4,,,,Ukraine
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","41,636",6.50,6.50,1,,,,Ukraine
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","2,007,728",6.50,6.50,7,,,,Ukraine
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","1,412",6.50,6.50,1,,,,Ukraine
391739 -- Other,"6,428",6.50,6.50,4,,,,Ukraine
391740 - Fittings,"234,876",6.50,6.50,1,,,,Ukraine
391810 - Of polymers of vinyl chloride,"30,905",6.50,6.50,2,,,,Ukraine
391890 - Of other plastics,41,6.50,6.50,1,,,,Ukraine
391910 - In rolls of a width not exceeding 20 cm,"48,749",6.41,6.41,9,,,,Ukraine
391990 - Other,"67,662",6.50,6.50,6,,,,Ukraine
392010 - Of polymers of ethylene,"207,973",4.88,4.88,8,,,,Ukraine
392020 - Of polymers of propylene,"1,832,030",6.50,6.50,5,,,,Ukraine
392030 - Of polymers of styrene,"135,666",6.50,6.50,1,,,,Ukraine
392043 -- Containing by weight not less than 6 % of plasticisers,"8,634",6.50,6.50,2,,,,Ukraine
392049 -- Other,"20,009",6.50,6.50,2,,,,Ukraine
392051 -- Of poly(methyl methacrylate),"2,385",6.50,6.50,1,,,,Ukraine
392059 -- Other,"42,390",3.25,3.25,2,,,,Ukraine
392061 -- Of polycarbonates,"211,235",6.50,6.50,1,,,,Ukraine
392062 -- Of poly(ethylene terephthalate),"45,254",3.25,3.25,4,,,,Ukraine
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Ukraine
392069 -- Of other polyesters,"7,839",6.50,6.50,1,,,,Ukraine
392071 -- Of regenerated cellulose,"39,032",6.50,6.50,2,,,,Ukraine
392073 -- Of cellulose acetate,,6.43,6.43,3,,,,Ukraine
392079 -- Of other cellulose derivatives,,6.10,6.10,2,,,,Ukraine
392091 -- Of poly(vinyl butyral),"24,313",6.10,6.10,1,,,,Ukraine
392092 -- Of polyamides,"1,096",6.50,6.50,1,,,,Ukraine
392093 -- Of amino-resins,,6.50,6.50,1,,,,Ukraine
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Ukraine
392099 -- Of other plastics,"4,468",2.79,2.79,7,,,,Ukraine
392111 -- Of polymers of styrene,"5,838",6.50,6.50,1,,,,Ukraine
392112 -- Of polymers of vinyl chloride,"107,310",6.50,6.50,1,,,,Ukraine
392113 -- Of polyurethanes,"25,094",6.50,6.50,2,,,,Ukraine
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Ukraine
392119 -- Of other plastics,"29,754",6.50,6.50,1,,,,Ukraine
392190 - Other,"2,625,809",6.50,6.50,9,,,,Ukraine
"392210 - Baths, shower-baths, sinks and wash-basins","352,164",6.50,6.50,1,,,,Ukraine
392220 - Lavatory seats and covers,82,6.50,6.50,1,,,,Ukraine
392290 - Other,"18,557",6.50,6.50,1,,,,Ukraine
"392310 - Boxes, cases, crates and similar articles","1,917,425",6.50,6.50,1,,,,Ukraine
392321 -- Of polymers of ethylene,"267,864",6.50,6.50,1,,,,Ukraine
392329 -- Of other plastics,"713,455",6.50,6.50,2,,,,Ukraine
"392330 - Carboys, bottles, flasks and similar articles","30,975,301",6.50,6.50,2,,,,Ukraine
"392340 - Spools, cops, bobbins and similar supports","1,053,586",5.90,5.90,2,,,,Ukraine
"392350 - Stoppers, lids, caps and other closures","2,220,100",6.50,6.50,2,,,,Ukraine
392390 - Other,"4,865,015",6.50,6.50,2,,,,Ukraine
392410 - Tableware and kitchenware,"47,227",6.50,6.50,1,,,,Ukraine
392490 - Other,"223,720",6.50,6.50,3,,,,Ukraine
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","191,007",6.50,6.50,1,,,,Ukraine
"392520 - Doors, windows and their frames and thresholds for doors","706,260",6.50,6.50,1,,,,Ukraine
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","115,259",6.50,6.50,1,,,,Ukraine
392590 - Other,"2,734,052",6.50,6.50,3,,,,Ukraine
392610 - Office or school supplies,"29,617",6.50,6.50,1,,,,Ukraine
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","256,516",6.50,6.50,1,,,,Ukraine
"392630 - Fittings for furniture, coachwork or the like","531,000",6.50,6.50,1,,,,Ukraine
392640 - Statuettes and other ornamental articles,"9,799",6.50,6.50,1,,,,Ukraine
392690 - Other,"2,275,660",6.50,6.50,3,,,,Ukraine
,2006,"93,838,131",5.62,5.62,248,,,,Ukraine
390110 - Polyethylene having a specific gravity of less than 0.94,"370,867",6.50,6.50,2,,,,Ukraine
390120 - Polyethylene having a specific gravity of 0.94 or more,"15,645,303",3.25,3.25,2,,,,Ukraine
390130 - Ethylene-vinyl acetate copolymers,,6.50,6.50,1,,,,Ukraine
390190 - Other,"93,969",2.17,2.17,3,,,,Ukraine
390210 - Polypropylene,"525,180",6.50,6.50,1,,,,Ukraine
390220 - Polyisobutylene,,6.50,6.50,1,,,,Ukraine
390230 - Propylene copolymers,"4,708",6.50,6.50,1,,,,Ukraine
390290 - Other,,2.17,2.17,3,,,,Ukraine
390311 -- Expansible,"3,489,162",6.50,6.50,1,,,,Ukraine
390319 -- Other,"361,349",6.50,6.50,1,,,,Ukraine
390320 - Styrene- Acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,Ukraine
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,6.50,6.50,1,,,,Ukraine
390390 - Other,"22,425",2.17,2.17,3,,,,Ukraine
"390410 - Poly(vinyl chloride), not mixed with any other substances",,6.50,6.50,1,,,,Ukraine
390421 -- Non-plasticised,"12,117",6.50,6.50,1,,,,Ukraine
390422 -- Plasticised,"4,708",6.50,6.50,1,,,,Ukraine
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,6.50,1,,,,Ukraine
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Ukraine
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Ukraine
390461 -- Polytetrafluoroethylene,,6.50,6.50,1,,,,Ukraine
390469 -- Other,,3.25,3.25,2,,,,Ukraine
390490 - Other,"5,198",6.50,6.50,1,,,,Ukraine
390512 -- In aqueous dispersion,"14,226",6.50,6.50,1,,,,Ukraine
390519 -- Other,,6.50,6.50,1,,,,Ukraine
390521 -- In aqueous dispersion,"30,172",6.50,6.50,1,,,,Ukraine
390529 -- Other,,6.50,6.50,1,,,,Ukraine
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",176,6.50,6.50,1,,,,Ukraine
390591 -- Copolymers,,6.50,6.50,1,,,,Ukraine
390599 -- Other,,3.25,3.25,2,,,,Ukraine
390610 - Poly(methyl methacrylate),"15,381",6.50,6.50,1,,,,Ukraine
390690 - Other,"10,283",1.64,1.64,7,,,,Ukraine
390710 - Polyacetals,"4,909",6.50,6.50,1,,,,Ukraine
390720 - Other polyethers,"8,443,320",5.20,5.20,5,,,,Ukraine
390730 - Epoxide resins,477,6.50,6.50,1,,,,Ukraine
390740 - Polycarbonates,"3,227",6.50,6.50,1,,,,Ukraine
390750 - Alkyd resins,"50,036",6.50,6.50,1,,,,Ukraine
390760 - Poly(ethylene terephthalate),"1,303,187",6.50,6.50,2,,,,Ukraine
390791 -- Unsaturated,,6.50,6.50,2,,,,Ukraine
390799 -- Other,,3.25,3.25,4,,,,Ukraine
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","2,541,246",6.50,6.50,1,,,,Ukraine
390890 - Other,"115,817",6.50,6.50,1,,,,Ukraine
390910 - Urea resins; thiourea resins,"543,298",6.50,6.50,1,,,,Ukraine
390920 - Melamine resins,,6.50,6.50,1,,,,Ukraine
390930 - Other amino-resins,38,6.50,6.50,1,,,,Ukraine
390940 - Phenolic resins,"22,701",6.50,6.50,1,,,,Ukraine
390950 - Polyurethanes,"12,330",3.25,3.25,2,,,,Ukraine
391000 Silicones in primary forms.,"3,807,682",6.50,6.50,1,,,,Ukraine
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,6.50,1,,,,Ukraine
391190 - Other,"112,966",2.75,2.75,6,,,,Ukraine
391211 -- Non-plasticised,,6.50,6.50,1,,,,Ukraine
391212 -- Plasticised,,6.50,6.50,1,,,,Ukraine
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,Ukraine
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Ukraine
391239 -- Other,,4.33,4.33,3,,,,Ukraine
391290 - Other,,6.45,6.45,2,,,,Ukraine
"391310 - Alginic acid, its salts and esters","1,168",5.00,5.00,1,,,,Ukraine
391390 - Other,,6.50,6.50,1,,,,Ukraine
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","545,194",6.50,6.50,1,,,,Ukraine
391510 - Of polymers of ethylene,"1,117",6.50,6.50,1,,,,Ukraine
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Ukraine
391530 - Of polymers of vinyl chloride,"9,819",6.50,6.50,1,,,,Ukraine
391590 - Of other plastics,"535,061",6.50,6.50,3,,,,Ukraine
391610 - Of polymers of ethylene,,6.50,6.50,1,,,,Ukraine
391620 - Of polymers of vinyl chloride,"49,533",6.50,6.50,2,,,,Ukraine
391690 - Of other plastics,"70,728",6.50,6.50,7,,,,Ukraine
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"307,697",5.90,5.90,2,,,,Ukraine
391721 -- Of polymers of ethylene,"2,655,368",6.50,6.50,2,,,,Ukraine
391722 -- Of polymers of propylene,,6.50,6.50,2,,,,Ukraine
391723 -- Of polymers of vinyl chloride,"71,218",6.50,6.50,2,,,,Ukraine
391729 -- Of other plastics,"47,838",6.50,6.50,4,,,,Ukraine
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","49,458",6.50,6.50,1,,,,Ukraine
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","1,153,620",6.50,6.50,7,,,,Ukraine
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","2,750",6.50,6.50,1,,,,Ukraine
391739 -- Other,"12,820",6.50,6.50,4,,,,Ukraine
391740 - Fittings,"222,392",6.50,6.50,1,,,,Ukraine
391810 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Ukraine
391890 - Of other plastics,"38,434",6.50,6.50,1,,,,Ukraine
391910 - In rolls of a width not exceeding 20 cm,"105,835",6.41,6.41,9,,,,Ukraine
391990 - Other,"10,748",6.50,6.50,6,,,,Ukraine
392010 - Of polymers of ethylene,"401,591",4.88,4.88,8,,,,Ukraine
392020 - Of polymers of propylene,"1,834,670",6.50,6.50,5,,,,Ukraine
392030 - Of polymers of styrene,"141,908",6.50,6.50,1,,,,Ukraine
392043 -- Containing by weight not less than 6% of plasticizers,"1,720",6.50,6.50,2,,,,Ukraine
392049 -- Other,"4,206",6.50,6.50,2,,,,Ukraine
392051 -- Of poly(methyl methacrylate),"18,470",6.50,6.50,1,,,,Ukraine
392059 -- Other,"15,394",3.25,3.25,2,,,,Ukraine
392061 -- Of polycarbonates,"101,992",6.50,6.50,1,,,,Ukraine
392062 -- Of poly(ethylene terephthalate),"54,845",3.25,3.25,4,,,,Ukraine
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Ukraine
392069 -- Of other polyesters,"1,394",6.50,6.50,1,,,,Ukraine
392071 -- Of regenerated cellulose,"21,885",6.50,6.50,2,,,,Ukraine
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,Ukraine
392073 -- Of cellulose acetate,50,6.43,6.43,3,,,,Ukraine
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,Ukraine
392091 -- Of poly(vinyl butyral),"21,684",6.50,6.50,1,,,,Ukraine
392092 -- Of polyamides,502,6.50,6.50,1,,,,Ukraine
392093 -- Of amino-resins,,6.50,6.50,1,,,,Ukraine
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Ukraine
392099 -- Of other plastics,"3,629",2.79,2.79,7,,,,Ukraine
392111 -- Of polymers of styrene,"3,503",6.50,6.50,1,,,,Ukraine
392112 -- Of polymers of vinyl chloride,"21,044",6.50,6.50,1,,,,Ukraine
392113 -- Of polyurethanes,"14,866",6.50,6.50,2,,,,Ukraine
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Ukraine
392119 -- Of other plastics,"278,329",6.50,6.50,1,,,,Ukraine
392190 - Other,"1,791,440",6.50,6.50,9,,,,Ukraine
"392210 - Baths, shower-baths, sinks and wash-basins","27,209",6.50,6.50,1,,,,Ukraine
392220 - Lavatory seats and covers,25,6.50,6.50,1,,,,Ukraine
392290 - Other,"15,758",6.50,6.50,1,,,,Ukraine
"392310 - Boxes, cases, crates and similar articles","1,651,830",6.50,6.50,1,,,,Ukraine
392321 -- Of polymers of ethylene,"227,075",6.50,6.50,1,,,,Ukraine
392329 -- Of other plastics,"184,561",6.50,6.50,2,,,,Ukraine
"392330 - Carboys, bottles, flasks and similar articles","29,588,615",6.50,6.50,2,,,,Ukraine
"392340 - Spools, cops, bobbins and similar supports","810,992",5.90,5.90,2,,,,Ukraine
"392350 - Stoppers, lids, caps and other closures","2,932,039",6.50,6.50,2,,,,Ukraine
392390 - Other,"4,061,665",6.50,6.50,2,,,,Ukraine
392410 - Tableware and kitchenware,"15,733",6.50,6.50,1,,,,Ukraine
392490 - Other,"249,965",6.50,6.50,3,,,,Ukraine
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","44,549",6.50,6.50,1,,,,Ukraine
"392520 - Doors, windows and their frames and thresholds for doors","597,427",6.50,6.50,1,,,,Ukraine
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","37,191",6.50,6.50,1,,,,Ukraine
392590 - Other,"2,032,565",6.50,6.50,3,,,,Ukraine
392610 - Office or school supplies,"14,691",6.50,6.50,1,,,,Ukraine
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","73,817",6.50,6.50,1,,,,Ukraine
"392630 - Fittings for furniture, coachwork or the like","15,758",6.50,6.50,1,,,,Ukraine
392640 - Statuettes and other ornamental articles,"21,358",6.50,6.50,1,,,,Ukraine
392690 - Other,"3,044,930",6.50,6.50,3,,,,Ukraine
,2005,"51,620,291",5.42,5.42,257,,,,Ukraine
390110 - Polyethylene having a specific gravity of less than 0.94,"886,931",6.50,6.50,2,,,,Ukraine
390120 - Polyethylene having a specific gravity of 0.94 or more,"13,189,474",3.25,3.25,2,,,,Ukraine
390130 - Ethylene-vinyl acetate copolymers,572,6.50,6.50,1,,,,Ukraine
390190 - Other,"9,306",2.17,2.17,3,,,,Ukraine
390210 - Polypropylene,"1,118,508",6.50,6.50,1,,,,Ukraine
390220 - Polyisobutylene,,6.50,6.50,1,,,,Ukraine
390230 - Propylene copolymers,"49,353",6.50,6.50,1,,,,Ukraine
390290 - Other,,2.17,2.17,3,,,,Ukraine
390311 -- Expansible,"776,667",6.50,6.50,1,,,,Ukraine
390319 -- Other,"103,820",6.50,6.50,1,,,,Ukraine
390320 - Styrene- Acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,Ukraine
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"4,516",6.50,6.50,1,,,,Ukraine
390390 - Other,"23,389",2.17,2.17,3,,,,Ukraine
"390410 - Poly(vinyl chloride), not mixed with any other substances","18,027",6.50,6.50,1,,,,Ukraine
390421 -- Non-plasticised,"28,552",6.50,6.50,1,,,,Ukraine
390422 -- Plasticised,"8,821",6.50,6.50,1,,,,Ukraine
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,6.50,1,,,,Ukraine
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Ukraine
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Ukraine
390461 -- Polytetrafluoroethylene,,6.50,6.50,1,,,,Ukraine
390469 -- Other,"1,244",3.25,3.25,2,,,,Ukraine
390490 - Other,"3,906",6.50,6.50,1,,,,Ukraine
390512 -- In aqueous dispersion,"12,503",6.50,6.50,1,,,,Ukraine
390519 -- Other,,6.50,6.50,1,,,,Ukraine
390521 -- In aqueous dispersion,"20,229",6.50,6.50,1,,,,Ukraine
390529 -- Other,,6.50,6.50,1,,,,Ukraine
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,6.50,1,,,,Ukraine
390591 -- Copolymers,,6.50,6.50,1,,,,Ukraine
390599 -- Other,"49,714",3.25,3.25,2,,,,Ukraine
390610 - Poly(methyl methacrylate),"21,598",6.50,6.50,1,,,,Ukraine
390690 - Other,"5,088",1.64,1.64,7,,,,Ukraine
390710 - Polyacetals,,6.50,6.50,1,,,,Ukraine
390720 - Other polyethers,"5,141,740",5.20,5.20,5,,,,Ukraine
390730 - Epoxide resins,,6.50,6.50,1,,,,Ukraine
390740 - Polycarbonates,274,6.50,6.50,1,,,,Ukraine
390750 - Alkyd resins,"35,071",6.50,6.50,1,,,,Ukraine
390760 - Poly(ethylene terephthalate),"881,992",6.50,6.50,2,,,,Ukraine
390791 -- Unsaturated,"11,558",6.50,6.50,2,,,,Ukraine
390799 -- Other,,3.25,3.25,4,,,,Ukraine
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","643,025",6.50,6.50,1,,,,Ukraine
390890 - Other,746,6.50,6.50,1,,,,Ukraine
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Ukraine
390920 - Melamine resins,,6.50,6.50,1,,,,Ukraine
390930 - Other amino-resins,,6.50,6.50,1,,,,Ukraine
390940 - Phenolic resins,"8,261",6.50,6.50,1,,,,Ukraine
390950 - Polyurethanes,,3.25,3.25,2,,,,Ukraine
391000 Silicones in primary forms.,"3,032,556",6.50,6.50,1,,,,Ukraine
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,6.50,1,,,,Ukraine
391190 - Other,,2.75,2.75,6,,,,Ukraine
391211 -- Non-plasticised,,6.50,6.50,1,,,,Ukraine
391212 -- Plasticised,,6.50,6.50,1,,,,Ukraine
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,Ukraine
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Ukraine
391239 -- Other,"13,498",4.33,4.33,3,,,,Ukraine
391290 - Other,"13,225",6.45,6.45,2,,,,Ukraine
"391310 - Alginic acid, its salts and esters",448,5.00,5.00,1,,,,Ukraine
391390 - Other,"3,894",6.50,6.50,1,,,,Ukraine
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","721,814",6.50,6.50,1,,,,Ukraine
391510 - Of polymers of ethylene,"78,590",6.50,6.50,1,,,,Ukraine
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Ukraine
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Ukraine
391590 - Of other plastics,"1,444,711",6.50,6.50,3,,,,Ukraine
391610 - Of polymers of ethylene,460,6.50,6.50,1,,,,Ukraine
391620 - Of polymers of vinyl chloride,"24,546",6.50,6.50,2,,,,Ukraine
391690 - Of other plastics,,6.50,6.50,7,,,,Ukraine
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"12,279",5.90,5.90,2,,,,Ukraine
391721 -- Of polymers of ethylene,"318,402",4.33,4.33,3,,,,Ukraine
391722 -- Of polymers of propylene,,4.33,4.33,3,,,,Ukraine
391723 -- Of polymers of vinyl chloride,"120,354",4.33,4.33,3,,,,Ukraine
391729 -- Of other plastics,"33,553",5.20,5.20,5,,,,Ukraine
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","33,752",3.25,3.25,2,,,,Ukraine
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","918,618",6.50,6.50,7,,,,Ukraine
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","3,683",3.25,3.25,2,,,,Ukraine
391739 -- Other,"72,519",5.20,5.20,5,,,,Ukraine
391740 - Fittings,"188,382",3.25,3.25,2,,,,Ukraine
391810 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Ukraine
391890 - Of other plastics,"1,592",6.50,6.50,1,,,,Ukraine
391910 - In rolls of a width not exceeding 20 cm,"70,242",6.41,6.41,9,,,,Ukraine
391990 - Other,"56,631",6.50,6.50,6,,,,Ukraine
392010 - Of polymers of ethylene,"106,930",4.88,4.88,8,,,,Ukraine
392020 - Of polymers of propylene,"283,941",6.50,6.50,5,,,,Ukraine
392030 - Of polymers of styrene,"251,768",6.50,6.50,1,,,,Ukraine
392043 -- Containing by weight not less than 6% of plasticizers,"8,547",6.50,6.50,2,,,,Ukraine
392049 -- Other,,6.50,6.50,2,,,,Ukraine
392051 -- Of poly(methyl methacrylate),,6.50,6.50,1,,,,Ukraine
392059 -- Other,,3.25,3.25,2,,,,Ukraine
392061 -- Of polycarbonates,908,6.50,6.50,1,,,,Ukraine
392062 -- Of poly(ethylene terephthalate),"80,406",3.25,3.25,4,,,,Ukraine
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Ukraine
392069 -- Of other polyesters,"22,904",6.50,6.50,1,,,,Ukraine
392071 -- Of regenerated cellulose,"34,723",6.50,6.50,2,,,,Ukraine
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,Ukraine
392073 -- Of cellulose acetate,,6.43,6.43,3,,,,Ukraine
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,Ukraine
392091 -- Of poly(vinyl butyral),"15,775",6.50,6.50,1,,,,Ukraine
392092 -- Of polyamides,25,6.50,6.50,1,,,,Ukraine
392093 -- Of amino-resins,,6.50,6.50,1,,,,Ukraine
392094 -- Of phenolic resins,"11,209",6.50,6.50,1,,,,Ukraine
392099 -- Of other plastics,"30,107",2.79,2.79,7,,,,Ukraine
392111 -- Of polymers of styrene,"1,219",6.50,6.50,1,,,,Ukraine
392112 -- Of polymers of vinyl chloride,"8,746",6.50,6.50,1,,,,Ukraine
392113 -- Of polyurethanes,"7,116",6.50,6.50,2,,,,Ukraine
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Ukraine
392119 -- Of other plastics,"221,238",6.50,6.50,1,,,,Ukraine
392190 - Other,"1,516,334",6.50,6.50,9,,,,Ukraine
"392210 - Baths, shower-baths, sinks and wash-basins","21,896",6.50,6.50,1,,,,Ukraine
392220 - Lavatory seats and covers,12,6.50,6.50,1,,,,Ukraine
392290 - Other,"16,895",6.50,6.50,1,,,,Ukraine
"392310 - Boxes, cases, crates and similar articles","642,030",6.50,6.50,1,,,,Ukraine
392321 -- Of polymers of ethylene,"126,799",6.50,6.50,1,,,,Ukraine
392329 -- Of other plastics,"327,609",6.50,6.50,2,,,,Ukraine
"392330 - Carboys, bottles, flasks and similar articles","6,680,505",6.50,6.50,2,,,,Ukraine
"392340 - Spools, cops, bobbins and similar supports","791,944",5.90,5.90,2,,,,Ukraine
"392350 - Stoppers, lids, caps and other closures","1,707,900",6.50,6.50,2,,,,Ukraine
392390 - Other,"3,650,512",6.50,6.50,2,,,,Ukraine
392410 - Tableware and kitchenware,"60,687",6.50,6.50,1,,,,Ukraine
392490 - Other,"109,655",6.50,6.50,3,,,,Ukraine
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","5,847",6.50,6.50,1,,,,Ukraine
"392520 - Doors, windows and their frames and thresholds for doors","42,909",6.50,6.50,1,,,,Ukraine
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","50,398",6.50,6.50,1,,,,Ukraine
392590 - Other,"1,699,304",6.50,6.50,3,,,,Ukraine
392610 - Office or school supplies,"6,133",6.50,6.50,1,,,,Ukraine
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","46,405",6.50,6.50,1,,,,Ukraine
"392630 - Fittings for furniture, coachwork or the like","26,238",6.50,6.50,1,,,,Ukraine
392640 - Statuettes and other ornamental articles,87,6.50,6.50,1,,,,Ukraine
392690 - Other,"2,785,987",4.88,4.88,4,,,,Ukraine
,2004,"40,932,079",5.42,5.42,257,,,,Ukraine
390110 - Polyethylene having a specific gravity of less than 0.94,,6.50,6.50,2,,,,Ukraine
390120 - Polyethylene having a specific gravity of 0.94 or more,"15,337,551",3.25,3.25,2,,,,Ukraine
390130 - Ethylene-vinyl acetate copolymers,,6.50,6.50,1,,,,Ukraine
